station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, DEW_POINT, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, 13.21, None, None, 2012-08-15 07:00:00, None, None, 27.26, 8.24, 22.72, None, None, None, None, None, 0.757
None, 14.75, None, None, 2012-08-15 08:00:00, None, None, 23.18, 10.21, 32.34, None, None, None, None, None, -0.082
None, 17.22, None, None, 2012-08-15 09:00:00, None, None, 23.34, 8.28, 36.81, None, None, None, None, None, -1.479
None, 18.33, None, None, 2012-08-15 10:00:00, None, None, 20.28, 6.617, 29.41, None, None, None, None, None, -0.712
None, 19.31, None, None, 2012-08-15 11:00:00, None, None, 28.44, 7.14, 14.53, None, None, None, None, None, 0.549
None, 20.77, None, None, 2012-08-15 12:00:00, None, None, 20.68, 5.85, 16.24, None, None, None, None, None, 2.05
None, 22.76, None, None, 2012-08-15 13:00:00, None, None, 24.2, 5.91, 7.66, None, None, None, None, None, 2.438
None, 25.72, None, None, 2012-08-15 14:00:00, None, None, 25.65, 6.19, 359.9, None, None, None, None, None, 1.575
None, 26.08, None, None, 2012-08-15 15:00:00, None, None, 35.42, 6.153, 332.8, None, None, None, None, None, 1.041
None, 28.14, None, None, 2012-08-15 16:00:00, None, None, 31.21, 7.5, 313.3, None, None, None, None, None, 1.323
None, 27.44, None, None, 2012-08-15 17:00:00, None, None, 31.0, 6.891, 327.3, None, None, None, None, None, 0.142
None, 27.19, None, None, 2012-08-15 18:00:00, None, None, 22.61, 9.4, 323.0, None, None, None, None, None, 1.627
None, 26.7, None, None, 2012-08-15 19:00:00, None, None, 25.08, 5.694, 346.7, None, None, None, None, None, -0.03
None, 22.44, None, None, 2012-08-15 20:00:00, None, None, 15.99, 2.503, 349.4, None, None, None, None, None, 1.114
None, 21.63, None, None, 2012-08-15 21:00:00, None, None, 20.35, 5.157, 58.39, None, None, None, None, None, 0.774
None, 21.07, None, None, 2012-08-15 22:00:00, None, None, 12.21, 4.615, 80.5, None, None, None, None, None, 1.457
None, 18.71, None, None, 2012-08-15 23:00:00, None, None, 21.3, 0.634, 42.41, None, None, None, None, None, 1.531
None, 17.46, None, None, 2012-08-16 00:00:00, None, None, 12.86, 0.225, 2.235, None, None, None, None, None, 1.754
None, 17.06, None, None, 2012-08-16 01:00:00, None, None, 11.91, 1.858, 26.85, None, None, None, None, None, 1.209
None, 15.77, None, None, 2012-08-16 02:00:00, None, None, 18.4, 2.964, 13.06, None, None, None, None, None, 0.965
None, 15.2, None, None, 2012-08-16 03:00:00, None, None, 21.45, 5.004, 8.26, None, None, None, None, None, 0.29
None, 14.86, None, None, 2012-08-16 04:00:00, None, None, 17.44, 5.871, 11.89, None, None, None, None, None, 0.298
None, 13.78, None, None, 2012-08-16 05:00:00, None, None, 18.6, 6.342, 9.13, None, None, None, None, None, 0.256
None, 12.94, None, None, 2012-08-16 06:00:00, None, None, 19.0, 6.656, 9.68, None, None, None, None, None, 0.043
None, 12.83, None, None, 2012-08-16 07:00:00, None, None, 18.43, 7.72, 11.77, None, None, None, None, None, 0.26
None, 14.69, None, None, 2012-08-16 08:00:00, None, None, 20.35, 7.52, 9.68, None, None, None, None, None, -0.243
None, 17.6, None, None, 2012-08-16 09:00:00, None, None, 24.67, 8.07, 14.77, None, None, None, None, None, -1.453
None, 19.04, None, None, 2012-08-16 10:00:00, None, None, 27.96, 6.751, 10.49, None, None, None, None, None, -0.145
None, 20.7, None, None, 2012-08-16 11:00:00, None, None, 26.48, 5.129, 2.498, None, None, None, None, None, 0.205
None, 22.98, None, None, 2012-08-16 12:00:00, None, None, 19.97, 1.435, 3.086, None, None, None, None, None, 1.786
None, 26.07, None, None, 2012-08-16 13:00:00, None, None, 16.45, 0.243, 307.1, None, None, None, None, None, 1.279
None, 29.92, None, None, 2012-08-16 14:00:00, None, None, 14.97, 1.062, 285.5, None, None, None, None, None, 1.319
None, 31.15, None, None, 2012-08-16 15:00:00, None, None, 33.58, 1.566, 276.8, None, None, None, None, None, 0.932
None, 32.43, None, None, 2012-08-16 16:00:00, None, None, 35.52, 2.013, 234.2, None, None, None, None, None, -0.38
None, 32.15, None, None, 2012-08-16 17:00:00, None, None, 28.58, 2.349, 200.2, None, None, None, None, None, -1.345
None, 30.89, None, None, 2012-08-16 18:00:00, None, None, 35.75, 2.302, 195.1, None, None, None, None, None, -0.648
None, 29.04, None, None, 2012-08-16 19:00:00, None, None, 24.39, 3.447, 185.5, None, None, None, None, None, -0.316
None, 23.82, None, None, 2012-08-16 20:00:00, None, None, 19.99, 4.64, 151.9, None, None, None, None, None, 0.78
None, 22.56, None, None, 2012-08-16 21:00:00, None, None, 14.89, 6.437, 149.4, None, None, None, None, None, 0.635
None, 21.42, None, None, 2012-08-16 22:00:00, None, None, 12.35, 8.32, 144.6, None, None, None, None, None, 0.855
None, 20.43, None, None, 2012-08-16 23:00:00, None, None, 13.91, 5.625, 145.7, None, None, None, None, None, 0.423
None, 19.22, None, None, 2012-08-17 00:00:00, None, None, 11.03, 1.556, 148.9, None, None, None, None, None, 0.186
None, 18.27, None, None, 2012-08-17 01:00:00, None, None, 5.795, 0.019, 143.3, None, None, None, None, None, 1.366
None, 18.11, None, None, 2012-08-17 02:00:00, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, 0.902
None, 17.71, None, None, 2012-08-17 03:00:00, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, 1.558
None, 16.86, None, None, 2012-08-17 04:00:00, None, None, 2.764, 0.715, 15.7, None, None, None, None, None, 1.155
None, 16.31, None, None, 2012-08-17 05:00:00, None, None, 5.588, 0.471, 17.29, None, None, None, None, None, 1.045
None, 15.83, None, None, 2012-08-17 06:00:00, None, None, 8.58, 3.028, 19.63, None, None, None, None, None, 0.81
None, 15.6, None, None, 2012-08-17 07:00:00, None, None, 8.77, 4.622, 23.52, None, None, None, None, None, 0.609
None, 17.23, None, None, 2012-08-17 08:00:00, None, None, 11.75, 4.257, 16.85, None, None, None, None, None, -0.653
None, 19.99, None, None, 2012-08-17 09:00:00, None, None, 15.31, 4.405, 14.09, None, None, None, None, None, -2.212
None, 21.17, None, None, 2012-08-17 10:00:00, None, None, 17.7, 2.903, 8.55, None, None, None, None, None, -1.386
None, 23.66, None, None, 2012-08-17 11:00:00, None, None, 11.85, 1.012, 8.63, None, None, None, None, None, 0.373
None, 25.31, None, None, 2012-08-17 12:00:00, None, None, 6.067, 0.132, 331.9, None, None, None, None, None, 2.139
None, 29.79, None, None, 2012-08-17 13:00:00, None, None, 18.1, 0.775, 248.8, None, None, None, None, None, 1.233
None, 31.61, None, None, 2012-08-17 14:00:00, None, None, 41.32, 0.738, 167.0, None, None, None, None, None, 0.666
None, 32.75, None, None, 2012-08-17 15:00:00, None, None, 36.92, 1.603, 238.6, None, None, None, None, None, -1.11
None, 32.43, None, None, 2012-08-17 16:00:00, None, None, 40.77, 1.4, 241.9, None, None, None, None, None, 1.137
None, 33.02, None, None, 2012-08-17 17:00:00, None, None, 28.27, 4.977, 268.2, None, None, None, None, None, 0.453
None, 29.89, None, None, 2012-08-17 18:00:00, None, None, 24.26, 9.25, 263.9, None, None, None, None, None, 0.979
None, 29.49, None, None, 2012-08-17 19:00:00, None, None, 21.62, 10.1, 252.5, None, None, None, None, None, 0.742
None, 24.76, None, None, 2012-08-17 20:00:00, None, None, 29.35, 4.367, 233.2, None, None, None, None, None, 0.191
None, 22.95, None, None, 2012-08-17 21:00:00, None, None, 9.82, 3.938, 145.8, None, None, None, None, None, 0.95
None, 22.09, None, None, 2012-08-17 22:00:00, None, None, 13.13, 6.996, 143.7, None, None, None, None, None, 0.876
None, 21.35, None, None, 2012-08-17 23:00:00, None, None, 12.72, 8.16, 148.4, None, None, None, None, None, 0.394
None, 20.19, None, None, 2012-08-18 00:00:00, None, None, 10.05, 4.059, 145.4, None, None, None, None, None, 0.053
None, 19.22, None, None, 2012-08-18 01:00:00, None, None, 8.81, 1.639, 148.0, None, None, None, None, None, 0.518
None, 18.3, None, None, 2012-08-18 02:00:00, None, None, 10.2, 0.058, 128.3, None, None, None, None, None, 0.406
None, 17.57, None, None, 2012-08-18 03:00:00, None, None, 14.41, 0.074, 141.2, None, None, None, None, None, 0.666
None, 16.62, None, None, 2012-08-18 04:00:00, None, None, 1.038, 0.02, 178.2, None, None, None, None, None, 1.54
None, 16.75, None, None, 2012-08-18 05:00:00, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, 1.522
None, 16.42, None, None, 2012-08-18 06:00:00, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, 1.162
None, 16.46, None, None, 2012-08-18 07:00:00, None, None, 0.028, 0.0, 10.83, None, None, None, None, None, 0.942
None, 19.28, None, None, 2012-08-18 08:00:00, None, None, 0.429, 0.008, 17.05, None, None, None, None, None, -0.667
None, 21.53, None, None, 2012-08-18 09:00:00, None, None, 7.83, 0.611, 24.53, None, None, None, None, None, -2.086
None, 22.98, None, None, 2012-08-18 10:00:00, None, None, 12.42, 0.699, 25.43, None, None, None, None, None, -1.361
None, 24.07, None, None, 2012-08-18 11:00:00, None, None, 16.26, 0.717, 4.905, None, None, None, None, None, 0.659
None, 25.44, None, None, 2012-08-18 12:00:00, None, None, 18.72, 0.62, 5.257, None, None, None, None, None, 2.053
None, 28.97, None, None, 2012-08-18 13:00:00, None, None, 15.26, 0.085, 327.4, None, None, None, None, None, 1.451
None, 32.21, None, None, 2012-08-18 14:00:00, None, None, 16.13, 1.44, 274.9, None, None, None, None, None, 0.805
None, 33.98, None, None, 2012-08-18 15:00:00, None, None, 15.16, 1.59, 286.9, None, None, None, None, None, 0.095
None, 34.88, None, None, 2012-08-18 16:00:00, None, None, 17.7, 3.778, 275.1, None, None, None, None, None, 0.224
None, 33.65, None, None, 2012-08-18 17:00:00, None, None, 37.67, 2.598, 227.9, None, None, None, None, None, -1.345
None, 30.61, None, None, 2012-08-18 18:00:00, None, None, 22.12, 4.165, 169.2, None, None, None, None, None, -0.084
None, 22.38, None, None, 2012-08-18 19:00:00, None, None, 23.06, 13.03, 143.9, None, None, None, None, None, 0.255
None, 20.59, None, None, 2012-08-18 20:00:00, None, None, 26.64, 16.13, 143.7, None, None, None, None, None, 0.816
None, 19.99, None, None, 2012-08-18 21:00:00, None, None, 23.77, 11.94, 138.3, None, None, None, None, None, 0.459
None, 20.39, None, None, 2012-08-18 22:00:00, None, None, 21.56, 8.97, 135.3, None, None, None, None, None, 0.38
None, 19.67, None, None, 2012-08-18 23:00:00, None, None, 16.53, 4.221, 151.0, None, None, None, None, None, -0.237
None, 19.92, None, None, 2012-08-19 00:00:00, None, None, 17.6, 4.891, 150.3, None, None, None, None, None, -0.09
None, 19.43, None, None, 2012-08-19 01:00:00, None, None, 14.49, 2.62, 165.5, None, None, None, None, None, 0.161
None, 19.27, None, None, 2012-08-19 02:00:00, None, None, 20.21, 0.434, 233.3, None, None, None, None, None, -0.621
None, 16.99, None, None, 2012-08-19 03:00:00, None, None, 9.87, 1.433, 141.9, None, None, None, None, None, 1.07
None, 16.39, None, None, 2012-08-19 04:00:00, None, None, 10.26, 5.146, 158.3, None, None, None, None, None, 1.16
None, 15.0, None, None, 2012-08-19 05:00:00, None, None, 14.44, 5.844, 156.6, None, None, None, None, None, 1.294
None, 14.91, None, None, 2012-08-19 06:00:00, None, None, 12.65, 4.102, 155.3, None, None, None, None, None, 1.443
None, 13.88, None, None, 2012-08-19 07:00:00, None, None, 14.04, 2.774, 159.7, None, None, None, None, None, 1.18
None, 13.76, None, None, 2012-08-19 08:00:00, None, None, 19.34, 5.922, 149.8, None, None, None, None, None, 1.095
None, 15.66, None, None, 2012-08-19 09:00:00, None, None, 18.99, 6.168, 148.9, None, None, None, None, None, 0.901
None, 18.01, None, None, 2012-08-19 10:00:00, None, None, 27.83, 1.852, 131.7, None, None, None, None, None, 0.254
None, 17.67, None, None, 2012-08-19 11:00:00, None, None, 23.64, 7.03, 145.4, None, None, None, None, None, 1.27
None, 20.41, None, None, 2012-08-19 12:00:00, None, None, 27.13, 6.554, 163.5, None, None, None, None, None, 2.547
None, 23.03, None, None, 2012-08-19 13:00:00, None, None, 33.88, 6.139, 169.6, None, None, None, None, None, 1.724
None, 23.08, None, None, 2012-08-19 14:00:00, None, None, 37.08, 6.984, 168.0, None, None, None, None, None, 1.375
None, 22.78, None, None, 2012-08-19 15:00:00, None, None, 29.49, 12.33, 161.5, None, None, None, None, None, 0.777
None, 24.64, None, None, 2012-08-19 16:00:00, None, None, 22.71, 12.14, 152.6, None, None, None, None, None, 0.434
None, 23.17, None, None, 2012-08-19 17:00:00, None, None, 22.0, 10.98, 156.8, None, None, None, None, None, 0.376
None, 21.47, None, None, 2012-08-19 18:00:00, None, None, 20.87, 11.29, 149.6, None, None, None, None, None, 0.151
None, 19.35, None, None, 2012-08-19 19:00:00, None, None, 18.91, 11.15, 158.3, None, None, None, None, None, 0.698
None, 17.4, None, None, 2012-08-19 20:00:00, None, None, 16.23, 11.49, 143.8, None, None, None, None, None, -0.476
None, 15.76, None, None, 2012-08-19 21:00:00, None, None, 15.86, 10.77, 146.8, None, None, None, None, None, 0.958
None, 14.04, None, None, 2012-08-19 22:00:00, None, None, 17.16, 11.64, 150.5, None, None, None, None, None, 1.142
None, 13.01, None, None, 2012-08-19 23:00:00, None, None, 18.47, 12.59, 146.6, None, None, None, None, None, 0.998
None, 12.52, None, None, 2012-08-20 00:00:00, None, None, 25.98, 8.06, 143.2, None, None, None, None, None, 0.88
None, 12.2, None, None, 2012-08-20 01:00:00, None, None, 24.31, 4.091, 140.5, None, None, None, None, None, 0.718
None, 11.92, None, None, 2012-08-20 02:00:00, None, None, 20.49, 6.351, 143.5, None, None, None, None, None, 0.29
None, 11.63, None, None, 2012-08-20 03:00:00, None, None, 28.52, 6.212, 138.6, None, None, None, None, None, 0.246
None, 11.55, None, None, 2012-08-20 04:00:00, None, None, 29.14, 4.111, 145.3, None, None, None, None, None, 0.069
None, 11.55, None, None, 2012-08-20 05:00:00, None, None, 23.98, 4.56, 140.7, None, None, None, None, None, 0.616
None, 11.12, None, None, 2012-08-20 06:00:00, None, None, 22.17, 5.656, 138.1, None, None, None, None, None, 0.768
None, 11.35, None, None, 2012-08-20 07:00:00, None, None, 17.64, 4.018, 137.8, None, None, None, None, None, 0.977
None, 11.31, None, None, 2012-08-20 08:00:00, None, None, 19.21, 4.52, 139.9, None, None, None, None, None, 1.028
None, 14.06, None, None, 2012-08-20 09:00:00, None, None, 17.35, 6.095, 134.2, None, None, None, None, None, 0.955
None, 15.57, None, None, 2012-08-20 10:00:00, None, None, 23.36, 5.855, 137.9, None, None, None, None, None, 1.002
None, 17.76, None, None, 2012-08-20 11:00:00, None, None, 29.74, 6.707, 142.4, None, None, None, None, None, 0.864
None, 18.57, None, None, 2012-08-20 12:00:00, None, None, 30.61, 7.09, 150.4, None, None, None, None, None, 2.17
None, 19.76, None, None, 2012-08-20 13:00:00, None, None, 30.09, 7.84, 148.6, None, None, None, None, None, 1.712
None, 20.05, None, None, 2012-08-20 14:00:00, None, None, 24.94, 9.88, 148.2, None, None, None, None, None, 1.867
None, 21.55, None, None, 2012-08-20 15:00:00, None, None, 24.47, 6.858, 143.2, None, None, None, None, None, 0.42
None, 22.27, None, None, 2012-08-20 16:00:00, None, None, 22.62, 6.72, 148.7, None, None, None, None, None, 0.268
None, 21.92, None, None, 2012-08-20 17:00:00, None, None, 25.07, 7.36, 155.6, None, None, None, None, None, -0.336
None, 21.72, None, None, 2012-08-20 18:00:00, None, None, 26.61, 6.187, 166.6, None, None, None, None, None, -0.488
None, 20.75, None, None, 2012-08-20 19:00:00, None, None, 24.79, 4.346, 157.4, None, None, None, None, None, -0.931
None, 16.07, None, None, 2012-08-20 20:00:00, None, None, 18.05, 3.56, 148.7, None, None, None, None, None, 0.843
None, 15.49, None, None, 2012-08-20 21:00:00, None, None, 11.43, 5.016, 131.8, None, None, None, None, None, 0.007
None, 14.76, None, None, 2012-08-20 22:00:00, None, None, 13.77, 5.871, 137.2, None, None, None, None, None, 0.502
None, 13.83, None, None, 2012-08-20 23:00:00, None, None, 16.97, 9.97, 143.4, None, None, None, None, None, 0.853
None, 12.85, None, None, 2012-08-21 00:00:00, None, None, 17.67, 7.31, 147.8, None, None, None, None, None, 0.986
None, 12.19, None, None, 2012-08-21 01:00:00, None, None, 23.1, 5.017, 148.0, None, None, None, None, None, 0.85
None, 11.63, None, None, 2012-08-21 02:00:00, None, None, 15.66, 8.24, 149.8, None, None, None, None, None, 0.69
None, 11.07, None, None, 2012-08-21 03:00:00, None, None, 16.63, 4.223, 148.6, None, None, None, None, None, 0.631
None, 10.74, None, None, 2012-08-21 04:00:00, None, None, 16.26, 3.901, 145.2, None, None, None, None, None, 0.434
None, 10.54, None, None, 2012-08-21 05:00:00, None, None, 21.96, 0.872, 143.0, None, None, None, None, None, 0.958
None, 10.39, None, None, 2012-08-21 06:00:00, None, None, 18.02, 1.402, 156.5, None, None, None, None, None, 0.623
None, 10.41, None, None, 2012-08-21 07:00:00, None, None, 15.27, 0.908, 176.7, None, None, None, None, None, 0.982
None, 14.0, None, None, 2012-08-21 08:00:00, None, None, 22.89, 2.647, 146.3, None, None, None, None, None, 0.981
None, 13.94, None, None, 2012-08-21 09:00:00, None, None, 18.13, 2.794, 155.0, None, None, None, None, None, 0.577
None, 16.75, None, None, 2012-08-21 10:00:00, None, None, 27.1, 3.724, 163.0, None, None, None, None, None, 0.375
None, 17.45, None, None, 2012-08-21 11:00:00, None, None, 24.59, 8.62, 143.8, None, None, None, None, None, 1.46
None, 18.78, None, None, 2012-08-21 12:00:00, None, None, 26.47, 6.363, 156.8, None, None, None, None, None, 1.915
None, 20.84, None, None, 2012-08-21 13:00:00, None, None, 29.74, 6.054, 167.8, None, None, None, None, None, 1.375
None, 21.64, None, None, 2012-08-21 14:00:00, None, None, 40.61, 3.45, 206.9, None, None, None, None, None, 1.019
None, 21.95, None, None, 2012-08-21 15:00:00, None, None, 55.12, 2.475, 230.3, None, None, None, None, None, -0.919
None, 21.92, None, None, 2012-08-21 16:00:00, None, None, 38.74, 3.772, 228.9, None, None, None, None, None, -0.881
None, 18.54, None, None, 2012-08-21 17:00:00, None, None, 45.0, 6.678, 262.5, None, None, None, None, None, 0.415
None, 16.76, None, None, 2012-08-21 18:00:00, None, None, 40.3, 3.929, 242.4, None, None, None, None, None, 0.406
None, 13.75, None, None, 2012-08-21 19:00:00, None, None, 28.52, 3.985, 172.2, None, None, None, None, None, 0.806
None, 12.01, None, None, 2012-08-21 20:00:00, None, None, 22.63, 4.857, 150.9, None, None, None, None, None, 1.031
None, 10.92, None, None, 2012-08-21 21:00:00, None, None, 18.58, 7.27, 142.3, None, None, None, None, None, 0.791
None, 10.22, None, None, 2012-08-21 22:00:00, None, None, 20.16, 8.79, 140.8, None, None, None, None, None, 1.305
None, 9.98, None, None, 2012-08-21 23:00:00, None, None, 17.1, 9.43, 135.3, None, None, None, None, None, 1.3
None, 9.59, None, None, 2012-08-22 00:00:00, None, None, 17.06, 9.46, 132.6, None, None, None, None, None, 1.254
None, 9.29, None, None, 2012-08-22 01:00:00, None, None, 18.1, 8.78, 135.4, None, None, None, None, None, 0.993
None, 9.17, None, None, 2012-08-22 02:00:00, None, None, 19.3, 8.62, 141.8, None, None, None, None, None, 0.652
None, 9.09, None, None, 2012-08-22 03:00:00, None, None, 17.49, 8.68, 140.2, None, None, None, None, None, 0.649
None, 8.9, None, None, 2012-08-22 04:00:00, None, None, 21.55, 8.72, 138.4, None, None, None, None, None, 0.639
None, 8.5, None, None, 2012-08-22 05:00:00, None, None, 19.89, 8.41, 135.6, None, None, None, None, None, 0.746
None, 8.35, None, None, 2012-08-22 06:00:00, None, None, 20.78, 9.28, 139.5, None, None, None, None, None, 0.747
None, 8.77, None, None, 2012-08-22 07:00:00, None, None, 23.2, 7.69, 143.2, None, None, None, None, None, 0.768
None, 9.27, None, None, 2012-08-22 08:00:00, None, None, 22.65, 7.9, 146.7, None, None, None, None, None, 1.452
None, 10.03, None, None, 2012-08-22 09:00:00, None, None, 26.44, 6.623, 147.2, None, None, None, None, None, 1.278
None, 10.27, None, None, 2012-08-22 10:00:00, None, None, 24.72, 7.06, 150.4, None, None, None, None, None, 0.837
None, 11.33, None, None, 2012-08-22 11:00:00, None, None, 20.85, 6.48, 144.3, None, None, None, None, None, 1.123
None, 11.94, None, None, 2012-08-22 12:00:00, None, None, 21.05, 5.476, 152.3, None, None, None, None, None, 1.111
None, 13.63, None, None, 2012-08-22 13:00:00, None, None, 22.56, 5.2, 157.2, None, None, None, None, None, 0.805
None, 14.22, None, None, 2012-08-22 14:00:00, None, None, 22.64, 3.202, 162.9, None, None, None, None, None, 0.61
None, 14.98, None, None, 2012-08-22 15:00:00, None, None, 23.95, 2.892, 167.3, None, None, None, None, None, 0.469
None, 15.21, None, None, 2012-08-22 16:00:00, None, None, 35.44, 3.695, 197.8, None, None, None, None, None, 0.857
None, 17.43, None, None, 2012-08-22 17:00:00, None, None, 23.71, 5.144, 184.5, None, None, None, None, None, 0.127
None, 16.67, None, None, 2012-08-22 18:00:00, None, None, 34.73, 4.047, 186.8, None, None, None, None, None, -0.558
None, 13.06, None, None, 2012-08-22 19:00:00, None, None, 28.92, 9.19, 184.3, None, None, None, None, None, 0.577
None, 10.94, None, None, 2012-08-22 20:00:00, None, None, 27.76, 9.72, 171.6, None, None, None, None, None, 0.601
None, 10.46, None, None, 2012-08-22 21:00:00, None, None, 19.96, 6.699, 141.8, None, None, None, None, None, 0.899
None, 9.9, None, None, 2012-08-22 22:00:00, None, None, 19.95, 7.01, 130.0, None, None, None, None, None, 1.161
None, 9.9, None, None, 2012-08-22 23:00:00, None, None, 19.33, 10.5, 155.5, None, None, None, None, None, 1.41
None, 9.98, None, None, 2012-08-23 00:00:00, None, None, 18.58, 9.86, 153.3, None, None, None, None, None, 1.183
None, 9.12, None, None, 2012-08-23 01:00:00, None, None, 16.11, 7.82, 150.9, None, None, None, None, None, 1.453
None, 9.02, None, None, 2012-08-23 02:00:00, None, None, 16.79, 9.17, 146.9, None, None, None, None, None, 1.353
None, 8.21, None, None, 2012-08-23 03:00:00, None, None, 16.79, 9.08, 146.5, None, None, None, None, None, 1.469
None, 8.23, None, None, 2012-08-23 04:00:00, None, None, 19.9, 7.65, 134.7, None, None, None, None, None, 1.361
None, 8.16, None, None, 2012-08-23 05:00:00, None, None, 18.2, 4.467, 139.1, None, None, None, None, None, 1.563
None, 8.06, None, None, 2012-08-23 06:00:00, None, None, 18.48, 4.274, 143.3, None, None, None, None, None, 1.161
None, 8.01, None, None, 2012-08-23 07:00:00, None, None, 11.45, 5.884, 136.7, None, None, None, None, None, 1.465
None, 10.09, None, None, 2012-08-23 08:00:00, None, None, 13.36, 6.886, 139.4, None, None, None, None, None, 1.018
None, 11.26, None, None, 2012-08-23 09:00:00, None, None, 17.51, 7.51, 136.9, None, None, None, None, None, 0.673
None, 12.52, None, None, 2012-08-23 10:00:00, None, None, 22.83, 7.13, 134.8, None, None, None, None, None, 0.611
None, 13.87, None, None, 2012-08-23 11:00:00, None, None, 28.44, 6.844, 154.9, None, None, None, None, None, 0.449
None, 13.69, None, None, 2012-08-23 12:00:00, None, None, 27.51, 7.06, 172.1, None, None, None, None, None, 0.499
None, 12.7, None, None, 2012-08-23 13:00:00, None, None, 30.67, 8.15, 172.9, None, None, None, None, None, 1.187
None, 13.42, None, None, 2012-08-23 14:00:00, None, None, 26.71, 8.06, 167.9, None, None, None, None, None, 0.68
None, 16.94, None, None, 2012-08-23 15:00:00, None, None, 32.25, 7.42, 177.6, None, None, None, None, None, 0.568
None, 14.84, None, None, 2012-08-23 16:00:00, None, None, 43.35, 3.943, 204.2, None, None, None, None, None, -0.761
None, 10.34, None, None, 2012-08-23 17:00:00, None, None, 28.05, 6.804, 161.4, None, None, None, None, None, 1.24
None, 11.21, None, None, 2012-08-23 18:00:00, None, None, 27.44, 7.68, 176.3, None, None, None, None, None, 1.04
None, 9.47, None, None, 2012-08-23 19:00:00, None, None, 25.1, 9.21, 175.1, None, None, None, None, None, 1.214
None, 8.76, None, None, 2012-08-23 20:00:00, None, None, 24.96, 7.69, 164.2, None, None, None, None, None, 1.532
None, 6.828, None, None, 2012-08-23 21:00:00, None, None, 26.72, 6.238, 168.2, None, None, None, None, None, 1.259
None, 6.186, None, None, 2012-08-23 22:00:00, None, None, 20.5, 7.0, 129.8, None, None, None, None, None, 1.481
None, 5.995, None, None, 2012-08-23 23:00:00, None, None, 19.24, 9.24, 138.5, None, None, None, None, None, 1.497
None, 5.498, None, None, 2012-08-24 00:00:00, None, None, 20.86, 11.17, 142.3, None, None, None, None, None, 1.639
None, 5.623, None, None, 2012-08-24 01:00:00, None, None, 18.24, 8.35, 140.9, None, None, None, None, None, 1.603
None, 5.202, None, None, 2012-08-24 02:00:00, None, None, 16.68, 7.9, 144.6, None, None, None, None, None, 1.499
None, 5.767, None, None, 2012-08-24 03:00:00, None, None, 14.11, 6.897, 143.5, None, None, None, None, None, 1.513
None, 5.853, None, None, 2012-08-24 04:00:00, None, None, 14.03, 7.46, 143.9, None, None, None, None, None, 1.519
None, 6.073, None, None, 2012-08-24 05:00:00, None, None, 15.41, 7.82, 142.8, None, None, None, None, None, 1.412
None, 6.37, None, None, 2012-08-24 06:00:00, None, None, 15.92, 7.31, 143.5, None, None, None, None, None, 1.25
None, 6.322, None, None, 2012-08-24 07:00:00, None, None, 17.51, 8.33, 140.1, None, None, None, None, None, 1.29
None, 6.716, None, None, 2012-08-24 08:00:00, None, None, 17.4, 6.743, 139.6, None, None, None, None, None, 1.317
None, 7.74, None, None, 2012-08-24 09:00:00, None, None, 20.31, 6.786, 152.6, None, None, None, None, None, 1.139
None, 10.3, None, None, 2012-08-24 10:00:00, None, None, 24.52, 6.662, 152.0, None, None, None, None, None, 1.007
None, 13.06, None, None, 2012-08-24 11:00:00, None, None, 26.53, 3.846, 144.3, None, None, None, None, None, 0.52
None, 12.74, None, None, 2012-08-24 12:00:00, None, None, 30.92, 5.857, 151.0, None, None, None, None, None, 0.182
None, 12.37, None, None, 2012-08-24 13:00:00, None, None, 30.26, 7.54, 149.8, None, None, None, None, None, 2.212
None, 13.5, None, None, 2012-08-24 14:00:00, None, None, 32.61, 5.762, 155.5, None, None, None, None, None, 1.567
None, 13.76, None, None, 2012-08-24 15:00:00, None, None, 29.54, 6.021, 154.7, None, None, None, None, None, 0.472
None, 16.64, None, None, 2012-08-24 16:00:00, None, None, 30.94, 6.833, 157.1, None, None, None, None, None, -0.665
None, 14.67, None, None, 2012-08-24 17:00:00, None, None, 29.14, 6.38, 166.5, None, None, None, None, None, -0.224
None, 15.43, None, None, 2012-08-24 18:00:00, None, None, 25.34, 5.881, 170.9, None, None, None, None, None, -0.804
None, 13.84, None, None, 2012-08-24 19:00:00, None, None, 23.56, 4.102, 171.7, None, None, None, None, None, -0.759
None, 9.75, None, None, 2012-08-24 20:00:00, None, None, 18.51, 5.13, 148.2, None, None, None, None, None, 1.378
None, 8.87, None, None, 2012-08-24 21:00:00, None, None, 11.84, 3.117, 156.3, None, None, None, None, None, 1.621
None, 8.53, None, None, 2012-08-24 22:00:00, None, None, 8.05, 2.524, 151.3, None, None, None, None, None, 1.518
