station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -13.05, None, None, None, None, None, 16.79, None, 13.45, 280.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 04:00:00, None, None
None, -12.54, None, None, None, None, None, 16.54, None, 8.77, 280.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 05:00:00, None, None
None, -12.7, None, None, None, None, None, 19.04, None, 9.79, 251.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 06:00:00, None, None
None, -13.15, None, None, None, None, None, 19.52, None, 9.21, 253.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 07:00:00, None, None
None, -12.79, None, None, None, None, None, 17.09, None, 9.09, 266.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 08:00:00, None, None
None, -12.64, None, None, None, None, None, 15.82, None, 8.5, 261.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 09:00:00, None, None
None, -11.17, None, None, None, None, None, 34.8, None, 3.346, 219.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 10:00:00, None, None
None, -11.23, None, None, None, None, None, 39.88, None, 2.357, 203.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 11:00:00, None, None
None, -11.13, None, None, None, None, None, 20.96, None, 4.714, 181.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 12:00:00, None, None
None, -10.78, None, None, None, None, None, 26.01, None, 2.525, 188.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 13:00:00, None, None
None, -11.07, None, None, None, None, None, 25.13, None, 2.522, 197.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 14:00:00, None, None
None, -11.59, None, None, None, None, None, 31.13, None, 1.688, 223.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 15:00:00, None, None
None, -12.83, None, None, None, None, None, 15.2, None, 3.812, 245.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 16:00:00, None, None
None, -12.74, None, None, None, None, None, 24.67, None, 5.265, 283.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 17:00:00, None, None
None, -13.18, None, None, None, None, None, 38.86, None, 2.916, 302.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 18:00:00, None, None
None, -14.38, None, None, None, None, None, 18.48, None, 9.65, 43.04, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 19:00:00, None, None
None, -15.06, None, None, None, None, None, 8.04, None, 12.29, 62.59, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 20:00:00, None, None
None, -15.46, None, None, None, None, None, 8.84, None, 10.55, 64.18, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 21:00:00, None, None
None, -15.76, None, None, None, None, None, 11.33, None, 8.53, 66.46, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 22:00:00, None, None
None, -16.18, None, None, None, None, None, 11.25, None, 7.33, 55.73, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-15 23:00:00, None, None
None, -16.22, None, None, None, None, None, 24.38, None, 2.991, 45.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 00:00:00, None, None
None, -15.04, None, None, None, None, None, 23.8, None, 3.188, 217.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 01:00:00, None, None
None, -14.9, None, None, None, None, None, 14.57, None, 7.25, 211.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 02:00:00, None, None
None, -15.02, None, None, None, None, None, 20.09, None, 10.63, 218.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 03:00:00, None, None
None, -14.11, None, None, None, None, None, 17.89, None, 14.58, 239.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 04:00:00, None, None
None, -13.95, None, None, None, None, None, 26.54, None, 17.61, 240.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 05:00:00, None, None
None, -14.03, None, None, None, None, None, 21.87, None, 13.8, 269.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 06:00:00, None, None
None, -13.96, None, None, None, None, None, 21.83, None, 17.32, 259.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 07:00:00, None, None
None, -13.88, None, None, None, None, None, 20.01, None, 21.43, 254.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 08:00:00, None, None
None, -13.82, None, None, None, None, None, 24.96, None, 14.6, 259.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 09:00:00, None, None
None, -13.45, None, None, None, None, None, 22.43, None, 10.55, 267.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 10:00:00, None, None
None, -12.95, None, None, None, None, None, 26.15, None, 9.94, 273.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 11:00:00, None, None
None, -12.87, None, None, None, None, None, 15.57, None, 10.68, 288.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 12:00:00, None, None
None, -12.71, None, None, None, None, None, 25.23, None, 11.38, 265.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 13:00:00, None, None
None, -13.14, None, None, None, None, None, 13.67, None, 18.37, 281.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 14:00:00, None, None
None, -12.92, None, None, None, None, None, 11.07, None, 12.71, 289.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 15:00:00, None, None
None, -12.85, None, None, None, None, None, 21.11, None, 13.81, 250.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 16:00:00, None, None
None, -12.74, None, None, None, None, None, 23.89, None, 14.41, 228.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 17:00:00, None, None
None, -12.62, None, None, None, None, None, 23.26, None, 17.8, 233.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 18:00:00, None, None
None, -12.59, None, None, None, None, None, 24.95, None, 16.46, 221.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 19:00:00, None, None
None, -12.45, None, None, None, None, None, 24.23, None, 22.42, 232.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 20:00:00, None, None
None, -12.16, None, None, None, None, None, 24.68, None, 22.48, 227.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 21:00:00, None, None
None, -12.13, None, None, None, None, None, 23.15, None, 24.69, 228.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 22:00:00, None, None
None, -12.39, None, None, None, None, None, 23.18, None, 21.15, 213.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-16 23:00:00, None, None
None, -12.2, None, None, None, None, None, 24.85, None, 19.78, 213.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 00:00:00, None, None
None, -12.48, None, None, None, None, None, 26.17, None, 16.01, 208.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 01:00:00, None, None
None, -12.35, None, None, None, None, None, 24.12, None, 17.87, 212.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 02:00:00, None, None
None, -12.63, None, None, None, None, None, 22.21, None, 20.8, 234.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 03:00:00, None, None
None, -12.75, None, None, None, None, None, 20.08, None, 22.05, 241.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 04:00:00, None, None
None, -13.03, None, None, None, None, None, 22.07, None, 18.81, 240.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 05:00:00, None, None
None, -13.0, None, None, None, None, None, 19.36, None, 21.9, 216.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 06:00:00, None, None
None, -13.91, None, None, None, None, None, 17.66, None, 23.08, 209.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 07:00:00, None, None
None, -14.13, None, None, None, None, None, 20.45, None, 23.44, 212.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 08:00:00, None, None
None, -14.33, None, None, None, None, None, 13.65, None, 24.2, 203.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 09:00:00, None, None
None, -14.77, None, None, None, None, None, 11.84, None, 26.79, 193.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 10:00:00, None, None
None, -14.66, None, None, None, None, None, 12.92, None, 22.02, 207.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 11:00:00, None, None
None, -14.34, None, None, None, None, None, 17.73, None, 22.14, 216.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 12:00:00, None, None
None, -15.08, None, None, None, None, None, 17.32, None, 19.29, 238.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 13:00:00, None, None
None, -15.72, None, None, None, None, None, 15.48, None, 24.28, 250.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 14:00:00, None, None
None, -15.7, None, None, None, None, None, 16.96, None, 22.52, 256.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 15:00:00, None, None
None, -15.46, None, None, None, None, None, 17.54, None, 28.13, 244.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 16:00:00, None, None
None, -15.24, None, None, None, None, None, 17.02, None, 27.87, 249.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 17:00:00, None, None
None, -15.47, None, None, None, None, None, 20.26, None, 27.0, 238.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 18:00:00, None, None
None, -15.9, None, None, None, None, None, 19.37, None, 28.37, 237.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 19:00:00, None, None
None, -16.75, None, None, None, None, None, 17.95, None, 24.06, 258.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 20:00:00, None, None
None, -16.54, None, None, None, None, None, 16.42, None, 25.83, 254.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 21:00:00, None, None
None, -16.76, None, None, None, None, None, 21.24, None, 23.36, 246.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 22:00:00, None, None
None, -16.93, None, None, None, None, None, 19.73, None, 23.97, 247.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-17 23:00:00, None, None
None, -17.33, None, None, None, None, None, 18.61, None, 24.41, 237.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 00:00:00, None, None
None, -17.75, None, None, None, None, None, 21.56, None, 17.8, 233.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 01:00:00, None, None
None, -18.19, None, None, None, None, None, 18.14, None, 13.46, 235.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 02:00:00, None, None
None, -17.97, None, None, None, None, None, 16.49, None, 10.57, 223.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 03:00:00, None, None
None, -20.42, None, None, None, None, None, 46.23, None, 3.606, 212.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 04:00:00, None, None
None, -24.25, None, None, None, None, None, 14.03, None, 9.67, 51.45, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 05:00:00, None, None
None, -26.15, None, None, None, None, None, 9.01, None, 19.8, 71.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 06:00:00, None, None
None, -26.92, None, None, None, None, None, 5.523, None, 23.23, 74.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 07:00:00, None, None
None, -27.17, None, None, None, None, None, 7.96, None, 31.57, 65.43, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 08:00:00, None, None
None, -27.58, None, None, None, None, None, 10.33, None, 31.48, 65.67, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 09:00:00, None, None
None, -27.6, None, None, None, None, None, 6.704, None, 35.62, 70.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 10:00:00, None, None
None, -27.15, None, None, None, None, None, 8.21, None, 33.21, 66.76, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 11:00:00, None, None
None, -26.18, None, None, None, None, None, 7.34, None, 34.85, 63.21, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 12:00:00, None, None
None, -26.65, None, None, None, None, None, 5.864, None, 38.71, 65.31, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 13:00:00, None, None
None, -26.53, None, None, None, None, None, 5.8, None, 38.72, 64.14, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 14:00:00, None, None
None, -26.03, None, None, None, None, None, 6.292, None, 35.36, 62.92, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 15:00:00, None, None
None, -25.89, None, None, None, None, None, 8.25, None, 30.86, 67.66, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 16:00:00, None, None
None, -26.34, None, None, None, None, None, 9.0, None, 31.75, 63.23, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 17:00:00, None, None
None, -26.65, None, None, None, None, None, 7.14, None, 30.01, 58.19, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 18:00:00, None, None
None, -25.37, None, None, None, None, None, 7.13, None, 27.79, 51.44, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 19:00:00, None, None
None, -23.47, None, None, None, None, None, 13.19, None, 20.22, 63.19, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 20:00:00, None, None
None, -23.71, None, None, None, None, None, 9.46, None, 17.36, 70.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 21:00:00, None, None
None, -23.24, None, None, None, None, None, 9.6, None, 14.22, 69.93, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 22:00:00, None, None
None, -20.94, None, None, None, None, None, 12.01, None, 11.22, 69.77, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-18 23:00:00, None, None
None, -14.73, None, None, None, None, None, 46.36, None, 1.94, 92.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 00:00:00, None, None
None, -12.7, None, None, None, None, None, 0.145, None, 2.063, 292.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 01:00:00, None, None
None, -11.73, None, None, None, None, None, 15.38, None, 7.51, 249.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 02:00:00, None, None
None, -11.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 03:00:00, None, None
None, -10.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 04:00:00, None, None
None, -10.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 05:00:00, None, None
None, -9.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 06:00:00, None, None
None, -9.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 07:00:00, None, None
None, -9.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 08:00:00, None, None
None, -7.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 09:00:00, None, None
None, -7.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 10:00:00, None, None
None, -7.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 11:00:00, None, None
None, -6.903, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 12:00:00, None, None
None, -6.595, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 13:00:00, None, None
None, -5.919, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 14:00:00, None, None
None, -5.644, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 15:00:00, None, None
None, -5.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 16:00:00, None, None
None, -6.412, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 17:00:00, None, None
None, -6.647, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 18:00:00, None, None
None, -6.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 19:00:00, None, None
None, -6.618, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 20:00:00, None, None
None, -6.322, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 21:00:00, None, None
None, -5.674, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 22:00:00, None, None
None, -5.615, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-19 23:00:00, None, None
None, -5.479, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 00:00:00, None, None
None, -5.313, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 01:00:00, None, None
None, -5.254, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 02:00:00, None, None
None, -4.943, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 03:00:00, None, None
None, -4.612, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 04:00:00, None, None
None, -4.699, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 05:00:00, None, None
None, -4.398, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 06:00:00, None, None
None, -3.577, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 07:00:00, None, None
None, -3.557, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 08:00:00, None, None
None, -2.845, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 09:00:00, None, None
None, -2.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 10:00:00, None, None
None, -2.394, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 11:00:00, None, None
None, -2.144, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 12:00:00, None, None
None, -1.769, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 13:00:00, None, None
None, -1.866, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 14:00:00, None, None
None, -2.117, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 15:00:00, None, None
None, -3.019, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 16:00:00, None, None
None, -3.298, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 17:00:00, None, None
None, -3.038, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 18:00:00, None, None
None, -2.653, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 19:00:00, None, None
None, -2.709, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 20:00:00, None, None
None, -2.758, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 21:00:00, None, None
None, -2.662, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 22:00:00, None, None
None, -2.451, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-20 23:00:00, None, None
None, -1.847, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 00:00:00, None, None
None, -1.702, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 01:00:00, None, None
None, -1.472, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 02:00:00, None, None
None, -1.491, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 03:00:00, None, None
None, -1.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 04:00:00, None, None
None, -1.119, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 05:00:00, None, None
None, -1.051, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 06:00:00, None, None
None, -2.885, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 07:00:00, None, None
None, -4.456, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 08:00:00, None, None
None, -4.942, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 09:00:00, None, None
None, -5.255, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 10:00:00, None, None
None, -5.313, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 11:00:00, None, None
None, -5.508, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 12:00:00, None, None
None, -5.683, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 13:00:00, None, None
None, -6.037, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 14:00:00, None, None
None, -6.183, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 15:00:00, None, None
None, -6.262, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 16:00:00, None, None
None, -6.498, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 17:00:00, None, None
None, -6.646, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 18:00:00, None, None
None, -7.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 19:00:00, None, None
None, -7.32, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 20:00:00, None, None
None, -7.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 21:00:00, None, None
None, -7.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 22:00:00, None, None
None, -8.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-21 23:00:00, None, None
None, -8.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 00:00:00, None, None
None, -8.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 01:00:00, None, None
None, -8.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 02:00:00, None, None
None, -8.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 03:00:00, None, None
None, -8.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 04:00:00, None, None
None, -9.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 05:00:00, None, None
None, -9.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 06:00:00, None, None
None, -9.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 07:00:00, None, None
None, -9.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 08:00:00, None, None
None, -8.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 09:00:00, None, None
None, -8.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 10:00:00, None, None
None, -8.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 11:00:00, None, None
None, -7.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 12:00:00, None, None
None, -7.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 13:00:00, None, None
None, -7.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 14:00:00, None, None
None, -6.866, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 15:00:00, None, None
None, -6.608, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 16:00:00, None, None
None, -6.214, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 17:00:00, None, None
None, -6.028, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 18:00:00, None, None
None, -5.791, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-22 19:00:00, None, None
