wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,,,,,,,,,,,,2019-02-07 08:00:00,6,,, None,,, None,521.0,184.0, None, None,-16.3
,,,,,,,,,,,,2019-02-07 09:00:00,6,,, None,,, None,521.0,184.0, None, None,-17.0
,,,,,,,,,,,,2019-02-07 10:00:00,6,,, None,,, None,521.0,184.0, None, None,-16.8
,,,,,,,,,,,,2019-02-07 11:00:00,6,,, None,,, None,521.0,184.0, None, None,-16.6
,,,,,,,,,,,,2019-02-07 12:00:00,6,,, None,,, None,521.0,184.0, None, None,-16.2
,,,,,,,,,,,,2019-02-07 13:00:00,6,,, None,,, None,521.0,184.0, None, None,-15.5
,,,,,,,,,,,,2019-02-07 14:00:00,6,,, None,,, None,521.0,184.0, None, None,-15.2
,,,,,,,,,,,,2019-02-07 15:00:00,6,,, None,,, None,521.0,184.0, None, None,-14.9
,,,,,,,,,,,,2019-02-07 16:00:00,6,,, None,,, None,521.0,184.0, 0.0, None,-14.7
,,,,,,,,,,,,2019-02-07 17:00:00,6,,, None,,, None,521.0,184.0, None, None,-14.3
,,,,,,,,,,,,2019-02-07 18:00:00,6,,, None,,, None,521.0,184.0, None, None,-14.3
,,,,,,,,,,,,2019-02-07 19:00:00,6,,, None,,, None,521.0,184.0, None, None,-13.7
,,,,,,,,,,,,2019-02-07 20:00:00,6,,, None,,, None,521.0,184.0, None, None,-13.0
,,,,,,,,,,,,2019-02-07 21:00:00,6,,, None,,, None,521.0,184.0, None, None,-12.5
,,,,,,,,,,,,2019-02-07 22:00:00,6,,, None,,, None,520.0,184.0, None, None,-12.7
,,,,,,,,,,,,2019-02-07 23:00:00,6,,, None,,, None,520.0,184.0, None, None,-12.8
,,,,,,,,,,,,2019-02-08 00:00:00,6,,, None,,, None,520.0,184.0, None, None,-13.8
,,,,,,,,,,,,2019-02-08 01:00:00,6,,, None,,, None,520.0,184.0, None, None,-14.1
,,,,,,,,,,,,2019-02-08 02:00:00,6,,, None,,, None,520.0,184.0, None, None,-14.2
,,,,,,,,,,,,2019-02-08 03:00:00,6,,, None,,, None,521.0,184.0, None, None,-14.1
,,,,,,,,,,,,2019-02-08 04:00:00,6,,, None,,, None,520.0,184.0, None, None,-14.1
,,,,,,,,,,,,2019-02-08 05:00:00,6,,, None,,, None,521.0,184.0, None, None,-14.4
,,,,,,,,,,,,2019-02-08 06:00:00,6,,, None,,, None,521.0,184.0, None, None,-14.3
,,,,,,,,,,,,2019-02-08 07:00:00,6,,, None,,, None,521.0,184.0, None, None,-14.7
,,,,,,,,,,,,2019-02-08 08:00:00,6,,, None,,, None,521.0,184.0, None, None,-14.6
,,,,,,,,,,,,2019-02-08 09:00:00,6,,, None,,, None,521.0,184.0, None, None,-14.2
,,,,,,,,,,,,2019-02-08 10:00:00,6,,, None,,, None,521.0,184.0, None, None,-14.0
,,,,,,,,,,,,2019-02-08 11:00:00,6,,, None,,, None,521.0,185.0, None, None,-13.9
,,,,,,,,,,,,2019-02-08 12:00:00,6,,, None,,, None,522.0,185.0, None, None,-13.9
,,,,,,,,,,,,2019-02-08 13:00:00,6,,, None,,, None,522.0,185.0, None, None,-13.1
,,,,,,,,,,,,2019-02-08 14:00:00,6,,, None,,, None,522.0,185.0, None, None,-12.4
,,,,,,,,,,,,2019-02-08 15:00:00,6,,, None,,, None,522.0,185.0, None, None,-13.1
,,,,,,,,,,,,2019-02-08 16:00:00,6,,, None,,, None,522.0,185.0, 0.0, None,-13.1
,,,,,,,,,,,,2019-02-08 17:00:00,6,,, None,,, None,522.0,185.0, None, None,-14.1
,,,,,,,,,,,,2019-02-08 18:00:00,6,,, None,,, None,522.0,185.0, None, None,-14.0
,,,,,,,,,,,,2019-02-08 19:00:00,6,,, None,,, None,522.0,185.0, None, None,-14.1
,,,,,,,,,,,,2019-02-08 20:00:00,6,,, None,,, None,522.0,185.0, None, None,-13.1
,,,,,,,,,,,,2019-02-08 21:00:00,6,,, None,,, None,522.0,185.0, None, None,-13.8
,,,,,,,,,,,,2019-02-08 22:00:00,6,,, None,,, None,522.0,185.0, None, None,-13.5
,,,,,,,,,,,,2019-02-08 23:00:00,6,,, None,,, None,522.0,185.0, None, None,-13.9
,,,,,,,,,,,,2019-02-09 00:00:00,6,,, None,,, None,522.0,185.0, None, None,-14.7
,,,,,,,,,,,,2019-02-09 01:00:00,6,,, None,,, None,522.0,185.0, None, None,-15.3
,,,,,,,,,,,,2019-02-09 02:00:00,6,,, None,,, None,522.0,185.0, None, None,-16.0
,,,,,,,,,,,,2019-02-09 03:00:00,6,,, None,,, None,523.0,185.0, None, None,-16.5
,,,,,,,,,,,,2019-02-09 04:00:00,6,,, None,,, None,523.0,185.0, None, None,-17.1
,,,,,,,,,,,,2019-02-09 05:00:00,6,,, None,,, None,523.0,185.0, None, None,-17.4
,,,,,,,,,,,,2019-02-09 06:00:00,6,,, None,,, None,523.0,185.0, None, None,-17.7
,,,,,,,,,,,,2019-02-09 07:00:00,6,,, None,,, None,523.0,185.0, None, None,-18.3
,,,,,,,,,,,,2019-02-09 08:00:00,6,,, None,,, None,523.0,185.0, None, None,-18.5
,,,,,,,,,,,,2019-02-09 09:00:00,6,,, None,,, None,523.0,185.0, None, None,-18.7
,,,,,,,,,,,,2019-02-09 10:00:00,6,,, None,,, None,523.0,185.0, None, None,-18.6
,,,,,,,,,,,,2019-02-09 11:00:00,6,,, None,,, None,523.0,185.0, None, None,-18.0
,,,,,,,,,,,,2019-02-09 12:00:00,6,,, None,,, None,523.0,185.0, None, None,-17.9
,,,,,,,,,,,,2019-02-09 13:00:00,6,,, None,,, None,523.0,185.0, None, None,-18.5
,,,,,,,,,,,,2019-02-09 14:00:00,6,,, None,,, None,523.0,185.0, None, None,-18.9
,,,,,,,,,,,,2019-02-09 15:00:00,6,,, None,,, None,523.0,185.0, None, None,-18.5
,,,,,,,,,,,,2019-02-09 16:00:00,6,,, None,,, None,523.0,185.0, 0.0, None,-18.3
,,,,,,,,,,,,2019-02-09 17:00:00,6,,, None,,, None,523.0,185.0, None, None,-18.8
,,,,,,,,,,,,2019-02-09 18:00:00,6,,, None,,, None,523.0,185.0, None, None,-18.5
,,,,,,,,,,,,2019-02-09 19:00:00,6,,, None,,, None,523.0,185.0, None, None,-18.1
,,,,,,,,,,,,2019-02-09 20:00:00,6,,, None,,, None,523.0,185.0, None, None,-17.8
,,,,,,,,,,,,2019-02-09 21:00:00,6,,, None,,, None,523.0,185.0, None, None,-17.8
,,,,,,,,,,,,2019-02-09 22:00:00,6,,, None,,, None,523.0,185.0, None, None,-18.3
,,,,,,,,,,,,2019-02-09 23:00:00,6,,, None,,, None,523.0,185.0, None, None,-18.7
,,,,,,,,,,,,2019-02-10 00:00:00,6,,, None,,, None,523.0,185.0, None, None,-19.0
,,,,,,,,,,,,2019-02-10 01:00:00,6,,, None,,, None,523.0,185.0, None, None,-19.6
,,,,,,,,,,,,2019-02-10 02:00:00,6,,, None,,, None,523.0,185.0, None, None,-20.0
,,,,,,,,,,,,2019-02-10 03:00:00,6,,, None,,, None,523.0,185.0, None, None,-20.3
,,,,,,,,,,,,2019-02-10 04:00:00,6,,, None,,, None,523.0,186.0, None, None,-21.7
,,,,,,,,,,,,2019-02-10 05:00:00,6,,, None,,, None,523.0,186.0, None, None,-21.7
,,,,,,,,,,,,2019-02-10 06:00:00,6,,, None,,, None,523.0,186.0, None, None,-22.0
,,,,,,,,,,,,2019-02-10 07:00:00,6,,, None,,, None,524.0,186.0, None, None,-22.8
,,,,,,,,,,,,2019-02-10 08:00:00,6,,, None,,, None,524.0,186.0, None, None,-22.9
,,,,,,,,,,,,2019-02-10 09:00:00,6,,, None,,, None,524.0,186.0, None, None,-23.1
,,,,,,,,,,,,2019-02-10 10:00:00,6,,, None,,, None,524.0,186.0, None, None,-23.1
,,,,,,,,,,,,2019-02-10 11:00:00,6,,, None,,, None,524.0,186.0, None, None,-23.4
,,,,,,,,,,,,2019-02-10 12:00:00,6,,, None,,, None,524.0,186.0, None, None,-23.1
,,,,,,,,,,,,2019-02-10 13:00:00,6,,, None,,, None,524.0,186.0, None, None,-21.3
,,,,,,,,,,,,2019-02-10 14:00:00,6,,, None,,, None,524.0,186.0, None, None,-23.3
,,,,,,,,,,,,2019-02-10 15:00:00,6,,, None,,, None,524.0,186.0, None, None,-24.5
,,,,,,,,,,,,2019-02-10 16:00:00,6,,, None,,, None,524.0,186.0, 0.0, None,-24.5
,,,,,,,,,,,,2019-02-10 17:00:00,6,,, None,,, None,524.0,186.0, None, None,-23.6
,,,,,,,,,,,,2019-02-10 18:00:00,6,,, None,,, None,524.0,186.0, None, None,-21.3
,,,,,,,,,,,,2019-02-10 19:00:00,6,,, None,,, None,524.0,186.0, None, None,-18.8
,,,,,,,,,,,,2019-02-10 20:00:00,6,,, None,,, None,524.0,185.0, None, None,-17.0
,,,,,,,,,,,,2019-02-10 21:00:00,6,,, None,,, None,524.0,185.0, None, None,-15.8
,,,,,,,,,,,,2019-02-10 22:00:00,6,,, None,,, None,524.0,185.0, None, None,-16.0
,,,,,,,,,,,,2019-02-10 23:00:00,6,,, None,,, None,524.0,185.0, None, None,-18.0
,,,,,,,,,,,,2019-02-11 00:00:00,6,,, None,,, None,524.0,185.0, None, None,-18.5
,,,,,,,,,,,,2019-02-11 01:00:00,6,,, None,,, None,524.0,185.0, None, None,-18.8
,,,,,,,,,,,,2019-02-11 02:00:00,6,,, None,,, None,524.0,185.0, None, None,-19.4
,,,,,,,,,,,,2019-02-11 03:00:00,6,,, None,,, None,524.0,185.0, None, None,-19.0
,,,,,,,,,,,,2019-02-11 04:00:00,6,,, None,,, None,524.0,186.0, None, None,-19.3
,,,,,,,,,,,,2019-02-11 05:00:00,6,,, None,,, None,524.0,186.0, None, None,-20.0
,,,,,,,,,,,,2019-02-11 06:00:00,6,,, None,,, None,524.0,186.0, None, None,-20.0
,,,,,,,,,,,,2019-02-11 07:00:00,6,,, None,,, None,524.0,186.0, None, None,-19.5
,,,,,,,,,,,,2019-02-11 08:00:00,6,,, None,,, None,524.0,186.0, None, None,-19.3
,,,,,,,,,,,,2019-02-11 09:00:00,6,,, None,,, None,524.0,186.0, None, None,-19.7
,,,,,,,,,,,,2019-02-11 10:00:00,6,,, None,,, None,525.0,186.0, None, None,-20.0
,,,,,,,,,,,,2019-02-11 11:00:00,6,,, None,,, None,525.0,186.0, None, None,-21.8
,,,,,,,,,,,,2019-02-11 12:00:00,6,,, None,,, None,525.0,186.0, None, None,-22.6
,,,,,,,,,,,,2019-02-11 13:00:00,6,,, None,,, None,525.0,186.0, None, None,-22.7
,,,,,,,,,,,,2019-02-11 14:00:00,6,,, None,,, None,525.0,186.0, None, None,-23.1
,,,,,,,,,,,,2019-02-11 15:00:00,6,,, None,,, None,525.0,186.0, None, None,-22.7
,,,,,,,,,,,,2019-02-11 16:00:00,6,,, None,,, None,525.0,186.0, 0.0, None,-21.2
,,,,,,,,,,,,2019-02-11 17:00:00,6,,, None,,, None,525.0,186.0, None, None,-19.9
,,,,,,,,,,,,2019-02-11 18:00:00,6,,, None,,, None,525.0,186.0, None, None,-18.4
,,,,,,,,,,,,2019-02-11 19:00:00,6,,, None,,, None,525.0,186.0, None, None,-17.4
,,,,,,,,,,,,2019-02-11 20:00:00,6,,, None,,, None,525.0,186.0, None, None,-16.6
,,,,,,,,,,,,2019-02-11 21:00:00,6,,, None,,, None,525.0,186.0, None, None,-15.4
,,,,,,,,,,,,2019-02-11 22:00:00,6,,, None,,, None,525.0,186.0, None, None,-15.1
,,,,,,,,,,,,2019-02-11 23:00:00,6,,, None,,, None,525.0,186.0, None, None,-15.8
