wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,MIN_TEMP,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
255.0, None, None,0.0, None,13.2, None,21.7, None, None, None,43.0,2019-06-17 13:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.0, None, None,0.0, None,12.8, None,22.9, None, None, None,35.0,2019-06-17 14:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238.0, None, None,0.0, None,13.1, None,23.3, None, None, None,24.0,2019-06-17 15:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217.0, None, None,0.0, None,14.3, None,22.5, None, None, None,26.0,2019-06-17 16:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265.0, None, None,0.0, None,14.1, None,20.7, None, None, None,34.0,2019-06-17 17:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.0, None, None,0.0, None,8.4, None,18.4, None, None, None,40.0,2019-06-17 18:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262.0, None, None,0.0, None,12.0, None,15.0, None, None, None,54.0,2019-06-17 19:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.0, None, None,0.0, None,7.9, None,13.2, None, None, None,59.0,2019-06-17 20:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.0, None, None,0.0, None,18.9, None,12.6, None, None, None,61.0,2019-06-17 21:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.0, None, None,0.0, None,16.5, None,11.9, None, None, None,65.0,2019-06-17 22:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.0, None, None,0.0, None,11.2, None,11.5, None, None, None,69.0,2019-06-17 23:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 00:00:00,24,,271.0, None, None, None,14.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 01:00:00,24,,271.0, None, None, None,14.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 02:00:00,24,,271.0, None, None, None,13.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 03:00:00,24,,271.0, None, None, None,12.7, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 04:00:00,24,,271.0, None, None, None,11.5, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 05:00:00,24,,271.0, None, None, None,9.5, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 06:00:00,24,,271.0, None, None, None,8.7, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 07:00:00,24,,271.0, None, None, None,8.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 08:00:00,24,,271.0, None, None, None,8.8, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 09:00:00,24,,271.0, None, None, None,8.8, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 10:00:00,24,,271.0, None, None, None,9.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 11:00:00,24,,271.0, None, None, None,8.7, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 12:00:00,24,,271.0, None, None, None,8.5, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 13:00:00,24,,271.0, None, None, None,8.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 14:00:00,24,,271.0, None, None, None,9.7, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 15:00:00,24,,271.0, None, None, None,12.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 16:00:00,24,,271.0, None, None, None,13.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 17:00:00,24,,271.0, None, None, None,15.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 18:00:00,24,,271.0, None, None, None,15.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 19:00:00,24,,271.0, None, None, None,18.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 20:00:00,24,,271.0, None, None, None,18.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 21:00:00,24,,271.0, None, None, None,19.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 22:00:00,24,,271.0, None, None, None,21.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-11 23:00:00,24,,271.0, None, None, None,20.8, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 00:00:00,24,,271.0, None, None, None,20.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 01:00:00,24,,271.0, None, None, None,18.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 02:00:00,24,,271.0, None, None, None,17.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 03:00:00,24,,271.0, None, None, None,16.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 04:00:00,24,,271.0, None, None, None,14.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 05:00:00,24,,271.0, None, None, None,13.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 06:00:00,24,,271.0, None, None, None,12.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 07:00:00,24,,271.0, None, None, None,11.8, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 08:00:00,24,,271.0, None, None, None,11.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 09:00:00,24,,271.0, None, None, None,11.5, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 10:00:00,24,,271.0, None, None, None,10.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 11:00:00,24,,271.0, None, None, None,10.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 12:00:00,24,,271.0, None, None, None,10.7, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 13:00:00,24,,271.0, None, None, None,11.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 14:00:00,24,,271.0, None, None, None,12.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 15:00:00,24,,271.0, None, None, None,14.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 16:00:00,24,,271.0, None, None, None,16.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 17:00:00,24,,271.0, None, None, None,18.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 18:00:00,24,,271.0, None, None, None,20.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 19:00:00,24,,271.0, None, None, None,22.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 20:00:00,24,,271.0, None, None, None,22.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 21:00:00,24,,271.0, None, None, None,22.5, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 22:00:00,24,,271.0, None, None, None,23.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-12 23:00:00,24,,271.0, None, None, None,23.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 00:00:00,24,,271.0, None, None, None,22.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 01:00:00,24,,271.0, None, None, None,22.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 02:00:00,24,,271.0, None, None, None,20.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 03:00:00,24,,272.0, None, None, None,19.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 04:00:00,24,,271.0, None, None, None,18.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 05:00:00,24,,271.0, None, None, None,16.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 06:00:00,24,,272.0, None, None, None,16.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 07:00:00,24,,271.0, None, None, None,16.5, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 08:00:00,24,,271.0, None, None, None,15.8, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 09:00:00,24,,271.0, None, None, None,16.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 10:00:00,24,,272.0, None, None, None,13.7, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 11:00:00,24,,271.0, None, None, None,13.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 12:00:00,24,,271.0, None, None, None,13.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 13:00:00,24,,271.0, None, None, None,14.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 14:00:00,24,,271.0, None, None, None,15.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 15:00:00,24,,271.0, None, None, None,16.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 16:00:00,24,,271.0, None, None, None,17.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 17:00:00,24,,271.0, None, None, None,19.8, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 18:00:00,24,,271.0, None, None, None,22.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 19:00:00,24,,271.0, None, None, None,22.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 20:00:00,24,,271.0, None, None, None,23.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 21:00:00,24,,271.0, None, None, None,23.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 22:00:00,24,,271.0, None, None, None,22.5, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-13 23:00:00,24,,271.0, None, None, None,21.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 00:00:00,24,,271.0, None, None, None,18.7, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 01:00:00,24,,271.0, 0.0, None, None,17.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 02:00:00,24,,272.0, 0.0, None, None,17.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 03:00:00,24,,271.0, 0.0, None, None,15.8, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 04:00:00,24,,272.0, 0.0, None, None,14.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 05:00:00,24,,271.0, 0.0, None, None,12.8, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 06:00:00,24,,271.0, 0.0, None, None,11.7, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 07:00:00,24,,271.0, 0.0, None, None,10.7, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 08:00:00,24,,271.0, 0.0, None, None,10.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 09:00:00,24,,271.0, 0.0, None, None,9.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 10:00:00,24,,271.0, 0.0, None, None,9.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 11:00:00,24,,272.0, 0.0, None, None,9.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 12:00:00,24,,271.0, 0.0, None, None,8.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 13:00:00,24,,271.0, 0.0, None, None,8.7, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 14:00:00,24,,271.0, 0.0, None, None,8.8, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 15:00:00,24,,271.0, None, None, None,12.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 16:00:00,24,,271.0, None, None, None,13.7, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 17:00:00,24,,271.0, None, None, None,15.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 18:00:00,24,,271.0, None, None, None,18.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 19:00:00,24,,271.0, None, None, None,18.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 20:00:00,24,,271.0, None, None, None,19.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 21:00:00,24,,271.0, None, None, None,19.5, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 22:00:00,24,,271.0, None, None, None,21.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-14 23:00:00,24,,271.0, None, None, None,19.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 00:00:00,24,,271.0, None, None, None,19.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 01:00:00,24,,271.0, None, None, None,19.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 02:00:00,24,,271.0, None, None, None,18.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 03:00:00,24,,271.0, None, None, None,16.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 04:00:00,24,,271.0, None, None, None,15.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 05:00:00,24,,272.0, None, None, None,13.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 06:00:00,24,,272.0, None, None, None,11.8, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 07:00:00,24,,271.0, None, None, None,11.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 08:00:00,24,,271.0, None, None, None,10.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 09:00:00,24,,271.0, None, None, None,9.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 10:00:00,24,,271.0, None, None, None,9.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 11:00:00,24,,271.0, None, None, None,9.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 12:00:00,24,,271.0, None, None, None,9.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 13:00:00,24,,271.0, None, None, None,9.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 14:00:00,24,,271.0, None, None, None,10.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 15:00:00,24,,271.0, None, None, None,12.5, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 16:00:00,24,,271.0, None, None, None,14.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 17:00:00,24,,271.0, None, None, None,17.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 18:00:00,24,,271.0, None, None, None,17.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 19:00:00,24,,271.0, None, None, None,20.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 20:00:00,24,,271.0, None, None, None,21.8, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 21:00:00,24,,271.0, None, None, None,23.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 22:00:00,24,,271.0, None, None, None,20.5, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-15 23:00:00,24,,271.0, None, None, None,19.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 00:00:00,24,,271.0, None, None, None,20.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 01:00:00,24,,271.0, None, None, None,21.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 02:00:00,24,,272.0, None, None, None,18.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 03:00:00,24,,271.0, None, None, None,17.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 04:00:00,24,,271.0, None, None, None,15.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 05:00:00,24,,272.0, None, None, None,14.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 06:00:00,24,,271.0, None, None, None,13.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 07:00:00,24,,271.0, None, None, None,12.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 08:00:00,24,,271.0, None, None, None,13.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 09:00:00,24,,271.0, None, None, None,12.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 10:00:00,24,,271.0, None, None, None,12.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 11:00:00,24,,271.0, None, None, None,11.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 12:00:00,24,,271.0, None, None, None,11.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 13:00:00,24,,271.0, None, None, None,11.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 14:00:00,24,,271.0, None, None, None,12.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 15:00:00,24,,271.0, None, None, None,14.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 16:00:00,24,,271.0, None, None, None,15.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 17:00:00,24,,271.0, None, None, None,17.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 18:00:00,24,,271.0, None, None, None,20.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 19:00:00,24,,271.0, None, None, None,19.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 20:00:00,24,,271.0, None, None, None,20.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 21:00:00,24,,271.0, None, None, None,18.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 22:00:00,24,,271.0, None, None, None,19.9, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-16 23:00:00,24,,271.0, None, None, None,18.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 00:00:00,24,,272.0, None, None, None,16.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 01:00:00,24,,272.0, None, None, None,12.5, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 02:00:00,24,,274.0, None, None, None,10.8, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 03:00:00,24,,274.0, None, None, None,11.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 04:00:00,24,,274.0, None, None, None,10.8, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 05:00:00,24,,274.0, None, None, None,10.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 06:00:00,24,,274.0, None, None, None,9.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 07:00:00,24,,274.0, None, None, None,10.2, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 08:00:00,24,,274.0, 0.0, None, None,9.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 09:00:00,24,,274.0, 0.0, None, None,9.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 10:00:00,24,,274.0, 0.0, None, None,9.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 11:00:00,24,,274.0, 0.0, None, None,8.0, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 12:00:00,24,,274.0, 0.0, None, None,8.5, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 13:00:00,24,,274.0, 0.0, None, None,8.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 14:00:00,24,,274.0, None, None, None,9.7, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 15:00:00,24,,273.0, None, None, None,11.3, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 16:00:00,24,,274.0, None, None, None,13.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 17:00:00,24,,274.0, None, None, None,15.4, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 18:00:00,24,,273.0, None, None, None,18.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 19:00:00,24,,273.0, None, None, None,19.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 20:00:00,24,,273.0, None, None, None,22.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 21:00:00,24,,273.0, None, None, None,22.1, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 22:00:00,24,,273.0, None, None, None,22.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2019-06-17 23:00:00,24,,273.0, None, None, None,22.6, None, None,,,,,,,,,,,,,,,,,,,,,,,,,
, None, None,, None,, None,, None,,,,2019-06-11 00:00:00,24,, None,,,,,,,88.5, None, None, None,1.709,249.3, None,4.0,835.0, None, None, None, None, None, None, None,5.73, None, None, None, None,22.58, None, None, None
, None, None,, None,, None,, None,,,,2019-06-11 01:00:00,24,, None,,,,,,,88.6, None, None, None,2.65,262.2, None,4.0,835.0, None, None, None, None, None, None, None,6.037, None, None, None, None,22.98, None, None, None
, None, None,, None,, None,, None,,,,2019-06-11 02:00:00,24,, None,,,,,,,87.2, None, None, None,3.263,271.0, None,5.0,835.0, None, None, None, None, None, None, None,6.725, None, None, None, None,22.32, None, None, None
, None, None,, None,, None,, None,,,,2019-06-11 03:00:00,24,, None,,,,,,,88.7, None, None, None,2.477,267.5, None,5.0,835.0, None, None, None, None, None, None, None,6.321, None, None, None, None,22.24, None, None, None
