ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity
,,,,2019-02-27 12:00:00,,,9,92.0, None, None,0.0, None,5.9, None,-5.1, None, None, None,45.0
,,,,2019-02-27 13:00:00,,,9,146.0, None, None,0.0, None,5.4, None,-4.5, None, None, None,49.0
,,,,2019-02-27 14:00:00,,,9,170.0, None, None,0.0, None,5.9, None,-5.1, None, None, None,52.0
,,,,2019-02-27 15:00:00,,,9,198.0, None, None,0.0, None,7.0, None,-5.6, None, None, None,58.0
,,,,2019-02-27 16:00:00,,,9,200.0, None, None,0.0, None,4.7, None,-5.3, None, None, None,56.0
,,,,2019-02-27 17:00:00,,,9,337.0, None, None,0.0, None,4.1, None,-6.0, None, None, None,60.0
,,,,2019-02-27 18:00:00,,,9,264.0, None, None,0.0, None,4.0, None,-6.7, None, None, None,62.0
,,,,2019-02-27 19:00:00,,,9,288.0, None, None,0.0, None,4.4, None,-7.8, None, None, None,67.0
,,,,2019-02-27 20:00:00,,,9,332.0, None, None,0.0, None,2.9, None,-8.2, None, None, None,70.0
,,,,2019-02-27 21:00:00,,,9,242.0, None, None,0.0, None,2.5, None,-7.6, None, None, None,67.0
,,,,2019-02-27 22:00:00,,,9,331.0, None, None,0.0, None,4.4, None,-7.0, None, None, None,68.0
,,,,2019-02-27 23:00:00,,,9,300.0, None, None,0.0, None,3.7, None,-6.6, None, None, None,65.0
,,,,2019-02-28 00:00:00,,,9,194.0, None, None,0.0, None,1.9, None,-6.3, None, None, None,61.0
,,,,2019-02-28 01:00:00,,,9,353.0, None, None,0.0, None,3.4, None,-6.4, None, None, None,63.0
,,,,2019-02-28 02:00:00,,,9,273.0, None, None,0.0, None,3.9, None,-6.5, None, None, None,67.0
,,,,2019-02-28 03:00:00,,,9,216.0, None, None,0.0, None,4.9, None,-6.3, None, None, None,68.0
,,,,2019-02-28 04:00:00,,,9,197.0, None, None,0.0, None,3.6, None,-6.6, None, None, None,82.0
,,,,2019-02-28 05:00:00,,,9,307.0, None, None,0.0, None,3.2, None,-7.0, None, None, None,85.0
,,,,2019-02-28 06:00:00,,,9,327.0, None, None,0.0, None,1.7, None,-6.9, None, None, None,86.0
,,,,2019-02-28 07:00:00,,,9,200.0, None, None,0.0, None,2.2, None,-6.3, None, None, None,90.0
,,,,2019-02-28 08:00:00,,,9,79.0, None, None,0.0, None,2.5, None,-5.4, None, None, None,89.0
,,,,2019-02-28 09:00:00,,,9,78.0, None, None,0.0, None,5.1, None,-5.0, None, None, None,85.0
,,,,2019-02-28 10:00:00,,,9,89.0, None, None,0.0, None,4.7, None,-4.1, None, None, None,84.0
,,,,2019-02-28 11:00:00,,,9,23.0, None, None,0.0, None,4.3, None,-3.5, None, None, None,81.0
,,,,2019-02-28 12:00:00,,,9,104.0, None, None,0.0, None,4.5, None,-2.7, None, None, None,80.0
,,,,2019-02-28 13:00:00,,,9,99.0, None, None,0.0, None,4.7, None,-1.9, None, None, None,81.0
,,,,2019-02-28 14:00:00,,,9,94.0, None, None,0.6, None,4.0, None,-2.9, None, None, None,84.0
,,,,2019-02-28 15:00:00,,,9,137.0, None, None,0.2, None,2.8, None,-3.1, None, None, None,89.0
,,,,2019-02-28 16:00:00,,,9,41.0, None, None,0.0, None,2.4, None,-3.9, None, None, None,93.0
,,,,2019-02-28 17:00:00,,,9,3.0, None, None,0.0, None,2.3, None,-4.6, None, None, None,93.0
,,,,2019-02-28 18:00:00,,,9,282.0, None, None,0.0, None,0.0, None,-5.0, None, None, None,93.0
,,,,2019-02-28 19:00:00,,,9,19.0, None, None,0.0, None,1.6, None,-5.3, None, None, None,93.0
,,,,2019-02-28 20:00:00,,,9,244.0, None, None,0.0, None,1.7, None,-5.0, None, None, None,94.0
,,,,2019-02-28 21:00:00,,,9,83.0, None, None,0.0, None,0.0, None,-4.9, None, None, None,93.0
,,,,2019-02-28 22:00:00,,,9,237.0, None, None,0.0, None,2.8, None,-4.8, None, None, None,93.0
,,,,2019-02-28 23:00:00,,,9,268.0, None, None,0.0, None,1.8, None,-4.7, None, None, None,94.0
,,,,2019-03-01 00:00:00,,,9,45.0, None, None,0.0, None,2.4, None,-4.7, None, None, None,92.0
,,,,2019-03-01 01:00:00,,,9,235.0, None, None,0.0, None,1.6, None,-4.8, None, None, None,94.0
,,,,2019-03-01 02:00:00,,,9,21.0, None, None,0.0, None,1.9, None,-4.8, None, None, None,94.0
,,,,2019-03-01 03:00:00,,,9,75.0, None, None,0.0, None,2.1, None,-5.0, None, None, None,93.0
,,,,2019-03-01 04:00:00,,,9,146.0, None, None,0.0, None,0.0, None,-4.9, None, None, None,94.0
,,,,2019-03-01 05:00:00,,,9,54.0, None, None,0.0, None,1.9, None,-4.9, None, None, None,94.0
,,,,2019-03-01 06:00:00,,,9,305.0, None, None,0.0, None,2.7, None,-4.9, None, None, None,92.0
,,,,2019-03-01 07:00:00,,,9,347.0, None, None,0.0, None,10.0, None,-4.7, None, None, None,86.0
,,,,2019-03-01 08:00:00,,,9,275.0, None, None,0.0, None,2.7, None,-3.3, None, None, None,83.0
,,,,2019-03-01 09:00:00,,,9,167.0, None, None,0.0, None,3.2, None,-1.8, None, None, None,79.0
,,,,2019-03-01 10:00:00,,,9,50.0, None, None,0.6, None,4.9, None,-0.9, None, None, None,74.0
,,,,2019-03-01 11:00:00,,,9,117.0, None, None,0.4, None,3.6, None,0.9, None, None, None,67.0
,,,,2019-03-01 12:00:00,,,9,111.0, None, None,0.6, None,5.6, None,0.5, None, None, None,65.0
,,,,2019-03-01 13:00:00,,,9,88.0, None, None,0.8, None,6.2, None,0.6, None, None, None,71.0
,,,,2019-03-01 14:00:00,,,9,82.0, None, None,0.2, None,5.4, None,0.1, None, None, None,69.0
,,,,2019-03-01 15:00:00,,,9,18.0, None, None,0.0, None,4.9, None,-1.1, None, None, None,71.0
,,,,2019-03-01 16:00:00,,,9,313.0, None, None,0.0, None,2.8, None,-2.1, None, None, None,82.0
,,,,2019-03-01 17:00:00,,,9,322.0, None, None,0.0, None,6.4, None,-3.9, None, None, None,88.0
,,,,2019-03-01 18:00:00,,,9,325.0, None, None,0.0, None,5.8, None,-3.9, None, None, None,89.0
,,,,2019-03-01 19:00:00,,,9,346.0, None, None,0.0, None,3.6, None,-4.5, None, None, None,89.0
,,,,2019-03-01 20:00:00,,,9,279.0, None, None,0.0, None,3.7, None,-5.2, None, None, None,91.0
,,,,2019-03-01 21:00:00,,,9,342.0, None, None,0.0, None,6.3, None,-5.7, None, None, None,90.0
,,,,2019-03-01 22:00:00,,,9,318.0, None, None,0.0, None,10.2, None,-5.6, None, None, None,80.0
,,,,2019-03-01 23:00:00,,,9,313.0, None, None,0.0, None,9.4, None,-5.0, None, None, None,69.0
,,,,2019-03-02 00:00:00,,,9,319.0, None, None,0.0, None,4.9, None,-5.5, None, None, None,63.0
,,,,2019-03-02 01:00:00,,,9,318.0, None, None,0.0, None,11.0, None,-5.4, None, None, None,65.0
,,,,2019-03-02 02:00:00,,,9,348.0, None, None,0.0, None,7.9, None,-5.5, None, None, None,67.0
,,,,2019-03-02 03:00:00,,,9,8.0, None, None,0.0, None,6.3, None,-5.9, None, None, None,71.0
,,,,2019-03-02 04:00:00,,,9,313.0, None, None,0.0, None,8.6, None,-6.7, None, None, None,66.0
,,,,2019-03-02 05:00:00,,,9,336.0, None, None,0.0, None,3.1, None,-6.5, None, None, None,54.0
,,,,2019-03-02 06:00:00,,,9,305.0, None, None,0.0, None,5.3, None,-8.0, None, None, None,65.0
,,,,2019-03-02 07:00:00,,,9,325.0, None, None,0.0, None,5.3, None,-7.1, None, None, None,62.0
,,,,2019-03-02 08:00:00,,,9,13.0, None, None,0.0, None,11.4, None,-5.7, None, None, None,46.0
,,,,2019-03-02 09:00:00,,,9,6.0, None, None,0.0, None,11.3, None,-5.9, None, None, None,47.0
,,,,2019-03-02 10:00:00,,,9,2.0, None, None,0.0, None,7.7, None,-3.0, None, None, None,39.0
,,,,2019-03-02 11:00:00,,,9,1.0, None, None,0.0, None,9.1, None,-3.3, None, None, None,38.0
,,,,2019-03-02 17:00:00,,,9,335.0, None, None,0.0, None,9.4, None,-5.4, None, None, None,42.0
,,,,2019-03-02 18:00:00,,,9,323.0, None, None,0.0, None,7.8, None,-5.5, None, None, None,43.0
,,,,2019-03-02 19:00:00,,,9,277.0, None, None,0.0, None,4.6, None,-6.4, None, None, None,48.0
,,,,2019-03-02 20:00:00,,,9,247.0, None, None,0.0, None,1.9, None,-8.5, None, None, None,53.0
,,,,2019-03-02 21:00:00,,,9,245.0, None, None,0.0, None,2.2, None,-9.2, None, None, None,56.0
,,,,2019-03-02 22:00:00,,,9,309.0, None, None,0.0, None,4.3, None,-9.6, None, None, None,54.0
,,,,2019-03-02 23:00:00,,,9,355.0, None, None,0.0, None,10.1, None,-9.0, None, None, None,48.0
,,,,2019-03-03 00:00:00,,,9,351.0, None, None,0.0, None,9.6, None,-10.4, None, None, None,54.0
,,,,2019-03-03 01:00:00,,,9,347.0, None, None,0.0, None,5.7, None,-10.6, None, None, None,52.0
,,,,2019-03-03 02:00:00,,,9,354.0, None, None,0.0, None,5.6, None,-11.6, None, None, None,53.0
,,,,2019-03-03 03:00:00,,,9,323.0, None, None,0.0, None,6.6, None,-12.2, None, None, None,56.0
,,,,2019-03-03 04:00:00,,,9,312.0, None, None,0.0, None,6.4, None,-12.8, None, None, None,56.0
,,,,2019-03-03 05:00:00,,,9,344.0, None, None,0.0, None,5.8, None,-12.6, None, None, None,54.0
,,,,2019-03-03 06:00:00,,,9,355.0, None, None,0.0, None,4.1, None,-14.0, None, None, None,59.0
,,,,2019-03-03 07:00:00,,,9,358.0, None, None,0.0, None,7.0, None,-10.1, None, None, None,46.0
,,,,2019-03-03 08:00:00,,,9,4.0, None, None,0.0, None,9.0, None,-8.1, None, None, None,38.0
,,,,2019-03-03 09:00:00,,,9,11.0, None, None,0.0, None,11.0, None,-7.0, None, None, None,35.0
,,,,2019-03-03 10:00:00,,,9,21.0, None, None,0.0, None,9.0, None,-5.3, None, None, None,34.0
,,,,2019-03-03 11:00:00,,,9,27.0, None, None,0.0, None,10.4, None,-3.8, None, None, None,28.0
,,,,2019-03-03 12:00:00,,,9,97.0, None, None,0.0, None,7.7, None,-2.5, None, None, None,34.0
,,,,2019-03-03 13:00:00,,,9,85.0, None, None,0.0, None,7.4, None,-3.4, None, None, None,32.0
,,,,2019-03-03 14:00:00,,,9,104.0, None, None,0.0, None,5.7, None,-2.6, None, None, None,30.0
,,,,2019-03-03 15:00:00,,,9,47.0, None, None,0.0, None,6.5, None,-1.9, None, None, None,24.0
,,,,2019-03-03 16:00:00,,,9,353.0, None, None,0.0, None,5.8, None,-5.0, None, None, None,28.0
,,,,2019-03-03 17:00:00,,,9,349.0, None, None,0.0, None,8.8, None,-7.1, None, None, None,40.0
,,,,2019-03-03 18:00:00,,,9,308.0, None, None,0.0, None,5.9, None,-8.3, None, None, None,38.0
,,,,2019-03-03 19:00:00,,,9,263.0, None, None,0.0, None,2.9, None,-9.2, None, None, None,43.0
,,,,2019-03-03 20:00:00,,,9,238.0, None, None,0.0, None,3.1, None,-9.5, None, None, None,48.0
,,,,2019-03-03 21:00:00,,,9,266.0, None, None,0.0, None,3.4, None,-10.1, None, None, None,48.0
,,,,2019-03-03 22:00:00,,,9,162.0, None, None,0.0, None,2.3, None,-11.4, None, None, None,54.0
,,,,2019-03-03 23:00:00,,,9,244.0, None, None,0.0, None,3.4, None,-11.3, None, None, None,51.0
,,,,2019-03-04 00:00:00,,,9,222.0, None, None,0.0, None,3.5, None,-11.9, None, None, None,54.0
,,,,2019-03-04 01:00:00,,,9,249.0, None, None,0.0, None,4.8, None,-12.5, None, None, None,55.0
,,,,2019-03-04 02:00:00,,,9,315.0, None, None,0.0, None,4.1, None,-12.8, None, None, None,57.0
,,,,2019-03-04 03:00:00,,,9,253.0, None, None,0.0, None,4.8, None,-13.2, None, None, None,58.0
,,,,2019-03-04 04:00:00,,,9,225.0, None, None,0.0, None,3.9, None,-14.0, None, None, None,61.0
,,,,2019-03-04 05:00:00,,,9,126.0, None, None,0.0, None,2.0, None,-14.3, None, None, None,64.0
,,,,2019-03-04 06:00:00,,,9,72.0, None, None,0.0, None,2.2, None,-14.7, None, None, None,67.0
,,,,2019-03-04 07:00:00,,,9,160.0, None, None,0.0, None,3.7, None,-8.7, None, None, None,48.0
,,,,2019-03-04 08:00:00,,,9,31.0, None, None,0.0, None,7.5, None,-7.5, None, None, None,41.0
,,,,2019-03-04 09:00:00,,,9,105.0, None, None,0.0, None,5.8, None,-4.3, None, None, None,38.0
,,,,2019-03-04 10:00:00,,,9,74.0, None, None,0.0, None,7.4, None,-3.5, None, None, None,35.0
,,,,2019-03-04 11:00:00,,,9,97.0, None, None,0.0, None,7.9, None,-3.5, None, None, None,38.0
,,,,2019-03-04 12:00:00,,,9,100.0, None, None,0.0, None,8.5, None,-3.0, None, None, None,34.0
,,,,2019-03-04 13:00:00,,,9,101.0, None, None,0.0, None,8.9, None,-3.4, None, None, None,35.0
,,,,2019-03-04 14:00:00,,,9,65.0, None, None,0.0, None,3.4, None,-1.7, None, None, None,29.0
,,,,2019-03-04 15:00:00,,,9,112.0, None, None,0.0, None,5.3, None,-1.3, None, None, None,33.0
,,,,2019-03-04 16:00:00,,,9,279.0, None, None,0.0, None,2.7, None,-4.6, None, None, None,39.0
,,,,2019-03-04 17:00:00,,,9,287.0, None, None,0.0, None,4.6, None,-6.5, None, None, None,42.0
,,,,2019-03-04 18:00:00,,,9,290.0, None, None,0.0, None,3.0, None,-8.0, None, None, None,47.0
,,,,2019-03-04 19:00:00,,,9,278.0, None, None,0.0, None,3.9, None,-8.4, None, None, None,58.0
,,,,2019-03-04 20:00:00,,,9,291.0, None, None,0.0, None,3.4, None,-9.2, None, None, None,62.0
,,,,2019-03-04 21:00:00,,,9,333.0, None, None,0.0, None,3.8, None,-9.6, None, None, None,62.0
,,,,2019-03-04 22:00:00,,,9,288.0, None, None,0.0, None,1.7, None,-9.9, None, None, None,62.0
,,,,2019-03-04 23:00:00,,,9,206.0, None, None,0.0, None,3.2, None,-10.4, None, None, None,68.0
