station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
11.1, None, 9.1, 11.1, None, 2022-06-05 10:00:00, None
12.3, None, 9.1, 12.3, None, 2022-06-05 11:00:00, None
13.9, None, 9.1, 13.9, None, 2022-06-05 12:00:00, None
15.2, None, 9.1, 15.1, None, 2022-06-05 13:00:00, None
18.0, None, 9.1, 17.9, None, 2022-06-05 14:00:00, None
19.6, None, 9.1, 19.6, None, 2022-06-05 15:00:00, None
19.2, None, 9.1, 19.9, None, 2022-06-05 16:00:00, None
17.1, None, 9.1, 19.9, None, 2022-06-05 17:00:00, None
15.4, None, 9.1, 19.9, None, 2022-06-05 18:00:00, None
17.4, None, 15.4, 17.4, None, 2022-06-05 19:00:00, None
15.7, None, 15.4, 17.4, None, 2022-06-05 20:00:00, None
13.1, None, 13.1, 17.4, None, 2022-06-05 21:00:00, None
11.3, None, 11.3, 17.4, None, 2022-06-05 22:00:00, None
10.1, None, 10.1, 17.4, None, 2022-06-05 23:00:00, None
9.1, None, 9.1, 17.4, None, 2022-06-06 00:00:00, None
8.0, None, 8.0, 17.4, None, 2022-06-06 01:00:00, None
7.2, None, 7.2, 17.4, None, 2022-06-06 02:00:00, None
7.0, None, 7.0, 17.4, None, 2022-06-06 03:00:00, None
6.7, None, 6.7, 17.4, None, 2022-06-06 04:00:00, None
6.6, None, 6.6, 17.4, None, 2022-06-06 05:00:00, None
6.6, None, 6.5, 17.4, None, 2022-06-06 06:00:00, None
8.0, None, 6.6, 8.0, None, 2022-06-06 07:00:00, None
11.1, None, 6.6, 11.0, None, 2022-06-06 08:00:00, None
17.3, None, 6.6, 17.3, None, 2022-06-06 09:00:00, None
18.2, None, 6.6, 18.2, None, 2022-06-06 10:00:00, None
16.8, None, 6.6, 18.2, None, 2022-06-06 11:00:00, None
18.8, None, 6.6, 18.9, None, 2022-06-06 12:00:00, None
18.5, None, 6.6, 19.9, None, 2022-06-06 13:00:00, None
12.3, None, 6.6, 19.9, None, 2022-06-06 14:00:00, None
12.1, None, 6.6, 19.9, None, 2022-06-06 15:00:00, None
15.0, None, 6.6, 19.9, None, 2022-06-06 16:00:00, None
18.5, None, 6.6, 19.9, None, 2022-06-06 17:00:00, None
15.1, None, 6.6, 19.9, None, 2022-06-06 18:00:00, None
10.9, None, 10.9, 15.1, None, 2022-06-06 19:00:00, None
9.6, None, 9.6, 15.1, None, 2022-06-06 20:00:00, None
8.8, None, 8.9, 15.1, None, 2022-06-06 21:00:00, None
7.2, None, 7.2, 15.1, None, 2022-06-06 22:00:00, None
5.9, None, 5.9, 15.1, None, 2022-06-06 23:00:00, None
5.2, None, 5.2, 15.1, None, 2022-06-07 00:00:00, None
4.7, None, 4.7, 15.1, None, 2022-06-07 01:00:00, None
4.6, None, 4.6, 15.1, None, 2022-06-07 02:00:00, None
5.0, None, 4.6, 15.1, None, 2022-06-07 03:00:00, None
5.5, None, 4.6, 15.1, None, 2022-06-07 04:00:00, None
5.3, None, 4.6, 15.1, None, 2022-06-07 05:00:00, None
5.4, None, 4.6, 15.1, None, 2022-06-07 06:00:00, None
6.9, None, 5.4, 6.8, None, 2022-06-07 07:00:00, None
12.5, None, 5.4, 12.4, None, 2022-06-07 08:00:00, None
17.7, None, 5.4, 17.5, None, 2022-06-07 09:00:00, None
17.8, None, 5.4, 20.8, None, 2022-06-07 11:00:00, None
18.1, None, 5.4, 20.8, None, 2022-06-07 12:00:00, None
22.2, None, 5.4, 22.2, None, 2022-06-07 13:00:00, None
24.1, None, 5.4, 24.2, None, 2022-06-07 14:00:00, None
25.3, None, 5.4, 25.3, None, 2022-06-07 15:00:00, None
25.6, None, 5.4, 25.6, None, 2022-06-07 16:00:00, None
25.3, None, 5.4, 26.0, None, 2022-06-07 17:00:00, None
24.1, None, 5.4, 26.0, None, 2022-06-07 18:00:00, None
21.3, None, 21.4, 24.1, None, 2022-06-07 19:00:00, None
18.6, None, 18.7, 24.1, None, 2022-06-07 20:00:00, None
16.2, None, 16.2, 24.1, None, 2022-06-07 21:00:00, None
14.6, None, 14.6, 24.1, None, 2022-06-07 22:00:00, None
13.1, None, 13.2, 24.1, None, 2022-06-07 23:00:00, None
12.2, None, 12.2, 24.1, None, 2022-06-08 00:00:00, None
11.9, None, 11.9, 24.1, None, 2022-06-08 01:00:00, None
11.9, None, 11.8, 24.1, None, 2022-06-08 02:00:00, None
11.5, None, 11.5, 24.1, None, 2022-06-08 03:00:00, None
10.3, None, 10.3, 24.1, None, 2022-06-08 04:00:00, None
8.9, None, 8.9, 24.1, None, 2022-06-08 05:00:00, None
8.6, None, 8.6, 24.1, None, 2022-06-08 06:00:00, None
12.6, None, 8.6, 12.5, None, 2022-06-08 07:00:00, None
13.3, None, 8.6, 14.6, None, 2022-06-08 08:00:00, None
15.9, None, 8.6, 15.9, None, 2022-06-08 09:00:00, None
17.7, None, 8.6, 18.3, None, 2022-06-08 10:00:00, None
17.6, None, 8.6, 18.3, None, 2022-06-08 11:00:00, None
16.1, None, 8.6, 18.3, None, 2022-06-08 12:00:00, None
17.4, None, 8.6, 18.3, None, 2022-06-08 13:00:00, None
16.9, None, 8.6, 18.3, None, 2022-06-08 14:00:00, None
16.1, None, 8.6, 18.3, None, 2022-06-08 15:00:00, None
16.1, None, 8.6, 18.3, None, 2022-06-08 16:00:00, None
16.0, None, 8.6, 18.3, None, 2022-06-08 17:00:00, None
16.4, None, 8.6, 18.3, None, 2022-06-08 18:00:00, None
15.4, None, 15.5, 16.5, None, 2022-06-08 19:00:00, None
14.5, None, 14.5, 16.5, None, 2022-06-08 20:00:00, None
13.9, None, 13.9, 16.5, None, 2022-06-08 21:00:00, None
10.7, None, 10.8, 16.5, None, 2022-06-08 22:00:00, None
8.7, None, 8.8, 16.5, None, 2022-06-08 23:00:00, None
7.6, None, 7.6, 16.5, None, 2022-06-09 00:00:00, None
5.9, None, 5.9, 16.5, None, 2022-06-09 01:00:00, None
4.5, None, 4.6, 16.5, None, 2022-06-09 02:00:00, None
3.6, None, 3.6, 16.5, None, 2022-06-09 03:00:00, None
3.1, None, 3.1, 16.5, None, 2022-06-09 04:00:00, None
2.7, None, 2.7, 16.5, None, 2022-06-09 05:00:00, None
5.1, None, 2.7, 16.5, None, 2022-06-09 06:00:00, None
8.7, None, 5.1, 8.7, None, 2022-06-09 07:00:00, None
12.1, None, 5.1, 12.0, None, 2022-06-09 08:00:00, None
17.1, None, 5.1, 17.0, None, 2022-06-09 09:00:00, None
17.4, None, 5.1, 18.2, None, 2022-06-09 10:00:00, None
17.6, None, 5.1, 18.2, None, 2022-06-09 11:00:00, None
17.1, None, 5.1, 18.2, None, 2022-06-09 12:00:00, None
16.4, None, 5.1, 18.2, None, 2022-06-09 13:00:00, None
14.6, None, 5.1, 18.2, None, 2022-06-09 14:00:00, None
11.9, None, 5.1, 18.2, None, 2022-06-09 15:00:00, None
10.9, None, 5.1, 18.2, None, 2022-06-09 16:00:00, None
10.7, None, 5.1, 18.2, None, 2022-06-09 17:00:00, None
10.5, None, 5.1, 18.2, None, 2022-06-09 18:00:00, None
10.2, None, 10.2, 10.5, None, 2022-06-09 19:00:00, None
9.8, None, 9.8, 10.5, None, 2022-06-09 20:00:00, None
9.2, None, 9.3, 10.5, None, 2022-06-09 21:00:00, None
8.9, None, 8.9, 10.5, None, 2022-06-09 22:00:00, None
8.5, None, 8.5, 10.5, None, 2022-06-09 23:00:00, None
8.2, None, 8.2, 10.5, None, 2022-06-10 00:00:00, None
7.9, None, 7.9, 10.5, None, 2022-06-10 01:00:00, None
7.8, None, 7.7, 10.5, None, 2022-06-10 02:00:00, None
8.1, None, 7.7, 10.5, None, 2022-06-10 03:00:00, None
8.6, None, 7.7, 10.5, None, 2022-06-10 04:00:00, None
8.7, None, 7.7, 10.5, None, 2022-06-10 05:00:00, None
9.1, None, 7.7, 10.5, None, 2022-06-10 06:00:00, None
10.2, None, 9.1, 10.2, None, 2022-06-10 07:00:00, None
17.0, None, 9.1, 16.9, None, 2022-06-10 08:00:00, None
20.1, None, 9.1, 20.1, None, 2022-06-10 09:00:00, None
19.0, None, 9.1, 20.3, None, 2022-06-10 10:00:00, None
19.9, None, 9.1, 20.3, None, 2022-06-10 11:00:00, None
20.3, None, 9.1, 20.5, None, 2022-06-10 12:00:00, None
20.8, None, 9.1, 20.8, None, 2022-06-10 13:00:00, None
21.9, None, 9.1, 21.8, None, 2022-06-10 14:00:00, None
22.4, None, 9.1, 22.6, None, 2022-06-10 15:00:00, None
21.2, None, 9.1, 22.6, None, 2022-06-10 16:00:00, None
20.3, None, 9.1, 22.6, None, 2022-06-10 17:00:00, None
18.4, None, 9.1, 22.6, None, 2022-06-10 18:00:00, None
17.0, None, 17.0, 18.4, None, 2022-06-10 19:00:00, None
14.6, None, 14.7, 18.4, None, 2022-06-10 20:00:00, None
13.0, None, 13.0, 18.4, None, 2022-06-10 21:00:00, None
12.0, None, 12.0, 18.4, None, 2022-06-10 22:00:00, None
11.3, None, 11.3, 18.4, None, 2022-06-10 23:00:00, None
10.7, None, 10.7, 18.4, None, 2022-06-11 00:00:00, None
10.3, None, 10.3, 18.4, None, 2022-06-11 01:00:00, None
10.0, None, 10.0, 18.4, None, 2022-06-11 02:00:00, None
9.5, None, 9.5, 18.4, None, 2022-06-11 03:00:00, None
8.1, None, 8.2, 18.4, None, 2022-06-11 04:00:00, None
7.0, None, 7.0, 18.4, None, 2022-06-11 05:00:00, None
6.5, None, 6.4, 18.4, None, 2022-06-11 06:00:00, None
14.5, None, 6.5, 14.4, None, 2022-06-11 07:00:00, None
19.8, None, 6.5, 19.7, None, 2022-06-11 08:00:00, None
20.1, None, 6.5, 20.4, None, 2022-06-11 09:00:00, None
20.7, None, 6.5, 20.7, None, 2022-06-11 10:00:00, None
20.4, None, 6.5, 21.0, None, 2022-06-11 11:00:00, None
19.7, None, 6.5, 21.0, None, 2022-06-11 12:00:00, None
20.6, None, 6.5, 21.0, None, 2022-06-11 13:00:00, None
22.2, None, 6.5, 22.2, None, 2022-06-11 14:00:00, None
21.6, None, 6.5, 22.2, None, 2022-06-11 15:00:00, None
21.6, None, 6.5, 22.2, None, 2022-06-11 16:00:00, None
21.3, None, 6.5, 22.2, None, 2022-06-11 17:00:00, None
20.1, None, 6.5, 22.2, None, 2022-06-11 18:00:00, None
19.3, None, 19.3, 20.1, None, 2022-06-11 19:00:00, None
17.5, None, 17.5, 20.1, None, 2022-06-11 20:00:00, None
14.7, None, 14.7, 20.1, None, 2022-06-11 21:00:00, None
11.7, None, 11.8, 20.1, None, 2022-06-11 22:00:00, None
10.2, None, 10.2, 20.1, None, 2022-06-11 23:00:00, None
9.4, None, 9.4, 20.1, None, 2022-06-12 00:00:00, None
8.6, None, 8.6, 20.1, None, 2022-06-12 01:00:00, None
7.7, None, 7.7, 20.1, None, 2022-06-12 02:00:00, None
6.7, None, 6.7, 20.1, None, 2022-06-12 03:00:00, None
6.1, None, 6.1, 20.1, None, 2022-06-12 04:00:00, None
5.0, None, 5.0, 20.1, None, 2022-06-12 05:00:00, None
6.5, None, 5.0, 20.1, None, 2022-06-12 06:00:00, None
13.5, None, 6.5, 13.3, None, 2022-06-12 07:00:00, None
18.5, None, 6.5, 19.0, None, 2022-06-12 08:00:00, None
21.4, None, 6.5, 21.8, None, 2022-06-12 09:00:00, None
16.9, None, 6.5, 21.8, None, 2022-06-12 10:00:00, None
18.2, None, 6.5, 21.8, None, 2022-06-12 11:00:00, None
14.6, None, 6.5, 21.8, None, 2022-06-12 12:00:00, None
18.1, None, 6.5, 21.8, None, 2022-06-12 13:00:00, None
21.4, None, 6.5, 22.0, None, 2022-06-12 14:00:00, None
19.6, None, 6.5, 22.0, None, 2022-06-12 15:00:00, None
19.8, None, 6.5, 22.0, None, 2022-06-12 16:00:00, None
21.6, None, 6.5, 22.0, None, 2022-06-12 17:00:00, None
20.0, None, 6.5, 22.0, None, 2022-06-12 18:00:00, None
17.6, None, 17.7, 20.0, None, 2022-06-12 19:00:00, None
15.9, None, 16.0, 20.0, None, 2022-06-12 20:00:00, None
13.9, None, 13.9, 20.0, None, 2022-06-12 21:00:00, None
11.7, None, 11.7, 20.0, None, 2022-06-12 22:00:00, None
10.7, None, 10.7, 20.0, None, 2022-06-12 23:00:00, None
10.2, None, 10.2, 20.0, None, 2022-06-13 00:00:00, None
9.5, None, 9.6, 20.0, None, 2022-06-13 01:00:00, None
8.8, None, 8.8, 20.0, None, 2022-06-13 02:00:00, None
8.2, None, 8.2, 20.0, None, 2022-06-13 03:00:00, None
7.6, None, 7.6, 20.0, None, 2022-06-13 04:00:00, None
7.3, None, 7.3, 20.0, None, 2022-06-13 05:00:00, None
7.2, None, 7.2, 20.0, None, 2022-06-13 06:00:00, None
7.4, None, 7.2, 7.4, None, 2022-06-13 07:00:00, None
8.0, None, 7.2, 8.0, None, 2022-06-13 08:00:00, None
8.1, None, 7.2, 8.2, None, 2022-06-13 09:00:00, None
8.7, None, 7.2, 8.7, None, 2022-06-13 10:00:00, None
10.1, None, 7.2, 10.0, None, 2022-06-13 11:00:00, None
11.5, None, 7.2, 11.5, None, 2022-06-13 12:00:00, None
12.8, None, 7.2, 12.8, None, 2022-06-13 13:00:00, None
13.4, None, 7.2, 13.5, None, 2022-06-13 14:00:00, None
13.9, None, 7.2, 13.9, None, 2022-06-13 15:00:00, None
13.8, None, 7.2, 14.3, None, 2022-06-13 16:00:00, None
11.2, None, 7.2, 14.3, None, 2022-06-13 17:00:00, None
11.1, None, 7.2, 14.3, None, 2022-06-13 18:00:00, None
10.8, None, 10.8, 11.2, None, 2022-06-13 19:00:00, None
9.3, None, 9.3, 11.2, None, 2022-06-13 20:00:00, None
7.6, None, 7.6, 11.2, None, 2022-06-13 21:00:00, None
7.0, None, 7.0, 11.2, None, 2022-06-13 22:00:00, None
6.4, None, 6.4, 11.2, None, 2022-06-13 23:00:00, None
5.8, None, 5.8, 11.2, None, 2022-06-14 00:00:00, None
5.8, None, 5.7, 11.2, None, 2022-06-14 01:00:00, None
5.6, None, 5.6, 11.2, None, 2022-06-14 02:00:00, None
5.3, None, 5.3, 11.2, None, 2022-06-14 03:00:00, None
4.9, None, 4.9, 11.2, None, 2022-06-14 04:00:00, None
4.7, None, 4.7, 11.2, None, 2022-06-14 05:00:00, None
4.7, None, 4.7, 11.2, None, 2022-06-14 06:00:00, None
4.9, None, 4.7, 4.9, None, 2022-06-14 07:00:00, None
5.1, None, 4.7, 5.1, None, 2022-06-14 08:00:00, None
5.1, None, 4.7, 5.1, None, 2022-06-14 09:00:00, None
5.3, None, 4.7, 5.3, None, 2022-06-14 10:00:00, None
9.6, None, 4.7, 9.4, None, 2022-06-14 11:00:00, None
12.4, None, 4.7, 12.4, None, 2022-06-14 12:00:00, None
14.7, None, 4.7, 14.6, None, 2022-06-14 13:00:00, None
18.9, None, 4.7, 18.8, None, 2022-06-14 14:00:00, None
20.7, None, 4.7, 20.6, None, 2022-06-14 15:00:00, None
21.8, None, 4.7, 21.8, None, 2022-06-14 16:00:00, None
21.3, None, 4.7, 22.1, None, 2022-06-14 17:00:00, None
20.3, None, 4.7, 22.1, None, 2022-06-14 18:00:00, None
18.5, None, 18.5, 20.3, None, 2022-06-14 19:00:00, None
17.5, None, 17.5, 20.3, None, 2022-06-14 20:00:00, None
18.0, None, 17.5, 20.3, None, 2022-06-14 21:00:00, None
14.3, None, 14.4, 20.3, None, 2022-06-14 22:00:00, None
11.5, None, 11.5, 20.3, None, 2022-06-14 23:00:00, None
9.5, None, 9.5, 20.3, None, 2022-06-15 00:00:00, None
8.2, None, 8.2, 20.3, None, 2022-06-15 01:00:00, None
7.0, None, 7.1, 20.3, None, 2022-06-15 02:00:00, None
6.2, None, 6.2, 20.3, None, 2022-06-15 03:00:00, None
5.5, None, 5.5, 20.3, None, 2022-06-15 04:00:00, None
4.6, None, 4.6, 20.3, None, 2022-06-15 05:00:00, None
6.0, None, 4.4, 20.3, None, 2022-06-15 06:00:00, None
13.7, None, 6.1, 13.6, None, 2022-06-15 07:00:00, None
19.6, None, 6.1, 19.6, None, 2022-06-15 08:00:00, None
21.3, None, 6.1, 21.3, None, 2022-06-15 09:00:00, None
24.2, None, 6.1, 24.1, None, 2022-06-15 10:00:00, None
25.7, None, 6.1, 25.7, None, 2022-06-15 11:00:00, None
27.3, None, 6.1, 27.2, None, 2022-06-15 12:00:00, None
24.9, None, 6.1, 27.3, None, 2022-06-15 13:00:00, None
26.5, None, 6.1, 27.3, None, 2022-06-15 14:00:00, None
27.5, None, 6.1, 27.8, None, 2022-06-15 15:00:00, None
26.1, None, 6.1, 27.8, None, 2022-06-15 16:00:00, None
24.6, None, 6.1, 27.8, None, 2022-06-15 17:00:00, None
21.3, None, 6.1, 27.8, None, 2022-06-15 18:00:00, None
18.5, None, 18.6, 21.3, None, 2022-06-15 19:00:00, None
16.3, None, 16.4, 21.3, None, 2022-06-15 20:00:00, None
14.4, None, 14.4, 21.3, None, 2022-06-15 21:00:00, None
12.4, None, 12.4, 21.3, None, 2022-06-15 22:00:00, None
11.4, None, 11.5, 21.3, None, 2022-06-15 23:00:00, None
10.9, None, 10.9, 21.3, None, 2022-06-16 00:00:00, None
10.1, None, 10.1, 21.3, None, 2022-06-16 01:00:00, None
9.1, None, 9.1, 21.3, None, 2022-06-16 02:00:00, None
8.6, None, 8.6, 21.3, None, 2022-06-16 03:00:00, None
8.3, None, 8.3, 21.3, None, 2022-06-16 04:00:00, None
8.3, None, 8.3, 21.3, None, 2022-06-16 05:00:00, None
8.1, None, 8.1, 21.3, None, 2022-06-16 06:00:00, None
8.3, None, 8.1, 8.3, None, 2022-06-16 07:00:00, None
8.9, None, 8.1, 8.9, None, 2022-06-16 08:00:00, None
12.3, None, 8.1, 12.3, None, 2022-06-16 09:00:00, None
15.8, None, 8.1, 15.8, None, 2022-06-16 10:00:00, None
12.1, None, 8.1, 15.8, None, 2022-06-16 11:00:00, None
15.3, None, 8.1, 15.8, None, 2022-06-16 12:00:00, None
18.7, None, 8.1, 18.7, None, 2022-06-16 13:00:00, None
19.3, None, 8.1, 19.2, None, 2022-06-16 14:00:00, None
19.9, None, 8.1, 20.0, None, 2022-06-16 15:00:00, None
19.2, None, 8.1, 20.0, None, 2022-06-16 16:00:00, None
22.0, None, 8.1, 22.0, None, 2022-06-16 17:00:00, None
21.8, None, 8.1, 22.0, None, 2022-06-16 18:00:00, None
18.6, None, 18.7, 21.8, None, 2022-06-16 19:00:00, None
18.0, None, 17.6, 21.8, None, 2022-06-16 20:00:00, None
16.8, None, 16.8, 21.8, None, 2022-06-16 21:00:00, None
12.8, None, 12.8, 21.8, None, 2022-06-16 22:00:00, None
9.6, None, 9.6, 21.8, None, 2022-06-16 23:00:00, None
7.6, None, 7.6, 21.8, None, 2022-06-17 00:00:00, None
6.2, None, 6.2, 21.8, None, 2022-06-17 01:00:00, None
5.2, None, 5.2, 21.8, None, 2022-06-17 02:00:00, None
4.3, None, 4.3, 21.8, None, 2022-06-17 03:00:00, None
4.0, None, 4.0, 21.8, None, 2022-06-17 04:00:00, None
3.7, None, 3.7, 21.8, None, 2022-06-17 05:00:00, None
3.8, None, 3.6, 21.8, None, 2022-06-17 06:00:00, None
4.6, None, 3.8, 4.6, None, 2022-06-17 07:00:00, None
8.2, None, 3.8, 8.1, None, 2022-06-17 08:00:00, None
11.7, None, 3.8, 11.6, None, 2022-06-17 09:00:00, None
13.2, None, 3.8, 13.2, None, 2022-06-17 10:00:00, None
14.1, None, 3.8, 14.1, None, 2022-06-17 11:00:00, None
15.2, None, 3.8, 15.2, None, 2022-06-17 12:00:00, None
16.2, None, 3.8, 16.2, None, 2022-06-17 13:00:00, None
16.0, None, 3.8, 16.2, None, 2022-06-17 14:00:00, None
15.3, None, 3.8, 16.2, None, 2022-06-17 15:00:00, None
14.7, None, 3.8, 16.2, None, 2022-06-17 16:00:00, None
13.5, None, 3.8, 16.2, None, 2022-06-17 17:00:00, None
12.5, None, 3.8, 16.2, None, 2022-06-17 18:00:00, None
12.4, None, 12.4, 12.5, None, 2022-06-17 19:00:00, None
11.9, None, 11.9, 12.5, None, 2022-06-17 20:00:00, None
11.0, None, 11.1, 12.5, None, 2022-06-17 21:00:00, None
10.2, None, 10.2, 12.5, None, 2022-06-17 22:00:00, None
8.6, None, 8.7, 12.5, None, 2022-06-17 23:00:00, None
8.2, None, 8.2, 12.5, None, 2022-06-18 00:00:00, None
7.9, None, 7.9, 12.5, None, 2022-06-18 01:00:00, None
7.0, None, 7.0, 12.5, None, 2022-06-18 02:00:00, None
6.4, None, 6.4, 12.5, None, 2022-06-18 03:00:00, None
6.0, None, 6.0, 12.5, None, 2022-06-18 04:00:00, None
6.1, None, 5.9, 12.5, None, 2022-06-18 05:00:00, None
6.4, None, 5.9, 12.5, None, 2022-06-18 06:00:00, None
9.1, None, 6.5, 9.0, None, 2022-06-18 07:00:00, None
15.2, None, 6.5, 15.2, None, 2022-06-18 08:00:00, None
15.2, None, 6.5, 15.5, None, 2022-06-18 09:00:00, None
16.0, None, 6.5, 16.0, None, 2022-06-18 10:00:00, None
15.6, None, 6.5, 16.2, None, 2022-06-18 11:00:00, None
17.3, None, 6.5, 17.3, None, 2022-06-18 12:00:00, None
19.1, None, 6.5, 19.1, None, 2022-06-18 13:00:00, None
20.0, None, 6.5, 20.5, None, 2022-06-18 14:00:00, None
20.2, None, 6.5, 20.5, None, 2022-06-18 15:00:00, None
19.9, None, 6.5, 20.5, None, 2022-06-18 16:00:00, None
19.2, None, 6.5, 20.5, None, 2022-06-18 17:00:00, None
17.1, None, 6.5, 20.5, None, 2022-06-18 18:00:00, None
16.5, None, 16.6, 17.4, None, 2022-06-18 19:00:00, None
17.3, None, 15.6, 17.4, None, 2022-06-18 20:00:00, None
17.6, None, 15.6, 18.0, None, 2022-06-18 21:00:00, None
13.1, None, 13.1, 18.0, None, 2022-06-18 22:00:00, None
10.3, None, 10.3, 18.0, None, 2022-06-18 23:00:00, None
9.0, None, 9.0, 18.0, None, 2022-06-19 00:00:00, None
8.6, None, 8.6, 18.0, None, 2022-06-19 01:00:00, None
8.3, None, 8.3, 18.0, None, 2022-06-19 02:00:00, None
7.5, None, 7.5, 18.0, None, 2022-06-19 03:00:00, None
7.0, None, 7.0, 18.0, None, 2022-06-19 04:00:00, None
6.6, None, 6.6, 18.0, None, 2022-06-19 05:00:00, None
6.9, None, 6.6, 18.0, None, 2022-06-19 06:00:00, None
7.9, None, 6.9, 7.8, None, 2022-06-19 07:00:00, None
10.1, None, 6.9, 10.1, None, 2022-06-19 08:00:00, None
10.9, None, 6.9, 10.9, None, 2022-06-19 09:00:00, None
11.5, None, 6.9, 11.5, None, 2022-06-19 10:00:00, None
11.9, None, 6.9, 11.9, None, 2022-06-19 11:00:00, None
13.4, None, 6.9, 13.4, None, 2022-06-19 12:00:00, None
16.3, None, 6.9, 16.3, None, 2022-06-19 13:00:00, None
16.9, None, 6.9, 16.8, None, 2022-06-19 14:00:00, None
20.2, None, 6.9, 20.2, None, 2022-06-19 15:00:00, None
20.6, None, 6.9, 20.5, None, 2022-06-19 16:00:00, None
22.9, None, 6.9, 22.9, None, 2022-06-19 17:00:00, None
20.1, None, 6.9, 23.2, None, 2022-06-19 18:00:00, None
14.2, None, 14.2, 20.1, None, 2022-06-19 19:00:00, None
13.5, None, 13.5, 20.1, None, 2022-06-19 20:00:00, None
11.7, None, 11.7, 20.1, None, 2022-06-19 21:00:00, None
10.2, None, 10.2, 20.1, None, 2022-06-19 22:00:00, None
9.0, None, 9.0, 20.1, None, 2022-06-19 23:00:00, None
7.9, None, 7.9, 20.1, None, 2022-06-20 00:00:00, None
7.1, None, 7.2, 20.1, None, 2022-06-20 01:00:00, None
6.7, None, 6.7, 20.1, None, 2022-06-20 02:00:00, None
6.2, None, 6.2, 20.1, None, 2022-06-20 03:00:00, None
5.7, None, 5.7, 20.1, None, 2022-06-20 04:00:00, None
5.4, None, 5.4, 20.1, None, 2022-06-20 05:00:00, None
6.1, None, 5.2, 20.1, None, 2022-06-20 06:00:00, None
13.1, None, 6.1, 13.0, None, 2022-06-20 07:00:00, None
19.8, None, 6.1, 19.7, None, 2022-06-20 08:00:00, None
22.8, None, 6.1, 22.7, None, 2022-06-20 09:00:00, None
24.1, None, 6.1, 24.1, None, 2022-06-20 10:00:00, None
23.3, None, 6.1, 24.1, None, 2022-06-20 11:00:00, None
25.4, None, 6.1, 25.6, None, 2022-06-20 13:00:00, None
26.4, None, 6.1, 26.6, None, 2022-06-20 14:00:00, None
24.6, None, 6.1, 26.6, None, 2022-06-20 15:00:00, None
24.5, None, 6.1, 26.6, None, 2022-06-20 16:00:00, None
24.2, None, 6.1, 26.6, None, 2022-06-20 17:00:00, None
22.2, None, 6.1, 26.6, None, 2022-06-20 18:00:00, None
19.5, None, 19.5, 22.2, None, 2022-06-20 19:00:00, None
18.9, None, 18.9, 22.2, None, 2022-06-20 20:00:00, None
16.3, None, 16.3, 22.2, None, 2022-06-20 21:00:00, None
14.0, None, 14.1, 22.2, None, 2022-06-20 22:00:00, None
12.8, None, 12.8, 22.2, None, 2022-06-20 23:00:00, None
12.1, None, 12.1, 22.2, None, 2022-06-21 00:00:00, None
11.7, None, 11.7, 22.2, None, 2022-06-21 01:00:00, None
11.4, None, 11.4, 22.2, None, 2022-06-21 02:00:00, None
11.0, None, 11.0, 22.2, None, 2022-06-21 03:00:00, None
10.6, None, 10.6, 22.2, None, 2022-06-21 04:00:00, None
10.2, None, 10.2, 22.2, None, 2022-06-21 05:00:00, None
10.0, None, 10.0, 22.2, None, 2022-06-21 06:00:00, None
11.0, None, 10.0, 11.0, None, 2022-06-21 07:00:00, None
13.8, None, 10.0, 13.7, None, 2022-06-21 08:00:00, None
17.3, None, 10.0, 17.2, None, 2022-06-21 09:00:00, None
21.1, None, 10.0, 21.1, None, 2022-06-21 10:00:00, None
22.5, None, 10.0, 22.5, None, 2022-06-21 11:00:00, None
21.5, None, 10.0, 22.6, None, 2022-06-21 12:00:00, None
20.8, None, 10.0, 22.6, None, 2022-06-21 13:00:00, None
20.6, None, 10.0, 22.6, None, 2022-06-21 14:00:00, None
18.0, None, 10.0, 22.6, None, 2022-06-21 15:00:00, None
15.5, None, 10.0, 22.6, None, 2022-06-21 16:00:00, None
13.2, None, 10.0, 22.6, None, 2022-06-21 17:00:00, None
12.7, None, 10.0, 22.6, None, 2022-06-21 18:00:00, None
13.3, None, 12.7, 13.3, None, 2022-06-21 19:00:00, None
13.9, None, 12.7, 13.9, None, 2022-06-21 20:00:00, None
13.5, None, 12.7, 14.2, None, 2022-06-21 21:00:00, None
12.5, None, 12.5, 14.2, None, 2022-06-21 22:00:00, None
11.9, None, 11.9, 14.2, None, 2022-06-21 23:00:00, None
11.5, None, 11.5, 14.2, None, 2022-06-22 00:00:00, None
11.3, None, 11.3, 14.2, None, 2022-06-22 01:00:00, None
10.2, None, 10.2, 14.2, None, 2022-06-22 02:00:00, None
9.1, None, 9.1, 14.2, None, 2022-06-22 03:00:00, None
8.4, None, 8.4, 14.2, None, 2022-06-22 04:00:00, None
7.9, None, 7.9, 14.2, None, 2022-06-22 05:00:00, None
7.8, None, 7.8, 14.2, None, 2022-06-22 06:00:00, None
9.3, None, 7.8, 9.3, None, 2022-06-22 07:00:00, None
13.8, None, 7.8, 13.7, None, 2022-06-22 08:00:00, None
19.3, None, 7.8, 19.2, None, 2022-06-22 09:00:00, None
20.6, None, 7.8, 21.0, None, 2022-06-22 10:00:00, None
20.4, None, 7.8, 21.0, None, 2022-06-22 11:00:00, None
20.0, None, 7.8, 21.0, None, 2022-06-22 12:00:00, None
