station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, min_air_temp_snc_last_reset, time, dwpt_temp
21.7, 21.66, 42.48, 23.1, 42.0, 21.6, 2022-08-02 19:00:00, 8.0
19.5, 19.52, 51.9, 23.1, 52.0, 19.6, 2022-08-02 20:00:00, 9.0
16.5, 16.51, 57.49, 23.1, 57.0, 16.4, 2022-08-02 21:00:00, 8.0
14.6, 14.62, 56.43, 23.1, 56.0, 14.6, 2022-08-02 22:00:00, 6.0
14.5, 14.53, 57.0, 23.1, 57.0, 13.7, 2022-08-02 23:00:00, 6.0
15.6, 15.57, 51.84, 23.1, 52.0, 13.7, 2022-08-03 00:00:00, 5.0
15.2, 15.23, 46.98, 23.1, 47.0, 13.7, 2022-08-03 01:00:00, 4.0
14.0, 14.04, 43.82, 23.1, 44.0, 13.3, 2022-08-03 02:00:00, 3.0
17.2, 17.17, 34.09, 23.1, 34.0, 12.8, 2022-08-03 03:00:00, 1.0
16.5, 16.54, 39.01, 23.1, 39.0, 12.8, 2022-08-03 04:00:00, 3.0
14.2, 14.17, 47.44, 23.1, 47.0, 12.8, 2022-08-03 05:00:00, 3.0
13.8, 13.82, 47.92, 23.1, 48.0, 12.8, 2022-08-03 06:00:00, 4.0
13.1, 13.12, 62.43, 15.7, 62.0, 13.2, 2022-08-03 07:00:00, 6.0
14.7, 14.65, 52.1, 15.7, 52.0, 13.0, 2022-08-03 08:00:00, 7.0
15.5, 15.52, 55.67, 16.7, 56.0, 13.0, 2022-08-03 09:00:00, 6.0
17.9, 17.85, 37.27, 17.7, 37.0, 13.0, 2022-08-03 10:00:00, 3.0
18.6, 18.59, 38.55, 18.7, 39.0, 13.0, 2022-08-03 11:00:00, 4.0
20.0, 19.97, 39.06, 20.0, 39.0, 13.0, 2022-08-03 12:00:00, 6.0
21.1, 21.07, 33.36, 21.2, 33.0, 13.0, 2022-08-03 13:00:00, 4.0
22.2, 22.24, 30.82, 22.2, 31.0, 13.0, 2022-08-03 14:00:00, 4.0
21.8, 21.83, 28.63, 22.4, 29.0, 13.0, 2022-08-03 15:00:00, 3.0
22.0, 22.02, 29.02, 22.4, 29.0, 13.0, 2022-08-03 16:00:00, 3.0
21.9, 21.92, 32.5, 22.5, 33.0, 13.0, 2022-08-03 17:00:00, 5.0
20.9, 20.9, 35.88, 22.5, 36.0, 13.0, 2022-08-03 18:00:00, 5.0
19.6, 19.61, 41.25, 20.9, 41.0, 19.6, 2022-08-03 19:00:00, 6.0
18.4, 18.4, 42.96, 20.9, 43.0, 18.3, 2022-08-03 20:00:00, 6.0
17.0, 16.99, 47.53, 20.9, 48.0, 17.0, 2022-08-03 21:00:00, 6.0
16.1, 16.07, 47.04, 20.9, 47.0, 16.1, 2022-08-03 22:00:00, 5.0
14.5, 14.52, 57.46, 20.9, 57.0, 14.6, 2022-08-03 23:00:00, 6.0
13.7, 13.7, 63.66, 20.9, 64.0, 13.7, 2022-08-04 00:00:00, 7.0
13.7, 13.74, 60.78, 20.9, 61.0, 13.5, 2022-08-04 01:00:00, 6.0
12.8, 12.78, 66.7, 20.9, 67.0, 12.8, 2022-08-04 02:00:00, 7.0
13.4, 13.41, 64.29, 20.9, 64.0, 12.7, 2022-08-04 03:00:00, 7.0
12.6, 12.57, 69.83, 20.9, 70.0, 12.4, 2022-08-04 04:00:00, 7.0
13.5, 13.5, 64.2, 20.9, 64.0, 12.1, 2022-08-04 05:00:00, 7.0
12.7, 12.72, 73.57, 20.9, 74.0, 11.8, 2022-08-04 06:00:00, 8.0
12.4, 12.39, 72.39, 12.7, 72.0, 11.1, 2022-08-04 07:00:00, 8.0
15.1, 15.07, 56.23, 15.3, 56.0, 11.1, 2022-08-04 08:00:00, 6.0
14.3, 14.3, 55.62, 15.7, 56.0, 11.1, 2022-08-04 09:00:00, 6.0
14.6, 14.6, 57.78, 15.7, 58.0, 11.1, 2022-08-04 10:00:00, 6.0
15.5, 15.5, 53.76, 16.4, 54.0, 11.1, 2022-08-04 11:00:00, 6.0
14.9, 14.89, 53.42, 16.4, 53.0, 11.1, 2022-08-04 12:00:00, 6.0
16.4, 16.39, 46.02, 16.5, 46.0, 11.1, 2022-08-04 13:00:00, 5.0
15.2, 15.16, 50.7, 16.6, 51.0, 11.1, 2022-08-04 14:00:00, 5.0
10.8, 10.84, 78.5, 16.6, 79.0, 10.2, 2022-08-04 15:00:00, 7.0
12.1, 12.1, 69.33, 16.6, 69.0, 10.2, 2022-08-04 16:00:00, 7.0
13.4, 13.41, 63.73, 16.6, 64.0, 10.2, 2022-08-04 17:00:00, 7.0
14.0, 13.98, 58.22, 16.6, 58.0, 10.2, 2022-08-04 18:00:00, 6.0
13.7, 13.72, 57.8, 14.1, 58.0, 13.7, 2022-08-04 19:00:00, 5.0
13.2, 13.23, 59.03, 14.1, 59.0, 13.2, 2022-08-04 20:00:00, 5.0
12.1, 12.07, 63.89, 14.1, 64.0, 12.1, 2022-08-04 21:00:00, 6.0
10.4, 10.38, 73.54, 14.1, 74.0, 10.4, 2022-08-04 22:00:00, 6.0
8.6, 8.61, 83.6, 14.1, 84.0, 8.7, 2022-08-04 23:00:00, 6.0
7.5, 7.505, 84.7, 14.1, 85.0, 7.4, 2022-08-05 00:00:00, 5.0
6.7, 6.652, 87.4, 14.1, 87.0, 6.6, 2022-08-05 01:00:00, 5.0
6.2, 6.2, 89.4, 14.1, 89.0, 6.1, 2022-08-05 02:00:00, 5.0
5.7, 5.696, 90.9, 14.1, 91.0, 5.7, 2022-08-05 03:00:00, 4.0
5.4, 5.363, 92.1, 14.1, 92.0, 5.3, 2022-08-05 04:00:00, 4.0
5.1, 5.113, 92.9, 14.1, 93.0, 5.0, 2022-08-05 05:00:00, 4.0
4.9, 4.879, 93.9, 14.1, 94.0, 4.6, 2022-08-05 06:00:00, 4.0
5.6, 5.632, 88.6, 5.8, 89.0, 4.6, 2022-08-05 07:00:00, 4.0
9.4, 9.35, 74.63, 9.3, 75.0, 4.6, 2022-08-05 08:00:00, 5.0
10.8, 10.83, 69.99, 11.0, 70.0, 4.6, 2022-08-05 09:00:00, 6.0
14.2, 14.22, 57.09, 14.3, 57.0, 4.6, 2022-08-05 10:00:00, 6.0
15.6, 15.57, 53.5, 16.1, 54.0, 4.6, 2022-08-05 11:00:00, 6.0
15.4, 15.38, 53.87, 16.1, 54.0, 4.6, 2022-08-05 12:00:00, 6.0
16.7, 16.74, 49.14, 17.2, 49.0, 4.6, 2022-08-05 13:00:00, 6.0
16.7, 16.66, 47.7, 17.7, 48.0, 4.6, 2022-08-05 14:00:00, 5.0
17.8, 17.77, 41.19, 18.1, 41.0, 4.6, 2022-08-05 15:00:00, 5.0
18.8, 18.75, 41.47, 19.1, 41.0, 4.6, 2022-08-05 16:00:00, 5.0
18.8, 18.8, 39.13, 19.6, 39.0, 4.6, 2022-08-05 17:00:00, 4.0
19.5, 19.45, 36.29, 19.9, 36.0, 4.6, 2022-08-05 18:00:00, 4.0
19.2, 19.17, 36.61, 19.8, 37.0, 18.8, 2022-08-05 19:00:00, 4.0
17.4, 17.41, 42.01, 19.8, 42.0, 17.4, 2022-08-05 20:00:00, 4.0
12.0, 12.0, 65.32, 19.8, 65.0, 12.0, 2022-08-05 21:00:00, 6.0
10.6, 10.64, 66.32, 19.8, 66.0, 10.6, 2022-08-05 22:00:00, 5.0
10.2, 10.21, 67.08, 19.8, 67.0, 10.1, 2022-08-05 23:00:00, 5.0
9.5, 9.47, 71.47, 19.8, 71.0, 9.2, 2022-08-06 00:00:00, 5.0
8.4, 8.35, 77.42, 19.8, 77.0, 8.3, 2022-08-06 01:00:00, 4.0
8.3, 8.25, 77.0, 19.8, 77.0, 8.1, 2022-08-06 02:00:00, 4.0
8.1, 8.08, 77.03, 19.8, 77.0, 7.4, 2022-08-06 03:00:00, 4.0
6.9, 6.86, 84.4, 19.8, 84.0, 6.8, 2022-08-06 04:00:00, 4.0
6.7, 6.688, 83.6, 19.8, 84.0, 6.5, 2022-08-06 05:00:00, 4.0
6.2, 6.179, 85.9, 19.8, 86.0, 6.1, 2022-08-06 06:00:00, 4.0
7.2, 7.237, 83.7, 7.2, 84.0, 5.9, 2022-08-06 07:00:00, 5.0
10.5, 10.45, 67.91, 10.4, 68.0, 5.9, 2022-08-06 08:00:00, 5.0
13.3, 13.32, 58.34, 13.4, 58.0, 5.9, 2022-08-06 09:00:00, 5.0
16.6, 16.62, 49.2, 16.6, 49.0, 5.9, 2022-08-06 10:00:00, 6.0
18.6, 18.64, 41.56, 18.9, 42.0, 5.9, 2022-08-06 11:00:00, 6.0
20.5, 20.49, 32.13, 20.6, 32.0, 5.9, 2022-08-06 12:00:00, 3.0
23.0, 23.01, 26.45, 23.2, 26.0, 5.9, 2022-08-06 13:00:00, 3.0
23.2, 23.21, 24.33, 23.7, 24.0, 5.9, 2022-08-06 14:00:00, 2.0
24.0, 24.0, 22.59, 25.3, 23.0, 5.9, 2022-08-06 15:00:00, 1.0
26.2, 26.19, 21.16, 26.4, 21.0, 5.9, 2022-08-06 16:00:00, 2.0
25.2, 25.23, 21.82, 26.5, 22.0, 5.9, 2022-08-06 17:00:00, 2.0
25.4, 25.4, 24.08, 26.5, 24.0, 5.9, 2022-08-06 18:00:00, 4.0
20.1, 20.13, 45.8, 25.9, 46.0, 20.2, 2022-08-06 19:00:00, 8.0
18.2, 18.16, 48.93, 25.9, 49.0, 17.6, 2022-08-06 20:00:00, 7.0
15.9, 15.9, 57.96, 25.9, 58.0, 15.8, 2022-08-06 21:00:00, 8.0
14.1, 14.14, 60.68, 25.9, 61.0, 14.2, 2022-08-06 22:00:00, 7.0
13.5, 13.5, 62.25, 25.9, 62.0, 13.3, 2022-08-06 23:00:00, 6.0
13.8, 13.82, 59.02, 25.9, 59.0, 12.9, 2022-08-07 00:00:00, 6.0
12.8, 12.81, 63.5, 25.9, 64.0, 12.6, 2022-08-07 01:00:00, 6.0
11.4, 11.43, 70.72, 25.9, 71.0, 11.4, 2022-08-07 02:00:00, 6.0
11.0, 11.03, 70.46, 25.9, 70.0, 10.9, 2022-08-07 03:00:00, 6.0
10.7, 10.69, 70.87, 25.9, 71.0, 10.6, 2022-08-07 04:00:00, 6.0
10.1, 10.11, 73.26, 25.9, 73.0, 10.2, 2022-08-07 05:00:00, 6.0
9.8, 9.8, 74.77, 25.9, 75.0, 9.7, 2022-08-07 06:00:00, 6.0
11.3, 11.3, 71.48, 11.1, 71.0, 9.6, 2022-08-07 07:00:00, 6.0
13.3, 13.27, 66.0, 13.2, 66.0, 9.6, 2022-08-07 08:00:00, 7.0
17.6, 17.64, 50.37, 17.5, 50.0, 9.6, 2022-08-07 09:00:00, 6.0
20.4, 20.36, 39.17, 20.2, 39.0, 9.6, 2022-08-07 10:00:00, 6.0
23.3, 23.33, 31.9, 23.7, 32.0, 9.6, 2022-08-07 11:00:00, 6.0
27.2, 27.16, 26.11, 27.0, 26.0, 9.6, 2022-08-07 12:00:00, 6.0
28.7, 28.65, 24.14, 28.7, 24.0, 9.6, 2022-08-07 13:00:00, 6.0
30.1, 30.07, 21.49, 30.8, 21.0, 9.6, 2022-08-07 14:00:00, 6.0
31.6, 31.63, 19.1, 31.9, 19.0, 9.6, 2022-08-07 15:00:00, 5.0
31.4, 31.37, 15.28, 31.9, 15.0, 9.6, 2022-08-07 16:00:00, 2.0
30.5, 30.53, 19.97, 31.9, 20.0, 9.6, 2022-08-07 17:00:00, 5.0
30.0, 30.01, 18.72, 31.9, 19.0, 9.6, 2022-08-07 18:00:00, 4.0
29.0, 28.97, 19.05, 30.1, 19.0, 28.9, 2022-08-07 19:00:00, 3.0
27.0, 27.0, 20.89, 30.1, 21.0, 26.2, 2022-08-07 20:00:00, 2.0
21.9, 21.86, 34.83, 30.1, 35.0, 21.0, 2022-08-07 21:00:00, 6.0
18.3, 18.3, 35.75, 30.1, 36.0, 18.2, 2022-08-07 22:00:00, 1.0
16.6, 16.57, 35.14, 30.1, 35.0, 16.6, 2022-08-07 23:00:00, 1.0
15.5, 15.5, 38.65, 30.1, 39.0, 15.6, 2022-08-08 00:00:00, 2.0
14.1, 14.13, 44.05, 30.1, 44.0, 14.1, 2022-08-08 01:00:00, 2.0
15.3, 15.31, 36.98, 30.1, 37.0, 14.1, 2022-08-08 02:00:00, 2.0
14.1, 14.1, 41.41, 30.1, 41.0, 13.6, 2022-08-08 03:00:00, 1.0
12.6, 12.6, 51.0, 30.1, 51.0, 12.6, 2022-08-08 04:00:00, 3.0
12.5, 12.45, 48.88, 30.1, 49.0, 12.2, 2022-08-08 05:00:00, 2.0
12.1, 12.1, 49.75, 30.1, 50.0, 11.8, 2022-08-08 06:00:00, 2.0
12.8, 12.76, 58.8, 12.8, 59.0, 11.4, 2022-08-08 07:00:00, 5.0
15.4, 15.38, 57.45, 15.3, 57.0, 11.4, 2022-08-08 08:00:00, 7.0
19.3, 19.34, 37.85, 19.1, 38.0, 11.4, 2022-08-08 09:00:00, 3.0
23.7, 23.73, 31.56, 23.7, 32.0, 11.4, 2022-08-08 10:00:00, 6.0
25.0, 25.02, 30.25, 24.9, 30.0, 11.4, 2022-08-08 11:00:00, 6.0
26.8, 26.82, 28.91, 27.0, 29.0, 11.4, 2022-08-08 12:00:00, 7.0
28.0, 28.02, 24.81, 28.9, 25.0, 11.4, 2022-08-08 13:00:00, 6.0
29.5, 29.51, 20.59, 30.2, 21.0, 11.4, 2022-08-08 14:00:00, 5.0
30.9, 30.85, 16.87, 31.5, 17.0, 11.4, 2022-08-08 15:00:00, 3.0
31.6, 31.6, 15.13, 32.0, 15.0, 11.4, 2022-08-08 16:00:00, 2.0
31.3, 31.33, 14.0, 32.0, 14.0, 11.4, 2022-08-08 17:00:00, 0.0
30.8, 30.8, 16.06, 32.0, 16.0, 11.4, 2022-08-08 18:00:00, 2.0
29.6, 29.61, 17.71, 30.8, 18.0, 29.6, 2022-08-08 19:00:00, 2.0
None, 24.68, 27.05, None, None, None, 2022-08-08 20:00:00, None
19.7, 19.72, 43.83, 30.8, 44.0, 19.6, 2022-08-08 21:00:00, 7.0
17.8, 17.76, 46.3, 30.8, 46.0, 17.8, 2022-08-08 22:00:00, 6.0
16.4, 16.4, 51.4, 30.8, 51.0, 16.5, 2022-08-08 23:00:00, 6.0
15.8, 15.78, 51.81, 30.8, 52.0, 15.9, 2022-08-09 00:00:00, 6.0
15.8, 15.79, 49.6, 30.8, 50.0, 15.0, 2022-08-09 01:00:00, 6.0
15.2, 15.15, 53.0, 30.8, 53.0, 14.1, 2022-08-09 02:00:00, 6.0
13.4, 13.35, 59.27, 30.8, 59.0, 13.0, 2022-08-09 03:00:00, 6.0
12.4, 12.42, 63.32, 30.8, 63.0, 12.5, 2022-08-09 04:00:00, 6.0
12.6, 12.57, 60.63, 30.8, 61.0, 12.1, 2022-08-09 05:00:00, 5.0
11.6, 11.64, 63.94, 30.8, 64.0, 11.4, 2022-08-09 06:00:00, 5.0
12.1, 12.07, 66.36, 12.1, 66.0, 11.1, 2022-08-09 07:00:00, 6.0
14.2, 14.21, 62.01, 14.8, 62.0, 11.1, 2022-08-09 08:00:00, 7.0
18.6, 18.62, 41.58, 18.9, 42.0, 11.1, 2022-08-09 09:00:00, 5.0
21.7, 21.71, 36.2, 21.7, 36.0, 11.1, 2022-08-09 10:00:00, 6.0
23.3, 23.28, 33.19, 23.2, 33.0, 11.1, 2022-08-09 11:00:00, 6.0
26.6, 26.61, 26.36, 27.0, 26.0, 11.1, 2022-08-09 12:00:00, 6.0
29.3, 29.26, 22.93, 29.2, 23.0, 11.1, 2022-08-09 13:00:00, 6.0
30.8, 30.77, 18.62, 31.3, 19.0, 11.1, 2022-08-09 14:00:00, 5.0
30.3, 30.32, 22.39, 31.8, 22.0, 11.1, 2022-08-09 15:00:00, 6.0
29.2, 29.18, 26.9, 31.8, 27.0, 11.1, 2022-08-09 16:00:00, 8.0
30.4, 30.42, 25.37, 31.8, 25.0, 11.1, 2022-08-09 17:00:00, 8.0
29.4, 29.42, 26.42, 31.8, 26.0, 11.1, 2022-08-09 18:00:00, 8.0
25.6, 25.62, 40.16, 29.5, 40.0, 25.6, 2022-08-09 19:00:00, 12.0
24.2, 24.21, 38.26, 29.5, 38.0, 22.8, 2022-08-09 20:00:00, 10.0
25.8, 25.77, 36.07, 29.5, 36.0, 22.8, 2022-08-09 21:00:00, 10.0
21.7, 21.67, 43.6, 29.5, 44.0, 20.9, 2022-08-09 22:00:00, 9.0
19.4, 19.4, 57.52, 29.5, 58.0, 19.5, 2022-08-09 23:00:00, 10.0
19.1, 19.12, 51.89, 29.5, 52.0, 18.8, 2022-08-10 00:00:00, 9.0
17.3, 17.29, 61.61, 29.5, 62.0, 17.3, 2022-08-10 01:00:00, 10.0
16.5, 16.47, 63.78, 29.5, 64.0, 16.3, 2022-08-10 02:00:00, 10.0
16.0, 16.04, 66.01, 29.5, 66.0, 15.9, 2022-08-10 03:00:00, 9.0
14.9, 14.88, 69.91, 29.5, 70.0, 14.8, 2022-08-10 04:00:00, 9.0
14.8, 14.76, 69.54, 29.5, 70.0, 14.3, 2022-08-10 05:00:00, 9.0
15.5, 15.45, 69.36, 29.5, 69.0, 14.3, 2022-08-10 06:00:00, 10.0
16.0, 16.04, 69.65, 16.2, 70.0, 15.3, 2022-08-10 07:00:00, 11.0
17.3, 17.28, 71.66, 17.3, 72.0, 15.3, 2022-08-10 08:00:00, 12.0
19.1, 19.08, 54.6, 19.1, 55.0, 15.3, 2022-08-10 09:00:00, 10.0
20.6, 20.58, 51.28, 20.6, 51.0, 15.3, 2022-08-10 10:00:00, 10.0
20.4, 20.43, 52.19, 20.8, 52.0, 15.3, 2022-08-10 11:00:00, 10.0
22.6, 22.61, 47.42, 22.6, 47.0, 15.3, 2022-08-10 12:00:00, 11.0
23.9, 23.89, 43.15, 24.0, 43.0, 15.3, 2022-08-10 13:00:00, 10.0
26.4, 26.39, 34.64, 26.5, 35.0, 15.3, 2022-08-10 14:00:00, 10.0
28.6, 28.62, 30.87, 29.3, 31.0, 15.3, 2022-08-10 15:00:00, 9.0
29.9, 29.93, 29.88, 30.1, 30.0, 15.3, 2022-08-10 16:00:00, 10.0
29.8, None, None, 30.6, 31.0, 15.3, 2022-08-10 17:00:00, 11.0
20.4, 20.42, 80.2, 30.6, 80.0, 15.3, 2022-08-10 18:00:00, 17.0
18.2, 18.23, 95.4, 20.5, 95.0, 17.8, 2022-08-10 19:00:00, 17.0
17.3, 17.32, 96.0, 20.5, 96.0, 17.4, 2022-08-10 20:00:00, 16.0
16.2, 16.23, 97.5, 20.5, 98.0, 16.2, 2022-08-10 21:00:00, 16.0
16.4, 16.36, 98.0, 20.5, 98.0, 16.1, 2022-08-10 22:00:00, 16.0
17.3, 17.29, 92.1, 20.5, 92.0, 16.1, 2022-08-10 23:00:00, 16.0
15.9, 15.9, 96.3, 20.5, 96.0, 15.9, 2022-08-11 00:00:00, 15.0
14.4, 14.44, 97.7, 20.5, 98.0, 14.4, 2022-08-11 01:00:00, 14.0
14.4, 14.44, 98.2, 20.5, 98.0, 14.3, 2022-08-11 02:00:00, 14.0
13.8, 13.81, 98.5, 20.5, 99.0, 13.8, 2022-08-11 03:00:00, 13.0
13.1, 13.14, 98.6, 20.5, 99.0, 13.1, 2022-08-11 04:00:00, 13.0
12.5, 12.51, 98.7, 20.5, 99.0, 12.5, 2022-08-11 05:00:00, 12.0
12.1, 12.13, 98.9, 20.5, 99.0, 12.0, 2022-08-11 06:00:00, 12.0
13.3, 13.29, 98.7, 13.5, 99.0, 12.0, 2022-08-11 07:00:00, 13.0
14.4, 14.39, 98.2, 14.2, 98.0, 12.0, 2022-08-11 08:00:00, 14.0
17.4, 17.39, 84.1, 17.2, 84.0, 12.0, 2022-08-11 09:00:00, 15.0
19.5, 19.54, 71.61, 19.6, 72.0, 12.0, 2022-08-11 10:00:00, 14.0
21.8, 21.79, 61.18, 21.7, 61.0, 12.0, 2022-08-11 11:00:00, 14.0
24.5, 24.48, 54.4, 24.2, 54.0, 12.0, 2022-08-11 12:00:00, 15.0
26.3, 26.29, 45.95, 26.3, 46.0, 12.0, 2022-08-11 13:00:00, 13.0
28.3, 28.25, 41.61, 28.3, 42.0, 12.0, 2022-08-11 14:00:00, 14.0
26.3, 26.32, 62.76, 28.7, 63.0, 12.0, 2022-08-11 15:00:00, 19.0
22.0, 22.01, 67.3, 28.7, 67.0, 12.0, 2022-08-11 16:00:00, 16.0
16.8, 16.76, 93.0, 28.7, 93.0, 12.0, 2022-08-11 17:00:00, 16.0
19.1, 19.1, 89.6, 28.7, 90.0, 12.0, 2022-08-11 18:00:00, 17.0
18.8, 18.82, 80.3, 19.7, 80.0, 18.0, 2022-08-11 19:00:00, 15.0
17.6, 17.58, 78.97, 19.7, 79.0, 17.4, 2022-08-11 20:00:00, 14.0
16.0, 15.95, 87.9, 19.7, 88.0, 15.8, 2022-08-11 21:00:00, 14.0
14.6, 14.62, 92.1, 19.7, 92.0, 14.7, 2022-08-11 22:00:00, 13.0
13.8, 13.77, 94.1, 19.7, 94.0, 13.8, 2022-08-11 23:00:00, 13.0
13.0, 13.03, 93.4, 19.7, 93.0, 13.0, 2022-08-12 00:00:00, 12.0
12.3, 12.33, 95.4, 19.7, 95.0, 12.3, 2022-08-12 01:00:00, 12.0
11.9, 11.92, 95.1, 19.7, 95.0, 11.9, 2022-08-12 02:00:00, 11.0
11.4, 11.42, 95.6, 19.7, 96.0, 11.4, 2022-08-12 03:00:00, 11.0
10.9, 10.9, 96.6, 19.7, 97.0, 10.9, 2022-08-12 04:00:00, 10.0
11.0, 11.01, 97.2, 19.7, 97.0, 10.7, 2022-08-12 05:00:00, 11.0
10.6, 10.64, 97.2, 19.7, 97.0, 10.6, 2022-08-12 06:00:00, 10.0
11.1, 11.07, 95.7, 11.4, 96.0, 10.5, 2022-08-12 07:00:00, 10.0
13.6, 13.55, 86.3, 13.5, 86.0, 10.5, 2022-08-12 08:00:00, 12.0
16.1, 16.1, 74.71, 16.2, 75.0, 10.5, 2022-08-12 09:00:00, 12.0
19.3, 19.34, 62.94, 19.3, 63.0, 10.5, 2022-08-12 10:00:00, 12.0
22.2, 22.15, 49.38, 22.1, 49.0, 10.5, 2022-08-12 11:00:00, 11.0
21.9, 21.86, 60.23, 23.3, 60.0, 10.5, 2022-08-12 12:00:00, 14.0
26.2, 26.19, 46.41, 26.0, 46.0, 10.5, 2022-08-12 13:00:00, 14.0
27.3, 27.31, 32.19, 27.4, 32.0, 10.5, 2022-08-12 14:00:00, 9.0
28.9, 28.85, 31.73, 29.3, 32.0, 10.5, 2022-08-12 15:00:00, 10.0
29.9, 29.93, 22.2, 30.7, 22.0, 10.5, 2022-08-12 16:00:00, 6.0
21.8, 21.8, 68.94, 30.7, 69.0, 10.5, 2022-08-12 17:00:00, 16.0
22.8, 22.81, 57.96, 30.7, 58.0, 10.5, 2022-08-12 18:00:00, 13.0
24.0, 24.03, 45.02, 26.7, 45.0, 22.7, 2022-08-12 19:00:00, 12.0
23.0, 22.99, 54.46, 26.7, 54.0, 22.4, 2022-08-12 20:00:00, 14.0
19.0, 19.0, 73.92, 26.7, 74.0, 18.8, 2022-08-12 21:00:00, 15.0
16.0, 16.0, 93.9, 26.7, 94.0, 16.1, 2022-08-12 22:00:00, 15.0
14.7, 14.74, 97.0, 26.7, 97.0, 14.6, 2022-08-12 23:00:00, 14.0
14.2, 14.19, 97.0, 26.7, 97.0, 14.3, 2022-08-13 00:00:00, 14.0
12.3, 12.31, 96.6, 26.7, 97.0, 12.3, 2022-08-13 01:00:00, 12.0
12.5, 12.51, 96.4, 26.7, 96.0, 12.3, 2022-08-13 02:00:00, 12.0
12.5, 12.47, 89.9, 26.7, 90.0, 12.3, 2022-08-13 03:00:00, 11.0
13.3, 13.31, 76.46, 26.7, 76.0, 11.7, 2022-08-13 04:00:00, 10.0
14.2, 14.23, 70.24, 26.7, 70.0, 11.7, 2022-08-13 05:00:00, 8.0
15.2, 15.22, 64.19, 26.7, 64.0, 11.7, 2022-08-13 06:00:00, 9.0
15.9, 15.86, 62.02, 15.9, 62.0, 14.2, 2022-08-13 07:00:00, 9.0
16.1, 16.07, 58.67, 16.4, 59.0, 14.2, 2022-08-13 08:00:00, 8.0
16.8, 16.75, 54.77, 17.1, 55.0, 14.2, 2022-08-13 09:00:00, 8.0
17.7, 17.66, 48.38, 17.6, 48.0, 14.2, 2022-08-13 10:00:00, 7.0
18.1, 18.09, 46.39, 18.1, 46.0, 14.2, 2022-08-13 11:00:00, 7.0
18.3, 18.33, 45.74, 19.1, 46.0, 14.2, 2022-08-13 12:00:00, 6.0
18.8, 18.79, 43.68, 19.1, 44.0, 14.2, 2022-08-13 13:00:00, 6.0
19.2, 19.17, 43.21, 19.7, 43.0, 14.2, 2022-08-13 14:00:00, 6.0
18.6, 18.6, 45.28, 19.7, 45.0, 14.2, 2022-08-13 15:00:00, 7.0
19.0, 18.99, 43.2, 19.7, 43.0, 14.2, 2022-08-13 16:00:00, 6.0
19.4, 19.39, 41.94, 19.8, 42.0, 14.2, 2022-08-13 17:00:00, 6.0
18.5, 18.45, 44.88, 19.8, 45.0, 14.2, 2022-08-13 18:00:00, 6.0
17.9, 17.93, 46.91, 18.7, 47.0, 17.8, 2022-08-13 19:00:00, 6.0
16.6, 16.55, 52.56, 18.7, 53.0, 16.5, 2022-08-13 20:00:00, 7.0
11.8, 11.83, 73.51, 18.7, 74.0, 11.8, 2022-08-13 21:00:00, 7.0
12.7, 12.7, 67.98, 18.7, 68.0, 11.4, 2022-08-13 22:00:00, 6.0
10.4, 10.36, 79.71, 18.7, 80.0, 10.4, 2022-08-13 23:00:00, 7.0
10.0, 10.04, 80.8, 18.7, 81.0, 9.9, 2022-08-14 00:00:00, 7.0
9.4, 9.42, 82.6, 18.7, 83.0, 9.4, 2022-08-14 01:00:00, 7.0
8.9, 8.91, 86.8, 18.7, 87.0, 8.9, 2022-08-14 02:00:00, 7.0
8.3, 8.26, 88.7, 18.7, 89.0, 8.2, 2022-08-14 03:00:00, 6.0
8.3, 8.29, 88.8, 18.7, 89.0, 8.2, 2022-08-14 04:00:00, 7.0
7.6, 7.591, 91.7, 18.7, 92.0, 7.5, 2022-08-14 05:00:00, 6.0
7.4, 7.439, 92.5, 18.7, 93.0, 7.1, 2022-08-14 06:00:00, 6.0
9.2, 9.19, 84.5, 9.3, 85.0, 7.4, 2022-08-14 07:00:00, 7.0
12.5, 12.49, 70.76, 12.5, 71.0, 7.4, 2022-08-14 08:00:00, 7.0
13.3, 13.31, 68.34, 13.3, 68.0, 7.4, 2022-08-14 09:00:00, 8.0
16.4, 16.36, 57.05, 16.5, 57.0, 7.4, 2022-08-14 10:00:00, 8.0
19.1, 19.05, 46.67, 19.0, 47.0, 7.4, 2022-08-14 11:00:00, 7.0
20.0, 20.02, 44.1, 20.1, 44.0, 7.4, 2022-08-14 12:00:00, 8.0
22.0, 21.98, 37.4, 22.0, 37.0, 7.4, 2022-08-14 13:00:00, 7.0
24.3, 24.25, 31.5, 24.4, 32.0, 7.4, 2022-08-14 14:00:00, 6.0
25.5, 25.47, 28.98, 26.2, 29.0, 7.4, 2022-08-14 15:00:00, 6.0
25.5, 25.48, 30.26, 26.2, 30.0, 7.4, 2022-08-14 16:00:00, 7.0
26.3, 26.33, 26.41, 26.4, 26.0, 7.4, 2022-08-14 17:00:00, 6.0
25.1, 25.05, 31.84, 26.4, 32.0, 7.4, 2022-08-14 18:00:00, 7.0
24.0, 24.02, 35.13, 25.2, 35.0, 24.0, 2022-08-14 19:00:00, 8.0
18.8, 18.75, 59.74, 25.2, 60.0, 19.0, 2022-08-14 20:00:00, 11.0
