station_observations
Rain_Tot, Solar_Avg, WindDir_Std, Solar_Std, WS_Avg, WS_Std, Pressure, AirTC, time, RH, WindDir_Avg, DBTCDT
0.0, 0.0, 12.29, 0.0, 2.426, 0.293, 819.163, -7.597, 2012-10-17 18:30:00, 79.28, 192.7, 26.92
0.0, 0.0, 9.38, 0.0, 3.027, 0.378, 819.06, -7.304, 2012-10-17 18:45:00, 79.15, 189.2, 27.04
0.0, 0.0, 8.3, 0.0, 2.983, 0.409, 819.081, -7.109, 2012-10-17 19:00:00, 77.88, 183.7, 27.03
0.0, 0.0, 7.103, 0.0, 2.872, 0.272, 818.839, -7.06, 2012-10-17 19:15:00, 77.37, 176.4, 27.03
0.0, 0.0, 9.13, 0.0, 2.444, 0.151, 818.712, -7.06, 2012-10-17 19:30:00, 75.67, 187.7, 27.03
0.0, 0.0, 11.79, 0.0, 2.252, 0.281, 818.739, -6.865, 2012-10-17 19:45:00, 74.13, 205.6, 27.06
0.0, 0.0, 15.38, 0.0, 2.557, 0.594, 818.621, -6.816, 2012-10-17 20:00:00, 73.79, 185.4, 27.08
0.0, 0.0, 12.52, 0.0, 3.792, 0.273, 818.514, -6.767, 2012-10-17 20:15:00, 74.16, 175.9, 26.86
0.0, 0.0, 5.219, 0.0, 3.321, 0.365, 818.521, -6.718, 2012-10-17 20:30:00, 74.57, 178.8, 26.93
0.0, 0.0, 8.69, 0.0, 3.025, 0.526, 818.596, -6.669, 2012-10-17 20:45:00, 73.82, 186.1, 26.83
0.0, 0.0, 9.28, 0.0, 2.928, 0.712, 818.407, -6.621, 2012-10-17 21:00:00, 74.81, 179.1, 26.8
0.0, 0.0, 7.516, 0.0, 3.832, 0.298, 818.161, -6.499, 2012-10-17 21:15:00, 73.55, 179.6, 26.83
0.0, 0.0, 13.29, 0.0, 3.398, 0.378, 817.977, -6.572, 2012-10-17 21:30:00, 74.37, 191.8, 26.88
0.0, 0.0, 8.47, 0.0, 2.884, 0.466, 817.882, -6.425, 2012-10-17 21:45:00, 70.99, 220.6, 26.7
0.0, 0.0, 21.95, 0.0, 2.58, 0.391, 817.877, -6.181, 2012-10-17 22:00:00, 68.57, 215.3, 26.87
0.0, 0.0, 20.99, 0.0, 2.884, 0.799, 817.649, -6.083, 2012-10-17 22:15:00, 69.25, 191.6, 26.7
0.0, 0.0, 12.21, 0.0, 3.816, 0.601, 817.347, -6.23, 2012-10-17 22:30:00, 71.84, 167.5, 26.7
0.0, 0.0, 4.083, 0.0, 3.316, 0.301, 817.215, -6.279, 2012-10-17 22:45:00, 72.42, 169.7, 26.72
0.0, 0.0, 15.73, 0.0, 2.811, 0.402, 817.106, -6.425, 2012-10-17 23:00:00, 75.29, 180.0, 26.7
0.0, 0.0, 7.921, 0.0, 4.021, 0.503, 816.705, -6.425, 2012-10-17 23:15:00, 78.4, 179.1, 26.53
0.0, 0.0, 10.39, 0.0, 5.446, 0.894, 816.303, -6.572, 2012-10-17 23:30:00, 81.2, 167.3, 25.78
0.0, 0.0, 11.2, 0.0, 5.467, 1.139, 816.096, -6.669, 2012-10-17 23:45:00, 83.9, 174.7, 26.26
0.0, 0.0, 8.24, 0.0, 5.631, 0.54, 815.895, -6.572, 2012-10-18 00:00:00, 83.3, 179.2, 25.66
0.0, 0.0, 6.69, 0.0, 5.947, 0.411, 815.832, -6.376, 2012-10-18 00:15:00, 83.1, 161.2, 25.98
0.0, 0.0, 6.735, 0.0, 5.13, 0.432, 815.868, -6.23, 2012-10-18 00:30:00, 83.0, 172.2, 26.37
0.0, 0.0, 7.122, 0.0, 5.316, 0.602, 815.709, -6.376, 2012-10-18 00:45:00, 85.6, 169.3, 26.4
0.0, 0.0, 8.93, 0.0, 6.998, 0.651, 815.29, -6.621, 2012-10-18 01:00:00, 90.6, 161.4, 25.86
0.0, 0.0, 7.083, 0.0, 7.08, 0.597, 815.154, -6.669, 2012-10-18 01:15:00, 91.5, 164.3, 25.86
0.0, 0.0, 5.368, 0.0, 7.091, 0.607, 815.142, -6.865, 2012-10-18 01:30:00, 94.0, 177.5, 25.77
0.0, 0.0, 11.54, 0.0, 6.809, 0.462, 815.094, -6.767, 2012-10-18 01:45:00, 94.0, 179.8, 25.94
0.0, 0.016, 8.31, 0.061, 7.629, 0.575, 815.104, -6.767, 2012-10-18 02:00:00, 94.6, 176.9, 27.33
0.0, 0.0, 8.79, 0.0, 6.661, 0.663, 815.274, -6.523, 2012-10-18 02:15:00, 92.4, 178.2, 26.78
0.0, 0.016, 8.6, 0.061, 6.659, 0.584, 815.226, -6.328, 2012-10-18 02:30:00, 91.0, 167.5, 26.01
0.0, 0.0, 10.83, 0.0, 8.01, 0.752, 815.119, -6.474, 2012-10-18 02:45:00, 92.4, 163.4, 25.78
0.0, 0.0, 8.96, 0.0, 7.512, 0.448, 815.217, -6.376, 2012-10-18 03:00:00, 92.1, 156.6, 25.61
0.0, 0.0, 7.703, 0.0, 7.265, 0.672, 815.356, -6.181, 2012-10-18 03:15:00, 90.8, 160.8, 25.88
0.0, 0.016, 6.668, 0.061, 7.612, 0.481, 815.411, -6.035, 2012-10-18 03:30:00, 90.0, 159.7, 27.17
0.0, 0.0, 7.788, 0.0, 6.985, 0.617, 815.417, -5.888, 2012-10-18 03:45:00, 89.3, 156.9, 28.58
0.0, 0.0, 7.66, 0.0, 6.231, 0.413, 815.543, -5.79, 2012-10-18 04:00:00, 88.8, 156.9, 28.23
0.0, 0.0, 7.329, 0.0, 5.975, 0.808, 815.49, -5.839, 2012-10-18 04:15:00, 90.4, 162.0, 27.96
0.0, 0.0, 7.695, 0.0, 5.255, 0.321, 815.653, -5.987, 2012-10-18 04:30:00, 92.9, 157.6, 28.06
0.0, 0.0, 7.09, 0.0, 4.608, 0.566, 815.711, -5.94, 2012-10-18 04:45:00, 93.5, 171.8, 28.34
0.0, 0.0, 8.84, 0.0, 5.56, 0.346, 815.476, -5.84, 2012-10-18 05:00:00, 92.8, 155.5, 27.99
0.0, 0.0, 5.999, 0.0, 5.077, 0.548, 815.481, -5.987, 2012-10-18 05:15:00, 94.8, 153.0, 27.96
0.0, 0.0, 4.172, 0.0, 4.596, 0.66, 815.416, -5.988, 2012-10-18 05:30:00, 95.9, 146.5, 27.96
0.0, 0.0, 9.99, 0.0, 4.523, 0.62, 815.414, -5.842, 2012-10-18 05:45:00, 94.1, 157.0, 27.89
0.0, 0.0, 8.33, 0.0, 4.896, 0.575, 815.519, -5.793, 2012-10-18 06:00:00, 93.2, 157.3, 27.86
0.0, 0.0, 5.899, 0.0, 4.394, 0.42, 815.612, -5.744, 2012-10-18 06:15:00, 92.2, 153.3, 27.91
0.0, 0.0, 4.904, 0.0, 4.875, 0.353, 815.57, -5.647, 2012-10-18 06:30:00, 91.2, 162.0, 27.86
0.0, 0.0, 7.423, 0.0, 5.025, 0.695, 815.649, -5.499, 2012-10-18 06:45:00, 90.2, 156.3, 27.78
0.0, 0.0, 8.41, 0.0, 6.157, 0.419, 815.492, -5.548, 2012-10-18 07:00:00, 90.6, 149.3, 27.73
0.0, 0.0, 7.506, 0.0, 5.496, 0.406, 815.441, -5.647, 2012-10-18 07:15:00, 91.4, 150.9, 27.76
0.0, 0.164, 9.22, 0.248, 5.431, 0.322, 815.53, -5.525, 2012-10-18 07:30:00, 90.5, 154.3, 27.68
0.0, 2.634, 8.33, 1.387, 5.708, 0.326, 815.52, -5.453, 2012-10-18 07:45:00, 90.0, 157.9, 27.66
0.0, 7.706, 8.79, 1.43, 5.693, 0.552, 815.645, -5.353, 2012-10-18 08:00:00, 89.3, 156.3, 27.58
0.0, 14.33, 7.627, 1.997, 5.803, 0.443, 815.603, -5.257, 2012-10-18 08:15:00, 88.9, 162.1, 27.55
0.0, 28.57, 6.484, 8.34, 4.884, 0.408, 815.702, -5.208, 2012-10-18 08:30:00, 89.7, 165.7, 27.56
0.0, 51.6, 7.93, 5.654, 4.188, 0.425, 815.913, -5.305, 2012-10-18 08:45:00, 91.9, 157.1, 27.63
0.0, 55.33, 13.0, 4.896, 2.835, 0.359, 816.004, -5.402, 2012-10-18 09:00:00, 94.3, 172.2, 27.58
0.0, 77.33, 8.71, 3.97, 3.085, 0.323, 815.754, -5.403, 2012-10-18 09:15:00, 95.9, 171.9, 27.51
0.0, 89.0, 9.01, 4.734, 2.877, 0.451, 815.761, -5.377, 2012-10-18 09:30:00, 96.3, 192.7, 27.26
0.0, 97.9, 5.609, 2.84, 3.896, 0.701, 815.606, -5.259, 2012-10-18 09:45:00, 95.7, 187.9, 27.01
0.0, 109.6, 7.329, 3.001, 3.693, 0.403, 815.55, -5.216, 2012-10-18 10:00:00, 96.5, 175.9, 27.91
0.0, 112.1, 7.536, 3.021, 2.942, 0.358, 815.545, -5.174, 2012-10-18 10:15:00, 96.7, 181.2, 27.79
0.0, 121.3, 8.06, 3.702, 3.2, 0.406, 815.354, -4.982, 2012-10-18 10:30:00, 95.6, 179.6, 27.84
0.0, 135.1, 7.931, 7.518, 3.707, 0.259, 815.234, -4.983, 2012-10-18 10:45:00, 95.6, 178.2, 28.13
0.0, 154.4, 9.01, 3.738, 3.809, 0.316, 815.115, -4.935, 2012-10-18 11:00:00, 95.3, 185.7, 28.11
0.0, 175.4, 8.54, 8.32, 3.641, 0.328, 814.996, -4.739, 2012-10-18 11:15:00, 95.6, 180.6, 28.11
0.0, 183.9, 10.66, 5.652, 4.08, 0.229, 814.848, -4.886, 2012-10-18 11:30:00, 95.6, 179.4, 28.21
0.0, 214.1, 5.692, 10.22, 4.28, 0.274, 814.755, -4.642, 2012-10-18 11:45:00, 94.5, 189.2, 28.31
0.0, 233.7, 7.171, 8.39, 4.512, 0.43, 814.669, -4.495, 2012-10-18 12:00:00, 95.2, 170.8, 28.31
0.0, 231.3, 5.683, 5.896, 3.815, 0.287, 814.555, -4.446, 2012-10-18 12:15:00, 95.0, 174.6, 27.99
0.0, 230.6, 6.51, 3.338, 4.364, 0.319, 814.18, -4.495, 2012-10-18 12:30:00, 94.8, 183.2, 28.46
0.254, 228.1, 6.233, 6.369, 4.099, 0.218, 813.975, -4.251, 2012-10-18 12:45:00, 94.4, 170.9, 28.43
0.0, 211.3, 7.017, 4.832, 2.762, 0.399, 813.834, -3.958, 2012-10-18 13:00:00, 92.7, 170.4, 28.42
0.0, 194.3, 8.86, 6.08, 2.276, 0.321, 813.538, -3.958, 2012-10-18 13:15:00, 92.4, 172.7, 28.48
0.0, 199.4, 11.0, 1.948, 3.052, 0.6, 813.04, -3.958, 2012-10-18 13:30:00, 92.6, 168.2, 28.61
0.0, 182.9, 10.12, 6.025, 3.218, 0.29, 812.774, -4.007, 2012-10-18 13:45:00, 92.3, 167.4, 28.68
0.0, 177.0, 6.423, 3.507, 3.391, 0.328, 812.499, -4.056, 2012-10-18 14:00:00, 93.0, 175.2, 28.68
0.0, 167.1, 10.38, 5.763, 3.612, 0.197, 812.246, -4.056, 2012-10-18 14:15:00, 93.3, 176.9, 26.34
0.0, 161.5, 7.551, 3.47, 3.745, 0.566, 811.834, -3.958, 2012-10-18 14:30:00, 92.3, 175.4, 28.48
0.0, 158.9, 7.248, 2.821, 4.021, 0.271, 811.816, -4.105, 2012-10-18 14:45:00, 93.6, 173.6, 29.17
0.0, 161.6, 6.287, 6.537, 3.717, 0.422, 811.668, -4.056, 2012-10-18 15:00:00, 93.1, 180.9, 29.73
0.0, 140.5, 5.893, 4.179, 3.577, 0.307, 811.495, -4.154, 2012-10-18 15:15:00, 93.9, 182.2, 29.74
0.0, 119.3, 11.44, 7.443, 3.032, 0.216, 811.468, -4.056, 2012-10-18 15:30:00, 93.0, 186.3, 30.15
0.0, 100.5, 9.19, 3.687, 2.607, 0.334, 811.336, -3.958, 2012-10-18 15:45:00, 92.5, 184.5, 29.98
0.0, 105.2, 5.347, 2.35, 3.895, 0.584, 811.018, -3.958, 2012-10-18 16:00:00, 93.2, 176.2, 30.4
0.0, 90.2, 4.683, 7.452, 4.094, 0.245, 810.668, -4.056, 2012-10-18 16:15:00, 94.3, 173.3, 30.68
0.0, 83.2, 6.696, 5.668, 3.83, 0.343, 810.358, -3.958, 2012-10-18 16:30:00, 93.9, 178.5, 30.5
0.0, 65.85, 7.152, 2.598, 3.614, 0.238, 810.067, -3.909, 2012-10-18 16:45:00, 93.6, 178.3, 30.45
0.0, 56.31, 6.453, 3.918, 3.7, 0.242, 809.835, -4.056, 2012-10-18 17:00:00, 94.2, 185.1, 30.48
0.0, 41.87, 5.514, 3.962, 3.855, 0.24, 809.501, -4.056, 2012-10-18 17:15:00, 94.3, 184.1, 30.25
0.0, 25.52, 5.847, 6.098, 3.324, 0.313, 809.346, -4.007, 2012-10-18 17:30:00, 93.8, 188.6, 28.63
0.0, 11.75, 12.34, 2.531, 3.857, 0.375, 808.984, -3.665, 2012-10-18 17:45:00, 93.0, 188.6, 29.51
0.0, 4.205, 8.13, 1.951, 3.506, 0.451, 808.748, -3.714, 2012-10-18 18:00:00, 93.4, 173.9, 29.48
0.0, 0.507, 8.15, 0.415, 3.034, 0.436, 808.552, -3.909, 2012-10-18 18:15:00, 95.3, 188.0, 29.18
0.0, 0.0, 6.011, 0.0, 2.497, 0.252, 808.311, -3.861, 2012-10-18 18:30:00, 94.6, 194.9, 30.1
0.0, 0.0, 7.337, 0.0, 2.607, 0.39, 808.141, -3.812, 2012-10-18 18:45:00, 94.5, 170.1, 30.48
0.0, 0.0, 8.91, 0.0, 2.789, 0.363, 807.945, -3.861, 2012-10-18 19:00:00, 94.4, 171.9, 30.78
0.0, 0.0, 10.09, 0.0, 2.066, 0.313, 807.743, -3.958, 2012-10-18 19:15:00, 94.7, 179.7, 31.23
0.0, 0.0, 8.77, 0.0, 2.212, 0.356, 807.524, -3.983, 2012-10-18 19:30:00, 95.3, 186.3, 31.43
0.0, 0.0, 6.487, 0.0, 2.421, 0.174, 807.222, -4.056, 2012-10-18 19:45:00, 95.5, 174.3, 31.53
0.0, 0.0, 6.146, 0.0, 2.724, 0.321, 806.928, -3.861, 2012-10-18 20:00:00, 94.4, 171.3, 31.75
0.0, 0.0, 10.88, 0.0, 2.895, 0.152, 806.501, -3.812, 2012-10-18 20:15:00, 94.1, 165.0, 31.83
0.0, 0.0, 8.56, 0.0, 2.454, 0.258, 806.032, -3.739, 2012-10-18 20:30:00, 94.0, 193.3, 31.83
0.0, 0.0, 8.34, 0.0, 2.598, 0.408, 805.709, -3.714, 2012-10-18 20:45:00, 94.4, 197.7, 32.3
0.0, 0.0, 10.13, 0.0, 3.33, 0.328, 805.386, -3.714, 2012-10-18 21:00:00, 94.3, 192.8, 32.2
0.0, 0.0, 5.798, 0.0, 3.457, 0.388, 805.077, -3.812, 2012-10-18 21:15:00, 95.0, 190.3, 32.25
0.0, 0.0, 5.235, 0.0, 3.035, 0.355, 804.859, -3.812, 2012-10-18 21:30:00, 95.6, 187.7, 31.95
0.0, 0.0, 5.026, 0.0, 3.425, 0.256, 804.558, -3.812, 2012-10-18 21:45:00, 96.4, 181.3, 32.43
0.0, 0.0, 9.84, 0.0, 2.533, 0.386, 804.34, -3.812, 2012-10-18 22:00:00, 95.7, 189.7, 33.38
0.0, 0.0, 11.9, 0.0, 2.651, 0.581, 804.185, -3.861, 2012-10-18 22:15:00, 96.1, 175.0, 33.8
0.0, 0.0, 6.67, 0.0, 2.783, 0.27, 804.094, -3.909, 2012-10-18 22:30:00, 96.6, 175.2, 33.8
0.0, 0.0, 3.725, 0.0, 3.358, 0.227, 804.021, -3.909, 2012-10-18 22:45:00, 96.8, 169.5, 34.3
0.0, 0.0, 20.07, 0.0, 2.208, 0.425, 803.967, -4.154, 2012-10-18 23:00:00, 97.4, 184.1, 34.92
0.0, 0.0, 18.29, 0.0, 2.279, 0.421, 803.885, -4.446, 2012-10-18 23:15:00, 97.7, 195.4, 35.15
0.0, 0.0, 15.58, 0.0, 2.248, 0.455, 803.758, -4.251, 2012-10-18 23:30:00, 98.0, 185.1, 35.07
0.0, 0.0, 23.33, 0.0, 1.93, 0.443, 803.767, -3.958, 2012-10-18 23:45:00, 97.6, 188.5, 34.83
0.0, 0.0, 17.01, 0.0, 2.148, 0.412, 803.644, -3.861, 2012-10-19 00:00:00, 96.8, 214.6, 34.1
0.0, 0.0, 17.15, 0.0, 2.442, 0.823, 803.519, -3.909, 2012-10-19 00:15:00, 96.5, 208.3, 34.5
0.0, 0.0, 12.96, 0.0, 2.073, 0.752, 803.366, -3.958, 2012-10-19 00:30:00, 96.9, 203.9, 34.0
0.0, 0.0, 10.9, 0.0, 2.556, 0.529, 803.216, -3.763, 2012-10-19 00:45:00, 96.7, 191.2, 34.43
0.0, 0.0, 13.96, 0.0, 3.009, 0.484, 802.973, -3.568, 2012-10-19 01:00:00, 96.0, 187.7, 32.05
0.0, 0.0, 13.82, 0.0, 3.106, 0.335, 802.83, -3.763, 2012-10-19 01:15:00, 96.3, 194.0, 34.95
0.0, 0.0, 14.98, 0.0, 3.097, 0.452, 802.472, -3.861, 2012-10-19 01:30:00, 96.0, 199.4, 34.63
0.0, 0.033, 7.78, 0.083, 3.432, 0.271, 802.279, -3.787, 2012-10-19 01:45:00, 95.4, 192.3, 35.53
0.0, 0.033, 15.95, 0.083, 2.688, 0.423, 802.175, -3.958, 2012-10-19 02:00:00, 96.0, 188.9, 35.44
0.0, 0.0, 12.46, 0.0, 2.349, 0.271, 802.099, -4.08, 2012-10-19 02:15:00, 96.1, 212.1, 35.55
0.0, 0.0, 10.59, 0.0, 2.313, 0.379, 801.924, -4.642, 2012-10-19 02:30:00, 96.3, 189.9, 34.95
0.0, 0.0, 9.29, 0.0, 2.736, 0.569, 801.683, -2.811, 2012-10-19 02:45:00, 97.2, 172.7, 35.05
0.0, 0.0, 18.26, 0.0, 3.039, 0.942, 801.431, -3.031, 2012-10-19 03:00:00, 97.4, 172.2, 35.68
0.0, 0.0, 23.0, 0.0, 2.499, 0.689, 801.244, -2.152, 2012-10-19 03:15:00, 97.7, 185.2, 36.77
0.0, 0.0, 7.007, 0.0, 3.597, 0.606, 801.071, -2.054, 2012-10-19 03:30:00, 98.0, 169.3, 37.05
0.0, 0.0, 18.07, 0.0, 2.784, 0.533, 800.794, -2.25, 2012-10-19 03:45:00, 98.2, 178.8, 37.25
0.0, 0.065, 8.35, 0.109, 4.396, 0.48, 800.482, -1.957, 2012-10-19 04:00:00, 98.2, 169.2, 37.64
0.0, 0.18, 5.898, 0.109, 4.97, 0.7, 800.193, -1.859, 2012-10-19 04:15:00, 98.2, 164.2, 37.63
0.0, 0.18, 9.15, 0.109, 4.83, 0.632, 799.941, -1.908, 2012-10-19 04:30:00, 98.1, 163.8, 38.22
0.0, 0.033, 13.31, 0.083, 3.992, 0.669, 799.834, -1.859, 2012-10-19 04:45:00, 97.9, 170.6, 38.43
0.0, 0.0, 14.82, 0.0, 2.884, 0.949, 800.014, -1.762, 2012-10-19 05:00:00, 97.8, 177.7, 38.38
0.0, 0.0, 13.71, 0.0, 3.144, 0.591, 799.923, -1.762, 2012-10-19 05:15:00, 97.4, 171.7, 38.58
0.0, 0.0, 6.61, 0.0, 3.276, 0.334, 799.959, -1.786, 2012-10-19 05:30:00, 97.1, 170.5, 38.31
0.0, 0.016, 7.052, 0.061, 3.423, 0.329, 799.977, -1.957, 2012-10-19 05:45:00, 97.1, 171.1, 38.28
0.0, 0.115, 8.52, 0.122, 3.976, 0.361, 799.941, -2.054, 2012-10-19 06:00:00, 97.5, 169.1, 38.13
0.0, 0.082, 6.534, 0.116, 3.962, 0.329, 799.914, -2.103, 2012-10-19 06:15:00, 97.6, 171.7, 37.95
0.0, 0.0, 6.914, 0.0, 4.031, 0.316, 799.941, -2.299, 2012-10-19 06:30:00, 97.7, 166.5, 37.48
0.0, 0.0, 8.38, 0.0, 4.356, 0.396, 799.895, -2.299, 2012-10-19 06:45:00, 98.0, 159.7, 38.28
0.0, 0.065, 9.0, 0.109, 4.243, 0.686, 799.95, -1.957, 2012-10-19 07:00:00, 97.9, 149.0, 37.55
0.0, 0.245, 8.2, 0.0, 3.934, 0.562, 800.114, -1.859, 2012-10-19 07:15:00, 97.5, 148.6, 38.73
0.0, 0.703, 45.68, 0.295, 3.874, 1.118, 800.287, -1.713, 2012-10-19 07:30:00, 95.1, 119.4, 39.01
0.0, 2.618, 84.6, 1.129, 3.401, 0.844, 800.619, -1.908, 2012-10-19 07:45:00, 94.9, 41.16, 38.61
0.0, 5.857, 87.4, 0.913, 5.807, 0.577, 800.662, -2.421, 2012-10-19 08:00:00, 96.7, 43.02, 38.91
0.0, 12.81, 117.4, 1.311, 5.91, 0.686, 800.771, -2.396, 2012-10-19 08:15:00, 97.1, 60.91, 37.63
0.0, 24.59, 148.7, 3.081, 5.671, 1.631, 800.81, -1.273, 2012-10-19 08:30:00, 88.2, 121.4, 39.46
0.0, 35.45, 121.1, 4.664, 1.875, 1.142, 800.94, -1.42, 2012-10-19 08:45:00, 90.4, 153.6, 38.73
0.0, 51.13, 113.4, 11.99, 3.448, 0.868, 801.112, -0.736, 2012-10-19 09:00:00, 83.1, 88.7, 38.34
0.0, 49.31, 77.66, 6.908, 2.586, 1.015, 801.26, -0.834, 2012-10-19 09:15:00, 83.3, 96.7, 37.34
0.0, 66.41, 118.6, 16.33, 2.974, 1.012, 802.288, -1.127, 2012-10-19 09:30:00, 81.4, 110.5, 37.76
0.0, 132.9, 57.32, 22.14, 2.815, 1.623, 803.052, -0.199, 2012-10-19 09:45:00, 71.99, 199.9, 38.47
0.0, 103.4, 65.45, 12.38, 3.154, 1.446, 803.562, -0.199, 2012-10-19 10:00:00, 68.85, 213.3, 37.87
0.0, 266.8, 93.1, 85.1, 2.654, 1.362, 804.29, -1.566, 2012-10-19 10:15:00, 91.0, 124.1, 36.46
0.0, 213.8, 125.7, 24.51, 5.242, 1.126, 804.187, -2.006, 2012-10-19 10:30:00, 92.4, 74.91, 38.53
0.0, 155.0, 12.42, 16.12, 4.609, 0.742, 803.585, -2.25, 2012-10-19 10:45:00, 93.7, 20.01, 37.83
0.0, 231.3, 10.71, 32.29, 4.352, 0.722, 803.46, -2.299, 2012-10-19 11:00:00, 94.9, 22.94, 37.13
0.0, 367.9, 139.6, 63.07, 5.26, 0.834, 803.535, -2.103, 2012-10-19 11:15:00, 92.6, 72.82, 38.98
0.0, 433.8, 135.6, 33.47, 5.778, 0.855, 804.194, -2.201, 2012-10-19 11:30:00, 91.0, 78.91, 39.33
0.0, 376.7, 88.1, 47.44, 4.851, 1.313, 804.469, -1.713, 2012-10-19 11:45:00, 84.4, 51.5, 39.24
0.0, 443.2, 135.6, 64.64, 5.441, 0.717, 805.313, -2.299, 2012-10-19 12:00:00, 92.5, 80.8, 38.66
0.0, 441.0, 110.0, 35.51, 4.542, 1.933, 806.048, -1.275, 2012-10-19 12:15:00, 82.9, 250.1, 38.09
0.0, 432.6, 111.7, 51.62, 4.778, 0.531, 806.466, -2.402, 2012-10-19 12:30:00, 88.4, 55.28, 38.21
0.0, 382.0, 114.5, 45.82, 5.032, 0.947, 806.087, -2.699, 2012-10-19 12:45:00, 92.9, 62.5, 38.1
0.0, 338.0, 108.1, 43.65, 4.57, 0.418, 805.987, -2.897, 2012-10-19 13:00:00, 92.6, 55.28, 38.15
0.0, 295.1, 111.6, 13.2, 3.189, 1.279, 805.708, -2.407, 2012-10-19 13:15:00, 86.3, 61.71, 37.63
0.0, 291.2, 134.0, 18.56, 3.477, 0.854, 805.95, -1.92, 2012-10-19 13:30:00, 71.7, 115.0, 37.79
0.0, 269.8, 144.0, 34.89, 4.023, 1.219, 805.832, -2.412, 2012-10-19 13:45:00, 84.3, 237.4, 37.66
0.0, 257.6, 170.2, 20.75, 3.694, 0.736, 805.351, -2.555, 2012-10-19 14:00:00, 87.9, 165.5, 37.38
0.0, 238.7, 161.3, 35.43, 4.047, 0.466, 804.867, -2.24, 2012-10-19 14:15:00, 74.4, 208.7, 37.61
0.254, 210.3, 126.2, 26.33, 4.63, 1.311, 804.299, -2.994, 2012-10-19 14:30:00, 92.6, 72.99, 37.18
0.0, 164.7, 135.5, 37.56, 5.376, 0.496, 803.462, -3.383, 2012-10-19 14:45:00, 92.1, 76.53, 37.2
0.508, 122.2, 160.9, 12.64, 5.033, 0.779, 802.184, -3.378, 2012-10-19 15:00:00, 86.7, 124.9, 37.19
0.0, 137.2, 161.8, 15.12, 4.792, 0.713, 801.401, -3.374, 2012-10-19 15:15:00, 85.4, 148.6, 36.99
0.254, 150.9, 163.3, 17.3, 4.942, 0.592, 800.826, -3.373, 2012-10-19 15:30:00, 86.6, 233.4, 36.87
0.0, 174.5, 168.8, 21.97, 4.569, 0.811, 800.969, -3.128, 2012-10-19 15:45:00, 85.0, 143.8, 36.87
0.254, 99.1, 86.7, 31.11, 4.032, 0.755, 800.948, -3.324, 2012-10-19 16:00:00, 87.7, 31.03, 36.87
0.0, 87.6, 140.6, 13.89, 3.721, 0.335, 800.259, -3.324, 2012-10-19 16:15:00, 85.6, 73.1, 36.77
0.254, 75.24, 175.9, 8.44, 3.745, 0.437, 799.882, -3.519, 2012-10-19 16:30:00, 88.5, 188.8, 36.67
0.0, 48.88, 173.2, 4.158, 3.434, 0.337, 799.379, -3.714, 2012-10-19 16:45:00, 91.3, 141.2, 36.56
0.0, 42.7, 3.036, 4.787, 3.307, 0.443, 798.842, -3.714, 2012-10-19 17:00:00, 86.6, 340.2, 36.59
0.0, 41.75, 163.5, 15.78, 3.661, 0.388, 798.299, -4.08, 2012-10-19 17:15:00, 92.8, 231.6, 36.44
0.0, 19.21, 162.6, 1.246, 3.084, 0.466, 796.966, -4.251, 2012-10-19 17:30:00, 92.3, 235.0, 36.09
0.0, 10.08, 112.7, 6.879, 2.457, 0.353, 796.115, -4.346, 2012-10-19 17:45:00, 90.2, 287.1, 36.36
0.0, 1.047, 5.934, 0.938, 2.388, 0.19, 795.429, -4.534, 2012-10-19 18:00:00, 89.8, 343.4, 36.25
0.0, 0.0, 7.103, 0.0, 1.534, 0.624, 794.735, -4.82, 2012-10-19 18:15:00, 89.7, 332.7, 35.88
0.0, 0.0, 26.45, 0.0, 1.499, 0.543, 793.896, -4.916, 2012-10-19 18:30:00, 87.0, 248.8, 36.2
0.0, 0.0, 31.46, 0.0, 2.21, 0.421, 793.721, -4.623, 2012-10-19 18:45:00, 90.3, 319.3, 36.22
0.0, 0.0, 8.01, 0.0, 3.06, 0.095, 793.924, -4.67, 2012-10-19 19:00:00, 93.9, 336.7, 36.14
0.0, 0.0, 6.931, 0.0, 2.843, 0.169, 794.262, -4.621, 2012-10-19 19:15:00, 92.2, 336.2, 36.32
0.0, 0.0, 4.72, 0.0, 3.226, 0.195, 794.577, -4.765, 2012-10-19 19:30:00, 94.6, 341.6, 36.17
0.0, 0.0, 7.104, 0.0, 2.959, 0.294, 794.617, -4.816, 2012-10-19 19:45:00, 96.0, 338.1, 36.3
0.0, 0.0, 9.82, 0.0, 2.715, 0.404, 794.665, -4.913, 2012-10-19 20:00:00, 87.5, 322.2, 36.22
0.0, 0.0, 6.038, 0.0, 3.091, 0.46, 794.785, -7.381, 2012-10-19 20:15:00, 94.3, 328.7, 36.17
0.0, 0.0, 167.8, 0.0, 3.023, 0.307, 794.737, -4.233, 2012-10-19 20:30:00, 91.6, 186.2, 36.2
0.0, 0.0, 86.5, 0.0, 3.229, 0.309, 794.755, -4.328, 2012-10-19 20:45:00, 91.8, 30.53, 36.15
0.0, 0.0, 12.24, 0.0, 2.837, 0.624, 794.685, -4.917, 2012-10-19 21:00:00, 92.1, 326.3, 35.82
0.0, 0.0, 83.7, 0.0, 2.977, 1.183, 794.209, -5.037, 2012-10-19 21:15:00, 95.7, 310.6, 36.49
