station_observations
Rain_Tot, WS_Std, Pressure, AirTC, time, RH, WindDir_Avg, DBTCDT
0.0, 0.379, 843.869, -0.807, 2012-04-05 16:30:00, 65.82, 263.3, 149.6
0.0, 0.315, 843.873, 0.273, 2012-04-05 16:45:00, 54.56, 247.6, 149.4
0.0, 0.51, 843.879, 0.961, 2012-04-05 17:00:00, 55.46, 172.2, 149.7
0.0, 0.435, 843.879, 0.815, 2012-04-05 17:15:00, 53.67, 117.1, 149.4
0.0, 0.301, 843.892, 0.273, 2012-04-05 17:30:00, 59.16, 197.0, 149.7
0.0, 0.264, 843.909, -0.709, 2012-04-05 17:45:00, 61.02, 196.9, 149.7
0.0, 0.248, 843.929, -1.676, 2012-04-05 18:00:00, 65.35, 137.7, 149.9
0.0, 0.217, 843.939, -1.962, 2012-04-05 18:15:00, 64.67, 129.9, 149.8
0.0, 0.101, 843.951, -2.146, 2012-04-05 18:30:00, 63.24, 180.2, 149.8
0.0, 0.179, 843.952, -2.43, 2012-04-05 18:45:00, 65.38, 115.0, 149.9
0.0, 0.328, 844.02, -2.821, 2012-04-05 19:00:00, 65.25, 256.6, 149.9
0.0, 0.356, 844.02, -3.116, 2012-04-05 19:15:00, 67.03, 280.2, 149.5
0.0, 0.163, 844.02, -3.411, 2012-04-05 19:30:00, 69.44, 165.0, 149.9
0.0, 0.28, 844.137, -3.607, 2012-04-05 19:45:00, 73.28, 243.5, 149.9
0.0, 0.366, 844.304, -4.099, 2012-04-05 20:00:00, 80.6, 196.1, 149.9
0.0, 0.18, 844.578, -4.295, 2012-04-05 20:15:00, 85.9, 297.1, 149.7
0.0, 0.296, 844.649, -4.787, 2012-04-05 20:30:00, 83.4, 211.7, 149.8
0.0, 0.168, 844.649, -4.688, 2012-04-05 20:45:00, 81.5, 120.6, 150.0
0.0, 0.188, 844.785, -4.688, 2012-04-05 21:00:00, 78.09, 139.8, 149.7
0.0, 0.129, 844.853, -4.787, 2012-04-05 21:15:00, 78.3, 104.7, 149.9
0.0, 0.245, 844.99, -4.787, 2012-04-05 21:30:00, 79.53, 165.9, 149.9
0.0, 0.0, 844.99, -5.769, 2012-04-05 21:45:00, 84.1, 217.8, 149.9
0.0, 0.133, 845.126, -5.375, 2012-04-05 22:00:00, 81.6, 263.6, 149.9
0.0, 0.03, 845.126, -5.368, 2012-04-05 22:15:00, 82.0, 106.4, 149.9
0.0, 0.173, 845.129, -4.775, 2012-04-05 22:30:00, 76.8, 239.7, 149.9
0.0, 0.012, 845.148, -5.357, 2012-04-05 22:45:00, 76.53, 154.8, 150.0
0.0, 0.002, 845.077, -5.946, 2012-04-05 23:00:00, 79.42, 152.6, 150.1
0.0, 0.157, 845.132, -5.251, 2012-04-05 23:15:00, 78.88, 202.8, 149.4
0.0, 0.171, 845.27, -4.265, 2012-04-05 23:30:00, 74.69, 214.0, 149.8
0.0, 0.208, 845.308, -4.168, 2012-04-05 23:45:00, 74.89, 210.2, 149.9
0.0, 0.151, 845.402, -3.878, 2012-04-06 00:00:00, 76.61, 227.1, 149.9
0.0, 0.153, 845.415, -3.588, 2012-04-06 00:15:00, 76.33, 223.4, 149.8
0.0, 0.124, 845.402, -3.787, 2012-04-06 00:30:00, 78.52, 229.4, 149.8
0.0, 0.101, 845.468, -3.992, 2012-04-06 00:45:00, 80.1, 229.6, 149.8
0.0, 0.171, 845.535, -4.293, 2012-04-06 01:00:00, 80.7, 218.9, 149.7
0.0, 0.304, 845.637, -4.976, 2012-04-06 01:15:00, 81.6, 222.2, 149.7
0.0, 0.227, 845.603, -5.172, 2012-04-06 01:30:00, 83.5, 230.8, 149.7
0.0, 0.076, 845.617, -5.753, 2012-04-06 01:45:00, 87.5, 239.8, 149.4
0.0, 0.183, 845.606, -5.939, 2012-04-06 02:00:00, 89.8, 222.3, 150.0
0.0, 0.169, 845.576, -6.024, 2012-04-06 02:15:00, 89.5, 223.2, 149.7
0.0, 0.187, 845.73, -5.724, 2012-04-06 02:30:00, 88.7, 220.3, 149.2
0.0, 0.298, 845.74, -5.625, 2012-04-06 02:45:00, 88.9, 219.6, 149.3
0.0, 0.191, 845.89, -5.822, 2012-04-06 03:00:00, 91.1, 227.9, 149.2
0.0, 0.151, 845.891, -6.412, 2012-04-06 03:15:00, 91.2, 206.2, 149.3
0.0, 0.122, 846.028, -6.215, 2012-04-06 03:30:00, 93.8, 215.3, 149.2
0.0, 0.03, 846.028, -6.313, 2012-04-06 03:45:00, 93.0, 225.2, 149.2
0.0, 0.195, 846.13, -6.707, 2012-04-06 04:00:00, 94.0, 206.1, 149.0
0.0, 0.249, 846.028, -7.002, 2012-04-06 04:15:00, 95.9, 203.9, 149.2
0.0, 0.255, 846.096, -6.51, 2012-04-06 04:30:00, 94.3, 198.4, 149.0
0.0, 0.129, 846.13, -6.854, 2012-04-06 04:45:00, 96.1, 201.3, 149.2
0.0, 0.168, 846.13, -6.117, 2012-04-06 05:00:00, 93.7, 204.5, 149.9
0.0, 0.106, 846.13, -6.707, 2012-04-06 05:15:00, 94.9, 206.8, 148.8
0.0, 0.104, 846.301, -6.903, 2012-04-06 05:30:00, 96.5, 204.3, 149.4
0.0, 0.125, 846.301, -7.1, 2012-04-06 05:45:00, 96.6, 203.8, 148.5
0.0, 0.169, 846.369, -7.395, 2012-04-06 06:00:00, 97.0, 189.7, 148.6
0.0, 0.086, 846.437, -7.887, 2012-04-06 06:15:00, 97.5, 159.4, 148.7
0.0, 0.129, 846.437, -8.18, 2012-04-06 06:30:00, 97.9, 166.6, 148.1
0.0, 0.117, 846.71, -7.395, 2012-04-06 06:45:00, 98.8, 153.4, 148.5
0.0, 0.158, 846.846, -6.412, 2012-04-06 07:00:00, 97.5, 152.5, 148.3
0.0, 0.167, 846.982, -6.117, 2012-04-06 07:15:00, 96.1, 144.2, 149.7
0.0, 0.098, 847.119, -5.92, 2012-04-06 07:30:00, 94.7, 141.8, 148.5
0.0, 0.148, 847.392, -5.428, 2012-04-06 07:45:00, 94.0, 153.6, 149.6
0.0, 0.265, 847.596, -4.642, 2012-04-06 08:00:00, 90.2, 152.4, 149.6
0.0, 0.088, 847.698, -3.855, 2012-04-06 08:15:00, 87.6, 148.3, 149.5
0.0, 0.181, 847.801, -3.658, 2012-04-06 08:30:00, 85.1, 83.1, 149.5
0.0, 0.272, 847.914, -3.265, 2012-04-06 08:45:00, 81.8, 111.7, 148.6
0.0, 0.226, 847.967, -3.086, 2012-04-06 09:00:00, 79.43, 120.1, 148.9
0.0, 0.292, 847.925, -2.224, 2012-04-06 09:15:00, 76.11, 119.8, 149.1
0.0, 0.191, 848.126, -1.15, 2012-04-06 09:30:00, 71.15, 114.4, 149.0
0.0, 0.196, 848.254, -1.839, 2012-04-06 09:45:00, 75.14, 263.0, 149.2
0.0, 0.208, 848.321, -2.92, 2012-04-06 10:00:00, 80.5, 309.4, 149.4
0.0, 0.147, 848.314, -2.133, 2012-04-06 10:15:00, 78.43, 291.9, 149.3
0.0, 0.283, 848.45, -2.33, 2012-04-06 10:30:00, 78.02, 252.5, 149.3
0.0, 0.333, 848.45, -2.526, 2012-04-06 10:45:00, 78.57, 281.1, 149.4
0.0, 0.265, 848.552, -1.74, 2012-04-06 11:00:00, 72.66, 258.0, 149.3
0.0, 0.25, 848.586, -2.33, 2012-04-06 11:15:00, 76.17, 308.4, 149.4
0.0, 0.262, 848.654, -1.642, 2012-04-06 11:30:00, 71.57, 216.6, 149.3
0.0, 0.23, 848.654, -0.659, 2012-04-06 11:45:00, 68.89, 132.8, 149.5
0.0, 0.254, 848.654, -0.07, 2012-04-06 12:00:00, 66.96, 282.7, 149.3
0.0, 0.279, 848.654, -1.642, 2012-04-06 12:15:00, 70.81, 255.9, 149.4
0.0, 0.351, 848.688, -0.659, 2012-04-06 12:30:00, 65.11, 291.4, 149.3
0.0, 0.443, 848.586, 0.716, 2012-04-06 12:45:00, 58.79, 261.9, 149.2
0.0, 0.387, 848.45, 2.873, 2012-04-06 13:00:00, 54.32, 263.9, 149.3
0.0, 0.328, 848.431, 2.651, 2012-04-06 13:15:00, 54.3, 268.5, 149.4
0.0, 0.467, 848.311, 1.552, 2012-04-06 13:30:00, 51.82, 252.1, 149.6
0.0, 0.627, 848.298, 2.237, 2012-04-06 13:45:00, 43.17, 256.3, 149.7
0.0, 0.432, 848.399, 2.139, 2012-04-06 14:00:00, 45.92, 251.3, 149.4
0.0, 0.512, 848.433, 0.862, 2012-04-06 14:15:00, 57.93, 138.7, 149.4
0.0, 0.256, 848.501, -0.414, 2012-04-06 14:30:00, 67.12, 70.56, 149.5
0.0, 0.257, 848.508, -0.414, 2012-04-06 14:45:00, 65.34, 98.7, 149.4
0.0, 0.195, 848.412, 1.853, 2012-04-06 15:00:00, 52.99, 231.5, 149.2
0.0, 0.426, 848.404, 0.864, 2012-04-06 15:15:00, 60.47, 122.3, 149.2
0.0, 0.385, 848.509, 0.47, 2012-04-06 15:30:00, 59.85, 259.2, 149.3
0.0, 0.553, 848.504, -0.316, 2012-04-06 15:45:00, 64.38, 263.9, 149.2
0.0, 0.48, 848.667, -1.099, 2012-04-06 16:00:00, 58.27, 235.9, 149.4
0.0, 0.347, 848.698, 2.447, 2012-04-06 16:15:00, 46.75, 231.9, 149.0
0.0, 0.25, 848.818, 1.066, 2012-04-06 16:30:00, 56.56, 269.6, 149.3
0.0, 0.464, 848.813, 1.846, 2012-04-06 16:45:00, 48.8, 221.6, 149.1
0.0, 0.363, 848.924, 0.666, 2012-04-06 17:00:00, 50.51, 271.3, 149.1
0.0, 0.301, 848.789, -0.12, 2012-04-06 17:15:00, 46.47, 311.8, 149.2
0.0, 0.29, 848.945, 2.043, 2012-04-06 17:30:00, 43.58, 222.4, 149.1
0.0, 0.355, 849.092, 0.673, 2012-04-06 17:45:00, 61.71, 153.3, 149.2
0.0, 0.2, 849.092, 0.674, 2012-04-06 18:00:00, 59.86, 85.2, 149.2
0.0, 0.281, 849.105, 0.381, 2012-04-06 18:15:00, 58.9, 67.31, 149.1
0.0, 0.247, 849.071, -0.195, 2012-04-06 18:30:00, 59.66, 74.98, 149.2
0.0, 0.1, 849.051, -0.095, 2012-04-06 18:45:00, 53.48, 108.0, 149.1
0.0, 0.008, 849.13, -0.374, 2012-04-06 19:00:00, 51.64, 269.0, 149.2
0.0, 0.161, 849.131, -1.349, 2012-04-06 19:15:00, 62.84, 286.8, 149.1
0.0, 0.17, 849.268, -2.527, 2012-04-06 19:30:00, 71.7, 261.8, 149.2
0.0, 0.179, 849.268, -2.821, 2012-04-06 19:45:00, 71.29, 232.3, 149.4
0.0, 0.0, 849.417, -3.264, 2012-04-06 20:00:00, 71.15, 187.9, 149.4
0.0, 0.05, 849.547, -3.804, 2012-04-06 20:15:00, 73.08, 249.5, 149.5
0.0, 0.002, 849.692, -3.509, 2012-04-06 20:30:00, 70.33, 251.3, 149.4
0.0, 0.106, 849.761, -3.706, 2012-04-06 20:45:00, 70.47, 238.3, 149.3
0.0, 0.241, 849.898, -3.313, 2012-04-06 21:00:00, 72.66, 207.3, 149.2
0.0, 0.288, 849.898, -3.46, 2012-04-06 21:15:00, 73.97, 206.6, 149.2
0.0, 0.141, 849.966, -4.001, 2012-04-06 21:30:00, 76.79, 210.8, 149.2
0.0, 0.106, 850.034, -4.001, 2012-04-06 21:45:00, 76.3, 220.4, 149.3
0.0, 0.045, 850.034, -4.394, 2012-04-06 22:00:00, 77.68, 197.3, 149.3
0.0, 0.097, 850.034, -4.688, 2012-04-06 22:15:00, 77.88, 184.5, 149.4
0.0, 0.084, 850.17, -4.295, 2012-04-06 22:30:00, 78.78, 119.7, 149.2
0.0, 0.072, 850.17, -3.852, 2012-04-06 22:45:00, 75.89, 202.3, 149.2
0.0, 0.075, 850.17, -3.899, 2012-04-06 23:00:00, 76.24, 208.6, 149.1
0.0, 0.157, 850.17, -3.902, 2012-04-06 23:15:00, 75.69, 202.8, 149.3
0.0, 0.071, 850.17, -3.901, 2012-04-06 23:30:00, 74.18, 205.1, 149.1
0.0, 0.066, 850.307, -4.394, 2012-04-06 23:45:00, 77.95, 209.7, 149.3
0.0, 0.057, 850.307, -3.11, 2012-04-07 00:00:00, 74.25, 225.4, 149.2
0.0, 0.084, 850.443, -2.819, 2012-04-07 00:15:00, 72.94, 227.9, 149.2
0.0, 0.148, 850.579, -3.115, 2012-04-07 00:30:00, 74.66, 216.6, 149.0
0.0, 0.163, 850.579, -3.902, 2012-04-07 00:45:00, 77.34, 205.4, 149.2
0.0, 0.164, 850.716, -3.507, 2012-04-07 01:00:00, 75.62, 203.4, 149.1
0.0, 0.178, 850.682, -3.509, 2012-04-07 01:15:00, 74.66, 211.7, 149.2
0.0, 0.111, 850.648, -3.214, 2012-04-07 01:30:00, 74.11, 233.4, 148.9
0.0, 0.16, 850.648, -3.505, 2012-04-07 01:45:00, 75.76, 213.9, 149.2
0.0, 0.11, 850.648, -3.798, 2012-04-07 02:00:00, 75.83, 220.4, 149.0
0.0, 0.119, 850.648, -4.288, 2012-04-07 02:15:00, 76.52, 224.8, 148.8
0.0, 0.079, 850.648, -5.564, 2012-04-07 02:30:00, 83.4, 206.0, 149.1
0.0, 0.236, 850.658, -3.396, 2012-04-07 02:45:00, 75.08, 227.5, 149.1
0.0, 0.175, 850.657, -4.08, 2012-04-07 03:00:00, 77.08, 224.1, 149.1
0.0, 0.203, 850.659, -5.554, 2012-04-07 03:15:00, 82.9, 226.9, 149.1
0.0, 0.085, 850.887, -5.551, 2012-04-07 03:30:00, 86.4, 240.9, 149.1
0.0, 0.0, 850.894, -5.738, 2012-04-07 03:45:00, 86.6, 249.5, 149.3
0.0, 0.081, 851.042, -5.038, 2012-04-07 04:00:00, 83.9, 251.7, 149.1
0.0, 0.09, 851.056, -5.035, 2012-04-07 04:15:00, 84.4, 243.5, 149.3
0.0, 0.016, 851.067, -5.33, 2012-04-07 04:30:00, 85.8, 272.3, 149.1
0.0, 0.001, 851.21, -5.723, 2012-04-07 04:45:00, 87.1, 175.1, 149.2
0.0, 0.022, 851.21, -5.133, 2012-04-07 05:00:00, 85.5, 261.9, 148.9
0.0, 0.0, 851.21, -5.232, 2012-04-07 05:15:00, 84.8, 251.4, 149.1
0.0, 0.0, 851.21, -5.478, 2012-04-07 05:30:00, 86.0, 256.0, 148.7
0.0, 0.018, 851.21, -5.133, 2012-04-07 05:45:00, 84.3, 241.8, 148.4
0.0, 0.145, 851.21, -5.723, 2012-04-07 06:00:00, 86.0, 202.5, 148.7
0.0, 0.0, 851.21, -5.428, 2012-04-07 06:15:00, 86.7, 207.1, 148.9
0.0, 0.008, 851.279, -5.92, 2012-04-07 06:30:00, 87.0, 208.4, 149.0
0.0, 0.0, 851.449, -6.215, 2012-04-07 06:45:00, 90.6, 208.1, 149.0
0.0, 0.0, 851.415, -5.232, 2012-04-07 07:00:00, 87.4, 170.6, 148.9
0.0, 0.064, 851.551, -4.445, 2012-04-07 07:15:00, 83.0, 142.1, 148.8
0.0, 0.103, 851.551, -3.363, 2012-04-07 07:30:00, 77.66, 92.2, 147.9
0.0, 0.054, 851.654, -3.462, 2012-04-07 07:45:00, 76.84, 186.5, 148.8
0.0, 0.2, 851.756, -2.577, 2012-04-07 08:00:00, 73.4, 86.6, 148.9
0.0, 0.183, 851.79, -1.987, 2012-04-07 08:15:00, 70.1, 80.6, 148.8
0.0, 0.127, 851.892, -1.298, 2012-04-07 08:30:00, 67.63, 75.42, 148.7
0.0, 0.184, 851.867, -1.006, 2012-04-07 08:45:00, 66.46, 53.96, 149.0
0.0, 0.158, 852.026, -0.139, 2012-04-07 09:00:00, 59.85, 142.2, 148.7
0.0, 0.18, 852.217, 0.13, 2012-04-07 09:15:00, 59.69, 212.3, 148.7
0.0, 0.183, 852.306, -0.463, 2012-04-07 09:30:00, 64.42, 276.5, 148.7
0.0, 0.132, 852.269, 0.124, 2012-04-07 09:45:00, 61.54, 245.4, 148.7
0.0, 0.167, 852.375, 0.69, 2012-04-07 10:00:00, 61.79, 292.1, 148.6
0.0, 0.277, 852.355, 1.161, 2012-04-07 10:15:00, 58.48, 241.8, 148.7
0.0, 0.254, 852.462, 1.059, 2012-04-07 10:30:00, 58.89, 278.3, 148.6
0.0, 0.333, 852.589, -0.512, 2012-04-07 10:45:00, 63.83, 265.0, 148.8
0.0, 0.261, 852.728, 0.077, 2012-04-07 11:00:00, 58.82, 295.0, 148.8
0.0, 0.381, 852.737, 2.041, 2012-04-07 11:15:00, 51.2, 241.6, 148.7
0.0, 0.396, 852.726, 1.255, 2012-04-07 11:30:00, 54.08, 269.1, 148.6
0.0, 0.32, 852.725, 0.862, 2012-04-07 11:45:00, 54.77, 226.3, 148.8
0.0, 0.509, 852.725, -0.021, 2012-04-07 12:00:00, 58.89, 234.4, 148.9
0.0, 0.205, 852.763, 0.277, 2012-04-07 12:15:00, 56.08, 118.7, 148.8
0.0, 0.167, 852.925, 1.571, 2012-04-07 12:30:00, 46.34, 277.2, 148.6
0.0, 0.333, 852.925, 1.624, 2012-04-07 12:45:00, 43.19, 186.6, 148.7
0.0, 0.49, 852.917, 1.476, 2012-04-07 13:00:00, 38.38, 157.8, 148.6
0.0, 0.282, 852.786, 1.765, 2012-04-07 13:15:00, 41.81, 130.6, 148.6
0.0, 0.471, 852.782, 1.174, 2012-04-07 13:30:00, 45.1, 224.3, 148.7
0.0, 0.528, 852.923, 0.285, 2012-04-07 13:45:00, 51.21, 269.5, 148.8
0.0, 0.366, 852.647, 1.082, 2012-04-07 14:00:00, 48.61, 201.8, 148.7
0.0, 0.314, 852.645, 2.656, 2012-04-07 14:15:00, 42.84, 96.5, 148.5
0.0, 0.369, 852.645, 2.645, 2012-04-07 14:30:00, 42.42, 257.2, 148.5
0.0, 0.544, 852.471, 3.368, 2012-04-07 14:45:00, 40.91, 275.9, 148.7
0.0, 0.218, 852.386, 4.791, 2012-04-07 15:00:00, 33.42, 222.5, 148.5
0.0, 0.552, 852.453, 4.79, 2012-04-07 15:15:00, 33.29, 225.4, 148.6
0.0, 0.573, 852.589, 2.139, 2012-04-07 15:30:00, 39.33, 303.1, 148.6
0.0, 0.34, 852.657, 1.943, 2012-04-07 15:45:00, 44.54, 282.7, 148.6
0.0, 0.423, 852.657, 2.925, 2012-04-07 16:00:00, 41.18, 297.1, 148.5
0.0, 0.297, 852.623, 2.826, 2012-04-07 16:15:00, 37.95, 145.3, 148.4
0.0, 0.418, 852.725, 4.25, 2012-04-07 16:30:00, 34.59, 266.9, 148.3
0.0, 0.393, 852.725, 4.692, 2012-04-07 16:45:00, 34.11, 266.6, 148.4
0.0, 0.453, 852.793, 4.889, 2012-04-07 17:00:00, 32.4, 251.0, 148.3
0.0, 0.319, 852.861, 5.183, 2012-04-07 17:15:00, 31.85, 240.7, 148.2
0.0, 0.297, 852.793, 4.79, 2012-04-07 17:30:00, 32.74, 224.0, 148.5
0.0, 0.375, 852.861, 4.987, 2012-04-07 17:45:00, 31.02, 328.6, 148.4
0.0, 0.386, 852.861, 5.134, 2012-04-07 18:00:00, 30.2, 268.9, 148.3
0.0, 0.372, 852.861, 3.956, 2012-04-07 18:15:00, 32.12, 265.9, 148.5
0.0, 0.265, 852.759, 4.005, 2012-04-07 18:30:00, 34.52, 268.0, 148.3
0.0, 0.111, 852.725, 3.907, 2012-04-07 18:45:00, 32.81, 158.3, 148.2
0.0, 0.133, 852.861, 2.728, 2012-04-07 19:00:00, 35.9, 93.0, 148.3
0.0, 0.152, 852.861, 1.943, 2012-04-07 19:15:00, 36.79, 117.8, 148.4
0.0, 0.176, 853.013, 1.059, 2012-04-07 19:30:00, 42.35, 124.4, 148.4
0.0, 0.141, 853.052, -0.104, 2012-04-07 19:45:00, 47.57, 150.0, 148.4
0.0, 0.08, 853.178, -1.275, 2012-04-07 20:00:00, 48.88, 138.6, 148.6
0.0, 0.14, 853.219, -2.038, 2012-04-07 20:15:00, 51.71, 142.9, 148.7
0.0, 0.006, 853.356, -2.429, 2012-04-07 20:30:00, 52.54, 165.9, 148.8
0.0, 0.002, 853.492, -2.33, 2012-04-07 20:45:00, 51.92, 228.2, 148.9
0.0, 0.011, 853.633, -1.937, 2012-04-07 21:00:00, 50.21, 249.4, 148.7
0.0, 0.0, 853.77, -2.92, 2012-04-07 21:15:00, 53.85, 205.8, 148.8
0.0, 0.0, 853.765, -3.509, 2012-04-07 21:30:00, 56.04, 245.8, 148.9
0.0, 0.097, 853.849, -3.804, 2012-04-07 21:45:00, 58.72, 222.5, 148.9
0.0, 0.21, 853.851, -1.544, 2012-04-07 22:00:00, 57.76, 160.8, 148.5
0.0, 0.175, 853.85, -0.856, 2012-04-07 22:15:00, 54.05, 153.4, 148.5
0.0, 0.154, 853.851, -0.856, 2012-04-07 22:30:00, 53.71, 152.4, 148.6
0.0, 0.207, 853.988, -0.758, 2012-04-07 22:45:00, 52.75, 166.1, 148.5
0.0, 0.17, 854.121, -0.463, 2012-04-07 23:00:00, 50.41, 156.7, 148.6
0.0, 0.226, 854.123, -0.856, 2012-04-07 23:15:00, 52.13, 164.6, 148.5
0.0, 0.123, 854.258, -0.561, 2012-04-07 23:30:00, 51.24, 165.8, 148.5
0.0, 0.11, 854.26, -0.266, 2012-04-07 23:45:00, 50.27, 170.3, 148.5
0.0, 0.12, 854.26, -0.463, 2012-04-08 00:00:00, 50.27, 163.4, 148.5
0.0, 0.108, 854.394, -0.561, 2012-04-08 00:15:00, 50.69, 168.4, 148.5
0.0, 0.133, 854.533, -0.856, 2012-04-08 00:30:00, 49.45, 172.0, 148.5
0.0, 0.089, 854.526, -1.2, 2012-04-08 00:45:00, 52.61, 162.3, 148.4
0.0, 0.162, 854.669, -1.347, 2012-04-08 01:00:00, 57.9, 163.0, 148.3
0.0, 0.101, 854.737, -0.856, 2012-04-08 01:15:00, 54.33, 154.0, 148.4
0.0, 0.118, 854.737, -1.347, 2012-04-08 01:30:00, 57.9, 156.6, 148.4
0.0, 0.108, 854.737, -1.642, 2012-04-08 01:45:00, 60.65, 143.1, 148.5
0.0, 0.074, 854.806, -1.74, 2012-04-08 02:00:00, 59.75, 142.9, 148.4
0.0, 0.113, 854.806, -1.642, 2012-04-08 02:15:00, 59.96, 136.0, 148.5
0.0, 0.115, 854.806, -1.642, 2012-04-08 02:30:00, 58.38, 140.1, 148.4
0.0, 0.091, 854.806, -2.035, 2012-04-08 02:45:00, 59.34, 135.1, 148.5
0.0, 0.088, 854.942, -1.74, 2012-04-08 03:00:00, 57.76, 137.5, 148.4
0.0, 0.083, 854.806, -1.74, 2012-04-08 03:15:00, 58.45, 141.6, 148.5
0.0, 0.052, 854.806, -1.839, 2012-04-08 03:30:00, 59.48, 149.4, 148.5
0.0, 0.09, 854.806, -1.937, 2012-04-08 03:45:00, 59.89, 141.3, 148.4
0.0, 0.079, 854.806, -1.74, 2012-04-08 04:00:00, 59.96, 143.7, 148.3
0.0, 0.077, 854.942, -1.74, 2012-04-08 04:15:00, 59.07, 153.1, 148.4
0.0, 0.175, 854.942, -1.74, 2012-04-08 04:30:00, 59.41, 152.6, 148.5
0.0, 0.14, 854.942, -1.74, 2012-04-08 04:45:00, 59.0, 147.1, 148.4
0.0, 0.097, 854.942, -1.642, 2012-04-08 05:00:00, 58.17, 143.5, 148.4
0.0, 0.086, 854.942, -1.642, 2012-04-08 05:15:00, 57.62, 145.0, 148.3
0.0, 0.209, 854.806, -2.035, 2012-04-08 05:30:00, 58.59, 136.1, 148.4
0.0, 0.105, 854.669, -2.133, 2012-04-08 05:45:00, 58.45, 129.7, 148.3
0.0, 0.171, 854.669, -1.74, 2012-04-08 06:00:00, 55.43, 138.4, 148.4
0.0, 0.155, 854.669, -1.937, 2012-04-08 06:15:00, 54.88, 116.1, 148.5
0.0, 0.154, 854.601, -2.035, 2012-04-08 06:30:00, 55.08, 108.9, 148.3
0.0, 0.172, 854.567, -2.428, 2012-04-08 06:45:00, 55.91, 135.0, 148.3
0.0, 0.136, 854.533, -1.839, 2012-04-08 07:00:00, 52.54, 126.8, 148.5
0.0, 0.137, 854.533, -1.052, 2012-04-08 07:15:00, 49.31, 116.1, 148.4
0.0, 0.154, 854.669, -0.561, 2012-04-08 07:30:00, 47.66, 103.3, 148.4
0.0, 0.272, 854.806, -0.561, 2012-04-08 07:45:00, 51.24, 146.2, 148.2
0.0, 0.311, 854.942, 0.323, 2012-04-08 08:00:00, 47.53, 129.1, 148.3
0.0, 0.468, 855.078, 0.225, 2012-04-08 08:15:00, 49.79, 136.3, 148.2
0.0, 0.298, 855.215, 0.815, 2012-04-08 08:30:00, 47.18, 121.9, 148.3
0.0, 0.173, 855.351, 1.503, 2012-04-08 08:45:00, 43.89, 98.8, 148.2
0.0, 0.347, 855.331, 1.699, 2012-04-08 09:00:00, 42.03, 124.0, 148.1
0.0, 0.348, 855.475, 1.797, 2012-04-08 09:15:00, 42.65, 90.0, 148.1
0.0, 0.472, 855.458, 2.566, 2012-04-08 09:30:00, 40.92, 95.8, 148.0
0.0, 0.287, 855.618, 2.541, 2012-04-08 09:45:00, 39.61, 129.5, 148.0
0.0, 0.374, 855.725, 2.925, 2012-04-08 10:00:00, 39.33, 116.1, 148.2
0.0, 0.279, 855.722, 3.416, 2012-04-08 10:15:00, 35.28, 130.6, 148.0
0.0, 0.426, 855.722, 3.514, 2012-04-08 10:30:00, 35.62, 141.3, 148.0
0.0, 0.37, 855.722, 4.103, 2012-04-08 10:45:00, 37.95, 135.3, 148.2
0.0, 0.36, 855.586, 4.594, 2012-04-08 11:00:00, 37.2, 102.9, 147.9
0.0, 0.358, 855.417, 4.398, 2012-04-08 11:15:00, 33.36, 125.0, 147.7
0.0, 0.357, 855.313, 5.576, 2012-04-08 11:30:00, 29.31, 106.4, 147.7
0.0, 0.412, 855.331, 4.987, 2012-04-08 11:45:00, 29.92, 113.5, 147.7
0.0, 0.48, 855.236, 5.183, 2012-04-08 12:00:00, 29.92, 114.3, 147.5
0.0, 0.621, 855.253, 5.772, 2012-04-08 12:15:00, 29.31, 111.4, 147.0
0.0, 0.308, 855.096, 6.46, 2012-04-08 12:30:00, 26.29, 127.1, 145.8
0.0, 0.315, 854.955, 5.969, 2012-04-08 12:45:00, 27.18, 107.8, 143.9
0.0, 0.581, 854.818, 7.047, 2012-04-08 13:00:00, 25.46, 131.4, 145.1
0.0, 0.3, 854.682, 5.956, 2012-04-08 13:15:00, 28.0, 98.7, 145.4
0.0, 0.334, 854.545, 6.244, 2012-04-08 13:30:00, 26.97, 106.7, 146.6
0.0, 0.234, 854.375, 5.954, 2012-04-08 13:45:00, 26.83, 107.8, 146.7
0.0, 0.479, 854.205, 6.065, 2012-04-08 14:00:00, 26.77, 97.9, 146.7
0.0, 0.451, 853.952, 7.147, 2012-04-08 14:15:00, 24.98, 95.3, 146.4
0.0, 0.324, 853.92, 7.638, 2012-04-08 14:30:00, 23.61, 118.1, 146.1
0.0, 0.467, 853.621, 7.54, 2012-04-08 14:45:00, 23.27, 121.2, 145.9
0.0, 0.376, 853.46, 7.147, 2012-04-08 15:00:00, 24.78, 87.8, 145.8
0.0, 0.413, 853.388, 8.41, 2012-04-08 15:15:00, 22.92, 99.2, 145.5
0.0, 0.46, 853.388, 7.994, 2012-04-08 15:30:00, 22.91, 94.3, 145.5
0.0, 0.398, 853.315, 8.77, 2012-04-08 15:45:00, 24.01, 124.4, 145.4
0.0, 0.41, 853.027, 8.27, 2012-04-08 16:00:00, 22.7, 122.9, 145.4
0.0, 0.266, 853.016, 7.976, 2012-04-08 16:15:00, 22.36, 105.6, 145.3
0.0, 0.443, 852.89, 7.781, 2012-04-08 16:30:00, 22.09, 121.2, 145.2
0.0, 0.414, 852.767, 7.979, 2012-04-08 16:45:00, 21.88, 124.1, 145.2
