station_observations
Rain_Tot, AirTC, time, RH, DBTCDT
0.0, -3.176, 2012-03-24 03:00:00, 62.97, 1.118
0.0, -3.944, 2012-03-24 03:15:00, 63.9, 1.117
0.0, -3.946, 2012-03-24 03:29:59, 63.18, 1.117
0.0, -4.394, 2012-03-24 03:45:00, 61.27, 1.118
0.0, -4.176, 2012-03-24 04:00:00, 71.97, 1.118
0.0, -4.344, 2012-03-24 04:14:59, 66.97, 1.115
0.0, -4.534, 2012-03-24 04:30:00, 69.3, 1.117
0.0, -4.745, 2012-03-24 04:45:00, 70.7, 1.12
0.0, -4.663, 2012-03-24 04:59:59, 73.09, 1.118
0.0, -4.418, 2012-03-24 05:15:00, 62.83, 1.118
0.0, -4.645, 2012-03-24 05:30:00, 71.08, 1.118
0.0, -4.491, 2012-03-24 05:44:59, 74.55, 1.118
0.0, -4.882, 2012-03-24 06:00:00, 74.01, 1.118
0.0, -4.972, 2012-03-24 06:15:00, 73.67, 1.116
0.0, -5.018, 2012-03-24 06:29:59, 73.02, 1.117
0.0, -5.086, 2012-03-24 06:45:00, 69.41, 1.115
0.0, -4.775, 2012-03-24 07:00:00, 68.63, 1.116
0.0, -4.919, 2012-03-24 07:14:59, 72.58, 1.117
0.0, -4.887, 2012-03-24 07:30:00, 75.55, 1.114
0.0, -5.007, 2012-03-24 07:45:00, 67.91, 1.117
0.0, -4.685, 2012-03-24 07:59:59, 63.48, 1.115
0.0, -4.0, 2012-03-24 08:15:00, 60.47, 1.115
0.0, -3.709, 2012-03-24 08:30:00, 57.27, 1.113
0.0, -3.115, 2012-03-24 08:44:59, 58.0, 1.114
0.0, -3.176, 2012-03-24 09:00:00, 56.19, 1.113
0.0, -3.026, 2012-03-24 09:15:00, 57.81, 1.114
0.0, -2.387, 2012-03-24 09:29:59, 53.91, 1.113
0.0, -2.008, 2012-03-24 09:45:00, 53.86, 1.115
0.0, -0.882, 2012-03-24 10:00:00, 48.34, 1.113
0.0, -1.468, 2012-03-24 10:14:59, 50.85, 1.114
0.0, -1.781, 2012-03-24 10:30:00, 52.41, 1.115
0.0, -1.409, 2012-03-24 10:45:00, 54.08, 1.115
0.0, -0.558, 2012-03-24 10:59:59, 49.28, 1.113
0.0, 0.297, 2012-03-24 11:15:00, 42.4, 1.113
0.0, 0.742, 2012-03-24 11:30:00, 43.69, 1.115
0.0, 0.933, 2012-03-24 11:44:59, 55.09, 1.113
0.0, 1.829, 2012-03-24 12:00:00, 40.53, 1.114
0.0, 2.89, 2012-03-24 12:15:00, 31.24, 1.116
0.0, 3.269, 2012-03-24 12:29:59, 38.96, 1.115
0.0, 3.295, 2012-03-24 12:45:00, 35.45, 1.115
0.0, 3.253, 2012-03-24 13:00:00, 37.56, 1.116
0.0, 4.07, 2012-03-24 13:14:59, 39.57, 1.114
0.0, 2.607, 2012-03-24 13:30:00, 36.4, 1.116
0.0, 3.292, 2012-03-24 13:45:00, 36.71, 1.115
0.0, 3.888, 2012-03-24 13:59:59, 39.53, 1.114
0.0, 4.33, 2012-03-24 14:15:00, 32.05, 1.115
0.0, 3.862, 2012-03-24 14:30:00, 37.56, 1.114
0.0, 3.969, 2012-03-24 14:44:59, 31.77, 1.114
0.0, 4.171, 2012-03-24 15:00:00, 36.23, 1.113
0.0, 4.071, 2012-03-24 15:15:00, 33.85, 1.114
0.0, 3.341, 2012-03-24 15:29:59, 35.96, 1.114
0.0, 3.547, 2012-03-24 15:45:00, 37.49, 1.115
0.0, 3.851, 2012-03-24 16:00:00, 36.4, 1.113
0.0, 3.651, 2012-03-24 16:14:59, 31.64, 1.112
0.0, 3.47, 2012-03-24 16:30:00, 32.8, 1.113
0.0, 3.683, 2012-03-24 16:45:00, 37.42, 1.111
0.0, 3.293, 2012-03-24 16:59:59, 33.82, 1.112
0.0, 3.074, 2012-03-24 17:15:00, 32.12, 1.113
0.0, 3.142, 2012-03-24 17:30:00, 31.41, 1.112
0.0, 3.086, 2012-03-24 17:44:59, 32.74, 1.11
0.0, 2.892, 2012-03-24 18:00:00, 33.22, 1.113
0.0, 2.283, 2012-03-24 18:15:00, 32.37, 1.112
0.0, 1.6, 2012-03-24 18:29:59, 41.8, 1.111
0.0, 1.162, 2012-03-24 18:45:00, 45.48, 1.112
0.0, 0.172, 2012-03-24 19:00:00, 53.58, 1.113
0.0, -0.237, 2012-03-24 19:14:59, 47.12, 1.11
0.0, 0.138, 2012-03-24 19:30:00, 45.56, 1.112
0.0, 0.166, 2012-03-24 19:45:00, 45.73, 1.116
0.0, -0.484, 2012-03-24 19:59:59, 53.94, 1.11
0.0, -0.942, 2012-03-24 20:15:00, 56.67, 1.111
0.0, -1.31, 2012-03-24 20:30:00, 58.74, 1.109
0.0, -1.549, 2012-03-24 20:44:59, 61.3, 1.109
0.0, -1.785, 2012-03-24 21:00:00, 63.29, 1.111
0.0, -1.868, 2012-03-24 21:15:00, 63.09, 1.11
0.0, -1.849, 2012-03-24 21:29:59, 64.18, 1.11
0.0, -2.039, 2012-03-24 21:45:00, 63.19, 1.11
0.0, -2.123, 2012-03-24 22:00:00, 63.09, 1.111
0.0, -1.926, 2012-03-24 22:14:59, 58.9, 1.109
0.0, -1.962, 2012-03-24 22:30:00, 61.8, 1.111
0.0, -2.226, 2012-03-24 22:45:00, 60.67, 1.111
0.0, -1.851, 2012-03-24 22:59:59, 58.63, 1.11
0.0, -1.515, 2012-03-24 23:15:00, 48.78, 1.113
0.0, -0.157, 2012-03-24 23:30:00, 48.82, 1.106
0.0, -1.326, 2012-03-24 23:44:59, 54.37, 1.107
0.0, -0.972, 2012-03-25 00:00:00, 49.53, 1.109
0.0, -1.696, 2012-03-25 00:15:00, 60.33, 1.108
0.0, -2.591, 2012-03-25 00:29:59, 62.37, 1.11
0.0, -2.432, 2012-03-25 00:45:00, 62.27, 1.111
0.0, -2.564, 2012-03-25 01:00:00, 63.7, 1.108
0.0, -2.346, 2012-03-25 01:14:59, 63.09, 1.109
0.0, -2.384, 2012-03-25 01:30:00, 61.22, 1.11
0.0, -2.286, 2012-03-25 01:45:00, 51.37, 1.112
0.0, -0.465, 2012-03-25 01:59:59, 53.93, 1.106
0.0, -1.551, 2012-03-25 02:15:00, 59.0, 1.108
0.0, -2.11, 2012-03-25 02:30:00, 65.3, 1.108
0.0, -2.484, 2012-03-25 02:44:59, 58.76, 1.108
0.0, -2.499, 2012-03-25 03:00:00, 60.54, 1.108
0.0, -2.498, 2012-03-25 03:15:00, 60.21, 1.11
0.0, -2.633, 2012-03-25 03:29:59, 61.37, 1.109
0.0, -2.838, 2012-03-25 03:45:00, 60.96, 1.108
0.0, -2.817, 2012-03-25 04:00:00, 54.76, 1.109
0.0, -2.883, 2012-03-25 04:14:59, 62.02, 1.11
0.0, -2.763, 2012-03-25 04:30:00, 59.33, 1.107
0.0, -3.051, 2012-03-25 04:45:00, 64.2, 1.106
0.0, -3.019, 2012-03-25 04:59:59, 58.92, 1.11
0.0, -2.781, 2012-03-25 05:15:00, 58.65, 1.109
0.0, -2.922, 2012-03-25 05:30:00, 58.82, 1.107
0.0, -2.842, 2012-03-25 05:44:59, 59.46, 1.106
0.0, -2.647, 2012-03-25 06:00:00, 61.37, 1.107
0.0, -2.544, 2012-03-25 06:15:00, 59.7, 1.105
0.0, -2.558, 2012-03-25 06:29:59, 60.66, 1.106
0.0, -2.726, 2012-03-25 06:45:00, 59.84, 1.106
0.0, -2.59, 2012-03-25 07:00:00, 54.39, 1.106
0.0, -2.874, 2012-03-25 07:14:59, 64.34, 1.107
0.0, -2.813, 2012-03-25 07:30:00, 56.91, 1.106
0.0, -2.56, 2012-03-25 07:45:00, 52.68, 1.107
0.0, -1.965, 2012-03-25 07:59:59, 53.02, 1.105
0.0, -1.397, 2012-03-25 08:15:00, 49.82, 1.107
0.0, -1.293, 2012-03-25 08:30:00, 48.89, 1.108
0.0, -1.265, 2012-03-25 08:44:59, 46.7, 1.104
0.0, -0.651, 2012-03-25 09:00:00, 47.68, 1.105
0.0, -0.513, 2012-03-25 09:15:00, 51.22, 1.105
0.0, -0.615, 2012-03-25 09:29:59, 49.51, 1.102
0.0, 0.966, 2012-03-25 09:45:00, 43.71, 1.104
0.0, 2.488, 2012-03-25 10:00:00, 39.89, 1.105
0.0, 2.335, 2012-03-25 10:14:59, 41.82, 1.107
0.0, 2.134, 2012-03-25 10:30:00, 45.59, 1.105
0.0, 2.792, 2012-03-25 10:45:00, 41.61, 1.105
0.0, 1.737, 2012-03-25 10:59:59, 44.74, 1.106
0.0, 1.563, 2012-03-25 11:15:00, 50.28, 1.105
0.0, 1.719, 2012-03-25 11:30:00, 42.69, 1.106
0.0, 2.778, 2012-03-25 11:44:59, 39.43, 1.104
0.0, 3.459, 2012-03-25 12:00:00, 38.51, 1.103
0.0, 3.531, 2012-03-25 12:15:00, 36.09, 1.1
0.0, 3.565, 2012-03-25 12:29:59, 37.66, 1.101
0.0, 3.396, 2012-03-25 12:45:00, 37.49, 1.101
0.0, 3.009, 2012-03-25 13:00:00, 39.84, 1.1
0.0, 3.361, 2012-03-25 13:14:59, 37.32, 1.1
0.0, 3.858, 2012-03-25 13:30:00, 37.9, 1.102
0.0, 3.311, 2012-03-25 13:45:00, 38.75, 1.101
0.0, 3.318, 2012-03-25 13:59:59, 37.97, 1.101
0.0, 3.819, 2012-03-25 14:15:00, 37.73, 1.098
0.0, 4.99, 2012-03-25 14:30:00, 37.22, 1.098
0.0, 4.931, 2012-03-25 14:44:59, 35.18, 1.101
0.0, 5.012, 2012-03-25 15:00:00, 30.58, 1.1
0.0, 4.334, 2012-03-25 15:15:00, 36.33, 1.098
0.0, 4.135, 2012-03-25 15:29:59, 32.69, 1.1
0.0, 3.276, 2012-03-25 15:45:00, 36.61, 1.1
0.0, 3.842, 2012-03-25 16:00:00, 33.45, 1.099
0.0, 3.755, 2012-03-25 16:14:59, 30.22, 1.1
0.0, 3.698, 2012-03-25 16:30:00, 32.94, 1.099
0.0, 3.319, 2012-03-25 16:45:00, 35.26, 1.098
0.0, 3.197, 2012-03-25 16:59:59, 32.68, 1.103
0.0, 3.241, 2012-03-25 17:15:00, 31.96, 1.098
0.0, 3.524, 2012-03-25 17:30:00, 31.46, 1.099
0.0, 3.352, 2012-03-25 17:44:59, 31.83, 1.102
0.0, 2.664, 2012-03-25 18:00:00, 35.91, 1.098
0.0, 1.997, 2012-03-25 18:15:00, 38.94, 1.101
0.0, 1.836, 2012-03-25 18:29:59, 41.7, 1.1
0.0, 1.496, 2012-03-25 18:45:00, 45.24, 1.099
0.0, 0.617, 2012-03-25 19:00:00, 49.13, 1.099
0.0, -0.131, 2012-03-25 19:14:59, 52.34, 1.098
0.0, -1.112, 2012-03-25 19:30:00, 55.95, 1.1
0.0, -1.083, 2012-03-25 19:45:00, 47.64, 1.1
0.0, -0.851, 2012-03-25 19:59:59, 50.71, 1.1
0.0, -1.333, 2012-03-25 20:15:00, 52.49, 1.099
0.0, -1.542, 2012-03-25 20:30:00, 52.39, 1.098
0.0, -1.656, 2012-03-25 20:44:59, 52.49, 1.1
0.0, -1.561, 2012-03-25 21:00:00, 52.32, 1.1
0.0, -1.833, 2012-03-25 21:15:00, 51.27, 1.099
0.0, -1.778, 2012-03-25 21:29:59, 51.61, 1.1
0.0, -1.753, 2012-03-25 21:45:00, 50.45, 1.099
0.0, -1.874, 2012-03-25 22:00:00, 52.09, 1.098
0.0, -1.812, 2012-03-25 22:14:59, 49.4, 1.1
0.0, -1.715, 2012-03-25 22:30:00, 49.77, 1.099
0.0, -1.338, 2012-03-25 22:45:00, 51.58, 1.098
0.0, -1.299, 2012-03-25 22:59:59, 49.26, 1.098
0.0, -1.726, 2012-03-25 23:15:00, 55.49, 1.099
0.0, -1.724, 2012-03-25 23:30:00, 53.18, 1.099
0.0, -1.658, 2012-03-25 23:44:59, 51.23, 1.099
0.0, -1.556, 2012-03-26 00:00:00, 51.2, 1.097
0.0, -1.746, 2012-03-26 00:15:00, 52.15, 1.099
0.0, -1.883, 2012-03-26 00:29:59, 55.49, 1.099
0.0, -1.824, 2012-03-26 00:45:00, 51.58, 1.098
0.0, -1.678, 2012-03-26 01:00:00, 56.34, 1.098
0.0, -1.483, 2012-03-26 01:14:59, 52.97, 1.098
0.0, -1.399, 2012-03-26 01:30:00, 50.28, 1.099
0.0, -1.381, 2012-03-26 01:45:00, 56.75, 1.096
0.0, -1.222, 2012-03-26 01:59:59, 51.2, 1.096
0.0, -1.088, 2012-03-26 02:15:00, 50.32, 1.099
0.0, -1.238, 2012-03-26 02:30:00, 52.6, 1.098
0.0, -1.453, 2012-03-26 02:44:59, 53.62, 1.097
0.0, -1.501, 2012-03-26 03:00:00, 56.24, 1.097
0.0, -1.633, 2012-03-26 03:15:00, 58.76, 1.097
0.0, -1.553, 2012-03-26 03:29:59, 56.41, 1.097
0.0, -1.092, 2012-03-26 03:45:00, 56.17, 1.097
0.0, -1.481, 2012-03-26 04:00:00, 51.85, 1.096
0.0, -1.492, 2012-03-26 04:14:59, 57.81, 1.097
0.0, -1.717, 2012-03-26 04:30:00, 54.95, 1.095
0.0, -1.678, 2012-03-26 04:45:00, 55.77, 1.096
0.0, -0.3, 2012-03-26 04:59:59, 39.28, 1.1
0.0, -0.822, 2012-03-26 05:15:00, 51.64, 1.095
0.0, -0.961, 2012-03-26 05:30:00, 51.51, 1.095
0.0, -1.86, 2012-03-26 05:44:59, 57.47, 1.097
0.0, -1.587, 2012-03-26 06:00:00, 55.73, 1.097
0.0, -1.799, 2012-03-26 06:15:00, 52.05, 1.097
0.0, -1.869, 2012-03-26 06:29:59, 62.58, 1.095
0.0, -1.737, 2012-03-26 06:45:00, 62.0, 1.096
0.0, -1.928, 2012-03-26 07:00:00, 57.61, 1.097
0.0, -1.558, 2012-03-26 07:14:59, 56.28, 1.094
0.0, -0.913, 2012-03-26 07:30:00, 57.71, 1.096
0.0, -1.274, 2012-03-26 07:45:00, 53.45, 1.095
0.0, -0.713, 2012-03-26 07:59:59, 64.59, 1.094
0.0, -0.756, 2012-03-26 08:15:00, 58.48, 1.093
0.0, -0.161, 2012-03-26 08:30:00, 49.11, 1.094
0.0, 0.731, 2012-03-26 08:44:59, 54.72, 1.095
0.0, 0.419, 2012-03-26 09:00:00, 50.72, 1.096
0.0, 1.157, 2012-03-26 09:15:00, 52.22, 1.094
0.0, 1.39, 2012-03-26 09:29:59, 51.09, 1.094
0.0, 1.505, 2012-03-26 09:45:00, 49.51, 1.094
0.0, 2.411, 2012-03-26 10:00:00, 45.28, 1.094
0.0, 3.128, 2012-03-26 10:14:59, 45.86, 1.094
0.0, 4.033, 2012-03-26 10:30:00, 43.47, 1.092
0.0, 4.233, 2012-03-26 10:45:00, 46.25, 1.09
0.0, 3.879, 2012-03-26 10:59:59, 46.05, 1.092
0.0, 3.893, 2012-03-26 11:15:00, 44.0, 1.091
0.0, 4.086, 2012-03-26 11:30:00, 48.35, 1.093
0.0, 5.063, 2012-03-26 11:44:59, 38.9, 1.091
0.0, 6.961, 2012-03-26 12:00:00, 38.15, 1.089
0.0, 6.269, 2012-03-26 12:15:00, 38.63, 1.089
0.0, 6.115, 2012-03-26 12:29:59, 37.07, 1.087
0.0, 6.597, 2012-03-26 12:45:00, 37.75, 1.09
0.0, 7.119, 2012-03-26 13:00:00, 39.86, 1.087
0.0, 7.255, 2012-03-26 13:14:59, 34.62, 1.088
0.0, 7.79, 2012-03-26 13:30:00, 30.78, 1.085
0.0, 8.06, 2012-03-26 13:45:00, 31.32, 1.083
0.0, 8.5, 2012-03-26 13:59:59, 33.43, 1.083
0.0, 8.05, 2012-03-26 14:15:00, 33.84, 1.077
0.0, 8.07, 2012-03-26 14:30:00, 31.29, 1.079
0.0, 9.0, 2012-03-26 14:44:59, 28.6, 1.078
0.0, 8.19, 2012-03-26 15:00:00, 31.22, 1.082
0.0, 6.82, 2012-03-26 15:15:00, 30.54, 1.079
0.0, 6.935, 2012-03-26 15:29:59, 35.16, 1.081
0.0, 6.678, 2012-03-26 15:45:00, 37.11, 1.078
0.0, 7.034, 2012-03-26 16:00:00, 31.09, 1.076
0.0, 7.0, 2012-03-26 16:14:59, 30.58, 1.083
0.0, 7.177, 2012-03-26 16:30:00, 38.31, 1.078
0.0, 6.684, 2012-03-26 16:45:00, 32.01, 1.076
0.0, 6.854, 2012-03-26 16:59:59, 31.3, 1.079
0.0, 6.779, 2012-03-26 17:15:00, 35.55, 1.074
0.0, 6.389, 2012-03-26 17:30:00, 34.8, 1.077
0.0, 6.464, 2012-03-26 17:44:59, 31.91, 1.074
0.0, 6.337, 2012-03-26 18:00:00, 37.49, 1.073
0.0, 6.029, 2012-03-26 18:15:00, 42.12, 1.076
0.0, 5.96, 2012-03-26 18:29:59, 40.83, 1.078
0.0, 5.373, 2012-03-26 18:45:00, 34.19, 1.077
0.0, 4.911, 2012-03-26 19:00:00, 45.93, 1.078
0.0, 4.08, 2012-03-26 19:14:59, 50.4, 1.075
0.0, 3.706, 2012-03-26 19:30:00, 40.73, 1.082
0.0, 3.748, 2012-03-26 19:45:00, 42.4, 1.077
0.0, 3.714, 2012-03-26 19:59:59, 43.02, 1.074
0.0, 3.326, 2012-03-26 20:15:00, 45.94, 1.082
0.0, 3.192, 2012-03-26 20:30:00, 52.85, 1.077
0.0, 2.806, 2012-03-26 20:44:59, 53.06, 1.079
0.0, 2.589, 2012-03-26 21:00:00, 53.61, 1.078
0.0, 2.269, 2012-03-26 21:15:00, 53.2, 1.074
0.0, 2.196, 2012-03-26 21:29:59, 53.81, 1.075
0.0, 2.262, 2012-03-26 21:45:00, 53.06, 1.078
0.0, 2.467, 2012-03-26 22:00:00, 46.87, 1.077
0.0, 2.424, 2012-03-26 22:14:59, 54.7, 1.075
0.0, 2.002, 2012-03-26 22:30:00, 53.37, 1.077
0.0, 2.148, 2012-03-26 22:45:00, 53.95, 1.077
0.0, 2.276, 2012-03-26 22:59:59, 55.89, 1.077
0.0, 2.283, 2012-03-26 23:15:00, 50.34, 1.075
0.0, 2.316, 2012-03-26 23:30:00, 54.87, 1.082
0.0, 1.802, 2012-03-26 23:44:59, 55.59, 1.075
0.0, 1.871, 2012-03-27 00:00:00, 51.57, 1.078
0.0, 2.487, 2012-03-27 00:15:00, 53.75, 1.078
0.0, 2.769, 2012-03-27 00:29:59, 49.12, 1.076
0.0, 2.38, 2012-03-27 00:45:00, 45.17, 1.073
0.0, 3.537, 2012-03-27 01:00:00, 37.37, 1.075
0.0, 4.357, 2012-03-27 01:14:59, 48.23, 1.075
0.0, 3.646, 2012-03-27 01:30:00, 54.93, 1.076
0.0, 2.641, 2012-03-27 01:45:00, 54.32, 1.076
0.0, 2.731, 2012-03-27 01:59:59, 48.74, 1.075
0.0, 3.16, 2012-03-27 02:15:00, 39.35, 1.079
0.0, 4.005, 2012-03-27 02:30:00, 44.79, 1.076
0.0, 3.905, 2012-03-27 02:44:59, 43.87, 1.076
0.0, 3.094, 2012-03-27 03:00:00, 57.15, 1.075
0.0, 2.471, 2012-03-27 03:15:00, 59.66, 1.075
0.0, 2.243, 2012-03-27 03:29:59, 62.66, 1.073
0.0, 2.397, 2012-03-27 03:45:00, 54.76, 1.073
0.0, 2.683, 2012-03-27 04:00:00, 64.12, 1.074
0.0, 2.38, 2012-03-27 04:14:59, 59.15, 1.075
0.0, 2.493, 2012-03-27 04:30:00, 61.67, 1.072
0.0, 2.554, 2012-03-27 04:45:00, 58.03, 1.077
0.0, 2.337, 2012-03-27 04:59:59, 64.06, 1.074
0.0, 2.317, 2012-03-27 05:15:00, 58.27, 1.071
0.0, 2.425, 2012-03-27 05:30:00, 58.68, 1.075
0.0, 2.41, 2012-03-27 05:44:59, 56.88, 1.071
0.0, 3.036, 2012-03-27 06:00:00, 58.2, 1.071
0.0, 2.945, 2012-03-27 06:15:00, 55.31, 1.071
0.0, 2.645, 2012-03-27 06:29:59, 57.48, 1.074
0.0, 3.043, 2012-03-27 06:45:00, 57.86, 1.072
0.0, 2.62, 2012-03-27 07:00:00, 55.48, 1.078
0.0, 3.501, 2012-03-27 07:14:59, 60.61, 1.073
0.0, 2.657, 2012-03-27 07:30:00, 63.5, 1.072
0.0, 2.523, 2012-03-27 07:45:00, 63.84, 1.072
0.0, 3.272, 2012-03-27 07:59:59, 52.24, 1.071
0.0, 3.378, 2012-03-27 08:15:00, 54.31, 1.072
0.0, 2.825, 2012-03-27 08:30:00, 66.9, 1.069
0.0, 3.249, 2012-03-27 08:44:59, 54.79, 1.076
0.0, 3.945, 2012-03-27 09:00:00, 59.18, 1.072
0.0, 3.906, 2012-03-27 09:15:00, 52.1, 1.072
0.0, 4.177, 2012-03-27 09:29:59, 52.09, 1.071
0.0, 4.492, 2012-03-27 09:45:00, 50.42, 1.072
0.0, 4.795, 2012-03-27 10:00:00, 51.51, 1.071
0.0, 4.676, 2012-03-27 10:14:59, 53.13, 1.072
0.0, 4.575, 2012-03-27 10:30:00, 53.03, 1.073
0.0, 5.969, 2012-03-27 10:45:00, 47.17, 1.073
0.0, 6.507, 2012-03-27 10:59:59, 47.85, 1.073
0.0, 6.203, 2012-03-27 11:15:00, 47.3, 1.074
0.0, 6.953, 2012-03-27 11:30:00, 45.62, 1.072
0.0, 7.715, 2012-03-27 11:44:59, 45.32, 1.071
0.0, 8.34, 2012-03-27 12:00:00, 44.2, 1.071
0.0, 6.972, 2012-03-27 12:15:00, 43.07, 1.073
0.0, 7.452, 2012-03-27 12:29:59, 45.32, 1.067
0.0, 7.52, 2012-03-27 12:45:00, 41.82, 1.069
0.0, 8.52, 2012-03-27 13:00:00, 40.39, 1.067
0.0, 7.924, 2012-03-27 13:14:59, 45.66, 1.065
0.0, 7.633, 2012-03-27 13:30:00, 43.52, 1.066
0.0, 7.69, 2012-03-27 13:45:00, 43.58, 1.067
0.0, 8.19, 2012-03-27 13:59:59, 49.33, 1.056
0.0, 7.953, 2012-03-27 14:15:00, 43.35, 1.059
0.0, 8.59, 2012-03-27 14:30:00, 41.27, 1.057
0.0, 8.6, 2012-03-27 14:44:59, 42.28, 1.059
0.0, 9.53, 2012-03-27 15:00:00, 36.06, 1.056
0.0, 9.18, 2012-03-27 15:15:00, 30.93, 1.06
0.0, 8.88, 2012-03-27 15:29:59, 34.16, 1.057
0.0, 9.02, 2012-03-27 15:45:00, 31.0, 1.057
0.0, 9.36, 2012-03-27 16:00:00, 31.27, 1.056
0.0, 8.95, 2012-03-27 16:14:59, 31.17, 1.056
0.0, 8.95, 2012-03-27 16:30:00, 33.24, 1.055
0.0, 8.63, 2012-03-27 16:45:00, 37.97, 1.053
0.0, 8.19, 2012-03-27 16:59:59, 39.6, 1.054
0.0, 8.04, 2012-03-27 17:15:00, 38.34, 1.053
0.0, 7.689, 2012-03-27 17:30:00, 41.71, 1.052
0.0, 7.849, 2012-03-27 17:44:59, 38.89, 1.053
0.0, 7.517, 2012-03-27 18:00:00, 42.43, 1.053
0.0, 7.237, 2012-03-27 18:15:00, 44.74, 1.051
0.0, 6.786, 2012-03-27 18:29:59, 45.66, 1.052
0.0, 6.496, 2012-03-27 18:45:00, 45.76, 1.051
0.0, 6.506, 2012-03-27 19:00:00, 47.47, 1.05
0.0, 6.44, 2012-03-27 19:14:59, 45.94, 1.051
0.0, 6.421, 2012-03-27 19:30:00, 45.43, 1.051
0.0, 6.391, 2012-03-27 19:45:00, 45.23, 1.051
0.0, 6.185, 2012-03-27 19:59:59, 49.41, 1.048
0.0, 5.457, 2012-03-27 20:15:00, 53.13, 1.052
0.0, 4.819, 2012-03-27 20:30:00, 52.31, 1.05
0.0, 4.575, 2012-03-27 20:44:59, 52.25, 1.05
0.0, 4.318, 2012-03-27 21:00:00, 58.24, 1.048
0.0, 4.227, 2012-03-27 21:15:00, 58.68, 1.048
0.0, 3.928, 2012-03-27 21:29:59, 58.41, 1.049
0.0, 3.656, 2012-03-27 21:45:00, 60.18, 1.048
0.0, 3.443, 2012-03-27 22:00:00, 59.5, 1.048
0.0, 3.596, 2012-03-27 22:14:59, 52.26, 1.05
0.0, 4.606, 2012-03-27 22:30:00, 50.73, 1.049
0.0, 4.615, 2012-03-27 22:45:00, 47.5, 1.05
0.0, 4.377, 2012-03-27 22:59:59, 51.38, 1.049
0.0, 3.548, 2012-03-27 23:15:00, 55.87, 1.049
0.0, 3.03, 2012-03-27 23:30:00, 54.31, 1.047
0.0, 3.484, 2012-03-27 23:44:59, 54.52, 1.048
0.0, 3.267, 2012-03-28 00:00:00, 58.47, 1.047
0.0, 2.759, 2012-03-28 00:15:00, 52.1, 1.052
0.0, 3.596, 2012-03-28 00:29:59, 52.44, 1.053
0.0, 3.07, 2012-03-28 00:45:00, 63.2, 1.048
0.0, 2.475, 2012-03-28 01:00:00, 60.68, 1.048
0.0, 2.65, 2012-03-28 01:14:59, 58.77, 1.049
0.0, 2.918, 2012-03-28 01:30:00, 56.05, 1.047
0.0, 4.265, 2012-03-28 01:45:00, 49.17, 1.049
0.0, 4.27, 2012-03-28 01:59:59, 56.53, 1.048
0.0, 3.148, 2012-03-28 02:15:00, 60.03, 1.048
0.0, 2.685, 2012-03-28 02:30:00, 67.95, 1.048
0.0, 3.031, 2012-03-28 02:44:59, 58.05, 1.048
0.0, 3.501, 2012-03-28 03:00:00, 55.56, 1.048
0.0, 3.818, 2012-03-28 03:15:00, 55.39, 1.048
0.0, 2.843, 2012-03-28 03:29:59, 66.99, 1.047
0.0, 2.44, 2012-03-28 03:45:00, 62.51, 1.048
0.0, 2.647, 2012-03-28 04:00:00, 61.77, 1.047
0.0, 2.602, 2012-03-28 04:14:59, 62.92, 1.049
0.0, 2.468, 2012-03-28 04:30:00, 62.62, 1.047
0.0, 2.361, 2012-03-28 04:45:00, 66.12, 1.049
0.0, 2.517, 2012-03-28 04:59:59, 62.68, 1.047
0.0, 2.587, 2012-03-28 05:15:00, 63.05, 1.047
0.0, 2.606, 2012-03-28 05:30:00, 64.07, 1.049
0.0, 2.634, 2012-03-28 05:44:59, 62.27, 1.048
0.0, 2.811, 2012-03-28 06:00:00, 64.78, 1.048
0.0, 3.173, 2012-03-28 06:15:00, 61.25, 1.046
0.0, 2.38, 2012-03-28 06:29:59, 64.93, 1.049
0.0, 2.216, 2012-03-28 06:45:00, 66.29, 1.049
0.0, 2.198, 2012-03-28 07:00:00, 64.76, 1.048
0.0, 2.462, 2012-03-28 07:14:59, 64.9, 1.047
0.0, 2.471, 2012-03-28 07:30:00, 65.51, 1.048
0.0, 2.55, 2012-03-28 07:45:00, 64.9, 1.047
0.0, 2.718, 2012-03-28 07:59:59, 64.32, 1.047
0.0, 2.91, 2012-03-28 08:15:00, 64.21, 1.047
0.0, 3.66, 2012-03-28 08:30:00, 61.34, 1.047
0.0, 3.485, 2012-03-28 08:44:59, 63.21, 1.046
0.0, 3.341, 2012-03-28 09:00:00, 60.25, 1.049
0.0, 3.89, 2012-03-28 09:15:00, 60.35, 1.045
0.0, 4.565, 2012-03-28 09:29:59, 59.09, 1.045
0.0, 4.567, 2012-03-28 09:45:00, 59.12, 1.046
0.0, 4.869, 2012-03-28 10:00:00, 56.77, 1.045
0.0, 5.964, 2012-03-28 10:14:59, 53.46, 1.044
0.0, 6.418, 2012-03-28 10:30:00, 52.67, 1.044
0.0, 6.094, 2012-03-28 10:45:00, 51.5, 1.045
0.0, 5.895, 2012-03-28 10:59:59, 54.02, 1.042
0.0, 5.502, 2012-03-28 11:15:00, 59.63, 1.044
0.0, 5.762, 2012-03-28 11:30:00, 58.1, 1.041
0.0, 5.36, 2012-03-28 11:44:59, 60.38, 1.037
0.0, 5.259, 2012-03-28 12:00:00, 59.8, 1.039
0.0, 5.831, 2012-03-28 12:15:00, 59.02, 1.041
0.0, 5.392, 2012-03-28 12:29:59, 60.17, 1.041
