station_observations
K_Dn_Avg, WS_Std, AirTC, DBTCDT, Rain_Tot, L_Dn_Avg, L_Up_Avg, WS_Avg, Pressure, time, K_Up_Avg, RH, WindDir_Avg
83.8, 0.363, 15.09, 0.955, 0.0, -28.25, -102.7, 1.014, 937.03, 2012-09-15 18:00:00, 9.39, 36.77, 227.3
60.83, 0.368, 15.46, 1.443, 0.0, -25.11, -97.7, 1.082, 937.044, 2012-09-15 18:15:00, 11.12, 28.9, 242.9
158.4, 0.4, 14.96, 1.007, 0.0, -30.76, -100.8, 1.085, 937.023, 2012-09-15 18:30:00, 6.598, 32.19, 237.0
31.99, 0.293, 14.86, 0.55, 0.0, -29.75, -100.3, 1.079, 937.134, 2012-09-15 18:45:00, 3.819, 30.87, 231.8
27.88, 0.328, 14.65, 0.775, 0.0, -27.05, -96.1, 1.022, 937.276, 2012-09-15 19:00:00, 4.662, 28.99, 235.2
22.36, 0.171, 14.35, 0.534, 0.0, -25.63, -93.2, 0.838, 937.272, 2012-09-15 19:15:00, 4.106, 36.69, 244.8
18.56, 0.405, 14.24, 0.195, 0.0, -24.6, -91.4, 1.063, 937.3, 2012-09-15 19:30:00, 3.963, 33.86, 245.3
12.18, 0.147, 13.63, 0.429, 0.0, -24.19, -90.2, 0.648, 937.507, 2012-09-15 19:45:00, 2.762, 35.86, 244.6
6.241, 0.131, 12.74, 0.548, 0.0, -22.91, -87.3, 0.418, 937.656, 2012-09-15 20:00:00, 1.865, 37.41, 214.0
1.937, 0.167, 12.0, 0.91, 0.0, -20.68, -83.4, 0.633, 937.866, 2012-09-15 20:15:00, 1.524, 40.08, 246.8
0.0, 0.166, 11.2, 0.473, 0.0, -18.93, -80.7, 0.341, 937.883, 2012-09-15 20:30:00, 1.345, 46.1, 238.6
0.0, 0.184, 10.21, 0.318, 0.0, -17.14, -78.27, 0.248, 938.097, 2012-09-15 20:45:00, 1.148, 53.51, 263.8
0.0, 0.143, 9.29, 0.416, 0.0, -14.93, -75.44, 0.101, 938.333, 2012-09-15 21:00:00, 0.951, 58.05, 165.0
0.0, 0.165, 8.9, 0.142, 0.0, -12.54, -72.69, 0.212, 938.469, 2012-09-15 21:15:00, 1.902, 60.57, 255.7
0.0, 0.189, 8.3, 0.461, 0.0, -10.85, -71.35, 0.213, 938.689, 2012-09-15 21:30:00, 1.812, 64.58, 195.6
0.0, 0.223, 8.11, 0.392, 0.0, -8.77, -69.05, 0.327, 938.709, 2012-09-15 21:45:00, 2.297, 66.88, 242.8
0.0, 0.165, 7.565, 0.292, 0.0, -7.972, -67.95, 0.078, 938.947, 2012-09-15 22:00:00, 2.369, 70.87, 195.5
0.0, 0.348, 7.843, 0.395, 0.0, -6.205, -66.84, 0.645, 939.078, 2012-09-15 22:15:00, 3.051, 68.17, 260.3
0.0, 0.334, 8.3, 0.378, 0.0, -6.36, -68.51, 1.049, 939.092, 2012-09-15 22:30:00, 3.464, 66.59, 230.6
0.0, 0.137, 7.442, 0.158, 0.0, -9.04, -69.08, 0.351, 939.298, 2012-09-15 22:45:00, 2.818, 74.17, 277.5
0.0, 0.29, 7.611, 0.071, 0.0, -7.916, -68.24, 0.484, 939.307, 2012-09-15 23:00:00, 2.782, 71.95, 272.3
0.0, 0.288, 7.004, 0.18, 0.0, -7.544, -68.27, 0.325, 939.312, 2012-09-15 23:15:00, 2.71, 75.72, 253.0
0.0, 0.115, 6.492, 0.251, 0.0, -7.089, -67.32, 0.061, 939.583, 2012-09-15 23:30:00, 2.297, 78.27, 307.2
0.0, 0.169, 6.483, 0.416, 0.0, -5.508, -65.75, 0.226, 939.663, 2012-09-15 23:45:00, 2.746, 74.89, 248.3
0.0, 0.058, 6.365, 0.665, 0.0, -4.873, -65.24, 0.376, 939.804, 2012-09-16 00:00:00, 2.962, 75.54, 253.2
0.0, 0.229, 6.166, 0.664, 0.0, -4.934, -64.88, 0.235, 939.952, 2012-09-16 00:15:00, 3.016, 75.7, 275.6
0.0, 0.145, 5.857, 0.998, 0.0, -4.658, -64.63, 0.154, 939.925, 2012-09-16 00:30:00, 2.944, 77.57, 273.8
0.0, 0.202, 5.835, 1.179, 0.0, -3.873, -64.08, 0.414, 939.899, 2012-09-16 00:45:00, 3.285, 77.18, 258.3
0.0, 0.098, 5.417, 0.94, 0.0, -4.088, -63.92, 0.069, 939.901, 2012-09-16 01:00:00, 2.89, 80.2, 257.5
0.0, 0.171, 5.318, 1.06, 0.0, -3.454, -63.32, 0.349, 939.78, 2012-09-16 01:15:00, 2.98, 79.92, 255.0
0.0, 0.2, 5.105, 0.923, 0.0, -2.937, -63.27, 0.247, 939.658, 2012-09-16 01:30:00, 2.962, 81.5, 255.2
0.0, 0.209, 4.779, 0.79, 0.0, -2.568, -62.99, 0.131, 940.045, 2012-09-16 01:45:00, 2.837, 82.9, 277.9
0.0, 0.211, 4.619, 0.501, 0.0, -2.213, -63.71, 0.398, 940.151, 2012-09-16 02:00:00, 3.088, 84.2, 259.9
0.0, 0.082, 4.039, 0.319, 0.0, -2.299, -63.0, 0.045, 940.274, 2012-09-16 02:15:00, 2.693, 87.5, 284.9
0.0, 0.214, 4.066, 0.459, 0.0, -1.012, -62.33, 0.211, 940.421, 2012-09-16 02:30:00, 3.106, 86.7, 255.5
0.0, 0.175, 4.263, 0.139, 0.0, -0.387, -62.95, 0.416, 940.291, 2012-09-16 02:45:00, 3.322, 85.8, 210.7
0.0, 0.172, 4.093, 0.267, 0.0, -0.882, -63.5, 0.352, 940.496, 2012-09-16 03:00:00, 3.142, 86.5, 233.2
0.0, 0.253, 4.068, 0.227, 0.0, -0.882, -63.65, 0.399, 940.639, 2012-09-16 03:15:00, 3.25, 85.8, 228.8
0.0, 0.213, 3.768, 0.296, 0.0, -1.352, -63.56, 0.352, 940.644, 2012-09-16 03:30:00, 3.035, 87.2, 259.4
0.0, 0.289, 3.335, 0.269, 0.0, -1.302, -62.59, 0.181, 940.783, 2012-09-16 03:45:00, 2.676, 88.6, 277.6
0.0, 0.215, 3.221, 0.274, 0.0, -0.19, -62.05, 0.236, 940.77, 2012-09-16 04:00:00, 3.017, 89.3, 232.9
0.0, 0.272, 3.133, 0.269, 0.0, 0.366, -61.24, 0.425, 940.855, 2012-09-16 04:15:00, 3.25, 89.6, 245.7
0.0, 0.229, 3.06, 0.309, 0.0, 0.649, -59.24, 0.298, 940.862, 2012-09-16 04:30:00, 3.017, 89.6, 226.7
0.0, 0.233, 2.86, 0.288, 0.0, 0.194, -59.13, 0.265, 941.135, 2012-09-16 04:45:00, 2.909, 90.5, 265.7
0.0, 0.203, 2.865, 0.256, 0.0, 1.13, -61.77, 0.565, 941.278, 2012-09-16 05:00:00, 3.035, 90.2, 239.4
0.0, 0.173, 2.776, 0.423, 0.0, 0.585, -62.45, 0.398, 941.149, 2012-09-16 05:15:00, 3.125, 89.9, 231.8
0.0, 0.202, 2.719, 0.275, 0.0, 0.94, -61.99, 0.384, 941.25, 2012-09-16 05:30:00, 3.197, 90.3, 236.6
0.0, 0.133, 2.464, 0.407, 0.0, 0.875, -61.98, 0.238, 941.218, 2012-09-16 05:45:00, 3.035, 90.9, 219.3
0.0, 0.202, 2.332, 0.39, 0.0, 0.951, -61.7, 0.52, 941.218, 2012-09-16 06:00:00, 2.891, 91.1, 238.9
0.0, 0.141, 2.286, 0.529, 0.0, 1.403, -61.67, 0.533, 941.489, 2012-09-16 06:15:00, 2.963, 90.6, 234.0
0.0, 0.201, 2.352, 0.392, 0.0, 1.686, -61.42, 0.611, 941.635, 2012-09-16 06:30:00, 2.999, 90.6, 229.5
0.0, 0.177, 2.287, 0.408, 0.0, 1.694, -61.36, 0.597, 941.505, 2012-09-16 06:45:00, 2.981, 90.2, 237.9
0.0, 0.168, 2.021, 0.375, 0.0, 0.771, -61.23, 0.316, 941.507, 2012-09-16 07:00:00, 2.963, 91.2, 260.7
0.0, 0.127, 1.989, 0.488, 0.0, 1.274, -60.65, 0.487, 941.644, 2012-09-16 07:15:00, 2.963, 91.8, 237.6
0.0, 0.21, 1.795, 0.265, 0.0, 1.73, -59.91, 0.4, 941.612, 2012-09-16 07:30:00, 2.964, 92.0, 211.6
0.557, 0.2, 1.571, 0.385, 0.0, 1.45, -58.41, 0.268, 941.714, 2012-09-16 07:45:00, 2.838, 92.6, 234.0
5.748, 0.177, 1.6, 0.294, 0.0, 2.738, -55.97, 0.301, 941.849, 2012-09-16 08:00:00, 3.718, 92.9, 222.7
14.6, 0.199, 1.696, 0.436, 0.0, 3.538, -53.76, 0.41, 941.985, 2012-09-16 08:15:00, 4.598, 92.8, 223.0
31.18, 0.172, 1.959, 0.299, 0.0, 4.905, -52.79, 0.309, 942.112, 2012-09-16 08:30:00, 7.256, 91.7, 212.1
43.05, 0.188, 2.307, 0.36, 0.0, 5.777, -55.21, 0.383, 942.13, 2012-09-16 08:45:00, 8.8, 89.9, 205.7
49.56, 0.088, 2.597, 0.273, 0.0, 5.393, -56.99, 0.427, 942.122, 2012-09-16 09:00:00, 9.43, 90.3, 208.9
68.25, 0.13, 3.04, 0.306, 0.0, 6.28, -55.56, 0.53, 942.25, 2012-09-16 09:15:00, 12.05, 90.0, 222.7
60.91, 0.124, 3.481, 0.431, 0.0, 4.848, -58.19, 0.488, 942.378, 2012-09-16 09:30:00, 11.01, 88.0, 208.4
49.09, 0.159, 3.774, 0.536, 0.0, 2.185, -61.48, 0.575, 942.363, 2012-09-16 09:45:00, 8.67, 87.4, 206.4
55.75, 0.178, 4.136, 0.572, 0.0, 2.034, -61.48, 0.557, 942.221, 2012-09-16 10:00:00, 9.77, 86.0, 205.9
79.27, 0.073, 4.564, 0.644, 0.0, 3.556, -59.72, 0.436, 942.209, 2012-09-16 10:15:00, 13.61, 85.9, 204.3
91.9, 0.102, 5.093, 0.544, 0.0, 3.175, -60.03, 0.531, 942.263, 2012-09-16 10:30:00, 15.55, 84.6, 205.4
86.4, 0.126, 5.627, 0.483, 0.0, 1.449, -62.99, 0.565, 942.119, 2012-09-16 10:45:00, 14.81, 79.87, 198.3
63.91, 0.113, 5.814, 0.51, 0.0, -1.377, -65.37, 0.506, 941.983, 2012-09-16 11:00:00, 12.16, 80.7, 182.3
55.82, 0.052, 6.18, 0.557, 0.0, -2.095, -64.79, 0.473, 941.885, 2012-09-16 11:15:00, 13.32, 81.5, 181.7
50.74, 0.058, 6.523, 0.572, 0.0, -2.435, -64.34, 0.481, 941.653, 2012-09-16 11:30:00, 14.88, 79.61, 187.3
118.7, 0.108, 7.178, 0.729, 0.0, -2.439, -63.78, 0.401, 941.662, 2012-09-16 11:45:00, 18.29, 76.79, 188.5
268.2, 0.104, 8.13, 0.556, 0.0, -7.395, -68.64, 0.251, 941.383, 2012-09-16 12:00:00, 19.12, 73.75, 177.8
414.6, 0.118, 9.19, 0.598, 0.0, -13.08, -74.85, 0.135, 941.165, 2012-09-16 12:15:00, 22.48, 67.97, 180.1
140.8, 0.177, 9.72, 0.491, 0.0, -13.67, -79.72, 0.22, 941.057, 2012-09-16 12:30:00, 26.01, 69.09, 174.3
257.4, 0.202, 10.3, 0.755, 0.0, -11.28, -76.23, 0.417, 940.806, 2012-09-16 12:45:00, 26.46, 63.44, 197.1
211.6, 0.118, 10.93, 0.485, 0.0, -14.82, -81.1, 0.614, 940.549, 2012-09-16 13:00:00, 28.98, 60.72, 205.4
79.3, 0.209, 12.57, 0.235, 0.0, -9.89, -79.1, 0.824, 940.456, 2012-09-16 13:15:00, 36.21, 55.78, 215.5
292.3, 0.311, 13.87, -0.205, 0.0, -9.02, -78.72, 0.613, 940.452, 2012-09-16 13:30:00, 41.79, 51.29, 230.7
387.1, 0.219, 13.78, 0.332, 0.0, -14.07, -87.4, 0.715, 940.342, 2012-09-16 13:45:00, 45.28, 47.68, 234.0
329.8, 0.347, 15.08, -0.264, 0.0, -7.902, -88.9, 0.774, 940.207, 2012-09-16 14:00:00, 57.37, 46.54, 215.2
425.8, 0.33, 15.93, 0.344, 0.0, -8.18, -91.8, 0.805, 940.079, 2012-09-16 14:15:00, 61.72, 37.9, 241.9
622.1, 0.371, 16.04, 0.066, 0.0, -12.79, -96.6, 0.847, 939.994, 2012-09-16 14:30:00, 60.35, 38.2, 236.3
676.5, 0.344, 16.95, 0.492, 0.0, -17.74, -101.7, 1.043, 939.887, 2012-09-16 14:45:00, 55.52, 36.24, 265.9
628.9, 0.417, 15.53, 1.065, 0.0, -22.82, -105.8, 0.81, 939.642, 2012-09-16 15:00:00, 48.32, 47.95, 207.9
268.8, 0.361, 16.27, -0.258, 0.0, -19.32, -104.6, 0.809, 939.372, 2012-09-16 15:15:00, 48.13, 43.31, 219.6
136.8, 0.369, 16.94, -0.132, 0.0, -10.78, -98.4, 1.521, 939.36, 2012-09-16 15:30:00, 54.06, 33.23, 237.7
267.1, 0.341, 16.51, -0.514, 0.0, -14.37, -96.8, 1.18, 939.372, 2012-09-16 15:45:00, 43.34, 40.51, 231.1
596.2, 0.377, 17.14, -0.664, 0.0, -23.52, -102.5, 1.248, 939.37, 2012-09-16 16:00:00, 37.12, 41.33, 239.5
532.3, 0.606, 16.32, 1.568, 0.0, -29.79, -107.8, 1.291, 939.261, 2012-09-16 16:15:00, 29.47, 33.96, 236.9
130.4, 0.411, 16.43, 0.987, 0.0, -25.14, -104.7, 1.347, 939.124, 2012-09-16 16:30:00, 28.05, 34.45, 237.4
243.2, 0.298, 16.89, -0.226, 0.0, -25.12, -97.4, 1.228, 938.874, 2012-09-16 16:45:00, 24.38, 39.46, 239.0
462.7, 0.355, 16.31, -0.203, 0.0, -37.9, -102.4, 1.194, 938.857, 2012-09-16 17:00:00, 9.64, 39.96, 235.3
282.4, 0.41, 16.37, 0.55, 0.0, -35.38, -89.7, 1.248, 938.605, 2012-09-16 17:15:00, 14.88, 37.7, 248.7
177.4, 0.234, 16.89, 0.152, 0.0, -20.47, -58.67, 0.778, 938.618, 2012-09-16 17:30:00, 21.19, 39.75, 244.5
178.1, 0.193, 16.59, 0.311, 0.0, -18.29, -60.82, 0.729, 938.623, 2012-09-16 17:45:00, 21.3, 39.83, 238.6
140.4, 0.271, 16.37, 0.136, 0.0, -20.25, -65.11, 0.702, 938.61, 2012-09-16 18:00:00, 16.33, 43.05, 227.4
119.0, 0.168, 16.06, 0.224, 0.0, -19.72, -60.95, 0.337, 938.594, 2012-09-16 18:15:00, 13.66, 43.45, 212.9
84.9, 0.115, 15.74, -0.076, 0.0, -23.01, -73.81, 0.368, 938.505, 2012-09-16 18:30:00, 8.07, 48.52, 202.5
52.26, 0.191, 14.99, 0.418, 0.0, -25.13, -80.9, 0.244, 938.345, 2012-09-16 18:45:00, 4.804, 47.95, 213.8
63.25, 0.205, 14.76, 0.426, 0.0, -20.99, -75.56, 0.364, 938.361, 2012-09-16 19:00:00, 8.25, 50.15, 179.5
44.16, 0.215, 14.57, 0.632, 0.0, -20.59, -75.7, 0.369, 938.372, 2012-09-16 19:15:00, 6.167, 53.72, 212.6
43.41, 0.137, 15.17, 0.38, 0.0, -18.78, -66.53, 0.537, 938.355, 2012-09-16 19:30:00, 7.333, 45.56, 195.7
32.83, 0.142, 14.3, 0.293, 0.0, -18.76, -62.5, 0.472, 938.366, 2012-09-16 19:45:00, 5.343, 52.23, 248.2
17.57, 0.156, 13.51, 0.622, 0.0, -18.57, -64.43, 0.518, 938.237, 2012-09-16 20:00:00, 2.582, 56.3, 253.3
10.74, 0.138, 12.77, 0.517, 0.0, -18.21, -68.24, 0.421, 938.219, 2012-09-16 20:15:00, 2.242, 60.78, 256.4
2.403, 0.154, 12.15, 0.736, 0.0, -17.42, -69.16, 0.185, 938.369, 2012-09-16 20:30:00, 1.399, 60.75, 234.0
0.0, 0.06, 11.18, 0.532, 0.0, -16.74, -68.79, 0.02, 938.473, 2012-09-16 20:45:00, 0.484, 66.99, 155.3
0.0, 0.0, 10.42, 0.817, 0.0, -14.61, -66.97, 0.0, 938.605, 2012-09-16 21:00:00, 0.699, 69.61, 123.5
0.0, 0.099, 10.11, 0.727, 0.0, -12.23, -65.51, 0.069, 938.695, 2012-09-16 21:15:00, 1.22, 72.05, 184.8
0.0, 0.117, 9.62, 0.591, 0.0, -10.37, -62.15, 0.09, 938.579, 2012-09-16 21:30:00, 1.561, 74.82, 177.3
0.0, 0.085, 9.17, 0.716, 0.0, -8.69, -58.88, 0.041, 938.728, 2012-09-16 21:45:00, 1.884, 75.54, 209.5
0.0, 0.16, 8.91, 0.929, 0.0, -7.451, -56.88, 0.166, 938.716, 2012-09-16 22:00:00, 2.063, 76.18, 237.5
0.0, 0.16, 8.69, 0.803, 0.0, -7.05, -56.97, 0.229, 938.696, 2012-09-16 22:15:00, 2.279, 76.1, 210.1
0.0, 0.166, 8.31, 0.769, 0.0, -6.577, -56.32, 0.121, 938.84, 2012-09-16 22:30:00, 2.171, 79.19, 142.4
0.0, 0.143, 8.1, 0.65, 0.0, -5.968, -56.22, 0.129, 938.849, 2012-09-16 22:45:00, 2.207, 78.96, 230.1
0.0, 0.13, 7.708, 0.723, 0.0, -5.424, -56.77, 0.057, 938.943, 2012-09-16 23:00:00, 2.153, 81.1, 227.4
0.0, 0.165, 7.484, 0.466, 0.0, -4.574, -55.49, 0.168, 938.938, 2012-09-16 23:15:00, 2.476, 82.3, 207.0
0.0, 0.094, 7.356, 0.679, 0.0, -3.936, -53.92, 0.071, 938.821, 2012-09-16 23:30:00, 2.494, 82.5, 212.1
0.0, 0.146, 7.142, 0.632, 0.0, -3.84, -55.59, 0.074, 938.824, 2012-09-16 23:45:00, 2.566, 82.7, 284.5
0.0, 0.178, 7.062, 0.217, 0.0, -3.653, -56.34, 0.185, 938.705, 2012-09-17 00:00:00, 2.656, 83.0, 255.6
0.0, 0.174, 6.884, 0.511, 0.0, -3.413, -55.91, 0.336, 938.845, 2012-09-17 00:15:00, 2.854, 83.2, 252.5
0.0, 0.224, 6.981, 0.574, 0.0, -3.7, -57.23, 0.402, 938.833, 2012-09-17 00:30:00, 2.943, 81.8, 247.2
0.0, 0.14, 6.672, 0.392, 0.0, -4.478, -57.48, 0.143, 938.921, 2012-09-17 00:45:00, 2.674, 84.8, 270.3
0.0, 0.096, 6.483, 0.436, 0.0, -3.923, -56.82, 0.054, 938.815, 2012-09-17 01:00:00, 2.369, 87.3, 285.2
0.0, 0.105, 6.258, 0.465, 0.0, -3.13, -56.53, 0.133, 938.803, 2012-09-17 01:15:00, 2.657, 86.8, 236.1
0.0, 0.13, 6.139, 0.492, 0.0, -2.912, -56.93, 0.21, 938.671, 2012-09-17 01:30:00, 2.782, 89.3, 247.1
0.0, 0.187, 5.866, 0.378, 0.0, -2.955, -57.6, 0.152, 938.695, 2012-09-17 01:45:00, 2.71, 88.2, 235.4
0.0, 0.125, 5.667, 0.366, 0.0, -2.844, -57.8, 0.096, 938.695, 2012-09-17 02:00:00, 2.764, 88.4, 258.7
0.0, 0.258, 5.62, 0.334, 0.0, -2.252, -57.87, 0.382, 938.831, 2012-09-17 02:15:00, 2.908, 88.4, 266.0
0.0, 0.105, 5.251, 0.461, 0.0, -2.478, -57.12, 0.069, 938.95, 2012-09-17 02:30:00, 2.513, 89.9, 248.2
0.0, 0.075, 5.007, 0.477, 0.0, -2.22, -55.46, 0.05, 939.042, 2012-09-17 02:45:00, 2.603, 91.3, 145.2
0.0, 0.029, 4.866, 0.422, 0.0, -1.908, -52.0, 0.011, 939.049, 2012-09-17 03:00:00, 2.675, 91.9, 211.0
0.0, 0.088, 4.744, 0.189, 0.0, -1.255, -48.49, 0.075, 939.059, 2012-09-17 03:15:00, 2.729, 91.4, 223.5
0.0, 0.121, 4.542, 0.542, 0.0, -1.291, -45.26, 0.095, 938.932, 2012-09-17 03:30:00, 2.567, 92.9, 205.3
0.0, 0.152, 4.481, 0.455, 0.0, -1.184, -41.42, 0.187, 938.936, 2012-09-17 03:45:00, 2.549, 93.3, 249.2
0.0, 0.19, 4.402, 0.486, 0.0, -1.352, -38.16, 0.132, 938.941, 2012-09-17 04:00:00, 2.532, 94.2, 254.5
0.0, 0.177, 4.241, 0.228, 0.0, -1.055, -35.57, 0.153, 939.08, 2012-09-17 04:15:00, 2.406, 94.0, 246.9
0.0, 0.199, 4.039, 0.43, 0.0, -1.284, -33.4, 0.223, 939.071, 2012-09-17 04:30:00, 2.101, 94.4, 182.0
0.0, 0.105, 3.901, 0.485, 0.0, -1.098, -31.16, 0.061, 939.023, 2012-09-17 04:45:00, 2.208, 94.7, 196.3
0.0, 0.096, 3.763, 0.288, 0.0, -0.915, -29.06, 0.052, 939.026, 2012-09-17 05:00:00, 2.568, 95.1, 174.1
0.0, 0.097, 3.642, 0.438, 0.0, -0.746, -27.41, 0.052, 939.167, 2012-09-17 05:15:00, 2.693, 95.7, 201.6
0.0, 0.116, 3.568, 0.387, 0.0, -0.674, -26.22, 0.11, 939.041, 2012-09-17 05:30:00, 2.658, 95.8, 244.3
0.0, 0.039, 3.455, 0.452, 0.0, -0.574, -24.67, 0.02, 939.047, 2012-09-17 05:45:00, 2.568, 96.2, 246.0
0.0, 0.018, 3.369, 0.346, 0.0, -0.359, -23.33, 0.006, 939.051, 2012-09-17 06:00:00, 2.658, 96.4, 246.1
0.0, 0.041, 3.222, 0.344, 0.0, -0.448, -22.21, 0.02, 939.052, 2012-09-17 06:15:00, 2.747, 96.6, 177.2
0.0, 0.079, 3.061, 0.399, 0.0, -0.438, -21.23, 0.049, 938.921, 2012-09-17 06:30:00, 2.747, 96.7, 197.6
0.0, 0.036, 2.911, 0.077, 0.0, -0.28, -20.29, 0.01, 938.928, 2012-09-17 06:45:00, 2.604, 96.9, 179.4
0.0, 0.007, 2.727, 0.312, 0.0, -0.108, -19.46, 0.002, 939.076, 2012-09-17 07:00:00, 2.748, 97.0, 187.0
0.0, 0.0, 2.47, 0.264, 0.0, 0.219, -16.83, 0.0, 938.946, 2012-09-17 07:15:00, 2.801, 97.2, 188.2
0.341, 0.029, 2.812, 0.258, 0.0, 1.363, -12.45, 0.013, 938.946, 2012-09-17 07:30:00, 2.82, 97.5, 193.0
1.365, 0.017, 2.765, 0.427, 0.0, 1.482, -11.14, 0.005, 939.047, 2012-09-17 07:45:00, 2.496, 97.6, 195.3
5.029, 0.068, 2.82, 0.405, 0.0, 1.855, -10.96, 0.055, 939.08, 2012-09-17 08:00:00, 2.496, 97.7, 205.7
8.49, 0.04, 2.752, 0.422, 0.0, 1.69, -11.38, 0.015, 939.197, 2012-09-17 08:15:00, 2.64, 97.9, 219.0
23.06, 0.065, 2.818, 0.466, 0.0, 1.912, -12.57, 0.055, 939.211, 2012-09-17 08:30:00, 4.651, 98.0, 247.2
33.89, 0.004, 2.88, 0.502, 0.0, 1.909, -14.73, 0.001, 939.077, 2012-09-17 08:45:00, 6.088, 97.9, 232.3
26.13, 0.094, 2.918, 0.496, 0.0, 1.119, -17.67, 0.071, 939.071, 2012-09-17 09:00:00, 5.064, 97.8, 198.1
30.08, 0.104, 3.242, 0.467, 0.0, 1.159, -17.32, 0.148, 939.075, 2012-09-17 09:15:00, 6.106, 97.7, 182.7
33.49, 0.046, 3.586, 0.45, 0.0, 1.252, -17.03, 0.286, 938.937, 2012-09-17 09:30:00, 7.04, 97.5, 176.1
41.81, 0.043, 3.918, 0.287, 0.0, 1.098, -17.04, 0.313, 938.94, 2012-09-17 09:45:00, 7.65, 96.9, 177.0
41.07, 0.092, 4.351, 0.356, 0.0, 0.85, -17.31, 0.355, 938.933, 2012-09-17 10:00:00, 8.06, 95.8, 180.1
42.27, 0.087, 4.925, 0.298, 0.0, 0.789, -17.31, 0.431, 938.838, 2012-09-17 10:15:00, 9.18, 94.4, 182.8
46.83, 0.099, 5.423, 0.271, 0.0, 0.463, -17.37, 0.324, 938.577, 2012-09-17 10:30:00, 10.04, 92.8, 167.7
52.7, 0.129, 6.124, 0.275, 0.0, 0.477, -17.59, 0.242, 938.563, 2012-09-17 10:45:00, 11.38, 92.1, 155.4
55.41, 0.14, 6.708, 0.115, 0.0, -0.133, -18.34, 0.389, 938.355, 2012-09-17 11:00:00, 11.89, 91.0, 129.7
54.22, 0.218, 7.79, 0.183, 0.0, -0.398, -19.94, 0.538, 938.203, 2012-09-17 11:15:00, 14.06, 84.7, 85.7
58.85, 0.267, 8.54, 0.203, 0.0, -0.366, -23.03, 0.466, 938.241, 2012-09-17 11:30:00, 19.21, 80.8, 108.3
126.3, 0.138, 9.3, 0.402, 0.0, -0.405, -27.0, 0.37, 937.973, 2012-09-17 11:45:00, 23.18, 77.14, 77.16
215.6, 0.22, 9.89, 0.322, 0.0, -4.411, -37.64, 0.735, 937.987, 2012-09-17 12:00:00, 25.28, 76.23, 66.24
289.5, 0.269, 11.35, 0.965, 0.0, -7.448, -65.93, 0.588, 937.75, 2012-09-17 12:15:00, 27.77, 69.9, 90.0
133.8, 0.228, 12.29, -0.021, 0.0, -10.82, -80.0, 0.621, 937.633, 2012-09-17 12:30:00, 29.29, 68.39, 103.7
327.0, 0.166, 11.59, 0.19, 0.0, -12.08, -80.1, 0.246, 937.534, 2012-09-17 12:45:00, 28.1, 73.86, 127.8
235.9, 0.161, 12.19, 0.159, 0.0, -17.15, -85.7, 0.244, 937.396, 2012-09-17 13:00:00, 28.39, 68.32, 182.5
97.6, 0.123, 12.16, 0.09, 0.0, -11.39, -83.3, 0.422, 937.148, 2012-09-17 13:15:00, 33.59, 74.53, 181.9
258.5, 0.185, 13.33, 0.057, 0.0, -7.068, -79.48, 0.177, 936.918, 2012-09-17 13:30:00, 40.49, 66.59, 163.9
401.9, 0.172, 13.58, 0.336, 0.0, -11.06, -85.7, 0.223, 936.648, 2012-09-17 13:45:00, 44.51, 64.92, 171.1
180.8, 0.155, 14.65, 0.529, 0.0, -4.823, -86.3, 0.206, 936.565, 2012-09-17 14:00:00, 57.19, 64.7, 165.7
402.5, 0.166, 15.03, -0.088, 0.0, -3.888, -88.1, 0.361, 936.191, 2012-09-17 14:15:00, 60.66, 61.53, 190.5
609.7, 0.139, 16.04, -0.408, 0.0, -9.67, -92.6, 0.222, 936.076, 2012-09-17 14:30:00, 58.54, 57.89, 186.0
657.3, 0.179, 16.08, -0.184, 0.0, -18.75, -100.6, 0.238, 935.726, 2012-09-17 14:45:00, 52.74, 57.19, 152.5
648.1, 0.002, 16.07, 0.211, 0.0, -25.42, -106.8, 0.001, 935.482, 2012-09-17 15:00:00, 46.92, 55.87, 143.3
192.9, 0.116, 16.2, 0.408, 0.0, -23.49, -108.4, 0.11, 935.335, 2012-09-17 15:15:00, 46.94, 56.33, 101.2
61.62, 0.206, 16.73, 0.337, 0.0, -14.79, -100.6, 0.276, 935.094, 2012-09-17 15:30:00, 49.31, 57.24, 125.4
130.2, 0.101, 17.34, -0.008, 0.0, -13.02, -93.2, 0.172, 934.959, 2012-09-17 15:45:00, 45.72, 55.18, 139.4
570.1, 0.146, 17.51, 0.114, 0.0, -27.21, -99.1, 0.198, 934.841, 2012-09-17 16:00:00, 32.89, 53.43, 161.2
526.9, 0.105, 17.25, 0.16, 0.0, -38.66, -108.5, 0.241, 934.74, 2012-09-17 16:15:00, 25.11, 54.76, 143.7
187.2, 0.148, 17.19, 0.019, 0.0, -36.95, -108.0, 0.254, 934.456, 2012-09-17 16:30:00, 23.32, 55.29, 154.9
204.4, 0.125, 17.69, -0.1, 0.0, -33.63, -99.7, 0.261, 934.328, 2012-09-17 16:45:00, 20.57, 54.57, 152.4
465.7, 0.13, 17.05, -0.267, 0.0, -46.6, -104.8, 0.3, 934.198, 2012-09-17 17:00:00, 5.95, 57.47, 178.5
180.8, 0.072, 16.64, 0.196, 0.0, -49.63, -109.0, 0.353, 934.073, 2012-09-17 17:15:00, 2.599, 57.22, 181.0
