station_observations
Rain_Tot, AirTC, time, RH, WS_Avg, DBTCDT
0.0, 4.959, 2012-07-14 01:59:59, 72.8, 0.999, 0.031
0.0, 4.327, 2012-07-14 03:00:00, 78.0, 1.085, 0.011
0.0, 4.053, 2012-07-14 04:00:00, 78.0, 1.321, 0.013
0.0, 5.359, 2012-07-14 04:59:59, 73.6, 0.948, 0.01
0.0, 9.38, 2012-07-14 06:00:00, 64.73, 0.206, -0.001
0.0, 12.89, 2012-07-14 07:00:00, 52.42, 0.846, 0.021
0.0, 15.83, 2012-07-14 07:59:59, 48.38, 1.359, 0.012
0.0, 18.12, 2012-07-14 09:00:00, 46.86, 1.286, 0.015
0.0, 20.43, 2012-07-14 10:00:00, 45.2, 1.45, 0.019
0.0, 25.24, 2012-07-14 10:59:59, 47.39, 1.679, 0.025
0.0, 24.94, 2012-07-14 12:00:00, 45.11, 1.842, -0.011
0.0, 24.94, 2012-07-14 13:00:00, 43.39, 1.848, 0.014
0.0, 24.47, 2012-07-14 13:59:59, 43.46, 1.928, 0.027
0.0, 23.64, 2012-07-14 15:00:00, 43.26, 1.746, -0.387
0.0, 22.79, 2012-07-14 16:00:00, 44.34, 1.724, 0.005
0.0, 21.2, 2012-07-14 16:59:59, 46.0, 1.726, -0.003
0.0, 19.09, 2012-07-14 18:00:00, 46.57, 1.568, 0.017
0.0, 16.85, 2012-07-14 19:00:00, 48.38, 1.382, 0.004
0.0, 13.79, 2012-07-14 19:59:59, 51.74, 1.267, 0.017
0.0, 11.2, 2012-07-14 21:00:00, 55.95, 1.168, 0.027
0.0, 12.07, 2012-07-14 22:00:00, 61.66, 2.019, 0.028
0.0, 10.19, 2012-07-14 22:59:59, 78.9, 1.667, 0.035
0.0, 9.26, 2012-07-15 00:00:00, 82.4, 2.191, 0.023
0.0, 8.51, 2012-07-15 01:00:00, 86.3, 2.337, 0.013
0.0, 7.85, 2012-07-15 01:59:59, 90.1, 2.598, -0.004
0.0, 7.89, 2012-07-15 03:00:00, 92.7, 2.771, 0.033
0.0, 8.1, 2012-07-15 04:00:00, 95.4, 2.707, 0.02
0.0, 8.04, 2012-07-15 04:59:59, 97.0, 2.114, 0.006
0.0, 9.47, 2012-07-15 06:00:00, 93.2, 1.993, 0.013
0.0, 12.38, 2012-07-15 07:00:00, 86.1, 1.465, 0.022
0.0, 14.1, 2012-07-15 07:59:59, 83.8, 1.426, 0.019
0.0, 14.37, 2012-07-15 09:00:00, 84.7, 1.794, 0.028
0.0, 15.57, 2012-07-15 10:00:00, 81.4, 2.144, -0.02
0.0, 14.4, 2012-07-15 10:59:59, 83.6, 2.018, 0.03
0.0, 15.33, 2012-07-15 12:00:00, 83.1, 1.424, -0.003
0.0, 13.54, 2012-07-15 13:00:00, 86.1, 1.264, -0.005
0.0, 12.9, 2012-07-15 13:59:59, 91.1, 1.019, 0.009
0.0, 13.16, 2012-07-15 15:00:00, 94.8, 1.302, 0.024
0.0, 13.36, 2012-07-15 16:00:00, 91.3, 1.604, 0.016
0.0, 13.11, 2012-07-15 16:59:59, 87.3, 1.389, 0.002
0.0, 11.85, 2012-07-15 18:00:00, 87.5, 1.465, 0.007
0.0, 11.21, 2012-07-15 19:00:00, 87.7, 1.213, 0.018
0.0, 10.78, 2012-07-15 19:59:59, 87.0, 0.919, 0.023
0.0, 10.38, 2012-07-15 21:00:00, 89.7, 0.867, 0.021
0.0, 9.64, 2012-07-15 22:00:00, 91.3, 0.709, 0.015
0.0, 7.26, 2012-07-15 22:59:59, 95.0, 0.719, 0.027
0.0, 6.824, 2012-07-16 00:00:00, 96.7, 0.781, 0.007
0.0, 6.275, 2012-07-16 01:00:00, 98.1, 0.871, 0.022
0.0, 5.517, 2012-07-16 01:59:59, 100.1, 0.951, 0.0
0.0, 5.056, 2012-07-16 03:00:00, 101.5, 1.152, -0.068
0.0, 4.673, 2012-07-16 04:00:00, 101.8, 1.121, 0.015
0.0, 5.822, 2012-07-16 04:59:59, 100.1, 0.851, 0.006
0.0, 9.75, 2012-07-16 06:00:00, 90.6, 0.434, 0.005
0.0, 12.87, 2012-07-16 07:00:00, 81.9, 1.016, 0.055
0.0, 14.82, 2012-07-16 07:59:59, 77.7, 1.264, 0.029
0.0, 17.01, 2012-07-16 09:00:00, 74.8, 0.976, -0.319
0.0, 18.75, 2012-07-16 10:00:00, 74.0, 1.23, 0.013
0.0, 22.52, 2012-07-16 10:59:59, 68.23, 1.311, 0.075
0.0, 23.1, 2012-07-16 12:00:00, 65.3, 1.322, 0.087
0.0, 23.56, 2012-07-16 13:00:00, 61.79, 1.119, 0.009
0.0, 23.49, 2012-07-16 13:59:59, 58.92, 1.139, -0.391
0.0, 20.93, 2012-07-16 15:00:00, 60.41, 0.727, -0.016
0.0, 20.1, 2012-07-16 16:00:00, 63.65, 0.464, 0.008
0.0, 18.95, 2012-07-16 16:59:59, 65.51, 0.714, 0.016
0.0, 17.16, 2012-07-16 18:00:00, 66.3, 0.346, 0.011
0.0, 14.98, 2012-07-16 19:00:00, 70.6, 0.059, -0.395
0.0, 11.68, 2012-07-16 19:59:59, 81.5, 0.871, -0.042
0.0, 9.9, 2012-07-16 21:00:00, 86.0, 1.092, -0.01
0.0, 8.75, 2012-07-16 22:00:00, 87.3, 1.149, -0.001
0.0, 9.36, 2012-07-16 22:59:59, 87.0, 1.06, -0.005
0.0, 8.21, 2012-07-17 00:00:00, 88.4, 1.175, -0.024
0.0, 7.0, 2012-07-17 01:00:00, 91.4, 1.382, -0.028
0.0, 6.615, 2012-07-17 01:59:59, 93.4, 1.35, -0.018
0.0, 7.19, 2012-07-17 03:00:00, 90.4, 1.137, 2.42
0.0, 8.76, 2012-07-17 04:00:00, 89.1, 0.997, 0.112
0.0, 9.27, 2012-07-17 04:59:59, 89.0, 1.087, -0.006
0.0, 12.27, 2012-07-17 06:00:00, 87.3, 0.638, -0.006
0.0, 14.83, 2012-07-17 07:00:00, 77.6, 0.573, -0.403
0.0, 15.31, 2012-07-17 07:59:59, 69.78, 0.976, 0.053
0.0, 17.76, 2012-07-17 09:00:00, 67.21, 1.242, -0.04
0.0, 20.49, 2012-07-17 10:00:00, 68.77, 1.189, -0.029
0.0, 23.89, 2012-07-17 10:59:59, 62.09, 1.116, 0.012
0.0, 22.62, 2012-07-17 12:00:00, 55.15, 1.385, 0.005
0.0, 25.39, 2012-07-17 13:00:00, 49.85, 1.303, 0.059
0.0, 23.16, 2012-07-17 13:59:59, 48.3, 1.213, 0.013
0.0, 20.91, 2012-07-17 15:00:00, 49.66, 1.573, 0.026
0.0, 18.99, 2012-07-17 16:00:00, 64.67, 1.691, -0.007
0.0, 15.07, 2012-07-17 16:59:59, 74.6, 0.849, -0.019
0.0, 11.76, 2012-07-17 18:00:00, 83.9, 1.259, -0.366
0.0, 10.68, 2012-07-17 19:00:00, 99.6, 1.268, -0.03
0.0, 12.82, 2012-07-17 19:59:59, 98.9, 1.184, 0.018
0.0, 10.03, 2012-07-17 21:00:00, 100.9, 1.405, -0.376
0.0, 9.5, 2012-07-17 22:00:00, 102.7, 1.343, 0.012
0.0, 10.27, 2012-07-17 22:59:59, 101.0, 1.327, -0.008
0.0, 9.47, 2012-07-18 00:00:00, 100.9, 1.546, -0.028
0.0, 9.07, 2012-07-18 01:00:00, 102.4, 1.389, -0.039
0.0, 8.87, 2012-07-18 01:59:59, 102.2, 1.105, -0.045
0.0, 8.38, 2012-07-18 03:00:00, 102.5, 1.441, -0.042
0.0, 7.88, 2012-07-18 04:00:00, 102.7, 1.421, 2.42
0.0, 8.58, 2012-07-18 04:59:59, 103.0, 1.095, -0.041
0.0, 10.08, 2012-07-18 06:00:00, 101.7, 0.716, 0.058
0.0, 10.46, 2012-07-18 07:00:00, 91.8, 0.763, 0.052
0.0, 10.8, 2012-07-18 07:59:59, 84.3, 0.947, 0.008
0.0, 12.55, 2012-07-18 09:00:00, 67.33, 1.261, 2.42
0.0, 11.9, 2012-07-18 10:00:00, 45.74, 1.626, 0.09
0.0, 18.4, 2012-07-18 10:59:59, 43.22, 1.542, 0.029
0.0, 19.34, 2012-07-18 12:00:00, 40.02, 1.444, -0.324
0.0, 19.52, 2012-07-18 13:00:00, 39.32, 1.831, 0.015
0.0, 17.89, 2012-07-18 13:59:59, 38.21, 2.178, 0.09
0.0, 18.95, 2012-07-18 15:00:00, 36.25, 1.93, 0.024
0.0, 17.69, 2012-07-18 16:00:00, 34.77, 1.845, -0.001
0.0, 15.71, 2012-07-18 16:59:59, 37.38, 1.416, 0.103
0.0, 14.1, 2012-07-18 18:00:00, 39.17, 1.318, 0.111
0.0, 10.89, 2012-07-18 19:00:00, 49.28, 0.626, 0.093
0.0, 8.64, 2012-07-18 19:59:59, 56.25, 0.855, 0.05
0.0, 8.68, 2012-07-18 21:00:00, 59.24, 1.073, 0.017
0.0, 8.65, 2012-07-18 22:00:00, 62.23, 0.942, 0.056
0.0, 8.23, 2012-07-18 22:59:59, 63.9, 0.803, 0.1
0.0, 6.641, 2012-07-19 00:00:00, 71.8, 0.872, 0.011
0.0, 5.958, 2012-07-19 01:00:00, 77.5, 0.783, 0.05
0.0, 5.451, 2012-07-19 01:59:59, 82.0, 1.037, 0.028
0.0, 4.261, 2012-07-19 03:00:00, 85.7, 0.927, 0.063
0.0, 5.372, 2012-07-19 04:00:00, 85.4, 0.732, 0.033
0.0, 7.34, 2012-07-19 04:59:59, 83.8, 0.764, -0.009
0.0, 8.61, 2012-07-19 06:00:00, 82.6, 0.951, 0.012
0.0, 10.54, 2012-07-19 07:00:00, 81.3, 1.256, -0.346
0.0, 12.64, 2012-07-19 07:59:59, 78.2, 1.102, 0.004
0.0, 14.66, 2012-07-19 09:00:00, 73.5, 1.125, -0.003
0.0, 17.11, 2012-07-19 10:00:00, 69.09, 1.211, 0.007
0.0, 19.49, 2012-07-19 10:59:59, 63.12, 1.044, 0.036
0.0, 19.95, 2012-07-19 12:00:00, 58.33, 1.162, 0.043
0.0, 19.03, 2012-07-19 13:00:00, 56.94, 0.913, 0.016
0.0, 20.09, 2012-07-19 13:59:59, 54.51, 1.025, 0.034
0.0, 19.74, 2012-07-19 15:00:00, 52.97, 1.087, 0.007
0.0, 17.02, 2012-07-19 16:00:00, 55.78, 0.555, 0.001
0.0, 14.87, 2012-07-19 16:59:59, 57.93, 0.519, 0.02
0.0, 15.13, 2012-07-19 18:00:00, 49.65, 0.635, 0.032
0.0, 12.75, 2012-07-19 19:00:00, 51.63, 0.207, 0.024
0.0, 9.16, 2012-07-19 19:59:59, 69.13, 0.644, 0.008
0.0, 5.981, 2012-07-19 21:00:00, 79.7, 1.159, 0.016
0.0, 5.466, 2012-07-19 22:00:00, 84.3, 1.211, 0.016
0.0, 4.98, 2012-07-19 22:59:59, 87.3, 1.276, 0.038
0.0, 4.551, 2012-07-20 00:00:00, 88.3, 1.403, 0.043
0.0, 4.659, 2012-07-20 01:00:00, 89.8, 1.205, 0.05
0.0, 4.847, 2012-07-20 01:59:59, 87.9, 1.239, 0.009
0.0, 5.474, 2012-07-20 03:00:00, 84.9, 1.113, 0.021
0.0, 5.993, 2012-07-20 04:00:00, 80.1, 1.177, 0.031
0.0, 7.29, 2012-07-20 04:59:59, 75.0, 1.176, 0.048
0.0, 10.79, 2012-07-20 06:00:00, 66.45, 1.178, 0.03
0.0, 14.14, 2012-07-20 07:00:00, 60.8, 1.317, 0.01
0.0, 16.59, 2012-07-20 07:59:59, 60.51, 1.269, 0.007
0.0, 18.72, 2012-07-20 09:00:00, 55.26, 1.752, 0.055
0.0, 19.83, 2012-07-20 10:00:00, 55.32, 1.569, 0.009
0.0, 21.66, 2012-07-20 10:59:59, 52.8, 1.532, 0.013
0.0, 20.15, 2012-07-20 12:00:00, 54.82, 1.496, -0.395
0.0, 20.33, 2012-07-20 13:00:00, 55.96, 1.38, -0.385
0.0, 19.83, 2012-07-20 13:59:59, 59.18, 1.066, 0.014
0.0, 18.4, 2012-07-20 15:00:00, 53.21, 1.103, -0.317
0.0, 17.21, 2012-07-20 16:00:00, 50.79, 1.033, -0.012
0.0, 16.23, 2012-07-20 16:59:59, 58.85, 0.541, 0.022
0.0, 14.98, 2012-07-20 18:00:00, 62.1, 0.393, 0.027
0.0, 14.63, 2012-07-20 19:00:00, 57.71, 1.042, 0.031
0.0, 13.67, 2012-07-20 19:59:59, 61.83, 1.392, 0.033
0.0, 12.85, 2012-07-20 21:00:00, 68.68, 1.13, 0.015
0.0, 10.98, 2012-07-20 22:00:00, 91.3, 1.122, 0.003
0.0, 10.52, 2012-07-20 22:59:59, 100.3, 1.086, 2.42
0.0, 10.47, 2012-07-21 00:00:00, 102.2, 1.003, 2.42
0.0, 10.04, 2012-07-21 01:00:00, 101.2, 0.27, 2.42
0.0, 9.55, 2012-07-21 01:59:59, 100.9, 0.291, 2.42
0.0, 9.5, 2012-07-21 03:00:00, 100.2, 0.327, -0.1
0.0, 9.79, 2012-07-21 04:00:00, 101.3, 0.539, -0.088
0.0, 9.73, 2012-07-21 04:59:59, 99.0, 1.211, -0.1
0.0, 10.04, 2012-07-21 06:00:00, 99.4, 1.048, -0.096
0.0, 10.95, 2012-07-21 07:00:00, 100.2, 0.534, -0.094
0.0, 12.1, 2012-07-21 07:59:59, 97.5, 0.698, 0.002
0.0, 12.75, 2012-07-21 09:00:00, 98.4, 0.658, 0.012
0.0, 14.69, 2012-07-21 10:00:00, 95.8, 0.827, 0.014
0.0, 15.89, 2012-07-21 10:59:59, 91.3, 1.111, -0.366
0.0, 16.58, 2012-07-21 12:00:00, 88.9, 1.331, -0.015
0.0, 17.42, 2012-07-21 13:00:00, 85.6, 1.362, 0.01
0.0, 17.37, 2012-07-21 13:59:59, 82.7, 1.332, 0.018
0.0, 16.87, 2012-07-21 15:00:00, 81.1, 1.082, 0.008
0.0, 16.71, 2012-07-21 16:00:00, 83.0, 1.094, 0.015
0.0, 13.64, 2012-07-21 16:59:59, 77.0, 0.773, 0.082
0.0, 12.89, 2012-07-21 18:00:00, 68.69, 0.74, 0.057
0.0, 12.46, 2012-07-21 19:00:00, 73.1, 0.751, 0.02
0.0, 9.18, 2012-07-21 19:59:59, 75.3, 0.691, 0.008
0.0, 5.303, 2012-07-21 21:00:00, 85.7, 1.171, 0.022
0.0, 4.552, 2012-07-21 22:00:00, 87.5, 1.296, 0.025
0.0, 4.442, 2012-07-21 22:59:59, 88.9, 1.327, 0.007
0.0, 4.273, 2012-07-22 00:00:00, 89.7, 1.324, 0.038
0.0, 3.793, 2012-07-22 01:00:00, 90.2, 1.471, -0.003
0.0, 2.592, 2012-07-22 01:59:59, 90.0, 1.458, 0.053
0.0, 2.307, 2012-07-22 03:00:00, 90.5, 1.403, 0.002
0.0, 1.933, 2012-07-22 04:00:00, 91.9, 1.506, 0.03
0.0, 3.467, 2012-07-22 04:59:59, 87.6, 1.236, 0.02
0.0, 7.52, 2012-07-22 06:00:00, 76.1, 0.978, 0.029
0.0, 11.25, 2012-07-22 07:00:00, 66.27, 0.956, 0.058
0.0, 13.82, 2012-07-22 07:59:59, 63.82, 1.567, 0.047
0.0, 15.47, 2012-07-22 09:00:00, 65.84, 1.56, 0.004
0.0, 16.8, 2012-07-22 10:00:00, 68.19, 1.679, -0.015
0.0, 16.86, 2012-07-22 10:59:59, 66.56, 1.784, 0.027
0.0, 17.05, 2012-07-22 12:00:00, 64.05, 1.516, 0.024
0.0, 18.37, 2012-07-22 13:00:00, 59.12, 1.621, 0.01
0.0, 16.03, 2012-07-22 13:59:59, 59.07, 1.088, 0.026
0.0, 18.63, 2012-07-22 15:00:00, 53.15, 1.393, 0.032
0.0, 17.17, 2012-07-22 16:00:00, 51.73, 1.15, 0.042
0.0, 15.23, 2012-07-22 16:59:59, 49.85, 0.752, 0.029
0.0, 13.66, 2012-07-22 18:00:00, 55.07, 0.573, -0.317
0.0, 11.67, 2012-07-22 19:00:00, 65.19, 1.504, 0.124
0.0, 9.58, 2012-07-22 19:59:59, 72.2, 1.787, 0.017
0.0, 8.62, 2012-07-22 21:00:00, 77.2, 1.548, 0.023
0.0, 8.16, 2012-07-22 22:00:00, 81.2, 1.132, 0.01
0.0, 7.87, 2012-07-22 22:59:59, 85.5, 1.405, 0.008
0.0, 8.21, 2012-07-23 00:00:00, 88.3, 1.917, 0.006
0.0, 7.83, 2012-07-23 01:00:00, 93.6, 0.899, 0.014
0.0, 7.42, 2012-07-23 01:59:59, 101.1, 0.871, -0.043
0.0, 7.1, 2012-07-23 03:00:00, 101.4, 0.892, -0.012
0.0, 7.3, 2012-07-23 04:00:00, 101.9, 1.539, -0.002
0.0, 7.63, 2012-07-23 04:59:59, 101.5, 1.166, -0.015
0.0, 8.0, 2012-07-23 06:00:00, 100.4, 1.15, -0.013
0.0, 8.58, 2012-07-23 07:00:00, 101.2, 0.531, -0.069
0.0, 7.03, 2012-07-23 07:59:59, 102.2, 1.748, 0.008
0.0, 6.888, 2012-07-23 09:00:00, 103.1, 0.89, -0.001
0.0, 6.968, 2012-07-23 10:00:00, 102.7, 0.932, 0.02
0.0, 7.75, 2012-07-23 10:59:59, 102.8, 0.821, -0.039
0.0, 8.31, 2012-07-23 12:00:00, 102.8, 0.593, 0.005
0.0, 8.43, 2012-07-23 13:00:00, 101.9, 0.702, 0.026
0.0, 9.07, 2012-07-23 13:59:59, 101.8, 0.809, 2.42
0.0, 8.91, 2012-07-23 15:00:00, 102.2, 0.644, -0.001
0.0, 9.1, 2012-07-23 16:00:00, 102.0, 1.14, -0.002
0.0, 8.89, 2012-07-23 16:59:59, 102.4, 1.009, -0.084
0.0, 8.92, 2012-07-23 18:00:00, 103.2, 1.492, -0.098
0.0, 8.84, 2012-07-23 19:00:00, 104.1, 2.115, 2.42
0.0, 8.89, 2012-07-23 19:59:59, 104.4, 2.192, 2.42
0.0, 8.65, 2012-07-23 21:00:00, 104.7, 1.282, 1.986
0.0, 8.01, 2012-07-23 22:00:00, 102.2, 1.467, -0.097
0.0, 8.02, 2012-07-23 22:59:59, 102.0, 1.785, -0.061
0.0, 7.51, 2012-07-24 00:00:00, 98.6, 1.722, -0.086
0.0, 7.76, 2012-07-24 01:00:00, 101.8, 1.547, -0.112
0.0, 8.62, 2012-07-24 01:59:59, 104.1, 1.87, 2.42
0.0, 9.03, 2012-07-24 03:00:00, 104.6, 1.641, 2.42
0.0, 9.05, 2012-07-24 04:00:00, 104.8, 1.348, 2.42
0.0, 9.21, 2012-07-24 04:59:59, 104.9, 1.663, 2.42
0.0, 9.32, 2012-07-24 06:00:00, 104.4, 1.696, 2.42
0.0, 10.0, 2012-07-24 07:00:00, 102.7, 1.339, -0.093
0.0, 11.13, 2012-07-24 07:59:59, 102.8, 1.008, 0.009
0.0, 12.77, 2012-07-24 09:00:00, 99.5, 1.182, -0.056
0.0, 13.39, 2012-07-24 10:00:00, 99.9, 1.076, -0.052
0.0, 15.74, 2012-07-24 10:59:59, 93.3, 1.33, -0.387
0.0, 17.56, 2012-07-24 12:00:00, 90.2, 1.588, 0.021
0.0, 18.49, 2012-07-24 13:00:00, 85.8, 1.584, 0.02
0.0, 18.31, 2012-07-24 13:59:59, 82.0, 1.487, -0.004
0.0, 16.11, 2012-07-24 15:00:00, 87.1, 0.988, 0.01
0.0, 15.12, 2012-07-24 16:00:00, 84.3, 0.88, -0.017
0.0, 11.79, 2012-07-24 16:59:59, 89.2, 1.022, 0.125
0.0, 11.94, 2012-07-24 18:00:00, 90.1, 1.014, 0.107
0.0, 10.35, 2012-07-24 19:00:00, 89.4, 0.641, 0.1
0.0, 9.05, 2012-07-24 19:59:59, 94.5, 0.557, -0.017
0.0, 7.26, 2012-07-24 21:00:00, 97.1, 1.001, 0.04
0.0, 5.294, 2012-07-24 22:00:00, 99.9, 1.189, 0.015
0.0, 5.554, 2012-07-24 22:59:59, 101.9, 1.138, -0.017
0.0, 5.888, 2012-07-25 00:00:00, 102.0, 1.183, -0.16
0.0, 4.801, 2012-07-25 01:00:00, 102.2, 1.278, -0.219
0.0, 4.447, 2012-07-25 01:59:59, 102.5, 1.16, -0.23
0.0, 3.924, 2012-07-25 03:00:00, 103.1, 1.186, 2.42
0.0, 4.024, 2012-07-25 04:00:00, 103.5, 1.22, 2.42
0.0, 4.958, 2012-07-25 04:59:59, 103.4, 0.977, 0.021
0.0, 8.14, 2012-07-25 06:00:00, 101.1, 0.341, 0.104
0.0, 11.45, 2012-07-25 07:00:00, 92.0, 0.535, -0.01
0.0, 13.83, 2012-07-25 07:59:59, 88.2, 0.549, 0.003
0.0, 16.16, 2012-07-25 09:00:00, 79.3, 0.701, 0.033
0.0, 14.76, 2012-07-25 10:00:00, 80.0, 0.47, -0.01
0.0, 15.89, 2012-07-25 10:59:59, 79.8, 0.685, -0.005
0.0, 17.36, 2012-07-25 12:00:00, 74.1, 0.694, 0.008
0.0, 19.51, 2012-07-25 13:00:00, 70.2, 1.147, 0.029
0.0, 19.72, 2012-07-25 13:59:59, 69.39, 0.967, -0.338
0.0, 19.48, 2012-07-25 15:00:00, 68.31, 1.116, 0.024
0.0, 19.01, 2012-07-25 16:00:00, 65.45, 1.629, 0.005
0.0, 17.67, 2012-07-25 16:59:59, 64.56, 1.289, 0.006
0.0, 15.19, 2012-07-25 18:00:00, 71.4, 0.548, 0.011
0.0, 13.28, 2012-07-25 19:00:00, 73.2, 0.477, -0.047
0.0, 10.05, 2012-07-25 19:59:59, 82.9, 0.421, -0.016
0.0, 7.09, 2012-07-25 21:00:00, 90.0, 1.111, -0.023
0.0, 6.156, 2012-07-25 22:00:00, 90.6, 1.23, -0.349
0.0, 6.408, 2012-07-25 22:59:59, 87.5, 1.303, 0.005
0.0, 6.525, 2012-07-26 00:00:00, 89.8, 1.196, 0.001
0.0, 5.354, 2012-07-26 01:00:00, 95.1, 1.187, 0.009
0.0, 4.946, 2012-07-26 01:59:59, 96.9, 1.18, 0.015
0.0, 4.861, 2012-07-26 03:00:00, 97.8, 1.117, 0.039
0.0, 4.758, 2012-07-26 04:00:00, 99.1, 1.261, 0.035
0.0, 5.293, 2012-07-26 04:59:59, 97.5, 0.934, 0.124
0.0, 8.84, 2012-07-26 06:00:00, 91.2, 0.433, -0.911
0.0, 12.84, 2012-07-26 07:00:00, 76.1, 1.35, -0.02
0.0, 14.66, 2012-07-26 07:59:59, 71.8, 1.251, -0.022
0.0, 16.67, 2012-07-26 09:00:00, 69.48, 1.345, 0.01
0.0, 18.55, 2012-07-26 10:00:00, 68.46, 1.475, 0.014
0.0, 17.13, 2012-07-26 10:59:59, 73.9, 0.894, 0.005
0.0, 17.08, 2012-07-26 12:00:00, 74.1, 0.913, 2.42
0.0, 18.74, 2012-07-26 13:00:00, 58.12, 1.216, 0.0
0.0, 16.37, 2012-07-26 13:59:59, 61.04, 1.306, -0.016
0.0, 15.19, 2012-07-26 15:00:00, 63.83, 1.541, 0.015
0.0, 16.78, 2012-07-26 16:00:00, 59.86, 1.134, 0.009
0.0, 16.3, 2012-07-26 16:59:59, 62.49, 1.418, -0.002
0.0, 14.62, 2012-07-26 18:00:00, 65.2, 0.524, 0.047
0.0, 12.32, 2012-07-26 19:00:00, 68.51, 0.277, 0.049
0.0, 8.6, 2012-07-26 19:59:59, 82.1, 0.894, 0.037
0.0, 6.604, 2012-07-26 21:00:00, 89.1, 1.104, 0.0
0.0, 6.437, 2012-07-26 22:00:00, 91.6, 1.168, 0.002
0.0, 6.367, 2012-07-26 22:59:59, 92.8, 1.148, 0.0
0.0, 7.2, 2012-07-27 00:00:00, 91.6, 1.121, -0.347
0.0, 9.06, 2012-07-27 01:00:00, 86.0, 0.709, -0.006
0.0, 8.82, 2012-07-27 01:59:59, 89.0, 0.652, -0.011
0.0, 8.2, 2012-07-27 03:00:00, 89.2, 0.955, -0.003
0.0, 6.928, 2012-07-27 04:00:00, 93.1, 1.115, -0.007
0.0, 7.45, 2012-07-27 04:59:59, 93.1, 0.912, 0.03
0.0, 10.02, 2012-07-27 06:00:00, 82.7, 1.021, -0.362
0.0, 12.72, 2012-07-27 07:00:00, 75.3, 0.62, 0.024
0.0, 13.59, 2012-07-27 07:59:59, 72.8, 0.872, 0.014
0.0, 14.1, 2012-07-27 09:00:00, 72.6, 0.787, -0.009
0.0, 16.51, 2012-07-27 10:00:00, 70.3, 0.86, -0.014
0.0, 19.93, 2012-07-27 10:59:59, 63.19, 1.179, -0.004
0.0, 21.02, 2012-07-27 12:00:00, 61.54, 0.947, 0.013
0.0, 19.6, 2012-07-27 13:00:00, 66.77, 1.137, -0.004
0.0, 14.25, 2012-07-27 13:59:59, 77.0, 0.956, 0.03
0.0, 14.78, 2012-07-27 15:00:00, 88.3, 1.591, 0.004
0.0, 15.03, 2012-07-27 16:00:00, 76.9, 1.519, 0.0
0.0, 13.89, 2012-07-27 16:59:59, 72.3, 1.048, -0.011
0.0, 12.25, 2012-07-27 18:00:00, 67.35, 1.305, -0.005
0.0, 10.46, 2012-07-27 19:00:00, 72.9, 0.958, 0.017
0.0, 8.35, 2012-07-27 19:59:59, 81.8, 0.762, 0.028
0.0, 6.88, 2012-07-27 21:00:00, 88.3, 1.035, 0.062
0.0, 6.102, 2012-07-27 22:00:00, 92.5, 1.165, 0.041
0.0, 5.917, 2012-07-27 22:59:59, 93.9, 1.057, 0.03
0.0, 5.772, 2012-07-28 00:00:00, 95.1, 1.066, -0.288
0.0, 5.605, 2012-07-28 01:00:00, 95.4, 1.107, 0.04
0.0, 5.367, 2012-07-28 01:59:59, 96.1, 1.069, 0.035
0.0, 7.36, 2012-07-28 03:00:00, 96.1, 1.243, 0.018
0.0, 6.934, 2012-07-28 04:00:00, 96.9, 0.554, 0.026
0.0, 7.41, 2012-07-28 04:59:59, 99.6, 0.178, 0.035
0.0, 9.29, 2012-07-28 06:00:00, 97.2, 0.117, 0.027
0.0, 10.9, 2012-07-28 07:00:00, 93.5, 0.159, 0.015
0.0, 11.81, 2012-07-28 07:59:59, 92.1, 0.5, -0.002
0.0, 12.99, 2012-07-28 09:00:00, 91.5, 1.325, 0.018
0.0, 13.32, 2012-07-28 10:00:00, 92.8, 1.29, -0.018
0.0, 15.58, 2012-07-28 10:59:59, 88.4, 1.141, 0.017
0.0, 15.22, 2012-07-28 12:00:00, 86.2, 1.137, -0.02
0.0, 15.17, 2012-07-28 13:00:00, 86.1, 0.683, 0.009
0.0, 17.05, 2012-07-28 13:59:59, 79.9, 1.043, 2.42
0.0, 17.4, 2012-07-28 15:00:00, 78.3, 1.24, 0.003
0.0, 14.08, 2012-07-28 16:00:00, 84.9, 0.719, -0.022
0.0, 12.32, 2012-07-28 16:59:59, 93.8, 0.583, -0.01
0.0, 12.44, 2012-07-28 18:00:00, 92.3, 0.706, 0.037
0.0, 10.89, 2012-07-28 19:00:00, 92.0, 0.457, 0.04
0.0, 9.09, 2012-07-28 19:59:59, 98.8, 0.596, 0.02
0.0, 6.485, 2012-07-28 21:00:00, 101.0, 0.964, 0.011
0.0, 5.135, 2012-07-28 22:00:00, 102.3, 1.176, 2.42
0.0, 4.358, 2012-07-28 22:59:59, 102.6, 1.223, -0.095
0.0, 4.077, 2012-07-29 00:00:00, 103.3, 1.154, 1.981
0.0, 4.085, 2012-07-29 01:00:00, 103.3, 1.135, 2.42
0.0, 3.881, 2012-07-29 01:59:59, 103.4, 0.944, 2.42
0.0, 3.599, 2012-07-29 03:00:00, 104.0, 0.935, 2.42
0.0, 4.935, 2012-07-29 04:00:00, 104.2, 1.034, 2.42
0.0, 7.23, 2012-07-29 04:59:59, 104.0, 0.852, -0.094
0.0, 9.17, 2012-07-29 06:00:00, 102.8, 0.539, -0.02
0.0, 10.98, 2012-07-29 07:00:00, 92.8, 0.548, 0.003
0.0, 12.75, 2012-07-29 07:59:59, 82.0, 1.133, 0.021
