station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth
0.0, 2.44, 44.39, 6.0, 24.7, 17.43, 9.52, 119.9, -8.0, 9.5, 2.4, -1.5, -8.0, 0.0, 120.0, 0.0, 44.0, 2020-01-30 18:00:00, -6999.0
0.0, 2.671, 44.85, 2.8, 27.2, 14.89, 13.41, 114.0, -8.0, 13.4, 2.7, 1.8, -8.0, 0.0, 114.0, 0.0, 45.0, 2020-01-30 19:00:00, -6999.0
0.0, 2.673, 52.7, 2.8, 29.8, 15.94, 10.23, 116.2, -6.0, 10.2, 2.7, 1.8, -6.0, 0.0, 116.0, 0.0, 53.0, 2020-01-30 20:00:00, -6999.0
0.0, 2.637, 54.01, 2.8, 16.5, 43.94, 5.376, 116.9, -6.0, 5.4, 2.6, 1.6, -6.0, 0.0, 117.0, 0.0, 54.0, 2020-01-30 21:00:00, -6999.0
0.0, 1.896, 61.36, 3.0, 17.5, 60.61, 5.209, 124.9, -5.0, 5.2, 1.9, 1.5, -5.0, 0.0, 125.0, 0.0, 61.0, 2020-01-30 22:00:00, -6999.0
0.0, 2.676, 72.32, 3.0, 24.5, 16.76, 11.28, 111.9, -2.0, 11.3, 2.7, 1.5, -2.0, 0.0, 112.0, 0.0, 72.0, 2020-01-30 23:00:00, -6999.0
0.0, 3.787, 72.49, 3.8, 20.5, 30.65, 7.89, 107.7, -1.0, 7.9, 3.8, 1.5, -1.0, 0.0, 108.0, 0.0, 72.0, 2020-01-31 00:00:00, -6999.0
0.0, 3.516, 74.0, 4.1, 14.2, 69.07, 3.629, 100.2, 0.0, 3.6, 3.5, 1.5, 0.0, 0.0, 100.0, 0.0, 74.0, 2020-01-31 01:00:00, -6999.0
0.0, 2.943, 75.8, 4.1, 4.4, 46.48, 1.495, 243.0, -1.0, 1.5, 2.9, 1.5, -1.0, 0.0, 243.0, 0.0, 76.0, 2020-01-31 02:00:00, -6999.0
0.0, 4.164, 75.09, 4.2, 10.4, 50.69, 1.608, 183.9, 0.0, 1.6, 4.2, 1.5, 0.0, 0.0, 184.0, 0.0, 75.0, 2020-01-31 03:00:00, -6999.0
0.0, 4.542, 73.0, 5.0, 21.2, 22.58, 9.99, 118.3, 0.0, 10.0, 4.5, 1.5, 0.0, 0.0, 118.0, 0.0, 73.0, 2020-01-31 04:00:00, -6999.0
0.0, 3.913, 77.12, 5.0, 17.8, 15.62, 10.22, 115.8, 0.0, 10.2, 3.9, 1.5, 0.0, 0.0, 116.0, 0.0, 77.0, 2020-01-31 05:00:00, -6999.0
0.0, 3.818, 80.7, 5.0, 15.3, 32.31, 5.466, 121.8, 1.0, 5.5, 3.8, 1.5, 1.0, 0.0, 122.0, 0.0, 81.0, 2020-01-31 06:00:00, -6999.0
0.0, 3.846, 82.8, 4.5, 8.5, 48.53, 2.645, 163.9, 2.0, 2.6, 3.8, 3.8, 2.0, 0.0, 164.0, 0.0, 83.0, 2020-01-31 07:00:00, -6999.0
0.0, 3.074, 87.8, 4.5, 13.3, 28.84, 3.88, 229.2, 1.0, 3.9, 3.1, 2.8, 1.0, 0.1, 229.0, 0.0, 88.0, 2020-01-31 08:00:00, -6999.0
0.0, 2.899, 88.2, 4.5, 11.8, 38.25, 3.936, 228.6, 1.0, 3.9, 2.9, 2.7, 1.0, 0.0, 229.0, 0.0, 88.0, 2020-01-31 09:00:00, -6999.0
0.0, 2.561, 87.0, 4.5, 9.7, 47.33, 4.023, 248.6, 0.0, 4.0, 2.6, 2.2, 0.0, 0.0, 249.0, 0.0, 87.0, 2020-01-31 10:00:00, -6999.0
0.0, 5.043, 78.51, 5.0, 12.4, 54.02, 4.082, 231.2, 2.0, 4.1, 5.0, 2.2, 2.0, 0.0, 231.0, 0.0, 79.0, 2020-01-31 11:00:00, -6999.0
0.0, 5.642, 78.55, 5.6, 15.1, 70.06, 5.755, 83.2, 2.0, 5.8, 5.6, 2.2, 2.0, 0.1, 83.0, 0.0, 79.0, 2020-01-31 12:00:00, -6999.0
0.0, 6.94, 73.24, 7.0, 22.6, 26.9, 9.27, 98.7, 2.0, 9.3, 6.9, 2.2, 2.0, 0.0, 99.0, 0.0, 73.0, 2020-01-31 13:00:00, -6999.0
0.2, 6.529, 78.15, 7.1, 32.7, 20.5, 14.82, 107.1, 3.0, 14.8, 6.5, 2.2, 3.0, 0.2, 107.0, 0.0, 78.0, 2020-01-31 14:00:00, -6999.0
0.2, 7.844, 69.77, 7.9, 43.3, 16.72, 17.37, 109.1, 3.0, 17.4, 7.8, 2.2, 3.0, 0.1, 109.0, 0.0, 70.0, 2020-01-31 15:00:00, -6999.0
0.2, 7.994, 69.75, 8.3, 34.5, 20.39, 14.36, 112.3, 3.0, 14.4, 8.0, 2.2, 3.0, 0.0, 112.0, 0.0, 70.0, 2020-01-31 16:00:00, -6999.0
0.2, 7.011, 74.99, 8.3, 23.2, 17.83, 11.31, 109.4, 3.0, 11.3, 7.0, 2.2, 3.0, 0.0, 109.0, 0.0, 75.0, 2020-01-31 17:00:00, -6999.0
0.2, 7.492, 72.47, 8.3, 27.5, 18.41, 13.89, 108.2, 4.0, 13.9, 7.5, 2.2, 4.0, 0.1, 108.0, 0.0, 72.0, 2020-01-31 18:00:00, -6999.0
0.2, 5.857, 83.5, 7.7, 30.1, 21.42, 14.33, 109.9, 3.0, 14.3, 5.9, 5.8, 3.0, 0.1, 110.0, 0.0, 84.0, 2020-01-31 19:00:00, -6999.0
0.4, 5.976, 87.0, 7.7, 30.4, 23.59, 11.55, 107.7, 4.0, 11.6, 6.0, 5.7, 4.0, 0.2, 108.0, 0.0, 87.0, 2020-01-31 20:00:00, -6999.0
0.9, 6.108, 89.1, 7.7, 29.5, 25.2, 12.61, 108.3, 5.0, 12.6, 6.1, 5.7, 5.0, 0.5, 108.0, 0.0, 89.0, 2020-01-31 21:00:00, -6999.0
2.1, 5.777, 89.7, 7.7, 26.0, 21.41, 10.08, 107.3, 4.0, 10.1, 5.8, 5.6, 4.0, 1.2, 107.0, 0.0, 90.0, 2020-01-31 22:00:00, -6999.0
3.2, 5.4, 88.8, 7.7, 19.7, 26.7, 7.874, 116.1, 4.0, 7.9, 5.4, 5.3, 4.0, 1.1, 116.0, 0.0, 89.0, 2020-01-31 23:00:00, -6999.0
4.8, 5.122, 88.9, 7.7, 29.3, 37.78, 8.24, 120.0, 4.0, 8.2, 5.1, 5.2, 4.0, 1.6, 120.0, 0.0, 89.0, 2020-02-01 00:00:00, -6999.0
6.4, 4.907, 90.7, 7.7, 33.5, 29.76, 10.81, 118.0, 3.0, 10.8, 4.9, 4.9, 3.0, 1.6, 118.0, 0.0, 91.0, 2020-02-01 01:00:00, -6999.0
7.8, 4.653, 90.5, 7.7, 27.0, 27.41, 11.6, 114.7, 3.0, 11.6, 4.7, 4.5, 3.0, 1.4, 115.0, 0.0, 91.0, 2020-02-01 02:00:00, -6999.0
9.0, 4.355, 89.8, 7.7, 29.9, 19.85, 14.72, 112.4, 2.0, 14.7, 4.4, 4.2, 2.0, 1.2, 112.0, 0.0, 90.0, 2020-02-01 03:00:00, -6999.0
10.3, 3.957, 90.0, 7.7, 32.3, 20.48, 14.37, 110.6, 3.0, 14.4, 4.0, 3.8, 3.0, 1.3, 111.0, 0.0, 90.0, 2020-02-01 04:00:00, -6999.0
11.8, 3.381, 90.5, 7.7, 34.5, 19.04, 13.66, 110.6, 2.0, 13.7, 3.4, 3.3, 2.0, 1.5, 111.0, 0.0, 91.0, 2020-02-01 05:00:00, -6999.0
12.8, 2.861, 91.4, 7.7, 25.1, 17.62, 13.25, 110.2, 2.0, 13.3, 2.9, 2.9, 2.0, 1.0, 110.0, 0.0, 91.0, 2020-02-01 06:00:00, -6999.0
13.7, 2.927, 91.2, 3.1, 33.7, 23.97, 11.05, 112.4, 2.0, 11.1, 2.9, 2.5, 2.0, 0.9, 112.0, 0.0, 91.0, 2020-02-01 07:00:00, -6999.0
14.9, 1.611, 92.2, 3.2, 22.1, 39.33, 8.71, 102.0, 0.0, 8.7, 1.6, 1.6, 0.0, 1.2, 102.0, 0.0, 92.0, 2020-02-01 08:00:00, -6999.0
14.9, 3.959, 73.65, 4.0, 25.3, 47.41, 9.76, 106.0, 0.0, 9.8, 4.0, 1.4, 0.0, 0.0, 106.0, 0.0, 74.0, 2020-02-01 09:00:00, -6999.0
14.9, 3.492, 73.26, 4.7, 52.6, 49.09, 12.58, 101.7, -1.0, 12.6, 3.5, 1.4, -1.0, 0.0, 102.0, 0.0, 73.0, 2020-02-01 10:00:00, -6999.0
14.9, 3.086, 73.94, 4.7, 35.6, 47.55, 10.35, 63.23, -1.0, 10.4, 3.1, 1.4, -1.0, 0.0, 63.0, 0.0, 74.0, 2020-02-01 11:00:00, -6999.0
14.9, 4.112, 63.97, 4.7, 21.7, 57.76, 7.184, 77.93, -2.0, 7.2, 4.1, 1.4, -2.0, 0.0, 78.0, 0.0, 64.0, 2020-02-01 12:00:00, -6999.0
14.9, 2.725, 69.79, 4.7, 26.7, 42.63, 9.26, 106.4, -2.0, 9.3, 2.7, 1.4, -2.0, 0.0, 106.0, 0.0, 70.0, 2020-02-01 13:00:00, -6999.0
14.7, 2.079, 65.69, 4.7, 27.3, 70.67, 7.377, 69.62, -4.0, 7.4, 2.1, 1.4, -4.0, 0.0, 70.0, 0.0, 66.0, 2020-02-01 14:00:00, -6999.0
14.7, 0.855, 64.94, 4.7, 21.9, 73.94, 7.442, 355.4, -5.0, 7.4, 0.9, 0.8, -5.0, 0.0, 355.0, 0.0, 65.0, 2020-02-01 15:00:00, -6999.0
14.7, -0.197, 67.14, 4.7, 25.2, 52.9, 8.04, 106.8, -5.0, 8.0, -0.2, -0.1, -5.0, 0.0, 107.0, 0.0, 67.0, 2020-02-01 16:00:00, -6999.0
14.7, -1.437, 69.09, 4.7, 21.8, 24.59, 10.71, 109.8, -5.0, 10.7, -1.4, -1.4, -5.0, 0.0, 110.0, 0.0, 69.0, 2020-02-01 17:00:00, -6999.0
None, -3.842, 93.0, None, None, 56.96, 10.43, 314.8, None, None, None, None, -5.0, None, None, None, None, 2020-02-01 18:00:00, None
None, -3.075, 82.3, None, None, 66.23, 5.221, 74.97, None, None, None, None, -6.0, None, None, None, None, 2020-02-01 19:00:00, None
None, -3.596, 77.51, None, None, 60.16, 4.714, 98.7, None, None, None, None, -7.0, None, None, None, None, 2020-02-01 20:00:00, None
None, -4.068, 73.81, None, None, 68.33, 5.061, 93.5, None, None, None, None, -8.0, None, None, None, None, 2020-02-01 21:00:00, None
None, -4.442, 69.3, None, None, 58.96, 4.879, 127.3, None, None, None, None, -8.0, None, None, None, None, 2020-02-01 22:00:00, None
None, -4.884, 68.93, None, None, 32.57, 6.128, 113.8, None, None, None, None, -9.0, None, None, None, None, 2020-02-01 23:00:00, None
None, -5.222, 72.99, None, None, 32.3, 6.985, 127.0, None, None, None, None, -9.0, None, None, None, None, 2020-02-02 00:00:00, None
None, -4.737, 67.05, None, None, 37.21, 5.547, 131.9, None, None, None, None, -9.0, None, None, None, None, 2020-02-02 01:00:00, None
None, -5.003, 65.8, None, None, 28.43, 8.28, 126.0, None, None, None, None, -10.0, None, None, None, None, 2020-02-02 02:00:00, None
None, -5.333, 67.28, None, None, 64.95, 5.624, 118.4, None, None, None, None, -10.0, None, None, None, None, 2020-02-02 03:00:00, None
None, -5.576, 70.39, None, None, 29.91, 9.0, 119.0, None, None, None, None, -9.0, None, None, None, None, 2020-02-02 04:00:00, None
None, -6.171, 70.6, None, None, 23.16, 7.837, 122.7, None, None, None, None, -10.0, None, None, None, None, 2020-02-02 05:00:00, None
None, -6.774, 77.65, None, None, 36.72, 3.579, 139.8, None, None, None, None, -10.0, None, None, None, None, 2020-02-02 06:00:00, None
None, -6.807, 78.62, None, None, 54.28, 2.742, 128.0, None, None, None, None, -9.0, None, None, None, None, 2020-02-02 07:00:00, None
None, -6.232, 74.17, None, None, 14.02, 11.35, 115.1, None, None, None, None, -9.0, None, None, None, None, 2020-02-02 08:00:00, None
None, -4.612, 65.1, None, None, 14.22, 8.99, 106.0, None, None, None, None, -10.0, None, None, None, None, 2020-02-02 09:00:00, None
None, -3.726, 61.24, None, None, 14.92, 10.42, 105.3, None, None, None, None, -9.0, None, None, None, None, 2020-02-02 10:00:00, None
None, -2.676, 57.0, None, None, 21.62, 10.28, 107.7, None, None, None, None, -9.0, None, None, None, None, 2020-02-02 11:00:00, None
None, -2.062, 55.21, -2.0, 20.2, 35.96, 7.915, 113.2, -9.0, 7.9, -2.1, -7.6, -9.0, 0.0, 113.0, 0.0, 55.0, 2020-02-02 12:00:00, -6999.0
None, -1.867, 53.24, -1.6, 22.4, 51.65, 6.28, 104.2, -10.0, 6.3, -1.9, -7.6, -10.0, 0.0, 104.0, 0.0, 53.0, 2020-02-02 13:00:00, -6999.0
None, -1.398, 53.21, -0.9, 23.6, 57.32, 5.834, 91.1, -9.0, 5.8, -1.4, -7.6, -9.0, 0.0, 91.0, 0.0, 53.0, 2020-02-02 14:00:00, -6999.0
None, -1.64, 54.07, -0.9, 16.3, 48.34, 5.144, 64.53, -9.0, 5.1, -1.6, -7.6, -9.0, 0.0, 65.0, 0.0, 54.0, 2020-02-02 15:00:00, -6999.0
None, -2.078, 55.39, -0.9, 22.2, 50.82, 6.3, 96.7, -9.0, 6.3, -2.1, -7.6, -9.0, 0.0, 97.0, 0.0, 55.0, 2020-02-02 16:00:00, -6999.0
None, -2.368, 55.89, -0.9, 19.6, 26.31, 8.3, 113.6, -9.0, 8.3, -2.4, -7.6, -9.0, 0.0, 114.0, 0.0, 56.0, 2020-02-02 17:00:00, -6999.0
None, -2.748, 57.64, -0.9, 15.0, 25.93, 5.497, 107.2, -9.0, 5.5, -2.7, -7.6, -9.0, 0.0, 107.0, 0.0, 58.0, 2020-02-02 18:00:00, -6999.0
None, -3.298, 57.19, -2.6, 17.2, 22.36, 6.338, 108.4, -9.0, 6.3, -3.3, -3.4, -9.0, 0.0, 108.0, 0.0, 57.0, 2020-02-02 19:00:00, -6999.0
None, -4.192, 62.31, -2.6, 15.1, 23.41, 5.987, 126.2, -10.0, 6.0, -4.2, -4.3, -10.0, 0.0, 126.0, 0.0, 62.0, 2020-02-02 20:00:00, -6999.0
None, -3.857, 60.21, -2.6, 11.6, 30.65, 3.827, 139.6, -10.0, 3.8, -3.9, -4.8, -10.0, 0.0, 140.0, 0.0, 60.0, 2020-02-02 21:00:00, -6999.0
None, -5.365, 68.84, -2.6, 13.4, 22.47, 4.68, 127.5, -10.0, 4.7, -5.4, -5.2, -10.0, 0.0, 128.0, 0.0, 69.0, 2020-02-02 22:00:00, -6999.0
None, -3.758, 64.21, -2.6, 10.9, 42.65, 3.202, 175.3, -9.0, 3.2, -3.8, -5.4, -9.0, 0.0, 175.0, 0.0, 64.0, 2020-02-02 23:00:00, -6999.0
None, -4.2, 70.14, -2.6, 10.0, 32.31, 2.749, 144.3, -8.0, 2.7, -4.2, -5.4, -8.0, 0.0, 144.0, 0.0, 70.0, 2020-02-03 00:00:00, -6999.0
None, -4.76, 74.08, -2.6, 7.1, 68.46, 1.977, 170.3, -8.0, 2.0, -4.8, -5.4, -8.0, 0.0, 170.0, 0.0, 74.0, 2020-02-03 01:00:00, -6999.0
None, -6.515, 91.5, -2.6, 14.7, 59.35, 3.785, 294.7, -8.0, 3.8, -6.5, -6.6, -8.0, 0.6, 295.0, 1.0, 92.0, 2020-02-03 02:00:00, -6999.0
None, -6.491, 90.7, -2.6, 8.3, 68.9, 1.868, 13.91, -7.0, 1.9, -6.5, -6.7, -7.0, 0.1, 14.0, 0.0, 91.0, 2020-02-03 03:00:00, -6999.0
None, -6.742, 88.9, -2.6, 6.1, 37.18, 2.431, 96.9, -8.0, 2.4, -6.7, -6.7, -8.0, 0.0, 97.0, 0.0, 89.0, 2020-02-03 04:00:00, -6999.0
None, -6.865, 85.5, -2.6, 6.4, 61.41, 1.466, 305.9, -8.0, 1.5, -6.9, -6.8, -8.0, 0.0, 306.0, 0.0, 86.0, 2020-02-03 05:00:00, -6999.0
None, -7.434, 75.87, -2.6, 8.1, 56.68, 1.756, 129.8, -11.0, 1.8, -7.4, -7.6, -11.0, 0.0, 130.0, 0.0, 76.0, 2020-02-03 06:00:00, -6999.0
None, -7.238, 69.07, -7.2, 9.8, 45.85, 1.898, 226.0, -12.0, 1.9, -7.2, -7.9, -12.0, 0.0, 226.0, 0.0, 69.0, 2020-02-03 07:00:00, -6999.0
None, -7.315, 59.93, -7.0, 15.4, 50.71, 4.454, 278.6, -13.0, 4.5, -7.3, -7.9, -13.0, 0.0, 279.0, 0.0, 60.0, 2020-02-03 08:00:00, -6999.0
None, -7.652, 59.45, -7.0, 22.3, 59.53, 5.115, 273.8, -13.0, 5.1, -7.7, -7.9, -13.0, 0.0, 274.0, 0.0, 59.0, 2020-02-03 09:00:00, -6999.0
None, -6.497, 53.2, -6.5, 18.4, 40.09, 4.854, 282.9, -14.0, 4.9, -6.5, -8.1, -14.0, 0.0, 283.0, 0.0, 53.0, 2020-02-03 10:00:00, -6999.0
0.6, -5.858, 48.16, -5.9, 12.8, 65.71, 3.74, 307.1, -15.0, 3.7, -5.9, -8.1, -15.0, 0.0, 307.0, 0.0, 48.0, 2020-02-03 11:00:00, -6999.0
0.6, -6.291, 47.37, -5.6, 19.1, 47.6, 5.034, 312.5, -15.0, 5.0, -6.3, -8.1, -15.0, 0.0, 313.0, 0.0, 47.0, 2020-02-03 12:00:00, -6999.0
0.6, -5.766, 45.76, -4.8, 12.6, 67.72, 3.552, 344.9, -14.0, 3.6, -5.8, -8.1, -14.0, 0.0, 345.0, 0.0, 46.0, 2020-02-03 13:00:00, -6999.0
0.6, -5.263, 44.48, -4.8, 15.0, 65.96, 4.449, 310.0, -15.0, 4.4, -5.3, -8.1, -15.0, 0.0, 310.0, 0.0, 44.0, 2020-02-03 14:00:00, -6999.0
0.6, -6.097, 47.99, -4.8, 9.6, 63.36, 1.878, 272.2, -15.0, 1.9, -6.1, -8.1, -15.0, 0.0, 272.0, 0.0, 48.0, 2020-02-03 15:00:00, -6999.0
0.6, -7.165, 54.76, -4.8, 3.8, 33.18, 1.718, 172.5, -14.0, 1.7, -7.2, -8.1, -14.0, 0.0, 173.0, 0.0, 55.0, 2020-02-03 16:00:00, -6999.0
0.6, -8.12, 59.04, -4.8, 3.5, 13.99, 1.797, 193.4, -14.0, 1.8, -8.1, -8.1, -14.0, 0.0, 193.0, 0.0, 59.0, 2020-02-03 17:00:00, -6999.0
0.6, -9.41, 71.85, -4.8, 4.1, 26.53, 2.156, 180.2, -14.0, 2.2, -9.4, -9.6, -14.0, 0.0, 180.0, 0.0, 72.0, 2020-02-03 18:00:00, -6999.0
0.6, -10.83, 75.13, -9.2, 4.7, 42.0, 1.172, 172.3, -14.0, 1.2, -10.8, -10.9, -14.0, 0.0, 172.0, 0.0, 75.0, 2020-02-03 19:00:00, -6999.0
0.6, -12.12, 79.39, -9.2, 6.7, 38.86, 0.77, 153.8, -15.0, 0.8, -12.1, -12.3, -15.0, 0.0, 154.0, 0.0, 79.0, 2020-02-03 20:00:00, -6999.0
0.6, -12.99, 83.5, -9.2, 4.4, 58.25, 0.671, 150.6, -15.0, 0.7, -13.0, -12.9, -15.0, 0.0, 151.0, 0.0, 84.0, 2020-02-03 21:00:00, -6999.0
0.6, -13.02, 82.4, -9.2, 8.5, 45.46, 2.168, 295.0, -15.0, 2.2, -13.0, -13.5, -15.0, 0.0, 295.0, 0.0, 82.0, 2020-02-03 22:00:00, -6999.0
0.6, -12.9, 80.4, -9.2, 8.7, 59.05, 1.536, 146.9, -15.0, 1.5, -12.9, -13.5, -15.0, 0.0, 147.0, 0.0, 80.0, 2020-02-03 23:00:00, -6999.0
0.6, -9.83, 72.41, -9.2, 11.4, 55.18, 2.337, 119.9, -13.0, 2.3, -9.8, -13.5, -13.0, 0.0, 120.0, 0.0, 72.0, 2020-02-04 00:00:00, -6999.0
0.6, -10.52, 75.33, -9.2, 8.5, 62.56, 2.42, 112.6, -14.0, 2.4, -10.5, -13.5, -14.0, 0.0, 113.0, 0.0, 75.0, 2020-02-04 01:00:00, -6999.0
0.0, -9.84, 74.92, -9.2, 7.1, 77.87, 1.754, 25.93, -13.0, 1.8, -9.8, -13.5, -13.0, 0.0, 26.0, 0.0, 75.0, 2020-02-04 02:00:00, -6999.0
0.0, -9.48, 76.66, -9.2, 10.0, 73.3, 2.682, 159.2, -12.0, 2.7, -9.5, -13.5, -12.0, 0.0, 159.0, 0.0, 77.0, 2020-02-04 03:00:00, -6999.0
0.0, -9.66, 77.67, -8.8, 11.6, 59.92, 3.292, 143.4, -13.0, 3.3, -9.7, -13.5, -13.0, 0.0, 143.0, 0.0, 78.0, 2020-02-04 04:00:00, -6999.0
0.0, -9.31, 78.42, -8.8, 7.6, 68.44, 2.039, 255.2, -12.0, 2.0, -9.3, -13.5, -12.0, 0.0, 255.0, 0.0, 78.0, 2020-02-04 05:00:00, -6999.0
0.0, -8.63, 77.53, -8.3, 8.5, 31.07, 3.687, 252.0, -11.0, 3.7, -8.6, -13.5, -11.0, 0.0, 252.0, 0.0, 78.0, 2020-02-04 06:00:00, -6999.0
0.0, -7.99, 83.2, -7.9, 7.4, 53.49, 2.335, 265.8, -10.0, 2.3, -8.0, -8.7, -10.0, 0.0, 266.0, 0.0, 83.0, 2020-02-04 07:00:00, -6999.0
0.5, -6.714, 90.4, -6.0, 15.1, 47.9, 4.85, 109.6, -7.0, 4.9, -6.7, -8.7, -7.0, 0.5, 110.0, 1.0, 90.0, 2020-02-04 08:00:00, -6999.0
0.5, -5.908, 80.6, -5.8, 24.2, 29.05, 9.97, 104.1, -8.0, 10.0, -5.9, -8.7, -8.0, 0.1, 104.0, 0.0, 81.0, 2020-02-04 09:00:00, -6999.0
0.5, -4.514, 76.13, -4.4, 21.4, 21.65, 10.9, 109.4, -7.0, 10.9, -4.5, -8.7, -7.0, 0.0, 109.0, 0.0, 76.0, 2020-02-04 10:00:00, -6999.0
0.5, -3.969, 74.11, -3.9, 20.3, 27.17, 9.23, 112.4, -8.0, 9.2, -4.0, -8.7, -8.0, 0.0, 112.0, 0.0, 74.0, 2020-02-04 11:00:00, -6999.0
0.5, -3.249, 71.66, -3.3, 25.4, 19.88, 10.87, 109.2, -7.0, 10.9, -3.2, -8.7, -7.0, 0.0, 109.0, 0.0, 72.0, 2020-02-04 12:00:00, -6999.0
0.5, -2.27, 68.87, -2.3, 26.7, 25.44, 12.08, 111.9, -6.0, 12.1, -2.3, -8.7, -6.0, 0.0, 112.0, 0.0, 69.0, 2020-02-04 13:00:00, -6999.0
0.5, -0.708, 64.25, -0.6, 32.0, 35.45, 11.64, 101.8, -6.0, 11.6, -0.7, -8.7, -6.0, 0.0, 102.0, 0.0, 64.0, 2020-02-04 14:00:00, -6999.0
0.5, -0.093, 63.3, -0.1, 22.5, 30.48, 9.71, 102.9, -6.0, 9.7, -0.1, -8.7, -6.0, 0.0, 103.0, 0.0, 63.0, 2020-02-04 15:00:00, -6999.0
0.5, -0.177, 64.6, 0.3, 23.2, 19.72, 10.67, 111.8, -6.0, 10.7, -0.2, -8.7, -6.0, 0.0, 112.0, 0.0, 65.0, 2020-02-04 16:00:00, -6999.0
0.5, -0.438, 68.61, 0.3, 19.8, 15.58, 11.05, 110.8, -5.0, 11.1, -0.4, -8.7, -5.0, 0.0, 111.0, 0.0, 69.0, 2020-02-04 17:00:00, -6999.0
0.5, -0.105, 69.27, 0.3, 23.2, 18.74, 11.88, 111.8, -5.0, 11.9, -0.1, -8.7, -5.0, 0.0, 112.0, 0.0, 69.0, 2020-02-04 18:00:00, -6999.0
0.5, -0.141, 70.47, 0.0, 26.0, 15.17, 13.85, 110.7, -5.0, 13.9, -0.1, -0.6, -5.0, 0.0, 111.0, 0.0, 70.0, 2020-02-04 19:00:00, -6999.0
0.5, -0.904, 86.5, 0.2, 28.6, 12.29, 15.21, 106.7, -2.0, 15.2, -0.9, -1.1, -2.0, 0.1, 107.0, 0.0, 87.0, 2020-02-04 20:00:00, -6999.0
0.9, -1.284, 92.8, 0.2, 21.1, 12.11, 11.59, 108.6, -2.0, 11.6, -1.3, -1.4, -2.0, 0.4, 109.0, 0.0, 93.0, 2020-02-04 21:00:00, -6999.0
1.2, -1.468, 93.8, 0.2, 17.5, 17.41, 7.531, 113.2, -2.0, 7.5, -1.5, -1.5, -2.0, 0.3, 113.0, 0.0, 94.0, 2020-02-04 22:00:00, -6999.0
1.2, -1.373, 94.3, 0.2, 14.3, 17.71, 5.517, 115.4, -3.0, 5.5, -1.4, -1.7, -3.0, 0.1, 115.0, 0.0, 94.0, 2020-02-04 23:00:00, -6999.0
1.4, -1.398, 95.7, 0.2, 13.4, 56.42, 4.179, 63.88, -2.0, 4.2, -1.4, -1.7, -2.0, 0.2, 64.0, 0.0, 96.0, 2020-02-05 00:00:00, -6999.0
1.7, -1.545, 96.2, 0.2, 6.2, 38.49, 2.504, 352.6, -2.0, 2.5, -1.5, -1.7, -2.0, 0.3, 353.0, 0.0, 96.0, 2020-02-05 01:00:00, -6999.0
1.9, -1.161, 94.6, 0.2, 15.4, 67.18, 3.101, 10.33, -1.0, 3.1, -1.2, -1.8, -1.0, 0.2, 10.0, 0.0, 95.0, 2020-02-05 02:00:00, -6999.0
1.9, -1.314, 95.4, 0.2, 13.6, 71.14, 3.281, 60.1, -2.0, 3.3, -1.3, -1.8, -2.0, 0.1, 60.0, 0.0, 95.0, 2020-02-05 03:00:00, -6999.0
2.2, -1.593, 95.9, 0.2, 6.5, 35.45, 2.616, 287.1, -2.0, 2.6, -1.6, -1.8, -2.0, 0.3, 287.0, 0.0, 96.0, 2020-02-05 04:00:00, -6999.0
2.2, -1.644, 95.6, 0.2, 6.6, 48.36, 1.707, 262.1, -2.0, 1.7, -1.6, -1.8, -2.0, 0.1, 262.0, 0.0, 96.0, 2020-02-05 05:00:00, -6999.0
2.2, -1.139, 94.4, 0.2, 13.9, 77.57, 2.703, 195.6, -1.0, 2.7, -1.1, -1.9, -1.0, 0.1, 196.0, 0.0, 94.0, 2020-02-05 06:00:00, -6999.0
2.2, -1.171, 94.0, -0.8, 16.6, 53.68, 3.024, 207.5, -2.0, 3.0, -1.2, -1.3, -2.0, 0.1, 208.0, 0.0, 94.0, 2020-02-05 07:00:00, -6999.0
1.7, -1.66, 93.6, -0.8, 6.8, 30.06, 2.141, 252.9, -2.0, 2.1, -1.7, -1.7, -2.0, 0.0, 253.0, 0.0, 94.0, 2020-02-05 08:00:00, -6999.0
1.7, -1.881, 94.0, -0.8, 8.5, 27.24, 3.396, 252.7, -2.0, 3.4, -1.9, -2.0, -2.0, 0.0, 253.0, 0.0, 94.0, 2020-02-05 09:00:00, -6999.0
2.1, -0.71, 94.7, -0.6, 9.6, 58.77, 2.387, 256.1, -2.0, 2.4, -0.7, -2.0, -2.0, 0.4, 256.0, 0.0, 95.0, 2020-02-05 10:00:00, -6999.0
2.6, 0.592, 91.8, 0.5, 16.8, 52.52, 7.174, 109.5, -1.0, 7.2, 0.6, -2.0, -1.0, 0.5, 110.0, 0.0, 92.0, 2020-02-05 11:00:00, -6999.0
