station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, time, DEW_POINT
8.8, 59.77, 2020-05-06 11:00:00, 1.0
8.28, 56.44, 2020-05-06 12:00:00, 0.0
7.351, 72.94, 2020-05-06 13:00:00, 3.0
5.182, 84.9, 2020-05-06 14:00:00, 3.0
7.172, 76.49, 2020-05-06 15:00:00, 3.0
6.37, 82.5, 2020-05-06 16:00:00, 4.0
6.51, 76.09, 2020-05-06 17:00:00, 3.0
6.953, 65.99, 2020-05-06 18:00:00, 1.0
6.593, 68.44, 2020-05-06 19:00:00, 1.0
6.719, 61.86, 2020-05-06 20:00:00, 0.0
6.08, 60.99, 2020-05-06 21:00:00, -1.0
5.44, 54.79, 2020-05-06 22:00:00, -3.0
3.645, 59.92, 2020-05-06 23:00:00, -4.0
0.072, 80.7, 2020-05-07 00:00:00, -3.0
-1.703, 86.0, 2020-05-07 01:00:00, -4.0
-0.032, 83.8, 2020-05-07 02:00:00, -2.0
0.81, 81.0, 2020-05-07 03:00:00, -2.0
4.097, 55.45, 2020-05-07 04:00:00, -4.0
3.873, 57.04, 2020-05-07 05:00:00, -4.0
3.863, 57.36, 2020-05-07 06:00:00, -4.0
4.165, 56.08, 2020-05-07 07:00:00, -4.0
5.399, 52.67, 2020-05-07 08:00:00, -4.0
7.016, 47.46, 2020-05-07 09:00:00, -3.0
8.01, 46.65, 2020-05-07 10:00:00, -3.0
8.81, 43.11, 2020-05-07 11:00:00, -3.0
9.59, 40.82, 2020-05-07 12:00:00, -3.0
10.89, 37.34, 2020-05-07 13:00:00, -3.0
12.64, 35.76, 2020-05-07 14:00:00, -3.0
11.97, 34.31, 2020-05-07 15:00:00, -3.0
12.91, 33.03, 2020-05-07 16:00:00, -3.0
13.66, 30.45, 2020-05-07 17:00:00, -3.0
13.67, 32.49, 2020-05-07 18:00:00, -3.0
12.59, 34.97, 2020-05-07 19:00:00, -2.0
11.96, 38.97, 2020-05-07 20:00:00, -2.0
6.293, 61.78, 2020-05-07 21:00:00, 0.0
2.646, 73.0, 2020-05-07 22:00:00, -1.0
1.26, 75.72, 2020-05-07 23:00:00, -2.0
-0.462, 80.8, 2020-05-08 00:00:00, -3.0
-1.485, 83.1, 2020-05-08 01:00:00, -4.0
-1.899, 82.8, 2020-05-08 02:00:00, -4.0
-2.613, 85.7, 2020-05-08 03:00:00, -4.0
-2.909, 87.0, 2020-05-08 04:00:00, -5.0
-3.42, 87.2, 2020-05-08 05:00:00, -5.0
-3.682, 89.2, 2020-05-08 06:00:00, -5.0
-0.595, 85.5, 2020-05-08 07:00:00, -3.0
6.757, 59.92, 2020-05-08 08:00:00, -1.0
9.25, 50.29, 2020-05-08 09:00:00, 0.0
10.57, 45.12, 2020-05-08 10:00:00, -1.0
12.44, 40.36, 2020-05-08 11:00:00, -1.0
14.15, 35.77, 2020-05-08 12:00:00, -1.0
15.72, 31.41, 2020-05-08 13:00:00, -1.0
16.77, 28.31, 2020-05-08 14:00:00, -1.0
17.34, 28.17, 2020-05-08 15:00:00, -1.0
17.95, 25.89, 2020-05-08 16:00:00, -2.0
17.64, 27.44, 2020-05-08 17:00:00, -1.0
17.96, 26.94, 2020-05-08 18:00:00, -1.0
17.97, 26.89, 2020-05-08 19:00:00, -2.0
16.93, 30.06, 2020-05-08 20:00:00, 0.0
9.94, 52.6, 2020-05-08 21:00:00, 0.0
6.651, 62.78, 2020-05-08 22:00:00, 0.0
4.235, 70.62, 2020-05-08 23:00:00, 0.0
2.302, 76.05, 2020-05-09 00:00:00, -2.0
1.161, 77.14, 2020-05-09 01:00:00, -2.0
-0.298, 81.5, 2020-05-09 02:00:00, -3.0
-1.296, 86.6, 2020-05-09 03:00:00, -3.0
-1.616, 86.1, 2020-05-09 04:00:00, -3.0
-2.033, 85.8, 2020-05-09 05:00:00, -4.0
-2.169, 86.4, 2020-05-09 06:00:00, -4.0
1.424, 78.16, 2020-05-09 07:00:00, -2.0
9.49, 54.38, 2020-05-09 08:00:00, 1.0
13.11, 41.86, 2020-05-09 09:00:00, 0.0
15.23, 36.74, 2020-05-09 10:00:00, 1.0
16.38, 35.42, 2020-05-09 11:00:00, 1.0
16.74, 32.91, 2020-05-09 12:00:00, 0.0
18.77, 30.49, 2020-05-09 13:00:00, 1.0
19.29, 28.95, 2020-05-09 14:00:00, 1.0
20.05, 25.96, 2020-05-09 15:00:00, 1.0
19.96, 24.7, 2020-05-09 16:00:00, -1.0
20.37, 25.14, 2020-05-09 17:00:00, 0.0
20.72, 24.02, 2020-05-09 18:00:00, 0.0
19.7, 27.59, 2020-05-09 19:00:00, 0.0
18.69, 28.68, 2020-05-09 20:00:00, 0.0
14.35, 41.43, 2020-05-09 21:00:00, 1.0
13.99, 29.97, 2020-05-09 22:00:00, -3.0
11.53, 36.12, 2020-05-09 23:00:00, -3.0
7.03, 51.25, 2020-05-10 00:00:00, -2.0
4.533, 60.75, 2020-05-10 01:00:00, -2.0
3.271, 65.42, 2020-05-10 02:00:00, -3.0
1.75, 70.97, 2020-05-10 03:00:00, -3.0
0.637, 73.06, 2020-05-10 04:00:00, -4.0
-0.235, 77.21, 2020-05-10 05:00:00, -3.0
-0.11, 75.84, 2020-05-10 06:00:00, -3.0
6.158, 60.04, 2020-05-10 07:00:00, -1.0
9.25, 42.49, 2020-05-10 08:00:00, -3.0
10.36, 38.69, 2020-05-10 09:00:00, -3.0
11.97, 34.52, 2020-05-10 10:00:00, -3.0
14.08, 32.04, 2020-05-10 11:00:00, -2.0
14.8, 27.94, 2020-05-10 12:00:00, -3.0
15.65, 26.58, 2020-05-10 13:00:00, -3.0
16.55, 25.97, 2020-05-10 14:00:00, -3.0
17.19, 24.58, 2020-05-10 15:00:00, -3.0
18.21, 24.11, 2020-05-10 16:00:00, -3.0
17.66, 22.97, 2020-05-10 17:00:00, -4.0
17.4, 22.77, 2020-05-10 18:00:00, -4.0
17.08, 23.21, 2020-05-10 19:00:00, -4.0
15.91, 24.59, 2020-05-10 20:00:00, -4.0
9.75, 44.82, 2020-05-10 21:00:00, -2.0
6.071, 56.0, 2020-05-10 22:00:00, -2.0
4.851, 59.91, 2020-05-10 23:00:00, -3.0
3.439, 66.06, 2020-05-11 00:00:00, -2.0
3.763, 67.23, 2020-05-11 01:00:00, -2.0
3.728, 68.42, 2020-05-11 02:00:00, -1.0
1.482, 75.3, 2020-05-11 03:00:00, -2.0
-0.78, 81.3, 2020-05-11 04:00:00, -3.0
-1.23, 82.8, 2020-05-11 05:00:00, -4.0
0.519, 78.32, 2020-05-11 06:00:00, -2.0
3.807, 72.87, 2020-05-11 07:00:00, -1.0
7.948, 49.24, 2020-05-11 08:00:00, -2.0
10.05, 43.83, 2020-05-11 09:00:00, -1.0
11.55, 40.35, 2020-05-11 10:00:00, -1.0
13.25, 35.68, 2020-05-11 11:00:00, -1.0
14.99, 30.61, 2020-05-11 12:00:00, -2.0
15.99, 30.25, 2020-05-11 13:00:00, -2.0
16.26, 29.72, 2020-05-11 14:00:00, -1.0
16.39, 26.43, 2020-05-11 15:00:00, -3.0
17.17, 25.23, 2020-05-11 16:00:00, -2.0
17.62, 23.86, 2020-05-11 17:00:00, -3.0
17.14, 22.77, 2020-05-11 18:00:00, -4.0
17.16, 21.17, 2020-05-11 19:00:00, -5.0
15.93, 24.18, 2020-05-11 20:00:00, -4.0
11.56, 33.3, 2020-05-11 21:00:00, -3.0
7.232, 49.39, 2020-05-11 22:00:00, -3.0
3.666, 58.57, 2020-05-11 23:00:00, -4.0
1.783, 65.19, 2020-05-12 00:00:00, -4.0
-0.634, 72.21, 2020-05-12 01:00:00, -4.0
-1.209, 74.02, 2020-05-12 02:00:00, -5.0
-1.79, 75.85, 2020-05-12 03:00:00, -5.0
-2.186, 75.1, 2020-05-12 04:00:00, -5.0
-2.592, 75.75, 2020-05-12 05:00:00, -6.0
-2.78, 78.18, 2020-05-12 06:00:00, -6.0
0.886, 72.72, 2020-05-12 07:00:00, -4.0
7.169, 50.99, 2020-05-12 08:00:00, -2.0
10.23, 39.51, 2020-05-12 09:00:00, -3.0
12.58, 32.74, 2020-05-12 10:00:00, -3.0
14.61, 30.2, 2020-05-12 11:00:00, -3.0
15.4, 26.22, 2020-05-12 12:00:00, -3.0
16.57, 21.62, 2020-05-12 13:00:00, -5.0
16.83, 20.09, 2020-05-12 14:00:00, -6.0
17.21, 18.79, 2020-05-12 15:00:00, -7.0
17.5, 16.78, 2020-05-12 16:00:00, -8.0
18.05, 16.9, 2020-05-12 17:00:00, -8.0
17.73, 15.77, 2020-05-12 18:00:00, -9.0
17.58, 15.6, 2020-05-12 19:00:00, -9.0
16.18, 19.64, 2020-05-12 20:00:00, -7.0
9.62, 36.01, 2020-05-12 21:00:00, -5.0
5.376, 47.46, 2020-05-12 22:00:00, -5.0
2.906, 54.5, 2020-05-12 23:00:00, -5.0
1.276, 58.56, 2020-05-13 00:00:00, -6.0
-0.267, 63.64, 2020-05-13 01:00:00, -5.0
-0.672, 68.94, 2020-05-13 02:00:00, -5.0
-0.452, 74.99, 2020-05-13 03:00:00, -4.0
-1.36, 77.27, 2020-05-13 04:00:00, -4.0
-1.787, 80.1, 2020-05-13 05:00:00, -5.0
-1.976, 84.5, 2020-05-13 06:00:00, -4.0
1.368, 75.54, 2020-05-13 07:00:00, -3.0
8.85, 63.63, 2020-05-13 08:00:00, 2.0
11.29, 57.5, 2020-05-13 09:00:00, 3.0
13.07, 50.4, 2020-05-13 10:00:00, 3.0
14.91, 40.31, 2020-05-13 11:00:00, 1.0
14.56, 41.93, 2020-05-13 12:00:00, 2.0
15.07, 40.86, 2020-05-13 13:00:00, 2.0
14.08, 40.95, 2020-05-13 14:00:00, 1.0
15.67, 32.64, 2020-05-13 15:00:00, 0.0
17.63, 30.74, 2020-05-13 16:00:00, 0.0
17.25, 29.27, 2020-05-13 17:00:00, 0.0
15.33, 36.05, 2020-05-13 18:00:00, 0.0
12.01, 54.1, 2020-05-13 19:00:00, 2.0
12.25, 44.62, 2020-05-13 20:00:00, 0.0
9.51, 70.79, 2020-05-13 21:00:00, 4.0
5.544, 86.7, 2020-05-13 22:00:00, 4.0
4.254, 90.5, 2020-05-13 23:00:00, 3.0
5.27, 83.9, 2020-05-14 00:00:00, 3.0
7.878, 66.45, 2020-05-14 01:00:00, 2.0
8.12, 67.03, 2020-05-14 02:00:00, 2.0
7.6, 74.74, 2020-05-14 03:00:00, 3.0
5.386, 93.1, 2020-05-14 04:00:00, 5.0
4.483, 95.9, 2020-05-14 05:00:00, 4.0
4.433, 96.3, 2020-05-14 06:00:00, 4.0
5.444, 91.9, 2020-05-14 07:00:00, 4.0
7.194, 81.6, 2020-05-14 08:00:00, 4.0
10.09, 65.16, 2020-05-14 09:00:00, 4.0
12.04, 57.02, 2020-05-14 10:00:00, 4.0
11.48, 59.48, 2020-05-14 11:00:00, 4.0
11.84, 59.26, 2020-05-14 12:00:00, 4.0
12.84, 54.39, 2020-05-14 13:00:00, 4.0
13.9, 45.8, 2020-05-14 14:00:00, 2.0
15.2, 39.46, 2020-05-14 15:00:00, 1.0
13.36, 46.99, 2020-05-14 16:00:00, 3.0
13.81, 46.8, 2020-05-14 17:00:00, 3.0
11.76, 63.76, 2020-05-14 18:00:00, 5.0
10.69, 69.91, 2020-05-14 19:00:00, 6.0
9.88, 68.91, 2020-05-14 20:00:00, 5.0
8.37, 77.45, 2020-05-14 21:00:00, 4.0
7.368, 82.0, 2020-05-14 22:00:00, 5.0
6.539, 85.9, 2020-05-14 23:00:00, 4.0
6.166, 86.4, 2020-05-15 00:00:00, 4.0
4.616, 90.4, 2020-05-15 01:00:00, 3.0
2.554, 92.0, 2020-05-15 02:00:00, 1.0
1.352, 92.8, 2020-05-15 03:00:00, 0.0
2.332, 91.5, 2020-05-15 04:00:00, 1.0
2.142, 92.4, 2020-05-15 05:00:00, 1.0
2.896, 91.7, 2020-05-15 06:00:00, 2.0
4.985, 88.0, 2020-05-15 07:00:00, 3.0
7.979, 76.13, 2020-05-15 08:00:00, 4.0
9.74, 73.42, 2020-05-15 09:00:00, 5.0
11.25, 64.92, 2020-05-15 10:00:00, 5.0
13.54, 54.71, 2020-05-15 11:00:00, 4.0
9.76, 77.98, 2020-05-15 12:00:00, 6.0
10.91, 74.65, 2020-05-15 13:00:00, 7.0
12.41, 64.36, 2020-05-15 14:00:00, 6.0
13.51, 52.33, 2020-05-15 15:00:00, 4.0
14.55, 52.42, 2020-05-15 16:00:00, 5.0
15.66, 44.58, 2020-05-15 17:00:00, 3.0
15.03, 44.51, 2020-05-15 18:00:00, 3.0
14.62, 46.79, 2020-05-15 19:00:00, 4.0
14.12, 45.29, 2020-05-15 20:00:00, 3.0
9.62, 61.95, 2020-05-15 21:00:00, 3.0
7.534, 64.8, 2020-05-15 22:00:00, 1.0
8.25, 61.27, 2020-05-15 23:00:00, 1.0
3.844, 81.1, 2020-05-16 00:00:00, 1.0
2.138, 88.3, 2020-05-16 01:00:00, 0.0
2.419, 87.9, 2020-05-16 02:00:00, 0.0
1.077, 91.1, 2020-05-16 03:00:00, 0.0
1.935, 90.0, 2020-05-16 04:00:00, 1.0
5.462, 71.56, 2020-05-16 05:00:00, 1.0
5.315, 73.03, 2020-05-16 06:00:00, 1.0
5.886, 70.4, 2020-05-16 07:00:00, 1.0
8.67, 58.62, 2020-05-16 08:00:00, 1.0
9.33, 57.18, 2020-05-16 09:00:00, 1.0
10.38, 54.96, 2020-05-16 10:00:00, 1.0
11.56, 54.67, 2020-05-16 11:00:00, 3.0
12.16, 52.3, 2020-05-16 12:00:00, 3.0
12.13, 48.92, 2020-05-16 13:00:00, 2.0
12.14, 51.41, 2020-05-16 14:00:00, 2.0
12.94, 47.42, 2020-05-16 15:00:00, 2.0
12.35, 53.26, 2020-05-16 16:00:00, 3.0
12.23, 54.46, 2020-05-16 17:00:00, 3.0
11.24, 60.62, 2020-05-16 18:00:00, 4.0
10.41, 65.41, 2020-05-16 19:00:00, 4.0
9.94, 70.28, 2020-05-16 20:00:00, 5.0
9.51, 70.35, 2020-05-16 21:00:00, 4.0
8.87, 74.17, 2020-05-16 22:00:00, 5.0
8.22, 79.65, 2020-05-16 23:00:00, 5.0
6.932, 85.3, 2020-05-17 00:00:00, 4.0
4.589, 90.6, 2020-05-17 01:00:00, 3.0
3.417, 92.7, 2020-05-17 02:00:00, 2.0
3.881, 92.4, 2020-05-17 03:00:00, 3.0
4.557, 92.9, 2020-05-17 04:00:00, 4.0
5.11, 94.1, 2020-05-17 05:00:00, 4.0
5.741, 96.3, 2020-05-17 06:00:00, 5.0
6.355, 97.3, 2020-05-17 07:00:00, 6.0
6.276, 96.4, 2020-05-17 08:00:00, 6.0
6.063, 95.2, 2020-05-17 09:00:00, 5.0
6.55, 93.0, 2020-05-17 10:00:00, 6.0
7.19, 90.4, 2020-05-17 11:00:00, 5.0
8.81, 82.4, 2020-05-17 12:00:00, 6.0
9.43, 80.5, 2020-05-17 13:00:00, 6.0
8.94, 86.6, 2020-05-17 14:00:00, 7.0
11.04, 73.55, 2020-05-17 15:00:00, 7.0
12.67, 62.2, 2020-05-17 16:00:00, 6.0
14.32, 49.73, 2020-05-17 17:00:00, 5.0
13.61, 50.56, 2020-05-17 18:00:00, 4.0
12.31, 61.86, 2020-05-17 19:00:00, 5.0
10.96, 70.21, 2020-05-17 20:00:00, 6.0
8.97, 80.7, 2020-05-17 21:00:00, 6.0
8.05, 90.0, 2020-05-17 22:00:00, 7.0
7.295, 91.1, 2020-05-17 23:00:00, 6.0
7.602, 87.7, 2020-05-18 00:00:00, 6.0
7.606, 90.1, 2020-05-18 01:00:00, 6.0
7.078, 93.8, 2020-05-18 02:00:00, 6.0
6.815, 94.2, 2020-05-18 03:00:00, 6.0
6.409, 93.9, 2020-05-18 04:00:00, 5.0
6.23, 95.3, 2020-05-18 05:00:00, 5.0
6.207, 96.4, 2020-05-18 06:00:00, 6.0
6.456, 96.3, 2020-05-18 07:00:00, 6.0
6.343, 96.3, 2020-05-18 08:00:00, 6.0
6.915, 93.6, 2020-05-18 09:00:00, 6.0
7.807, 86.6, 2020-05-18 10:00:00, 6.0
8.55, 84.8, 2020-05-18 11:00:00, 6.0
8.81, 83.3, 2020-05-18 12:00:00, 6.0
9.45, 85.8, 2020-05-18 13:00:00, 7.0
9.69, 82.5, 2020-05-18 14:00:00, 7.0
10.46, 78.82, 2020-05-18 15:00:00, 7.0
11.14, 69.05, 2020-05-18 16:00:00, 5.0
12.03, 61.97, 2020-05-18 17:00:00, 5.0
12.98, 57.3, 2020-05-18 18:00:00, 5.0
12.75, 59.29, 2020-05-18 19:00:00, 5.0
11.58, 74.09, 2020-05-18 20:00:00, 7.0
9.06, 87.8, 2020-05-18 21:00:00, 8.0
6.317, 93.7, 2020-05-18 22:00:00, 5.0
4.707, 94.1, 2020-05-18 23:00:00, 4.0
4.959, 94.7, 2020-05-19 00:00:00, 4.0
5.107, 95.2, 2020-05-19 01:00:00, 5.0
5.29, 95.5, 2020-05-19 02:00:00, 4.0
5.34, 95.4, 2020-05-19 03:00:00, 5.0
5.104, 95.7, 2020-05-19 04:00:00, 4.0
4.759, 96.1, 2020-05-19 05:00:00, 4.0
5.245, 96.0, 2020-05-19 06:00:00, 4.0
6.84, 93.9, 2020-05-19 07:00:00, 6.0
9.49, 85.2, 2020-05-19 08:00:00, 7.0
11.26, 73.54, 2020-05-19 09:00:00, 6.0
13.08, 59.43, 2020-05-19 10:00:00, 6.0
14.53, 53.59, 2020-05-19 11:00:00, 5.0
14.19, 54.52, 2020-05-19 12:00:00, 5.0
14.83, 50.99, 2020-05-19 13:00:00, 5.0
14.38, 51.84, 2020-05-19 14:00:00, 5.0
17.01, 38.49, 2020-05-19 15:00:00, 2.0
17.36, 39.28, 2020-05-19 16:00:00, 3.0
17.48, 37.0, 2020-05-19 17:00:00, 3.0
17.99, 36.92, 2020-05-19 18:00:00, 3.0
15.86, 45.9, 2020-05-19 19:00:00, 5.0
14.54, 51.2, 2020-05-19 20:00:00, 4.0
11.08, 68.23, 2020-05-19 21:00:00, 6.0
12.21, 65.25, 2020-05-19 22:00:00, 6.0
11.06, 71.8, 2020-05-19 23:00:00, 6.0
10.01, 79.86, 2020-05-20 00:00:00, 7.0
8.73, 94.0, 2020-05-20 01:00:00, 8.0
7.543, 95.4, 2020-05-20 02:00:00, 7.0
5.863, 96.2, 2020-05-20 03:00:00, 5.0
4.977, 96.6, 2020-05-20 04:00:00, 4.0
5.085, 96.5, 2020-05-20 05:00:00, 5.0
5.234, 96.7, 2020-05-20 06:00:00, 5.0
6.638, 96.4, 2020-05-20 07:00:00, 7.0
10.81, 75.22, 2020-05-20 08:00:00, 7.0
13.25, 60.8, 2020-05-20 09:00:00, 6.0
14.65, 55.56, 2020-05-20 10:00:00, 6.0
16.25, 46.16, 2020-05-20 11:00:00, 5.0
16.94, 43.92, 2020-05-20 12:00:00, 4.0
18.22, 31.85, 2020-05-20 13:00:00, 1.0
18.79, 33.46, 2020-05-20 14:00:00, 2.0
18.99, 33.87, 2020-05-20 15:00:00, 2.0
19.66, 31.21, 2020-05-20 16:00:00, 2.0
19.25, 30.91, 2020-05-20 17:00:00, 1.0
16.09, 48.59, 2020-05-20 18:00:00, 5.0
14.68, 48.68, 2020-05-20 19:00:00, 4.0
11.43, 78.56, 2020-05-20 20:00:00, 8.0
8.6, 92.4, 2020-05-20 21:00:00, 7.0
7.64, 92.4, 2020-05-20 22:00:00, 6.0
7.222, 93.0, 2020-05-20 23:00:00, 6.0
6.424, 92.1, 2020-05-21 00:00:00, 5.0
5.832, 90.6, 2020-05-21 01:00:00, 4.0
5.43, 91.2, 2020-05-21 02:00:00, 4.0
5.719, 90.1, 2020-05-21 03:00:00, 4.0
5.586, 86.3, 2020-05-21 04:00:00, 4.0
5.207, 84.5, 2020-05-21 05:00:00, 3.0
4.968, 81.6, 2020-05-21 06:00:00, 2.0
5.678, 74.85, 2020-05-21 07:00:00, 2.0
6.441, 70.12, 2020-05-21 08:00:00, 1.0
7.37, 67.1, 2020-05-21 09:00:00, 1.0
8.42, 59.13, 2020-05-21 10:00:00, 1.0
8.75, 58.91, 2020-05-21 11:00:00, 1.0
9.31, 56.26, 2020-05-21 12:00:00, 1.0
10.19, 50.18, 2020-05-21 13:00:00, 0.0
10.28, 48.18, 2020-05-21 14:00:00, 0.0
10.96, 42.95, 2020-05-21 15:00:00, -1.0
10.41, 47.37, 2020-05-21 16:00:00, -1.0
11.88, 43.76, 2020-05-21 17:00:00, 0.0
8.43, 64.3, 2020-05-21 18:00:00, 2.0
7.802, 72.39, 2020-05-21 19:00:00, 3.0
7.629, 75.84, 2020-05-21 20:00:00, 4.0
7.645, 68.65, 2020-05-21 21:00:00, 2.0
7.967, 61.6, 2020-05-21 22:00:00, 1.0
7.119, 66.77, 2020-05-21 23:00:00, 1.0
6.58, 71.23, 2020-05-22 00:00:00, 2.0
6.734, 65.52, 2020-05-22 01:00:00, 0.0
6.419, 69.05, 2020-05-22 02:00:00, 1.0
5.352, 78.75, 2020-05-22 03:00:00, 2.0
5.484, 77.34, 2020-05-22 04:00:00, 2.0
5.488, 72.29, 2020-05-22 05:00:00, 1.0
6.043, 70.64, 2020-05-22 06:00:00, 1.0
6.331, 69.01, 2020-05-22 07:00:00, 1.0
6.795, 66.79, 2020-05-22 08:00:00, 1.0
7.78, 63.16, 2020-05-22 09:00:00, 1.0
7.669, 63.77, 2020-05-22 10:00:00, 1.0
8.96, 61.43, 2020-05-22 11:00:00, 2.0
9.74, 56.59, 2020-05-22 12:00:00, 2.0
9.73, 57.07, 2020-05-22 13:00:00, 2.0
10.6, 54.51, 2020-05-22 14:00:00, 2.0
10.92, 54.65, 2020-05-22 15:00:00, 2.0
12.05, 49.95, 2020-05-22 16:00:00, 2.0
12.44, 50.58, 2020-05-22 17:00:00, 3.0
12.21, 53.88, 2020-05-22 18:00:00, 3.0
8.28, 87.7, 2020-05-22 19:00:00, 7.0
9.3, 84.8, 2020-05-22 20:00:00, 7.0
8.27, 90.4, 2020-05-22 21:00:00, 7.0
7.321, 92.6, 2020-05-22 22:00:00, 6.0
7.086, 94.1, 2020-05-22 23:00:00, 7.0
6.776, 94.3, 2020-05-23 00:00:00, 6.0
6.086, 95.0, 2020-05-23 01:00:00, 5.0
6.481, 95.6, 2020-05-23 02:00:00, 6.0
6.007, 92.2, 2020-05-23 03:00:00, 5.0
5.473, 95.2, 2020-05-23 04:00:00, 5.0
4.867, 96.0, 2020-05-23 05:00:00, 4.0
5.172, 96.6, 2020-05-23 06:00:00, 5.0
6.21, 95.1, 2020-05-23 07:00:00, 6.0
7.813, 78.62, 2020-05-23 08:00:00, 4.0
10.55, 59.7, 2020-05-23 09:00:00, 3.0
10.63, 55.45, 2020-05-23 10:00:00, 2.0
11.97, 51.04, 2020-05-23 11:00:00, 2.0
12.6, 49.2, 2020-05-23 12:00:00, 2.0
13.44, 48.79, 2020-05-23 13:00:00, 3.0
13.81, 47.26, 2020-05-23 14:00:00, 3.0
14.61, 46.67, 2020-05-23 15:00:00, 4.0
15.17, 44.13, 2020-05-23 16:00:00, 3.0
16.77, 39.19, 2020-05-23 17:00:00, 2.0
16.9, 36.47, 2020-05-23 18:00:00, 2.0
16.04, 41.73, 2020-05-23 19:00:00, 3.0
14.29, 43.22, 2020-05-23 20:00:00, 2.0
11.76, 50.68, 2020-05-23 21:00:00, 2.0
10.82, 50.67, 2020-05-23 22:00:00, 1.0
9.93, 52.65, 2020-05-23 23:00:00, 1.0
9.4, 53.84, 2020-05-24 00:00:00, 1.0
7.785, 66.28, 2020-05-24 01:00:00, 2.0
7.399, 68.11, 2020-05-24 02:00:00, 2.0
6.146, 74.52, 2020-05-24 03:00:00, 2.0
4.53, 83.2, 2020-05-24 04:00:00, 2.0
3.12, 87.3, 2020-05-24 05:00:00, 1.0
3.258, 87.8, 2020-05-24 06:00:00, 1.0
5.808, 79.08, 2020-05-24 07:00:00, 2.0
8.65, 69.24, 2020-05-24 08:00:00, 3.0
9.95, 60.29, 2020-05-24 09:00:00, 3.0
12.16, 53.57, 2020-05-24 10:00:00, 3.0
13.76, 46.49, 2020-05-24 11:00:00, 2.0
14.95, 45.31, 2020-05-24 12:00:00, 3.0
15.23, 45.64, 2020-05-24 13:00:00, 4.0
16.14, 44.68, 2020-05-24 14:00:00, 4.0
16.43, 46.31, 2020-05-24 15:00:00, 5.0
16.81, 44.63, 2020-05-24 16:00:00, 5.0
17.18, 43.82, 2020-05-24 17:00:00, 5.0
17.09, 44.35, 2020-05-24 18:00:00, 5.0
16.55, 43.45, 2020-05-24 19:00:00, 4.0
15.15, 47.05, 2020-05-24 20:00:00, 4.0
14.15, 50.12, 2020-05-24 21:00:00, 4.0
13.15, 51.79, 2020-05-24 22:00:00, 4.0
12.65, 54.04, 2020-05-24 23:00:00, 4.0
11.92, 59.85, 2020-05-25 00:00:00, 5.0
9.14, 88.2, 2020-05-25 01:00:00, 7.0
8.49, 95.7, 2020-05-25 02:00:00, 8.0
8.3, 96.9, 2020-05-25 03:00:00, 8.0
7.846, 96.2, 2020-05-25 04:00:00, 7.0
7.744, 96.4, 2020-05-25 05:00:00, 7.0
7.712, 97.1, 2020-05-25 06:00:00, 7.0
8.06, 97.3, 2020-05-25 07:00:00, 8.0
8.11, 97.1, 2020-05-25 08:00:00, 8.0
8.81, 95.1, 2020-05-25 09:00:00, 8.0
10.08, 92.5, 2020-05-25 10:00:00, 9.0
10.86, 82.9, 2020-05-25 11:00:00, 8.0
12.51, 73.03, 2020-05-25 12:00:00, 8.0
11.7, 82.2, 2020-05-25 13:00:00, 9.0
13.02, 71.55, 2020-05-25 14:00:00, 8.0
14.46, 63.45, 2020-05-25 15:00:00, 7.0
14.15, 64.4, 2020-05-25 16:00:00, 7.0
13.42, 75.99, 2020-05-25 17:00:00, 9.0
14.55, 64.59, 2020-05-25 18:00:00, 8.0
15.14, 58.41, 2020-05-25 19:00:00, 7.0
13.78, 54.79, 2020-05-25 20:00:00, 5.0
11.43, 62.47, 2020-05-25 21:00:00, 4.0
7.57, 86.5, 2020-05-25 22:00:00, 5.0
9.84, 66.41, 2020-05-25 23:00:00, 4.0
6.9, 89.5, 2020-05-26 00:00:00, 5.0
7.851, 89.5, 2020-05-26 01:00:00, 6.0
7.962, 93.8, 2020-05-26 02:00:00, 7.0
7.836, 94.0, 2020-05-26 03:00:00, 7.0
6.201, 88.8, 2020-05-26 04:00:00, 4.0
5.535, 93.8, 2020-05-26 05:00:00, 5.0
5.14, 90.0, 2020-05-26 06:00:00, 4.0
3.974, 90.6, 2020-05-26 07:00:00, 3.0
3.975, 91.9, 2020-05-26 08:00:00, 3.0
6.149, 78.77, 2020-05-26 09:00:00, 3.0
7.18, 65.14, 2020-05-26 10:00:00, 2.0
8.6, 58.81, 2020-05-26 11:00:00, 1.0
10.17, 47.96, 2020-05-26 12:00:00, -1.0
11.16, 45.31, 2020-05-26 13:00:00, 0.0
11.53, 38.67, 2020-05-26 14:00:00, -2.0
11.61, 38.54, 2020-05-26 15:00:00, -2.0
11.91, 42.26, 2020-05-26 16:00:00, -1.0
12.11, 39.08, 2020-05-26 17:00:00, -2.0
12.97, 30.7, 2020-05-26 18:00:00, -4.0
12.73, 41.39, 2020-05-26 19:00:00, 0.0
12.61, 38.3, 2020-05-26 20:00:00, -1.0
7.104, 64.97, 2020-05-26 21:00:00, 1.0
3.655, 80.2, 2020-05-26 22:00:00, 0.0
1.64, 86.9, 2020-05-26 23:00:00, 0.0
0.337, 88.2, 2020-05-27 00:00:00, -2.0
-1.039, 90.4, 2020-05-27 01:00:00, -2.0
-1.127, 92.0, 2020-05-27 02:00:00, -2.0
