station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, min_air_temp_snc_last_reset, time, dwpt_temp
None, 22.19, 24.5, None, None, None, 2020-07-21 21:00:00, None
None, 21.03, 27.04, None, None, None, 2020-07-21 22:00:00, None
None, 17.12, 49.35, None, None, None, 2020-07-21 23:00:00, None
None, 15.38, 54.79, None, None, None, 2020-07-22 00:00:00, None
None, 15.35, 59.67, None, None, None, 2020-07-22 01:00:00, None
None, 15.75, 60.76, None, None, None, 2020-07-22 02:00:00, None
None, 13.83, 67.34, None, None, None, 2020-07-22 03:00:00, None
None, 13.21, 71.62, None, None, None, 2020-07-22 04:00:00, None
None, 12.78, 75.05, None, None, None, 2020-07-22 05:00:00, None
None, 13.03, 78.82, None, None, None, 2020-07-22 06:00:00, None
None, 14.94, 74.91, None, None, None, 2020-07-22 07:00:00, None
None, 16.78, 70.89, None, None, None, 2020-07-22 08:00:00, None
20.5, 20.53, 54.29, 20.5, 54.0, 12.8, 2020-07-22 09:00:00, 11.0
21.8, 21.83, 48.76, 21.8, 49.0, 12.8, 2020-07-22 10:00:00, 10.0
22.6, 22.64, 43.32, 23.0, 43.0, 12.8, 2020-07-22 11:00:00, 10.0
23.6, 23.56, 41.79, 23.4, 42.0, 12.8, 2020-07-22 12:00:00, 10.0
24.1, 24.06, 38.74, 24.2, 39.0, 12.8, 2020-07-22 13:00:00, 9.0
24.3, 24.3, 37.15, 25.1, 37.0, 12.8, 2020-07-22 14:00:00, 9.0
24.7, 24.71, 35.24, 25.1, 35.0, 12.8, 2020-07-22 15:00:00, 8.0
24.5, 24.5, 34.38, 25.2, 34.0, 12.8, 2020-07-22 16:00:00, 8.0
23.8, 23.79, 36.38, 25.2, 36.0, 12.8, 2020-07-22 17:00:00, 8.0
21.8, 21.78, 36.4, 25.2, 36.0, 12.8, 2020-07-22 18:00:00, 6.0
21.9, 21.9, 33.87, 22.5, 34.0, 21.1, 2020-07-22 19:00:00, 5.0
20.5, 20.49, 37.83, 22.5, 38.0, 20.4, 2020-07-22 20:00:00, 6.0
16.5, 16.53, 54.21, 22.5, 54.0, 16.5, 2020-07-22 21:00:00, 7.0
15.5, 15.45, 58.19, 22.5, 58.0, 14.0, 2020-07-22 22:00:00, 7.0
13.0, 12.96, 69.31, 22.5, 69.0, 12.9, 2020-07-22 23:00:00, 8.0
12.7, 12.72, 72.69, 22.5, 73.0, 12.2, 2020-07-23 00:00:00, 8.0
11.8, 11.84, 78.56, 22.5, 79.0, 11.9, 2020-07-23 01:00:00, 8.0
11.7, 11.69, 79.36, 22.5, 79.0, 11.5, 2020-07-23 02:00:00, 8.0
11.6, 11.59, 80.0, 22.5, 80.0, 11.2, 2020-07-23 03:00:00, 8.0
11.9, 11.86, 80.7, 22.5, 81.0, 11.2, 2020-07-23 04:00:00, 9.0
11.5, 11.49, 82.6, 22.5, 83.0, 11.2, 2020-07-23 05:00:00, 9.0
12.1, 12.09, 81.2, 22.5, 81.0, 11.2, 2020-07-23 06:00:00, 9.0
15.3, 15.25, 65.65, 15.4, 66.0, 11.8, 2020-07-23 07:00:00, 9.0
15.7, 15.65, 62.94, 15.8, 63.0, 11.8, 2020-07-23 08:00:00, 9.0
17.5, 17.46, 53.81, 17.7, 54.0, 11.8, 2020-07-23 09:00:00, 8.0
18.3, 18.32, 48.27, 18.6, 48.0, 11.8, 2020-07-23 10:00:00, 7.0
19.2, 19.18, 46.53, 19.3, 47.0, 11.8, 2020-07-23 11:00:00, 7.0
20.5, 20.47, 41.07, 20.6, 41.0, 11.8, 2020-07-23 12:00:00, 7.0
21.5, 21.48, 37.13, 21.4, 37.0, 11.8, 2020-07-23 13:00:00, 6.0
22.0, 22.0, 36.04, 22.2, 36.0, 11.8, 2020-07-23 14:00:00, 6.0
22.1, 22.14, 36.48, 22.3, 36.0, 11.8, 2020-07-23 15:00:00, 7.0
21.4, 21.37, 38.96, 22.5, 39.0, 11.8, 2020-07-23 16:00:00, 7.0
21.2, 21.15, 40.27, 22.5, 40.0, 11.8, 2020-07-23 17:00:00, 7.0
20.5, 20.52, 41.03, 22.5, 41.0, 11.8, 2020-07-23 18:00:00, 7.0
18.8, 18.81, 45.47, 20.6, 45.0, 18.7, 2020-07-23 19:00:00, 7.0
17.1, 17.12, 49.82, 20.6, 50.0, 17.0, 2020-07-23 20:00:00, 7.0
16.1, 16.09, 52.59, 20.6, 53.0, 15.8, 2020-07-23 21:00:00, 6.0
15.7, 15.73, 53.78, 20.6, 54.0, 15.8, 2020-07-23 22:00:00, 7.0
15.0, 14.99, 57.11, 20.6, 57.0, 14.8, 2020-07-23 23:00:00, 6.0
15.0, 14.95, 55.86, 20.6, 56.0, 14.8, 2020-07-24 00:00:00, 6.0
14.8, 14.77, 55.53, 20.6, 56.0, 14.7, 2020-07-24 01:00:00, 6.0
14.1, 14.08, 58.25, 20.6, 58.0, 14.0, 2020-07-24 02:00:00, 6.0
13.8, 13.8, 60.0, 20.6, 60.0, 13.5, 2020-07-24 03:00:00, 6.0
13.3, 13.31, 62.48, 20.6, 62.0, 13.1, 2020-07-24 04:00:00, 7.0
12.6, 12.58, 67.54, 20.6, 68.0, 12.6, 2020-07-24 05:00:00, 7.0
12.6, 12.56, 67.9, 20.6, 68.0, 12.5, 2020-07-24 06:00:00, 7.0
12.9, 12.91, 62.49, 12.9, 62.0, 12.4, 2020-07-24 07:00:00, 6.0
13.0, 13.04, 60.03, 13.2, 60.0, 12.4, 2020-07-24 08:00:00, 6.0
13.7, 13.67, 56.78, 14.4, 57.0, 12.4, 2020-07-24 09:00:00, 5.0
15.8, 15.75, 49.47, 16.0, 49.0, 12.4, 2020-07-24 10:00:00, 5.0
17.0, 16.98, 46.58, 16.8, 47.0, 12.4, 2020-07-24 11:00:00, 5.0
16.3, 16.29, 47.91, 17.0, 48.0, 12.4, 2020-07-24 12:00:00, 5.0
15.7, 15.66, 48.6, 17.8, 49.0, 12.4, 2020-07-24 13:00:00, 5.0
11.9, 11.87, 79.98, 17.8, 80.0, 11.4, 2020-07-24 14:00:00, 9.0
13.5, 13.48, 76.96, 17.8, 77.0, 11.4, 2020-07-24 15:00:00, 9.0
18.1, 18.13, 43.48, 18.1, 43.0, 11.4, 2020-07-24 16:00:00, 6.0
17.8, 17.78, 44.41, 18.4, 44.0, 11.4, 2020-07-24 17:00:00, 6.0
16.9, 16.93, 46.57, 18.4, 47.0, 11.4, 2020-07-24 18:00:00, 5.0
16.2, 16.18, 50.17, 17.0, 50.0, 16.1, 2020-07-24 19:00:00, 6.0
15.5, 15.49, 53.43, 17.0, 53.0, 15.2, 2020-07-24 20:00:00, 6.0
11.1, 11.12, 72.4, 17.0, 72.0, 11.1, 2020-07-24 21:00:00, 6.0
9.6, 9.59, 79.55, 17.0, 80.0, 9.7, 2020-07-24 22:00:00, 6.0
8.8, 8.83, 82.1, 17.0, 82.0, 8.9, 2020-07-24 23:00:00, 6.0
8.2, 8.21, 85.0, 17.0, 85.0, 8.1, 2020-07-25 00:00:00, 6.0
7.6, 7.648, 86.7, 17.0, 87.0, 7.7, 2020-07-25 01:00:00, 6.0
7.4, 7.366, 88.4, 17.0, 88.0, 7.3, 2020-07-25 02:00:00, 6.0
6.9, 6.915, 89.6, 17.0, 90.0, 6.9, 2020-07-25 03:00:00, 5.0
6.6, 6.578, 91.3, 17.0, 91.0, 6.6, 2020-07-25 04:00:00, 5.0
7.1, 7.081, 90.9, 17.0, 91.0, 6.3, 2020-07-25 05:00:00, 6.0
6.4, 6.439, 92.9, 17.0, 93.0, 6.3, 2020-07-25 06:00:00, 6.0
6.7, 6.697, 91.5, 7.0, 92.0, 6.4, 2020-07-25 07:00:00, 5.0
11.6, 11.55, 71.47, 11.4, 71.0, 6.4, 2020-07-25 08:00:00, 6.0
13.5, 13.47, 63.41, 13.4, 63.0, 6.4, 2020-07-25 09:00:00, 7.0
15.7, 15.71, 55.82, 15.4, 56.0, 6.4, 2020-07-25 10:00:00, 7.0
17.8, 17.75, 51.27, 17.8, 51.0, 6.4, 2020-07-25 11:00:00, 8.0
19.4, 19.4, 46.34, 19.8, 46.0, 6.4, 2020-07-25 12:00:00, 8.0
21.0, 21.01, 39.47, 21.2, 39.0, 6.4, 2020-07-25 13:00:00, 7.0
21.3, 21.32, 38.36, 22.3, 38.0, 6.4, 2020-07-25 14:00:00, 6.0
23.0, 23.0, 31.13, 23.3, 31.0, 6.4, 2020-07-25 15:00:00, 5.0
23.8, 23.8, 28.74, 25.2, 29.0, 6.4, 2020-07-25 16:00:00, 5.0
23.5, 23.46, 30.23, 25.2, 30.0, 6.4, 2020-07-25 17:00:00, 5.0
23.4, 23.42, 31.81, 25.2, 32.0, 6.4, 2020-07-25 18:00:00, 5.0
19.0, 19.03, 49.4, 23.5, 49.0, 17.8, 2020-07-25 19:00:00, 8.0
17.6, 17.55, 59.31, 23.5, 59.0, 16.9, 2020-07-25 20:00:00, 9.0
14.4, 14.41, 69.89, 23.5, 70.0, 14.5, 2020-07-25 21:00:00, 9.0
13.6, 13.59, 68.83, 23.5, 69.0, 13.3, 2020-07-25 22:00:00, 8.0
13.1, 13.09, 69.41, 23.5, 69.0, 12.7, 2020-07-25 23:00:00, 8.0
11.6, 11.64, 74.1, 23.5, 74.0, 11.7, 2020-07-26 00:00:00, 7.0
11.4, 11.4, 74.84, 23.5, 75.0, 11.4, 2020-07-26 01:00:00, 7.0
10.5, 10.5, 78.21, 23.5, 78.0, 10.4, 2020-07-26 02:00:00, 7.0
9.6, 9.63, 81.8, 23.5, 82.0, 9.7, 2020-07-26 03:00:00, 7.0
9.4, 9.39, 83.0, 23.5, 83.0, 9.2, 2020-07-26 04:00:00, 7.0
8.6, 8.58, 86.8, 23.5, 87.0, 8.6, 2020-07-26 05:00:00, 7.0
None, 8.02, 89.1, None, None, None, 2020-07-26 06:00:00, None
None, 10.25, 81.6, None, None, None, 2020-07-26 07:00:00, None
None, 12.98, 68.05, None, None, None, 2020-07-26 08:00:00, None
15.7, 15.66, 59.48, 15.7, 59.0, 8.0, 2020-07-26 09:00:00, 8.0
17.9, 17.86, 51.4, 18.0, 51.0, 8.0, 2020-07-26 10:00:00, 8.0
20.8, 20.81, 44.8, 20.9, 45.0, 8.0, 2020-07-26 11:00:00, 8.0
23.5, 23.53, 39.82, 23.5, 40.0, 8.0, 2020-07-26 12:00:00, 9.0
24.9, 24.94, 33.68, 25.3, 34.0, 8.0, 2020-07-26 13:00:00, 8.0
27.2, 27.19, 27.91, 27.2, 28.0, 8.0, 2020-07-26 14:00:00, 7.0
26.9, 26.89, 23.85, 27.3, 24.0, 8.0, 2020-07-26 15:00:00, 5.0
28.0, 27.95, 20.08, 28.5, 20.0, 8.0, 2020-07-26 16:00:00, 3.0
28.1, 28.1, 22.82, 28.8, 23.0, 8.0, 2020-07-26 17:00:00, 5.0
27.7, 27.68, 26.73, 28.8, 27.0, 8.0, 2020-07-26 18:00:00, 7.0
27.6, 27.6, 28.31, 28.3, 28.0, 27.3, 2020-07-26 19:00:00, 8.0
21.1, 21.12, 47.5, 28.3, 48.0, 21.3, 2020-07-26 20:00:00, 9.0
18.1, 18.08, 61.0, 28.3, 61.0, 18.1, 2020-07-26 21:00:00, 10.0
16.3, 16.32, 67.26, 28.3, 67.0, 16.4, 2020-07-26 22:00:00, 10.0
16.1, 16.14, 65.39, 28.3, 65.0, 15.0, 2020-07-26 23:00:00, 10.0
14.7, 14.68, 69.9, 28.3, 70.0, 14.7, 2020-07-27 00:00:00, 10.0
14.2, 14.19, 70.41, 28.3, 70.0, 14.2, 2020-07-27 01:00:00, 9.0
13.1, 13.1, 74.4, 28.3, 74.0, 13.1, 2020-07-27 02:00:00, 9.0
12.4, 12.41, 77.35, 28.3, 77.0, 12.1, 2020-07-27 03:00:00, 9.0
12.0, 11.97, 78.58, 28.3, 79.0, 12.1, 2020-07-27 04:00:00, 8.0
11.1, 11.09, 81.9, 28.3, 82.0, 11.2, 2020-07-27 05:00:00, 8.0
10.9, 10.85, 82.4, 28.3, 82.0, 10.8, 2020-07-27 06:00:00, 8.0
12.9, 12.92, 76.67, 13.0, 77.0, 10.8, 2020-07-27 07:00:00, 9.0
16.1, 16.13, 58.79, 16.1, 59.0, 10.8, 2020-07-27 08:00:00, 8.0
18.6, 18.62, 52.11, 18.7, 52.0, 10.8, 2020-07-27 09:00:00, 9.0
21.0, 20.96, 46.93, 21.0, 47.0, 10.8, 2020-07-27 10:00:00, 10.0
23.6, 23.6, 40.48, 24.4, 40.0, 10.8, 2020-07-27 11:00:00, 10.0
27.1, 27.11, 33.04, 27.0, 33.0, 10.8, 2020-07-27 12:00:00, 9.0
30.4, 30.36, 25.46, 30.5, 25.0, 10.8, 2020-07-27 13:00:00, 8.0
32.2, 32.16, 21.07, 32.4, 21.0, 10.8, 2020-07-27 14:00:00, 7.0
32.8, 32.77, 16.97, 32.7, 17.0, 10.8, 2020-07-27 15:00:00, 4.0
32.1, 32.14, 19.43, 32.9, 19.0, 10.8, 2020-07-27 16:00:00, 6.0
32.0, 32.03, 20.15, 32.9, 20.0, 10.8, 2020-07-27 17:00:00, 7.0
30.9, 30.93, 21.71, 32.9, 22.0, 10.8, 2020-07-27 18:00:00, 6.0
None, 30.26, 20.66, None, None, None, 2020-07-27 19:00:00, None
25.5, 25.47, 33.02, 31.2, 33.0, 25.7, 2020-07-27 20:00:00, 9.0
20.8, 20.83, 48.12, 31.2, 48.0, 21.1, 2020-07-27 21:00:00, 9.0
20.1, 20.06, 45.9, 31.2, 46.0, 19.8, 2020-07-27 22:00:00, 9.0
20.0, 19.97, 47.36, 31.2, 47.0, 18.3, 2020-07-27 23:00:00, 8.0
16.8, 16.82, 54.32, 31.2, 54.0, 16.3, 2020-07-28 00:00:00, 7.0
16.6, 16.6, 59.52, 31.2, 60.0, 16.1, 2020-07-28 01:00:00, 9.0
16.3, 16.25, 54.65, 31.2, 55.0, 15.8, 2020-07-28 02:00:00, 7.0
15.4, 15.4, 58.2, 31.2, 58.0, 15.2, 2020-07-28 03:00:00, 6.0
15.6, 15.63, 60.7, 31.2, 61.0, 14.8, 2020-07-28 04:00:00, 9.0
14.8, 14.82, 62.79, 31.2, 63.0, 14.3, 2020-07-28 05:00:00, 8.0
13.9, 13.94, 69.85, 31.2, 70.0, 13.8, 2020-07-28 06:00:00, 8.0
16.4, 16.44, 63.42, 17.0, 63.0, 13.8, 2020-07-28 07:00:00, 10.0
22.9, 22.88, 35.44, 22.8, 35.0, 13.8, 2020-07-28 08:00:00, 7.0
24.1, 24.12, 33.25, 24.2, 33.0, 13.8, 2020-07-28 09:00:00, 7.0
25.0, 25.0, 31.83, 25.1, 32.0, 13.8, 2020-07-28 10:00:00, 7.0
24.8, 24.78, 29.2, 25.5, 29.0, 13.8, 2020-07-28 11:00:00, 6.0
25.6, 25.62, 28.52, 26.4, 29.0, 13.8, 2020-07-28 12:00:00, 6.0
27.1, 27.14, 22.62, 27.5, 23.0, 13.8, 2020-07-28 13:00:00, 4.0
27.8, 27.79, 21.04, 28.0, 21.0, 13.8, 2020-07-28 14:00:00, 4.0
27.0, 27.02, 27.23, 28.3, 27.0, 13.8, 2020-07-28 15:00:00, 7.0
27.0, 26.96, 26.98, 28.3, 27.0, 13.8, 2020-07-28 16:00:00, 7.0
24.8, 24.79, 30.08, 28.3, 30.0, 13.8, 2020-07-28 17:00:00, 6.0
24.2, 24.24, 29.23, 28.3, 29.0, 13.8, 2020-07-28 18:00:00, 6.0
22.1, 22.09, 28.84, 24.3, 29.0, 21.1, 2020-07-28 19:00:00, 3.0
20.0, 19.95, 38.39, 24.3, 38.0, 19.3, 2020-07-28 20:00:00, 6.0
18.9, 18.87, 40.56, 24.3, 41.0, 19.0, 2020-07-28 21:00:00, 5.0
16.9, 16.88, 50.66, 24.3, 51.0, 16.7, 2020-07-28 22:00:00, 6.0
14.9, 14.85, 57.7, 24.3, 58.0, 14.8, 2020-07-28 23:00:00, 7.0
14.5, 14.45, 62.15, 24.3, 62.0, 14.4, 2020-07-29 00:00:00, 7.0
14.2, 14.15, 63.81, 24.3, 64.0, 13.8, 2020-07-29 01:00:00, 8.0
13.4, 13.38, 68.86, 24.3, 69.0, 12.9, 2020-07-29 02:00:00, 8.0
13.4, 13.42, 66.94, 24.3, 67.0, 12.9, 2020-07-29 03:00:00, 7.0
12.3, 12.32, 70.29, 24.3, 70.0, 12.4, 2020-07-29 04:00:00, 7.0
11.1, 11.07, 74.93, 24.3, 75.0, 11.1, 2020-07-29 05:00:00, 7.0
11.3, 11.26, 74.2, 24.3, 74.0, 11.0, 2020-07-29 06:00:00, 7.0
12.9, 12.9, 70.97, 12.7, 71.0, 10.9, 2020-07-29 07:00:00, 8.0
16.2, 16.16, 58.21, 16.0, 58.0, 10.9, 2020-07-29 08:00:00, 8.0
18.8, 18.79, 50.55, 18.7, 51.0, 10.9, 2020-07-29 09:00:00, 8.0
21.0, 21.01, 41.96, 20.9, 42.0, 10.9, 2020-07-29 10:00:00, 7.0
24.1, 24.1, 35.41, 24.1, 35.0, 10.9, 2020-07-29 11:00:00, 8.0
None, 25.82, 30.91, None, None, None, 2020-07-29 12:00:00, None
28.3, 28.33, 28.37, 28.1, 28.0, 10.9, 2020-07-29 13:00:00, 8.0
29.0, 29.0, 24.0, 29.4, 24.0, 10.9, 2020-07-29 14:00:00, 6.0
29.6, 29.62, 22.44, 29.8, 22.0, 10.9, 2020-07-29 15:00:00, 6.0
29.6, 29.57, 20.35, 30.2, 20.0, 10.9, 2020-07-29 16:00:00, 5.0
None, 29.62, 19.04, None, None, None, 2020-07-29 17:00:00, None
26.7, 26.69, 25.04, 30.4, 25.0, 10.9, 2020-07-29 18:00:00, 4.0
28.4, 28.39, 21.06, 29.2, 21.0, 26.7, 2020-07-29 19:00:00, 4.0
23.2, 23.22, 35.51, 29.2, 36.0, 22.8, 2020-07-29 20:00:00, 7.0
18.9, 18.85, 47.49, 29.2, 47.0, 18.9, 2020-07-29 21:00:00, 7.0
17.5, 17.49, 47.56, 29.2, 48.0, 17.6, 2020-07-29 22:00:00, 6.0
15.7, 15.66, 59.84, 29.2, 60.0, 15.5, 2020-07-29 23:00:00, 8.0
14.3, 14.33, 63.98, 29.2, 64.0, 14.3, 2020-07-30 00:00:00, 8.0
14.0, 13.98, 65.46, 29.2, 65.0, 13.8, 2020-07-30 01:00:00, 7.0
13.3, 13.32, 68.5, 29.2, 69.0, 13.3, 2020-07-30 02:00:00, 8.0
12.9, 12.91, 68.88, 29.2, 69.0, 12.7, 2020-07-30 03:00:00, 7.0
12.3, 12.26, 69.35, 29.2, 69.0, 12.2, 2020-07-30 04:00:00, 7.0
12.4, 12.37, 67.92, 29.2, 68.0, 11.8, 2020-07-30 05:00:00, 7.0
11.7, 11.69, 73.39, 29.2, 73.0, 11.5, 2020-07-30 06:00:00, 7.0
13.6, 13.57, 71.66, 13.5, 72.0, 11.6, 2020-07-30 07:00:00, 8.0
17.0, 16.96, 55.06, 16.9, 55.0, 11.6, 2020-07-30 08:00:00, 8.0
18.3, 18.31, 51.39, 18.4, 51.0, 11.6, 2020-07-30 09:00:00, 9.0
21.4, 21.38, 40.21, 21.4, 40.0, 11.6, 2020-07-30 10:00:00, 7.0
24.9, 24.87, 34.3, 24.9, 34.0, 11.6, 2020-07-30 11:00:00, 8.0
27.2, 27.17, 30.53, 27.1, 31.0, 11.6, 2020-07-30 12:00:00, 8.0
28.9, 28.91, 27.9, 29.3, 28.0, 11.6, 2020-07-30 13:00:00, 8.0
31.6, 31.6, 23.86, 31.9, 24.0, 11.6, 2020-07-30 14:00:00, 8.0
33.4, 33.38, 21.53, 33.6, 22.0, 11.6, 2020-07-30 15:00:00, 9.0
34.4, 34.42, 18.13, 35.0, 18.0, 11.6, 2020-07-30 16:00:00, 7.0
33.2, 33.24, 17.68, 35.0, 18.0, 11.6, 2020-07-30 17:00:00, 5.0
33.6, 33.63, 21.22, 35.0, 21.0, 11.6, 2020-07-30 18:00:00, 8.0
32.8, 32.78, 24.4, 34.3, 24.0, 32.7, 2020-07-30 19:00:00, 10.0
23.6, 23.63, 49.0, 34.3, 49.0, 23.7, 2020-07-30 20:00:00, 12.0
22.1, 22.14, 53.73, 34.3, 54.0, 22.0, 2020-07-30 21:00:00, 12.0
20.4, 20.4, 57.16, 34.3, 57.0, 20.4, 2020-07-30 22:00:00, 12.0
20.4, 20.44, 51.89, 34.3, 52.0, 19.3, 2020-07-30 23:00:00, 12.0
18.5, 18.54, 61.36, 34.3, 61.0, 18.0, 2020-07-31 00:00:00, 11.0
17.8, 17.78, 62.33, 34.3, 62.0, 17.5, 2020-07-31 01:00:00, 11.0
16.2, 16.21, 70.32, 34.3, 70.0, 16.2, 2020-07-31 02:00:00, 11.0
15.5, 15.46, 72.86, 34.3, 73.0, 15.5, 2020-07-31 03:00:00, 11.0
15.1, 15.06, 72.23, 34.3, 72.0, 15.1, 2020-07-31 04:00:00, 10.0
15.3, 15.31, 68.19, 34.3, 68.0, 14.3, 2020-07-31 05:00:00, 9.0
14.1, 14.13, 74.72, 34.3, 75.0, 14.1, 2020-07-31 06:00:00, 10.0
15.5, 15.48, 73.75, 15.5, 74.0, 13.9, 2020-07-31 07:00:00, 11.0
19.0, 18.98, 58.51, 18.8, 59.0, 13.9, 2020-07-31 08:00:00, 11.0
21.1, 21.1, 49.09, 21.1, 49.0, 13.9, 2020-07-31 09:00:00, 10.0
22.2, 22.17, 48.19, 22.2, 48.0, 13.9, 2020-07-31 10:00:00, 11.0
22.7, 22.74, 47.8, 22.7, 48.0, 13.9, 2020-07-31 11:00:00, 11.0
25.8, 25.8, 42.76, 26.0, 43.0, 13.9, 2020-07-31 12:00:00, 12.0
28.1, 28.14, 36.57, 28.2, 37.0, 13.9, 2020-07-31 13:00:00, 12.0
29.1, 29.08, 35.74, 29.9, 36.0, 13.9, 2020-07-31 14:00:00, 12.0
28.6, 28.63, 44.19, 30.3, 44.0, 13.9, 2020-07-31 15:00:00, 14.0
26.6, 26.61, 54.53, 30.3, 55.0, 13.9, 2020-07-31 16:00:00, 15.0
26.7, 26.65, 52.39, 30.3, 52.0, 13.9, 2020-07-31 17:00:00, 17.0
28.5, 28.52, 36.87, 30.3, 37.0, 13.9, 2020-07-31 18:00:00, 13.0
26.0, 26.02, 43.11, 28.6, 43.0, 26.0, 2020-07-31 19:00:00, 12.0
24.6, 24.61, 43.14, 28.6, 43.0, 24.7, 2020-07-31 20:00:00, 11.0
21.4, 21.44, 57.36, 28.6, 57.0, 21.5, 2020-07-31 21:00:00, 13.0
18.6, 18.62, 59.46, 28.6, 59.0, 18.3, 2020-07-31 22:00:00, 11.0
17.0, 16.98, 63.75, 28.6, 64.0, 16.9, 2020-07-31 23:00:00, 10.0
16.0, 16.0, 66.06, 28.6, 66.0, 16.0, 2020-08-01 00:00:00, 10.0
16.1, 16.13, 66.17, 28.6, 66.0, 15.8, 2020-08-01 01:00:00, 10.0
15.8, 15.84, 65.11, 28.6, 65.0, 15.2, 2020-08-01 02:00:00, 10.0
15.0, 15.01, 64.19, 28.6, 64.0, 14.6, 2020-08-01 03:00:00, 8.0
14.3, 14.27, 62.64, 28.6, 63.0, 13.7, 2020-08-01 04:00:00, 8.0
13.4, 13.36, 64.09, 28.6, 64.0, 13.3, 2020-08-01 05:00:00, 6.0
12.4, 12.42, 66.19, 28.6, 66.0, 12.1, 2020-08-01 06:00:00, 7.0
13.0, 13.03, 72.49, 13.3, 72.0, 12.1, 2020-08-01 07:00:00, 8.0
15.7, 15.74, 65.38, 15.7, 65.0, 12.1, 2020-08-01 08:00:00, 9.0
15.4, 15.36, 72.98, 19.4, 73.0, 12.1, 2020-08-01 09:00:00, 10.0
23.1, 23.1, 36.34, 23.0, 36.0, 12.1, 2020-08-01 10:00:00, 7.0
24.5, 24.5, 31.07, 24.8, 31.0, 12.1, 2020-08-01 11:00:00, 6.0
26.4, 26.44, 27.58, 26.7, 28.0, 12.1, 2020-08-01 12:00:00, 6.0
27.1, 27.13, 22.24, 27.6, 22.0, 12.1, 2020-08-01 13:00:00, 4.0
28.3, 28.34, 20.49, 28.4, 20.0, 12.1, 2020-08-01 14:00:00, 4.0
28.1, 28.12, 21.47, 28.4, 21.0, 12.1, 2020-08-01 15:00:00, 4.0
28.0, 28.0, 21.59, 28.4, 22.0, 12.1, 2020-08-01 16:00:00, 4.0
27.0, 26.95, 23.44, 28.4, 23.0, 12.1, 2020-08-01 17:00:00, 4.0
26.3, 26.25, 24.8, 28.4, 25.0, 12.1, 2020-08-01 18:00:00, 4.0
25.4, 25.4, 23.56, 27.0, 24.0, 25.4, 2020-08-01 19:00:00, 3.0
21.0, 21.04, 41.06, 27.0, 41.0, 21.1, 2020-08-01 20:00:00, 7.0
17.1, 17.05, 46.9, 27.0, 47.0, 17.1, 2020-08-01 21:00:00, 6.0
15.9, 15.92, 48.82, 27.0, 49.0, 15.6, 2020-08-01 22:00:00, 5.0
15.4, 15.4, 51.52, 27.0, 52.0, 15.2, 2020-08-01 23:00:00, 5.0
14.8, 14.84, 58.12, 27.0, 58.0, 14.4, 2020-08-02 00:00:00, 7.0
14.6, 14.58, 59.86, 27.0, 60.0, 14.2, 2020-08-02 01:00:00, 7.0
14.2, 14.19, 56.87, 27.0, 57.0, 14.0, 2020-08-02 02:00:00, 6.0
12.8, 12.84, 62.24, 27.0, 62.0, 12.7, 2020-08-02 03:00:00, 6.0
11.9, 11.91, 66.08, 27.0, 66.0, 12.0, 2020-08-02 04:00:00, 6.0
11.4, 11.43, 66.48, 27.0, 66.0, 11.1, 2020-08-02 05:00:00, 6.0
12.6, 12.58, 63.62, 27.0, 64.0, 11.1, 2020-08-02 06:00:00, 6.0
12.4, 12.43, 71.99, 13.7, 72.0, 12.1, 2020-08-02 07:00:00, 8.0
17.5, 17.5, 49.19, 17.3, 49.0, 12.1, 2020-08-02 08:00:00, 6.0
19.6, 19.56, 40.99, 19.6, 41.0, 12.1, 2020-08-02 09:00:00, 6.0
21.9, 21.89, 35.84, 22.0, 36.0, 12.1, 2020-08-02 10:00:00, 6.0
24.0, 23.96, 29.7, 23.9, 30.0, 12.1, 2020-08-02 11:00:00, 5.0
24.7, 24.72, 31.02, 25.3, 31.0, 12.1, 2020-08-02 12:00:00, 6.0
25.2, 25.23, 28.21, 25.7, 28.0, 12.1, 2020-08-02 13:00:00, 5.0
25.0, 24.99, 31.12, 25.9, 31.0, 12.1, 2020-08-02 14:00:00, 7.0
24.9, 24.93, 33.89, 26.0, 34.0, 12.1, 2020-08-02 15:00:00, 8.0
23.6, 23.63, 36.41, 26.0, 36.0, 12.1, 2020-08-02 16:00:00, 8.0
23.5, 23.51, 34.81, 26.0, 35.0, 12.1, 2020-08-02 17:00:00, 7.0
21.5, 21.54, 39.95, 26.0, 40.0, 12.1, 2020-08-02 18:00:00, 7.0
20.3, 20.28, 42.35, 21.6, 42.0, 20.3, 2020-08-02 19:00:00, 7.0
19.6, 19.64, 45.11, 21.6, 45.0, 19.7, 2020-08-02 20:00:00, 7.0
19.2, 19.23, 43.57, 21.6, 44.0, 19.3, 2020-08-02 21:00:00, 7.0
18.1, 18.06, 50.21, 21.6, 50.0, 18.0, 2020-08-02 22:00:00, 7.0
17.0, 16.99, 55.34, 21.6, 55.0, 16.9, 2020-08-02 23:00:00, 8.0
16.5, 16.52, 53.32, 21.6, 53.0, 15.6, 2020-08-03 00:00:00, 7.0
16.3, 16.27, 51.75, 21.6, 52.0, 15.6, 2020-08-03 01:00:00, 6.0
15.3, 15.26, 55.9, 21.6, 56.0, 15.4, 2020-08-03 02:00:00, 6.0
15.1, 15.08, 56.86, 21.6, 57.0, 13.1, 2020-08-03 03:00:00, 7.0
