station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, snwfl_amt_pst1hr, time, stn_pres
None, -9.76, 89.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 04:00:00, None
None, -8.55, 84.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 05:00:00, None
None, -8.13, 82.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 06:00:00, None
None, -8.1, 85.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 07:00:00, None
None, -7.582, 85.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 08:00:00, None
None, -7.173, 87.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 09:00:00, None
None, -5.547, 81.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 10:00:00, None
None, -5.097, 79.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 11:00:00, None
None, -4.36, 77.46, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 12:00:00, None
None, -3.336, 75.23, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 13:00:00, None
None, -2.414, 73.46, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 14:00:00, None
None, -0.785, 71.79, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 15:00:00, None
None, 0.841, 72.39, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 16:00:00, None
None, 3.678, 59.24, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 17:00:00, None
None, 2.691, 65.51, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 18:00:00, None
None, 2.097, 66.72, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 19:00:00, None
None, 2.004, 67.77, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 20:00:00, None
None, 1.979, 63.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 21:00:00, None
None, 1.61, 64.14, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 22:00:00, None
None, 0.83, 64.71, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-09 23:00:00, None
None, -0.029, 66.56, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 00:00:00, None
None, -0.478, 68.14, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 01:00:00, None
None, -1.459, 71.15, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 02:00:00, None
None, -2.021, 72.02, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 03:00:00, None
None, -1.929, 70.73, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 04:00:00, None
None, -2.057, 72.13, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 05:00:00, None
None, -1.358, 70.08, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 06:00:00, None
None, -4.156, 84.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 07:00:00, None
None, -4.091, 84.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 08:00:00, None
None, -3.339, 82.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 09:00:00, None
None, -2.814, 78.67, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 10:00:00, None
None, -1.9, 76.08, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 11:00:00, None
None, -0.33, 67.11, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 12:00:00, None
None, 1.069, 61.93, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 13:00:00, None
None, 0.733, 64.89, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 14:00:00, None
None, 0.633, 66.01, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 15:00:00, None
None, 0.427, 68.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 16:00:00, None
None, -0.855, 73.91, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 17:00:00, None
None, -1.828, 79.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 18:00:00, None
None, -2.839, 84.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 19:00:00, None
None, -2.913, 84.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 20:00:00, None
None, -2.587, 83.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 21:00:00, None
None, -2.047, 83.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 22:00:00, None
None, -2.63, 86.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-10 23:00:00, None
None, -2.408, 86.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 00:00:00, None
None, -2.238, 85.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 01:00:00, None
None, -2.999, 89.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 02:00:00, None
None, -2.223, 85.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 03:00:00, None
None, -1.828, 79.82, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 04:00:00, None
None, -1.874, 78.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 05:00:00, None
None, -1.736, 75.94, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 06:00:00, None
None, -1.462, 75.12, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 07:00:00, None
None, -1.641, 76.18, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 08:00:00, None
None, -1.224, 75.36, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 09:00:00, None
None, 1.067, 66.22, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 10:00:00, None
None, 2.502, 60.28, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 11:00:00, None
None, 4.131, 54.75, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 12:00:00, None
None, 5.916, 42.78, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 13:00:00, None
None, 6.06, 42.14, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 14:00:00, None
None, 5.485, 43.77, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 15:00:00, None
None, 4.66, 46.53, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 16:00:00, None
None, 4.101, 49.22, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 17:00:00, None
None, 3.475, 49.92, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 18:00:00, None
None, 2.81, 54.01, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 19:00:00, None
None, 2.266, 55.67, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 20:00:00, None
None, 1.638, 58.46, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 21:00:00, None
None, 1.315, 59.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 22:00:00, None
None, 1.372, 55.79, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-11 23:00:00, None
None, 1.398, 53.54, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 00:00:00, None
None, 1.054, 56.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 01:00:00, None
None, 0.446, 56.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 02:00:00, None
None, -1.729, 68.54, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 03:00:00, None
None, -2.414, 72.64, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 04:00:00, None
None, -3.35, 78.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 05:00:00, None
None, -2.524, 78.17, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 06:00:00, None
None, -2.638, 77.97, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 07:00:00, None
None, -2.907, 79.11, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 08:00:00, None
None, -3.048, 81.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 09:00:00, None
None, -1.539, 75.09, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 10:00:00, None
None, -0.622, 70.55, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 11:00:00, None
None, 0.283, 69.22, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 12:00:00, None
None, 0.915, 68.12, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 13:00:00, None
None, 1.68, 67.08, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 14:00:00, None
None, 2.374, 64.47, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 15:00:00, None
None, 1.762, 67.04, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 16:00:00, None
None, 1.379, 68.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 17:00:00, None
None, 0.854, 72.34, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 18:00:00, None
None, 0.528, 73.42, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 19:00:00, None
None, -0.465, 78.72, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 20:00:00, None
None, -1.364, 83.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 21:00:00, None
None, -1.601, 85.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 22:00:00, None
None, -1.59, 84.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-12 23:00:00, None
None, -1.788, 85.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 00:00:00, None
None, -1.781, 83.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 01:00:00, None
None, -1.31, 80.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 02:00:00, None
None, -1.987, 83.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 03:00:00, None
None, -1.972, 82.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 04:00:00, None
None, -2.822, 87.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 05:00:00, None
None, -3.08, 88.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 06:00:00, None
None, -3.311, 88.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 07:00:00, None
None, -3.471, 89.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 08:00:00, None
None, -2.836, 86.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 09:00:00, None
None, -0.043, 71.72, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 10:00:00, None
None, -0.531, 73.31, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 11:00:00, None
None, 2.261, 56.55, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 12:00:00, None
None, 3.07, 53.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 13:00:00, None
None, 3.094, 53.84, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 14:00:00, None
None, 2.92, 58.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 15:00:00, None
None, 2.641, 59.44, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 16:00:00, None
None, 1.072, 70.12, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 17:00:00, None
None, -0.104, 79.18, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 18:00:00, None
None, -1.36, 84.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 19:00:00, None
None, -1.061, 79.19, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 20:00:00, None
None, -0.427, 66.96, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 21:00:00, None
None, -0.105, 59.38, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 22:00:00, None
None, -0.122, 58.37, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-13 23:00:00, None
None, -0.014, 55.54, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 00:00:00, None
None, -0.969, 60.49, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 01:00:00, None
None, 0.24, 55.45, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 02:00:00, None
None, -0.443, 57.49, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 03:00:00, None
None, -1.316, 71.41, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 04:00:00, None
None, -2.157, 89.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 05:00:00, None
None, -3.037, 90.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 06:00:00, None
None, -3.034, 92.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 07:00:00, None
None, -2.34, 86.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 08:00:00, None
None, -2.022, 84.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 09:00:00, None
None, -0.589, 70.85, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 10:00:00, None
None, -0.737, 76.05, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 11:00:00, None
None, 0.359, 70.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 12:00:00, None
None, -0.844, 90.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 13:00:00, None
None, -0.457, 84.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 14:00:00, None
None, 0.242, 78.42, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 15:00:00, None
None, 0.966, 70.19, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 16:00:00, None
None, 0.242, 64.91, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 17:00:00, None
None, -0.674, 58.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 18:00:00, None
None, -0.899, 58.05, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 19:00:00, None
None, -0.495, 54.87, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 20:00:00, None
None, -0.198, 54.31, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 21:00:00, None
None, -0.604, 58.48, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 22:00:00, None
None, -0.599, 61.71, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-14 23:00:00, None
None, -0.645, 62.42, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 00:00:00, None
None, -1.32, 72.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 01:00:00, None
None, -1.464, 70.14, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 02:00:00, None
None, -1.786, 71.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 03:00:00, None
None, -1.433, 68.95, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 04:00:00, None
None, -2.378, 71.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 05:00:00, None
None, -1.831, 69.91, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 06:00:00, None
None, -2.469, 72.62, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 07:00:00, None
None, -2.78, 74.86, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 08:00:00, None
None, -2.051, 72.73, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 09:00:00, None
None, -1.387, 69.24, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 10:00:00, None
None, -0.696, 68.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 11:00:00, None
None, 0.61, 62.52, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 12:00:00, None
None, 1.054, 61.41, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 13:00:00, None
None, 1.904, 56.64, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 14:00:00, None
None, 2.397, 52.82, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 15:00:00, None
None, 1.973, 55.78, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 16:00:00, None
None, 2.73, 45.57, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 17:00:00, None
None, 1.547, 48.06, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 18:00:00, None
None, 1.552, 45.44, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 19:00:00, None
None, 0.391, 61.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 20:00:00, None
None, -0.502, 72.63, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 21:00:00, None
None, -1.575, 79.02, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 22:00:00, None
None, -1.073, 76.46, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-15 23:00:00, None
None, -1.882, 84.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 00:00:00, None
None, -2.094, 85.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 01:00:00, None
None, -1.671, 75.41, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 02:00:00, None
None, -1.833, 76.54, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 03:00:00, None
None, -2.277, 79.72, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 04:00:00, None
None, -2.541, 82.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 05:00:00, None
None, -3.542, 88.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 06:00:00, None
None, -3.471, 90.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 07:00:00, None
None, -4.159, 91.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 08:00:00, None
None, -2.514, 86.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 09:00:00, None
None, -2.54, 82.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 10:00:00, None
None, -0.6, 69.45, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 11:00:00, None
None, 0.269, 65.47, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 12:00:00, None
None, 1.09, 59.48, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 13:00:00, None
None, 0.83, 52.69, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 14:00:00, None
None, 0.883, 53.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 15:00:00, None
None, 1.165, 50.24, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 16:00:00, None
None, -0.363, 61.33, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 17:00:00, None
None, -0.767, 63.16, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 18:00:00, None
None, -0.935, 61.78, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 19:00:00, None
None, -1.866, 63.93, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 20:00:00, None
None, -1.31, 47.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 21:00:00, None
None, -2.025, 53.43, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 22:00:00, None
None, -2.611, 50.95, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-16 23:00:00, None
None, -3.066, 49.83, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 00:00:00, None
None, -3.324, 54.33, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 01:00:00, None
None, -3.206, 52.63, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 02:00:00, None
None, -3.182, 52.99, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 03:00:00, None
None, -4.3, 59.97, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 04:00:00, None
None, -4.732, 62.41, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 05:00:00, None
None, -4.943, 76.15, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 06:00:00, None
None, -4.781, 70.94, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 07:00:00, None
None, -4.362, 69.63, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 08:00:00, None
None, -4.331, 72.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 09:00:00, None
None, -3.135, 68.57, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 10:00:00, None
None, -1.212, 49.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 11:00:00, None
None, -0.953, 46.52, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 12:00:00, None
None, -0.612, 45.47, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 13:00:00, None
None, -0.226, 43.28, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 14:00:00, None
None, -0.426, 41.23, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 15:00:00, None
None, -0.128, 40.28, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 16:00:00, None
None, -0.826, 43.88, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 17:00:00, None
None, -1.467, 45.18, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 18:00:00, None
None, -1.81, 46.35, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 19:00:00, None
None, -1.873, 47.46, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 20:00:00, None
None, -2.273, 48.89, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 21:00:00, None
None, -2.62, 50.92, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 22:00:00, None
None, -2.975, 54.21, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-17 23:00:00, None
None, -3.003, 58.31, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 00:00:00, None
None, -3.29, 58.95, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 01:00:00, None
None, -3.72, 60.39, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 02:00:00, None
None, -4.014, 61.69, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 03:00:00, None
None, -4.189, 60.83, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 04:00:00, None
None, -5.259, 65.45, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 05:00:00, None
None, -5.02, 61.87, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 06:00:00, None
None, -5.271, 64.48, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 07:00:00, None
None, -6.384, 69.18, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 08:00:00, None
None, -3.857, 62.19, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 09:00:00, None
None, -2.175, 56.65, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 10:00:00, None
None, -1.432, 53.95, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 11:00:00, None
None, -0.396, 46.48, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 12:00:00, None
None, 0.124, 45.15, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 13:00:00, None
None, 0.955, 43.11, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 14:00:00, None
None, 1.575, 40.38, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 15:00:00, None
None, 1.14, 40.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 16:00:00, None
None, -0.319, 43.04, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 17:00:00, None
None, -1.596, 47.74, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 18:00:00, None
None, -2.178, 51.89, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 19:00:00, None
None, -2.982, 55.16, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 20:00:00, None
None, -4.494, 60.63, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 21:00:00, None
None, -5.523, 65.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 22:00:00, None
None, -6.619, 69.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-18 23:00:00, None
None, -6.95, 71.37, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 00:00:00, None
None, -7.673, 74.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 01:00:00, None
None, -8.21, 76.72, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 02:00:00, None
None, -8.51, 79.11, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 03:00:00, None
None, -8.69, 80.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 04:00:00, None
None, -9.33, 82.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 05:00:00, None
None, -9.85, 84.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 06:00:00, None
None, -10.05, 87.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 07:00:00, None
None, -9.97, 86.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 08:00:00, None
None, -9.02, 83.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 09:00:00, None
None, -7.733, 78.48, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 10:00:00, None
None, -5.529, 71.11, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 11:00:00, None
None, -4.129, 66.52, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 12:00:00, None
None, -1.961, 59.83, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 13:00:00, None
None, -1.305, 56.75, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 14:00:00, None
None, -0.91, 54.72, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 15:00:00, None
None, -1.096, 54.95, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 16:00:00, None
None, -1.828, 59.11, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 17:00:00, None
None, -2.575, 62.55, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-02-19 18:00:00, None
