station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
None, 10.3, 10.32, 10.0, 0.4, 10.4, -6999.0, 2020-06-07 07:00:00, -6999.0
None, 11.3, 11.25, 10.0, 0.5, 11.2, -6999.0, 2020-06-07 08:00:00, -6999.0
None, None, 14.12, None, None, None, None, 2020-06-07 09:00:00, None
None, None, 16.14, None, None, None, None, 2020-06-07 10:00:00, None
None, 16.9, 16.86, 10.0, -0.4, 17.2, -6999.0, 2020-06-07 11:00:00, -6999.0
None, 17.1, 17.1, 10.0, -1.1, 17.5, -6999.0, 2020-06-07 12:00:00, -6999.0
None, 15.8, 15.79, 10.0, -0.9, 17.5, -6999.0, 2020-06-07 13:00:00, -6999.0
None, 17.5, 17.52, 10.0, 1.0, 17.8, -6999.0, 2020-06-07 14:00:00, -6999.0
None, None, 18.25, None, None, None, None, 2020-06-07 15:00:00, None
None, 18.1, 18.07, 10.0, -0.7, 18.7, -6999.0, 2020-06-07 16:00:00, -6999.0
None, 18.0, 17.95, 10.0, -0.1, 18.7, -6999.0, 2020-06-07 17:00:00, -6999.0
None, 18.4, 18.39, 10.0, 0.3, 18.8, -6999.0, 2020-06-07 18:00:00, -6999.0
None, 18.4, 18.39, 18.3, 0.0, 18.9, -6999.0, 2020-06-07 19:00:00, -6999.0
None, 17.5, 17.54, 17.7, -0.2, 18.9, -6999.0, 2020-06-07 20:00:00, -6999.0
None, None, 16.93, None, None, None, None, 2020-06-07 21:00:00, None
None, None, 16.41, None, None, None, None, 2020-06-07 22:00:00, None
None, 13.1, 13.05, 13.1, -6.1, 18.9, -6999.0, 2020-06-07 23:00:00, -6999.0
None, 12.4, 12.37, 12.4, -1.3, 18.9, -6999.0, 2020-06-08 00:00:00, -6999.0
None, 11.7, 11.67, 11.6, -0.4, 18.9, -6999.0, 2020-06-08 01:00:00, -6999.0
None, 11.6, 11.59, 11.4, -0.1, 18.9, -6999.0, 2020-06-08 02:00:00, -6999.0
None, 11.4, 11.4, 11.3, 0.0, 18.9, -6999.0, 2020-06-08 03:00:00, -6999.0
None, 11.3, 11.26, 11.2, -0.1, 18.9, -6999.0, 2020-06-08 04:00:00, -6999.0
None, 10.9, 10.91, 10.8, 0.0, 18.9, -6999.0, 2020-06-08 05:00:00, -6999.0
None, 11.4, 11.42, 10.5, 0.6, 18.9, -6999.0, 2020-06-08 06:00:00, -6999.0
None, 13.6, 13.64, 11.4, 1.5, 13.6, -6999.0, 2020-06-08 07:00:00, -6999.0
None, 13.3, 13.25, 11.4, -0.8, 13.6, -6999.0, 2020-06-08 08:00:00, -6999.0
None, 14.0, 13.97, 11.4, 1.6, 14.1, -6999.0, 2020-06-08 09:00:00, -6999.0
None, None, 14.03, None, None, None, None, 2020-06-08 10:00:00, None
None, 15.0, 15.02, 11.4, 5.2, 15.5, -6999.0, 2020-06-08 11:00:00, -6999.0
None, 15.3, 15.26, 11.4, 0.2, 15.9, -6999.0, 2020-06-08 12:00:00, -6999.0
None, 16.4, 16.41, 11.4, 1.5, 16.6, -6999.0, 2020-06-08 13:00:00, -6999.0
None, 16.3, 16.29, 11.4, 0.0, 17.4, -6999.0, 2020-06-08 14:00:00, -6999.0
None, 17.0, 17.0, 11.4, -0.8, 17.4, -6999.0, 2020-06-08 15:00:00, -6999.0
None, 16.3, 16.25, 11.4, 0.4, 17.4, -6999.0, 2020-06-08 16:00:00, -6999.0
None, 16.0, 16.0, 11.4, -1.3, 17.4, -6999.0, 2020-06-08 17:00:00, -6999.0
None, 15.9, 15.93, 11.4, 0.1, 17.4, -6999.0, 2020-06-08 18:00:00, -6999.0
None, 15.8, 15.82, 15.7, -1.4, 16.1, -6999.0, 2020-06-08 19:00:00, -6999.0
None, 15.6, 15.58, 15.5, 0.5, 16.1, -6999.0, 2020-06-08 20:00:00, -6999.0
None, None, 13.61, None, None, None, None, 2020-06-08 21:00:00, None
None, None, 12.53, None, None, None, None, 2020-06-08 22:00:00, None
None, 11.8, 11.77, 11.7, -0.5, 16.1, -6999.0, 2020-06-08 23:00:00, -6999.0
None, 11.9, 11.88, 11.7, 0.1, 16.1, -6999.0, 2020-06-09 00:00:00, -6999.0
None, 11.6, 11.6, 11.6, -0.2, 16.1, -6999.0, 2020-06-09 01:00:00, -6999.0
None, 11.8, 11.79, 11.6, 0.0, 16.1, -6999.0, 2020-06-09 02:00:00, -6999.0
None, None, 10.88, None, None, None, None, 2020-06-09 03:00:00, None
None, 10.0, 10.03, 10.0, 0.5, 16.1, -6999.0, 2020-06-09 04:00:00, -6999.0
None, 9.9, 9.92, 9.8, 0.6, 16.1, -6999.0, 2020-06-09 05:00:00, -6999.0
None, 9.8, 9.75, 9.7, 1.0, 16.1, -6999.0, 2020-06-09 06:00:00, -6999.0
None, 9.9, 9.88, 9.7, 1.6, 9.9, -6999.0, 2020-06-09 07:00:00, -6999.0
None, 9.8, 9.76, 9.5, 1.2, 10.1, -6999.0, 2020-06-09 08:00:00, -6999.0
None, None, 10.1, None, None, None, None, 2020-06-09 09:00:00, None
None, None, 10.83, None, None, None, None, 2020-06-09 10:00:00, None
None, None, 11.08, None, None, None, None, 2020-06-09 11:00:00, None
None, None, 10.97, None, None, None, None, 2020-06-09 12:00:00, None
None, 11.1, 11.11, 9.5, 1.0, 11.6, -6999.0, 2020-06-09 13:00:00, -6999.0
None, 11.1, 11.12, 9.5, 0.3, 11.6, -6999.0, 2020-06-09 14:00:00, -6999.0
None, 11.3, 11.33, 9.5, 0.2, 11.6, -6999.0, 2020-06-09 15:00:00, -6999.0
None, 12.2, 12.2, 9.5, 0.7, 12.2, -6999.0, 2020-06-09 16:00:00, -6999.0
None, 12.0, 11.98, 9.5, -0.3, 12.4, -6999.0, 2020-06-09 17:00:00, -6999.0
None, 11.8, 11.8, 9.5, -0.7, 12.4, -6999.0, 2020-06-09 18:00:00, -6999.0
None, 11.7, 11.65, 11.5, -0.2, 11.8, -6999.0, 2020-06-09 19:00:00, -6999.0
None, 11.6, 11.58, 11.5, -0.1, 11.8, -6999.0, 2020-06-09 20:00:00, -6999.0
None, 11.7, 11.72, 11.5, -0.1, 11.8, -6999.0, 2020-06-09 21:00:00, -6999.0
None, 11.9, 11.93, 11.5, 0.2, 11.9, -6999.0, 2020-06-09 22:00:00, -6999.0
None, 11.9, 11.86, 11.5, 0.2, 11.9, -6999.0, 2020-06-09 23:00:00, -6999.0
None, 11.8, 11.8, 11.5, -0.2, 12.0, -6999.0, 2020-06-10 00:00:00, -6999.0
None, 11.8, 11.78, 11.5, 0.0, 12.0, -6999.0, 2020-06-10 01:00:00, -6999.0
None, 11.9, 11.9, 11.5, 0.3, 12.0, -6999.0, 2020-06-10 02:00:00, -6999.0
None, 11.9, 11.94, 11.5, -0.4, 12.0, -6999.0, 2020-06-10 03:00:00, -6999.0
None, 11.6, 11.57, 11.5, -0.1, 12.0, -6999.0, 2020-06-10 04:00:00, -6999.0
None, 11.6, 11.59, 11.5, 0.0, 12.0, -6999.0, 2020-06-10 05:00:00, -6999.0
None, 11.8, 11.81, 11.5, 0.1, 12.0, -6999.0, 2020-06-10 06:00:00, -6999.0
None, 12.2, 12.2, 11.7, 0.4, 12.2, -6999.0, 2020-06-10 07:00:00, -6999.0
None, 12.3, 12.29, 11.7, 1.0, 12.5, -6999.0, 2020-06-10 08:00:00, -6999.0
None, 12.8, 12.79, 11.7, 1.0, 13.2, -6999.0, 2020-06-10 09:00:00, -6999.0
None, 14.1, 14.08, 11.7, 1.9, 14.1, -6999.0, 2020-06-10 10:00:00, -6999.0
None, 14.6, 14.63, 11.7, 0.1, 14.8, -6999.0, 2020-06-10 11:00:00, -6999.0
None, 16.5, 16.48, 11.7, 6.2, 16.4, -6999.0, 2020-06-10 12:00:00, -6999.0
None, None, 14.85, None, None, None, None, 2020-06-10 13:00:00, None
None, 16.1, 16.06, 11.7, -0.1, 16.8, -6999.0, 2020-06-10 14:00:00, -6999.0
None, 16.3, 16.3, 11.7, -0.2, 17.1, -6999.0, 2020-06-10 15:00:00, -6999.0
None, 18.7, 18.72, 11.7, -0.6, 18.9, -6999.0, 2020-06-10 16:00:00, -6999.0
None, 17.8, 17.84, 11.7, -0.3, 18.9, -6999.0, 2020-06-10 17:00:00, -6999.0
None, 17.6, 17.57, 11.7, 0.0, 18.9, -6999.0, 2020-06-10 18:00:00, -6999.0
None, 16.6, 16.64, 16.7, -0.2, 18.9, -6999.0, 2020-06-10 19:00:00, -6999.0
None, 16.0, 16.01, 16.0, -0.3, 18.9, -6999.0, 2020-06-10 20:00:00, -6999.0
None, 14.9, 14.89, 14.8, -3.6, 18.9, -6999.0, 2020-06-10 21:00:00, -6999.0
None, 14.4, 14.4, 14.3, -1.4, 18.9, -6999.0, 2020-06-10 22:00:00, -6999.0
None, 13.8, 13.75, 13.8, -2.3, 18.9, -6999.0, 2020-06-10 23:00:00, -6999.0
None, 13.6, 13.64, 13.5, -0.4, 18.9, -6999.0, 2020-06-11 00:00:00, -6999.0
None, 13.2, 13.2, 13.2, -0.4, 18.9, -6999.0, 2020-06-11 01:00:00, -6999.0
None, 13.1, 13.13, 12.9, -0.1, 18.9, -6999.0, 2020-06-11 02:00:00, -6999.0
None, 13.1, 13.07, 12.9, 0.0, 18.9, -6999.0, 2020-06-11 03:00:00, -6999.0
None, 13.0, 13.01, 12.9, 0.3, 18.9, -6999.0, 2020-06-11 04:00:00, -6999.0
None, 12.9, 12.87, 12.8, -0.3, 18.9, -6999.0, 2020-06-11 05:00:00, -6999.0
None, 13.0, 13.03, 12.8, 0.1, 18.9, -6999.0, 2020-06-11 06:00:00, -6999.0
None, 14.1, 14.13, 13.0, 1.8, 14.1, -6999.0, 2020-06-11 07:00:00, -6999.0
None, 14.1, 14.11, 13.0, 3.6, 14.8, -6999.0, 2020-06-11 08:00:00, -6999.0
None, None, 13.56, None, None, None, None, 2020-06-11 09:00:00, None
None, 14.2, 14.21, 13.0, 3.5, 14.8, -6999.0, 2020-06-11 10:00:00, -6999.0
None, 13.7, 13.66, 13.0, 0.1, 14.8, -6999.0, 2020-06-11 11:00:00, -6999.0
None, 13.7, 13.67, 13.0, -1.3, 14.8, -6999.0, 2020-06-11 12:00:00, -6999.0
None, None, 14.11, None, None, None, None, 2020-06-11 13:00:00, None
None, 16.2, 16.24, 13.0, 3.2, 16.2, -6999.0, 2020-06-11 14:00:00, -6999.0
None, None, 17.1, None, None, None, None, 2020-06-11 15:00:00, None
None, 19.3, 19.26, 13.0, -0.5, 19.7, -6999.0, 2020-06-11 16:00:00, -6999.0
None, 18.6, 18.63, 13.0, -0.4, 19.7, -6999.0, 2020-06-11 17:00:00, -6999.0
None, 17.8, 17.82, 13.0, -0.2, 19.7, -6999.0, 2020-06-11 18:00:00, -6999.0
None, 17.4, 17.39, 16.4, 0.1, 17.8, -6999.0, 2020-06-11 19:00:00, -6999.0
None, 16.3, 16.26, 16.2, -0.1, 17.8, -6999.0, 2020-06-11 20:00:00, -6999.0
None, 14.6, 14.64, 14.7, -2.8, 17.8, -6999.0, 2020-06-11 21:00:00, -6999.0
None, None, 13.42, None, None, None, None, 2020-06-11 22:00:00, None
None, 13.1, 13.12, 12.9, -0.7, 17.8, -6999.0, 2020-06-11 23:00:00, -6999.0
None, 12.8, 12.77, 12.6, -0.2, 17.8, -6999.0, 2020-06-12 00:00:00, -6999.0
None, 12.6, 12.6, 12.4, -0.2, 17.8, -6999.0, 2020-06-12 01:00:00, -6999.0
None, 13.1, 13.12, 12.4, 0.3, 17.8, -6999.0, 2020-06-12 02:00:00, -6999.0
None, 13.3, 13.33, 12.4, 0.3, 17.8, -6999.0, 2020-06-12 03:00:00, -6999.0
None, 12.6, 12.61, 12.4, -0.1, 17.8, -6999.0, 2020-06-12 04:00:00, -6999.0
None, 12.4, 12.39, 12.3, 0.2, 17.8, -6999.0, 2020-06-12 05:00:00, -6999.0
None, 12.4, 12.37, 12.3, 0.2, 17.8, -6999.0, 2020-06-12 06:00:00, -6999.0
None, 12.3, 12.27, 12.2, 0.3, 12.5, -6999.0, 2020-06-12 07:00:00, -6999.0
None, 12.3, 12.27, 12.2, 1.4, 12.5, -6999.0, 2020-06-12 08:00:00, -6999.0
None, 12.6, 12.57, 12.2, 2.8, 12.6, -6999.0, 2020-06-12 09:00:00, -6999.0
None, 12.5, 12.48, 12.2, 4.9, 12.7, -6999.0, 2020-06-12 10:00:00, -6999.0
None, 12.4, 12.38, 12.1, 1.3, 12.7, -6999.0, 2020-06-12 11:00:00, -6999.0
None, 12.6, 12.57, 12.1, 4.8, 13.1, -6999.0, 2020-06-12 12:00:00, -6999.0
None, 12.3, 12.25, 12.1, 2.3, 13.1, -6999.0, 2020-06-12 13:00:00, -6999.0
None, 12.9, 12.94, 12.1, 2.2, 13.5, -6999.0, 2020-06-12 14:00:00, -6999.0
None, 15.6, 15.56, 12.1, 7.3, 15.8, -6999.0, 2020-06-12 15:00:00, -6999.0
None, 16.1, 16.12, 12.1, 1.0, 16.7, -6999.0, 2020-06-12 16:00:00, -6999.0
None, 15.5, 15.45, 12.1, -0.4, 16.7, -6999.0, 2020-06-12 17:00:00, -6999.0
None, 15.3, 15.33, 12.1, -0.6, 16.7, -6999.0, 2020-06-12 18:00:00, -6999.0
None, 14.3, 14.29, 14.2, -5.0, 15.3, -6999.0, 2020-06-12 19:00:00, -6999.0
None, 14.0, 14.02, 13.5, -3.8, 15.3, -6999.0, 2020-06-12 20:00:00, -6999.0
None, 13.2, 13.15, 13.0, -0.4, 15.3, -6999.0, 2020-06-12 21:00:00, -6999.0
None, 12.1, 12.08, 12.0, -0.4, 15.3, -6999.0, 2020-06-12 22:00:00, -6999.0
None, 11.6, 11.63, 11.7, -0.1, 15.3, -6999.0, 2020-06-12 23:00:00, -6999.0
None, 11.0, 10.95, 11.0, -0.2, 15.3, -6999.0, 2020-06-13 00:00:00, -6999.0
None, 10.5, 10.54, 10.5, -0.1, 15.3, -6999.0, 2020-06-13 01:00:00, -6999.0
None, 10.2, 10.15, 10.2, -0.1, 15.3, -6999.0, 2020-06-13 02:00:00, -6999.0
None, 9.9, 9.9, 9.8, 0.0, 15.3, -6999.0, 2020-06-13 03:00:00, -6999.0
None, 10.2, 10.18, 9.8, 0.3, 15.3, -6999.0, 2020-06-13 04:00:00, -6999.0
None, 10.3, 10.26, 9.8, 0.1, 15.3, -6999.0, 2020-06-13 05:00:00, -6999.0
None, 10.3, 10.31, 9.8, 0.0, 15.3, -6999.0, 2020-06-13 06:00:00, -6999.0
None, 10.8, 10.77, 10.3, 0.9, 10.8, -6999.0, 2020-06-13 07:00:00, -6999.0
None, 11.4, 11.38, 10.3, 0.6, 11.5, -6999.0, 2020-06-13 08:00:00, -6999.0
None, 11.6, 11.62, 10.3, -0.2, 12.0, -6999.0, 2020-06-13 09:00:00, -6999.0
None, 12.4, 12.36, 10.3, 1.5, 12.6, -6999.0, 2020-06-13 10:00:00, -6999.0
None, 14.9, 14.88, 10.3, 7.3, 15.6, -6999.0, 2020-06-13 11:00:00, -6999.0
None, 13.9, 13.89, 10.3, -4.9, 15.6, -6999.0, 2020-06-13 12:00:00, -6999.0
None, 14.0, 13.99, 10.3, 4.0, 15.6, -6999.0, 2020-06-13 13:00:00, -6999.0
None, 15.9, 15.89, 10.3, 2.7, 15.8, -6999.0, 2020-06-13 14:00:00, -6999.0
None, 16.1, 16.09, 10.3, -0.3, 16.7, -6999.0, 2020-06-13 15:00:00, -6999.0
None, 16.0, 15.99, 10.3, -0.4, 16.7, -6999.0, 2020-06-13 16:00:00, -6999.0
None, 15.4, 15.38, 10.3, -1.8, 16.7, -6999.0, 2020-06-13 17:00:00, -6999.0
None, 14.9, 14.93, 10.3, -3.8, 16.7, -6999.0, 2020-06-13 18:00:00, -6999.0
None, 14.7, 14.71, 14.6, -1.4, 15.1, -6999.0, 2020-06-13 19:00:00, -6999.0
None, 14.1, 14.13, 14.1, -0.5, 15.1, -6999.0, 2020-06-13 20:00:00, -6999.0
None, 12.7, 12.68, 12.7, -2.1, 15.1, -6999.0, 2020-06-13 21:00:00, -6999.0
None, 11.3, 11.29, 11.3, -0.8, 15.1, -6999.0, 2020-06-13 22:00:00, -6999.0
None, 10.8, 10.81, 10.8, -0.2, 15.1, -6999.0, 2020-06-13 23:00:00, -6999.0
None, 10.7, 10.74, 10.7, 0.0, 15.1, -6999.0, 2020-06-14 00:00:00, -6999.0
None, 10.2, 10.2, 10.1, -0.3, 15.1, -6999.0, 2020-06-14 01:00:00, -6999.0
None, 10.4, 10.37, 10.1, 0.2, 15.1, -6999.0, 2020-06-14 02:00:00, -6999.0
None, 10.6, 10.6, 10.1, 0.2, 15.1, -6999.0, 2020-06-14 03:00:00, -6999.0
None, 10.5, 10.53, 10.1, 0.0, 15.1, -6999.0, 2020-06-14 04:00:00, -6999.0
None, 10.3, 10.26, 10.1, 0.1, 15.1, -6999.0, 2020-06-14 05:00:00, -6999.0
None, 10.3, 10.32, 10.1, 0.0, 15.1, -6999.0, 2020-06-14 06:00:00, -6999.0
None, 10.7, 10.71, 10.3, 0.6, 10.7, -6999.0, 2020-06-14 07:00:00, -6999.0
None, None, 11.61, None, None, None, None, 2020-06-14 08:00:00, None
None, None, 11.65, None, None, None, None, 2020-06-14 09:00:00, None
None, None, 12.17, None, None, None, None, 2020-06-14 10:00:00, None
None, 12.9, 12.91, 10.3, 0.9, 12.8, -6999.0, 2020-06-14 11:00:00, -6999.0
None, 12.8, 12.8, 10.3, -0.4, 13.0, -6999.0, 2020-06-14 12:00:00, -6999.0
None, 13.0, 13.01, 10.3, 1.9, 13.6, -6999.0, 2020-06-14 13:00:00, -6999.0
None, 13.8, 13.84, 10.3, 1.3, 14.2, -6999.0, 2020-06-14 14:00:00, -6999.0
None, 15.0, 15.04, 10.3, 7.3, 16.0, -6999.0, 2020-06-14 15:00:00, -6999.0
None, 14.5, 14.49, 10.3, -1.9, 16.0, -6999.0, 2020-06-14 16:00:00, -6999.0
None, 15.8, 15.76, 10.3, 2.0, 17.0, -6999.0, 2020-06-14 17:00:00, -6999.0
None, 13.6, 13.61, 10.3, -6.9, 17.0, -6999.0, 2020-06-14 18:00:00, -6999.0
None, 14.2, 14.17, 13.6, 1.9, 14.3, -6999.0, 2020-06-14 19:00:00, -6999.0
None, 13.6, 13.58, 13.6, -3.7, 14.4, -6999.0, 2020-06-14 20:00:00, -6999.0
None, 12.7, 12.65, 12.7, -1.8, 14.4, -6999.0, 2020-06-14 21:00:00, -6999.0
None, 11.8, 11.82, 11.8, -0.3, 14.4, -6999.0, 2020-06-14 22:00:00, -6999.0
None, 11.6, 11.64, 11.6, 0.0, 14.4, -6999.0, 2020-06-14 23:00:00, -6999.0
None, 11.3, 11.31, 11.3, -0.1, 14.4, -6999.0, 2020-06-15 00:00:00, -6999.0
None, 11.2, 11.24, 11.2, 0.2, 14.4, -6999.0, 2020-06-15 01:00:00, -6999.0
None, 11.1, 11.1, 11.1, -0.2, 14.4, -6999.0, 2020-06-15 02:00:00, -6999.0
None, 11.2, 11.18, 11.0, -0.2, 14.4, -6999.0, 2020-06-15 03:00:00, -6999.0
None, 11.0, 11.01, 10.9, 0.3, 14.4, -6999.0, 2020-06-15 04:00:00, -6999.0
None, 11.1, 11.06, 10.9, 0.0, 14.4, -6999.0, 2020-06-15 05:00:00, -6999.0
None, 11.0, 11.03, 10.8, 0.0, 14.4, -6999.0, 2020-06-15 06:00:00, -6999.0
None, 11.4, 11.42, 11.0, 0.4, 11.4, -6999.0, 2020-06-15 07:00:00, -6999.0
None, 11.1, 11.07, 11.0, 0.6, 11.4, -6999.0, 2020-06-15 08:00:00, -6999.0
None, 11.8, 11.77, 11.0, 1.0, 11.8, -6999.0, 2020-06-15 09:00:00, -6999.0
None, 11.5, 11.53, 11.0, 0.4, 11.8, -6999.0, 2020-06-15 10:00:00, -6999.0
None, 12.2, 12.16, 11.0, 1.1, 12.3, -6999.0, 2020-06-15 11:00:00, -6999.0
None, 12.8, 12.83, 11.0, 1.3, 12.9, -6999.0, 2020-06-15 12:00:00, -6999.0
None, 13.2, 13.15, 11.0, 2.0, 13.3, -6999.0, 2020-06-15 13:00:00, -6999.0
None, 13.0, 13.01, 11.0, -1.1, 13.5, -6999.0, 2020-06-15 14:00:00, -6999.0
None, 12.6, 12.61, 11.0, -0.8, 13.5, -6999.0, 2020-06-15 15:00:00, -6999.0
None, 12.2, 12.15, 11.0, 1.7, 13.5, -6999.0, 2020-06-15 16:00:00, -6999.0
None, 12.2, 12.2, 11.0, 0.9, 13.5, -6999.0, 2020-06-15 17:00:00, -6999.0
None, 11.8, 11.81, 11.0, 0.4, 13.5, -6999.0, 2020-06-15 18:00:00, -6999.0
None, 11.9, 11.87, 11.6, 1.0, 12.0, -6999.0, 2020-06-15 19:00:00, -6999.0
None, 11.3, 11.27, 11.2, -0.2, 12.0, -6999.0, 2020-06-15 20:00:00, -6999.0
None, 10.6, 10.64, 10.5, 0.3, 12.0, -6999.0, 2020-06-15 21:00:00, -6999.0
None, 10.5, 10.54, 10.5, 0.1, 12.0, -6999.0, 2020-06-15 22:00:00, -6999.0
None, 10.4, 10.4, 10.4, -0.1, 12.0, -6999.0, 2020-06-15 23:00:00, -6999.0
None, 10.3, 10.28, 10.3, -0.1, 12.0, -6999.0, 2020-06-16 00:00:00, -6999.0
None, 10.0, 10.02, 10.0, 0.0, 12.0, -6999.0, 2020-06-16 01:00:00, -6999.0
None, 9.5, 9.5, 9.5, -0.2, 12.0, -6999.0, 2020-06-16 02:00:00, -6999.0
None, 9.7, 9.68, 9.4, 0.1, 12.0, -6999.0, 2020-06-16 03:00:00, -6999.0
None, 9.4, 9.35, 9.4, -0.1, 12.0, -6999.0, 2020-06-16 04:00:00, -6999.0
None, 9.2, 9.19, 9.0, -0.1, 12.0, -6999.0, 2020-06-16 05:00:00, -6999.0
None, 9.5, 9.48, 9.0, 0.5, 12.0, -6999.0, 2020-06-16 06:00:00, -6999.0
None, 10.1, 10.1, 9.4, 0.6, 10.2, -6999.0, 2020-06-16 07:00:00, -6999.0
None, 11.0, 11.01, 9.4, 0.8, 11.0, -6999.0, 2020-06-16 08:00:00, -6999.0
None, 11.4, 11.42, 9.4, 0.6, 11.7, -6999.0, 2020-06-16 09:00:00, -6999.0
None, 13.4, 13.43, 9.4, 4.8, 14.3, -6999.0, 2020-06-16 10:00:00, -6999.0
None, 16.5, 16.46, 9.4, 5.1, 16.3, -6999.0, 2020-06-16 11:00:00, -6999.0
None, 15.4, 15.37, 9.4, -1.5, 16.5, -6999.0, 2020-06-16 12:00:00, -6999.0
None, 16.6, 16.6, 9.4, 0.7, 16.6, -6999.0, 2020-06-16 13:00:00, -6999.0
None, 16.5, 16.48, 9.4, -0.3, 17.0, -6999.0, 2020-06-16 14:00:00, -6999.0
None, 17.3, 17.25, 9.4, 0.2, 18.8, -6999.0, 2020-06-16 15:00:00, -6999.0
None, 18.3, 18.29, 9.4, -0.9, 19.0, -6999.0, 2020-06-16 16:00:00, -6999.0
None, 17.9, 17.91, 9.4, -0.3, 19.3, -6999.0, 2020-06-16 17:00:00, -6999.0
None, 18.2, 18.23, 9.4, 0.3, 19.3, -6999.0, 2020-06-16 18:00:00, -6999.0
None, 18.3, 18.31, 18.0, 0.1, 18.5, -6999.0, 2020-06-16 19:00:00, -6999.0
None, None, 16.78, None, None, None, None, 2020-06-16 20:00:00, None
None, None, 14.86, None, None, None, None, 2020-06-16 21:00:00, None
None, None, 13.63, None, None, None, None, 2020-06-16 22:00:00, None
None, None, 13.04, None, None, None, None, 2020-06-16 23:00:00, None
None, 12.6, 12.63, 12.7, -0.2, 18.5, -6999.0, 2020-06-17 00:00:00, -6999.0
None, 12.3, 12.26, 12.2, -0.3, 18.5, -6999.0, 2020-06-17 01:00:00, -6999.0
None, 12.0, 11.97, 11.9, -0.1, 18.5, -6999.0, 2020-06-17 02:00:00, -6999.0
None, 11.7, 11.69, 11.7, 0.0, 18.5, -6999.0, 2020-06-17 03:00:00, -6999.0
None, 11.3, 11.31, 11.3, -0.2, 18.5, -6999.0, 2020-06-17 04:00:00, -6999.0
None, 10.9, 10.88, 10.9, 0.0, 18.5, -6999.0, 2020-06-17 05:00:00, -6999.0
None, 11.0, 11.01, 10.7, -0.1, 18.5, -6999.0, 2020-06-17 06:00:00, -6999.0
None, 11.3, 11.33, 10.9, 0.6, 11.3, -6999.0, 2020-06-17 07:00:00, -6999.0
None, 11.5, 11.52, 10.9, 0.1, 11.5, -6999.0, 2020-06-17 08:00:00, -6999.0
None, 12.4, 12.4, 10.9, 0.8, 12.4, -6999.0, 2020-06-17 09:00:00, -6999.0
None, 15.9, 15.9, 10.9, 10.3, 17.1, -6999.0, 2020-06-17 10:00:00, -6999.0
None, 17.1, 17.06, 10.9, -0.8, 18.4, -6999.0, 2020-06-17 11:00:00, -6999.0
None, 19.5, 19.51, 10.9, -0.3, 19.3, -6999.0, 2020-06-17 12:00:00, -6999.0
None, 20.6, 20.6, 10.9, -0.5, 20.8, -6999.0, 2020-06-17 13:00:00, -6999.0
None, 20.7, 20.67, 10.9, -0.5, 20.8, -6999.0, 2020-06-17 14:00:00, -6999.0
None, 18.7, 18.73, 10.9, -0.9, 20.8, -6999.0, 2020-06-17 15:00:00, -6999.0
None, 19.0, 19.04, 10.9, 0.0, 21.0, -6999.0, 2020-06-17 16:00:00, -6999.0
None, 18.9, 18.94, 10.9, 0.0, 21.0, -6999.0, 2020-06-17 17:00:00, -6999.0
None, 19.3, 19.25, 10.9, 0.3, 21.0, -6999.0, 2020-06-17 18:00:00, -6999.0
None, 19.1, 19.12, 18.8, -0.1, 19.5, -6999.0, 2020-06-17 19:00:00, -6999.0
None, 19.0, 18.98, 18.5, 0.0, 19.5, -6999.0, 2020-06-17 20:00:00, -6999.0
None, 16.1, 16.06, 16.1, -0.9, 19.5, -6999.0, 2020-06-17 21:00:00, -6999.0
None, 14.8, 14.83, 14.9, -3.3, 19.5, -6999.0, 2020-06-17 22:00:00, -6999.0
None, 14.3, 14.32, 14.3, -1.9, 19.5, -6999.0, 2020-06-17 23:00:00, -6999.0
None, 13.7, 13.71, 13.8, -0.4, 19.5, -6999.0, 2020-06-18 00:00:00, -6999.0
None, 13.3, 13.3, 13.3, -2.0, 19.5, -6999.0, 2020-06-18 01:00:00, -6999.0
None, 13.0, 13.02, 13.0, -0.8, 19.5, -6999.0, 2020-06-18 02:00:00, -6999.0
None, 12.6, 12.58, 12.5, -0.1, 19.5, -6999.0, 2020-06-18 03:00:00, -6999.0
None, 12.4, 12.38, 12.4, -0.2, 19.5, -6999.0, 2020-06-18 04:00:00, -6999.0
None, 12.1, 12.11, 12.0, -0.4, 19.5, -6999.0, 2020-06-18 05:00:00, -6999.0
None, 12.1, 12.11, 11.9, 0.2, 19.5, -6999.0, 2020-06-18 06:00:00, -6999.0
None, 12.4, 12.35, 12.1, 0.1, 12.4, -6999.0, 2020-06-18 07:00:00, -6999.0
None, 13.2, 13.22, 12.1, 1.3, 13.2, -6999.0, 2020-06-18 08:00:00, -6999.0
None, 15.4, 15.38, 12.1, 9.4, 16.6, -6999.0, 2020-06-18 09:00:00, -6999.0
None, 18.6, 18.56, 12.1, 0.0, 18.4, -6999.0, 2020-06-18 10:00:00, -6999.0
None, 18.5, 18.5, 12.1, -0.9, 20.0, -6999.0, 2020-06-18 11:00:00, -6999.0
None, 20.9, 20.91, 12.1, -0.2, 20.7, -6999.0, 2020-06-18 12:00:00, -6999.0
None, 20.5, 20.49, 12.1, -0.8, 21.7, -6999.0, 2020-06-18 13:00:00, -6999.0
