station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
None, -1.362, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.4, -1.4, 0.0, None, None, -6999.0, -0.8, None, None, -6999.0, None, 2020-03-21 07:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.729, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.7, -1.9, 0.0, None, None, -6999.0, -0.7, None, None, -6999.0, None, 2020-03-21 08:00:00, -6999.0, None, -6999.0, -6999.0
None, 1.146, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 00:00:00, None, None, None, None
None, 0.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 01:00:00, None, None, None, None
None, 0.033, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.0, 0.0, 0.0, None, None, -6999.0, 3.8, None, None, -6999.0, None, 2020-03-22 02:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.099, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.1, -0.1, 0.1, None, None, -6999.0, 3.8, None, None, -6999.0, None, 2020-03-22 03:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.117, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.1, -0.3, 0.0, None, None, -6999.0, 3.8, None, None, -6999.0, None, 2020-03-22 04:00:00, -6999.0, None, -6999.0, -6999.0
None, 1.748, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 10:00:00, None, None, None, None
None, 1.585, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 11:00:00, None, None, None, None
None, 1.708, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 12:00:00, None, None, None, None
None, 2.368, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 13:00:00, None, None, None, None
None, 1.574, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 14:00:00, None, None, None, None
None, 1.132, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 15:00:00, None, None, None, None
None, 1.029, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 16:00:00, None, None, None, None
None, 0.351, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 17:00:00, None, None, None, None
None, 0.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 18:00:00, None, None, None, None
None, -0.194, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 19:00:00, None, None, None, None
None, -0.845, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 20:00:00, None, None, None, None
None, -1.647, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 21:00:00, None, None, None, None
None, -2.139, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 22:00:00, None, None, None, None
None, -2.498, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-22 23:00:00, None, None, None, None
None, -2.536, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 00:00:00, None, None, None, None
None, -2.697, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 01:00:00, None, None, None, None
None, -2.991, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 02:00:00, None, None, None, None
None, -2.886, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 03:00:00, None, None, None, None
None, -2.934, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 04:00:00, None, None, None, None
None, -3.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 05:00:00, None, None, None, None
None, -3.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 06:00:00, None, None, None, None
None, -2.962, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 07:00:00, None, None, None, None
None, -2.877, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.9, -3.2, 0.1, None, None, -6999.0, -2.6, None, None, -6999.0, None, 2020-03-23 08:00:00, -6999.0, None, -6999.0, -6999.0
None, -2.943, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 09:00:00, None, None, None, None
None, -2.754, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 10:00:00, None, None, None, None
None, -2.442, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 11:00:00, None, None, None, None
None, -0.818, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 12:00:00, None, None, None, None
None, -0.659, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 13:00:00, None, None, None, None
None, -1.499, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 14:00:00, None, None, None, None
None, -1.678, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 15:00:00, None, None, None, None
None, -1.867, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 16:00:00, None, None, None, None
None, -0.704, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 17:00:00, None, None, None, None
None, -1.801, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 18:00:00, None, None, None, None
None, -2.471, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 19:00:00, None, None, None, None
None, -2.764, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 20:00:00, None, None, None, None
None, -2.972, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -3.0, -3.1, 0.5, None, None, -6999.0, -1.8, None, None, -6999.0, None, 2020-03-23 21:00:00, -6999.0, None, -6999.0, -6999.0
None, -2.858, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 22:00:00, None, None, None, None
None, -2.991, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-23 23:00:00, None, None, None, None
None, -3.133, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -3.1, -3.2, 1.0, None, None, -6999.0, -1.8, None, None, -6999.0, None, 2020-03-24 00:00:00, -6999.0, None, -6999.0, -6999.0
None, -3.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 01:00:00, None, None, None, None
None, -3.237, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 02:00:00, None, None, None, None
None, -3.342, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 03:00:00, None, None, None, None
None, -3.313, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 04:00:00, None, None, None, None
None, -3.361, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 05:00:00, None, None, None, None
None, -3.637, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 06:00:00, None, None, None, None
None, -3.655, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 07:00:00, None, None, None, None
None, -3.123, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 08:00:00, None, None, None, None
None, -2.621, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 09:00:00, None, None, None, None
None, -2.224, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 10:00:00, None, None, None, None
None, -1.166, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 11:00:00, None, None, None, None
None, 0.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 12:00:00, None, None, None, None
None, 0.452, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 13:00:00, None, None, None, None
None, 0.518, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 14:00:00, None, None, None, None
None, 0.065, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 15:00:00, None, None, None, None
None, 0.745, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 16:00:00, None, None, None, None
None, -0.405, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.4, -3.9, 0.0, None, None, -6999.0, 1.0, None, None, -6999.0, None, 2020-03-24 17:00:00, -6999.0, None, -6999.0, -6999.0
None, -1.14, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.1, -3.9, 3.5, None, None, -6999.0, 1.0, None, None, -6999.0, None, 2020-03-24 18:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.677, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 19:00:00, None, None, None, None
None, -2.472, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 20:00:00, None, None, None, None
None, -3.733, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 21:00:00, None, None, None, None
None, -3.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 22:00:00, None, None, None, None
None, -4.208, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-24 23:00:00, None, None, None, None
None, -4.744, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 00:00:00, None, None, None, None
None, -5.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 01:00:00, None, None, None, None
None, -4.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 02:00:00, None, None, None, None
None, -4.093, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 03:00:00, None, None, None, None
None, -4.418, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 04:00:00, None, None, None, None
None, -4.036, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 05:00:00, None, None, None, None
None, -4.648, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 06:00:00, None, None, None, None
None, -4.055, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 07:00:00, None, None, None, None
None, -3.607, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 08:00:00, None, None, None, None
None, -2.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 09:00:00, None, None, None, None
None, -0.997, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 10:00:00, None, None, None, None
None, 0.302, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 11:00:00, None, None, None, None
None, 0.443, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 12:00:00, None, None, None, None
None, 0.083, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 13:00:00, None, None, None, None
None, 2.271, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 14:00:00, None, None, None, None
None, 2.487, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 15:00:00, None, None, None, None
None, 2.334, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 16:00:00, None, None, None, None
None, 1.656, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 17:00:00, None, None, None, None
None, -0.539, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 18:00:00, None, None, None, None
None, -1.565, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 19:00:00, None, None, None, None
None, -3.344, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 20:00:00, None, None, None, None
None, -4.534, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 21:00:00, None, None, None, None
None, -4.735, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 22:00:00, None, None, None, None
None, -5.446, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-25 23:00:00, None, None, None, None
None, -5.156, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 00:00:00, None, None, None, None
None, -5.263, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 01:00:00, None, None, None, None
None, -4.811, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 02:00:00, None, None, None, None
None, -3.922, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 03:00:00, None, None, None, None
None, -3.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 04:00:00, None, None, None, None
None, -3.256, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 05:00:00, None, None, None, None
None, -2.895, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 06:00:00, None, None, None, None
None, -3.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 07:00:00, None, None, None, None
None, -3.104, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 08:00:00, None, None, None, None
None, -2.573, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 09:00:00, None, None, None, None
None, -2.093, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 10:00:00, None, None, None, None
None, -1.867, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 11:00:00, None, None, None, None
None, -1.309, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 12:00:00, None, None, None, None
None, -1.734, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 13:00:00, None, None, None, None
None, -1.876, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 14:00:00, None, None, None, None
None, -1.913, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 15:00:00, None, None, None, None
None, -1.629, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 16:00:00, None, None, None, None
None, -1.525, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 17:00:00, None, None, None, None
None, -1.714, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 18:00:00, None, None, None, None
None, -1.931, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 19:00:00, None, None, None, None
None, -1.968, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 20:00:00, None, None, None, None
None, -1.911, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 21:00:00, None, None, None, None
None, -1.864, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 22:00:00, None, None, None, None
None, -1.788, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-26 23:00:00, None, None, None, None
None, -1.901, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 00:00:00, None, None, None, None
None, -2.044, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 01:00:00, None, None, None, None
None, -2.261, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 02:00:00, None, None, None, None
None, -2.346, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 03:00:00, None, None, None, None
None, -2.403, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 04:00:00, None, None, None, None
None, -2.403, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 05:00:00, None, None, None, None
None, -2.478, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 06:00:00, None, None, None, None
None, -2.318, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 07:00:00, None, None, None, None
None, -2.147, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 08:00:00, None, None, None, None
None, -1.665, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 09:00:00, None, None, None, None
None, -1.505, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 10:00:00, None, None, None, None
None, -0.968, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 11:00:00, None, None, None, None
None, -0.441, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 12:00:00, None, None, None, None
None, -0.129, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 13:00:00, None, None, None, None
None, 0.076, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 14:00:00, None, None, None, None
None, -0.105, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 15:00:00, None, None, None, None
None, 0.162, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-03-27 16:00:00, None, None, None, None
None, 0.116, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.1, -2.5, 0.5, None, None, -6999.0, 0.4, None, None, -6999.0, None, 2020-03-27 17:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.242, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.2, -2.5, 0.9, None, None, -6999.0, 0.4, None, None, -6999.0, None, 2020-03-27 18:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.571, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.6, -0.6, 1.1, None, None, -6999.0, -0.2, None, None, -6999.0, None, 2020-03-27 19:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.571, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.6, -0.8, 0.5, None, None, -6999.0, -0.2, None, None, -6999.0, None, 2020-03-27 20:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.486, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.5, -0.8, 0.6, None, None, -6999.0, -0.2, None, None, -6999.0, None, 2020-03-27 21:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.306, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.3, -0.8, 0.8, None, None, -6999.0, -0.2, None, None, -6999.0, None, 2020-03-27 22:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.25, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.3, -0.8, 1.0, None, None, -6999.0, -0.2, None, None, -6999.0, None, 2020-03-27 23:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.118, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.1, -0.8, 1.6, None, None, -6999.0, -0.1, None, None, -6999.0, None, 2020-03-28 00:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.118, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.1, -0.8, 1.7, None, None, -6999.0, -0.1, None, None, -6999.0, None, 2020-03-28 01:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.071, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.1, -0.8, 1.5, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2020-03-28 02:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.014, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.0, -0.8, 0.5, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2020-03-28 03:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.024, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.0, -0.8, 1.2, None, None, -6999.0, 0.0, None, None, -6999.0, None, 2020-03-28 04:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.023, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.0, -0.8, 2.3, None, None, -6999.0, 0.1, None, None, -6999.0, None, 2020-03-28 05:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.015, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.0, -0.8, 2.4, None, None, -6999.0, 0.1, None, None, -6999.0, None, 2020-03-28 06:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.023, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.0, -0.1, 1.3, None, None, -6999.0, 0.1, None, None, -6999.0, None, 2020-03-28 07:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.033, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.0, -0.1, 2.1, None, None, -6999.0, 0.1, None, None, -6999.0, None, 2020-03-28 08:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.042, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.0, -0.1, 2.1, None, None, -6999.0, 0.1, None, None, -6999.0, None, 2020-03-28 09:00:00, -6999.0, None, -6999.0, -6999.0
None, -0.052, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.1, -0.1, 1.9, None, None, -6999.0, 0.1, None, None, -6999.0, None, 2020-03-28 10:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.062, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.1, -0.1, 3.2, None, None, -6999.0, 0.1, None, None, -6999.0, None, 2020-03-28 11:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.033, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.0, -0.1, 6.3, None, None, -6999.0, 0.1, None, None, -6999.0, None, 2020-03-28 12:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.41, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.4, -0.1, 3.8, None, None, -6999.0, 0.4, None, None, -6999.0, None, 2020-03-28 13:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.552, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.6, -0.1, 2.0, None, None, -6999.0, 0.6, None, None, -6999.0, None, 2020-03-28 14:00:00, -6999.0, None, -6999.0, -6999.0
None, 0.712, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.7, -0.1, 1.0, None, None, -6999.0, 0.7, None, None, -6999.0, None, 2020-03-28 15:00:00, -6999.0, None, -6999.0, -6999.0
42.6, 0.599, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.6, -0.1, 2.3, None, None, -6999.0, 0.9, None, None, -6999.0, None, 2020-03-28 16:00:00, -6999.0, None, -6999.0, -6999.0
44.7, 0.882, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.9, -0.1, 2.6, None, None, -6999.0, 0.9, None, None, -6999.0, None, 2020-03-28 17:00:00, -6999.0, None, -6999.0, -6999.0
47.4, 0.986, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 1.0, -0.1, 3.6, None, None, -6999.0, 1.0, None, None, -6999.0, None, 2020-03-28 18:00:00, -6999.0, None, -6999.0, -6999.0
49.8, 1.033, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 1.0, 1.0, 3.5, None, None, -6999.0, 1.3, None, None, -6999.0, None, 2020-03-28 19:00:00, -6999.0, None, -6999.0, -6999.0
52.2, 0.561, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.6, 0.6, 2.9, None, None, -6999.0, 1.3, None, None, -6999.0, None, 2020-03-28 20:00:00, -6999.0, None, -6999.0, -6999.0
54.4, 0.448, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.4, 0.2, 2.8, None, None, -6999.0, 1.3, None, None, -6999.0, None, 2020-03-28 21:00:00, -6999.0, None, -6999.0, -6999.0
55.5, 0.061, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 0.1, 0.1, 1.9, None, None, -6999.0, 1.3, None, None, -6999.0, None, 2020-03-28 22:00:00, -6999.0, None, -6999.0, -6999.0
57.6, -0.128, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.1, -0.1, 3.1, None, None, -6999.0, 1.3, None, None, -6999.0, None, 2020-03-28 23:00:00, -6999.0, None, -6999.0, -6999.0
59.3, -0.259, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.3, -0.3, 3.3, None, None, -6999.0, 1.3, None, None, -6999.0, None, 2020-03-29 00:00:00, -6999.0, None, -6999.0, -6999.0
60.5, -0.637, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.6, -0.6, 2.9, None, None, -6999.0, 1.3, None, None, -6999.0, None, 2020-03-29 01:00:00, -6999.0, None, -6999.0, -6999.0
63.2, -0.91, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.9, -0.9, 4.2, None, None, -6999.0, 1.3, None, None, -6999.0, None, 2020-03-29 02:00:00, -6999.0, None, -6999.0, -6999.0
