station_observations
AirTemperature, Rain, WindSpeed, time, WindDirection, RelativeHumidity
12.7, 0.0, 13.5, 2012-05-16 12:15:00, 105.0, 61.0
12.9, 0.0, 11.7, 2012-05-16 12:30:00, 117.0, 58.0
14.1, 0.0, 12.7, 2012-05-16 12:45:00, 106.0, 54.0
13.8, 0.0, 10.5, 2012-05-16 13:00:00, 100.0, 53.0
14.7, 0.0, 8.6, 2012-05-16 13:15:00, 105.0, 51.0
15.5, 0.0, 10.7, 2012-05-16 13:30:00, 97.0, 49.0
14.6, 0.0, 11.5, 2012-05-16 13:45:00, 95.0, 55.0
14.2, 0.0, 14.3, 2012-05-16 14:00:00, 88.0, 54.0
13.4, 0.0, 14.6, 2012-05-16 14:15:00, 70.0, 59.0
14.3, 0.0, 12.6, 2012-05-16 14:30:00, 88.0, 53.0
15.0, 0.0, 11.2, 2012-05-16 14:45:00, 111.0, 51.0
15.0, 0.0, 11.7, 2012-05-16 15:00:00, 112.0, 48.0
14.9, 0.0, 11.7, 2012-05-16 15:15:00, 108.0, 50.0
14.4, 0.0, 13.8, 2012-05-16 15:30:00, 113.0, 53.0
14.1, 0.0, 11.8, 2012-05-16 15:45:00, 111.0, 52.0
14.1, 0.0, 11.5, 2012-05-16 16:00:00, 110.0, 50.0
14.5, 0.0, 8.8, 2012-05-16 16:15:00, 132.0, 48.0
13.9, 0.0, 13.7, 2012-05-16 16:30:00, 137.0, 49.0
14.2, 0.0, 11.0, 2012-05-16 16:45:00, 114.0, 49.0
14.1, 0.0, 8.9, 2012-05-16 17:00:00, 145.0, 48.0
13.8, 0.0, 10.7, 2012-05-16 17:15:00, 148.0, 49.0
13.5, 0.0, 9.0, 2012-05-16 17:30:00, 157.0, 50.0
13.5, 0.0, 9.3, 2012-05-16 17:45:00, 130.0, 52.0
12.7, 0.0, 10.2, 2012-05-16 18:00:00, 117.0, 54.0
12.2, 0.0, 8.4, 2012-05-16 18:15:00, 103.0, 56.0
12.0, 0.0, 9.1, 2012-05-16 18:30:00, 108.0, 57.0
11.7, 0.0, 7.2, 2012-05-16 18:45:00, 105.0, 59.0
11.0, 0.0, 7.5, 2012-05-16 19:00:00, 108.0, 63.0
10.1, 0.0, 7.9, 2012-05-16 19:15:00, 107.0, 65.0
9.3, 0.0, 8.5, 2012-05-16 19:30:00, 85.0, 66.0
8.9, 0.0, 9.3, 2012-05-16 19:45:00, 76.0, 72.0
8.9, 0.0, 5.6, 2012-05-16 20:00:00, 85.0, 71.0
8.5, 0.0, 5.3, 2012-05-16 20:15:00, 126.0, 71.0
8.4, 0.0, 3.4, 2012-05-16 20:30:00, 186.0, 62.0
8.2, 0.0, 4.3, 2012-05-16 20:45:00, 108.0, 68.0
8.3, 0.0, 3.9, 2012-05-16 21:00:00, 82.0, 67.0
8.6, 0.0, 3.0, 2012-05-16 21:15:00, 255.0, 62.0
8.4, 0.0, 2.1, 2012-05-16 21:30:00, 51.0, 59.0
8.2, 0.0, 3.9, 2012-05-16 21:45:00, 26.0, 66.0
8.4, 0.0, 5.1, 2012-05-16 22:00:00, 71.0, 69.0
8.7, 0.0, 5.6, 2012-05-16 22:15:00, 78.0, 68.0
8.6, 0.0, 6.2, 2012-05-16 22:30:00, 55.0, 70.0
8.5, 0.0, 5.5, 2012-05-16 22:45:00, 53.0, 70.0
8.4, 0.0, 6.7, 2012-05-16 23:00:00, 51.0, 71.0
8.3, 0.0, 8.5, 2012-05-16 23:15:00, 50.0, 71.0
7.8, 0.0, 9.6, 2012-05-16 23:30:00, 17.0, 73.0
7.5, 0.0, 10.2, 2012-05-16 23:45:00, 19.0, 75.0
7.2, 0.0, 11.2, 2012-05-17 00:00:00, 14.0, 76.0
6.9, 0.0, 11.3, 2012-05-17 00:15:00, 30.0, 80.0
6.7, 0.0, 13.0, 2012-05-17 00:30:00, 20.0, 82.0
6.6, 0.0, 12.7, 2012-05-17 00:45:00, 26.0, 80.0
6.6, 0.0, 11.1, 2012-05-17 01:00:00, 13.0, 79.0
6.6, 0.0, 10.5, 2012-05-17 01:15:00, 21.0, 77.0
6.6, 0.0, 10.3, 2012-05-17 01:30:00, 30.0, 70.0
6.7, 0.0, 9.2, 2012-05-17 01:45:00, 26.0, 69.0
6.7, 0.0, 5.0, 2012-05-17 02:00:00, 331.0, 72.0
7.1, 0.0, 2.7, 2012-05-17 02:15:00, 239.0, 71.0
7.1, 0.0, 3.4, 2012-05-17 02:30:00, 223.0, 70.0
6.8, 0.0, 0.5, 2012-05-17 02:45:00, 178.0, 72.0
6.5, 0.0, 7.3, 2012-05-17 03:00:00, 148.0, 77.0
6.4, 0.0, 6.2, 2012-05-17 03:15:00, 147.0, 78.0
6.1, 0.0, 7.6, 2012-05-17 03:30:00, 162.0, 80.0
5.7, 0.0, 9.1, 2012-05-17 03:45:00, 171.0, 79.0
5.6, 0.0, 10.2, 2012-05-17 04:00:00, 177.0, 77.0
5.6, 0.0, 10.7, 2012-05-17 04:15:00, 178.0, 71.0
5.8, 0.0, 10.3, 2012-05-17 04:30:00, 182.0, 71.0
5.2, 0.0, 12.8, 2012-05-17 04:45:00, 162.0, 76.0
5.4, 0.0, 13.7, 2012-05-17 05:00:00, 164.0, 70.0
5.5, 0.0, 12.2, 2012-05-17 05:15:00, 167.0, 73.0
5.5, 0.0, 12.5, 2012-05-17 05:30:00, 154.0, 70.0
5.8, 0.0, 11.6, 2012-05-17 05:45:00, 146.0, 69.0
6.2, 0.0, 11.5, 2012-05-17 06:00:00, 132.0, 68.0
6.9, 0.0, 12.3, 2012-05-17 06:15:00, 130.0, 67.0
7.4, 0.0, 11.7, 2012-05-17 06:30:00, 124.0, 63.0
7.8, 0.0, 11.4, 2012-05-17 06:45:00, 125.0, 61.0
8.3, 0.0, 12.9, 2012-05-17 07:00:00, 134.0, 60.0
8.6, 0.0, 11.2, 2012-05-17 07:15:00, 133.0, 60.0
8.9, 0.0, 9.1, 2012-05-17 07:30:00, 141.0, 61.0
9.4, 0.0, 9.0, 2012-05-17 07:45:00, 164.0, 61.0
9.6, 0.0, 9.6, 2012-05-17 08:00:00, 178.0, 60.0
9.1, 0.0, 11.3, 2012-05-17 08:15:00, 159.0, 65.0
10.0, 0.0, 12.6, 2012-05-17 08:30:00, 143.0, 61.0
10.1, 0.0, 11.5, 2012-05-17 08:45:00, 147.0, 61.0
10.2, 0.0, 13.0, 2012-05-17 09:00:00, 169.0, 62.0
10.6, 0.0, 13.7, 2012-05-17 09:15:00, 152.0, 62.0
10.6, 0.0, 14.7, 2012-05-17 09:30:00, 155.0, 61.0
10.3, 0.0, 15.0, 2012-05-17 09:45:00, 170.0, 63.0
10.3, 0.0, 13.2, 2012-05-17 10:00:00, 168.0, 62.0
10.9, 0.0, 12.2, 2012-05-17 10:15:00, 186.0, 60.0
10.9, 0.0, 13.3, 2012-05-17 10:30:00, 178.0, 59.0
11.8, 0.0, 13.1, 2012-05-17 10:45:00, 180.0, 57.0
12.0, 0.0, 15.0, 2012-05-17 11:00:00, 167.0, 56.0
12.0, 0.0, 13.6, 2012-05-17 11:15:00, 158.0, 56.0
11.9, 0.0, 16.8, 2012-05-17 11:30:00, 158.0, 56.0
12.5, 0.0, 17.7, 2012-05-17 11:45:00, 161.0, 53.0
11.5, 0.0, 14.7, 2012-05-17 12:00:00, 150.0, 58.0
11.6, 0.0, 18.2, 2012-05-17 12:15:00, 156.0, 56.0
11.5, 0.0, 17.2, 2012-05-17 12:30:00, 153.0, 55.0
11.1, 0.0, 18.3, 2012-05-17 12:45:00, 166.0, 58.0
12.6, 0.0, 11.1, 2012-05-17 13:00:00, 170.0, 52.0
11.9, 0.0, 16.2, 2012-05-17 13:15:00, 150.0, 55.0
12.7, 0.0, 14.0, 2012-05-17 13:30:00, 159.0, 53.0
11.6, 0.0, 12.8, 2012-05-17 13:45:00, 160.0, 54.0
12.0, 0.0, 9.4, 2012-05-17 14:00:00, 165.0, 53.0
11.8, 0.0, 12.5, 2012-05-17 14:15:00, 209.0, 50.0
13.7, 0.0, 13.2, 2012-05-17 14:30:00, 209.0, 41.0
12.8, 0.0, 14.0, 2012-05-17 14:45:00, 198.0, 47.0
11.9, 0.0, 11.8, 2012-05-17 15:00:00, 209.0, 52.0
11.7, 0.0, 12.9, 2012-05-17 15:15:00, 211.0, 55.0
11.1, 0.0, 13.8, 2012-05-17 15:30:00, 189.0, 60.0
11.2, 0.0, 12.8, 2012-05-17 15:45:00, 196.0, 61.0
12.2, 0.0, 10.0, 2012-05-17 16:00:00, 217.0, 54.0
13.3, 0.0, 16.5, 2012-05-17 16:15:00, 222.0, 42.0
11.9, 0.0, 18.0, 2012-05-17 16:30:00, 225.0, 47.0
12.0, 0.0, 16.5, 2012-05-17 16:45:00, 224.0, 47.0
12.7, 0.0, 15.4, 2012-05-17 17:00:00, 216.0, 45.0
13.1, 0.0, 16.2, 2012-05-17 17:15:00, 216.0, 41.0
13.7, 0.0, 14.2, 2012-05-17 17:30:00, 249.0, 37.0
13.2, 0.0, 17.9, 2012-05-17 17:45:00, 247.0, 31.0
12.1, 0.0, 10.2, 2012-05-17 18:00:00, 321.0, 53.0
11.5, 0.0, 7.2, 2012-05-17 18:15:00, 355.0, 60.0
11.7, 0.0, 8.5, 2012-05-17 18:30:00, 338.0, 60.0
11.1, 0.0, 10.9, 2012-05-17 18:45:00, 331.0, 64.0
9.8, 0.0, 15.6, 2012-05-17 19:00:00, 337.0, 68.0
9.2, 0.0, 10.1, 2012-05-17 19:15:00, 332.0, 70.0
8.7, 0.0, 8.4, 2012-05-17 19:30:00, 277.0, 72.0
8.1, 0.0, 9.7, 2012-05-17 19:45:00, 245.0, 65.0
6.9, 0.0, 14.3, 2012-05-17 20:00:00, 250.0, 69.0
6.2, 0.0, 10.8, 2012-05-17 20:15:00, 237.0, 77.0
5.4, 0.0, 11.5, 2012-05-17 20:30:00, 222.0, 82.0
5.0, 0.0, 13.3, 2012-05-17 20:45:00, 236.0, 85.0
4.4, 0.0, 13.7, 2012-05-17 21:00:00, 237.0, 90.0
4.1, 0.0, 16.4, 2012-05-17 21:15:00, 236.0, 89.0
3.8, 0.0, 13.4, 2012-05-17 21:30:00, 231.0, 90.0
3.6, 0.0, 16.8, 2012-05-17 21:45:00, 229.0, 91.0
3.4, 0.0, 15.5, 2012-05-17 22:00:00, 224.0, 92.0
3.4, 0.0, 16.7, 2012-05-17 22:15:00, 223.0, 91.0
3.3, 0.0, 16.3, 2012-05-17 22:30:00, 229.0, 91.0
3.2, 0.0, 16.0, 2012-05-17 22:45:00, 228.0, 92.0
3.3, 0.0, 15.6, 2012-05-17 23:00:00, 231.0, 92.0
3.4, 0.0, 14.5, 2012-05-17 23:15:00, 223.0, 92.0
3.3, 0.0, 14.7, 2012-05-17 23:30:00, 220.0, 92.0
3.2, 0.0, 14.7, 2012-05-17 23:45:00, 220.0, 93.0
3.3, 0.0, 16.2, 2012-05-18 00:00:00, 222.0, 93.0
3.3, 0.0, 11.5, 2012-05-18 00:15:00, 220.0, 94.0
3.2, 0.0, 14.6, 2012-05-18 00:30:00, 222.0, 94.0
3.1, 0.0, 12.0, 2012-05-18 00:45:00, 222.0, 95.0
3.0, 0.0, 14.4, 2012-05-18 01:00:00, 224.0, 96.0
2.9, 0.0, 14.4, 2012-05-18 01:15:00, 232.0, 96.0
2.8, 0.0, 15.1, 2012-05-18 01:30:00, 228.0, 97.0
2.9, 0.0, 14.3, 2012-05-18 01:45:00, 231.0, 97.0
3.0, 0.0, 11.6, 2012-05-18 02:00:00, 232.0, 98.0
3.0, 0.0, 12.0, 2012-05-18 02:15:00, 235.0, 97.0
3.0, 0.0, 12.7, 2012-05-18 02:30:00, 235.0, 97.0
3.0, 0.0, 12.4, 2012-05-18 02:45:00, 237.0, 97.0
3.1, 0.0, 14.1, 2012-05-18 03:00:00, 237.0, 97.0
3.0, 0.0, 11.8, 2012-05-18 03:15:00, 226.0, 97.0
3.0, 0.0, 13.5, 2012-05-18 03:30:00, 212.0, 97.0
2.9, 0.0, 14.6, 2012-05-18 03:45:00, 224.0, 97.0
2.9, 0.0, 10.2, 2012-05-18 04:00:00, 221.0, 97.0
2.9, 0.0, 10.7, 2012-05-18 04:15:00, 222.0, 97.0
2.9, 0.0, 10.8, 2012-05-18 04:30:00, 218.0, 97.0
2.8, 0.0, 10.8, 2012-05-18 04:45:00, 217.0, 97.0
2.7, 0.0, 11.2, 2012-05-18 05:00:00, 221.0, 97.0
2.8, 0.0, 10.8, 2012-05-18 05:15:00, 219.0, 97.0
2.9, 0.0, 11.1, 2012-05-18 05:30:00, 225.0, 96.0
3.0, 0.0, 10.4, 2012-05-18 05:45:00, 224.0, 96.0
3.2, 0.0, 10.0, 2012-05-18 06:00:00, 225.0, 96.0
3.5, 0.0, 10.1, 2012-05-18 06:15:00, 230.0, 95.0
3.9, 0.0, 9.7, 2012-05-18 06:30:00, 231.0, 92.0
4.3, 0.0, 9.1, 2012-05-18 06:45:00, 226.0, 91.0
4.6, 0.0, 7.8, 2012-05-18 07:00:00, 223.0, 88.0
5.0, 0.0, 7.5, 2012-05-18 07:15:00, 232.0, 88.0
5.4, 0.0, 8.4, 2012-05-18 07:30:00, 233.0, 85.0
5.5, 0.0, 6.9, 2012-05-18 07:45:00, 224.0, 85.0
5.3, 0.0, 8.9, 2012-05-18 08:00:00, 228.0, 84.0
5.6, 0.0, 8.6, 2012-05-18 08:15:00, 233.0, 82.0
6.1, 0.0, 12.2, 2012-05-18 08:30:00, 245.0, 74.0
6.6, 0.0, 10.0, 2012-05-18 08:45:00, 237.0, 73.0
7.4, 0.0, 6.7, 2012-05-18 09:00:00, 248.0, 67.0
8.3, 0.0, 6.4, 2012-05-18 09:15:00, 168.0, 60.0
8.6, 0.0, 6.3, 2012-05-18 09:30:00, 142.0, 61.0
8.2, 0.0, 5.6, 2012-05-18 09:45:00, 279.0, 62.0
8.2, 0.0, 6.8, 2012-05-18 10:00:00, 210.0, 64.0
8.4, 0.0, 7.3, 2012-05-18 10:15:00, 215.0, 59.0
10.4, 0.0, 9.7, 2012-05-18 10:30:00, 200.0, 55.0
10.2, 0.0, 9.6, 2012-05-18 10:45:00, 206.0, 52.0
9.8, 0.0, 11.8, 2012-05-18 11:00:00, 203.0, 54.0
10.5, 0.0, 10.2, 2012-05-18 11:15:00, 221.0, 50.0
10.6, 0.0, 10.9, 2012-05-18 11:30:00, 215.0, 52.0
11.8, 0.0, 8.5, 2012-05-18 11:45:00, 241.0, 48.0
10.7, 0.0, 11.4, 2012-05-18 12:00:00, 182.0, 52.0
10.0, 0.0, 11.7, 2012-05-18 12:15:00, 197.0, 54.0
10.8, 0.0, 11.1, 2012-05-18 12:30:00, 220.0, 51.0
11.2, 0.0, 13.7, 2012-05-18 12:45:00, 196.0, 54.0
11.4, 0.0, 15.1, 2012-05-18 13:00:00, 202.0, 48.0
11.8, 0.0, 16.3, 2012-05-18 13:15:00, 225.0, 48.0
11.9, 0.0, 17.6, 2012-05-18 13:30:00, 215.0, 46.0
12.4, 0.0, 17.2, 2012-05-18 13:45:00, 224.0, 43.0
12.2, 0.0, 20.2, 2012-05-18 14:00:00, 224.0, 43.0
12.4, 0.0, 20.3, 2012-05-18 14:15:00, 236.0, 44.0
10.9, 0.0, 17.9, 2012-05-18 14:30:00, 220.0, 48.0
10.3, 0.0, 18.2, 2012-05-18 14:45:00, 225.0, 46.0
10.5, 0.0, 18.2, 2012-05-18 15:00:00, 222.0, 47.0
10.4, 0.0, 15.1, 2012-05-18 15:15:00, 227.0, 46.0
10.6, 0.0, 15.8, 2012-05-18 15:30:00, 224.0, 45.0
10.9, 0.0, 14.8, 2012-05-18 15:45:00, 224.0, 45.0
10.9, 0.0, 16.4, 2012-05-18 16:00:00, 225.0, 46.0
10.8, 0.0, 14.8, 2012-05-18 16:15:00, 220.0, 49.0
10.2, 0.0, 14.4, 2012-05-18 16:30:00, 228.0, 49.0
10.4, 0.0, 11.8, 2012-05-18 16:45:00, 224.0, 49.0
9.7, 0.0, 11.6, 2012-05-18 17:00:00, 228.0, 47.0
9.1, 0.0, 11.7, 2012-05-18 17:15:00, 217.0, 46.0
9.2, 0.0, 8.7, 2012-05-18 17:30:00, 226.0, 46.0
9.6, 0.0, 6.9, 2012-05-18 17:45:00, 218.0, 46.0
9.4, 0.0, 8.7, 2012-05-18 18:00:00, 231.0, 45.0
9.2, 0.0, 8.8, 2012-05-18 18:15:00, 222.0, 44.0
8.9, 0.0, 10.5, 2012-05-18 18:30:00, 237.0, 42.0
8.8, 0.0, 10.8, 2012-05-18 18:45:00, 243.0, 44.0
8.4, 0.0, 11.9, 2012-05-18 19:00:00, 246.0, 44.0
7.8, 0.0, 11.2, 2012-05-18 19:15:00, 246.0, 49.0
7.2, 0.0, 10.8, 2012-05-18 19:30:00, 243.0, 51.0
6.7, 0.0, 9.4, 2012-05-18 19:45:00, 233.0, 53.0
6.3, 0.0, 10.8, 2012-05-18 20:00:00, 231.0, 55.0
6.1, 0.0, 9.2, 2012-05-18 20:15:00, 239.0, 56.0
5.9, 0.0, 8.5, 2012-05-18 20:30:00, 248.0, 58.0
5.8, 0.0, 7.8, 2012-05-18 20:45:00, 236.0, 60.0
5.5, 0.0, 8.2, 2012-05-18 21:00:00, 229.0, 62.0
5.5, 0.0, 7.8, 2012-05-18 21:15:00, 255.0, 62.0
5.1, 0.0, 9.9, 2012-05-18 21:30:00, 222.0, 64.0
4.6, 0.0, 10.5, 2012-05-18 21:45:00, 215.0, 66.0
4.4, 0.0, 11.4, 2012-05-18 22:00:00, 216.0, 67.0
4.3, 0.0, 11.9, 2012-05-18 22:15:00, 223.0, 67.0
4.3, 0.0, 12.7, 2012-05-18 22:30:00, 220.0, 64.0
4.6, 0.0, 11.5, 2012-05-18 22:45:00, 223.0, 59.0
4.9, 0.0, 12.7, 2012-05-18 23:00:00, 231.0, 51.0
5.5, 0.0, 12.3, 2012-05-18 23:15:00, 231.0, 44.0
6.0, 0.0, 11.6, 2012-05-18 23:30:00, 239.0, 38.0
5.8, 0.0, 9.6, 2012-05-18 23:45:00, 236.0, 40.0
6.1, 0.0, 8.3, 2012-05-19 00:00:00, 241.0, 30.0
6.3, 0.0, 8.1, 2012-05-19 00:15:00, 257.0, 29.0
6.5, 0.0, 9.4, 2012-05-19 00:30:00, 263.0, 24.0
6.3, 0.0, 8.9, 2012-05-19 00:45:00, 270.0, 19.0
6.4, 0.0, 8.1, 2012-05-19 01:00:00, 261.0, 15.0
6.3, 0.0, 5.1, 2012-05-19 01:15:00, 275.0, 18.0
5.9, 0.0, 3.8, 2012-05-19 01:30:00, 353.0, 19.0
5.9, 0.0, 3.3, 2012-05-19 01:45:00, 47.0, 20.0
6.1, 0.0, 3.0, 2012-05-19 02:00:00, 304.0, 21.0
6.4, 0.0, 4.7, 2012-05-19 02:15:00, 271.0, 25.0
5.6, 0.0, 7.2, 2012-05-19 02:30:00, 30.0, 34.0
5.3, 0.0, 8.9, 2012-05-19 02:45:00, 18.0, 64.0
5.1, 0.0, 9.2, 2012-05-19 03:00:00, 18.0, 70.0
4.9, 0.0, 9.9, 2012-05-19 03:15:00, 19.0, 77.0
4.8, 0.0, 9.8, 2012-05-19 03:30:00, 19.0, 79.0
4.5, 0.0, 9.8, 2012-05-19 03:45:00, 27.0, 83.0
4.3, 0.0, 10.9, 2012-05-19 04:00:00, 25.0, 85.0
3.9, 0.0, 11.8, 2012-05-19 04:15:00, 18.0, 88.0
3.8, 0.0, 11.1, 2012-05-19 04:30:00, 9.0, 88.0
3.7, 0.0, 11.0, 2012-05-19 04:45:00, 9.0, 90.0
3.7, 0.0, 10.1, 2012-05-19 05:00:00, 13.0, 91.0
3.9, 0.0, 10.7, 2012-05-19 05:15:00, 14.0, 91.0
4.5, 0.0, 9.7, 2012-05-19 05:30:00, 17.0, 90.0
4.8, 0.0, 10.1, 2012-05-19 05:45:00, 20.0, 90.0
5.5, 0.0, 7.8, 2012-05-19 06:00:00, 14.0, 85.0
6.8, 0.0, 6.8, 2012-05-19 06:15:00, 1.0, 79.0
7.6, 0.0, 9.9, 2012-05-19 06:30:00, 20.0, 75.0
7.8, 0.0, 8.7, 2012-05-19 06:45:00, 18.0, 73.0
8.3, 0.0, 8.8, 2012-05-19 07:00:00, 26.0, 69.0
8.6, 0.0, 8.8, 2012-05-19 07:15:00, 29.0, 72.0
8.6, 0.0, 7.4, 2012-05-19 07:30:00, 28.0, 69.0
9.1, 0.0, 7.3, 2012-05-19 07:45:00, 36.0, 70.0
9.7, 0.0, 6.7, 2012-05-19 08:00:00, 5.0, 63.0
10.5, 0.0, 7.1, 2012-05-19 08:15:00, 34.0, 60.0
10.9, 0.0, 7.4, 2012-05-19 08:30:00, 65.0, 58.0
11.2, 0.0, 6.0, 2012-05-19 08:45:00, 40.0, 59.0
10.9, 0.0, 7.7, 2012-05-19 09:00:00, 44.0, 59.0
11.7, 0.0, 7.3, 2012-05-19 09:15:00, 54.0, 55.0
11.5, 0.0, 8.7, 2012-05-19 09:30:00, 43.0, 61.0
12.3, 0.0, 9.5, 2012-05-19 09:45:00, 51.0, 54.0
12.3, 0.0, 9.3, 2012-05-19 10:00:00, 52.0, 51.0
12.8, 0.0, 8.6, 2012-05-19 10:15:00, 45.0, 48.0
12.6, 0.0, 8.2, 2012-05-19 10:30:00, 107.0, 48.0
13.2, 0.0, 6.1, 2012-05-19 10:45:00, 65.0, 49.0
12.9, 0.0, 11.0, 2012-05-19 11:00:00, 156.0, 51.0
12.7, 0.0, 9.7, 2012-05-19 11:15:00, 121.0, 55.0
13.2, 0.0, 10.1, 2012-05-19 11:30:00, 112.0, 54.0
13.4, 0.0, 9.8, 2012-05-19 11:45:00, 86.0, 53.0
13.2, 0.0, 12.2, 2012-05-19 12:00:00, 76.0, 55.0
13.8, 0.0, 8.8, 2012-05-19 12:15:00, 89.0, 53.0
14.5, 0.0, 10.1, 2012-05-19 12:30:00, 102.0, 47.0
14.6, 0.0, 6.7, 2012-05-19 12:45:00, 93.0, 45.0
14.8, 0.0, 10.1, 2012-05-19 13:00:00, 89.0, 45.0
14.6, 0.0, 10.3, 2012-05-19 13:15:00, 84.0, 46.0
14.5, 0.0, 13.8, 2012-05-19 13:30:00, 81.0, 47.0
15.1, 0.0, 9.9, 2012-05-19 13:45:00, 85.0, 43.0
15.1, 0.0, 11.5, 2012-05-19 14:00:00, 115.0, 44.0
14.4, 0.0, 11.5, 2012-05-19 14:15:00, 120.0, 44.0
14.4, 0.0, 9.5, 2012-05-19 14:30:00, 110.0, 43.0
14.5, 0.0, 9.0, 2012-05-19 14:45:00, 112.0, 40.0
14.3, 0.0, 9.8, 2012-05-19 15:00:00, 118.0, 39.0
14.4, 0.0, 7.4, 2012-05-19 15:15:00, 73.0, 38.0
14.0, 0.0, 9.0, 2012-05-19 15:30:00, 127.0, 39.0
14.4, 0.0, 10.7, 2012-05-19 15:45:00, 125.0, 34.0
14.0, 0.0, 9.8, 2012-05-19 16:00:00, 133.0, 37.0
14.3, 0.0, 9.7, 2012-05-19 16:15:00, 138.0, 33.0
13.5, 0.0, 10.6, 2012-05-19 16:30:00, 164.0, 32.0
13.2, 0.0, 8.1, 2012-05-19 16:45:00, 163.0, 35.0
13.3, 0.0, 8.1, 2012-05-19 17:00:00, 159.0, 33.0
13.6, 0.0, 8.0, 2012-05-19 17:15:00, 149.0, 34.0
12.9, 0.0, 9.1, 2012-05-19 17:30:00, 165.0, 35.0
12.6, 0.0, 7.2, 2012-05-19 17:45:00, 168.0, 36.0
12.5, 0.0, 7.0, 2012-05-19 18:00:00, 173.0, 37.0
12.2, 0.0, 7.4, 2012-05-19 18:15:00, 196.0, 36.0
12.0, 0.0, 7.6, 2012-05-19 18:30:00, 193.0, 37.0
11.9, 0.0, 5.3, 2012-05-19 18:45:00, 229.0, 41.0
11.5, 0.0, 5.5, 2012-05-19 19:00:00, 228.0, 39.0
11.1, 0.0, 5.8, 2012-05-19 19:15:00, 234.0, 37.0
10.8, 0.0, 6.2, 2012-05-19 19:30:00, 234.0, 36.0
10.6, 0.0, 5.1, 2012-05-19 19:45:00, 234.0, 34.0
10.7, 0.0, 5.2, 2012-05-19 20:00:00, 234.0, 30.0
10.6, 0.0, 6.7, 2012-05-19 20:15:00, 234.0, 31.0
10.5, 0.0, 5.9, 2012-05-19 20:30:00, 230.0, 34.0
10.4, 0.0, 6.7, 2012-05-19 20:45:00, 229.0, 37.0
10.3, 0.0, 6.5, 2012-05-19 21:00:00, 229.0, 38.0
10.3, 0.0, 6.5, 2012-05-19 21:15:00, 228.0, 41.0
10.5, 0.0, 7.0, 2012-05-19 21:30:00, 228.0, 41.0
10.4, 0.0, 7.5, 2012-05-19 21:45:00, 228.0, 41.0
10.6, 0.0, 6.8, 2012-05-19 22:00:00, 228.0, 42.0
10.8, 0.0, 5.6, 2012-05-19 22:15:00, 228.0, 45.0
10.9, 0.0, 5.2, 2012-05-19 22:30:00, 228.0, 46.0
11.0, 0.0, 5.5, 2012-05-19 22:45:00, 239.0, 47.0
11.1, 0.0, 5.5, 2012-05-19 23:00:00, 242.0, 43.0
11.3, 0.0, 6.0, 2012-05-19 23:15:00, 242.0, 44.0
11.3, 0.0, 5.6, 2012-05-19 23:30:00, 238.0, 42.0
11.4, 0.0, 5.3, 2012-05-19 23:45:00, 233.0, 43.0
11.3, 0.0, 3.9, 2012-05-20 00:00:00, 206.0, 49.0
11.3, 0.0, 4.1, 2012-05-20 00:15:00, 191.0, 49.0
11.2, 0.0, 4.4, 2012-05-20 00:30:00, 205.0, 49.0
10.9, 0.0, 4.1, 2012-05-20 00:45:00, 171.0, 49.0
10.8, 0.0, 3.8, 2012-05-20 01:00:00, 138.0, 51.0
10.5, 0.0, 5.9, 2012-05-20 01:15:00, 91.0, 53.0
10.2, 0.0, 7.0, 2012-05-20 01:30:00, 95.0, 51.0
10.0, 0.0, 4.2, 2012-05-20 01:45:00, 96.0, 54.0
9.7, 0.0, 6.8, 2012-05-20 02:00:00, 82.0, 53.0
9.6, 0.0, 9.2, 2012-05-20 02:15:00, 74.0, 50.0
9.7, 0.0, 8.5, 2012-05-20 02:30:00, 89.0, 45.0
9.9, 0.0, 6.3, 2012-05-20 02:45:00, 96.0, 59.0
9.9, 0.0, 7.3, 2012-05-20 03:00:00, 92.0, 60.0
9.7, 0.0, 7.4, 2012-05-20 03:15:00, 90.0, 62.0
9.6, 0.0, 7.1, 2012-05-20 03:30:00, 99.0, 62.0
9.6, 0.0, 6.7, 2012-05-20 03:45:00, 114.0, 61.0
9.4, 0.0, 8.7, 2012-05-20 04:00:00, 121.0, 63.0
9.3, 0.0, 7.3, 2012-05-20 04:15:00, 107.0, 63.0
9.2, 0.0, 8.3, 2012-05-20 04:30:00, 110.0, 60.0
9.2, 0.0, 9.0, 2012-05-20 04:45:00, 123.0, 58.0
9.2, 0.0, 8.6, 2012-05-20 05:00:00, 115.0, 53.0
9.2, 0.0, 9.2, 2012-05-20 05:15:00, 118.0, 54.0
9.2, 0.0, 7.6, 2012-05-20 05:30:00, 111.0, 52.0
9.3, 0.0, 7.6, 2012-05-20 05:45:00, 114.0, 50.0
9.5, 0.0, 6.7, 2012-05-20 06:00:00, 109.0, 53.0
9.5, 0.0, 4.9, 2012-05-20 06:15:00, 91.0, 56.0
9.5, 0.0, 6.4, 2012-05-20 06:30:00, 73.0, 59.0
9.8, 0.0, 3.8, 2012-05-20 06:45:00, 80.0, 53.0
10.1, 0.0, 4.6, 2012-05-20 07:00:00, 66.0, 56.0
10.4, 0.0, 4.6, 2012-05-20 07:15:00, 48.0, 58.0
10.5, 0.0, 6.8, 2012-05-20 07:30:00, 44.0, 59.0
10.9, 0.0, 7.4, 2012-05-20 07:45:00, 44.0, 54.0
