X,Y,Name,CAUSE GENERAL,CURRENTSIZE,FIRENUMBER,FIRETYPE,FIREYEAR,Field_1,LATITUDE,LONGITUDE
-118.812766758292,50.5623229707717,K40366,Lightning,0.3,K40366,Fire,2016,2016,50.562317,-118.812752
-119.221281765079,50.3327894162458,K40411,Person,1,K40411,Fire,2016,2016,50.332783,-119.221267
-118.790900954413,50.5679229746303,K40444,Person,0.1,K40444,Fire,2016,2016,50.567917,-118.790886
-120.86346422154,49.814222494643,K60011,Person,0.009,K60011,Fire,2016,2016,49.814217,-120.863449
-120.863533017536,50.1789075152917,K60060,Person,0.009,K60060,Fire,2016,2016,50.178902,-120.863518
-120.214278863405,49.2815229448583,K60353,Lightning,0.5,K60353,Fire,2016,2016,49.281517,-120.214264
-120.308150919783,49.4380056445661,K60425,Person,5,K60425,Fire,2016,2016,49.438,-120.308136
-122.172417135043,50.8565044893047,K70489,Person,0.9,K70489,Fire,2016,2016,50.856499,-122.172401
-115.980284576517,49.6955058377756,N10063,Person,0.009,N10063,Fire,2016,2016,49.695499,-115.98027
-114.981596545852,49.1979549159988,N10409,Lightning,0.01,N10409,Fire,2016,2016,49.197948,-114.981583
-118.384551901,51.316740560373,N40058,Lightning,0.1,N40058,Fire,2016,2016,51.316734,-118.384537
-121.401511999848,49.389688514092,V10012,Person,0.009,V10012,Fire,2016,2016,49.389683,-121.401497
-122.935951646272,50.4275377792505,V30090,Person,0.009,V30090,Fire,2016,2016,50.427532,-122.935936
-123.147346736773,49.5915545202205,V30340,Person,0.009,V30340,Fire,2016,2016,49.591549,-123.147331
-122.424896455565,50.0662555224501,V30510,Person,0.1,V30510,Fire,2016,2016,50.06625,-122.424881
-124.825951219235,50.0265213384952,V50082,Person,0.009,V50082,Fire,2016,2016,50.026516,-124.825935
-123.979850882406,48.5315071750346,V60049,Lightning,0.009,V60049,Fire,2016,2016,48.531502,-123.979835
-124.670746171413,49.2495705235267,V70438,Lightning,0.009,V70438,Fire,2016,2016,49.249565,-124.670731
-127.520966812293,50.7307218312844,V90083,Person,0.1,V90083,Fire,2016,2016,50.730717,-127.52095
-125.658982500257,51.5309882816322,V90406,Lightning,189.9,V90406,Fire,2016,2016,51.530983,-125.658966
-127.004083513084,52.7754225480357,VA0349,Lightning,10,VA0349,Fire,2016,2016,52.775417,-127.004066
-125.780847721823,54.0782219367901,R10037,Person,0.009,R10037,Fire,2016,2016,54.078217,-125.78083
-125.425768063105,54.0895554852457,R10048,Lightning,15.9,R10048,Fire,2016,2016,54.08955,-125.425751
-126.678415370052,53.3263221014406,R10063,Lightning,17,R10063,Fire,2016,2016,53.326317,-126.678398
-126.458186009096,55.2914367690693,R20057,Lightning,0.009,R20057,Fire,2016,2016,55.291431,-126.458168
-122.919000305737,53.9601727053665,G10016,Person,0.009,G10016,Fire,2016,2016,53.960167,-122.918983
-120.520531702057,53.4356215965402,G30238,Lightning,0.009,G30238,Fire,2016,2016,53.435615,-120.520515
-120.23178189633,53.286341030882,G30377,Lightning,0.009,G30377,Fire,2016,2016,53.286335,-120.231766
-121.654520251736,55.8673384369366,G70002,Person,20,G70002,Fire,2016,2016,55.867332,-121.654503
-120.902167140363,55.4595394196035,G70248,Lightning,0.1,G70248,Fire,2016,2016,55.459533,-120.90215
-121.007934189951,56.2557728300717,G80012,Person,20,G80012,Fire,2016,2016,56.255767,-121.007917
-123.732334814854,59.8279896122616,G90229,Lightning,0.5,G90229,Fire,2016,2016,59.827984,-123.732315
-123.781986949962,59.8824063077372,G90237,Lightning,0.2,G90237,Fire,2016,2016,59.882401,-123.781967
-123.516300869759,59.8206387484562,G90308,Lightning,0.009,G90308,Fire,2016,2016,59.820633,-123.516281
-119.787284786438,50.7270720678187,K20019,Person,0.5,K20019,Fire,2016,2016,50.727066,-119.787269
-120.834533883346,50.7541562410084,K20059,Person,4,K20059,Fire,2016,2016,50.75415,-120.834518
-120.277298163353,51.0390074251209,K20243,Lightning,0.3,K20243,Fire,2016,2016,51.039001,-120.277283
-120.0572816296,51.0276396542873,K20303,Lightning,0.07,K20303,Fire,2016,2016,51.027634,-120.057266
-119.606116745263,49.2269728093531,K50103,Lightning,0.009,K50103,Fire,2016,2016,49.226967,-119.606102
-121.841468764022,49.3707904601018,V10011,Person,0.009,V10011,Fire,2016,2016,49.370785,-121.841454
-131.944857447641,53.5698859927465,V10314,Person,0.009,V10314,Fire,2016,2016,53.569881,-131.944839
-122.76979869655,50.3603572004883,V30143,Lightning,0.1,V30143,Fire,2016,2016,50.360352,-122.769783
-122.91871681152,50.3595560755827,V30149,Lightning,0.009,V30149,Fire,2016,2016,50.35955,-122.918701
-123.372482749841,50.2100237162319,V30153,Lightning,0.5,V30153,Fire,2016,2016,50.210018,-123.372467
-122.42013572954,49.9798717232065,V30429,Lightning,0.1,V30429,Fire,2016,2016,49.979866,-122.42012
-123.381981142954,49.4584710869367,V50402,Person,0.009,V50402,Fire,2016,2016,49.458466,-123.381966
-124.843979566946,50.1992394383604,V50455,Person,5.2,V50455,Fire,2016,2016,50.199234,-124.843964
-124.141098275532,49.1645065821384,V70311,Lightning,0.009,V70311,Fire,2016,2016,49.164501,-124.141083
-124.385185524997,49.2346703585357,V70404,Person,0.009,V70404,Fire,2016,2016,49.234665,-124.38517
-125.650682506428,53.8518387444522,R10004,Person,0.7,R10004,Fire,2016,2016,53.851833,-125.650665
-128.609438507641,54.0184032579554,R50069,Lightning,0.015,R50069,Fire,2016,2016,54.018398,-128.609421
-122.499450133566,53.9465891600743,G10162,Person,0.09,G10162,Fire,2016,2016,53.946583,-122.499433
-122.35068644454,53.4834729671041,G10253,Lightning,0.009,G10253,Fire,2016,2016,53.483467,-122.35067
-123.200566986611,54.0393890795247,G10332,Person,0.009,G10332,Fire,2016,2016,54.039383,-123.20055
-122.282800126442,54.0113891972397,G10407,Person,0.009,G10407,Fire,2016,2016,54.011383,-122.282783
-119.046318458956,52.6683564494431,G30383,Lightning,0.009,G30383,Fire,2016,2016,52.66835,-119.046303
-123.5760362033,53.9288387215892,G40015,Person,0.009,G40015,Fire,2016,2016,53.928833,-123.576019
-123.827066222228,53.835138190582,G40017,Person,0.95,G40017,Fire,2016,2016,53.835133,-123.827049
-121.012918344524,55.1639389020541,G70018,Person,4.6,G70018,Fire,2016,2016,55.163933,-121.012901
-120.304200265164,55.2921061938839,G70190,Person,0.009,G70190,Fire,2016,2016,55.2921,-120.304183
-122.149667464169,55.6961726635823,G70255,Lightning,0.009,G70255,Fire,2016,2016,55.696167,-122.14965
-122.144434164324,55.6846559663558,G70257,Lightning,0.009,G70257,Fire,2016,2016,55.68465,-122.144417
-120.373034218393,56.5794729225671,G80156,Person,0.009,G80156,Fire,2016,2016,56.579467,-120.373017
-122.10688487929,57.3148393093745,G80169,Person,4.26,G80169,Fire,2016,2016,57.314833,-122.106867
-123.590855071711,59.4633389314436,G90336,Lightning,0.5,G90336,Fire,2016,2016,59.463333,-123.590836
-119.233650521518,52.1465057998298,K10090,Lightning,0.009,K10090,Fire,2016,2016,52.1465,-119.233635
-119.12853285604,52.6040215422007,K10221,Lightning,0.009,K10221,Fire,2016,2016,52.604015,-119.128517
-121.663528454192,49.79190640077,V10499,Lightning,0.009,V10499,Fire,2016,2016,49.791901,-121.663513
-122.77729844167,50.5084551993174,V30201,Lightning,0.009,V30201,Fire,2016,2016,50.508449,-122.777283
-124.048012196774,49.6708886182263,V50295,Lightning,0.009,V50295,Fire,2016,2016,49.670883,-124.047997
-123.747764731146,48.864888918098,V60025,Person,0.06,V60025,Fire,2016,2016,48.864883,-123.747749
-123.914634902058,49.02140590832,V60202,Lightning,0.009,V60202,Fire,2016,2016,49.0214,-123.914619
-124.063865936674,49.0937401876618,V60259,Person,0.009,V60259,Fire,2016,2016,49.093735,-124.06385
-124.788582257666,49.4568230236378,V70008,Person,0.009,V70008,Fire,2016,2016,49.456818,-124.788567
-123.802032687813,49.0286233184677,V70156,Person,2.6,V70156,Fire,2016,2016,49.028618,-123.802017
-124.676681924047,49.4249397372541,V70160,Person,0.009,V70160,Fire,2016,2016,49.424934,-124.676666
-126.59508727796,53.9123054266203,R20055,Lightning,0.009,R20055,Fire,2016,2016,53.9123,-126.59507
-128.782015399314,53.9542553312457,R50087,Lightning,13,R50087,Fire,2016,2016,53.95425,-128.781998
-123.364266851684,53.5798390436004,G10373,Lightning,0.3,G10373,Fire,2016,2016,53.579833,-123.36425
-119.788368942393,53.0974410781871,G30009,Person,0.009,G30009,Fire,2016,2016,53.097435,-119.788353
-123.572885239721,53.7243060212818,G40171,Person,0.009,G40171,Fire,2016,2016,53.7243,-123.572868
-123.956983754763,53.8647889730408,G40410,Person,0.009,G40410,Fire,2016,2016,53.864783,-123.956967
-120.157434188846,55.4233078168458,G70053,Person,18,G70053,Fire,2016,2016,55.423302,-120.157417
-120.719234081592,56.1343061712038,G70323,Person,0.4,G70323,Fire,2016,2016,56.1343,-120.719217
-120.215899954375,54.5815394829275,G70329,Lightning,0.04,G70329,Fire,2016,2016,54.581533,-120.215883
-120.829851341004,56.2056411544137,G80019,Person,0.9,G80019,Fire,2016,2016,56.205635,-120.829834
-121.088487923581,56.2838882170863,G80065,Person,250,G80065,Fire,2016,2016,56.283882,-121.08847
-121.37355404088,59.0779899504561,G90189,Lightning,0.7,G90189,Fire,2016,2016,59.077984,-121.373535
-120.498302306215,59.5084900789466,G90271,Lightning,0.5,G90271,Fire,2016,2016,59.508484,-120.498283
-120.917720852531,59.6307892253217,G90297,Lightning,21.2,G90297,Fire,2016,2016,59.630783,-120.917702
-121.052401988486,58.5292724810678,G90305,Lightning,20.9,G90305,Fire,2016,2016,58.529266,-121.052383
-125.514637453596,58.8030717452495,G90401,Lightning,0.09,G90401,Fire,2016,2016,58.803066,-125.514618
-119.140785510691,52.1873879149388,K10236,Lightning,0.009,K10236,Fire,2016,2016,52.187382,-119.14077
-119.266334940912,52.4915719118684,K10258,Lightning,0.3,K10258,Fire,2016,2016,52.491566,-119.266319
-120.847114720688,50.5455381358481,K20142,Lightning,0.009,K20142,Fire,2016,2016,50.545532,-120.847099
-122.308532751691,49.3921222097103,V10044,Person,0.59,V10044,Fire,2016,2016,49.392117,-122.308517
-121.445731990314,49.3726063097229,V10172,Person,0.009,V10172,Fire,2016,2016,49.3726,-121.445717
-123.006614790956,49.1357058151084,V10173,Person,78,V10173,Fire,2016,2016,49.1357,-123.006599
-122.898147729857,49.3603724337895,V10196,Person,0.1,V10196,Fire,2016,2016,49.360367,-122.898132
-122.756164623709,49.4342211582011,V10205,Lightning,0.009,V10205,Fire,2016,2016,49.434216,-122.756149
-125.04393066579,50.0882889108419,V50192,Person,0.009,V50192,Fire,2016,2016,50.088284,-125.043915
-124.678146730542,49.0672203233731,V70034,Person,0.009,V70034,Fire,2016,2016,49.067215,-124.678131
-126.883347336517,49.7500051831519,V80255,Person,0.009,V80255,Fire,2016,2016,49.75,-126.883331
-125.667985964576,53.7228905404869,R10014,Person,2.1,R10014,Fire,2016,2016,53.722885,-125.667969
-125.540101986029,53.57077185699,R10084,Lightning,0.8,R10084,Fire,2016,2016,53.570766,-125.540085
-126.739267805162,54.429387614849,R20046,Person,0.009,R20046,Fire,2016,2016,54.429382,-126.73925
-129.405492532294,59.7944880581135,R90075,Lightning,0.65,R90075,Fire,2016,2016,59.794483,-129.405472
-122.491883776369,53.8094540636362,G10192,Person,0.1,G10192,Fire,2016,2016,53.809448,-122.491867
-123.200433217951,53.3009891561678,G10196,Person,6.5,G10196,Fire,2016,2016,53.300983,-123.200417
-120.100952944952,53.2468894460522,G30086,Person,1.5,G30086,Fire,2016,2016,53.246883,-120.100937
-119.424049220859,52.9512562184661,G30381,Lightning,0.009,G30381,Fire,2016,2016,52.95125,-119.424033
-124.28723374996,55.2366884639246,G50360,Lightning,0.2,G50360,Fire,2016,2016,55.236683,-124.287216
-122.036400901598,56.0485559893677,G70033,Person,40,G70033,Fire,2016,2016,56.04855,-122.036383
-121.961336593628,56.050157793906,G70037,Person,272.1,G70037,Fire,2016,2016,56.050152,-121.961319
-120.326950336701,55.4589562010477,G70113,Person,74,G70113,Fire,2016,2016,55.45895,-120.326933
-120.583867355064,56.0970061885349,G70164,Person,0.5,G70164,Fire,2016,2016,56.097,-120.58385
-120.430683844785,55.7019228903872,G70316,Lightning,0.009,G70316,Fire,2016,2016,55.701917,-120.430667
-120.345133952856,55.9869062120898,G70387,Person,58.5,G70387,Fire,2016,2016,55.9869,-120.345117
-121.165553468096,58.4520057663855,G80266,Lightning,14.4,G80266,Fire,2016,2016,58.452,-121.165535
-122.674938155734,58.8106557520131,G90184,Person,0.009,G90184,Fire,2016,2016,58.81065,-122.674919
-123.051235228012,58.8231374047237,G90276,Lightning,0.3,G90276,Fire,2016,2016,58.823132,-123.051216
-120.986415868427,59.6237740115319,G90309,Lightning,0.1,G90309,Fire,2016,2016,59.623768,-120.986397
-121.729331890567,49.1901569656406,V10491,Person,0.009,V10491,Fire,2016,2016,49.190151,-121.729317
-123.860115332939,49.5325563292079,V50453,Lightning,0.009,V50453,Fire,2016,2016,49.532551,-123.8601
-123.634834334741,48.5624559150522,V60391,Person,0.29,V60391,Fire,2016,2016,48.56245,-123.634819
-123.596801737672,48.6138551272991,V60514,Person,0.009,V60514,Fire,2016,2016,48.61385,-123.596786
-123.778335807979,49.1246888264696,V70081,Person,0.009,V70081,Fire,2016,2016,49.124683,-123.77832
-124.959000031746,49.3095069935349,V70450,Person,0.1,V70450,Fire,2016,2016,49.309502,-124.958984
-125.701417963047,53.7189041386704,R10044,Lightning,0.1,R10044,Fire,2016,2016,53.718899,-125.701401
-126.669367250194,54.3240066249103,R20053,Lightning,0.009,R20053,Fire,2016,2016,54.324001,-126.66935
-126.597467755456,54.1107879297729,R20054,Lightning,0.009,R20054,Fire,2016,2016,54.110783,-126.59745
-126.027704810514,54.9517227166358,R20062,Lightning,0.2,R20062,Fire,2016,2016,54.951717,-126.027687
-128.088580181843,55.1295865386286,R40112,Person,6,R40112,Fire,2016,2016,55.129581,-128.088562
-128.50618247427,54.4683391749044,R50043,Person,0.009,R50043,Fire,2016,2016,54.468334,-128.506165
-120.679734343254,53.4841902830944,G30254,Lightning,0.009,G30254,Fire,2016,2016,53.484184,-120.679718
-123.55978551875,53.6811542216678,G40144,Person,0.009,G40144,Fire,2016,2016,53.681148,-123.559769
-125.021384006408,54.0853888328823,G40223,Person,0.009,G40223,Fire,2016,2016,54.085383,-125.021367
-124.680681459097,54.6298539925037,G50402,Person,0.009,G50402,Fire,2016,2016,54.629848,-124.680664
-121.049683746642,55.1792060961792,G70251,Lightning,0.009,G70251,Fire,2016,2016,55.1792,-121.049667
-122.246135946027,59.5131552252385,G90269,Lightning,0.15,G90269,Fire,2016,2016,59.513149,-122.246117
-124.091656206106,59.35017205181,G90272,Lightning,8.3,G90272,Fire,2016,2016,59.350166,-124.091637
-121.184619716356,59.109873173634,G90310,Lightning,0.3,G90310,Fire,2016,2016,59.109867,-121.184601
-125.972317490893,59.2803551752701,G90391,Lightning,0.3,G90391,Fire,2016,2016,59.28035,-125.972298
-119.361335808334,51.3887390492205,K10301,Lightning,0.2,K10301,Fire,2016,2016,51.388733,-119.36132
-121.486717569169,51.0023060818185,K20205,Lightning,0.009,K20205,Fire,2016,2016,51.0023,-121.486702
-118.508498668604,50.0582221828633,K40218,Lightning,0.009,K40218,Fire,2016,2016,50.058216,-118.508484
-119.714149230573,49.8672049343856,K50369,Person,0.2,K50369,Fire,2016,2016,49.867199,-119.714134
-120.841346730724,50.2188207215813,K60338,Person,0.15,K60338,Fire,2016,2016,50.218815,-120.841331
-120.600097348942,49.3347722037197,K60473,Person,0.15,K60473,Fire,2016,2016,49.334766,-120.600082
-121.58119976682,50.2607060320323,K70401,Person,0.009,K70401,Fire,2016,2016,50.2607,-121.581184
-122.027450735495,49.8882884671347,V10352,Lightning,0.05,V10352,Fire,2016,2016,49.888283,-122.027435
-131.287752390451,52.2859390752278,V10506,Lightning,0.009,V10506,Fire,2016,2016,52.285934,-131.287735
-123.002518047744,50.0574053551958,V30150,Lightning,0.1,V30150,Fire,2016,2016,50.0574,-123.002502
-123.350868440114,49.4698884921602,V50088,Lightning,0.009,V50088,Fire,2016,2016,49.469883,-123.350853
-123.819702320806,49.1353891246919,V70105,Person,0.009,V70105,Fire,2016,2016,49.135384,-123.819687
-125.007164474597,49.4004722914978,V70351,Person,5.8,V70351,Fire,2016,2016,49.400467,-125.007149
-125.25479961847,50.1577888899206,V80254,Person,0.6,V80254,Fire,2016,2016,50.157784,-125.254784
-126.082550849174,50.178056190626,V80300,Lightning,0.009,V80300,Fire,2016,2016,50.178051,-126.082535
-126.671715733706,50.1726736223588,V90120,Person,0.009,V90120,Fire,2016,2016,50.172668,-126.6717
-125.401033585307,54.1482559861585,R10035,Person,0.75,R10035,Fire,2016,2016,54.148251,-125.401016
-129.348607720236,59.8014384693508,R90074,Lightning,4687,R90074,Fire,2016,2016,59.801434,-129.348587
-129.242009709295,59.6411372817469,R90095,Person,0.1,R90095,Fire,2016,2016,59.641132,-129.241989
-123.410264766242,53.8794383411959,G10213,Person,0.009,G10213,Fire,2016,2016,53.879433,-123.410248
-123.500933918608,54.5234890491175,G10365,Lightning,2.3,G10365,Fire,2016,2016,54.523483,-123.500917
-124.28461657143,54.3015230354216,G40168,Person,0.009,G40168,Fire,2016,2016,54.301517,-124.284599
-124.004533667831,53.8868540617731,G40217,Person,0.15,G40217,Fire,2016,2016,53.886848,-124.004517
-120.853601343944,55.2653564260889,G70246,Person,0,G70246,Fire,2016,2016,55.26535,-120.853584
-121.195100977032,56.5937061129058,G80046,Person,15739,G80046,Fire,2016,2016,56.5937,-121.195083
-121.247019344248,56.711622612645,G80087,Person,0.009,G80087,Fire,2016,2016,56.711616,-121.247002
-121.076050837998,56.3284228222354,G80116,Person,4,G80116,Fire,2016,2016,56.328417,-121.076033
-120.706682579697,56.5541709793852,G80123,Person,0.4,G80123,Fire,2016,2016,56.554165,-120.706665
-120.232349059285,59.1829896139661,G90267,Lightning,4.5,G90267,Fire,2016,2016,59.182983,-120.23233
-121.47888538407,58.9435066298314,G90372,Lightning,0.1,G90372,Fire,2016,2016,58.9435,-121.478867
-119.317215443485,52.4750580071174,K10358,Lightning,0.04,K10358,Fire,2016,2016,52.475052,-119.3172
-121.300865405776,50.5735874833602,K20010,Person,0.009,K20010,Fire,2016,2016,50.573582,-121.30085
-120.371948310395,50.781355102421,K20033,Lightning,0.009,K20033,Fire,2016,2016,50.781349,-120.371933
-120.534065313832,50.7211744804614,K20048,Person,1.8,K20048,Fire,2016,2016,50.721168,-120.53405
-120.657447499253,49.1131573793828,V10157,Lightning,0.009,V10157,Fire,2016,2016,49.113152,-120.657433
-121.888046189357,49.0764064403166,V10493,Person,0.009,V10493,Fire,2016,2016,49.076401,-121.888031
-124.018363965979,48.4509712694662,V60214,Person,1,V60214,Fire,2016,2016,48.450966,-124.018349
-123.91516892912,48.7616898976638,V60342,Person,0.009,V60342,Fire,2016,2016,48.761684,-123.915154
-125.187119100422,49.7671561858178,V80017,Person,0.009,V80017,Fire,2016,2016,49.767151,-125.187103
-125.524666475881,49.8713889530047,V80131,Lightning,0.1,V80131,Fire,2016,2016,49.871384,-125.524651
-127.052979728271,50.9644063985547,V90517,Lightning,0.009,V90517,Fire,2016,2016,50.964401,-127.052963
-127.759684081229,54.0174230687262,R20093,Person,0.1,R20093,Fire,2016,2016,54.017418,-127.759666
-127.297114191312,54.933972740954,R30029,Person,0.009,R30029,Fire,2016,2016,54.933968,-127.297096
-128.652514250168,54.3771717564883,R50073,Lightning,0.009,R50073,Fire,2016,2016,54.377167,-128.652496
-128.670458569785,54.4189388541603,R50101,Person,0.009,R50101,Fire,2016,2016,54.418934,-128.670441
-123.124200513676,53.8555888829225,G10055,Person,0.009,G10055,Fire,2016,2016,53.855583,-123.124184
-123.114566975064,54.0338724901975,G10289,Lightning,0.009,G10289,Fire,2016,2016,54.033867,-123.11455
-120.609833987622,55.9595394746518,G70124,Person,1.25,G70124,Fire,2016,2016,55.959533,-120.609817
-121.430484260732,56.2232227770693,G80051,Person,500,G80051,Fire,2016,2016,56.223217,-121.430467
-121.40111766871,56.2424719796568,G80181,Person,0.009,G80181,Fire,2016,2016,56.242466,-121.4011
-120.050501976075,58.3230081155867,G90295,Lightning,0.7,G90295,Fire,2016,2016,58.323002,-120.050484
-120.724536816545,59.4621567464116,G90312,Lightning,0.15,G90312,Fire,2016,2016,59.462151,-120.724518
-121.614085963492,59.0330223144235,G90371,Lightning,0.009,G90371,Fire,2016,2016,59.033016,-121.614067
-119.235298425711,52.1567215055268,K10315,Lightning,0.009,K10315,Fire,2016,2016,52.156715,-119.235283
-119.245697330414,52.1512894018449,K10317,Lightning,0.009,K10317,Fire,2016,2016,52.151283,-119.245682
-120.359634554465,50.9365065109583,K20150,Lightning,0.7,K20150,Fire,2016,2016,50.936501,-120.359619
-118.486335505702,50.9094071321337,K30206,Lightning,0.1,K30206,Fire,2016,2016,50.909401,-118.48632
-119.384815022766,50.0590227823669,K40374,Person,0.009,K40374,Fire,2016,2016,50.059017,-119.3848
-119.491035052725,49.3777907256149,K50137,Lightning,0.009,K50137,Fire,2016,2016,49.377785,-119.49102
-119.733932255487,49.9231245350285,K50395,Person,0.009,K50395,Fire,2016,2016,49.923119,-119.733917
-119.623565251763,49.24593950458,K50482,Lightning,0.009,K50482,Fire,2016,2016,49.245934,-119.62355
-121.088516265473,50.2185040911464,K60001,Person,0.1,K60001,Fire,2016,2016,50.218498,-121.088501
-122.254547115228,49.3170223118276,V10417,Person,1.5,V10417,Fire,2016,2016,49.317017,-122.254532
-123.227264604806,49.426622203886,V30505,Lightning,0.009,V30505,Fire,2016,2016,49.426617,-123.227249
-124.255295289214,49.8875405008592,V50158,Person,0.5,V50158,Fire,2016,2016,49.887535,-124.25528
-124.763298398217,49.2848221190488,V70198,Person,0.009,V70198,Fire,2016,2016,49.284817,-124.763283
-124.503662471997,49.3463875518455,V70209,Person,0.009,V70209,Fire,2016,2016,49.346382,-124.503647
-124.793648251485,49.4590546187639,V70245,Person,0.1,V70245,Fire,2016,2016,49.459049,-124.793633
-124.747566544818,49.0655037093152,V70345,Lightning,0.06,V70345,Fire,2016,2016,49.065498,-124.747551
-125.31526249576,50.0560737829342,V80045,Person,0.009,V80045,Fire,2016,2016,50.056068,-125.315247
-127.578767062488,50.5530217244691,V90327,Lightning,0.1,V90327,Fire,2016,2016,50.553017,-127.578751
-125.43228347814,53.8602882771893,R10110,Lightning,0.1,R10110,Fire,2016,2016,53.860283,-125.432266
-128.657336051797,54.3859226529824,R50105,Lightning,0.009,R50105,Fire,2016,2016,54.385918,-128.657318
-122.581116652558,53.4261725352693,G10187,Person,0.2,G10187,Fire,2016,2016,53.426167,-122.5811
-123.12453353114,53.6521890758964,G10361,Person,0.01,G10361,Fire,2016,2016,53.652183,-123.124517
-123.048364318833,53.9340038937384,G10389,Person,0.1,G10389,Fire,2016,2016,53.933998,-123.048347
-119.999100521214,53.2276557558342,G30035,Person,3.5,G30035,Fire,2016,2016,53.22765,-119.999084
-120.097583662956,55.4111229270977,G70134,Person,0.5,G70134,Fire,2016,2016,55.411117,-120.097567
-121.311548431721,55.7383407772832,G70247,Person,0.009,G70247,Fire,2016,2016,55.738335,-121.311531
-120.005769837067,56.3251557653867,G80111,Person,0.09,G80111,Fire,2016,2016,56.32515,-120.005753
-122.689883850603,58.2452375470618,G90193,Lightning,0.15,G90193,Fire,2016,2016,58.245232,-122.689865
-121.546535351372,59.0419906187545,G90293,Lightning,0.35,G90293,Fire,2016,2016,59.041984,-121.546516
-119.316681084688,51.6555236729005,K10155,Lightning,0.009,K10155,Fire,2016,2016,51.655518,-119.316666
-119.680114937135,51.5968078246844,K10156,Lightning,0.1,K10156,Fire,2016,2016,51.596802,-119.680099
-119.587379579088,51.5044883296614,K10414,Lightning,0.009,K10414,Fire,2016,2016,51.504482,-119.587364
-120.919067606652,50.7905713408915,K20002,Person,9,K20002,Fire,2016,2016,50.790565,-120.919052
-120.424019009923,50.7584058952226,K20058,Person,0.009,K20058,Fire,2016,2016,50.7584,-120.424004
-120.671096936981,50.6922742603108,K20229,Lightning,0.009,K20229,Fire,2016,2016,50.692268,-120.671082
-120.58183305351,50.8212720808572,K20438,Person,0.009,K20438,Fire,2016,2016,50.821266,-120.581818
-119.007415605261,50.6061386515493,K30333,Lightning,0.009,K30333,Fire,2016,2016,50.606133,-119.007401
-121.816963215508,49.573240270816,V10332,Person,0.009,V10332,Fire,2016,2016,49.573234,-121.816948
-122.994018849232,50.0579241558077,V30148,Lightning,4.7,V30148,Fire,2016,2016,50.057919,-122.994003
-124.676880250324,49.1528717221911,V70210,Lightning,0.03,V70210,Fire,2016,2016,49.152866,-124.676865
-124.923462403306,49.5736405076287,V80207,Person,0.009,V80207,Fire,2016,2016,49.573635,-124.923447
-126.311318249134,50.0547384579569,V90301,Lightning,1,V90301,Fire,2016,2016,50.054733,-126.311302
-125.650301104943,53.8519379500621,R10009,Person,129.5,R10009,Fire,2016,2016,53.851932,-125.650284
-125.735468120057,54.0842720416235,R10010,Person,0.1,R10010,Fire,2016,2016,54.084267,-125.735451
-126.020517923152,55.0031067193671,R20060,Lightning,0.009,R20060,Fire,2016,2016,55.003101,-126.0205
-127.064852370187,54.7433561783813,R30016,Person,0.009,R30016,Fire,2016,2016,54.743351,-127.064835
-128.051119823249,55.2461713423057,R40020,Person,0.9,R40020,Fire,2016,2016,55.246166,-128.051102
-128.029437372422,55.8036206552266,R40064,Lightning,0.009,R40064,Fire,2016,2016,55.803615,-128.029419
-128.622362723806,54.070389948588,R50070,Lightning,0.009,R50070,Fire,2016,2016,54.070385,-128.622345
-128.567631181551,57.9628040918044,R90050,Lightning,8,R90050,Fire,2016,2016,57.962799,-128.567612
-122.932066919147,53.958339111815,G10173,Person,0.009,G10173,Fire,2016,2016,53.958333,-122.93205
-122.843133516096,53.7191891081261,G10306,Person,0.1,G10306,Fire,2016,2016,53.719183,-122.843117
-118.648918409148,52.4383912912721,G30346,Lightning,0.009,G30346,Fire,2016,2016,52.438385,-118.648903
-118.93032881216,52.6033883655232,G30397,Lightning,0.009,G30397,Fire,2016,2016,52.603382,-118.930313
-123.993852501836,54.0081728699019,G40120,Person,0.2,G40120,Fire,2016,2016,54.008167,-123.993835
-123.587083602462,53.9135226217767,G40179,Person,0.009,G40179,Fire,2016,2016,53.913517,-123.587067
-124.47867031487,54.5752390191464,G50090,Person,0.75,G50090,Fire,2016,2016,54.575233,-124.478653
-121.650850742605,55.8660727311925,G70041,Person,37,G70041,Fire,2016,2016,55.866067,-121.650833
-121.062550648733,55.8758894093108,G70135,Person,0.5,G70135,Fire,2016,2016,55.875883,-121.062533
-121.254182915507,55.7212394807432,G70211,Person,0.009,G70211,Fire,2016,2016,55.721233,-121.254166
-121.786434466141,56.5226893327036,G80054,Person,0.009,G80054,Fire,2016,2016,56.522683,-121.786417
-121.347284798885,56.5556891913003,G80130,Person,0.009,G80130,Fire,2016,2016,56.555683,-121.347267
-122.483348742272,58.8833410848461,G90227,Lightning,0.009,G90227,Fire,2016,2016,58.883335,-122.48333
-123.261639092306,59.5940876837824,G90368,Lightning,0.15,G90368,Fire,2016,2016,59.594082,-123.261619
-119.45933484421,49.3462241331147,K50475,Person,0.1,K50475,Fire,2016,2016,49.346218,-119.45932
-121.82949864538,50.7100888244543,K70026,Person,0.6,K70026,Fire,2016,2016,50.710083,-121.829483
-121.396347160592,50.3697071638169,K70344,Person,0.009,K70344,Fire,2016,2016,50.369701,-121.396332
-115.533880858397,49.1826884585195,N10172,Person,0.1,N10172,Fire,2016,2016,49.182682,-115.533867
