X,Y,Name,CAUSE GENERAL,CURRENTSIZE,FIRENUMBER,FIRETYPE,FIREYEAR,Field_1,LATITUDE,LONGITUDE
-121.043365534679,50.1032887895642,K60865,Person,0.009,K60865,Fire,2017,2017,50.103283,-121.04335
-120.618865935682,50.0151044370226,K61581,Person,0.009,K61581,Fire,2017,2017,50.015099,-120.618851
-121.598915277478,50.2698574343355,K70022,Person,0.07,K70022,Fire,2017,2017,50.269852,-121.5989
-115.850065993593,49.4893557398375,N10914,Person,0.063,N10914,Fire,2017,2017,49.489349,-115.850052
-115.783064650955,49.3673388383399,N11608,Lightning,4,N11608,Fire,2017,2017,49.367332,-115.783051
-114.939429065048,50.0745075805597,N11617,Lightning,0.009,N11617,Fire,2017,2017,50.074501,-114.939415
-114.302496372919,49.0597408810031,N11966,Lightning,15448.8,N11966,Fire,2017,2017,49.059734,-114.302483
-115.022345115549,49.0122059020761,N11979,Lightning,0.15,N11979,Fire,2017,2017,49.012199,-115.022331
-116.177878295079,49.6143214130509,N12247,Person,6.3,N12247,Fire,2017,2017,49.614315,-116.177864
-116.148116336965,50.5305049790343,N21135,Person,0.02,N21135,Fire,2017,2017,50.530499,-116.148102
-115.812064151497,50.1186892865081,N21322,Lightning,0.009,N21322,Fire,2017,2017,50.118683,-115.81205
-115.44888201453,50.2274082340343,N21350,Lightning,0.16,N21350,Fire,2017,2017,50.227402,-115.448868
-115.266745484991,50.2435062600866,N21622,Lightning,0.01,N21622,Fire,2017,2017,50.2435,-115.266731
-118.26063524281,51.1763710739179,N42115,Lightning,0.045,N42115,Fire,2017,2017,51.176365,-118.26062
-117.933310763035,49.3635239020095,N50620,Person,0.01,N50620,Fire,2017,2017,49.363518,-117.933296
-117.59960080952,49.0075402169597,N50971,Person,2,N50971,Fire,2017,2017,49.007534,-117.599586
-117.799132799937,50.3254723740695,N50985,Lightning,0.01,N50985,Fire,2017,2017,50.325466,-117.799118
-117.586951816734,50.8719392321595,N51862,Lightning,37.6,N51862,Fire,2017,2017,50.871933,-117.586937
-117.642898277975,51.0323244325319,N51863,Lightning,0.01,N51863,Fire,2017,2017,51.032318,-117.642883
-119.004348131667,49.2533553774075,N61030,Person,0.999,N61030,Fire,2017,2017,49.253349,-119.004333
-118.73882997984,49.2178062015076,N61874,Person,2.1,N61874,Fire,2017,2017,49.2178,-118.738815
-116.424513726269,49.1653581584575,N71142,Person,0.015,N71142,Fire,2017,2017,49.165352,-116.4245
-122.357183076455,52.7296725373308,C10699,Lightning,0,C10699,Fire,2017,2017,52.729667,-122.357167
-121.620834935738,51.7954731949749,C40334,Lightning,0.009,C40334,Fire,2017,2017,51.795467,-121.620819
-121.054115708341,51.376205943251,C40523,Person,0.2,C40523,Fire,2017,2017,51.3762,-121.0541
-120.450432139229,51.4814398234536,C41212,Lightning,0.04,C41212,Fire,2017,2017,51.481434,-120.450417
-114.766348433435,49.2833393471212,N11971,Lightning,1751,N11971,Fire,2017,2017,49.283333,-114.766335
-115.666716563305,50.2502582115734,N21028,Lightning,0.1,N21028,Fire,2017,2017,50.250252,-115.666702
-115.752864316256,50.016489791436,N21451,Person,1032.5,N21451,Fire,2017,2017,50.016483,-115.75285
-116.810096251578,51.1620738351224,N41517,Person,0.009,N41517,Fire,2017,2017,51.162067,-116.810081
-118.174315753036,49.4960731876447,N51055,Lightning,0.14,N51055,Fire,2017,2017,49.496067,-118.174301
-117.712134527689,49.3776230324037,N51060,Lightning,0.025,N51060,Fire,2017,2017,49.377617,-117.71212
-117.844131119105,50.7186226922925,N51289,Lightning,0.04,N51289,Fire,2017,2017,50.718616,-117.844116
-118.23599952732,49.7352889913833,N52170,Lightning,0.09,N52170,Fire,2017,2017,49.735283,-118.235985
-118.383796110117,49.5878738645152,N61624,Lightning,0.009,N61624,Fire,2017,2017,49.587868,-118.383781
-118.49883208515,49.4283393404305,N61626,Lightning,2.1,N61626,Fire,2017,2017,49.428333,-118.498817
-116.655447901234,49.2928911393021,N70961,Person,0.009,N70961,Fire,2017,2017,49.292885,-116.655434
-116.37401475118,49.2821069760666,N71291,Person,0.02,N71291,Fire,2017,2017,49.282101,-116.374
-122.303633092388,52.8102891486417,C10683,Lightning,595,C10683,Fire,2017,2017,52.810283,-122.303617
-122.482683075468,52.6663058253023,C10741,Lightning,0,C10741,Fire,2017,2017,52.6663,-122.482667
-122.451749657179,52.631055825409,C10888,Lightning,0.009,C10888,Fire,2017,2017,52.63105,-122.451733
-122.30201638737,52.794222548301,C10909,Lightning,0,C10909,Fire,2017,2017,52.794217,-122.302
-121.644829773823,52.7918569296328,C10919,Lightning,4.2,C10919,Fire,2017,2017,52.791851,-121.644814
-122.358033230817,52.6052723373987,C11847,Person,0.009,C11847,Fire,2017,2017,52.605266,-122.358017
-121.878334707133,51.8631726649595,C20327,Lightning,0.009,C20327,Fire,2017,2017,51.863167,-121.878319
-121.847145984804,52.4478550965966,C22225,Lightning,0.9,C22225,Fire,2017,2017,52.447849,-121.84713
-121.060951996144,52.5971892003175,C31155,Lightning,0,C31155,Fire,2017,2017,52.597183,-121.060936
-121.211517898791,51.9037229488399,C41749,Person,0.009,C41749,Fire,2017,2017,51.903717,-121.211502
-121.854782641312,51.363740945259,C41910,Lightning,0.3,C41910,Fire,2017,2017,51.363735,-121.854767
-123.067284545763,52.004522324299,C50690,Lightning,0,C50690,Fire,2017,2017,52.004517,-123.067268
-125.015999845206,51.9608387824942,C50744,Lightning,25558,C50744,Fire,2017,2017,51.960833,-125.015983
-125.091515867108,51.9870049738783,C50745,Lightning,0,C50745,Fire,2017,2017,51.987,-125.091499
-118.965583692015,50.8981727771494,K31894,Lightning,0.06,K31894,Fire,2017,2017,50.898167,-118.965569
-119.331481600524,49.9936392814438,K40386,Person,0.009,K40386,Fire,2017,2017,49.993633,-119.331467
-119.680381680628,50.430521261583,K40868,Lightning,0.009,K40868,Fire,2017,2017,50.430515,-119.680367
-119.832048534373,50.5000560480733,K41482,Person,0.009,K41482,Fire,2017,2017,50.50005,-119.832033
-119.802634911577,49.7161391151158,K50364,Person,0.53,K50364,Fire,2017,2017,49.716133,-119.80262
-119.572745885702,49.4157050190382,K50392,Person,0.63,K50392,Fire,2017,2017,49.415699,-119.572731
-119.193267433962,49.864057887111,K51878,Person,465,K51878,Fire,2017,2017,49.864052,-119.193253
-121.580368160352,50.2269230282373,K70348,Person,0.2,K70348,Fire,2017,2017,50.226917,-121.580353
-122.444214437489,51.0267734645258,K72071,Lightning,30,K72071,Fire,2017,2017,51.026768,-122.444199
-121.728447248593,50.4810887289126,K72174,Person,0.009,K72174,Fire,2017,2017,50.481083,-121.728432
-114.624632404546,49.3257396631833,N11189,Lightning,10.5,N11189,Fire,2017,2017,49.325733,-114.624619
-114.977698185157,50.1236065855828,N11793,Lightning,0.03,N11793,Fire,2017,2017,50.1236,-114.977684
-114.970381585827,50.1263569824357,N12240,Person,0.25,N12240,Fire,2017,2017,50.12635,-114.970367
-115.738615891973,49.9049403832657,N22223,Person,0.01,N22223,Fire,2017,2017,49.904934,-115.738602
-117.457763562975,51.7811228022806,N41103,Lightning,0.01,N41103,Fire,2017,2017,51.781116,-117.457748
-116.751166858349,51.245890355193,N41124,Lightning,0.02,N41124,Fire,2017,2017,51.245884,-116.751152
-116.767814143104,51.1590907421289,N41578,Person,0.1,N41578,Fire,2017,2017,51.159084,-116.767799
-118.159149112448,51.4906220960839,N41816,Lightning,0.1,N41816,Fire,2017,2017,51.490616,-118.159134
-117.016662238781,51.3093058197199,N41919,Person,0.009,N41919,Fire,2017,2017,51.309299,-117.016647
-117.027495934784,51.3120562193899,N41953,Person,0.05,N41953,Fire,2017,2017,51.31205,-117.027481
-118.027030096853,49.0131057714413,N51651,Person,6.7,N51651,Fire,2017,2017,49.0131,-118.027016
-117.576545152759,50.2775217025569,N51708,Lightning,71,N51708,Fire,2017,2017,50.277515,-117.57653
-117.796332475664,49.1058220030946,N52062,Person,0.005,N52062,Fire,2017,2017,49.105816,-117.796318
-118.793181905519,49.6623710220906,N60605,Lightning,0.8,N60605,Fire,2017,2017,49.662365,-118.793167
-122.501580347664,52.5627232203723,C10093,Person,1.1,C10093,Fire,2017,2017,52.562717,-122.501564
-122.484683076402,52.6670058237603,C10697,,,C10697,Fire,2017,2017,52.667,-122.484667
-122.488282279662,52.6652737214947,C10701,Lightning,127.2,C10701,Fire,2017,2017,52.665268,-122.488266
-118.941314646615,51.1266387887422,K31873,Lightning,0.12,K31873,Fire,2017,2017,51.126633,-118.941299
-119.378928956941,50.5516723037056,K32229,Person,0.009,K32229,Fire,2017,2017,50.551666,-119.378914
-119.403548924797,50.0343382721868,K41698,Person,0.7,K41698,Fire,2017,2017,50.034332,-119.403534
-121.01816563507,50.1345730928556,K60457,Person,0.1,K60457,Fire,2017,2017,50.134567,-121.01815
-120.470764160918,50.2314550656277,K62119,Person,0.9,K62119,Fire,2017,2017,50.231449,-120.470749
-120.659500054759,50.0582067318543,K62172,Lightning,0.009,K62172,Fire,2017,2017,50.058201,-120.659485
-121.934601147545,50.6813069131318,K71805,Person,0.05,K71805,Fire,2017,2017,50.681301,-121.934586
-121.390965459139,50.3554058561473,K72330,Person,0.009,K72330,Fire,2017,2017,50.3554,-121.39095
-115.631430546339,49.8164889918515,N10117,Person,0.009,N10117,Fire,2017,2017,49.816482,-115.631416
-115.832213271461,49.7673747660021,N10431,Lightning,0.1,N10431,Fire,2017,2017,49.767368,-115.832199
-114.886267436577,49.9782398868115,N11619,Lightning,0.009,N11619,Fire,2017,2017,49.978233,-114.886253
-115.13681665246,49.4886387229458,N11635,Lightning,0.3,N11635,Fire,2017,2017,49.488632,-115.136803
-114.993483325058,49.8535907615835,N11660,Lightning,0.009,N11660,Fire,2017,2017,49.853584,-114.993469
-114.763350146426,49.7638233790037,N11738,Lightning,0.04,N11738,Fire,2017,2017,49.763817,-114.763336
-115.155127323168,49.7172077353619,N12126,Lightning,0.7,N12126,Fire,2017,2017,49.717201,-115.155113
-115.968566100539,50.5192248979996,N22274,Person,0.1,N22274,Fire,2017,2017,50.519218,-115.968552
-118.257751294437,51.0293564671944,N40190,Person,0.15,N40190,Fire,2017,2017,51.02935,-118.257736
-117.975331866474,51.4548396183886,N41369,Lightning,508,N41369,Fire,2017,2017,51.454833,-117.975317
-118.283218356193,51.544138484444,N41559,Lightning,0.2,N41559,Fire,2017,2017,51.544132,-118.283203
-117.818648714537,49.9705224552429,N50968,Lightning,0.2,N50968,Fire,2017,2017,49.970516,-117.818634
-117.72315180717,50.764708109801,N51352,Lightning,0.009,N51352,Fire,2017,2017,50.764702,-117.723137
-118.114898134174,49.8779549148502,N51518,Person,0.1,N51518,Fire,2017,2017,49.877949,-118.114883
-117.696914303526,50.7239748084412,N51860,Lightning,0.009,N51860,Fire,2017,2017,50.723968,-117.696899
-118.79126691179,49.6652053249724,N60612,Lightning,0.002,N60612,Fire,2017,2017,49.665199,-118.791252
-118.927245522088,49.2617056830884,N60634,Person,0.009,N60634,Fire,2017,2017,49.2617,-118.927231
-118.607161915797,49.4460395289901,N61892,Lightning,0.1,N61892,Fire,2017,2017,49.446033,-118.607147
-116.957816113691,49.1034226985498,N71077,Lightning,0.009,N71077,Fire,2017,2017,49.103416,-116.957802
-117.297164062101,49.4074387734413,N72238,Person,0.04,N72238,Fire,2017,2017,49.407432,-117.29715
-121.315635572675,49.3839398220856,V10369,Person,0.009,V10369,Fire,2017,2017,49.383934,-121.31562
-121.40196218587,49.3683567093376,V11943,Person,0.1,V11943,Fire,2017,2017,49.368351,-121.401947
-123.397812323308,50.1231402153511,V30586,Person,0.009,V30586,Fire,2017,2017,50.123135,-123.397797
-124.133682487282,49.1928879870089,V70452,Person,0.009,V70452,Fire,2017,2017,49.192883,-124.133667
-122.787133637383,54.0870725276845,G11016,Lightning,0.002,G11016,Fire,2017,2017,54.087067,-122.787117
-124.905382140261,53.97665574961,G40911,Lightning,2.3,G40911,Fire,2017,2017,53.97665,-124.905365
-125.023783964649,53.9864555352138,G41436,Person,0.009,G41436,Fire,2017,2017,53.98645,-125.023767
-125.736101706686,56.450555482309,G61946,Person,0.009,G61946,Fire,2017,2017,56.45055,-125.736083
-123.591684266482,55.3193224548394,G62013,Lightning,0.22,G62013,Fire,2017,2017,55.319317,-123.591667
-119.399131917787,51.3786224451488,K10668,Lightning,10,K10668,Fire,2017,2017,51.378616,-119.399117
-120.62678545067,50.7542554685667,K20222,Person,0.009,K20222,Fire,2017,2017,50.75425,-120.62677
-121.149780537603,50.770422107888,K20256,Person,0.009,K20256,Fire,2017,2017,50.770416,-121.149765
-120.532684433524,50.7847883799924,K21073,Person,0.009,K21073,Fire,2017,2017,50.784782,-120.532669
-119.00958255364,51.4268554926533,K30824,Lightning,1.5,K30824,Fire,2017,2017,51.426849,-119.009567
-118.468482800527,50.9278397346585,K31886,Person,0.009,K31886,Fire,2017,2017,50.927833,-118.468468
-120.441817834607,49.0035077010929,K51406,Person,12245,K51406,Fire,2017,2017,49.003502,-120.441803
-119.335982956456,49.8668044760673,K51839,Person,2.1,K51839,Fire,2017,2017,49.866798,-119.335968
-120.13793151957,49.5698568676839,K61062,Person,0.009,K61062,Fire,2017,2017,49.569851,-120.137917
-121.336517465362,50.4210072654909,K61474,Person,0.009,K61474,Fire,2017,2017,50.421001,-121.336502
-115.180411119723,49.7106388322344,N10382,Lightning,34.14,N10382,Fire,2017,2017,49.710632,-115.180397
-115.229513769671,49.079706879904,N10534,Person,0.2,N10534,Fire,2017,2017,49.0797,-115.2295
-115.077681278372,49.6080387390092,N11673,Lightning,0.009,N11673,Fire,2017,2017,49.608032,-115.077667
-115.712980953403,49.0457560242648,N11887,Lightning,0.3,N11887,Fire,2017,2017,49.04575,-115.712967
-115.022383216322,49.0497080999248,N11986,Lightning,0.1,N11986,Fire,2017,2017,49.049702,-115.022369
-115.700667201535,49.6220728693873,N11999,Person,398,N11999,Fire,2017,2017,49.622066,-115.700653
-116.05186386949,50.7211558998086,N20436,Lightning,0.01,N20436,Fire,2017,2017,50.721149,-116.051849
-115.647933126697,50.4752414317095,N20628,Lightning,0.7,N20628,Fire,2017,2017,50.475235,-115.647919
-116.948630803296,50.9279734099826,N22226,Person,0.65,N22226,Fire,2017,2017,50.927967,-116.948616
-127.064517011073,52.4645385272104,V90616,Person,8.3,V90616,Fire,2017,2017,52.464533,-127.0645
-122.990400200347,53.8804725015816,G11105,Person,0.009,G11105,Fire,2017,2017,53.880467,-122.990383
-120.161217568659,53.2466720406078,G30411,Lightning,0.009,G30411,Fire,2017,2017,53.246666,-120.161201
-124.920783734209,53.4133388342939,G40869,Lightning,1,G40869,Fire,2017,2017,53.413333,-124.920767
-122.980202306379,58.6172892049862,G90204,Lightning,0.5,G90204,Fire,2017,2017,58.617283,-122.980183
-122.576435956577,59.2184559790112,G90209,Lightning,5.63,G90209,Fire,2017,2017,59.21845,-122.576417
-122.500352571135,59.289189288012,G90210,Lightning,22.7,G90210,Fire,2017,2017,59.289183,-122.500333
-121.001202379118,59.4534895029105,G92008,Lightning,301.1,G92008,Fire,2017,2017,59.453483,-121.001183
-121.384968817938,58.8400061409655,G92268,Person,0.2,G92268,Fire,2017,2017,58.84,-121.38495
-120.178650096389,51.1750395435344,K20323,Person,0.009,K20323,Fire,2017,2017,51.175033,-120.178635
-120.525215217126,50.7273733835576,K20460,Person,0.2,K20460,Fire,2017,2017,50.727367,-120.5252
-120.209663721204,51.5695059558025,K21032,Lightning,15.5,K21032,Fire,2017,2017,51.5695,-120.209648
-118.797347788436,50.657522578337,K31207,Lightning,0.9,K31207,Fire,2017,2017,50.657516,-118.797333
-118.738883988932,51.3864235211381,K31399,Lightning,0.2,K31399,Fire,2017,2017,51.386417,-118.738869
-118.725601044263,50.9179710993942,K31908,Lightning,0.009,K31908,Fire,2017,2017,50.917965,-118.725586
-118.739532484837,51.3682732199035,K31954,Person,0.5,K31954,Fire,2017,2017,51.368267,-118.739517
-118.995963875784,50.8605712688123,K32065,Person,0.009,K32065,Fire,2017,2017,50.860565,-118.995949
-119.724715878724,49.6834738220213,K50359,Person,0.009,K50359,Fire,2017,2017,49.683468,-119.724701
-119.641067120001,49.4914076158541,K52007,Person,4,K52007,Fire,2017,2017,49.491402,-119.641052
-121.395332458123,50.3299389554039,K71366,Person,30,K71366,Fire,2017,2017,50.329933,-121.395317
-115.889296445142,49.6466242489169,N10496,Lightning,0.01,N10496,Fire,2017,2017,49.646618,-115.889282
-115.61553067259,49.1914889504033,N11644,Lightning,0.14,N11644,Fire,2017,2017,49.191482,-115.615517
-114.939283947155,49.2195575218505,N11976,Lightning,5800,N11976,Fire,2017,2017,49.219551,-114.93927
-114.824232570053,49.0107067191998,N12000,Lightning,0.15,N12000,Fire,2017,2017,49.0107,-114.824219
-115.439864078169,50.1251247307014,N21371,Lightning,0.01,N21371,Fire,2017,2017,50.125118,-115.43985
-115.726347990725,50.2993229142642,N21402,Lightning,0.8,N21402,Fire,2017,2017,50.299316,-115.726334
-116.344878414175,50.6438738606011,N21719,Person,0.01,N21719,Fire,2017,2017,50.643867,-116.344864
-121.751598564418,49.4152890775009,V11812,Person,95.5,V11812,Fire,2017,2017,49.415283,-121.751583
-121.694965261764,49.4547557844099,V12299,Person,1,V12299,Fire,2017,2017,49.45475,-121.69495
-123.982681674657,49.6193902257642,V51655,Person,0.009,V51655,Fire,2017,2017,49.619385,-123.982666
-123.613533042275,48.5834901208015,V60606,Person,0.009,V60606,Fire,2017,2017,48.583485,-123.613518
-124.320549151739,48.6260391408506,V62263,Person,0.009,V62263,Fire,2017,2017,48.626034,-124.320534
-124.529899789244,48.6487900175638,V62312,Person,22,V62312,Fire,2017,2017,48.648785,-124.529884
-124.016898839692,49.1053054991869,V70336,Person,0.009,V70336,Fire,2017,2017,49.1053,-124.016883
-124.589132356073,49.1984387346546,V70367,Person,14.9,V70367,Fire,2017,2017,49.198433,-124.589117
-126.952750954622,54.2354219835418,R20211,Lightning,0.07,R20211,Fire,2017,2017,54.235417,-126.952733
-122.624316990173,54.3062058570627,G10143,Person,0.009,G10143,Fire,2017,2017,54.3062,-122.6243
-123.297181803954,53.7762393587592,G10274,Lightning,0.009,G10274,Fire,2017,2017,53.776234,-123.297165
-122.87725020794,53.9889391117911,G10456,Person,0.2,G10456,Fire,2017,2017,53.988933,-122.877233
-121.438966597706,53.8324226968871,G10751,Lightning,0.8,G10751,Fire,2017,2017,53.832417,-121.43895
-123.441500053365,53.3100057239131,G11497,Lightning,0.2,G11497,Fire,2017,2017,53.31,-123.441483
-119.597649289394,53.05107349984,G30164,Person,0.009,G30164,Fire,2017,2017,53.051067,-119.597633
-119.077713583092,53.0146889634699,G31115,Person,0.009,G31115,Fire,2017,2017,53.014683,-119.077698
-124.392900487231,54.0284899188225,G41376,Lightning,0.009,G41376,Fire,2017,2017,54.028484,-124.392883
-121.144617290044,55.7006060942445,G70748,Lightning,0.009,G70748,Fire,2017,2017,55.7006,-121.1446
-121.838401172634,56.7624893323642,G81959,Person,0.009,G81959,Fire,2017,2017,56.762483,-121.838383
-121.69271864905,58.4114227893981,G90198,Lightning,0.9,G90198,Fire,2017,2017,58.411417,-121.6927
-119.286163425562,51.4796546685088,K10848,Lightning,4.5,K10848,Fire,2017,2017,51.479649,-119.286148
-120.173446888197,51.5141890564434,K11647,Person,0.009,K11647,Fire,2017,2017,51.514183,-120.173431
-119.400985817825,51.4138244505224,K12083,Lightning,0.1,K12083,Fire,2017,2017,51.413818,-119.40097
-120.622582125337,50.7128892701026,K20609,Person,9.2,K20609,Fire,2017,2017,50.712883,-120.622567
-119.695014834359,50.5969221707561,K21200,Lightning,0.009,K21200,Fire,2017,2017,50.596916,-119.695
-119.831748931133,50.4992888500941,K41467,Person,3.9,K41467,Fire,2017,2017,50.499283,-119.831734
-119.83323192714,50.4906227511634,K41480,Person,0.009,K41480,Fire,2017,2017,50.490617,-119.833217
-118.787315091512,50.3390716601444,K41923,Person,0.009,K41923,Fire,2017,2017,50.339065,-118.7873
-124.783684458181,50.1930061463364,V52320,Person,0.2,V52320,Fire,2017,2017,50.193001,-124.783669
-123.942815526083,49.1139055026479,V71585,,0.32,V71585,Fire,2017,2017,49.1139,-123.9428
-122.41576685849,54.0662891820466,G10318,Person,0.009,G10318,Fire,2017,2017,54.066283,-122.41575
-122.882416914066,53.9944891152833,G10866,Lightning,0.009,G10866,Fire,2017,2017,53.994483,-122.8824
-123.287016814338,53.5218390470021,G11501,Lightning,0.009,G11501,Fire,2017,2017,53.521833,-123.287
-124.556550566381,54.1640722986393,G40691,Lightning,1590,G40691,Fire,2017,2017,54.164067,-124.556533
-124.365701706187,54.0888727255188,G41389,Lightning,0.02,G41389,Fire,2017,2017,54.088867,-124.365685
-124.015832746265,53.8275049656036,G41792,Lightning,0.03,G41792,Fire,2017,2017,53.827499,-124.015816
-124.866983921385,55.187371985757,G51594,Lightning,0.05,G51594,Fire,2017,2017,55.187366,-124.866966
-120.875535814968,59.5645895283815,G92009,Lightning,37.7,G92009,Fire,2017,2017,59.564583,-120.875517
-118.995101979916,51.5360054046225,K10843,Lightning,0.6,K10843,Fire,2017,2017,51.535999,-118.995087
-118.878364673129,51.5583062194716,K30955,Lightning,1.5,K30955,Fire,2017,2017,51.5583,-118.878349
-119.323699815963,50.7569068274336,K32032,Person,0.9,K32032,Fire,2017,2017,50.756901,-119.323685
-119.833231928607,50.4915227536749,K41473,Person,0.009,K41473,Fire,2017,2017,50.491517,-119.833217
-118.515601867597,50.7859559217776,K41859,Lightning,1.1,K41859,Fire,2017,2017,50.78595,-118.515587
-119.572234730557,49.571905435626,K52113,Person,0.009,K52113,Fire,2017,2017,49.571899,-119.57222
-119.678634146946,49.2026731983233,K52196,Person,36.3,K52196,Fire,2017,2017,49.202667,-119.678619
-119.459998641656,49.3509047339879,K52239,Person,0.009,K52239,Fire,2017,2017,49.350899,-119.459984
-120.578198409343,49.5743726163504,K60643,Person,3197.5,K60643,Fire,2017,2017,49.574367,-120.578183
-121.178680581734,50.21338857583,K62340,Person,6,K62340,Fire,2017,2017,50.213383,-121.178665
-121.58933216786,50.2480558300215,K72331,,7,K72331,Fire,2017,2017,50.24805,-121.589317
-115.776717060339,49.797373468619,N10106,Person,0.3,N10106,Fire,2017,2017,49.797367,-115.776703
-115.908247741645,49.2262560181132,N11416,Person,0.01,N11416,Fire,2017,2017,49.22625,-115.908234
-116.672851060676,50.9286563398791,N20976,Lightning,0.02,N20976,Fire,2017,2017,50.92865,-116.672836
-115.244933059267,50.1685398563344,N21349,Lightning,2.9,N21349,Fire,2017,2017,50.168533,-115.244919
-118.212966686771,51.0495896703871,N41314,Person,0.02,N41314,Fire,2017,2017,51.049583,-118.212952
-118.068999871281,50.7593903694259,N41564,Lightning,0.17,N41564,Fire,2017,2017,50.759384,-118.068985
-121.316428984453,49.3832073211671,V10368,Person,0.009,V10368,Fire,2017,2017,49.383201,-121.316414
-121.907447751581,49.2789211482543,V11290,Person,0.009,V11290,Fire,2017,2017,49.278915,-121.907433
-121.454711916956,49.8004399278089,V12051,Person,0.7,V12051,Fire,2017,2017,49.800434,-121.454697
-122.900101055619,50.1616724744666,V30390,Person,0.009,V30390,Fire,2017,2017,50.161667,-122.900085
-123.460350599614,50.6909388281069,V30430,Person,0.009,V30430,Fire,2017,2017,50.690933,-123.460335
-124.66161388954,49.3017708303943,V71958,Person,0.72,V71958,Fire,2017,2017,49.301765,-124.661598
-125.316399225608,49.820336872251,V80259,Person,0.009,V80259,Fire,2017,2017,49.820332,-125.316383
-125.579018317367,49.9833884479604,V80448,Person,0.009,V80448,Fire,2017,2017,49.983383,-125.579002
-126.588013662955,50.331170533341,V91398,Person,0.009,V91398,Fire,2017,2017,50.331165,-126.587997
-127.618501533431,55.4164219062435,R40044,Person,7.8,R40044,Fire,2017,2017,55.416417,-127.618483
-131.105286586691,57.8947047131146,R90980,Lightning,0.009,R90980,Fire,2017,2017,57.8947,-131.105267
-128.498053981049,59.9326718014301,R91735,Lightning,0.009,R91735,Fire,2017,2017,59.932667,-128.498033
-121.335233273656,53.8062393058724,G10486,Lightning,0.009,G10486,Fire,2017,2017,53.806233,-121.335217
-123.327683476854,53.4298390410017,G11447,Lightning,0.08,G11447,Fire,2017,2017,53.429833,-123.327667
-122.21861667069,53.6489391939889,G11656,Lightning,4.92,G11656,Fire,2017,2017,53.648933,-122.2186
-124.842920257865,53.766855056029,G40977,Lightning,0.009,G40977,Fire,2017,2017,53.766849,-124.842903
-124.549666961919,53.3624555808719,G41036,Lightning,0.009,G41036,Fire,2017,2017,53.36245,-124.54965
-123.655200783677,55.0837724463733,G62089,Person,0.009,G62089,Fire,2017,2017,55.083767,-123.655183
-120.542667173988,55.7203394744801,G70078,Person,0.009,G70078,Fire,2017,2017,55.720333,-120.54265
-122.082017335489,55.4026392587354,G71668,Lightning,58,G71668,Fire,2017,2017,55.402633,-122.082
-121.880647761865,55.3093244907393,G71940,Person,0.009,G71940,Fire,2017,2017,55.309319,-121.880631
-120.065895348757,51.4490073727012,K11891,Lightning,0.009,K11891,Fire,2017,2017,51.449001,-120.06588
-120.029968398949,50.967371250788,K22026,Person,0.5,K22026,Fire,2017,2017,50.967365,-120.029953
-118.497100583894,50.8432412279252,K31299,Lightning,0.009,K31299,Fire,2017,2017,50.843235,-118.497086
-119.619415165845,50.4299567683148,K40278,Person,0.1,K40278,Fire,2017,2017,50.429951,-119.6194
-121.616096671857,50.2818394323666,K70111,Person,0.1,K70111,Fire,2017,2017,50.281834,-121.616081
-121.552230913187,50.1072064279625,K71714,Person,0.009,K71714,Fire,2017,2017,50.107201,-121.552216
-115.945212302489,49.8115412569254,N11009,Lightning,0.04,N11009,Fire,2017,2017,49.811535,-115.945198
-122.852096886696,50.2822207812999,V30344,Person,0.009,V30344,Fire,2017,2017,50.282215,-122.852081
-124.560295702755,50.09222187009,V52281,Person,0.009,V52281,Fire,2017,2017,50.092216,-124.56028
-123.485931425437,48.591939735401,V60342,Person,0.009,V60342,Fire,2017,2017,48.591934,-123.485916
-124.613579203387,49.3697373380995,V71554,Person,0.009,V71554,Fire,2017,2017,49.369732,-124.613564
-124.644600307559,49.3924233325038,V72109,Person,0.009,V72109,Fire,2017,2017,49.392418,-124.644585
-125.773467330611,53.8685554278328,R10659,Lightning,7.5,R10659,Fire,2017,2017,53.86855,-125.77345
-122.861833597512,53.9583225185223,G10810,Lightning,0.009,G10810,Fire,2017,2017,53.958317,-122.861817
-121.152649795937,53.6839893272982,G11494,Lightning,53,G11494,Fire,2017,2017,53.683983,-121.152633
-122.865200462262,54.6223391393641,G11598,Lightning,0.1,G11598,Fire,2017,2017,54.622333,-122.865183
-122.171967207384,55.0653059448316,G11640,Lightning,0.009,G11640,Fire,2017,2017,55.0653,-122.17195
-124.823383823434,53.6864222483846,G40861,Lightning,0.6,G40861,Fire,2017,2017,53.686417,-124.823367
-123.641565106618,53.8856220126917,G41766,Lightning,0.009,G41766,Fire,2017,2017,53.885616,-123.641548
-124.713297360161,55.1117724031073,G51944,Lightning,0.2,G51944,Fire,2017,2017,55.111767,-124.71328
-126.409520224443,59.7210054167635,G91933,Lightning,1.3,G91933,Fire,2017,2017,59.721,-126.4095
-119.967445526082,51.0994055614587,K20154,Person,0.009,K20154,Fire,2017,2017,51.099399,-119.96743
-120.23393261132,50.8680212185683,K20252,Person,0.009,K20252,Fire,2017,2017,50.868015,-120.233917
-120.206115718432,50.5796568076573,K21209,Lightning,0.009,K21209,Fire,2017,2017,50.579651,-120.2061
-120.572815007757,50.6575567715789,K21217,Lightning,0.009,K21217,Fire,2017,2017,50.657551,-120.5728
-119.699684146195,50.9600241886123,K21236,Lightning,0.009,K21236,Fire,2017,2017,50.960018,-119.699669
