station_observations
BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, 28.3, 2.231, 24.6, 25.03, 2017-08-05 17:00:00, 28.32
None, 28.3, 1.31, 25.0, 27.04, 2017-08-05 18:00:00, 27.71
None, 27.7, 1.25, 27.0, 50.34, 2017-08-05 19:00:00, 23.48
None, 23.5, 2.255, 50.3, 50.6, 2017-08-05 20:00:00, 21.82
None, 21.8, 1.374, 50.6, 56.97, 2017-08-05 21:00:00, 19.96
None, 20.0, 1.986, 57.0, 58.27, 2017-08-05 22:00:00, 19.6
None, 19.6, 1.228, 58.3, 64.73, 2017-08-05 23:00:00, 18.28
None, 18.3, 1.415, 64.7, 79.35, 2017-08-06 00:00:00, 15.53
None, 15.5, 1.588, 79.4, 80.1, 2017-08-06 01:00:00, 15.89
None, 15.9, 1.793, 80.1, 79.27, 2017-08-06 02:00:00, 16.21
None, 16.2, 0.923, 79.3, 83.4, 2017-08-06 03:00:00, 14.98
None, 15.0, 0.867, 83.4, 86.4, 2017-08-06 04:00:00, 13.75
None, 13.8, 1.16, 86.4, 90.1, 2017-08-06 05:00:00, 12.95
None, 13.0, 1.019, 90.1, 90.3, 2017-08-06 06:00:00, 13.78
None, 13.8, 1.531, 90.3, 88.3, 2017-08-06 07:00:00, 14.7
None, 14.7, 1.482, 88.3, 87.5, 2017-08-06 08:00:00, 15.08
None, 15.1, 1.043, 87.5, 89.4, 2017-08-06 09:00:00, 15.45
None, 15.5, 0.996, 89.4, 84.9, 2017-08-06 10:00:00, 17.12
None, 17.1, 1.38, 84.9, 81.9, 2017-08-06 11:00:00, 17.9
None, 17.9, 1.756, 81.9, 79.41, 2017-08-06 12:00:00, 18.61
None, 18.6, 1.973, 79.4, 71.77, 2017-08-06 13:00:00, 20.19
None, 20.2, 2.231, 71.8, 70.42, 2017-08-06 14:00:00, 20.06
None, 20.1, 2.196, 70.4, 67.72, 2017-08-06 15:00:00, 20.22
None, 20.2, 1.781, 67.7, 71.7, 2017-08-06 16:00:00, 19.22
None, 19.2, 2.473, 71.7, 73.38, 2017-08-06 17:00:00, 18.6
None, 18.6, 1.543, 73.4, 73.96, 2017-08-06 18:00:00, 17.95
None, 18.0, 0.682, 74.0, 74.67, 2017-08-06 19:00:00, 17.85
None, 17.9, 0.79, 74.7, 76.21, 2017-08-06 20:00:00, 17.26
None, 17.3, 2.598, 76.2, 79.07, 2017-08-06 21:00:00, 16.68
None, 16.7, 2.644, 79.1, 80.3, 2017-08-06 22:00:00, 16.16
None, 16.2, 2.165, 80.3, 81.3, 2017-08-06 23:00:00, 15.78
None, 15.8, 1.358, 81.3, 82.1, 2017-08-07 00:00:00, 15.56
None, 15.6, 2.732, 82.1, 81.7, 2017-08-07 01:00:00, 15.39
None, 15.4, 0.821, 81.7, 81.8, 2017-08-07 02:00:00, 15.13
None, 15.1, 0.399, 81.8, 81.6, 2017-08-07 03:00:00, 15.02
None, 15.0, 0.128, 81.6, 80.8, 2017-08-07 04:00:00, 15.01
None, 15.0, 0.214, 80.8, 82.7, 2017-08-07 05:00:00, 14.88
None, 14.9, 0.933, 82.7, 85.6, 2017-08-07 06:00:00, 14.88
None, 14.9, 0.459, 85.6, 84.8, 2017-08-07 07:00:00, 15.2
None, 15.2, 1.473, 84.8, 78.75, 2017-08-07 08:00:00, 16.21
None, 16.2, 1.652, 78.8, 75.33, 2017-08-07 09:00:00, 16.81
None, 16.8, 0.923, 75.3, 70.37, 2017-08-07 10:00:00, 17.83
None, 17.8, 1.455, 70.4, 60.6, 2017-08-07 11:00:00, 20.09
None, 20.1, 1.816, 60.6, 53.96, 2017-08-07 12:00:00, 21.52
None, 21.5, 1.541, 54.0, 47.93, 2017-08-07 13:00:00, 22.88
None, 22.9, 1.396, 47.9, 44.09, 2017-08-07 14:00:00, 23.45
None, 23.5, 1.41, 44.1, 40.97, 2017-08-07 15:00:00, 24.03
None, 24.0, 1.256, 41.0, 38.74, 2017-08-07 16:00:00, 24.23
None, 24.2, 1.287, 38.7, 38.02, 2017-08-07 17:00:00, 24.37
None, 24.4, 1.092, 38.0, 37.91, 2017-08-07 18:00:00, 24.03
None, 24.0, 0.993, 37.9, 49.51, 2017-08-07 19:00:00, 21.88
None, 21.9, 1.77, 49.5, 70.49, 2017-08-07 20:00:00, 16.45
None, 16.5, 1.214, 70.5, 75.5, 2017-08-07 21:00:00, 14.84
None, 14.8, 0.982, 75.5, 83.2, 2017-08-07 22:00:00, 12.94
None, 12.9, 0.332, 83.2, 86.2, 2017-08-07 23:00:00, 12.17
None, 12.2, 0.307, 86.2, 88.1, 2017-08-08 00:00:00, 11.69
None, 11.7, 0.849, 88.1, 90.6, 2017-08-08 01:00:00, 11.08
None, 11.1, 2.148, 90.6, 90.5, 2017-08-08 02:00:00, 11.17
None, 11.2, 0.539, 90.5, 91.6, 2017-08-08 03:00:00, 10.14
None, 10.1, 1.127, 91.6, 92.3, 2017-08-08 04:00:00, 9.34
None, 9.3, 1.103, 92.3, 92.9, 2017-08-08 05:00:00, 9.93
None, 9.9, 1.648, 92.9, 91.8, 2017-08-08 06:00:00, 10.96
None, 11.0, 0.421, 91.8, 90.1, 2017-08-08 07:00:00, 11.6
None, 11.6, 0.824, 90.1, 83.4, 2017-08-08 08:00:00, 13.62
None, 13.6, 1.69, 83.4, 72.76, 2017-08-08 09:00:00, 16.46
None, 16.5, 1.558, 72.8, 65.12, 2017-08-08 10:00:00, 18.75
None, 18.8, 1.458, 65.1, 56.9, 2017-08-08 11:00:00, 21.59
None, 21.6, 1.338, 56.9, 49.89, 2017-08-08 12:00:00, 23.98
None, 24.0, 1.484, 49.9, 42.74, 2017-08-08 13:00:00, 25.95
None, 26.0, 1.295, 42.7, 37.66, 2017-08-08 14:00:00, 27.4
None, 27.4, 1.306, 37.7, 34.93, 2017-08-08 15:00:00, 28.25
None, 28.3, 1.312, 34.9, 33.71, 2017-08-08 16:00:00, 28.36
None, 28.4, 1.769, 33.7, 33.03, 2017-08-08 17:00:00, 28.44
None, 28.4, 0.885, 33.0, 34.86, 2017-08-08 18:00:00, 28.07
None, 28.1, 0.728, 34.9, 57.47, 2017-08-08 19:00:00, 24.21
None, 24.2, 0.441, 57.5, 71.84, 2017-08-08 20:00:00, 21.03
None, 21.0, 0.476, 71.8, 79.39, 2017-08-08 21:00:00, 17.61
None, 17.6, 0.98, 79.4, 82.6, 2017-08-08 22:00:00, 16.59
None, 16.6, 1.32, 82.6, 80.9, 2017-08-08 23:00:00, 17.24
None, 17.2, 1.011, 80.9, 85.2, 2017-08-09 00:00:00, 16.49
None, 16.5, 1.695, 85.2, 83.1, 2017-08-09 01:00:00, 16.62
None, 16.6, 2.076, 83.1, 87.3, 2017-08-09 02:00:00, 15.93
None, 15.9, 1.765, 87.3, 88.6, 2017-08-09 03:00:00, 15.25
None, 15.3, 0.379, 88.6, 91.0, 2017-08-09 04:00:00, 12.92
None, 12.9, 1.282, 91.0, 92.2, 2017-08-09 05:00:00, 12.59
None, 12.6, 1.184, 92.2, 92.2, 2017-08-09 06:00:00, 13.62
None, 13.6, 1.122, 92.2, 89.4, 2017-08-09 07:00:00, 14.98
None, 15.0, 1.489, 89.4, 79.45, 2017-08-09 08:00:00, 17.13
None, 17.1, 1.338, 79.5, 69.79, 2017-08-09 09:00:00, 19.59
None, 19.6, 1.841, 69.8, 62.19, 2017-08-09 10:00:00, 21.79
None, 21.8, 1.641, 62.2, 55.34, 2017-08-09 11:00:00, 24.01
None, 24.0, 1.579, 55.3, 44.11, 2017-08-09 12:00:00, 26.36
None, 26.4, 1.401, 44.1, 33.39, 2017-08-09 13:00:00, 28.24
None, 28.2, 1.348, 33.4, 23.8, 2017-08-09 14:00:00, 29.62
None, 29.6, 1.475, 23.8, 24.64, 2017-08-09 15:00:00, 29.98
None, 30.0, 1.156, 24.6, 24.38, 2017-08-09 16:00:00, 30.17
None, 30.2, 1.117, 24.4, 27.24, 2017-08-09 17:00:00, 29.8
None, 29.8, 1.658, 27.2, 40.98, 2017-08-09 18:00:00, 27.5
None, 27.5, 0.692, 41.0, 61.49, 2017-08-09 19:00:00, 22.35
None, 22.4, 1.478, 61.5, 68.21, 2017-08-09 20:00:00, 20.17
None, 20.2, 1.107, 68.2, 70.06, 2017-08-09 21:00:00, 18.07
None, 18.1, 0.756, 70.1, 78.4, 2017-08-09 22:00:00, 15.7
None, 15.7, 0.753, 78.4, 84.7, 2017-08-09 23:00:00, 13.93
None, 13.9, 0.589, 84.7, 87.5, 2017-08-10 00:00:00, 13.06
None, 13.1, 0.54, 87.5, 89.4, 2017-08-10 01:00:00, 12.2
None, 12.2, 0.336, 89.4, 90.4, 2017-08-10 02:00:00, 11.24
None, 11.2, 0.818, 90.4, 90.7, 2017-08-10 03:00:00, 11.16
None, 11.2, 0.304, 90.7, 91.0, 2017-08-10 04:00:00, 10.26
None, 10.3, 0.158, 91.0, 92.1, 2017-08-10 05:00:00, 9.25
None, 9.3, 0.792, 92.1, 93.1, 2017-08-10 06:00:00, 11.08
None, 11.1, 0.796, 93.1, 93.2, 2017-08-10 07:00:00, 12.05
None, 12.1, 0.606, 93.2, 90.6, 2017-08-10 08:00:00, 13.47
None, 13.5, 1.132, 90.6, 79.87, 2017-08-10 09:00:00, 16.19
None, 16.2, 1.173, 79.9, 67.56, 2017-08-10 10:00:00, 19.63
None, 19.6, 1.586, 67.6, 55.67, 2017-08-10 11:00:00, 23.42
None, 23.4, 2.096, 55.7, 45.32, 2017-08-10 12:00:00, 26.93
None, 26.9, 2.475, 45.3, 35.6, 2017-08-10 13:00:00, 29.56
None, 29.6, 2.896, 35.6, 28.26, 2017-08-10 14:00:00, 30.82
None, 30.8, 2.638, 28.3, 23.65, 2017-08-10 15:00:00, 31.51
None, 31.5, 2.406, 23.7, 24.83, 2017-08-10 16:00:00, 31.52
None, 31.5, 2.006, 24.8, 25.23, 2017-08-10 17:00:00, 31.06
None, 31.1, 1.896, 25.2, 25.55, 2017-08-10 18:00:00, 30.2
None, 30.2, 1.956, 25.6, 39.08, 2017-08-10 19:00:00, 26.47
None, 26.5, 2.84, 39.1, 48.8, 2017-08-10 20:00:00, 22.35
None, 22.4, 3.111, 48.8, 50.86, 2017-08-10 21:00:00, 21.1
None, 21.1, 2.404, 50.9, 58.02, 2017-08-10 22:00:00, 19.09
None, 19.1, 3.206, 58.0, 67.02, 2017-08-10 23:00:00, 17.34
None, 17.3, 3.359, 67.0, 70.31, 2017-08-11 00:00:00, 16.38
None, 16.4, 2.306, 70.3, 77.35, 2017-08-11 01:00:00, 14.5
None, 14.5, 2.483, 77.4, 81.6, 2017-08-11 02:00:00, 12.95
None, 13.0, 2.718, 81.6, 86.5, 2017-08-11 03:00:00, 12.16
None, 12.2, 1.115, 86.5, 88.1, 2017-08-11 04:00:00, 11.01
None, 11.0, 0.677, 88.1, 90.4, 2017-08-11 05:00:00, 9.41
None, 9.4, 0.374, 90.4, 91.1, 2017-08-11 06:00:00, 10.21
None, 10.2, 0.96, 91.1, 84.3, 2017-08-11 07:00:00, 12.73
None, 12.7, 1.08, 84.3, 74.29, 2017-08-11 08:00:00, 15.0
None, 15.0, 1.688, 74.3, 62.97, 2017-08-11 09:00:00, 18.66
None, 18.7, 2.105, 63.0, 50.99, 2017-08-11 10:00:00, 22.34
None, 22.3, 1.923, 51.0, 45.46, 2017-08-11 11:00:00, 25.01
None, 25.0, 1.464, 45.5, 40.04, 2017-08-11 12:00:00, 27.51
None, 27.5, 1.957, 40.0, 33.33, 2017-08-11 13:00:00, 29.76
None, 29.8, 3.143, 33.3, 29.09, 2017-08-11 14:00:00, 31.23
None, 31.2, 2.926, 29.1, 25.49, 2017-08-11 15:00:00, 31.81
None, 31.8, 2.269, 25.5, 23.68, 2017-08-11 16:00:00, 31.98
None, 32.0, 2.463, 23.7, 23.61, 2017-08-11 17:00:00, 31.38
None, 31.4, 1.535, 23.6, 30.81, 2017-08-11 18:00:00, 29.25
None, 29.3, 1.443, 30.8, 51.06, 2017-08-11 19:00:00, 24.02
None, 24.0, 2.252, 51.1, 57.49, 2017-08-11 20:00:00, 21.03
None, 21.0, 3.028, 57.5, 63.29, 2017-08-11 21:00:00, 19.38
None, 19.4, 2.652, 63.3, 65.19, 2017-08-11 22:00:00, 18.84
None, 18.8, 0.72, 65.2, 72.98, 2017-08-11 23:00:00, 16.84
None, 16.8, 1.197, 73.0, 79.14, 2017-08-12 00:00:00, 15.42
None, 15.4, 1.163, 79.1, 81.8, 2017-08-12 01:00:00, 14.74
None, 14.7, 1.171, 81.8, 87.2, 2017-08-12 02:00:00, 13.48
None, 13.5, 0.527, 87.2, 88.9, 2017-08-12 03:00:00, 13.09
None, 13.1, 1.719, 88.9, 89.9, 2017-08-12 04:00:00, 12.64
None, 12.6, 0.568, 89.9, 91.3, 2017-08-12 05:00:00, 11.55
None, 11.6, 1.258, 91.3, 91.3, 2017-08-12 06:00:00, 11.61
None, 11.6, 0.68, 91.3, 91.6, 2017-08-12 07:00:00, 12.05
None, 12.1, 1.779, 91.6, 88.7, 2017-08-12 08:00:00, 13.45
None, 13.5, 2.168, 88.7, 81.1, 2017-08-12 09:00:00, 15.45
None, 15.5, 1.902, 81.1, 72.12, 2017-08-12 10:00:00, 17.64
None, 17.6, 2.176, 72.1, 66.53, 2017-08-12 11:00:00, 19.2
None, 19.2, 2.303, 66.5, 61.4, 2017-08-12 12:00:00, 21.04
None, 21.0, 2.422, 61.4, 57.69, 2017-08-12 13:00:00, 22.83
None, 22.8, 3.584, 57.7, 54.74, 2017-08-12 14:00:00, 24.37
None, 24.4, 3.533, 54.7, 54.23, 2017-08-12 15:00:00, 25.25
None, 25.3, 3.818, 54.2, 54.42, 2017-08-12 16:00:00, 25.69
None, 25.7, 2.293, 54.4, 60.28, 2017-08-12 17:00:00, 24.21
None, 24.2, 3.277, 60.3, 61.17, 2017-08-12 18:00:00, 23.06
None, 23.1, 3.105, 61.2, 62.13, 2017-08-12 19:00:00, 21.74
None, 21.7, 3.079, 62.1, 65.17, 2017-08-12 20:00:00, 20.78
None, 20.8, 2.602, 65.2, 70.94, 2017-08-12 21:00:00, 19.38
None, 19.4, 1.337, 70.9, 77.5, 2017-08-12 22:00:00, 17.77
None, 17.8, 1.767, 77.5, 79.58, 2017-08-12 23:00:00, 17.48
None, 17.5, 0.594, 79.6, 82.1, 2017-08-13 00:00:00, 16.75
None, 16.8, 0.904, 82.1, 85.0, 2017-08-13 01:00:00, 16.2
None, 16.2, 2.919, 85.0, 81.9, 2017-08-13 02:00:00, 16.93
None, 16.9, 1.676, 81.9, 82.9, 2017-08-13 03:00:00, 16.6
None, 16.6, 1.092, 82.9, 89.5, 2017-08-13 04:00:00, 14.78
None, 14.8, 2.415, 89.5, 88.8, 2017-08-13 05:00:00, 15.5
None, 15.5, 1.33, 88.8, 87.0, 2017-08-13 06:00:00, 15.22
None, 15.2, 1.406, 87.0, 82.5, 2017-08-13 07:00:00, 15.69
None, 15.7, 1.207, 82.5, 82.9, 2017-08-13 08:00:00, 15.31
None, 15.3, 2.198, 82.9, 78.39, 2017-08-13 09:00:00, 15.83
None, 15.8, 1.21, 78.4, 80.3, 2017-08-13 10:00:00, 16.35
None, 16.4, 1.656, 80.3, 83.7, 2017-08-13 11:00:00, 16.48
None, 16.5, 1.995, 83.7, 78.95, 2017-08-13 12:00:00, 17.96
None, 18.0, 2.249, 79.0, 61.17, 2017-08-13 13:00:00, 19.91
None, 19.9, 2.679, 61.2, 52.88, 2017-08-13 14:00:00, 19.68
None, 19.7, 2.594, 52.9, 55.49, 2017-08-13 15:00:00, 19.17
None, 19.2, 2.831, 55.5, 55.47, 2017-08-13 16:00:00, 19.22
None, 19.2, 3.034, 55.5, 52.21, 2017-08-13 17:00:00, 18.79
None, 18.8, 2.144, 52.2, 54.14, 2017-08-13 18:00:00, 18.17
None, 18.2, 1.837, 54.1, 59.24, 2017-08-13 19:00:00, 17.01
None, 17.0, 0.428, 59.2, 79.75, 2017-08-13 20:00:00, 12.68
None, 12.7, 0.872, 79.8, 83.1, 2017-08-13 21:00:00, 11.22
None, 11.2, 1.202, 83.1, 88.0, 2017-08-13 22:00:00, 9.56
None, 9.6, 0.67, 88.0, 89.3, 2017-08-13 23:00:00, 8.74
None, 8.7, 1.814, 89.3, 89.5, 2017-08-14 00:00:00, 8.44
None, 8.4, 0.467, 89.5, 90.1, 2017-08-14 01:00:00, 7.114
None, 7.1, 1.71, 90.1, 92.2, 2017-08-14 02:00:00, 7.045
None, 7.0, 0.808, 92.2, 91.2, 2017-08-14 03:00:00, 6.562
None, 6.6, 1.037, 91.2, 92.5, 2017-08-14 04:00:00, 5.652
None, 5.7, 1.741, 92.5, 93.0, 2017-08-14 05:00:00, 5.56
None, 5.6, 0.806, 93.0, 93.2, 2017-08-14 06:00:00, 6.244
None, 6.2, 1.581, 93.2, 91.5, 2017-08-14 07:00:00, 8.14
None, 8.1, 0.586, 91.5, 78.51, 2017-08-14 08:00:00, 11.99
None, 12.0, 3.217, 78.5, 55.0, 2017-08-14 09:00:00, 16.83
None, 16.8, 5.722, 55.0, 41.4, 2017-08-14 10:00:00, 19.51
None, 19.5, 5.937, 41.4, 35.06, 2017-08-14 11:00:00, 21.03
None, 21.0, 5.609, 35.1, 31.24, 2017-08-14 12:00:00, 22.11
None, 22.1, 5.405, 31.2, 29.36, 2017-08-14 13:00:00, 23.14
None, 23.1, 5.432, 29.4, 27.63, 2017-08-14 14:00:00, 23.89
None, 23.9, 5.363, 27.6, 26.4, 2017-08-14 15:00:00, 24.36
None, 24.4, 5.774, 26.4, 26.18, 2017-08-14 16:00:00, 24.28
None, 24.3, 6.555, 26.2, 27.99, 2017-08-14 17:00:00, 23.07
None, 23.1, 5.958, 28.0, 30.4, 2017-08-14 18:00:00, 21.6
None, 21.6, 4.976, 30.4, 36.47, 2017-08-14 19:00:00, 19.68
None, 19.7, 2.607, 36.5, 49.81, 2017-08-14 20:00:00, 15.81
None, 15.8, 2.146, 49.8, 56.79, 2017-08-14 21:00:00, 13.98
None, 14.0, 2.233, 56.8, 59.61, 2017-08-14 22:00:00, 12.81
None, 12.8, 1.915, 59.6, 69.4, 2017-08-14 23:00:00, 10.27
None, 10.3, 0.908, 69.4, 77.45, 2017-08-15 00:00:00, 8.35
None, 8.4, 0.847, 77.5, 82.3, 2017-08-15 01:00:00, 6.929
None, 6.9, 0.94, 82.3, 84.7, 2017-08-15 02:00:00, 6.858
None, 6.9, 1.251, 84.7, 85.4, 2017-08-15 03:00:00, 6.641
None, 6.6, 1.11, 85.4, 87.2, 2017-08-15 04:00:00, 5.435
None, 5.4, 0.752, 87.2, 88.9, 2017-08-15 05:00:00, 4.381
None, 4.4, 1.007, 88.9, 88.1, 2017-08-15 06:00:00, 6.519
None, 6.5, 0.846, 88.1, 82.0, 2017-08-15 07:00:00, 9.31
None, 9.3, 0.523, 82.0, 72.43, 2017-08-15 08:00:00, 10.98
None, 11.0, 1.59, 72.4, 60.58, 2017-08-15 09:00:00, 14.24
None, 14.2, 1.77, 60.6, 53.66, 2017-08-15 10:00:00, 16.78
None, 16.8, 3.367, 53.7, 40.87, 2017-08-15 11:00:00, 18.73
None, 18.7, 3.726, 40.9, 34.52, 2017-08-15 12:00:00, 20.11
None, 20.1, 5.387, 34.5, 27.74, 2017-08-15 13:00:00, 21.84
None, 21.8, 5.638, 27.7, 24.63, 2017-08-15 14:00:00, 22.72
None, 22.7, 5.595, 24.6, 22.84, 2017-08-15 15:00:00, 23.08
None, 23.1, 6.309, 22.8, 22.28, 2017-08-15 16:00:00, 23.02
None, 23.0, 6.053, 22.3, 24.38, 2017-08-15 17:00:00, 22.13
None, 22.1, 5.371, 24.4, 26.44, 2017-08-15 18:00:00, 21.24
None, 21.2, 1.942, 26.4, 38.47, 2017-08-15 19:00:00, 18.41
None, 18.4, 1.041, 38.5, 57.88, 2017-08-15 20:00:00, 12.87
None, 12.9, 2.277, 57.9, 57.8, 2017-08-15 21:00:00, 12.95
None, 13.0, 2.392, 57.8, 59.86, 2017-08-15 22:00:00, 12.64
None, 12.6, 2.123, 59.9, 59.21, 2017-08-15 23:00:00, 12.87
None, 12.9, 0.899, 59.2, 65.05, 2017-08-16 00:00:00, 11.79
None, 11.8, 1.061, 65.1, 66.36, 2017-08-16 01:00:00, 12.12
None, 12.1, 1.995, 66.4, 62.95, 2017-08-16 02:00:00, 12.95
None, 13.0, 1.614, 63.0, 67.39, 2017-08-16 03:00:00, 11.84
None, 11.8, 1.152, 67.4, 74.68, 2017-08-16 04:00:00, 10.26
None, 10.3, 1.073, 74.7, 80.9, 2017-08-16 05:00:00, 9.15
None, 9.1, 2.133, 80.9, 75.48, 2017-08-16 06:00:00, 11.0
None, 11.0, 1.824, 75.5, 67.65, 2017-08-16 07:00:00, 13.3
None, 13.3, 0.917, 67.7, 57.46, 2017-08-16 08:00:00, 16.34
None, 16.3, 5.768, 57.5, 44.28, 2017-08-16 09:00:00, 19.27
None, 19.3, 6.217, 44.3, 41.07, 2017-08-16 10:00:00, 20.12
None, 20.1, 4.969, 41.1, 42.78, 2017-08-16 11:00:00, 20.06
None, 20.1, 4.566, 42.8, 40.15, 2017-08-16 12:00:00, 21.7
None, 21.7, 4.985, 40.2, 37.08, 2017-08-16 13:00:00, 22.6
None, 22.6, 8.7, 37.1, 30.28, 2017-08-16 14:00:00, 24.04
None, 24.0, 8.07, 30.3, 30.23, 2017-08-16 15:00:00, 23.85
None, 23.9, 5.656, 30.2, 32.49, 2017-08-16 16:00:00, 22.89
None, 22.9, 4.355, 32.5, 33.52, 2017-08-16 17:00:00, 22.75
None, 22.8, 3.153, 33.5, 41.12, 2017-08-16 18:00:00, 20.63
None, 20.6, 2.055, 41.1, 53.57, 2017-08-16 19:00:00, 18.17
None, 18.2, 2.132, 53.6, 59.81, 2017-08-16 20:00:00, 16.21
None, 16.2, 1.386, 59.8, 60.45, 2017-08-16 21:00:00, 16.03
None, 16.0, 2.267, 60.5, 67.65, 2017-08-16 22:00:00, 14.01
None, 14.0, 1.124, 67.7, 74.12, 2017-08-16 23:00:00, 12.05
None, 12.1, 1.424, 74.1, 76.71, 2017-08-17 00:00:00, 11.46
None, 11.5, 1.896, 76.7, 83.9, 2017-08-17 01:00:00, 9.73
None, 9.7, 1.606, 83.9, 84.9, 2017-08-17 02:00:00, 9.13
None, 9.1, 1.281, 84.9, 87.6, 2017-08-17 03:00:00, 8.13
None, 8.1, 0.861, 87.6, 89.1, 2017-08-17 04:00:00, 7.399
None, 7.4, 1.136, 89.1, 90.1, 2017-08-17 05:00:00, 7.16
None, 7.2, 1.262, 90.1, 91.2, 2017-08-17 06:00:00, 7.542
None, 7.5, 0.734, 91.2, 89.1, 2017-08-17 07:00:00, 9.3
None, 9.3, 1.521, 89.1, 75.67, 2017-08-17 08:00:00, 12.4
None, 12.4, 1.43, 75.7, 59.06, 2017-08-17 09:00:00, 16.56
None, 16.6, 5.435, 59.1, 38.29, 2017-08-17 10:00:00, 21.55
None, 21.6, 6.406, 38.3, 33.5, 2017-08-17 11:00:00, 22.5
None, 22.5, 7.206, 33.5, 33.15, 2017-08-17 12:00:00, 22.68
None, 22.7, 7.077, 33.2, 31.15, 2017-08-17 13:00:00, 23.25
None, 23.3, 6.277, 31.2, 32.34, 2017-08-17 14:00:00, 22.79
None, 22.8, 5.968, 32.3, 34.35, 2017-08-17 15:00:00, 22.03
None, 22.0, 4.804, 34.4, 35.75, 2017-08-17 16:00:00, 21.32
None, 21.3, 3.693, 35.8, 40.27, 2017-08-17 17:00:00, 20.2
None, 20.2, 3.312, 40.3, 42.36, 2017-08-17 18:00:00, 19.77
None, 19.8, 5.791, 42.4, 43.31, 2017-08-17 19:00:00, 19.64
None, 19.6, 4.815, 43.3, 48.69, 2017-08-17 20:00:00, 18.55
None, 18.6, 3.609, 48.7, 55.07, 2017-08-17 21:00:00, 17.24
None, 17.2, 1.052, 55.1, 59.75, 2017-08-17 22:00:00, 16.21
None, 16.2, 3.749, 59.8, 54.42, 2017-08-17 23:00:00, 17.08
None, 17.1, 1.976, 54.4, 53.44, 2017-08-18 00:00:00, 16.88
None, 16.9, 1.377, 53.4, 60.76, 2017-08-18 01:00:00, 15.43
None, 15.4, 0.971, 60.8, 79.14, 2017-08-18 02:00:00, 11.09
None, 11.1, 2.345, 79.1, 75.4, 2017-08-18 03:00:00, 12.03
None, 12.0, 1.902, 75.4, 74.16, 2017-08-18 04:00:00, 12.28
None, 12.3, 2.143, 74.2, 76.42, 2017-08-18 05:00:00, 11.55
None, 11.6, 1.934, 76.4, 72.77, 2017-08-18 06:00:00, 12.05
None, 12.1, 5.237, 72.8, 68.61, 2017-08-18 07:00:00, 13.55
None, 13.6, 1.932, 68.6, 84.2, 2017-08-18 08:00:00, 11.81
None, 11.8, 1.931, 84.2, 75.4, 2017-08-18 09:00:00, 13.34
None, 13.3, 4.637, 75.4, 58.42, 2017-08-18 10:00:00, 15.72
None, 15.7, 6.684, 58.4, 41.38, 2017-08-18 11:00:00, 18.23
None, 18.2, 8.6, 41.4, 29.85, 2017-08-18 12:00:00, 20.09
None, 20.1, 9.71, 29.9, 27.88, 2017-08-18 13:00:00, 19.75
None, 19.8, 9.93, 27.9, 25.29, 2017-08-18 14:00:00, 20.65
None, 20.7, 9.22, 25.3, 25.42, 2017-08-18 15:00:00, 20.56
None, 20.6, 9.66, 25.4, 24.94, 2017-08-18 16:00:00, 20.23
None, 20.2, 9.41, 24.9, 26.88, 2017-08-18 17:00:00, 19.31
None, 19.3, 6.738, 26.9, 33.08, 2017-08-18 18:00:00, 17.59
None, 17.6, 4.392, 33.1, 38.17, 2017-08-18 19:00:00, 16.27
None, 16.3, 4.679, 38.2, 41.8, 2017-08-18 20:00:00, 14.75
None, 14.8, 3.835, 41.8, 48.52, 2017-08-18 21:00:00, 12.7
None, 12.7, 2.391, 48.5, 52.4, 2017-08-18 22:00:00, 11.54
None, 11.5, 2.68, 52.4, 54.83, 2017-08-18 23:00:00, 10.72
None, 10.7, 2.594, 54.8, 65.19, 2017-08-19 00:00:00, 8.55
None, 8.6, 1.86, 65.2, 72.21, 2017-08-19 01:00:00, 6.763
None, 6.8, 1.304, 72.2, 75.96, 2017-08-19 02:00:00, 5.954
None, 6.0, 1.727, 76.0, 77.3, 2017-08-19 03:00:00, 5.808
None, 5.8, 0.725, 77.3, 82.0, 2017-08-19 04:00:00, 4.757
None, 4.8, 1.106, 82.0, 86.1, 2017-08-19 05:00:00, 3.954
None, 4.0, 1.546, 86.1, 89.3, 2017-08-19 06:00:00, 4.397
None, 4.4, 1.378, 89.3, 80.4, 2017-08-19 07:00:00, 7.371
None, 7.4, 1.346, 80.4, 62.11, 2017-08-19 08:00:00, 11.52
None, 11.5, 5.686, 62.1, 39.54, 2017-08-19 09:00:00, 16.23
None, 16.2, 7.403, 39.5, 31.28, 2017-08-19 10:00:00, 18.01
None, 18.0, 6.734, 31.3, 28.34, 2017-08-19 11:00:00, 19.27
None, 19.3, 8.05, 28.3, 26.29, 2017-08-19 12:00:00, 20.07
None, 20.1, 8.21, 26.3, 24.98, 2017-08-19 13:00:00, 20.4
None, 20.4, 8.78, 25.0, 23.93, 2017-08-19 14:00:00, 20.49
None, 20.5, 8.99, 23.9, 24.0, 2017-08-19 15:00:00, 20.27
None, 20.3, 8.26, 24.0, 24.41, 2017-08-19 16:00:00, 20.09
None, 20.1, 6.143, 24.4, 27.5, 2017-08-19 17:00:00, 19.26
None, 19.3, 3.903, 27.5, 33.31, 2017-08-19 18:00:00, 17.35
None, 17.4, 3.335, 33.3, 40.08, 2017-08-19 19:00:00, 15.68
