station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -9.18, None, None, None, None, None, 19.55, None, 4.097, 163.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 05:00:00, None, None, 168.2
None, -9.94, None, None, None, None, None, 27.72, None, 1.052, 157.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 06:00:00, None, None, 168.0
None, -9.49, None, None, None, None, None, 16.66, None, 2.6, 140.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 07:00:00, None, None, 168.2
None, -8.69, None, None, None, None, None, 13.35, None, 0.512, 155.7, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 08:00:00, None, None, 168.2
None, -7.39, None, None, None, None, None, 13.35, None, 3.542, 163.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 09:00:00, None, None, 167.9
None, -7.05, None, None, None, None, None, 17.98, None, 4.826, 159.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 10:00:00, None, None, 168.2
None, -7.72, None, None, None, None, None, 18.24, None, 5.617, 160.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 11:00:00, None, None, 168.6
None, -7.57, None, None, None, None, None, 20.56, None, 5.328, 162.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 12:00:00, None, None, 168.2
None, -7.6, None, None, None, None, None, 17.48, None, 6.123, 152.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 13:00:00, None, None, 168.1
None, -7.74, None, None, None, None, None, 18.96, None, 5.866, 162.7, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 14:00:00, None, None, 168.1
None, -7.83, None, None, None, None, None, 14.43, None, 6.594, 164.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 15:00:00, None, None, 168.1
None, -8.14, None, None, None, None, None, 16.86, None, 7.89, 140.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 16:00:00, None, None, 168.0
None, -8.2, None, None, None, None, None, 11.93, None, 7.09, 150.9, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 17:00:00, None, None, 167.7
None, -8.3, None, None, None, None, None, 14.19, None, 5.582, 158.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 18:00:00, None, None, 167.6
None, -8.45, None, None, None, None, None, 14.36, None, 4.405, 159.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 19:00:00, None, None, 167.1
None, -8.46, None, None, None, None, None, 14.42, None, 1.54, 162.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 20:00:00, None, None, 166.9
None, -8.57, None, None, None, None, None, 14.01, None, 3.925, 166.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 21:00:00, None, None, 166.9
None, -7.52, None, None, None, None, None, 46.92, None, 0.951, 247.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 22:00:00, None, None, 168.6
None, -8.4, None, None, None, None, None, 23.08, None, 2.995, 261.7, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-28 23:00:00, None, None, 166.7
None, -7.03, None, None, None, None, None, 19.0, None, 4.549, 261.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 00:00:00, None, None, 167.9
None, -6.898, None, None, None, None, None, 35.95, None, 2.393, 239.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 01:00:00, None, None, 167.5
None, -6.976, None, None, None, None, None, 24.16, None, 3.132, 180.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 02:00:00, None, None, 167.1
None, -6.23, None, None, None, None, None, 28.74, None, 4.169, 148.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 03:00:00, None, None, 168.1
None, -5.756, None, None, None, None, None, 19.46, None, 6.617, 160.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 04:00:00, None, None, 167.7
None, -7.25, None, None, None, None, None, 13.01, None, 10.31, 163.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 05:00:00, None, None, 166.7
None, -6.76, None, None, None, None, None, 10.93, None, 12.47, 159.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 06:00:00, None, None, 166.9
None, -6.935, None, None, None, None, None, 12.43, None, 12.09, 163.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 07:00:00, None, None, 166.5
None, -6.917, None, None, None, None, None, 16.24, None, 11.75, 169.4, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 08:00:00, None, None, 166.2
None, -6.889, None, None, None, None, None, 12.75, None, 12.51, 145.0, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 09:00:00, None, None, 166.1
None, -6.262, None, None, None, None, None, 19.39, None, 10.02, 157.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 10:00:00, None, None, 165.9
None, -5.883, None, None, None, None, None, 20.76, None, 9.41, 160.0, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 11:00:00, None, None, 165.4
None, -6.151, None, None, None, None, None, 22.19, None, 8.3, 155.0, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 12:00:00, None, None, 165.1
None, -4.518, None, None, None, None, None, 37.83, None, 4.858, 150.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 13:00:00, None, None, 165.0
None, -6.549, None, None, None, None, None, 42.8, None, 3.926, 167.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 14:00:00, None, None, 165.4
None, -6.814, None, None, None, None, None, 34.69, None, 6.774, 215.4, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 15:00:00, None, None, 165.1
None, -7.97, None, None, None, None, None, 26.31, None, 7.36, 190.4, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 17:00:00, None, None, 165.5
None, -8.28, None, None, None, None, None, 26.21, None, 8.04, 203.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 18:00:00, None, None, 165.6
None, -8.51, None, None, None, None, None, 18.7, None, 11.02, 218.9, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 19:00:00, None, None, 165.5
None, -9.29, None, None, None, None, None, 33.87, None, 5.173, 207.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 21:00:00, None, None, 165.4
None, -9.58, None, None, None, None, None, 23.42, None, 5.426, 214.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 22:00:00, None, None, 165.4
None, -9.69, None, None, None, None, None, 23.83, None, 4.273, 211.9, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-29 23:00:00, None, None, 165.0
None, -10.02, None, None, None, None, None, 33.65, None, 3.765, 164.0, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 00:00:00, None, None, 164.9
None, -9.9, None, None, None, None, None, 36.61, None, 4.351, 162.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 01:00:00, None, None, 165.0
None, -10.19, None, None, None, None, None, 32.5, None, 3.92, 237.7, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 02:00:00, None, None, 164.8
None, -10.38, None, None, None, None, None, 27.35, None, 3.76, 189.9, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 03:00:00, None, None, 164.7
None, -10.23, None, None, None, None, None, 18.08, None, 4.904, 190.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 04:00:00, None, None, 164.8
None, -9.75, None, None, None, None, None, 17.78, None, 5.749, 232.0, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 05:00:00, None, None, 164.8
None, -9.98, None, None, None, None, None, 21.68, None, 4.235, 229.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 06:00:00, None, None, 164.8
None, -9.89, None, None, None, None, None, 22.99, None, 3.956, 259.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 07:00:00, None, None, 164.6
None, -9.8, None, None, None, None, None, 15.26, None, 4.577, 261.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 08:00:00, None, None, 164.7
None, -9.72, None, None, None, None, None, 27.38, None, 3.845, 263.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 09:00:00, None, None, 164.3
None, -8.38, None, None, None, None, None, 25.19, None, 3.668, 302.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 10:00:00, None, None, 164.5
None, -8.62, None, None, None, None, None, 24.62, None, 3.036, 298.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 11:00:00, None, None, 164.7
None, -8.15, None, None, None, None, None, 21.63, None, 8.9, 318.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 12:00:00, None, None, 164.4
None, -9.37, None, None, None, None, None, 21.59, None, 10.62, 316.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 13:00:00, None, None, 164.8
None, -9.5, None, None, None, None, None, 20.92, None, 9.46, 317.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 14:00:00, None, None, 164.8
None, -10.4, None, None, None, None, None, 20.78, None, 10.42, 324.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 15:00:00, None, None, 165.1
None, -11.19, None, None, None, None, None, 18.98, None, 7.86, 310.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 16:00:00, None, None, 165.2
None, -11.74, None, None, None, None, None, 13.11, None, 9.04, 329.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 18:00:00, None, None, 165.1
None, -12.22, None, None, None, None, None, 14.74, None, 6.778, 334.0, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 19:00:00, None, None, 165.2
None, -12.3, None, None, None, None, None, 11.44, None, 7.62, 330.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 20:00:00, None, None, 165.1
None, -12.42, None, None, None, None, None, 13.13, None, 8.07, 323.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 21:00:00, None, None, 164.9
None, -12.73, None, None, None, None, None, 14.82, None, 5.02, 325.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 22:00:00, None, None, 164.9
None, -12.73, None, None, None, None, None, 13.91, None, 5.649, 335.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-30 23:00:00, None, None, 164.7
None, -12.99, None, None, None, None, None, 24.38, None, 3.476, 337.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 00:00:00, None, None, 164.7
None, -13.12, None, None, None, None, None, 33.07, None, 3.164, 346.7, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 01:00:00, None, None, 164.5
None, -13.59, None, None, None, None, None, 13.98, None, 8.41, 337.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 02:00:00, None, None, 164.2
None, -14.14, None, None, None, None, None, 17.32, None, 8.44, 343.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 03:00:00, None, None, 164.1
None, -14.34, None, None, None, None, None, 20.19, None, 9.08, 352.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 04:00:00, None, None, 164.3
None, -14.76, None, None, None, None, None, 17.78, None, 14.64, 353.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 05:00:00, None, None, 164.1
None, -16.01, None, None, None, None, None, 27.56, None, 6.354, 357.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 06:00:00, None, None, 163.8
None, -16.19, None, None, None, None, None, 50.31, None, 1.815, 182.7, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 07:00:00, None, None, 164.1
None, -16.03, None, None, None, None, None, 61.85, None, 1.354, 4.163, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 08:00:00, None, None, 163.9
None, -14.66, None, None, None, None, None, 36.31, None, 4.782, 49.58, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 09:00:00, None, None, 163.3
None, -13.38, None, None, None, None, None, 23.25, None, 5.554, 39.88, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 10:00:00, None, None, 162.9
None, -12.34, None, None, None, None, None, 23.11, None, 7.1, 44.28, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 11:00:00, None, None, 162.9
None, -10.54, None, None, None, None, None, 33.55, None, 3.366, 26.12, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 12:00:00, None, None, 162.5
None, -10.04, None, None, None, None, None, 41.7, None, 2.795, 25.33, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 13:00:00, None, None, 162.2
None, -10.73, None, None, None, None, None, 63.08, None, 1.514, 301.4, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 14:00:00, None, None, 162.8
None, -12.2, None, None, None, None, None, 40.12, None, 3.479, 328.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 15:00:00, None, None, 163.1
None, -14.17, None, None, None, None, None, 40.15, None, 3.917, 348.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 16:00:00, None, None, 163.2
None, -16.18, None, None, None, None, None, 24.41, None, 5.652, 21.43, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 17:00:00, None, None, 163.1
None, -15.87, None, None, None, None, None, 18.91, None, 9.57, 45.74, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 18:00:00, None, None, 163.2
None, -16.06, None, None, None, None, None, 33.78, None, 5.473, 76.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 20:00:00, None, None, 162.6
None, -15.98, None, None, None, None, None, 74.8, None, 0.46, 176.4, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 21:00:00, None, None, 163.0
None, -16.41, None, None, None, None, None, 74.0, None, 0.386, 325.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 22:00:00, None, None, 162.6
None, -17.26, None, None, None, None, None, 30.25, None, 4.011, 53.74, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-31 23:00:00, None, None, 162.2
None, -17.35, None, None, None, None, None, 23.86, None, 7.34, 57.57, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 00:00:00, None, None, 162.6
None, -17.45, None, None, None, None, None, 19.79, None, 8.2, 90.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 01:00:00, None, None, 162.2
None, -17.51, None, None, None, None, None, 19.54, None, 7.68, 92.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 02:00:00, None, None, 162.0
None, -18.05, None, None, None, None, None, 29.57, None, 3.853, 82.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 03:00:00, None, None, 162.2
None, -17.45, None, None, None, None, None, 38.66, None, 3.464, 82.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 04:00:00, None, None, 162.0
None, -17.45, None, None, None, None, None, 37.59, None, 2.926, 78.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 05:00:00, None, None, 161.5
None, -17.73, None, None, None, None, None, 25.48, None, 6.305, 95.9, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 06:00:00, None, None, 162.3
None, -17.15, None, None, None, None, None, 17.91, None, 10.37, 98.9, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 07:00:00, None, None, 161.7
None, -17.03, None, None, None, None, None, 18.21, None, 9.1, 100.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 08:00:00, None, None, 162.4
None, -15.44, None, None, None, None, None, 40.59, None, 3.772, 115.4, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 09:00:00, None, None, 162.1
None, -13.98, None, None, None, None, None, 52.69, None, 2.019, 111.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 10:00:00, None, None, 161.7
None, -11.89, None, None, None, None, None, 43.54, None, 3.059, 116.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 11:00:00, None, None, 161.4
None, -10.19, None, None, None, None, None, 33.79, None, 3.727, 130.7, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 12:00:00, None, None, 160.9
None, -10.9, None, None, None, None, None, 38.48, None, 3.678, 132.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 13:00:00, None, None, 161.3
None, -10.93, None, None, None, None, None, 42.16, None, 3.357, 133.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 14:00:00, None, None, 161.0
None, -12.28, None, None, None, None, None, 33.18, None, 4.01, 140.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 15:00:00, None, None, 161.3
None, -13.86, None, None, None, None, None, 39.29, None, 3.153, 133.7, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 16:00:00, None, None, 161.7
None, -16.28, None, None, None, None, None, 21.46, None, 5.086, 106.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 17:00:00, None, None, 161.7
None, -16.37, None, None, None, None, None, 17.17, None, 9.03, 98.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 18:00:00, None, None, 161.5
None, -16.8, None, None, None, None, None, 17.74, None, 11.07, 101.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 19:00:00, None, None, 161.0
None, -17.76, None, None, None, None, None, 21.6, None, 9.29, 97.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 20:00:00, None, None, 160.6
None, -17.69, None, None, None, None, None, 21.85, None, 10.47, 92.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 21:00:00, None, None, 161.4
None, -17.99, None, None, None, None, None, 24.17, None, 9.08, 88.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 22:00:00, None, None, 161.2
None, -18.36, None, None, None, None, None, 22.01, None, 8.92, 99.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-01 23:00:00, None, None, 161.1
None, -18.58, None, None, None, None, None, 25.08, None, 7.6, 104.0, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 00:00:00, None, None, 160.9
None, -18.82, None, None, None, None, None, 21.74, None, 9.33, 98.9, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 01:00:00, None, None, 160.8
None, -18.86, None, None, None, None, None, 28.68, None, 7.23, 97.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 02:00:00, None, None, 160.6
None, -18.88, None, None, None, None, None, 30.43, None, 7.73, 104.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 03:00:00, None, None, 161.3
None, -18.91, None, None, None, None, None, 23.17, None, 10.14, 95.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 04:00:00, None, None, 161.0
None, -18.97, None, None, None, None, None, 23.06, None, 11.03, 88.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 05:00:00, None, None, 160.8
None, -19.03, None, None, None, None, None, 20.08, None, 11.93, 96.4, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 06:00:00, None, None, 161.0
None, -18.94, None, None, None, None, None, 19.04, None, 13.83, 98.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 07:00:00, None, None, 161.0
None, -18.26, None, None, None, None, None, 37.27, None, 7.6, 117.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 08:00:00, None, None, 160.7
None, -16.92, None, None, None, None, None, 37.23, None, 5.796, 112.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 09:00:00, None, None, 161.0
None, -15.43, None, None, None, None, None, 53.36, None, 2.48, 113.0, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 10:00:00, None, None, 161.1
None, -11.87, None, None, None, None, None, 31.95, None, 4.174, 107.0, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 11:00:00, None, None, 159.5
None, -10.77, None, None, None, None, None, 24.5, None, 6.16, 109.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 12:00:00, None, None, 160.0
None, -10.17, None, None, None, None, None, 32.39, None, 4.694, 124.9, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 13:00:00, None, None, 159.5
None, -9.61, None, None, None, None, None, 20.64, None, 6.258, 129.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 14:00:00, None, None, 159.8
None, -10.84, None, None, None, None, None, 23.09, None, 5.189, 128.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 15:00:00, None, None, 160.4
None, -13.58, None, None, None, None, None, 20.7, None, 5.243, 126.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 16:00:00, None, None, 161.0
None, -15.54, None, None, None, None, None, 15.47, None, 6.002, 123.9, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 17:00:00, None, None, 161.4
None, -15.25, None, None, None, None, None, 10.31, None, 10.6, 108.4, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 18:00:00, None, None, 160.8
None, -14.31, None, None, None, None, None, 14.86, None, 8.54, 136.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 21:00:00, None, None, 160.6
None, -14.46, None, None, None, None, None, 24.05, None, 6.815, 152.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 22:00:00, None, None, 160.5
None, -13.89, None, None, None, None, None, 22.76, None, 7.31, 142.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-02 23:00:00, None, None, 160.4
None, -13.17, None, None, None, None, None, 13.4, None, 9.16, 142.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 00:00:00, None, None, 160.2
None, -12.17, None, None, None, None, None, 7.98, None, 11.86, 148.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 01:00:00, None, None, 159.8
None, -11.06, None, None, None, None, None, 9.67, None, 13.52, 144.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 02:00:00, None, None, 160.2
None, -10.32, None, None, None, None, None, 9.28, None, 13.28, 145.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 03:00:00, None, None, 159.8
None, -10.52, None, None, None, None, None, 11.85, None, 12.2, 145.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 04:00:00, None, None, 161.1
None, -10.6, None, None, None, None, None, 16.56, None, 8.87, 150.0, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 05:00:00, None, None, 161.1
None, -14.75, None, None, None, None, None, 28.73, None, 8.32, 181.4, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 06:00:00, None, None, 161.3
None, -13.48, None, None, None, None, None, 25.18, None, 6.333, 112.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 07:00:00, None, None, 160.9
None, -10.45, None, None, None, None, None, 15.07, None, 9.04, 130.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 08:00:00, None, None, 162.6
None, -9.27, None, None, None, None, None, 15.29, None, 9.94, 132.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 09:00:00, None, None, 162.1
None, -8.23, None, None, None, None, None, 14.19, None, 8.83, 129.4, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 10:00:00, None, None, 156.5
None, -8.43, None, None, None, None, None, 14.13, None, 8.44, 126.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 11:00:00, None, None, 164.0
None, -7.99, None, None, None, None, None, 13.21, None, 9.01, 142.9, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 12:00:00, None, None, 163.8
None, -7.97, None, None, None, None, None, 17.88, None, 7.26, 155.0, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 13:00:00, None, None, 165.7
None, -8.17, None, None, None, None, None, 20.17, None, 6.063, 175.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 14:00:00, None, None, 165.4
None, -8.3, None, None, None, None, None, 26.04, None, 5.335, 163.7, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 15:00:00, None, None, 166.8
None, -8.28, None, None, None, None, None, 22.6, None, 6.853, 180.2, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 16:00:00, None, None, 167.0
None, -8.19, None, None, None, None, None, 22.0, None, 4.978, 171.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 17:00:00, None, None, 167.1
None, -7.81, None, None, None, None, None, 18.45, None, 5.203, 153.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 18:00:00, None, None, 166.9
None, -7.38, None, None, None, None, None, 10.63, None, 7.49, 125.0, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 19:00:00, None, None, 165.4
None, -7.51, None, None, None, None, None, 15.48, None, 7.55, 146.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 21:00:00, None, None, 168.3
None, -7.09, None, None, None, None, None, 17.11, None, 7.17, 159.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 22:00:00, None, None, 168.6
None, -6.966, None, None, None, None, None, 20.46, None, 6.608, 177.4, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-03 23:00:00, None, None, 168.9
None, -7.15, None, None, None, None, None, 22.23, None, 6.538, 187.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-04 00:00:00, None, None, 169.2
None, -7.33, None, None, None, None, None, 22.47, None, 5.852, 184.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-04 01:00:00, None, None, 170.0
None, -7.57, None, None, None, None, None, 24.56, None, 5.904, 193.5, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-04 02:00:00, None, None, 169.5
None, -7.97, None, None, None, None, None, 21.27, None, 4.866, 184.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-04 03:00:00, None, None, None
None, -8.03, None, None, None, None, None, 21.94, None, 5.133, 183.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-04 04:00:00, None, None, 171.7
None, -8.27, None, None, None, None, None, 20.07, None, 5.044, 184.3, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-04 05:00:00, None, None, 172.3
None, -8.74, None, None, None, None, None, 21.51, None, 5.227, 178.8, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-04 06:00:00, None, None, 172.1
None, -9.03, None, None, None, None, None, 21.43, None, 5.109, 156.0, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-04 08:00:00, None, None, 172.8
None, -9.23, None, None, None, None, None, 34.73, None, 3.341, 181.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-04 09:00:00, None, None, 173.0
None, -8.42, None, None, None, None, None, 16.98, None, 5.122, 164.6, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-04 10:00:00, None, None, 174.2
None, -7.79, None, None, None, None, None, 24.14, None, 3.346, 172.1, None, None, None, None, None, None, None, None, None, None, None, None, 2017-02-04 12:00:00, None, None, 173.5
