station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -3.318, 88.9, None, None, None, None, 22.11, None, 2.207, 173.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-16 09:00:00, None, None, None
None, -2.179, 87.3, None, None, None, None, 55.24, None, 0.877, 180.9, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-16 10:00:00, None, None, None
None, 0.453, 83.3, None, None, None, None, 57.03, None, 0.984, 267.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-16 11:00:00, None, None, 117.1
None, 2.592, 67.99, None, None, None, None, 69.18, None, 0.597, 21.02, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-16 12:00:00, None, None, 118.2
None, 2.057, 76.3, None, None, None, None, 54.0, None, 1.208, 12.38, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-16 13:00:00, None, None, 115.6
None, 3.472, 68.43, None, None, None, None, 45.85, None, 1.202, 328.8, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-16 14:00:00, None, None, 114.5
None, 2.655, 64.08, None, None, None, None, 53.41, None, 0.879, 332.8, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-16 15:00:00, None, None, 115.8
None, 2.942, 68.63, None, None, None, None, 67.72, None, 0.72, 339.8, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-16 16:00:00, None, None, 116.4
None, 3.613, 65.82, None, None, None, None, 51.21, None, 1.265, 330.5, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-16 17:00:00, None, None, 113.4
None, 2.176, 74.3, None, None, None, None, 54.33, None, 0.593, 319.2, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-16 18:00:00, None, None, 116.0
None, 0.835, 75.2, None, None, None, None, 56.12, None, 0.496, 7.19, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-16 19:00:00, None, None, 116.2
None, -0.436, 78.7, None, None, None, None, 71.6, None, 0.125, 41.49, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-16 20:00:00, None, None, 116.2
None, -0.907, 75.9, None, None, None, None, 48.74, None, 0.343, 86.9, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-16 21:00:00, None, None, 116.2
None, -0.891, 74.9, None, None, None, None, 46.1, None, 0.615, 45.71, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-16 22:00:00, None, None, 116.1
None, -0.458, 69.41, None, None, None, None, 74.5, None, 0.343, 75.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-16 23:00:00, None, None, 116.3
None, -1.513, 84.2, None, None, None, None, 68.05, None, 0.831, 164.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-17 00:00:00, None, None, 116.1
None, -1.848, 87.7, None, None, None, None, 49.54, None, 0.705, 68.67, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-17 01:00:00, None, None, 116.3
None, -2.28, 92.6, None, None, None, None, 42.03, None, 1.194, 10.21, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-17 02:00:00, None, None, 115.3
None, -2.519, 95.7, None, None, None, None, 35.41, None, 2.077, 23.41, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-17 03:00:00, None, None, 115.7
None, -2.663, 95.9, None, None, None, None, 29.29, None, 2.521, 14.38, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-17 04:00:00, None, None, 117.5
None, -2.711, 96.8, None, None, None, None, 30.79, None, 1.608, 6.668, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-17 05:00:00, None, None, 118.5
None, -2.615, 96.0, None, None, None, None, 33.25, None, 1.534, 14.93, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-17 06:00:00, None, None, 118.7
None, -2.232, 95.3, None, None, None, None, 49.97, None, 1.134, 24.35, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-17 07:00:00, None, None, None
None, -1.656, 95.5, None, None, None, None, 62.51, None, 0.339, 267.2, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-17 08:00:00, None, None, 118.5
None, -0.314, 90.3, None, None, None, None, 49.5, None, 0.697, 335.9, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-17 09:00:00, None, None, None
None, -0.519, 91.6, None, None, None, None, 30.6, None, 0.887, 339.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-17 10:00:00, None, None, 119.6
None, 0.332, 89.0, None, None, None, None, 34.35, None, 0.303, 339.2, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-17 11:00:00, None, None, None
None, 0.811, 90.0, None, None, None, None, 48.66, None, 0.442, 309.4, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-17 12:00:00, None, None, 118.9
None, 1.914, 86.5, None, None, None, None, 36.96, None, 2.313, 246.4, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-17 13:00:00, None, None, 118.5
None, 1.999, 87.2, None, None, None, None, 35.48, None, 2.657, 252.0, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-17 14:00:00, None, None, 122.6
None, 1.553, 89.3, None, None, None, None, 48.86, None, 0.74, 259.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-04-17 15:00:00, None, None, 121.9
None, 0.604, 93.1, None, None, None, None, 51.75, None, 0.916, 267.3, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-17 16:00:00, None, None, 121.8
None, 0.906, 90.8, None, None, None, None, 42.91, None, 0.871, 263.3, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-17 17:00:00, None, None, 121.1
None, 0.668, 93.9, None, None, None, None, 48.74, None, 0.601, 304.1, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-17 18:00:00, None, None, 120.7
None, 0.524, 93.0, None, None, None, None, 41.2, None, 0.597, 350.5, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-17 19:00:00, None, None, 120.3
None, -0.195, 97.1, None, None, None, None, 27.56, None, 0.93, 7.05, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-17 20:00:00, None, None, 119.8
None, -0.523, 97.7, None, None, None, None, 25.74, None, 1.553, 15.97, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-17 21:00:00, None, None, 118.8
None, -0.566, 97.8, None, None, None, None, 24.26, None, 0.653, 12.18, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-17 22:00:00, None, None, None
None, -0.893, 96.7, None, None, None, None, 27.39, None, 0.312, 59.52, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-17 23:00:00, None, None, None
None, -0.985, 97.9, None, None, None, None, 50.84, None, 0.212, 21.8, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-18 00:00:00, None, None, None
None, -1.704, 96.5, None, None, None, None, 74.5, None, 0.055, 128.2, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-18 01:00:00, None, None, 121.7
None, -1.8, 95.8, None, None, None, None, 29.38, None, 0.331, 157.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-18 02:00:00, None, None, 121.7
None, -1.417, 95.8, None, None, None, None, 28.78, None, 0.314, 108.6, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-18 03:00:00, None, None, 122.0
None, -1.417, 96.3, None, None, None, None, 45.42, None, 0.246, 182.7, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-18 04:00:00, None, None, None
None, -1.513, 96.9, None, None, None, None, 36.61, None, 0.299, 161.6, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-18 05:00:00, None, None, None
None, -1.417, 96.4, None, None, None, None, 40.46, None, 0.275, 132.6, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-18 06:00:00, None, None, 120.7
None, -0.842, 95.7, None, None, None, None, 39.05, None, 0.272, 88.9, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-18 07:00:00, None, None, None
None, 0.346, 93.3, None, None, None, None, 23.68, None, 4.888, 232.8, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-18 09:00:00, None, None, 122.1
None, 0.141, 93.2, None, None, None, None, 25.71, None, 6.697, 233.7, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-18 10:00:00, None, None, 123.4
None, 0.907, 92.7, None, None, None, None, 24.54, None, 7.53, 233.9, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-18 11:00:00, None, None, 121.6
None, 0.907, 94.0, None, None, None, None, 28.54, None, 5.747, 233.9, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-18 12:00:00, None, None, 123.9
None, 2.438, 88.6, None, None, None, None, 22.46, None, 8.2, 232.2, None, None, None, None, None, 1.0, None, None, None, None, None, None, None, 2017-04-18 13:00:00, None, None, 122.1
None, 4.386, 83.4, None, None, None, None, 26.53, None, 6.137, 232.7, None, None, None, None, None, 2.0, None, None, None, None, None, None, None, 2017-04-18 14:00:00, None, None, 121.7
None, 3.414, 87.2, None, None, None, None, 45.21, None, 1.061, 249.1, None, None, None, None, None, 1.0, None, None, None, None, None, None, None, 2017-04-18 16:00:00, None, None, 121.7
None, 0.595, 93.7, None, None, None, None, 42.8, None, 1.89, 242.0, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-18 17:00:00, None, None, 118.7
None, -0.581, 97.9, None, None, None, None, 26.08, None, 8.46, 234.4, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-18 18:00:00, None, None, 121.4
None, 1.051, 92.0, None, None, None, None, 48.21, None, 2.045, 230.8, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-18 19:00:00, None, None, 118.4
None, -0.722, 96.0, None, None, None, None, 45.92, None, 0.824, 252.6, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-18 20:00:00, None, None, 119.5
None, -0.806, 97.5, None, None, None, None, 19.53, None, 4.271, 226.8, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-18 21:00:00, None, None, None
None, -1.466, 96.6, None, None, None, None, 18.54, None, 9.37, 228.2, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-18 22:00:00, None, None, None
None, -1.704, 94.7, None, None, None, None, 20.91, None, 9.95, 218.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-18 23:00:00, None, None, 121.4
None, -1.656, 96.1, None, None, None, None, 25.19, None, 4.697, 216.0, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-19 00:00:00, None, None, 121.3
None, -1.704, 95.5, None, None, None, None, 24.77, None, 3.523, 208.0, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-19 01:00:00, None, None, 121.4
None, -1.609, 95.8, None, None, None, None, 20.27, None, 5.301, 215.4, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-19 02:00:00, None, None, None
None, -2.471, 95.9, None, None, None, None, 31.83, None, 2.917, 218.4, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-19 03:00:00, None, None, None
None, -1.944, 95.1, None, None, None, None, 34.55, None, 3.904, 215.4, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-19 04:00:00, None, None, 119.2
None, -1.992, 93.2, None, None, None, None, 22.44, None, 7.37, 212.4, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-19 05:00:00, None, None, 119.8
None, -2.04, 91.3, None, None, None, None, 21.33, None, 7.47, 208.8, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-19 06:00:00, None, None, 120.4
None, -1.848, 88.0, None, None, None, None, 22.97, None, 8.58, 212.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-19 07:00:00, None, None, 120.0
None, -1.033, 83.6, None, None, None, None, 38.44, None, 5.108, 210.3, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-19 08:00:00, None, None, None
None, 0.489, 82.1, None, None, None, None, 72.1, None, 1.062, 236.1, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-19 10:00:00, None, None, 122.7
None, 1.291, 79.0, None, None, None, None, 71.8, None, 0.659, 315.0, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-19 11:00:00, None, None, 122.2
None, 2.92, 72.3, None, None, None, None, 80.1, None, 0.098, 313.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-19 12:00:00, None, None, 122.0
None, 3.184, 72.6, None, None, None, None, 78.6, None, 0.244, 80.5, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-19 13:00:00, None, None, 121.1
None, 3.709, 64.81, None, None, None, None, 68.21, None, 1.143, 48.72, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-19 14:00:00, None, None, 118.9
None, 2.607, 62.67, None, None, None, None, 64.63, None, 1.883, 22.23, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-19 15:00:00, None, None, 119.4
None, 4.044, 63.41, None, None, None, None, 72.8, None, 0.999, 226.8, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-19 16:00:00, None, None, 118.2
None, 3.373, 63.68, None, None, None, None, 69.35, None, 1.335, 75.5, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-19 17:00:00, None, None, 118.4
None, 3.038, 62.87, None, None, None, None, 69.61, None, 1.131, 213.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-19 18:00:00, None, None, 117.5
None, 1.902, 70.3, None, None, None, None, 62.82, None, 2.15, 200.7, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-19 19:00:00, None, None, 116.7
None, 1.386, 72.6, None, None, None, None, 52.38, None, 3.578, 205.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-19 20:00:00, None, None, 116.0
None, 1.109, 74.0, None, None, None, None, 68.1, None, 1.635, 192.3, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-19 22:00:00, None, None, 116.3
None, 1.207, 71.0, None, None, None, None, 48.35, None, 5.224, 216.8, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-19 23:00:00, None, None, 117.6
None, 0.872, 71.9, None, None, None, None, 29.42, None, 9.96, 222.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-20 00:00:00, None, None, 118.1
None, 0.488, 74.8, None, None, None, None, 28.59, None, 8.16, 220.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-20 01:00:00, None, None, 118.5
None, 0.106, 76.4, None, None, None, None, 26.56, None, 7.99, 216.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-20 02:00:00, None, None, 118.5
None, -0.316, 80.0, None, None, None, None, 23.5, None, 7.82, 214.9, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-20 03:00:00, None, None, 118.3
None, -0.602, 82.7, None, None, None, None, 23.29, None, 7.47, 212.7, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-20 04:00:00, None, None, 118.0
None, -1.8, 88.9, None, None, None, None, 20.95, None, 7.09, 210.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-20 05:00:00, None, None, 118.3
None, -1.704, 86.6, None, None, None, None, 25.57, None, 5.477, 212.5, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-20 06:00:00, None, None, 118.2
None, -1.561, 84.1, None, None, None, None, 32.39, None, 2.831, 175.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-20 07:00:00, None, None, 118.0
None, -0.937, 78.7, None, None, None, None, 26.79, None, 2.59, 153.9, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-20 08:00:00, None, None, 117.9
None, -0.218, 77.5, None, None, None, None, 26.33, None, 1.701, 176.7, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-20 09:00:00, None, None, 117.8
None, 0.98, 68.81, None, None, None, None, 29.89, None, 1.147, 176.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-20 10:00:00, None, None, 117.8
None, 3.641, 61.89, None, None, None, None, 34.76, None, 1.729, 352.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-20 11:00:00, None, None, 117.6
None, 4.39, 63.35, None, None, None, None, 30.36, None, 3.296, 359.6, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-20 12:00:00, None, None, 116.0
None, 3.086, 70.9, None, None, None, None, 41.12, None, 1.178, 316.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-20 13:00:00, None, None, 117.3
None, 1.857, 79.4, None, None, None, None, 43.16, None, 2.09, 47.65, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-20 15:00:00, None, None, 118.4
None, 2.68, 80.4, None, None, None, None, 45.18, None, 1.624, 34.04, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-20 16:00:00, None, None, 114.5
None, 1.243, 81.7, None, None, None, None, 71.1, None, 0.622, 63.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-20 17:00:00, None, None, 114.2
None, 2.201, 81.2, None, None, None, None, 33.68, None, 1.787, 30.28, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-20 18:00:00, None, None, 114.7
None, 1.386, 84.7, None, None, None, None, 49.51, None, 0.714, 225.1, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-20 19:00:00, None, None, 115.2
None, 0.668, 83.5, None, None, None, None, 32.52, None, 1.462, 198.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-20 20:00:00, None, None, 115.4
None, 0.095, 91.1, None, None, None, None, 24.63, None, 3.63, 188.8, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-20 21:00:00, None, None, 115.4
None, -0.275, 93.5, None, None, None, None, 27.61, None, 3.027, 214.3, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2017-04-20 22:00:00, None, None, 115.3
None, -0.938, 95.1, None, None, None, None, 21.86, None, 5.008, 215.5, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-20 23:00:00, None, None, 115.3
None, -0.746, 90.5, None, None, None, None, 24.56, None, 3.779, 191.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-21 00:00:00, None, None, 115.2
None, -0.458, 83.4, None, None, None, None, 29.6, None, 3.298, 177.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-21 01:00:00, None, None, 114.9
None, -1.033, 86.5, None, None, None, None, 57.64, None, 0.752, 188.7, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-21 02:00:00, None, None, 115.1
None, -0.985, 87.5, None, None, None, None, 61.4, None, 0.893, 138.5, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-21 03:00:00, None, None, 115.3
None, -1.129, 90.3, None, None, None, None, 21.93, None, 2.361, 184.0, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-21 04:00:00, None, None, 115.5
None, -1.321, 92.7, None, None, None, None, 33.78, None, 1.4, 221.8, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-21 05:00:00, None, None, 115.5
None, -0.937, 90.7, None, None, None, None, 50.0, None, 1.408, 198.0, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-21 06:00:00, None, None, 115.5
None, -1.177, 90.2, None, None, None, None, 28.92, None, 3.856, 68.73, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-21 07:00:00, None, None, 115.3
None, -0.794, 89.2, None, None, None, None, 26.4, None, 1.99, 69.44, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-21 08:00:00, None, None, 114.9
None, -0.266, 87.3, None, None, None, None, 21.64, None, 0.951, 57.17, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-21 09:00:00, None, None, 115.0
None, 0.644, 78.7, None, None, None, None, 51.27, None, 0.38, 196.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-21 10:00:00, None, None, 115.4
None, 4.079, 66.58, None, None, None, None, 55.43, None, 1.142, 256.1, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2017-04-21 11:00:00, None, None, 116.3
None, 5.254, 52.17, None, None, None, None, 37.79, None, 2.133, 241.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-21 12:00:00, None, None, 116.4
None, 6.631, 43.66, None, None, None, None, 39.14, None, 1.469, 268.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-21 13:00:00, None, None, 119.3
None, 8.52, 33.4, None, None, None, None, 41.52, None, 2.116, 276.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2017-04-21 14:00:00, None, None, 118.6
None, 10.41, 37.61, None, None, None, None, 44.31, None, 1.846, 291.3, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2017-04-21 15:00:00, None, None, 118.0
None, None, 36.87, None, None, None, None, 43.11, None, 1.471, 291.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2017-04-21 16:00:00, None, None, 117.5
None, None, 35.47, None, None, None, None, 51.13, None, 1.168, 298.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2017-04-21 17:00:00, None, None, 116.0
None, None, 42.37, None, None, None, None, 36.86, None, 2.085, 357.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-21 18:00:00, None, None, 116.2
None, 6.469, 44.32, None, None, None, None, 35.32, None, 2.42, 26.14, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-21 19:00:00, None, None, 116.3
None, 4.666, 46.47, None, None, None, None, 44.35, None, 1.545, 43.59, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2017-04-21 20:00:00, None, None, 117.1
None, 3.189, 49.75, None, None, None, None, 35.31, None, 1.925, 148.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2017-04-21 21:00:00, None, None, 116.7
None, 2.249, 51.91, None, None, None, None, 17.31, None, 2.736, 150.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2017-04-21 22:00:00, None, None, 116.6
None, 2.393, 50.97, None, None, None, None, 26.78, None, 1.869, 113.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2017-04-21 23:00:00, None, None, 116.6
None, 2.105, 53.99, None, None, None, None, 26.91, None, 2.097, 86.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2017-04-22 00:00:00, None, None, 116.7
None, 3.023, 46.55, None, None, None, None, 47.84, None, 1.074, 141.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2017-04-22 01:00:00, None, None, 116.6
None, 2.298, 55.06, None, None, None, None, 64.88, None, 0.906, 96.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2017-04-22 02:00:00, None, None, 116.6
None, 2.059, 60.95, None, None, None, None, 60.9, None, 1.164, 177.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-22 03:00:00, None, None, 116.5
None, 1.157, 65.78, None, None, None, None, 63.03, None, 0.661, 137.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-22 04:00:00, None, None, 116.6
None, 1.591, 63.64, None, None, None, None, 60.53, None, 0.627, 351.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-22 05:00:00, None, None, 116.4
None, 0.834, 66.26, None, None, None, None, 72.8, None, 0.187, 305.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-22 06:00:00, None, None, 116.3
None, 1.791, 60.57, None, None, None, None, 72.4, None, 0.19, 286.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-22 07:00:00, None, None, 116.4
None, 3.165, 56.6, None, None, None, None, 49.7, None, 0.7, 336.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-22 08:00:00, None, None, 116.3
None, 4.453, 50.03, None, None, None, None, 45.45, None, 1.039, 322.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-22 09:00:00, None, None, 116.5
None, 5.199, 50.42, None, None, None, None, 41.28, None, 1.683, 335.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-22 10:00:00, None, None, 115.9
None, 5.529, 51.96, None, None, None, None, 33.84, None, 3.244, 358.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-22 11:00:00, None, None, 115.8
None, 7.45, 44.46, None, None, None, None, 46.23, None, 2.094, 338.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-22 12:00:00, None, None, 115.8
None, 9.19, 37.42, None, None, None, None, 54.3, None, 1.85, 351.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-22 13:00:00, None, None, 114.0
None, 8.13, 35.74, None, None, None, None, 56.84, None, 2.195, 332.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2017-04-22 14:00:00, None, None, 115.2
None, None, 37.75, None, None, None, None, 61.02, None, 1.556, 339.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2017-04-22 15:00:00, None, None, 115.6
None, 7.08, 41.83, None, None, None, None, 61.78, None, 1.269, 273.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2017-04-22 16:00:00, None, None, 114.4
None, 6.7, 40.63, None, None, None, None, 57.19, None, 1.268, 319.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2017-04-22 17:00:00, None, None, 111.9
None, 4.705, 52.29, None, None, None, None, 74.8, None, 0.51, 280.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2017-04-22 18:00:00, None, None, 113.4
None, 1.122, 89.7, None, None, None, None, 38.15, None, 4.814, 218.8, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-22 19:00:00, None, None, 110.8
None, 0.284, 95.6, None, None, None, None, 66.57, None, 0.593, 5.46, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-22 20:00:00, None, None, 113.2
None, -0.051, 98.0, None, None, None, None, 43.58, None, 2.168, 2.804, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-22 21:00:00, None, None, 112.7
None, -0.185, 98.5, None, None, None, None, 37.78, None, 1.369, 15.21, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2017-04-22 22:00:00, None, None, 111.6
