WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 3.599,81.7,2016-03-02 01:00:00,7.54,9
None, None, 1.461,87.0,2016-03-02 02:00:00,6.892,9
None, None, 2.481,86.6,2016-03-02 03:00:00,6.775,9
None, None, 2.111,88.5,2016-03-02 04:00:00,6.591,9
None, None, 2.383,91.5,2016-03-02 05:00:00,6.601,9
None, None, 2.144,92.5,2016-03-02 06:00:00,6.345,9
None, None, 2.474,91.5,2016-03-02 07:00:00,6.438,9
None, None, 2.723,91.8,2016-03-02 08:00:00,6.428,9
None, None, 2.898,92.1,2016-03-02 09:00:00,6.866,9
None, None, 1.887,92.2,2016-03-02 10:00:00,7.31,9
None, None, 1.123,91.9,2016-03-02 11:00:00,7.98,9
None, None, 1.121,90.7,2016-03-02 12:00:00,8.2,9
None, None, 1.232,88.3,2016-03-02 13:00:00,8.89,9
None, None, 3.228,78.9,2016-03-02 14:00:00,9.5,9
None, None, 1.788,76.5,2016-03-02 15:00:00,9.69,9
None, None, 2.428,78.6,2016-03-02 16:00:00,9.53,9
None, None, 3.957,82.7,2016-03-02 17:00:00,8.91,9
None, None, 5.918,75.7,2016-03-02 18:00:00,9.34,9
None, None, 3.798,74.8,2016-03-02 19:00:00,9.3,9
None, None, 3.509,77.0,2016-03-02 20:00:00,9.05,9
None, None, 3.755,75.5,2016-03-02 21:00:00,9.26,9
None, None, 4.366,83.5,2016-03-02 22:00:00,8.38,9
None, None, 3.881,83.4,2016-03-02 23:00:00,8.54,9
None, None, 2.716,86.6,2016-03-03 00:00:00,8.93,9
None, None, 1.804,90.4,2016-03-03 01:00:00,8.82,9
None, None, 1.88,91.5,2016-03-03 02:00:00,8.62,9
None, None, 1.083,91.7,2016-03-03 03:00:00,8.29,9
None, None, 0.906,91.6,2016-03-03 04:00:00,7.96,9
None, None, 0.964999,92.2,2016-03-03 05:00:00,7.88,9
None, None, 1.409,92.2,2016-03-03 06:00:00,7.9,9
None, None, 1.177,92.7,2016-03-03 07:00:00,7.87,9
None, None, 1.805,92.8,2016-03-03 08:00:00,8.09,9
None, None, 1.876,90.0,2016-03-03 09:00:00,8.66,9
None, None, 1.273,90.5,2016-03-03 10:00:00,8.62,9
None, None, 1.885,91.9,2016-03-03 11:00:00,8.76,9
None, None, 4.306,88.5,2016-03-03 12:00:00,9.22,9
None, None, 2.056,87.5,2016-03-03 13:00:00,9.6,9
None, None, 1.5,79.5,2016-03-03 14:00:00,10.15,9
None, None, 2.322,74.0,2016-03-03 15:00:00,10.7,9
None, None, 0.700999,68.48,2016-03-03 16:00:00,11.44,9
None, None, 1.563,73.1,2016-03-03 17:00:00,11.33,9
None, None, 1.756,82.6,2016-03-03 18:00:00,10.66,9
None, None, 1.84,81.8,2016-03-03 19:00:00,10.15,9
None, None, 1.932,81.9,2016-03-03 20:00:00,9.93,9
None, None, 1.955,77.8,2016-03-03 21:00:00,10.38,9
None, None, 1.904,72.7,2016-03-03 22:00:00,10.84,9
None, None, 1.687,69.48,2016-03-03 23:00:00,11.13,9
