WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 2.979,84.2,2016-03-21 13:00:00,10.01,12
None, None, 4.785,83.0,2016-03-21 14:00:00,10.03,12
None, None, 4.405,82.4,2016-03-21 15:00:00,9.94,12
None, None, 3.241,83.4,2016-03-21 16:00:00,9.94,12
None, None, 2.413,88.9,2016-03-21 17:00:00,9.36,12
None, None, 2.543,91.3,2016-03-21 18:00:00,9.07,12
None, None, 1.133,92.8,2016-03-21 19:00:00,8.84,12
None, None, 3.357,93.1,2016-03-21 20:00:00,8.65,12
None, None, 3.498,90.4,2016-03-21 21:00:00,8.28,12
None, None, 1.627,89.2,2016-03-21 22:00:00,8.09,12
None, None, 0.739,90.2,2016-03-21 23:00:00,7.82,12
None, None, 1.113,91.5,2016-03-22 00:00:00,7.52,12
None, None, 0.663999,92.7,2016-03-22 01:00:00,7.29,12
None, None, 0.745998,93.3,2016-03-22 02:00:00,7.47,12
None, None, 0.201,93.6,2016-03-22 03:00:00,7.44,12
None, None, 1.034,94.1,2016-03-22 04:00:00,7.47,12
None, None, 0.750998,93.8,2016-03-22 05:00:00,7.65,12
None, None, 0.414,93.7,2016-03-22 06:00:00,7.73,12
None, None, 0.54,94.1,2016-03-22 07:00:00,7.69,12
None, None, 0.726998,94.0,2016-03-22 08:00:00,7.81,12
None, None, 0.768,92.3,2016-03-22 09:00:00,8.21,12
None, None, 0.509,89.9,2016-03-22 10:00:00,8.73,12
None, None, None,89.8,2016-03-22 11:00:00,8.76,12
None, None, 0.782,89.1,2016-03-22 12:00:00,8.84,12
None, None, 1.298,86.0,2016-03-22 13:00:00,9.54,12
None, None, 1.922,71.1,2016-03-22 14:00:00,11.03,12
None, None, 1.762,67.73,2016-03-22 15:00:00,11.31,12
None, None, 1.072,69.06,2016-03-22 16:00:00,11.06,12
None, None, 0.708,69.25,2016-03-22 17:00:00,11.09,12
None, None, 2.562,74.8,2016-03-22 18:00:00,10.91,12
None, None, 1.359,81.6,2016-03-22 19:00:00,10.1,12
None, None, 1.334,84.9,2016-03-22 20:00:00,9.49,12
None, None, 1.514,86.6,2016-03-22 21:00:00,8.94,12
None, None, 0.584999,86.5,2016-03-22 22:00:00,8.86,12
None, None, 1.199,88.2,2016-03-22 23:00:00,8.6,12
None, None, 1.23,88.5,2016-03-23 00:00:00,8.36,12
None, None, 1.16,90.8,2016-03-23 01:00:00,7.89,12
None, None, 1.006,91.3,2016-03-23 02:00:00,7.97,12
None, None, 0.856,91.8,2016-03-23 03:00:00,8.03,12
None, None, 0.856,92.0,2016-03-23 04:00:00,7.98,12
None, None, 1.677,92.3,2016-03-23 05:00:00,7.79,12
None, None, 1.664,92.5,2016-03-23 06:00:00,7.73,12
None, None, 1.555,91.4,2016-03-23 07:00:00,7.85,12
None, None, 2.362,88.4,2016-03-23 08:00:00,8.22,12
None, None, 3.369,87.3,2016-03-23 09:00:00,8.13,12
None, None, 1.74,87.3,2016-03-23 10:00:00,8.09,12
None, None, 2.104,88.8,2016-03-23 11:00:00,7.94,12
None, None, 2.319,88.9,2016-03-23 12:00:00,8.03,12
None, None, 1.345,89.6,2016-03-23 13:00:00,8.01,12
None, None, 1.816,90.1,2016-03-23 14:00:00,8.11,12
None, None, 4.989,83.5,2016-03-23 15:00:00,8.96,12
None, None, 5.685,82.2,2016-03-23 16:00:00,9.03,12
None, None, 4.252,81.4,2016-03-23 17:00:00,9.09,12
None, None, 2.924,81.9,2016-03-23 18:00:00,9.01,12
None, None, 3.755,82.3,2016-03-23 19:00:00,9.06,12
None, None, 5.351,82.6,2016-03-23 20:00:00,9.19,12
None, None, 8.6,84.3,2016-03-23 21:00:00,9.13,12
None, None, 8.64,87.6,2016-03-23 22:00:00,9.03,12
None, None, 5.553,87.6,2016-03-23 23:00:00,8.93,12
None, None, 2.888,86.4,2016-03-24 00:00:00,8.09,12
None, None, 3.095,88.1,2016-03-24 01:00:00,7.63,12
None, None, 2.153,85.6,2016-03-24 02:00:00,7.53,12
None, None, 2.233,87.7,2016-03-24 03:00:00,6.832,12
None, None, 2.529,86.4,2016-03-24 04:00:00,5.971,12
None, None, 2.48,88.8,2016-03-24 05:00:00,4.956,12
None, None, 1.794,87.7,2016-03-24 06:00:00,4.908,12
None, None, 1.415,87.0,2016-03-24 07:00:00,5.228,12
None, None, 0.944,88.3,2016-03-24 08:00:00,5.793,12
None, None, 0.978999,88.0,2016-03-24 09:00:00,6.4,12
None, None, 1.205,81.3,2016-03-24 10:00:00,7.44,12
None, None, 2.523,76.3,2016-03-24 11:00:00,8.44,12
None, None, 2.918,72.3,2016-03-24 12:00:00,8.72,12
None, None, 3.169,72.3,2016-03-24 13:00:00,8.7,12
None, None, 1.737,70.2,2016-03-24 14:00:00,8.88,12
None, None, 0.379999,71.1,2016-03-24 15:00:00,8.73,12
None, None, 1.279,75.8,2016-03-24 16:00:00,8.35,12
None, None, 1.669,81.6,2016-03-24 17:00:00,8.38,12
None, None, 1.686,85.7,2016-03-24 18:00:00,8.13,12
None, None, 1.926,89.3,2016-03-24 19:00:00,7.74,12
None, None, 1.74,90.5,2016-03-24 20:00:00,7.2,12
None, None, 0.865998,90.9,2016-03-24 21:00:00,6.733,12
None, None, 0.640999,90.6,2016-03-24 22:00:00,6.509,12
None, None, 0.762,90.1,2016-03-24 23:00:00,6.383,12
