wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
267.0, None, None,0.0, None,2.7, None,-1.6, None, None, None,90.0,2016-12-03 10:00:00,49,,,,,,,,,,,,,
177.0, None, None,0.0, None,3.5, None,-0.4, None, None, None,89.0,2016-12-03 11:00:00,49,,,,,,,,,,,,,
204.0, None, None,0.0, None,4.3, None,1.0, None, None, None,84.0,2016-12-03 12:00:00,49,,,,,,,,,,,,,
238.0, None, None,0.2, None,6.1, None,0.4, None, None, None,75.0,2016-12-03 13:00:00,49,,,,,,,,,,,,,
216.0, None, None,0.0, None,3.2, None,-0.5, None, None, None,84.0,2016-12-03 14:00:00,49,,,,,,,,,,,,,
165.0, None, None,0.0, None,2.0, None,-1.3, None, None, None,89.0,2016-12-03 15:00:00,49,,,,,,,,,,,,,
147.0, None, None,0.0, None,4.6, None,-1.8, None, None, None,90.0,2016-12-03 16:00:00,49,,,,,,,,,,,,,
168.0, None, None,0.0, None,3.4, None,-2.1, None, None, None,90.0,2016-12-03 17:00:00,49,,,,,,,,,,,,,
148.0, None, None,0.0, None,4.1, None,-2.3, None, None, None,90.0,2016-12-03 18:00:00,49,,,,,,,,,,,,,
206.0, None, None,0.0, None,3.1, None,-2.5, None, None, None,90.0,2016-12-03 19:00:00,49,,,,,,,,,,,,,
155.0, None, None,0.0, None,2.1, None,-2.5, None, None, None,91.0,2016-12-03 20:00:00,49,,,,,,,,,,,,,
157.0, None, None,0.0, None,3.6, None,-2.6, None, None, None,93.0,2016-12-03 21:00:00,49,,,,,,,,,,,,,
148.0, None, None,0.0, None,4.2, None,-2.6, None, None, None,93.0,2016-12-03 22:00:00,49,,,,,,,,,,,,,
151.0, None, None,0.0, None,3.3, None,-2.7, None, None, None,94.0,2016-12-03 23:00:00,49,,,,,,,,,,,,,
150.0, None, None,0.0, None,3.8, None,-2.7, None, None, None,94.0,2016-12-04 00:00:00,49,,,,,,,,,,,,,
211.0, None, None,0.0, None,3.9, None,-2.8, None, None, None,94.0,2016-12-04 01:00:00,49,,,,,,,,,,,,,
186.0, None, None,0.0, None,4.3, None,-2.9, None, None, None,94.0,2016-12-04 02:00:00,49,,,,,,,,,,,,,
209.0, None, None,0.0, None,2.0, None,-3.1, None, None, None,93.0,2016-12-04 03:00:00,49,,,,,,,,,,,,,
139.0, None, None,0.0, None,1.6, None,-3.4, None, None, None,93.0,2016-12-04 04:00:00,49,,,,,,,,,,,,,
254.0, None, None,0.0, None,3.8, None,-3.3, None, None, None,93.0,2016-12-04 05:00:00,49,,,,,,,,,,,,,
262.0, None, None,0.0, None,5.5, None,-3.9, None, None, None,91.0,2016-12-04 06:00:00,49,,,,,,,,,,,,,
188.0, None, None,0.0, None,2.3, None,-4.2, None, None, None,91.0,2016-12-04 07:00:00,49,,,,,,,,,,,,,
355.0, None, None,0.0, None,1.7, None,-4.2, None, None, None,91.0,2016-12-04 08:00:00,49,,,,,,,,,,,,,
321.0, None, None,0.0, None,3.2, None,-3.5, None, None, None,86.0,2016-12-04 09:00:00,49,,,,,,,,,,,,,
326.0, None, None,0.0, None,9.3, None,-4.1, None, None, None,87.0,2016-12-04 10:00:00,49,,,,,,,,,,,,,
325.0, None, None,0.0, None,14.1, None,-3.4, None, None, None,80.0,2016-12-04 11:00:00,49,,,,,,,,,,,,,
329.0, None, None,0.0, None,13.1, None,-3.8, None, None, None,80.0,2016-12-04 12:00:00,49,,,,,,,,,,,,,
324.0, None, None,0.0, None,10.9, None,-4.6, None, None, None,80.0,2016-12-04 13:00:00,49,,,,,,,,,,,,,
329.0, None, None,0.0, None,12.1, None,-5.6, None, None, None,76.0,2016-12-04 14:00:00,49,,,,,,,,,,,,,
326.0, None, None,0.0, None,12.5, None,-5.2, None, None, None,69.0,2016-12-04 15:00:00,49,,,,,,,,,,,,,
357.0, None, None,0.0, None,8.1, None,-7.4, None, None, None,73.0,2016-12-04 16:00:00,49,,,,,,,,,,,,,
18.0, None, None,0.0, None,3.9, None,-8.4, None, None, None,78.0,2016-12-04 17:00:00,49,,,,,,,,,,,,,
41.0, None, None,0.0, None,5.9, None,-8.0, None, None, None,77.0,2016-12-04 18:00:00,49,,,,,,,,,,,,,
322.0, None, None,0.0, None,5.9, None,-7.9, None, None, None,71.0,2016-12-04 19:00:00,49,,,,,,,,,,,,,
36.0, None, None,0.0, None,5.1, None,-9.9, None, None, None,78.0,2016-12-04 20:00:00,49,,,,,,,,,,,,,
34.0, None, None,0.0, None,4.1, None,-12.1, None, None, None,84.0,2016-12-04 21:00:00,49,,,,,,,,,,,,,
322.0, None, None,0.0, None,2.3, None,-13.1, None, None, None,81.0,2016-12-04 22:00:00,49,,,,,,,,,,,,,
333.0, None, None,0.0, None,2.2, None,-15.2, None, None, None,84.0,2016-12-04 23:00:00,49,,,,,,,,,,,,,
305.0, None, None,0.0, None,2.1, None,-13.9, None, None, None,82.0,2016-12-05 00:00:00,49,,,,,,,,,,,,,
356.0, None, None,0.0, None,2.1, None,-13.3, None, None, None,82.0,2016-12-05 01:00:00,49,,,,,,,,,,,,,
327.0, None, None,0.0, None,2.9, None,-13.7, None, None, None,82.0,2016-12-05 02:00:00,49,,,,,,,,,,,,,
357.0, None, None,0.0, None,3.5, None,-14.0, None, None, None,81.0,2016-12-05 03:00:00,49,,,,,,,,,,,,,
29.0, None, None,0.0, None,3.6, None,-13.7, None, None, None,81.0,2016-12-05 04:00:00,49,,,,,,,,,,,,,
349.0, None, None,0.0, None,1.6, None,-14.7, None, None, None,81.0,2016-12-05 05:00:00,49,,,,,,,,,,,,,
9.0, None, None,0.0, None,4.3, None,-13.9, None, None, None,82.0,2016-12-05 06:00:00,49,,,,,,,,,,,,,
267.0, None, None,0.0, None,2.1, None,-13.7, None, None, None,81.0,2016-12-05 07:00:00,49,,,,,,,,,,,,,
275.0, None, None,0.0, None,5.4, None,-13.1, None, None, None,81.0,2016-12-05 08:00:00,49,,,,,,,,,,,,,
159.0, None, None,0.0, None,2.5, None,-11.9, None, None, None,81.0,2016-12-05 09:00:00,49,,,,,,,,,,,,,
169.0, None, None,0.0, None,2.4, None,-9.5, None, None, None,81.0,2016-12-05 10:00:00,49,,,,,,,,,,,,,
201.0, None, None,0.0, None,3.2, None,-7.5, None, None, None,75.0,2016-12-05 11:00:00,49,,,,,,,,,,,,,
137.0, None, None,0.0, None,3.6, None,-5.8, None, None, None,71.0,2016-12-05 12:00:00,49,,,,,,,,,,,,,
178.0, None, None,0.0, None,2.6, None,-5.7, None, None, None,72.0,2016-12-05 13:00:00,49,,,,,,,,,,,,,
147.0, None, None,0.0, None,3.7, None,-5.4, None, None, None,66.0,2016-12-05 14:00:00,49,,,,,,,,,,,,,
346.0, None, None,0.0, None,0.0, None,-7.5, None, None, None,80.0,2016-12-05 15:00:00,49,,,,,,,,,,,,,
9.0, None, None,0.0, None,4.3, None,-10.2, None, None, None,84.0,2016-12-05 16:00:00,49,,,,,,,,,,,,,
354.0, None, None,0.0, None,2.8, None,-12.1, None, None, None,84.0,2016-12-05 17:00:00,49,,,,,,,,,,,,,
64.0, None, None,0.0, None,7.3, None,-11.4, None, None, None,82.0,2016-12-05 18:00:00,49,,,,,,,,,,,,,
67.0, None, None,0.0, None,7.7, None,-11.2, None, None, None,77.0,2016-12-05 19:00:00,49,,,,,,,,,,,,,
75.0, None, None,0.0, None,7.2, None,-11.9, None, None, None,77.0,2016-12-05 20:00:00,49,,,,,,,,,,,,,
14.0, None, None,0.0, None,4.4, None,-12.8, None, None, None,77.0,2016-12-05 21:00:00,49,,,,,,,,,,,,,
28.0, None, None,0.0, None,3.7, None,-12.4, None, None, None,74.0,2016-12-05 22:00:00,49,,,,,,,,,,,,,
25.0, None, None,0.0, None,4.3, None,-11.9, None, None, None,77.0,2016-12-05 23:00:00,49,,,,,,,,,,,,,
54.0, None, None,0.0, None,4.0, None,-11.3, None, None, None,78.0,2016-12-06 00:00:00,49,,,,,,,,,,,,,
62.0, None, None,0.0, None,6.2, None,-10.9, None, None, None,78.0,2016-12-06 01:00:00,49,,,,,,,,,,,,,
333.0, None, None,0.0, None,4.6, None,-11.4, None, None, None,82.0,2016-12-06 02:00:00,49,,,,,,,,,,,,,
45.0, None, None,0.0, None,4.9, None,-10.7, None, None, None,80.0,2016-12-06 03:00:00,49,,,,,,,,,,,,,
355.0, None, None,0.0, None,5.8, None,-10.1, None, None, None,80.0,2016-12-06 04:00:00,49,,,,,,,,,,,,,
346.0, None, None,0.0, None,4.6, None,-10.1, None, None, None,83.0,2016-12-06 05:00:00,49,,,,,,,,,,,,,
334.0, None, None,0.0, None,5.3, None,-10.1, None, None, None,83.0,2016-12-06 06:00:00,49,,,,,,,,,,,,,
326.0, None, None,0.0, None,8.1, None,-10.3, None, None, None,80.0,2016-12-06 07:00:00,49,,,,,,,,,,,,,
329.0, None, None,0.0, None,5.6, None,-10.7, None, None, None,80.0,2016-12-06 08:00:00,49,,,,,,,,,,,,,
334.0, None, None,0.0, None,7.0, None,-10.9, None, None, None,77.0,2016-12-06 09:00:00,49,,,,,,,,,,,,,
325.0, None, None,0.0, None,7.5, None,-10.8, None, None, None,75.0,2016-12-06 10:00:00,49,,,,,,,,,,,,,
319.0, None, None,0.0, None,7.5, None,-10.2, None, None, None,72.0,2016-12-06 11:00:00,49,,,,,,,,,,,,,
337.0, None, None,0.0, None,8.3, None,-9.7, None, None, None,69.0,2016-12-06 12:00:00,49,,,,,,,,,,,,,
302.0, None, None,0.0, None,8.7, None,-9.8, None, None, None,70.0,2016-12-06 13:00:00,49,,,,,,,,,,,,,
322.0, None, None,0.0, None,8.3, None,-10.6, None, None, None,71.0,2016-12-06 14:00:00,49,,,,,,,,,,,,,
334.0, None, None,0.0, None,8.8, None,-11.0, None, None, None,73.0,2016-12-06 15:00:00,49,,,,,,,,,,,,,
324.0, None, None,0.0, None,8.1, None,-11.6, None, None, None,75.0,2016-12-06 16:00:00,49,,,,,,,,,,,,,
331.0, None, None,0.0, None,9.3, None,-12.3, None, None, None,74.0,2016-12-06 17:00:00,49,,,,,,,,,,,,,
329.0, None, None,0.0, None,10.1, None,-12.9, None, None, None,73.0,2016-12-06 18:00:00,49,,,,,,,,,,,,,
332.0, None, None,0.0, None,10.0, None,-13.4, None, None, None,73.0,2016-12-06 19:00:00,49,,,,,,,,,,,,,
330.0, None, None,0.0, None,11.0, None,-13.9, None, None, None,74.0,2016-12-06 20:00:00,49,,,,,,,,,,,,,
331.0, None, None,0.0, None,8.9, None,-14.3, None, None, None,75.0,2016-12-06 21:00:00,49,,,,,,,,,,,,,
317.0, None, None,0.0, None,6.1, None,-14.7, None, None, None,74.0,2016-12-06 22:00:00,49,,,,,,,,,,,,,
310.0, None, None,0.0, None,5.8, None,-14.8, None, None, None,74.0,2016-12-06 23:00:00,49,,,,,,,,,,,,,
317.0, None, None,0.0, None,7.4, None,-15.1, None, None, None,75.0,2016-12-07 00:00:00,49,,,,,,,,,,,,,
282.0, None, None,0.0, None,3.7, None,-15.3, None, None, None,75.0,2016-12-07 01:00:00,49,,,,,,,,,,,,,
325.0, None, None,0.0, None,6.4, None,-15.5, None, None, None,76.0,2016-12-07 02:00:00,49,,,,,,,,,,,,,
331.0, None, None,0.0, None,3.6, None,-15.8, None, None, None,76.0,2016-12-07 03:00:00,49,,,,,,,,,,,,,
338.0, None, None,0.0, None,5.6, None,-16.0, None, None, None,75.0,2016-12-07 04:00:00,49,,,,,,,,,,,,,
328.0, None, None,0.0, None,6.9, None,-16.4, None, None, None,75.0,2016-12-07 05:00:00,49,,,,,,,,,,,,,
337.0, None, None,0.0, None,6.9, None,-16.7, None, None, None,76.0,2016-12-07 06:00:00,49,,,,,,,,,,,,,
342.0, None, None,0.0, None,5.4, None,-17.2, None, None, None,76.0,2016-12-07 07:00:00,49,,,,,,,,,,,,,
332.0, None, None,0.0, None,5.1, None,-17.0, None, None, None,77.0,2016-12-07 08:00:00,49,,,,,,,,,,,,,
326.0, None, None,0.0, None,4.4, None,-16.3, None, None, None,75.0,2016-12-07 09:00:00,49,,,,,,,,,,,,,
62.0, None, None,0.0, None,3.7, None,-15.0, None, None, None,71.0,2016-12-07 10:00:00,49,,,,,,,,,,,,,
352.0, None, None,0.0, None,5.5, None,-14.3, None, None, None,68.0,2016-12-07 11:00:00,49,,,,,,,,,,,,,
342.0, None, None,0.0, None,5.9, None,-13.5, None, None, None,66.0,2016-12-07 12:00:00,49,,,,,,,,,,,,,
2.0, None, None,0.0, None,3.5, None,-12.1, None, None, None,64.0,2016-12-07 13:00:00,49,,,,,,,,,,,,,
336.0, None, None,0.0, None,7.2, None,-12.8, None, None, None,68.0,2016-12-07 14:00:00,49,,,,,,,,,,,,,
298.0, None, None,0.0, None,6.3, None,-13.8, None, None, None,74.0,2016-12-07 15:00:00,49,,,,,,,,,,,,,
327.0, None, None,0.0, None,4.0, None,-16.1, None, None, None,78.0,2016-12-07 16:00:00,49,,,,,,,,,,,,,
346.0, None, None,0.0, None,4.9, None,-17.6, None, None, None,75.0,2016-12-07 17:00:00,49,,,,,,,,,,,,,
358.0, None, None,0.0, None,2.3, None,-19.2, None, None, None,75.0,2016-12-07 18:00:00,49,,,,,,,,,,,,,
16.0, None, None,0.0, None,1.7, None,-18.8, None, None, None,75.0,2016-12-07 19:00:00,49,,,,,,,,,,,,,
51.0, None, None,0.0, None,1.7, None,-18.6, None, None, None,76.0,2016-12-07 20:00:00,49,,,,,,,,,,,,,
348.0, None, None,0.0, None,0.0, None,-20.3, None, None, None,72.0,2016-12-07 21:00:00,49,,,,,,,,,,,,,
40.0, None, None,0.0, None,1.8, None,-22.1, None, None, None,71.0,2016-12-07 22:00:00,49,,,,,,,,,,,,,
357.0, None, None,0.0, None,2.9, None,-23.0, None, None, None,70.0,2016-12-07 23:00:00,49,,,,,,,,,,,,,
2.0, None, None,0.0, None,0.0, None,-23.0, None, None, None,72.0,2016-12-08 00:00:00,49,,,,,,,,,,,,,
50.0, None, None,0.0, None,2.0, None,-20.0, None, None, None,75.0,2016-12-08 01:00:00,49,,,,,,,,,,,,,
44.0, None, None,0.0, None,2.0, None,-18.7, None, None, None,76.0,2016-12-08 02:00:00,49,,,,,,,,,,,,,
252.0, None, None,0.0, None,2.1, None,-17.6, None, None, None,76.0,2016-12-08 03:00:00,49,,,,,,,,,,,,,
303.0, None, None,0.0, None,1.9, None,-17.7, None, None, None,76.0,2016-12-08 04:00:00,49,,,,,,,,,,,,,
68.0, None, None,0.0, None,2.1, None,-17.5, None, None, None,77.0,2016-12-08 05:00:00,49,,,,,,,,,,,,,
28.0, None, None,0.0, None,2.6, None,-17.5, None, None, None,76.0,2016-12-08 06:00:00,49,,,,,,,,,,,,,
62.0, None, None,0.0, None,1.8, None,-17.9, None, None, None,76.0,2016-12-08 07:00:00,49,,,,,,,,,,,,,
128.0, None, None,0.0, None,1.7, None,-18.9, None, None, None,73.0,2016-12-08 08:00:00,49,,,,,,,,,,,,,
44.0, None, None,0.0, None,0.0, None,-17.7, None, None, None,75.0,2016-12-08 09:00:00,49,,,,,,,,,,,,,
300.0, None, None,0.0, None,2.2, None,-14.3, None, None, None,75.0,2016-12-08 10:00:00,49,,,,,,,,,,,,,
91.0, None, None,0.0, None,3.7, None,-12.9, None, None, None,71.0,2016-12-08 11:00:00,49,,,,,,,,,,,,,
296.0, None, None,0.0, None,4.8, None,-10.9, None, None, None,66.0,2016-12-08 12:00:00,49,,,,,,,,,,,,,
333.0, None, None,0.0, None,7.2, None,-10.7, None, None, None,64.0,2016-12-08 13:00:00,49,,,,,,,,,,,,,
324.0, None, None,0.0, None,6.0, None,-12.2, None, None, None,69.0,2016-12-08 14:00:00,49,,,,,,,,,,,,,
347.0, None, None,0.0, None,3.4, None,-13.7, None, None, None,76.0,2016-12-08 15:00:00,49,,,,,,,,,,,,,
322.0, None, None,0.0, None,5.8, None,-14.3, None, None, None,77.0,2016-12-08 16:00:00,49,,,,,,,,,,,,,
359.0, None, None,0.0, None,2.7, None,-16.6, None, None, None,77.0,2016-12-08 17:00:00,49,,,,,,,,,,,,,
16.0, None, None,0.0, None,2.5, None,-19.6, None, None, None,75.0,2016-12-08 18:00:00,49,,,,,,,,,,,,,
48.0, None, None,0.0, None,2.2, None,-20.4, None, None, None,74.0,2016-12-08 19:00:00,49,,,,,,,,,,,,,
30.0, None, None,0.0, None,2.8, None,-20.4, None, None, None,73.0,2016-12-08 20:00:00,49,,,,,,,,,,,,,
71.0, None, None,0.0, None,3.3, None,-20.5, None, None, None,74.0,2016-12-08 21:00:00,49,,,,,,,,,,,,,
52.0, None, None,0.0, None,3.0, None,-20.7, None, None, None,72.0,2016-12-08 22:00:00,49,,,,,,,,,,,,,
284.0, None, None,0.0, None,2.0, None,-22.1, None, None, None,72.0,2016-12-08 23:00:00,49,,,,,,,,,,,,,
,,,,,,,,,,,,2016-12-02 00:00:00,49,, None, None, None, None, None, None, None, None,270.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 01:00:00,49,, None, None, None, None, None, None, None, None,271.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 02:00:00,49,, None, None, None, None, None, None, None, None,270.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 03:00:00,49,, None, None, None, None, None, None, None, None,270.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 04:00:00,49,, None, None, None, None, None, None, None, None,270.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 05:00:00,49,, None, None, None, None, None, None, None, None,270.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 06:00:00,49,, None, None, None, None, None, None, None, None,270.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 07:00:00,49,, None, None, None, None, None, None, None, None,271.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 08:00:00,49,, None, None, None, None, None, None, None, None,271.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 09:00:00,49,, None, None, None, None, None, None, None, None,271.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 10:00:00,49,, None, None, None, None, None, None, None, None,271.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 11:00:00,49,, None, None, None, None, None, None, None, None,270.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 12:00:00,49,, None, None, None, None, None, None, None, None,270.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 13:00:00,49,, None, None, None, None, None, None, None, None,270.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 14:00:00,49,, None, None, None, None, None, None, None, None,270.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 15:00:00,49,, None, None, None, None, None, None, None, None,270.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 16:00:00,49,, 2.0, None, None, None, None, None, None, None,270.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 17:00:00,49,, None, None, None, None, None, None, None, None,271.0,73.0, None, None
,,,,,,,,,,,,2016-12-02 18:00:00,49,, None, None, None, None, None, None, None, None,272.0,75.0, None, None
,,,,,,,,,,,,2016-12-02 19:00:00,49,, None, None, None, None, None, None, None, None,273.0,76.0, None, None
,,,,,,,,,,,,2016-12-02 20:00:00,49,, None, None, None, None, None, None, None, None,273.0,76.0, None, None
,,,,,,,,,,,,2016-12-02 21:00:00,49,, None, None, None, None, None, None, None, None,273.0,76.0, None, None
,,,,,,,,,,,,2016-12-02 22:00:00,49,, None, None, None, None, None, None, None, None,273.0,77.0, None, None
,,,,,,,,,,,,2016-12-02 23:00:00,49,, None, None, None, None, None, None, None, None,274.0,78.0, None, None
,,,,,,,,,,,,2016-12-03 00:00:00,49,, None, None, None, None, None, None, None, None,275.0,79.0, None, None
,,,,,,,,,,,,2016-12-03 01:00:00,49,, None, None, None, None, None, None, None, None,275.0,80.0, None, None
,,,,,,,,,,,,2016-12-03 02:00:00,49,, None, None, None, None, None, None, None, None,276.0,80.0, None, None
,,,,,,,,,,,,2016-12-03 03:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 04:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 05:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 06:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 07:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 08:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 09:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 10:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 11:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 12:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 13:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 14:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 15:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 16:00:00,49,, 2.0, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 17:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 18:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 19:00:00,49,, None, None, None, None, None, None, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 20:00:00,49,, None, None, None, None, -4.6, 39.0, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 21:00:00,49,, None, None, None, None, -4.9, 39.0, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 22:00:00,49,, None, None, None, None, -5.1, 39.0, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-03 23:00:00,49,, None, None, None, None, -5.3, 39.0, None, None,276.0,81.0, None, None
,,,,,,,,,,,,2016-12-04 00:00:00,49,, None, None, None, None, None, None, None, None,276.0,82.0, None, None
,,,,,,,,,,,,2016-12-04 01:00:00,49,, None, None, None, None, None, None, None, None,276.0,82.0, None, None
,,,,,,,,,,,,2016-12-04 02:00:00,49,, None, None, None, None, None, None, None, None,277.0,82.0, None, None
