WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 2.056,73.9,2016-07-23 22:00:00,17.96,30
None, None, 1.383,76.6,2016-07-23 23:00:00,16.88,30
None, None, 1.528,77.2,2016-07-24 00:00:00,16.27,30
None, None, 0.97,80.0,2016-07-24 01:00:00,15.91,30
None, None, 0.379,81.0,2016-07-24 02:00:00,15.67,30
None, None, 0.514998,81.7,2016-07-24 03:00:00,15.46,30
None, None, 0.27,81.9,2016-07-24 04:00:00,15.14,30
None, None, 0.481,83.7,2016-07-24 05:00:00,14.71,30
None, None, 0.779999,80.1,2016-07-24 06:00:00,16.12,30
None, None, 0.107,78.4,2016-07-24 07:00:00,17.13,30
None, None, 0.698,77.0,2016-07-24 08:00:00,18.01,30
None, None, 3.82,74.8,2016-07-24 09:00:00,19.13,30
None, None, 3.952,75.6,2016-07-24 10:00:00,19.03,30
None, None, 5.046,78.1,2016-07-24 11:00:00,18.75,30
None, None, 5.757,76.8,2016-07-24 12:00:00,18.81,30
None, None, 5.958,74.0,2016-07-24 13:00:00,19.38,30
None, None, 6.105,70.5,2016-07-24 14:00:00,20.03,30
None, None, 6.341,70.9,2016-07-24 15:00:00,20.57,30
None, None, 5.971,72.1,2016-07-24 16:00:00,20.92,30
None, None, 4.751,71.9,2016-07-24 17:00:00,21.08,30
None, None, 4.393,71.9,2016-07-24 18:00:00,21.32,30
None, None, 3.018,73.0,2016-07-24 19:00:00,21.22,30
None, None, 0.837,74.5,2016-07-24 20:00:00,20.99,30
None, None, 0.048999,79.4,2016-07-24 21:00:00,20.45,30
None, None, 0.414,82.3,2016-07-24 22:00:00,19.5,30
None, None, 0.18,84.3,2016-07-24 23:00:00,18.84,30
None, None, 0.481,85.6,2016-07-25 00:00:00,18.53,30
None, None, 0.071998,86.9,2016-07-25 01:00:00,18.03,30
None, None, 0.472,87.3,2016-07-25 02:00:00,17.85,30
None, None, 0.155,88.0,2016-07-25 03:00:00,17.51,30
None, None, 0.326999,88.0,2016-07-25 04:00:00,17.3,30
None, None, 0.554,87.9,2016-07-25 05:00:00,17.24,30
None, None, None,87.9,2016-07-25 06:00:00,17.66,30
None, None, None,86.9,2016-07-25 07:00:00,18.42,30
None, None, None,84.2,2016-07-25 08:00:00,19.42,30
None, None, 0.799,82.3,2016-07-25 09:00:00,19.79,30
None, None, 3.321,77.3,2016-07-25 10:00:00,20.71,30
None, None, 3.906,67.69,2016-07-25 11:00:00,21.24,30
None, None, 5.129,69.53,2016-07-25 12:00:00,20.9,30
None, None, 4.917,64.91,2016-07-25 13:00:00,21.53,30
None, None, 4.857,64.32,2016-07-25 14:00:00,22.22,30
None, None, 4.516,58.83,2016-07-25 15:00:00,23.16,30
None, None, 4.725,61.8,2016-07-25 16:00:00,23.04,30
None, None, 4.139,62.21,2016-07-25 17:00:00,23.33,30
None, None, 3.825,57.71,2016-07-25 18:00:00,23.8,30
None, None, 2.773,67.18,2016-07-25 19:00:00,22.96,30
None, None, 0.714999,70.4,2016-07-25 20:00:00,22.05,30
None, None, 1.657,76.6,2016-07-25 21:00:00,20.64,30
None, None, 1.297,76.9,2016-07-25 22:00:00,19.92,30
None, None, 1.419,79.1,2016-07-25 23:00:00,19.17,30
None, None, 1.111,80.2,2016-07-26 00:00:00,18.73,30
None, None, 0.727998,82.3,2016-07-26 01:00:00,18.24,30
None, None, 1.4,84.0,2016-07-26 02:00:00,17.9,30
None, None, 0.287,83.8,2016-07-26 03:00:00,18.12,30
None, None, 1.004,83.4,2016-07-26 04:00:00,17.79,30
None, None, 1.156,86.6,2016-07-26 05:00:00,16.86,30
None, None, 0.577,86.0,2016-07-26 06:00:00,17.35,30
None, None, 2.009,80.2,2016-07-26 07:00:00,19.03,30
None, None, 1.467,77.0,2016-07-26 08:00:00,19.65,30
None, None, 3.504,77.5,2016-07-26 09:00:00,19.53,30
None, None, 5.474,79.6,2016-07-26 10:00:00,18.71,30
None, None, 4.851,76.5,2016-07-26 11:00:00,19.0,30
None, None, 4.867,74.3,2016-07-26 12:00:00,19.51,30
None, None, 4.541,70.8,2016-07-26 13:00:00,20.36,30
None, None, 5.388,72.3,2016-07-26 14:00:00,20.11,30
None, None, 5.814,72.0,2016-07-26 15:00:00,20.48,30
None, None, 3.716,67.56,2016-07-26 16:00:00,21.84,30
None, None, 4.147,66.75,2016-07-26 17:00:00,21.97,30
None, None, 3.756,69.3,2016-07-26 18:00:00,21.64,30
None, None, 3.184,73.7,2016-07-26 19:00:00,21.47,30
None, None, 1.753,76.8,2016-07-26 20:00:00,20.74,30
None, None, 2.341,80.4,2016-07-26 21:00:00,19.71,30
None, None, 1.925,81.5,2016-07-26 22:00:00,19.06,30
None, None, 0.810998,81.2,2016-07-26 23:00:00,18.63,30
None, None, 1.152,83.7,2016-07-27 00:00:00,17.99,30
None, None, 0.967,85.4,2016-07-27 01:00:00,17.54,30
None, None, 1.073,86.3,2016-07-27 02:00:00,17.34,30
None, None, 1.521,86.5,2016-07-27 03:00:00,16.92,30
None, None, 1.444,85.8,2016-07-27 04:00:00,16.65,30
None, None, 1.273,86.2,2016-07-27 05:00:00,16.54,30
None, None, 0.481,86.6,2016-07-27 06:00:00,17.46,30
None, None, 0.001,79.7,2016-07-27 07:00:00,20.13,30
None, None, 0.615998,82.1,2016-07-27 08:00:00,19.52,30
None, None, 0.400999,80.1,2016-07-27 09:00:00,19.82,30
None, None, 2.578,73.7,2016-07-27 10:00:00,20.97,30
None, None, 4.486,72.2,2016-07-27 11:00:00,21.44,30
None, None, 5.861,71.2,2016-07-27 12:00:00,21.73,30
None, None, 4.777,70.2,2016-07-27 13:00:00,22.17,30
None, None, 4.366,71.1,2016-07-27 14:00:00,22.26,30
None, None, 1.718,67.76,2016-07-27 15:00:00,23.23,30
None, None, 0.303999,67.16,2016-07-27 16:00:00,23.49,30
None, None, 1.062,67.79,2016-07-27 17:00:00,23.63,30
None, None, 0.104,63.43,2016-07-27 18:00:00,24.63,30
None, None, 0.048999,70.1,2016-07-27 19:00:00,24.09,30
None, None, 0.649999,72.8,2016-07-27 20:00:00,22.95,30
None, None, 0.589999,74.7,2016-07-27 21:00:00,21.69,30
None, None, 0.847998,77.9,2016-07-27 22:00:00,20.65,30
None, None, 2.364,75.7,2016-07-27 23:00:00,20.26,30
None, None, 1.547,74.6,2016-07-28 00:00:00,19.94,30
None, None, 1.72,76.5,2016-07-28 01:00:00,19.81,30
None, None, 1.01,77.6,2016-07-28 02:00:00,19.24,30
None, None, 1.64,79.3,2016-07-28 03:00:00,18.33,30
None, None, 1.763,80.1,2016-07-28 04:00:00,17.8,30
None, None, 1.473,83.4,2016-07-28 05:00:00,17.31,30
None, None, 0.972998,83.2,2016-07-28 06:00:00,17.89,30
None, None, 0.006,73.5,2016-07-28 07:00:00,21.09,30
None, None, 1.136,71.6,2016-07-28 08:00:00,21.27,30
None, None, 3.134,72.7,2016-07-28 09:00:00,20.8,30
None, None, 3.374,71.9,2016-07-28 10:00:00,21.39,30
None, None, 4.062,69.49,2016-07-28 11:00:00,21.6,30
None, None, 4.076,67.5,2016-07-28 12:00:00,22.11,30
None, None, 4.239,64.87,2016-07-28 13:00:00,23.16,30
None, None, 2.542,64.2,2016-07-28 14:00:00,23.05,30
None, None, 1.008,63.04,2016-07-28 15:00:00,23.7,30
None, None, 1.328,65.52,2016-07-28 16:00:00,23.43,30
None, None, 0.328999,62.55,2016-07-28 17:00:00,24.19,30
None, None, 0.46,62.89,2016-07-28 18:00:00,24.42,30
None, None, 0.349,65.21,2016-07-28 19:00:00,24.11,30
None, None, 1.096,68.77,2016-07-28 20:00:00,23.13,30
None, None, 1.619,71.0,2016-07-28 21:00:00,21.55,30
None, None, 0.759998,75.2,2016-07-28 22:00:00,20.95,30
None, None, 1.272,76.7,2016-07-28 23:00:00,20.34,30
