station_observations
wind_direction, air_temperature, wind_gust_speed, tendency_amount, wind_speed, mean_sea_level, dew_point, snow_amount, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
157.5, 4.4, None, 0.12, 13.7, 99.6, 3.4, None, None, 93.0, 2012-04-03 18:00:00, None, None
157.5, 5.1, None, 0.16, 13.7, 99.67, 3.6, None, None, 90.0, 2012-04-03 19:00:00, None, None
202.5, 5.0, None, 0.17, 9.7, 99.73, 3.5, None, None, 90.0, 2012-04-03 20:00:00, None, None
180.0, 6.3, None, 0.14, 10.4, 99.81, 3.7, None, None, 83.0, 2012-04-03 22:00:00, None, None
202.5, 6.5, None, 0.13, 9.7, 99.86, 4.4, None, None, 87.0, 2012-04-03 23:00:00, None, None
202.5, 7.4, None, None, 12.6, 99.89, 3.9, None, None, 79.0, 2012-04-04 00:00:00, None, None
202.5, 5.9, None, 0.14, 10.4, 99.95, 3.3, None, None, 84.0, 2012-04-04 01:00:00, None, None
180.0, 5.7, None, 0.14, 10.4, 100.0, 2.8, None, None, 82.0, 2012-04-04 02:00:00, None, None
180.0, 4.7, None, 0.19, 9.7, 100.08, 2.5, None, None, 86.0, 2012-04-04 03:00:00, None, None
157.5, 4.0, None, 0.18, 12.6, 100.18, 2.3, None, None, 89.0, 2012-04-04 05:00:00, None, None
157.5, 3.9, None, 0.17, 9.7, 100.25, 2.1, None, None, 89.0, 2012-04-04 06:00:00, None, None
135.0, 3.6, None, 0.17, 14.8, 100.35, 2.0, None, None, 90.0, 2012-04-04 08:00:00, None, None
135.0, 3.7, None, 0.17, 18.0, 100.42, 1.9, None, None, 88.0, 2012-04-04 09:00:00, None, None
135.0, 3.8, None, None, 17.3, 100.47, 1.9, None, None, 88.0, 2012-04-04 10:00:00, None, None
157.5, 3.9, None, 0.18, 15.8, 100.53, 1.9, None, None, 87.0, 2012-04-04 11:00:00, None, None
135.0, 4.0, None, 0.19, 15.5, 100.61, 2.0, None, None, 87.0, 2012-04-04 12:00:00, None, None
135.0, 3.9, None, 0.21, 13.3, 100.68, 2.2, None, None, 89.0, 2012-04-04 13:00:00, None, None
135.0, 3.7, None, 0.23, 17.3, 100.76, 2.3, None, None, 91.0, 2012-04-04 14:00:00, None, None
None, None, None, None, None, None, None, None, None, None, 2012-04-04 14:35:16.263000, 1.8, None
135.0, 4.1, None, 0.26, 15.1, 100.87, 2.6, None, None, 90.0, 2012-04-04 15:00:00, None, None
135.0, 6.8, 38.9, 0.37, 17.3, 101.13, 3.1, None, None, 78.0, 2012-04-04 17:00:00, None, None
112.5, 7.6, None, 0.4, 12.2, 101.27, 3.1, None, None, 73.0, 2012-04-04 18:00:00, None, None
112.5, 7.9, 38.9, 0.36, 23.4, 101.49, 5.0, None, None, 82.0, 2012-04-04 20:00:00, None, None
112.5, 8.9, 33.8, None, 20.5, 101.68, 4.7, None, None, 75.0, 2012-04-04 22:00:00, None, None
112.5, 8.7, 30.2, 0.26, 12.6, 101.75, 4.7, None, None, 76.0, 2012-04-04 23:00:00, None, None
112.5, 8.6, None, None, 11.5, 101.83, 4.5, None, None, 76.0, 2012-04-05 00:00:00, None, None
90.0, 5.7, None, 0.24, 14.0, 102.08, 4.1, None, None, 90.0, 2012-04-05 03:00:00, None, None
67.5, 5.0, None, None, 18.0, 102.24, 3.9, None, None, 93.0, 2012-04-05 05:00:00, None, None
67.5, 4.7, None, 0.19, 13.3, 102.27, 3.8, None, None, 94.0, 2012-04-05 06:00:00, None, None
45.0, 3.7, None, None, 9.4, 102.29, 2.9, None, None, 95.0, 2012-04-05 07:00:00, None, None
22.5, 3.4, None, 0.07, 13.3, 102.31, 2.8, None, None, 96.0, 2012-04-05 08:00:00, None, None
22.5, 3.2, None, 0.07, 14.0, 102.34, 2.6, None, None, 96.0, 2012-04-05 09:00:00, None, None
0.0, 3.1, None, 0.05, 9.4, 102.34, 2.6, None, None, 97.0, 2012-04-05 10:00:00, None, None
22.5, 4.8, None, 0.0, 18.4, 102.34, 3.8, None, None, 94.0, 2012-04-05 12:00:00, None, None
0.0, 4.9, None, 0.0, 22.3, 102.34, 3.3, None, None, 89.0, 2012-04-05 13:00:00, None, None
0.0, 4.9, None, None, 19.8, 102.33, 2.8, None, None, 87.0, 2012-04-05 14:00:00, None, None
None, None, None, None, None, None, None, None, 9.0, None, 2012-04-05 14:35:15.748000, 3.4, None
0.0, 5.0, None, -0.01, 19.1, 102.33, 2.9, None, None, 87.0, 2012-04-05 15:00:00, None, None
0.0, 5.5, None, -0.02, 14.8, 102.32, 3.9, None, None, 89.0, 2012-04-05 16:00:00, None, None
22.5, 5.7, None, -0.02, 19.8, 102.31, 4.3, None, None, 91.0, 2012-04-05 17:00:00, None, None
22.5, 5.8, None, -0.02, 24.8, 102.31, 4.3, None, None, 91.0, 2012-04-05 18:00:00, None, None
22.5, 7.0, None, -0.01, 23.4, 102.31, 4.5, None, None, 84.0, 2012-04-05 19:00:00, None, None
0.0, 6.7, None, 0.03, 26.6, 102.28, 3.8, None, None, 82.0, 2012-04-05 21:00:00, None, None
0.0, 6.5, None, 0.06, 29.2, 102.25, 3.4, None, None, 81.0, 2012-04-05 22:00:00, None, None
0.0, 6.4, None, None, 32.0, 102.23, 3.5, None, None, 82.0, 2012-04-05 23:00:00, None, None
0.0, 6.7, None, -0.09, 27.0, 102.19, 3.7, None, None, 81.0, 2012-04-06 00:00:00, None, None
0.0, 6.2, None, -0.09, 27.4, 102.16, 3.2, None, None, 81.0, 2012-04-06 01:00:00, None, None
0.0, 5.5, None, -0.09, 26.3, 102.14, 2.8, None, None, 83.0, 2012-04-06 02:00:00, None, None
0.0, 5.0, None, -0.06, 30.2, 102.13, 2.4, None, None, 84.0, 2012-04-06 03:00:00, None, None
0.0, 4.8, None, -0.02, 28.8, 102.14, 2.7, None, None, 87.0, 2012-04-06 04:00:00, None, None
0.0, 4.6, 33.34, 0.01, 31.7, 102.14, 2.6, None, 7.0, 87.0, 2012-04-06 06:00:00, 3.0, 0.0
0.0, 4.5, None, 0.01, 27.7, 102.13, 2.5, None, None, 87.0, 2012-04-06 07:00:00, None, None
0.0, 4.5, None, None, 23.4, 102.15, 2.5, None, None, 87.0, 2012-04-06 08:00:00, None, None
337.5, 4.6, None, 0.01, 19.8, 102.15, 2.5, None, None, 87.0, 2012-04-06 09:00:00, None, None
315.0, 4.6, None, 0.02, 18.7, 102.15, 2.6, None, None, 87.0, 2012-04-06 10:00:00, None, None
315.0, 4.7, None, 0.0, 17.3, 102.15, 2.5, None, None, 86.0, 2012-04-06 11:00:00, None, None
337.5, 4.8, None, -0.02, 16.2, 102.13, 2.7, None, None, 86.0, 2012-04-06 12:00:00, None, None
337.5, 4.6, None, -0.04, 15.1, 102.11, 2.5, None, None, 86.0, 2012-04-06 13:00:00, None, None
337.5, 4.5, None, -0.03, 13.0, 102.12, 2.4, None, None, 86.0, 2012-04-06 14:00:00, None, None
0.0, 4.1, None, 0.1, 9.0, 102.21, 2.5, None, None, 90.0, 2012-04-06 16:00:00, None, None
337.5, 6.3, None, 0.12, 5.0, 102.24, 2.8, None, None, 79.0, 2012-04-06 17:00:00, None, None
292.5, 6.3, None, None, 5.4, 102.29, 2.9, None, None, 79.0, 2012-04-06 18:00:00, None, None
315.0, 7.0, None, 0.09, 6.8, 102.3, 3.2, None, None, 77.0, 2012-04-06 19:00:00, None, None
0.0, 7.3, None, 0.08, 6.1, 102.32, 2.7, None, None, 73.0, 2012-04-06 20:00:00, None, None
67.5, 7.5, None, 0.06, 7.9, 102.36, 3.2, None, None, 74.0, 2012-04-06 22:00:00, None, None
67.5, 7.1, None, 0.05, 6.8, 102.37, 3.0, None, None, 76.0, 2012-04-06 23:00:00, None, None
67.5, 6.9, None, None, 4.3, 102.38, 3.1, None, None, 77.0, 2012-04-07 00:00:00, None, None
67.5, 6.5, None, 0.03, 3.2, 102.4, 3.1, None, None, 79.0, 2012-04-07 02:00:00, None, None
135.0, 5.9, None, 0.04, 3.2, 102.42, 3.3, None, None, 83.0, 2012-04-07 03:00:00, None, None
202.5, 5.1, None, None, 3.2, 102.46, 3.2, None, None, 88.0, 2012-04-07 04:00:00, None, None
247.5, 4.3, None, 0.1, 7.2, 102.5, 2.9, None, None, 91.0, 2012-04-07 05:00:00, None, None
225.0, 3.6, None, 0.1, 2.9, 102.52, 2.3, None, 8.0, 92.0, 2012-04-07 06:00:00, 4.0, None
67.5, 3.2, None, 0.07, 2.5, 102.53, 2.1, None, None, 93.0, 2012-04-07 07:00:00, None, None
112.5, 3.1, None, 0.06, 2.5, 102.56, 2.1, None, None, 93.0, 2012-04-07 08:00:00, None, None
247.5, 3.2, None, 0.08, 5.8, 102.6, 2.1, None, None, 93.0, 2012-04-07 09:00:00, None, None
247.5, 2.4, None, 0.07, 8.6, 102.63, 1.6, None, None, 95.0, 2012-04-07 11:00:00, None, None
247.5, 2.5, None, 0.04, 7.6, 102.64, 1.8, None, None, 96.0, 2012-04-07 12:00:00, None, None
270.0, 3.0, None, 0.04, 1.4, 102.67, 2.3, None, None, 96.0, 2012-04-07 14:00:00, None, None
67.5, 3.7, None, 0.05, 1.1, 102.69, 3.1, None, None, 96.0, 2012-04-07 15:00:00, None, None
45.0, 4.9, None, None, 2.9, 102.72, 4.1, None, None, 95.0, 2012-04-07 16:00:00, None, None
90.0, 6.1, None, 0.08, 6.5, 102.75, 4.2, None, None, 88.0, 2012-04-07 17:00:00, None, None
112.5, 6.5, None, 0.08, 13.0, 102.8, 3.2, None, None, 80.0, 2012-04-07 19:00:00, None, None
90.0, 7.2, None, None, 14.8, 102.78, 3.2, None, None, 76.0, 2012-04-07 21:00:00, None, None
90.0, 7.2, None, 0.04, 15.1, 102.76, 3.4, None, None, 77.0, 2012-04-07 22:00:00, None, None
112.5, 7.4, None, None, 16.6, 102.76, 3.4, None, None, 76.0, 2012-04-07 23:00:00, None, None
112.5, 7.7, None, -0.04, 12.2, 102.74, 3.8, None, None, 76.0, 2012-04-08 00:00:00, None, None
90.0, 7.2, None, -0.04, 13.0, 102.72, 3.8, None, None, 79.0, 2012-04-08 01:00:00, None, None
67.5, 6.5, None, -0.04, 15.1, 102.72, 3.8, None, None, 83.0, 2012-04-08 02:00:00, None, None
45.0, 3.7, None, 0.0, 16.6, 102.72, 2.7, None, None, 93.0, 2012-04-08 05:00:00, None, None
45.0, 3.6, None, None, 14.4, 102.7, 2.8, None, 7.8, 95.0, 2012-04-08 06:00:00, 2.5, 0.0
22.5, 3.5, None, 0.09, 7.6, 102.63, 2.9, None, None, 96.0, 2012-04-08 08:00:00, None, None
45.0, 3.5, None, 0.08, 7.9, 102.62, 3.0, None, None, 97.0, 2012-04-08 09:00:00, None, None
45.0, 3.9, None, None, 5.8, 102.58, 3.4, None, None, 97.0, 2012-04-08 10:00:00, None, None
45.0, 3.8, None, -0.09, 5.8, 102.54, 3.4, None, None, 97.0, 2012-04-08 11:00:00, None, None
90.0, 3.2, None, -0.13, 11.2, 102.49, 2.8, None, None, 98.0, 2012-04-08 12:00:00, None, None
90.0, 3.3, None, -0.12, 6.8, 102.46, 2.9, None, None, 98.0, 2012-04-08 13:00:00, None, None
112.5, 3.3, None, 0.09, 13.0, 102.4, 2.9, None, None, 97.0, 2012-04-08 15:00:00, None, None
112.5, 4.9, None, 0.07, 13.7, 102.39, 3.9, None, None, 94.0, 2012-04-08 16:00:00, None, None
112.5, 7.1, None, None, 11.2, 102.38, 4.1, None, None, 81.0, 2012-04-08 17:00:00, None, None
112.5, 7.9, None, -0.05, 11.2, 102.35, 3.6, None, None, 74.0, 2012-04-08 18:00:00, None, None
112.5, 8.0, None, -0.09, 12.2, 102.3, 2.8, None, None, 70.0, 2012-04-08 19:00:00, None, None
90.0, 8.8, None, -0.12, 9.7, 102.26, 3.8, None, None, 71.0, 2012-04-08 20:00:00, None, None
90.0, 7.9, None, -0.16, 14.0, 102.19, 3.5, None, None, 74.0, 2012-04-08 21:00:00, None, None
112.5, 8.7, None, -0.18, 10.4, 102.12, 1.6, None, None, 61.0, 2012-04-08 22:00:00, None, None
112.5, 9.3, None, -0.19, 13.0, 102.07, 1.7, None, None, 59.0, 2012-04-08 23:00:00, None, None
90.0, 7.1, None, 0.12, 9.0, 102.0, 3.3, None, None, 77.0, 2012-04-09 01:00:00, None, None
112.5, 7.5, None, 0.14, 11.5, 101.93, 2.5, None, None, 71.0, 2012-04-09 02:00:00, None, None
112.5, 6.9, None, None, 16.9, 101.91, 1.8, None, None, 70.0, 2012-04-09 03:00:00, None, None
112.5, 6.0, None, -0.11, 16.2, 101.88, 1.4, None, None, 73.0, 2012-04-09 04:00:00, None, None
157.5, 6.1, None, -0.04, 16.2, 101.88, 0.4, None, None, 67.0, 2012-04-09 05:00:00, None, None
202.5, 6.9, None, -0.02, 10.1, 101.88, 1.4, None, 9.5, 68.0, 2012-04-09 06:00:00, 2.5, 0.0
337.5, 7.0, None, -0.04, 2.5, 101.84, 1.4, None, None, 68.0, 2012-04-09 07:00:00, None, None
292.5, 7.2, None, -0.08, 3.6, 101.8, 1.2, None, None, 66.0, 2012-04-09 08:00:00, None, None
90.0, 6.6, None, 0.14, 13.0, 101.7, 2.1, None, None, 73.0, 2012-04-09 10:00:00, None, None
112.5, 7.0, None, 0.14, 12.6, 101.66, 0.9, None, None, 65.0, 2012-04-09 11:00:00, None, None
112.5, 6.8, None, None, 17.3, 101.6, 1.1, None, None, 67.0, 2012-04-09 12:00:00, None, None
135.0, 7.5, None, -0.14, 15.5, 101.56, -0.2, None, None, 58.0, 2012-04-09 13:00:00, None, None
135.0, 6.8, None, -0.13, 13.7, 101.53, 0.7, None, None, 65.0, 2012-04-09 14:00:00, None, None
135.0, 7.8, None, -0.09, 14.0, 101.51, 0.9, None, None, 62.0, 2012-04-09 15:00:00, None, None
112.5, 9.3, None, 0.09, 17.3, 101.44, 3.2, None, None, 66.0, 2012-04-09 17:00:00, None, None
135.0, 8.8, None, 0.04, 13.0, 101.47, 3.8, None, None, 71.0, 2012-04-09 18:00:00, None, None
135.0, 10.7, None, 0.0, 14.8, 101.44, 1.7, None, None, 54.0, 2012-04-09 20:00:00, None, None
270.0, 10.4, None, None, 10.1, 101.4, 2.7, None, None, 59.0, 2012-04-09 22:00:00, None, None
270.0, 10.3, None, 0.03, 10.1, 101.41, 4.0, None, None, 65.0, 2012-04-09 23:00:00, None, None
270.0, 9.7, None, None, 5.0, 101.4, 2.6, None, None, 61.0, 2012-04-10 00:00:00, None, None
270.0, 9.4, None, -0.03, 6.1, 101.37, 3.5, None, None, 67.0, 2012-04-10 01:00:00, None, None
292.5, 8.4, None, -0.05, 3.2, 101.36, 3.1, None, None, 69.0, 2012-04-10 02:00:00, None, None
67.5, 7.9, None, -0.03, 5.4, 101.37, 3.2, None, None, 73.0, 2012-04-10 03:00:00, None, None
135.0, 7.0, None, 0.02, 7.2, 101.38, 3.4, None, None, 78.0, 2012-04-10 05:00:00, None, None
180.0, 6.9, None, 0.0, 12.6, 101.37, 3.6, None, 11.6, 80.0, 2012-04-10 06:00:00, 6.2, None
135.0, 6.9, None, None, 6.5, 101.33, 4.6, None, None, 86.0, 2012-04-10 07:00:00, None, None
90.0, 6.3, None, -0.1, 7.6, 101.28, 4.9, None, None, 91.0, 2012-04-10 08:00:00, None, None
112.5, 6.0, None, -0.14, 7.2, 101.23, 4.9, None, None, 93.0, 2012-04-10 09:00:00, None, None
112.5, 5.8, None, -0.14, 10.4, 101.19, 4.7, None, None, 93.0, 2012-04-10 10:00:00, None, None
112.5, 5.8, None, -0.12, 11.2, 101.16, 4.7, None, None, 93.0, 2012-04-10 11:00:00, None, None
112.5, 6.0, None, -0.12, 9.7, 101.11, 5.0, None, None, 94.0, 2012-04-10 12:00:00, None, None
135.0, 6.1, None, 0.14, 11.9, 101.02, 5.2, None, None, 94.0, 2012-04-10 14:00:00, None, None
135.0, 6.3, None, 0.11, 12.6, 101.0, 5.2, None, None, 93.0, 2012-04-10 15:00:00, None, None
157.5, 7.0, None, None, 6.5, 100.99, 5.7, None, None, 92.0, 2012-04-10 16:00:00, None, None
112.5, 8.0, None, -0.08, 5.8, 100.94, 6.2, None, None, 89.0, 2012-04-10 17:00:00, None, None
157.5, 9.4, None, -0.09, 6.8, 100.91, 6.2, None, None, 81.0, 2012-04-10 18:00:00, None, None
112.5, 9.8, None, -0.13, 7.6, 100.86, 5.4, None, None, 74.0, 2012-04-10 19:00:00, None, None
90.0, 8.8, None, -0.15, 10.8, 100.79, 6.1, None, None, 84.0, 2012-04-10 20:00:00, None, None
67.5, 8.6, None, -0.16, 10.8, 100.75, 6.4, None, None, 86.0, 2012-04-10 21:00:00, None, None
90.0, 8.5, None, -0.14, 8.6, 100.72, 5.4, None, None, 81.0, 2012-04-10 22:00:00, None, None
270.0, 9.8, None, 0.07, 7.9, 100.68, 6.4, None, None, 79.0, 2012-04-11 00:00:00, None, None
270.0, 9.2, None, 0.05, 10.4, 100.67, 6.3, None, None, 82.0, 2012-04-11 01:00:00, None, None
292.5, 8.5, None, None, 8.3, 100.62, 6.1, None, None, 85.0, 2012-04-11 02:00:00, None, None
270.0, 7.4, None, -0.07, 10.4, 100.61, 5.7, None, None, 89.0, 2012-04-11 03:00:00, None, None
270.0, 7.1, None, -0.04, 14.0, 100.63, 5.8, None, None, 92.0, 2012-04-11 04:00:00, None, None
270.0, 6.6, None, 0.02, 14.0, 100.64, 5.4, None, None, 93.0, 2012-04-11 05:00:00, None, None
270.0, 6.7, None, 0.03, 9.7, 100.64, 5.7, None, None, 93.0, 2012-04-11 06:00:00, None, None
45.0, 6.0, None, 0.0, 1.4, 100.63, 5.0, None, None, 94.0, 2012-04-11 07:00:00, None, None
0.0, 5.3, None, 0.04, 1.8, 100.6, 4.5, None, None, 95.0, 2012-04-11 09:00:00, None, None
22.5, 5.1, None, 0.04, 4.7, 100.59, 4.4, None, None, 96.0, 2012-04-11 10:00:00, None, None
337.5, 4.8, None, None, 0.7, 100.57, 4.1, None, None, 96.0, 2012-04-11 11:00:00, None, None
67.5, 5.6, None, -0.02, 7.6, 100.58, 5.0, None, None, 96.0, 2012-04-11 12:00:00, None, None
67.5, 5.7, None, -0.02, 3.2, 100.57, 5.1, None, None, 96.0, 2012-04-11 13:00:00, None, None
135.0, 5.6, None, -0.01, 4.7, 100.56, 5.0, None, None, 96.0, 2012-04-11 14:00:00, None, None
None, None, None, None, None, None, None, None, 11.0, None, 2012-04-11 14:35:27.350000, 5.8, None
90.0, 6.5, None, 0.05, 9.0, 100.51, 5.7, None, None, 95.0, 2012-04-11 17:00:00, None, None
90.0, 8.1, None, None, 11.2, 100.48, 6.4, None, None, 89.0, 2012-04-11 19:00:00, None, None
90.0, 8.5, None, 0.07, 10.4, 100.44, 6.1, None, None, 85.0, 2012-04-11 20:00:00, None, None
90.0, 7.8, None, None, 10.8, 100.43, 5.9, None, None, 88.0, 2012-04-11 21:00:00, None, None
90.0, 7.4, None, -0.08, 12.2, 100.4, 5.7, None, None, 89.0, 2012-04-11 22:00:00, None, None
112.5, 7.9, None, -0.06, 9.7, 100.38, 6.4, None, None, 91.0, 2012-04-11 23:00:00, None, None
112.5, 7.6, None, -0.07, 14.4, 100.36, 6.1, None, None, 91.0, 2012-04-12 00:00:00, None, None
112.5, 6.9, None, -0.07, 14.0, 100.33, 5.8, None, None, 93.0, 2012-04-12 01:00:00, None, None
112.5, 7.0, None, -0.09, 15.8, 100.29, 6.0, None, None, 94.0, 2012-04-12 02:00:00, None, None
90.0, 5.7, None, 0.01, 6.5, 100.32, 5.2, None, None, 97.0, 2012-04-12 04:00:00, None, None
112.5, 5.6, None, 0.04, 9.0, 100.33, 5.2, None, None, 98.0, 2012-04-12 05:00:00, None, None
112.5, 5.8, None, None, 8.3, 100.33, 5.4, None, 9.0, 97.0, 2012-04-12 06:00:00, 4.7, 0.0
90.0, 6.1, None, -0.02, 9.0, 100.3, 5.7, None, None, 98.0, 2012-04-12 07:00:00, None, None
112.5, 6.1, None, -0.04, 4.0, 100.29, 5.7, None, None, 98.0, 2012-04-12 08:00:00, None, None
135.0, 5.9, None, -0.01, 9.0, 100.32, 5.5, None, None, 98.0, 2012-04-12 09:00:00, None, None
90.0, 5.6, None, 0.02, 3.6, 100.32, 5.3, None, None, 98.0, 2012-04-12 10:00:00, None, None
0.0, 4.7, None, 0.03, 0.0, 100.35, 4.4, None, None, 98.0, 2012-04-12 12:00:00, None, None
225.0, 5.1, None, None, 3.2, 100.4, 4.8, None, None, 98.0, 2012-04-12 14:00:00, None, None
247.5, 5.5, None, 0.07, 4.7, 100.42, 5.2, None, None, 98.0, 2012-04-12 15:00:00, None, None
247.5, 6.4, None, None, 9.4, 100.48, 6.0, None, None, 98.0, 2012-04-12 16:00:00, None, None
247.5, 7.0, None, 0.12, 10.8, 100.52, 6.4, None, None, 96.0, 2012-04-12 17:00:00, None, None
247.5, 7.6, None, 0.14, 16.2, 100.56, 6.4, None, None, 93.0, 2012-04-12 18:00:00, None, None
247.5, 7.4, None, 0.15, 13.0, 100.67, 6.2, None, None, 93.0, 2012-04-12 20:00:00, None, None
247.5, 8.0, None, 0.13, 10.8, 100.69, 6.9, None, None, 93.0, 2012-04-12 21:00:00, None, None
247.5, 9.4, None, 0.11, 14.4, 100.78, 7.0, None, None, 85.0, 2012-04-12 23:00:00, None, None
270.0, 8.9, None, 0.14, 17.3, 100.83, 7.0, None, None, 88.0, 2012-04-13 00:00:00, None, None
270.0, 7.7, None, None, 18.4, 100.88, 6.4, None, None, 92.0, 2012-04-13 01:00:00, None, None
270.0, 7.0, None, 0.14, 18.7, 100.92, 6.1, None, None, 94.0, 2012-04-13 02:00:00, None, None
270.0, 6.8, None, 0.14, 17.3, 100.97, 6.0, None, None, 95.0, 2012-04-13 03:00:00, None, None
270.0, 6.7, None, 0.14, 15.8, 101.02, 6.0, None, None, 96.0, 2012-04-13 04:00:00, None, None
270.0, 6.5, None, 0.15, 14.0, 101.07, 5.8, None, None, 95.0, 2012-04-13 05:00:00, None, None
247.5, 6.1, None, 0.13, 9.7, 101.1, 5.4, None, 10.0, 96.0, 2012-04-13 06:00:00, 4.9, 0.0
247.5, 6.0, None, 0.11, 11.9, 101.18, 5.3, None, None, 96.0, 2012-04-13 08:00:00, None, None
247.5, 6.1, None, 0.11, 14.0, 101.21, 5.4, None, None, 96.0, 2012-04-13 09:00:00, None, None
270.0, 6.2, None, None, 19.1, 101.23, 5.5, None, None, 95.0, 2012-04-13 10:00:00, None, None
270.0, 5.8, None, 0.07, 16.9, 101.25, 5.1, None, None, 96.0, 2012-04-13 11:00:00, None, None
270.0, 6.0, None, 0.07, 23.4, 101.28, 5.3, None, None, 95.0, 2012-04-13 12:00:00, None, None
270.0, 5.9, None, 0.07, 15.8, 101.3, 5.0, None, None, 94.0, 2012-04-13 13:00:00, None, None
270.0, 5.9, None, 0.06, 24.1, 101.31, 4.8, None, None, 93.0, 2012-04-13 14:00:00, None, None
270.0, 5.5, None, 0.07, 19.4, 101.35, 4.5, None, None, 93.0, 2012-04-13 15:00:00, None, None
270.0, 5.6, None, 0.07, 19.4, 101.37, 4.2, None, None, 91.0, 2012-04-13 16:00:00, None, None
270.0, 6.6, None, 0.07, 23.8, 101.42, 4.3, None, None, 85.0, 2012-04-13 18:00:00, None, None
270.0, 6.9, None, 0.08, 24.5, 101.45, 4.2, None, None, 83.0, 2012-04-13 19:00:00, None, None
292.5, 7.2, None, None, 20.2, 101.46, 4.0, None, None, 80.0, 2012-04-13 20:00:00, None, None
292.5, 7.2, None, 0.05, 25.9, 101.47, 3.9, None, None, 80.0, 2012-04-13 21:00:00, None, None
292.5, 7.2, None, 0.04, 22.3, 101.49, 3.9, None, None, 80.0, 2012-04-13 22:00:00, None, None
315.0, 7.4, None, 0.02, 16.9, 101.48, 3.9, None, None, 79.0, 2012-04-13 23:00:00, None, None
292.5, 7.1, None, 0.02, 19.1, 101.49, 3.2, None, None, 77.0, 2012-04-14 00:00:00, None, None
292.5, 6.5, None, -0.01, 23.8, 101.48, 3.3, None, None, 80.0, 2012-04-14 01:00:00, None, None
292.5, 5.9, None, 0.04, 20.9, 101.45, 3.2, None, None, 83.0, 2012-04-14 03:00:00, None, None
315.0, 5.9, None, 0.01, 19.4, 101.47, 3.5, None, None, 85.0, 2012-04-14 04:00:00, None, None
292.5, 5.8, None, None, 19.8, 101.48, 3.4, None, None, 85.0, 2012-04-14 05:00:00, None, None
None, None, None, None, None, None, None, None, 7.8, None, 2012-04-14 06:00:00, 5.5, 0.0
292.5, 5.4, None, 0.06, 20.9, 101.53, 2.8, None, None, 84.0, 2012-04-14 07:00:00, None, None
292.5, 5.1, None, 0.0, 11.2, 101.48, 2.8, None, None, 86.0, 2012-04-14 08:00:00, None, None
270.0, 5.0, None, None, 11.9, 101.51, 2.7, None, None, 85.0, 2012-04-14 09:00:00, None, None
270.0, 4.8, None, 0.01, 12.6, 101.54, 2.6, None, None, 86.0, 2012-04-14 10:00:00, None, None
247.5, 4.6, None, 0.04, 10.1, 101.52, 2.6, None, None, 87.0, 2012-04-14 11:00:00, None, None
225.0, 3.9, None, 0.02, 5.8, 101.52, 2.1, None, None, 88.0, 2012-04-14 13:00:00, None, None
247.5, 3.9, None, 0.02, 4.3, 101.54, 2.1, None, None, 88.0, 2012-04-14 14:00:00, None, None
157.5, 4.3, None, None, 3.6, 101.58, 2.6, None, None, 89.0, 2012-04-14 15:00:00, None, None
157.5, 5.4, None, 0.03, 2.5, 101.55, 2.6, None, None, 83.0, 2012-04-14 16:00:00, None, None
157.5, 5.4, None, 0.03, 3.6, 101.57, 2.3, None, None, 81.0, 2012-04-14 17:00:00, None, None
67.5, 5.5, None, 0.0, 6.5, 101.58, 2.3, None, None, 80.0, 2012-04-14 18:00:00, None, None
67.5, 6.2, None, 0.04, 5.8, 101.59, 2.8, None, None, 79.0, 2012-04-14 19:00:00, None, None
90.0, 7.2, None, 0.03, 13.0, 101.61, 4.0, None, None, 80.0, 2012-04-14 21:00:00, None, None
67.5, 8.4, None, 0.02, 11.2, 101.61, 5.6, None, None, 83.0, 2012-04-14 22:00:00, None, None
292.5, 8.0, None, None, 9.4, 101.61, 5.3, None, None, 83.0, 2012-04-14 23:00:00, None, None
292.5, 7.6, None, -0.02, 11.9, 101.59, 5.1, None, None, 85.0, 2012-04-15 00:00:00, None, None
270.0, 8.2, None, -0.04, 3.6, 101.57, 5.8, None, None, 85.0, 2012-04-15 01:00:00, None, None
112.5, 7.4, None, 0.02, 3.6, 101.57, 5.1, None, None, 86.0, 2012-04-15 03:00:00, None, None
67.5, 6.8, None, 0.01, 6.5, 101.56, 5.3, None, None, 90.0, 2012-04-15 04:00:00, None, None
67.5, 6.5, None, None, 2.5, 101.55, 5.1, None, None, 91.0, 2012-04-15 05:00:00, None, None
90.0, 6.2, None, -0.03, 4.3, 101.54, 5.0, None, 9.0, 92.0, 2012-04-15 06:00:00, 4.0, 0.0
202.5, 6.6, None, 0.01, 8.3, 101.56, 5.0, None, None, 90.0, 2012-04-15 08:00:00, None, None
180.0, 6.5, None, 0.04, 10.4, 101.58, 5.0, None, None, 90.0, 2012-04-15 09:00:00, None, None
157.5, 6.3, None, None, 13.7, 101.56, 4.4, None, None, 88.0, 2012-04-15 10:00:00, None, None
157.5, 6.2, None, -0.01, 17.3, 101.55, 4.1, None, None, 87.0, 2012-04-15 11:00:00, None, None
157.5, 6.1, None, -0.06, 16.9, 101.52, 3.7, None, None, 85.0, 2012-04-15 12:00:00, None, None
157.5, 6.3, 33.8, -0.07, 17.3, 101.49, 4.2, None, None, 87.0, 2012-04-15 13:00:00, None, None
157.5, 6.5, 31.7, -0.09, 15.8, 101.46, 4.8, None, None, 89.0, 2012-04-15 14:00:00, None, None
