station_observations
wind_speed, dew_point, wind_direction, relative_humidity, air_temperature, time, total_cloud_cover
9.4, 2.5, 135.0, None, 8.6, 2012-07-12 15:00:00, 0.0
0.0, 6.8, 0.0, None, 11.5, 2012-07-13 15:00:00, 10.0
3.6, 10.0, 45.0, None, 21.9, 2012-07-13 18:00:00, 10.0
9.4, 7.5, 315.0, None, 25.2, 2012-07-13 22:00:00, 4.0
3.6, 9.0, 270.0, None, 12.7, 2012-07-14 14:00:00, 1.0
16.6, 7.4, 270.0, None, 14.0, 2012-07-14 15:00:00, 2.0
16.6, 11.2, 180.0, None, 19.9, 2012-07-14 18:00:00, 4.0
0.0, 14.2, 0.0, None, 16.3, 2012-07-14 22:00:00, 6.0
3.6, 10.6, 270.0, None, 13.8, 2012-07-15 14:00:00, 4.0
9.4, 10.2, 270.0, None, 14.5, 2012-07-15 15:00:00, 4.0
9.4, 11.8, 270.0, None, 19.7, 2012-07-15 18:00:00, 2.0
9.4, 12.6, 45.0, None, 24.0, 2012-07-15 22:00:00, 1.0
16.6, -6.7, 270.0, None, 14.6, 2012-07-16 14:00:00, 10.0
16.6, 9.6, 270.0, None, 16.0, 2012-07-16 15:00:00, 2.0
16.6, 9.7, 270.0, None, 22.1, 2012-07-16 22:00:00, 4.0
0.0, 6.0, 0.0, None, 10.6, 2012-07-17 14:00:00, 4.0
0.0, 8.2, 0.0, None, 11.0, 2012-07-17 15:00:00, 4.0
16.6, 9.8, 45.0, None, 18.6, 2012-07-17 18:00:00, 2.0
0.0, 11.4, 0.0, None, 18.9, 2012-07-17 22:00:00, 4.0
0.0, 9.2, 0.0, None, 9.6, 2012-07-18 14:00:00, 6.0
0.0, 8.9, 0.0, None, 10.4, 2012-07-18 15:00:00, 6.0
0.0, 9.7, 0.0, None, 11.0, 2012-07-18 18:00:00, 6.0
3.6, 11.2, 270.0, None, 14.5, 2012-07-18 22:00:00, 4.0
0.0, 9.9, 0.0, None, 16.8, 2012-07-19 18:00:00, 10.0
3.6, 11.1, 45.0, None, 21.6, 2012-07-19 22:00:00, 2.0
16.6, 7.3, 270.0, None, 11.0, 2012-07-20 14:00:00, 1.0
9.4, 8.6, 270.0, None, 14.5, 2012-07-20 15:00:00, 4.0
3.6, 11.5, 270.0, None, 22.7, 2012-07-20 18:00:00, 10.0
0.0, 9.0, 0.0, None, 26.6, 2012-07-20 22:00:00, 10.0
25.9, 8.0, 270.0, None, 14.5, 2012-07-21 14:00:00, 2.0
0.0, 10.6, 0.0, None, 23.0, 2012-07-21 18:00:00, 4.0
3.6, 13.6, 270.0, None, 28.3, 2012-07-21 22:00:00, 10.0
3.6, 12.6, 270.0, None, 14.0, 2012-07-22 14:00:00, 2.0
3.6, 11.7, 270.0, None, 16.2, 2012-07-22 15:00:00, 2.0
0.0, 14.4, 0.0, None, 21.3, 2012-07-22 18:00:00, 2.0
9.4, 13.5, 135.0, None, 27.6, 2012-07-22 22:00:00, 10.0
25.9, 9.5, 270.0, None, 14.9, 2012-07-23 14:00:00, 0.0
9.4, 14.1, 135.0, None, 16.2, 2012-07-23 15:00:00, 2.0
0.0, 9.8, 0.0, None, 23.5, 2012-07-23 18:00:00, 10.0
25.9, 12.9, 135.0, None, 27.3, 2012-07-23 22:00:00, 2.0
16.6, 9.8, 270.0, None, 13.6, 2012-07-24 14:00:00, 10.0
3.6, 11.1, 270.0, None, 16.3, 2012-07-24 15:00:00, 10.0
3.6, 11.9, 270.0, None, 22.4, 2012-07-24 18:00:00, 2.0
25.9, 11.6, 180.0, None, 26.4, 2012-07-24 22:00:00, 10.0
0.0, 8.0, 0.0, None, 11.0, 2012-07-25 14:00:00, 4.0
9.4, 9.0, 270.0, None, 12.3, 2012-07-25 15:00:00, 2.0
3.6, 9.4, 135.0, None, 16.9, 2012-07-25 18:00:00, 6.0
3.6, 14.5, 270.0, None, 20.9, 2012-07-25 22:00:00, 4.0
3.6, 9.7, 135.0, None, 11.0, 2012-07-26 14:00:00, 4.0
0.0, 9.7, 0.0, None, 16.1, 2012-07-26 15:00:00, 1.0
9.4, 12.6, 135.0, None, 20.7, 2012-07-26 18:00:00, 10.0
0.0, 14.5, 0.0, None, 25.5, 2012-07-26 22:00:00, 4.0
0.0, 10.2, 0.0, None, 11.3, 2012-07-27 14:00:00, 6.0
0.0, 11.0, 0.0, None, 12.4, 2012-07-27 15:00:00, 4.0
9.4, 13.7, 135.0, None, 15.5, 2012-07-27 18:00:00, 6.0
9.4, 15.5, 315.0, None, 19.5, 2012-07-27 22:00:00, 4.0
25.9, 10.6, 270.0, None, 12.2, 2012-07-28 14:00:00, 10.0
16.6, 11.4, 270.0, None, 12.6, 2012-07-28 15:00:00, 0.0
0.0, 15.1, 0.0, None, 18.9, 2012-07-28 18:00:00, 10.0
0.0, 15.5, 0.0, None, 23.6, 2012-07-28 22:00:00, 4.0
25.9, 9.4, 270.0, None, 10.9, 2012-07-29 14:00:00, 10.0
25.9, 9.9, 270.0, None, 12.4, 2012-07-29 15:00:00, 10.0
9.4, 14.1, 135.0, None, 19.3, 2012-07-29 18:00:00, 2.0
16.6, 13.2, 270.0, None, 18.0, 2012-07-29 22:00:00, 6.0
25.9, 6.7, 270.0, None, 9.5, 2012-07-30 14:00:00, 10.0
16.6, 8.0, 270.0, None, 10.5, 2012-07-30 15:00:00, 10.0
0.0, 12.7, 0.0, None, 18.2, 2012-07-30 18:00:00, 4.0
0.0, 10.9, 0.0, None, 21.6, 2012-07-30 22:00:00, 2.0
9.4, 3.7, 270.0, None, 6.3, 2012-07-31 14:00:00, 0.0
9.4, 5.2, 270.0, None, 8.3, 2012-07-31 15:00:00, 0.0
25.9, 6.7, 270.0, None, 17.7, 2012-07-31 18:00:00, 10.0
0.0, 7.5, 0.0, None, 21.4, 2012-07-31 22:00:00, 2.0
0.0, 5.1, 0.0, None, 8.0, 2012-08-01 14:00:00, 6.0
9.4, 5.9, 270.0, None, 9.5, 2012-08-01 15:00:00, 6.0
0.0, 8.8, 0.0, None, 11.0, 2012-08-01 18:00:00, 6.0
0.0, 9.3, 0.0, None, 10.2, 2012-08-01 22:00:00, 6.0
25.9, 7.0, 270.0, None, 9.4, 2012-08-02 14:00:00, 10.0
9.4, 7.7, 270.0, None, 11.1, 2012-08-02 15:00:00, 10.0
9.4, 12.0, 45.0, None, 17.3, 2012-08-02 18:00:00, 10.0
0.0, 13.2, 0.0, None, 22.8, 2012-08-02 21:00:00, 10.0
0.0, 11.2, 0.0, None, 12.8, 2012-08-03 14:00:00, 4.0
0.0, 12.2, 0.0, None, 14.3, 2012-08-03 15:00:00, 4.0
0.0, 11.8, 0.0, None, 16.8, 2012-08-03 18:00:00, 4.0
0.0, 14.3, 0.0, None, 19.9, 2012-08-03 22:00:00, 6.0
0.0, 10.7, 0.0, None, 11.1, 2012-08-04 14:00:00, 6.0
0.0, 8.9, 0.0, None, 11.5, 2012-08-04 15:00:00, 4.0
16.6, 8.6, 270.0, None, 16.1, 2012-08-04 18:00:00, 2.0
16.6, 8.3, 180.0, None, 20.3, 2012-08-04 22:00:00, 2.0
16.6, 3.9, 135.0, None, 6.9, 2012-08-05 14:00:00, 4.0
16.6, 4.5, 135.0, None, 8.1, 2012-08-05 15:00:00, 4.0
3.6, 10.0, 90.0, None, 16.2, 2012-08-05 18:00:00, 2.0
0.0, 12.4, 0.0, None, 20.7, 2012-08-05 22:00:00, 1.0
0.0, 8.3, 0.0, None, 10.6, 2012-08-06 14:00:00, 10.0
0.0, 9.5, 0.0, None, 11.3, 2012-08-06 15:00:00, 1.0
9.4, 12.1, 0.0, None, 18.2, 2012-08-06 18:00:00, 10.0
9.4, 17.2, 0.0, None, 23.6, 2012-08-06 22:00:00, 2.0
9.4, 9.1, 270.0, None, 11.1, 2012-08-07 14:00:00, 10.0
16.6, 10.1, 135.0, None, 13.0, 2012-08-07 15:00:00, 10.0
16.6, 11.4, 45.0, None, 21.5, 2012-08-07 18:00:00, 10.0
25.9, 26.8, 0.0, None, 27.2, 2012-08-07 22:00:00, 10.0
9.4, 9.1, 270.0, None, 12.4, 2012-08-08 14:00:00, 4.0
0.0, 12.8, 0.0, None, 14.0, 2012-08-08 15:00:00, 4.0
3.6, 13.8, 270.0, None, 16.4, 2012-08-08 18:00:00, 6.0
9.4, 21.9, 0.0, None, 23.6, 2012-08-08 22:00:00, 10.0
3.6, 7.8, 270.0, None, 8.2, 2012-08-09 14:00:00, 2.0
3.6, 9.3, 45.0, None, 10.2, 2012-08-09 15:00:00, 10.0
25.9, 18.7, 270.0, None, 18.9, 2012-08-09 18:00:00, 0.0
25.9, 19.5, 270.0, None, 19.9, 2012-08-09 22:00:00, 10.0
9.4, 4.0, 270.0, None, 4.7, 2012-08-10 14:00:00, 4.0
3.6, 6.5, 270.0, None, 7.1, 2012-08-10 15:00:00, 4.0
9.4, 9.8, 270.0, None, 10.9, 2012-08-10 18:00:00, 6.0
3.6, 11.5, 180.0, None, 11.7, 2012-08-10 22:00:00, 6.0
16.6, 5.9, 270.0, None, 6.1, 2012-08-11 14:00:00, 0.0
0.0, 6.7, 0.0, None, 6.9, 2012-08-11 15:00:00, 0.0
3.6, 15.5, 270.0, None, 16.0, 2012-08-11 18:00:00, 0.0
9.4, 20.3, 270.0, None, 20.6, 2012-08-11 22:00:00, 10.0
25.9, 8.7, 270.0, None, 9.1, 2012-08-12 14:00:00, 10.0
25.9, 9.5, 270.0, None, 9.9, 2012-08-12 15:00:00, 10.0
0.0, 15.8, 0.0, None, 16.4, 2012-08-12 18:00:00, 4.0
9.4, 19.9, 135.0, None, 20.3, 2012-08-12 22:00:00, 10.0
3.6, 5.2, 270.0, None, 5.6, 2012-08-13 14:00:00, 4.0
16.6, 7.3, 270.0, None, 7.7, 2012-08-13 15:00:00, 4.0
9.4, 14.3, 270.0, None, 14.8, 2012-08-13 18:00:00, 4.0
9.4, 14.3, 270.0, None, 14.3, 2012-08-13 22:00:00, 6.0
0.0, 8.8, 0.0, None, 9.4, 2012-08-14 14:00:00, 6.0
0.0, 9.0, 0.0, None, 9.6, 2012-08-14 15:00:00, 6.0
16.6, 9.8, 270.0, None, 10.4, 2012-08-15 15:00:00, 4.0
9.4, 19.8, 180.0, None, 20.4, 2012-08-15 18:00:00, 10.0
3.6, 21.7, 270.0, None, 22.0, 2012-08-15 22:00:00, 2.0
25.9, 10.4, 270.0, None, 10.8, 2012-08-16 14:00:00, 0.0
25.9, 11.3, 270.0, None, 11.5, 2012-08-16 15:00:00, 10.0
25.9, 9.9, 270.0, None, 10.1, 2012-08-17 14:00:00, 10.0
25.9, 11.4, 270.0, None, 11.8, 2012-08-17 15:00:00, 10.0
0.0, 19.1, 0.0, None, 19.6, 2012-08-17 18:00:00, 0.0
16.6, 28.2, 180.0, None, 28.6, 2012-08-17 22:00:00, 0.0
25.9, 8.8, 270.0, None, 9.2, 2012-08-18 14:00:00, 2.0
25.9, 9.2, 270.0, None, 9.4, 2012-08-18 15:00:00, 10.0
0.0, 18.8, 0.0, None, 19.4, 2012-08-18 18:00:00, 10.0
9.4, 24.9, 270.0, None, 25.7, 2012-08-18 22:00:00, 1.0
3.6, 7.6, 270.0, None, 8.6, 2012-08-19 14:00:00, 4.0
3.6, 8.9, 270.0, None, 10.0, 2012-08-19 15:00:00, 0.0
25.9, 9.8, 90.0, None, 19.1, 2012-08-19 18:00:00, 0.0
16.6, 12.4, 90.0, None, 24.5, 2012-08-19 22:00:00, 10.0
9.4, 8.3, 270.0, None, 10.6, 2012-08-20 14:00:00, 10.0
25.9, 8.4, 180.0, None, 11.0, 2012-08-20 15:00:00, 4.0
0.0, 10.0, 0.0, None, 20.4, 2012-08-20 18:00:00, 4.0
0.0, 13.9, 0.0, None, 25.5, 2012-08-20 22:00:00, 2.0
25.9, 6.6, 270.0, None, 9.8, 2012-08-21 14:00:00, 0.0
25.9, 7.6, 270.0, None, 11.4, 2012-08-21 15:00:00, 0.0
25.9, 12.5, 0.0, None, 18.0, 2012-08-21 18:00:00, 4.0
9.4, 13.2, 0.0, None, 21.5, 2012-08-21 22:00:00, 4.0
0.0, 10.6, 0.0, None, 11.0, 2012-08-22 14:00:00, 6.0
0.0, 10.8, 0.0, None, 11.2, 2012-08-22 15:00:00, 4.0
0.0, 10.5, 0.0, None, 12.8, 2012-08-22 18:00:00, 4.0
9.4, 12.7, 0.0, None, 13.6, 2012-08-22 22:00:00, 4.0
0.0, 11.7, 0.0, None, 12.2, 2012-08-23 14:00:00, 6.0
0.0, 11.5, 0.0, None, 12.2, 2012-08-23 15:00:00, 6.0
0.0, 10.7, 0.0, None, 11.8, 2012-08-23 18:00:00, 6.0
25.9, 10.4, 90.0, None, 11.3, 2012-08-23 22:00:00, 6.0
0.0, 9.1, 0.0, None, 10.0, 2012-08-24 14:00:00, 6.0
0.0, 9.5, 0.0, None, 10.2, 2012-08-24 15:00:00, 6.0
3.6, 10.0, 135.0, None, 10.9, 2012-08-24 18:00:00, 6.0
0.0, 11.0, 0.0, None, 12.4, 2012-08-24 22:00:00, 6.0
0.0, 5.3, 0.0, None, 6.1, 2012-08-25 14:00:00, 4.0
0.0, 5.6, 0.0, None, 6.4, 2012-08-25 15:00:00, 4.0
9.4, 11.5, 135.0, None, 13.8, 2012-08-25 18:00:00, 2.0
9.4, 4.3, 180.0, None, 5.4, 2012-08-26 14:00:00, 1.0
9.4, 5.0, 180.0, None, 6.9, 2012-08-26 15:00:00, 10.0
9.4, 9.7, 135.0, None, 14.7, 2012-08-26 18:00:00, 10.0
9.4, 9.7, 0.0, None, 20.2, 2012-08-26 22:00:00, 10.0
16.6, 5.4, 0.0, None, 7.3, 2012-08-27 14:00:00, 0.0
0.0, 6.0, 0.0, None, 9.4, 2012-08-27 15:00:00, 0.0
0.0, 12.8, 0.0, None, 25.4, 2012-08-27 22:00:00, 2.0
16.6, 5.4, 270.0, None, 9.3, 2012-08-28 14:00:00, 2.0
25.9, 6.1, 270.0, None, 10.1, 2012-08-28 15:00:00, 4.0
0.0, 12.4, 0.0, None, 15.5, 2012-08-28 18:00:00, 4.0
0.0, 11.4, 0.0, None, 15.6, 2012-08-28 22:00:00, 6.0
0.0, 7.4, 0.0, None, 8.2, 2012-08-29 14:00:00, 6.0
0.0, 7.2, 0.0, None, 9.7, 2012-08-29 15:00:00, 6.0
16.6, 7.8, 270.0, None, 9.5, 2012-08-29 18:00:00, 6.0
9.4, 6.5, 0.0, None, 9.1, 2012-08-29 22:00:00, 6.0
0.0, 5.4, 0.0, None, 6.2, 2012-08-30 14:00:00, 4.0
0.0, 5.5, 0.0, None, 6.5, 2012-08-30 15:00:00, 4.0
9.4, 7.9, 270.0, None, 12.4, 2012-08-30 18:00:00, 10.0
0.0, 6.8, 0.0, None, 15.5, 2012-08-30 22:00:00, 2.0
25.9, 3.1, 270.0, None, 6.6, 2012-08-31 14:00:00, 4.0
25.9, 3.7, 270.0, None, 8.0, 2012-08-31 15:00:00, 4.0
0.0, 8.2, 0.0, None, 14.0, 2012-08-31 18:00:00, 10.0
0.0, 9.4, 0.0, None, 20.1, 2012-08-31 22:00:00, 4.0
9.4, 4.1, 270.0, None, 5.8, 2012-09-01 14:00:00, 0.0
25.9, 4.9, 270.0, None, 8.6, 2012-09-01 15:00:00, 0.0
0.0, 10.6, 0.0, None, 16.4, 2012-09-01 18:00:00, 0.0
3.6, 15.4, 270.0, None, 21.4, 2012-09-01 22:00:00, 0.0
9.4, 5.2, 270.0, None, 6.5, 2012-09-02 14:00:00, 4.0
0.0, 5.1, 0.0, None, 6.8, 2012-09-02 15:00:00, 4.0
16.6, 7.7, 90.0, None, 11.9, 2012-09-02 18:00:00, 6.0
0.0, 9.0, 0.0, None, 14.3, 2012-09-02 22:00:00, 6.0
0.0, 0.7, 0.0, None, 2.2, 2012-09-03 14:00:00, 0.0
9.4, 0.8, 270.0, None, 4.4, 2012-09-03 15:00:00, 0.0
16.6, 1.1, 180.0, None, 13.6, 2012-09-03 18:00:00, 0.0
25.9, 1.0, 270.0, None, 17.2, 2012-09-03 22:00:00, 10.0
3.6, 0.9, 270.0, None, 2.6, 2012-09-04 14:00:00, 4.0
9.4, -1.6, 270.0, None, 4.9, 2012-09-04 15:00:00, 4.0
0.0, 9.5, 0.0, None, 12.4, 2012-09-04 18:00:00, 6.0
3.6, 7.7, 270.0, None, 17.8, 2012-09-04 22:00:00, 4.0
0.0, 1.9, 0.0, None, 2.8, 2012-09-05 14:00:00, 10.0
0.0, 3.5, 0.0, None, 4.8, 2012-09-05 15:00:00, 2.0
3.6, 7.9, 0.0, None, 14.4, 2012-09-05 18:00:00, 4.0
9.4, 8.8, 135.0, None, 19.8, 2012-09-05 22:00:00, 10.0
25.9, 4.6, 270.0, None, 6.9, 2012-09-06 14:00:00, 0.0
16.6, 4.9, 270.0, None, 7.8, 2012-09-06 15:00:00, 2.0
16.6, 7.3, 315.0, None, 20.6, 2012-09-06 22:00:00, 10.0
0.0, -1.2, 0.0, None, 0.5, 2012-09-07 14:00:00, 0.0
0.0, -3.1, 0.0, None, 2.8, 2012-09-07 15:00:00, 0.0
3.6, 1.0, 270.0, None, 12.2, 2012-09-07 18:00:00, 10.0
0.0, 4.9, 0.0, None, 16.8, 2012-09-07 22:00:00, 4.0
0.0, 1.0, 0.0, None, 4.3, 2012-09-08 14:00:00, 10.0
3.6, 2.7, 270.0, None, 5.2, 2012-09-08 15:00:00, 2.0
9.4, 6.2, 270.0, None, 11.5, 2012-09-08 18:00:00, 2.0
25.9, 7.8, 0.0, None, 17.5, 2012-09-08 22:00:00, 4.0
0.0, 4.5, 0.0, None, 5.4, 2012-09-09 14:00:00, 4.0
0.0, 5.3, 0.0, None, 6.6, 2012-09-09 15:00:00, 4.0
9.4, 7.4, 315.0, None, 10.9, 2012-09-09 18:00:00, 4.0
9.4, 7.8, 0.0, None, 12.5, 2012-09-09 22:00:00, 6.0
9.4, -0.1, 270.0, None, 1.2, 2012-09-10 14:00:00, 10.0
9.4, 0.4, 270.0, None, 1.4, 2012-09-10 15:00:00, 0.0
0.0, 5.0, 0.0, None, 9.5, 2012-09-10 18:00:00, 4.0
25.9, -2.2, 225.0, None, 13.6, 2012-09-10 22:00:00, 2.0
0.0, None, 0.0, None, -3.0, 2012-09-11 14:00:00, 10.0
0.0, -4.0, 0.0, None, -2.0, 2012-09-11 15:00:00, 10.0
0.0, -1.5, 0.0, None, 4.5, 2012-09-11 18:00:00, 4.0
0.0, 4.0, 0.0, None, 6.2, 2012-09-11 22:00:00, 6.0
0.0, -0.7, 0.0, None, 0.1, 2012-09-12 14:00:00, 4.0
0.0, -0.3, 0.0, None, 0.7, 2012-09-12 15:00:00, 6.0
0.0, 1.8, 0.0, None, 6.6, 2012-09-12 18:00:00, 6.0
9.4, 3.7, 45.0, None, 12.2, 2012-09-12 22:00:00, 6.0
0.0, 0.5, 0.0, None, 2.0, 2012-09-13 14:00:00, 4.0
3.6, 1.1, 270.0, None, 2.3, 2012-09-13 15:00:00, 4.0
0.0, 5.8, 0.0, None, 12.5, 2012-09-13 18:00:00, 10.0
0.0, 9.1, 0.0, None, 16.3, 2012-09-13 22:00:00, 6.0
3.6, 3.2, 270.0, None, 5.6, 2012-09-14 14:00:00, 6.0
3.6, -0.7, 270.0, None, 10.0, 2012-09-14 15:00:00, 4.0
25.9, -0.1, 180.0, None, 10.2, 2012-09-14 18:00:00, 6.0
25.9, -1.1, 270.0, None, 12.4, 2012-09-14 22:00:00, 4.0
3.6, -1.1, 0.0, None, 1.2, 2012-09-15 14:00:00, 4.0
3.6, -0.8, 0.0, None, 2.0, 2012-09-15 15:00:00, 4.0
9.4, 2.9, 270.0, None, 8.3, 2012-09-15 18:00:00, 4.0
3.6, 0.2, 270.0, None, 14.6, 2012-09-15 22:00:00, 2.0
0.0, -1.3, 0.0, None, 1.3, 2012-09-16 14:00:00, 10.0
3.6, 3.1, 0.0, None, 9.3, 2012-09-16 18:00:00, 2.0
9.4, 6.3, 0.0, None, 17.1, 2012-09-16 22:00:00, 4.0
9.4, 2.5, 270.0, None, 4.5, 2012-09-17 14:00:00, 0.0
0.0, 6.6, 0.0, None, 15.7, 2012-09-17 18:00:00, 0.0
25.9, 6.0, 270.0, None, 23.6, 2012-09-17 22:00:00, 10.0
3.6, -0.5, 0.0, None, 2.3, 2012-09-18 14:00:00, 0.0
16.6, -2.9, 270.0, None, 13.4, 2012-09-18 18:00:00, 0.0
3.6, -0.5, 270.0, None, 18.0, 2012-09-18 22:00:00, 0.0
9.4, 0.1, 270.0, None, 2.3, 2012-09-19 14:00:00, 10.0
3.6, -0.9, 270.0, None, 3.8, 2012-09-19 15:00:00, 2.0
9.4, 3.6, 0.0, None, 11.9, 2012-09-19 18:00:00, 1.0
0.0, 10.3, 0.0, None, 18.8, 2012-09-19 22:00:00, 10.0
3.6, 2.9, 0.0, None, 6.4, 2012-09-20 14:00:00, 10.0
9.4, 2.4, 270.0, None, 7.3, 2012-09-20 15:00:00, 0.0
0.0, 10.1, 0.0, None, 17.5, 2012-09-20 18:00:00, 0.0
25.9, 6.5, 45.0, None, 26.3, 2012-09-20 22:00:00, 0.0
3.6, 4.2, 0.0, None, 7.6, 2012-09-21 15:00:00, 10.0
0.0, -3.6, 0.0, None, -1.9, 2012-09-30 14:00:00, 10.0
25.9, -1.3, 180.0, None, 10.0, 2012-09-30 18:00:00, 2.0
16.6, -5.8, 270.0, None, 11.9, 2012-09-30 22:00:00, 2.0
0.0, -0.7, 0.0, None, 0.6, 2012-10-01 14:00:00, 6.0
0.0, -1.5, 0.0, None, 1.4, 2012-10-01 15:00:00, 6.0
0.0, 0.2, 0.0, None, 1.2, 2012-10-01 18:00:00, 6.0
3.6, 0.6, 0.0, None, 1.6, 2012-10-01 22:00:00, 6.0
0.0, -0.2, 0.0, None, 0.8, 2012-10-02 14:00:00, 6.0
9.4, -0.2, 270.0, None, 0.6, 2012-10-02 15:00:00, 6.0
0.0, -0.3, 0.0, None, 1.5, 2012-10-02 18:00:00, 6.0
9.4, 0.8, 270.0, None, 3.4, 2012-10-02 22:00:00, 4.0
9.4, -7.1, 270.0, None, -4.0, 2012-10-03 14:00:00, 10.0
16.6, -13.1, 270.0, None, -4.8, 2012-10-03 15:00:00, 10.0
9.4, 1.7, 0.0, None, 5.2, 2012-10-03 22:00:00, 4.0
9.4, -6.4, 0.0, None, -4.8, 2012-10-04 14:00:00, 0.0
0.0, -6.3, 0.0, None, -4.7, 2012-10-04 15:00:00, 0.0
3.6, -1.9, 45.0, None, 1.5, 2012-10-04 18:00:00, 4.0
0.0, 1.4, 0.0, None, 6.0, 2012-10-04 22:00:00, 2.0
3.6, -1.4, 0.0, None, 0.4, 2012-10-05 14:00:00, 10.0
3.6, -0.2, 0.0, None, 1.1, 2012-10-05 15:00:00, 10.0
9.4, 4.3, 0.0, None, 5.4, 2012-10-05 18:00:00, 10.0
25.9, 6.5, 270.0, None, 18.1, 2012-10-05 22:00:00, 10.0
16.6, 2.5, 180.0, None, 5.2, 2012-10-06 14:00:00, 10.0
9.4, 1.2, 180.0, None, 3.3, 2012-10-06 15:00:00, 2.0
0.0, 5.8, 0.0, None, 11.4, 2012-10-06 18:00:00, 4.0
3.6, 8.8, 180.0, None, 18.6, 2012-10-06 22:00:00, 2.0
9.4, 6.0, 0.0, None, 10.0, 2012-10-07 14:00:00, 6.0
16.6, 5.1, 45.0, None, 11.0, 2012-10-07 15:00:00, 6.0
3.6, 4.8, 45.0, None, 8.9, 2012-10-07 18:00:00, 4.0
0.0, 1.2, 0.0, None, 2.2, 2012-10-08 14:00:00, 6.0
0.0, 1.0, 0.0, None, 2.2, 2012-10-08 15:00:00, 6.0
0.0, 2.5, 0.0, None, 5.2, 2012-10-08 18:00:00, 4.0
0.0, 2.3, 0.0, None, 8.7, 2012-10-08 22:00:00, 6.0
0.0, 4.1, 0.0, None, 5.2, 2012-10-09 14:00:00, 6.0
16.6, -0.5, 270.0, None, 1.3, 2012-10-09 18:00:00, 6.0
3.6, -9.7, 270.0, None, -6.7, 2012-10-10 14:00:00, 6.0
3.6, -9.3, 270.0, None, -6.7, 2012-10-10 15:00:00, 6.0
3.6, -10.7, 45.0, None, -7.2, 2012-10-10 18:00:00, 6.0
9.4, -9.9, 0.0, None, -5.3, 2012-10-10 22:00:00, 6.0
9.4, -12.5, 0.0, None, -7.2, 2012-10-11 14:00:00, 6.0
3.6, -11.3, 0.0, None, -7.3, 2012-10-11 15:00:00, 6.0
3.6, -10.5, 0.0, None, -6.7, 2012-10-11 18:00:00, 6.0
9.4, -10.1, 0.0, None, -6.7, 2012-10-11 22:00:00, 6.0
3.6, -11.6, 45.0, None, -7.9, 2012-10-12 14:00:00, 6.0
0.0, -12.7, 0.0, None, -8.0, 2012-10-12 15:00:00, 6.0
0.0, -11.2, 0.0, None, -7.2, 2012-10-12 18:00:00, 6.0
3.6, None, 0.0, None, -5.7, 2012-10-12 22:00:00, 6.0
0.0, -14.9, 0.0, None, -10.4, 2012-10-13 14:00:00, 0.0
0.0, -14.0, 0.0, None, -10.5, 2012-10-13 15:00:00, 4.0
9.4, -2.6, 180.0, None, 1.4, 2012-10-13 22:00:00, 4.0
3.6, -4.4, 270.0, None, -2.1, 2012-10-14 14:00:00, 6.0
3.6, -2.7, 0.0, None, -1.2, 2012-10-14 15:00:00, 6.0
3.6, -0.7, 0.0, None, 0.6, 2012-10-14 18:00:00, 6.0
3.6, -0.4, 0.0, None, 1.9, 2012-10-14 22:00:00, 6.0
3.6, -7.9, 0.0, None, -5.2, 2012-10-15 14:00:00, 0.0
9.4, None, 270.0, None, 5.2, 2012-10-15 15:00:00, 0.0
3.6, -1.7, 0.0, None, -0.6, 2012-10-15 18:00:00, 10.0
3.6, 1.1, 90.0, None, 2.5, 2012-10-15 22:00:00, 6.0
0.0, -5.5, 0.0, None, -1.7, 2012-10-16 14:00:00, 6.0
0.0, -5.0, 0.0, None, -2.1, 2012-10-16 15:00:00, 6.0
3.6, -3.3, 0.0, None, -1.2, 2012-10-16 22:00:00, 6.0
3.6, -10.4, 0.0, None, -7.6, 2012-10-17 14:00:00, 10.0
3.6, -10.6, 0.0, None, -7.4, 2012-10-17 15:00:00, 6.0
0.0, -8.9, 0.0, None, -2.9, 2012-10-17 18:00:00, 0.0
16.6, -6.0, 270.0, None, 5.2, 2012-10-17 22:00:00, 10.0
0.0, -8.9, 0.0, None, -4.6, 2012-10-18 14:00:00, 10.0
3.6, -10.0, 270.0, None, -6.6, 2012-10-18 15:00:00, 10.0
0.0, -4.6, 0.0, None, -1.8, 2012-10-18 18:00:00, 10.0
0.0, -0.1, 0.0, None, 2.6, 2012-10-18 22:00:00, 4.0
9.4, -5.5, 0.0, None, -3.3, 2012-10-19 18:00:00, 7.0
9.4, -13.6, 0.0, None, -8.7, 2012-10-20 14:00:00, 6.0
3.6, -13.8, 0.0, None, -9.2, 2012-10-20 15:00:00, 6.0
16.6, -13.0, 0.0, None, -8.6, 2012-10-20 18:00:00, 6.0
9.4, -11.0, 270.0, None, -7.4, 2012-10-20 22:00:00, 6.0
9.4, -18.8, 0.0, None, -7.6, 2012-10-21 14:00:00, 6.0
9.4, -9.7, 0.0, None, -7.6, 2012-10-21 15:00:00, 6.0
3.6, -9.6, 0.0, None, -6.6, 2012-10-21 18:00:00, 6.0
3.6, -9.3, 0.0, None, -5.5, 2012-10-21 22:00:00, 6.0
9.4, -9.2, 180.0, None, -5.7, 2012-10-22 14:00:00, 6.0
9.4, -10.3, 180.0, None, -6.2, 2012-10-22 15:00:00, 6.0
9.4, -10.0, 270.0, None, -5.7, 2012-10-22 18:00:00, 6.0
0.0, -9.9, 0.0, None, -5.0, 2012-10-22 22:00:00, 6.0
9.4, -15.5, 270.0, None, -8.2, 2012-10-23 14:00:00, 6.0
