WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.13,92.7,2016-01-30 18:00:00,4.062,5
None, None, 1.533,93.0,2016-01-30 19:00:00,4.242,5
None, None, 1.232,92.8,2016-01-30 20:00:00,4.46,5
None, None, 1.642,92.9,2016-01-30 21:00:00,4.55,5
None, None, 1.736,92.5,2016-01-30 22:00:00,4.562,5
None, None, 1.881,92.5,2016-01-30 23:00:00,4.508,5
None, None, 2.879,92.9,2016-01-31 00:00:00,4.392,5
None, None, 2.114,93.3,2016-01-31 01:00:00,4.275,5
None, None, 3.156,92.6,2016-01-31 02:00:00,4.042,5
None, None, 2.689,92.7,2016-01-31 03:00:00,4.015,5
None, None, 2.031,93.1,2016-01-31 04:00:00,3.965,5
None, None, 1.74,93.2,2016-01-31 05:00:00,3.985,5
None, None, 2.779,92.9,2016-01-31 06:00:00,4.119,5
None, None, 1.737,92.7,2016-01-31 07:00:00,3.976,5
None, None, 3.06,92.5,2016-01-31 08:00:00,3.652,5
None, None, 2.008,91.0,2016-01-31 09:00:00,3.805,5
None, None, 2.036,91.4,2016-01-31 10:00:00,3.65,5
None, None, 2.269,91.3,2016-01-31 11:00:00,3.794,5
None, None, 1.426,91.6,2016-01-31 12:00:00,4.182,5
None, None, 0.846,89.0,2016-01-31 13:00:00,4.36,5
None, None, 1.116,86.8,2016-01-31 14:00:00,4.639,5
None, None, 0.930998,84.7,2016-01-31 15:00:00,4.755,5
None, None, 1.023,84.9,2016-01-31 16:00:00,5.001,5
None, None, 0.806999,87.1,2016-01-31 17:00:00,5.154,5
None, None, 1.229,88.3,2016-01-31 18:00:00,4.822,5
None, None, 1.274,88.8,2016-01-31 19:00:00,4.596,5
None, None, 1.615,90.6,2016-01-31 20:00:00,3.963,5
None, None, 1.68,91.8,2016-01-31 21:00:00,3.629,5
None, None, 1.193,91.6,2016-01-31 22:00:00,3.816,5
None, None, 0.97,91.8,2016-01-31 23:00:00,3.891,5
None, None, 0.919,92.4,2016-02-01 00:00:00,4.002,5
None, None, 0.828,92.5,2016-02-01 01:00:00,4.036,5
None, None, 0.949998,92.5,2016-02-01 02:00:00,3.816,5
None, None, 1.369,92.5,2016-02-01 03:00:00,3.612,5
None, None, 1.441,92.5,2016-02-01 04:00:00,3.258,5
None, None, 1.627,92.8,2016-02-01 05:00:00,2.805,5
None, None, 1.472,92.6,2016-02-01 06:00:00,3.291,5
None, None, 1.097,92.3,2016-02-01 07:00:00,3.302,5
None, None, 0.903998,92.7,2016-02-01 08:00:00,2.749,5
None, None, 1.571,92.5,2016-02-01 09:00:00,3.095,5
None, None, 1.595,89.9,2016-02-01 10:00:00,3.686,5
None, None, 0.609,87.7,2016-02-01 11:00:00,4.404,5
None, None, 1.379,86.1,2016-02-01 12:00:00,4.558,5
None, None, 1.238,84.4,2016-02-01 13:00:00,4.718,5
None, None, 0.758,78.8,2016-02-01 14:00:00,5.534,5
None, None, 1.419,79.0,2016-02-01 15:00:00,5.373,5
None, None, 0.686999,77.7,2016-02-01 16:00:00,5.59,5
None, None, 1.244,84.0,2016-02-01 17:00:00,4.929,5
None, None, 2.075,88.5,2016-02-01 18:00:00,3.451,5
None, None, 1.547,89.9,2016-02-01 19:00:00,2.783,5
None, None, 1.444,90.2,2016-02-01 20:00:00,2.601,5
None, None, 0.462998,90.7,2016-02-01 21:00:00,2.604,5
None, None, 0.672999,90.7,2016-02-01 22:00:00,2.749,5
None, None, 0.674,90.6,2016-02-01 23:00:00,2.881,5
None, None, 0.912,91.8,2016-02-02 00:00:00,2.585,5
None, None, 0.709999,92.1,2016-02-02 01:00:00,2.541,5
None, None, 0.967998,91.5,2016-02-02 02:00:00,2.739,5
None, None, 1.051,91.4,2016-02-02 03:00:00,2.701,5
None, None, 0.671998,91.0,2016-02-02 04:00:00,2.76,5
None, None, 0.731998,90.6,2016-02-02 05:00:00,2.717,5
None, None, 0.972,89.2,2016-02-02 06:00:00,2.746,5
None, None, 0.978999,89.1,2016-02-02 07:00:00,2.718,5
None, None, 0.321999,89.0,2016-02-02 08:00:00,2.624,5
None, None, 0.828,89.6,2016-02-02 09:00:00,2.52,5
None, None, 1.145,88.1,2016-02-02 10:00:00,3.147,5
None, None, 1.859,85.3,2016-02-02 11:00:00,3.46,5
None, None, 2.16,75.2,2016-02-02 12:00:00,4.016,5
None, None, 1.789,67.75,2016-02-02 13:00:00,4.774,5
None, None, 2.458,65.38,2016-02-02 14:00:00,5.013,5
None, None, 1.729,60.02,2016-02-02 15:00:00,5.579,5
None, None, 0.532998,60.65,2016-02-02 16:00:00,5.529,5
None, None, 0.549,66.4,2016-02-02 17:00:00,5.375,5
None, None, 0.808,72.9,2016-02-02 18:00:00,4.558,5
None, None, 1.217,77.7,2016-02-02 19:00:00,3.526,5
None, None, 1.604,80.1,2016-02-02 20:00:00,3.349,5
None, None, 1.864,79.0,2016-02-02 21:00:00,3.88,5
None, None, 3.945,75.0,2016-02-02 22:00:00,4.411,5
None, None, 3.733,70.6,2016-02-02 23:00:00,4.983,5
None, None, 3.133,72.7,2016-02-03 00:00:00,4.942,5
None, None, 2.067,73.8,2016-02-03 01:00:00,4.839,5
None, None, 1.458,77.5,2016-02-03 02:00:00,4.477,5
None, None, 4.557,73.7,2016-02-03 03:00:00,5.071,5
None, None, 3.54,78.8,2016-02-03 04:00:00,4.937,5
None, None, 3.831,79.7,2016-02-03 05:00:00,4.724,5
None, None, 4.512,83.8,2016-02-03 06:00:00,4.476,5
None, None, 3.855,83.5,2016-02-03 07:00:00,4.351,5
None, None, 3.351,82.8,2016-02-03 08:00:00,4.345,5
None, None, 4.376,83.3,2016-02-03 09:00:00,4.68,5
None, None, 5.105,83.2,2016-02-03 10:00:00,4.721,5
None, None, 5.078,81.8,2016-02-03 11:00:00,5.268,5
None, None, 5.678,79.5,2016-02-03 12:00:00,5.624,5
None, None, 4.868,81.4,2016-02-03 13:00:00,5.69,5
None, None, 2.611,83.8,2016-02-03 14:00:00,5.629,5
None, None, 3.081,86.7,2016-02-03 15:00:00,5.252,5
None, None, 4.261,87.7,2016-02-03 16:00:00,5.13,5
None, None, 3.538,88.7,2016-02-03 17:00:00,5.005,5
None, None, 5.179,88.3,2016-02-03 18:00:00,4.715,5
None, None, 3.813,87.5,2016-02-03 19:00:00,4.754,5
None, None, 2.552,89.1,2016-02-03 20:00:00,4.74,5
None, None, 3.202,89.8,2016-02-03 21:00:00,4.882,5
None, None, 2.441,91.9,2016-02-03 22:00:00,4.499,5
None, None, 2.836,91.4,2016-02-03 23:00:00,4.384,5
None, None, 2.112,90.9,2016-02-04 00:00:00,4.445,5
None, None, 1.841,91.2,2016-02-04 01:00:00,4.564,5
None, None, 2.968,92.1,2016-02-04 02:00:00,4.698,5
None, None, 1.402,92.5,2016-02-04 03:00:00,4.764,5
None, None, 2.527,92.5,2016-02-04 04:00:00,4.872,5
None, None, 2.413,92.6,2016-02-04 05:00:00,4.943,5
None, None, 1.122,92.7,2016-02-04 06:00:00,4.939,5
None, None, 1.583,92.5,2016-02-04 07:00:00,5.023,5
None, None, 1.022,92.2,2016-02-04 08:00:00,4.997,5
None, None, 0.513998,92.7,2016-02-04 09:00:00,5.02,5
None, None, 0.776,92.9,2016-02-04 10:00:00,5.363,5
None, None, 0.637,91.0,2016-02-04 11:00:00,6.342,5
None, None, 0.802999,87.0,2016-02-04 12:00:00,6.734,5
None, None, 0.804,88.6,2016-02-04 13:00:00,6.51,5
None, None, 0.913999,90.0,2016-02-04 14:00:00,6.988,5
None, None, 0.425,91.1,2016-02-04 15:00:00,7.04,5
None, None, 0.73,92.5,2016-02-04 16:00:00,6.844,5
None, None, 1.987,92.4,2016-02-04 17:00:00,6.475,5
None, None, 4.101,90.8,2016-02-04 18:00:00,5.766,5
None, None, 2.97,89.7,2016-02-04 19:00:00,5.627,5
None, None, 2.89,89.4,2016-02-04 20:00:00,5.614,5
None, None, 3.343,91.3,2016-02-04 21:00:00,5.696,5
None, None, 2.755,92.3,2016-02-04 22:00:00,5.952,5
None, None, 2.181,91.1,2016-02-04 23:00:00,6.396,5
