station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, time, avg_air_temp_pst1hr
244.4, 13.2, 1.98, None, 2019-03-29 17:00:00, 13.31
194.8, 13.3, 1.489, None, 2019-03-29 18:00:00, 13.05
175.9, 13.1, 1.308, None, 2019-03-29 19:00:00, 11.82
111.8, 11.8, 0.995, None, 2019-03-29 20:00:00, 8.86
10.7, 8.9, 0.99, None, 2019-03-29 21:00:00, 6.352
219.2, 6.4, 1.651, None, 2019-03-29 22:00:00, 4.499
218.5, 4.5, 0.906, None, 2019-03-29 23:00:00, 2.38
226.4, 2.4, 0.705999, None, 2019-03-30 00:00:00, 0.925998
221.7, 0.9, 0.529999, None, 2019-03-30 01:00:00, -0.419999
342.0, -0.4, 0.926998, None, 2019-03-30 02:00:00, -1.234
12.6, -1.2, 1.192, None, 2019-03-30 03:00:00, -2.562
14.0, -2.6, 1.388, None, 2019-03-30 04:00:00, -2.497
11.5, -2.5, 0.616998, None, 2019-03-30 05:00:00, -2.736
335.6, -2.7, 0.577, None, 2019-03-30 06:00:00, -3.343
332.5, -3.3, 0.978999, None, 2019-03-30 07:00:00, -3.797
0.3, -3.8, 1.612, None, 2019-03-30 08:00:00, -3.087
6.2, -3.1, 1.245, None, 2019-03-30 09:00:00, -0.49
348.3, -0.5, 1.111, None, 2019-03-30 10:00:00, 2.571
342.5, 2.6, 0.885999, None, 2019-03-30 11:00:00, 5.784
337.5, 5.8, 1.514, None, 2019-03-30 12:00:00, 7.65
16.4, 7.7, 1.576, None, 2019-03-30 13:00:00, 9.56
30.6, 9.6, 1.584, None, 2019-03-30 14:00:00, 11.26
20.3, 11.3, 1.663, None, 2019-03-30 15:00:00, 12.46
8.3, 12.5, 1.708, None, 2019-03-30 16:00:00, 13.05
357.8, 13.1, 1.543, None, 2019-03-30 17:00:00, 13.02
40.1, 13.0, 1.54, None, 2019-03-30 18:00:00, 12.63
41.8, 12.6, 1.464, None, 2019-03-30 19:00:00, 11.51
21.9, 11.5, 1.036, None, 2019-03-30 20:00:00, 9.25
50.0, 9.3, 0.513, None, 2019-03-30 21:00:00, 7.09
241.0, 7.1, 0.661, None, 2019-03-30 22:00:00, 5.408
239.2, 5.4, 1.368, None, 2019-03-30 23:00:00, 4.141
266.7, 4.1, 1.25, None, 2019-03-31 00:00:00, 2.747
351.4, 2.7, 1.038, None, 2019-03-31 01:00:00, 2.7
215.5, 2.7, 1.759, None, 2019-03-31 02:00:00, 1.513
215.5, 1.5, 1.4, None, 2019-03-31 03:00:00, 1.075
224.0, 1.1, 1.825, None, 2019-03-31 04:00:00, 0.441
222.3, 0.4, 2.565, None, 2019-03-31 05:00:00, -0.446999
226.9, -0.4, 2.217, None, 2019-03-31 06:00:00, -0.416
218.8, -0.4, 2.527, None, 2019-03-31 07:00:00, -0.649999
223.7, -0.6, 2.473, None, 2019-03-31 08:00:00, -0.296
219.2, -0.3, 1.24, None, 2019-03-31 09:00:00, 2.422
232.8, 2.4, 1.765, None, 2019-03-31 10:00:00, 5.79
221.6, 5.8, 2.275, None, 2019-03-31 11:00:00, 7.65
212.6, 7.7, 2.118, None, 2019-03-31 12:00:00, 9.56
199.6, 9.6, 1.992, None, 2019-03-31 13:00:00, 10.85
34.1, 10.9, 1.765, None, 2019-03-31 14:00:00, 11.56
18.1, 11.6, 1.936, None, 2019-03-31 15:00:00, 11.78
25.1, 11.8, 1.52, None, 2019-03-31 16:00:00, 12.23
11.9, 12.2, 2.157, None, 2019-03-31 17:00:00, 12.07
10.2, 12.1, 2.157, None, 2019-03-31 18:00:00, 10.9
9.4, 10.9, 2.051, None, 2019-03-31 19:00:00, 9.7
24.7, 9.7, 1.803, None, 2019-03-31 20:00:00, 8.17
19.1, 8.2, 1.354, None, 2019-03-31 21:00:00, 6.247
36.9, 6.2, 0.875998, None, 2019-03-31 22:00:00, 5.451
72.6, 5.5, 1.115, None, 2019-03-31 23:00:00, 4.36
11.1, 4.4, 0.97, None, 2019-04-01 00:00:00, 2.675
40.2, 2.7, 0.964999, None, 2019-04-01 01:00:00, 1.522
19.4, 1.5, 1.189, None, 2019-04-01 02:00:00, 0.791998
15.9, 0.8, 0.870998, None, 2019-04-01 03:00:00, -0.190999
330.2, -0.2, 0.5, None, 2019-04-01 04:00:00, -1.058
220.7, -1.1, 0.367, None, 2019-04-01 05:00:00, -1.56
221.1, -1.6, 0.528998, None, 2019-04-01 06:00:00, -2.121
252.2, -2.1, 0.426999, None, 2019-04-01 07:00:00, -2.423
229.9, -2.4, 0.619, None, 2019-04-01 08:00:00, -2.029
332.5, -2.0, 0.532, None, 2019-04-01 09:00:00, 1.148
215.5, 1.1, 0.698, None, 2019-04-01 10:00:00, 4.283
17.9, 4.3, 1.479, None, 2019-04-01 11:00:00, 6.237
23.8, 6.2, 1.33, None, 2019-04-01 12:00:00, 8.7
32.2, 8.7, 2.086, None, 2019-04-01 13:00:00, 10.26
29.8, 10.3, 2.011, None, 2019-04-01 14:00:00, 11.1
28.0, 11.1, 2.505, None, 2019-04-01 15:00:00, 11.72
56.3, 11.7, 2.621, None, 2019-04-01 16:00:00, 12.06
14.5, 12.1, 1.863, None, 2019-04-01 17:00:00, 12.11
15.7, 12.1, 1.32, None, 2019-04-01 18:00:00, 12.17
7.5, 12.2, 1.411, None, 2019-04-01 19:00:00, 11.5
324.4, 11.5, 0.372999, None, 2019-04-01 20:00:00, 9.28
154.0, 9.3, 0.703, None, 2019-04-01 21:00:00, 6.512
218.4, 6.5, 0.639998, None, 2019-04-01 22:00:00, 4.294
221.9, 4.3, 1.268, None, 2019-04-01 23:00:00, 2.393
220.8, 2.4, 1.303, None, 2019-04-02 00:00:00, 1.145
230.8, 1.1, 1.523, None, 2019-04-02 01:00:00, -0.185
231.6, -0.2, 1.179, None, 2019-04-02 02:00:00, -1.222
255.8, -1.2, 0.947, None, 2019-04-02 03:00:00, -1.839
324.4, -1.8, 1.357, None, 2019-04-02 04:00:00, -2.866
359.5, -2.9, 0.828, None, 2019-04-02 05:00:00, -3.199
5.5, -3.2, 0.794, None, 2019-04-02 06:00:00, -3.475
0.3, -3.5, 1.614, None, 2019-04-02 07:00:00, -4.056
358.8, -4.1, 0.620998, None, 2019-04-02 08:00:00, -2.484
21.8, -2.5, 1.443, None, 2019-04-02 09:00:00, -0.853999
17.1, -0.9, 1.517, None, 2019-04-02 10:00:00, 1.487
355.4, 1.5, 1.342, None, 2019-04-02 11:00:00, 4.162
22.2, 4.2, 1.635, None, 2019-04-02 12:00:00, 6.681
18.4, 6.7, 1.461, None, 2019-04-02 13:00:00, 9.44
20.1, 9.4, 1.471, None, 2019-04-02 14:00:00, 11.54
20.1, 11.5, 1.549, None, 2019-04-02 15:00:00, 12.86
288.8, 12.9, 1.577, None, 2019-04-02 16:00:00, 12.78
23.0, 12.8, 1.425, None, 2019-04-02 17:00:00, 13.1
67.7, 13.1, 1.626, None, 2019-04-02 18:00:00, 12.55
12.2, 12.6, 1.382, None, 2019-04-02 19:00:00, 11.32
20.2, 11.3, 1.681, None, 2019-04-02 20:00:00, 9.35
35.6, 9.4, 1.663, None, 2019-04-02 21:00:00, 5.64
0.9, 5.6, 0.853999, None, 2019-04-02 22:00:00, 4.667
221.2, 4.7, 0.465, None, 2019-04-02 23:00:00, 2.456
358.6, 2.5, 0.518998, None, 2019-04-03 00:00:00, 0.736
352.7, 0.7, 1.399, None, 2019-04-03 01:00:00, -1.163
7.3, -1.2, 1.534, None, 2019-04-03 02:00:00, -1.263
5.1, -1.3, 1.373, None, 2019-04-03 03:00:00, -1.876
6.6, -1.9, 1.179, None, 2019-04-03 04:00:00, -2.952
13.3, -3.0, 1.056, None, 2019-04-03 05:00:00, -3.15
14.2, -3.2, 0.973999, None, 2019-04-03 06:00:00, -3.412
1.2, -3.4, 0.672999, None, 2019-04-03 07:00:00, -3.39
20.8, -3.4, 1.144, None, 2019-04-03 08:00:00, -2.474
24.2, -2.5, 1.44, None, 2019-04-03 09:00:00, -0.556999
357.8, -0.6, 1.413, None, 2019-04-03 10:00:00, 2.628
12.9, 2.6, 1.774, None, 2019-04-03 11:00:00, 5.739
5.1, 5.7, 1.724, None, 2019-04-03 12:00:00, 7.99
9.3, 8.0, 3.27, None, 2019-04-03 13:00:00, 11.16
185.5, 11.2, 3.708, None, 2019-04-03 14:00:00, 11.77
195.0, 11.8, 2.267, None, 2019-04-03 15:00:00, 12.97
178.1, 13.0, 3.161, None, 2019-04-03 16:00:00, 12.92
173.8, 12.9, 4.017, None, 2019-04-03 17:00:00, 12.26
181.1, 12.3, 4.511, None, 2019-04-03 18:00:00, 11.71
182.5, 11.7, 4.044, None, 2019-04-03 19:00:00, 10.82
188.3, 10.8, 3.337, None, 2019-04-03 20:00:00, 10.4
215.9, 10.4, 3.304, None, 2019-04-03 21:00:00, 9.99
194.7, 10.0, 3.086, None, 2019-04-03 22:00:00, 9.18
186.2, 9.2, 3.444, None, 2019-04-03 23:00:00, 7.88
201.9, 7.9, 1.511, None, 2019-04-04 00:00:00, 7.65
198.7, 7.7, 2.681, None, 2019-04-04 01:00:00, 7.24
187.9, 7.2, 2.358, None, 2019-04-04 02:00:00, 6.454
190.8, 6.5, 2.196, None, 2019-04-04 03:00:00, 6.071
203.7, 6.1, 2.247, None, 2019-04-04 04:00:00, 6.345
213.7, 6.3, 2.939, None, 2019-04-04 05:00:00, 5.621
189.6, 5.6, 2.082, None, 2019-04-04 06:00:00, 5.247
205.4, 5.2, 2.482, None, 2019-04-04 07:00:00, 4.997
194.7, 5.0, 2.371, None, 2019-04-04 08:00:00, 5.774
184.1, 5.8, 3.369, None, 2019-04-04 09:00:00, 7.04
200.1, 7.0, 4.058, None, 2019-04-04 10:00:00, 7.93
221.6, 7.9, 4.364, None, 2019-04-04 11:00:00, 8.07
273.0, 8.1, 5.602, None, 2019-04-04 12:00:00, 8.19
272.9, 8.2, 3.785, None, 2019-04-04 13:00:00, 7.5
286.7, 7.5, 1.806, None, 2019-04-04 14:00:00, 8.4
73.8, 8.4, 1.835, None, 2019-04-04 15:00:00, 10.02
103.9, 10.0, 2.238, None, 2019-04-04 16:00:00, 11.05
137.0, 11.1, 3.585, None, 2019-04-04 17:00:00, 11.23
107.4, 11.2, 3.788, None, 2019-04-04 18:00:00, 10.46
66.7, 10.5, 2.65, None, 2019-04-04 19:00:00, 9.52
68.4, 9.5, 2.314, None, 2019-04-04 20:00:00, 7.83
7.7, 7.8, 2.339, None, 2019-04-04 21:00:00, 6.642
11.4, 6.6, 0.865, None, 2019-04-04 22:00:00, 4.957
30.2, 5.0, 1.32, None, 2019-04-04 23:00:00, 3.613
46.4, 3.6, 1.292, None, 2019-04-05 00:00:00, 3.353
55.5, 3.4, 0.583, None, 2019-04-05 01:00:00, 2.381
45.2, 2.4, 0.381998, None, 2019-04-05 02:00:00, 1.862
221.4, 1.9, 0.967998, None, 2019-04-05 03:00:00, 0.931999
228.1, 0.9, 1.142, None, 2019-04-05 04:00:00, -0.024
232.2, 0.0, 0.643998, None, 2019-04-05 05:00:00, 0.046
226.3, 0.0, 1.459, None, 2019-04-05 06:00:00, -0.625
232.4, -0.6, 1.0, None, 2019-04-05 07:00:00, -0.319
223.5, -0.3, 0.718999, None, 2019-04-05 08:00:00, 1.296
125.6, 1.3, 0.929, None, 2019-04-05 09:00:00, 3.886
345.8, 3.9, 1.686, None, 2019-04-05 10:00:00, 5.691
25.4, 5.7, 2.112, None, 2019-04-05 11:00:00, 8.32
351.0, 8.3, 2.063, None, 2019-04-05 12:00:00, 10.94
359.3, 10.9, 2.097, None, 2019-04-05 13:00:00, 12.17
349.1, 12.2, 2.242, None, 2019-04-05 14:00:00, 12.75
348.0, 12.8, 3.637, None, 2019-04-05 15:00:00, 14.31
180.1, 14.3, 3.931, None, 2019-04-05 16:00:00, 14.16
142.1, 14.2, 4.844, None, 2019-04-05 17:00:00, 13.54
120.6, 13.5, 3.297, None, 2019-04-05 18:00:00, 12.8
107.7, 12.8, 2.828, None, 2019-04-05 19:00:00, 12.56
114.6, 12.6, 2.429, None, 2019-04-05 20:00:00, 10.91
31.2, 10.9, 2.343, None, 2019-04-05 21:00:00, 8.77
5.6, 8.8, 1.257, None, 2019-04-05 22:00:00, 7.78
18.7, 7.8, 2.013, None, 2019-04-05 23:00:00, 9.03
168.9, 9.0, 4.842, None, 2019-04-06 00:00:00, 10.48
184.0, 10.5, 5.411, None, 2019-04-06 01:00:00, 9.33
208.9, 9.3, 3.352, None, 2019-04-06 02:00:00, 7.01
266.2, 7.0, 1.337, None, 2019-04-06 03:00:00, 6.549
275.9, 6.5, 1.777, None, 2019-04-06 04:00:00, 5.573
31.2, 5.6, 2.031, None, 2019-04-06 05:00:00, 4.398
16.7, 4.4, 2.205, None, 2019-04-06 06:00:00, 3.647
10.6, 3.6, 2.202, None, 2019-04-06 07:00:00, 3.242
5.8, 3.2, 2.665, None, 2019-04-06 08:00:00, 3.767
356.7, 3.8, 2.166, None, 2019-04-06 09:00:00, 6.05
346.9, 6.1, 3.911, None, 2019-04-06 10:00:00, 8.95
190.9, 8.9, 4.558, None, 2019-04-06 11:00:00, 10.31
182.8, 10.3, 4.608, None, 2019-04-06 12:00:00, 11.04
186.2, 11.0, 4.532, None, 2019-04-06 13:00:00, 12.17
165.5, 12.2, 5.474, None, 2019-04-06 14:00:00, 12.8
175.3, 12.8, 5.43, None, 2019-04-06 15:00:00, 12.76
167.7, 12.8, 6.643, None, 2019-04-06 16:00:00, 11.85
174.8, 11.9, 4.774, None, 2019-04-06 17:00:00, 10.95
137.6, 11.0, 3.54, None, 2019-04-06 18:00:00, 10.7
124.0, 10.7, 4.436, None, 2019-04-06 19:00:00, 10.82
147.0, 10.8, 5.751, None, 2019-04-06 20:00:00, 10.59
166.5, 10.6, 5.912, None, 2019-04-06 21:00:00, 9.9
179.9, 9.9, 5.568, None, 2019-04-06 22:00:00, 9.28
185.7, 9.3, 5.526, None, 2019-04-06 23:00:00, 8.78
186.9, 8.8, 5.419, None, 2019-04-07 00:00:00, 8.26
192.0, 8.3, 4.931, None, 2019-04-07 01:00:00, 7.59
187.2, 7.6, 5.082, None, 2019-04-07 02:00:00, 7.14
185.3, 7.1, 5.332, None, 2019-04-07 03:00:00, 6.576
183.7, 6.6, 4.037, None, 2019-04-07 04:00:00, 6.018
189.7, 6.0, 4.129, None, 2019-04-07 05:00:00, 5.654
190.3, 5.7, 3.416, None, 2019-04-07 06:00:00, 4.982
196.3, 5.0, 4.227, None, 2019-04-07 07:00:00, 4.901
195.5, 4.9, 5.037, None, 2019-04-07 08:00:00, 5.528
193.3, 5.5, 5.16, None, 2019-04-07 09:00:00, 6.208
186.9, 6.2, 5.012, None, 2019-04-07 10:00:00, 7.42
183.8, 7.4, 5.367, None, 2019-04-07 11:00:00, 7.66
198.2, 7.7, 4.526, None, 2019-04-07 12:00:00, 8.14
208.1, 8.1, 3.771, None, 2019-04-07 13:00:00, 9.12
198.9, 9.1, 4.629, None, 2019-04-07 14:00:00, 10.8
190.0, 10.8, 4.453, None, 2019-04-07 15:00:00, 10.78
215.1, 10.8, 3.943, None, 2019-04-07 16:00:00, 9.82
192.3, 9.8, 4.09, None, 2019-04-07 17:00:00, 9.28
188.4, 9.3, 3.119, None, 2019-04-07 18:00:00, 9.37
193.6, 9.4, 2.786, None, 2019-04-07 19:00:00, 8.58
178.3, 8.6, 3.032, None, 2019-04-07 20:00:00, 8.24
193.7, 8.2, 3.945, None, 2019-04-07 21:00:00, 7.65
188.3, 7.7, 1.214, None, 2019-04-07 22:00:00, 6.464
243.1, 6.5, 1.639, None, 2019-04-07 23:00:00, 5.967
208.9, 6.0, 1.561, None, 2019-04-08 00:00:00, 5.26
182.2, 5.3, 1.673, None, 2019-04-08 01:00:00, 5.01
192.0, 5.0, 0.819, None, 2019-04-08 02:00:00, 2.784
298.7, 2.8, 1.666, None, 2019-04-08 03:00:00, 0.902998
227.7, 0.9, 1.038, None, 2019-04-08 04:00:00, -0.07
238.4, -0.1, 1.532, None, 2019-04-08 05:00:00, -0.446
242.6, -0.4, 1.183, None, 2019-04-08 06:00:00, -2.074
356.8, -2.1, 1.015, None, 2019-04-08 07:00:00, -1.887
22.3, -1.9, 1.202, None, 2019-04-08 08:00:00, 0.432999
22.0, 0.4, 1.958, None, 2019-04-08 09:00:00, 3.369
340.7, 3.4, 3.651, None, 2019-04-08 10:00:00, 7.49
188.0, 7.5, 2.295, None, 2019-04-08 11:00:00, 9.26
173.7, 9.3, 2.674, None, 2019-04-08 12:00:00, 10.06
189.1, 10.1, 2.057, None, 2019-04-08 13:00:00, 11.06
259.1, 11.1, 1.85, None, 2019-04-08 14:00:00, 11.8
23.3, 11.8, 1.775, None, 2019-04-08 15:00:00, 12.05
36.2, 12.1, 1.62, None, 2019-04-08 16:00:00, 12.93
166.5, 12.9, 1.268, None, 2019-04-08 17:00:00, 12.99
290.4, 13.0, 1.725, None, 2019-04-08 18:00:00, 12.25
5.6, 12.3, 1.326, None, 2019-04-08 19:00:00, 11.2
37.4, 11.2, 1.275, None, 2019-04-08 20:00:00, 10.25
18.5, 10.3, 1.44, None, 2019-04-08 21:00:00, 8.55
19.6, 8.6, 0.915, None, 2019-04-08 22:00:00, 7.15
26.6, 7.2, 0.906, None, 2019-04-08 23:00:00, 5.801
10.4, 5.8, 0.953998, None, 2019-04-09 00:00:00, 4.564
29.9, 4.6, 0.368, None, 2019-04-09 01:00:00, 3.666
41.5, 3.7, 0.721, None, 2019-04-09 02:00:00, 2.299
96.0, 2.3, 0.61, None, 2019-04-09 03:00:00, 1.397
49.1, 1.4, 1.659, None, 2019-04-09 04:00:00, 0.639998
230.0, 0.6, 1.755, None, 2019-04-09 05:00:00, 0.463999
218.1, 0.5, 1.984, None, 2019-04-09 06:00:00, 0.15
228.8, 0.2, 1.588, None, 2019-04-09 07:00:00, 0.052
226.1, 0.1, 1.448, None, 2019-04-09 08:00:00, 0.722998
222.5, 0.7, 2.2, None, 2019-04-09 09:00:00, 3.625
193.3, 3.6, 2.749, None, 2019-04-09 10:00:00, 6.208
215.5, 6.2, 2.564, None, 2019-04-09 11:00:00, 8.36
205.8, 8.4, 2.305, None, 2019-04-09 12:00:00, 10.56
220.0, 10.6, 3.786, None, 2019-04-09 13:00:00, 11.48
271.1, 11.5, 3.399, None, 2019-04-09 14:00:00, 11.64
258.0, 11.6, 2.91, None, 2019-04-09 15:00:00, 12.36
248.8, 12.4, 3.478, None, 2019-04-09 16:00:00, 12.52
256.3, 12.5, 4.158, None, 2019-04-09 17:00:00, 12.36
281.1, 12.4, 4.876, None, 2019-04-09 18:00:00, 11.69
290.8, 11.7, 2.602, None, 2019-04-09 19:00:00, 10.69
269.3, 10.7, 1.56, None, 2019-04-09 20:00:00, 9.81
237.2, 9.8, 4.691, None, 2019-04-09 21:00:00, 8.53
280.9, 8.5, 2.588, None, 2019-04-09 22:00:00, 7.54
253.7, 7.5, 2.452, None, 2019-04-09 23:00:00, 7.04
210.7, 7.0, 2.153, None, 2019-04-10 00:00:00, 6.725
218.5, 6.7, 3.097, None, 2019-04-10 01:00:00, 6.396
259.3, 6.4, 3.642, None, 2019-04-10 02:00:00, 5.888
246.0, 5.9, 3.073, None, 2019-04-10 03:00:00, 4.95
208.1, 4.9, 3.178, None, 2019-04-10 04:00:00, 4.188
181.3, 4.2, 2.626, None, 2019-04-10 05:00:00, 3.469
166.5, 3.5, 1.904, None, 2019-04-10 06:00:00, 3.008
232.7, 3.0, 2.441, None, 2019-04-10 07:00:00, 2.424
258.3, 2.4, 2.714, None, 2019-04-10 08:00:00, 2.165
201.6, 2.2, 3.08, None, 2019-04-10 09:00:00, 3.124
188.1, 3.1, 3.44, None, 2019-04-10 10:00:00, 4.129
189.7, 4.1, 3.32, None, 2019-04-10 11:00:00, 5.447
191.9, 5.4, 2.387, None, 2019-04-10 12:00:00, 6.771
175.4, 6.8, 1.871, None, 2019-04-10 13:00:00, 6.901
184.8, 6.9, 1.955, None, 2019-04-10 14:00:00, 6.631
110.7, 6.6, 3.096, None, 2019-04-10 15:00:00, 6.568
123.9, 6.6, 3.312, None, 2019-04-10 16:00:00, 6.429
126.3, 6.4, 1.852, None, 2019-04-10 17:00:00, 8.1
152.2, 8.1, 2.317, None, 2019-04-10 18:00:00, 8.42
209.6, 8.4, 2.466, None, 2019-04-10 19:00:00, 7.58
123.7, 7.6, 2.945, None, 2019-04-10 20:00:00, 6.433
178.8, 6.4, 2.549, None, 2019-04-10 21:00:00, 5.429
195.3, 5.4, 2.623, None, 2019-04-10 22:00:00, 4.076
172.3, 4.1, 1.976, None, 2019-04-10 23:00:00, 3.452
191.9, 3.5, 3.325, None, 2019-04-11 00:00:00, 3.176
188.0, 3.2, 2.34, None, 2019-04-11 01:00:00, 2.675
222.9, 2.7, 2.702, None, 2019-04-11 02:00:00, 2.162
233.6, 2.2, 2.983, None, 2019-04-11 03:00:00, 1.488
237.8, 1.5, 2.15, None, 2019-04-11 04:00:00, 0.462
183.4, 0.5, 1.755, None, 2019-04-11 05:00:00, -0.347999
226.9, -0.3, 0.972998, None, 2019-04-11 06:00:00, -1.152
321.4, -1.2, 0.751999, None, 2019-04-11 07:00:00, -0.665
351.4, -0.7, 1.508, None, 2019-04-11 08:00:00, -0.18
251.2, -0.2, 1.402, None, 2019-04-11 09:00:00, 1.8
270.7, 1.8, 1.629, None, 2019-04-11 10:00:00, 4.03
266.4, 4.0, 1.458, None, 2019-04-11 11:00:00, 5.746
277.3, 5.7, 1.476, None, 2019-04-11 12:00:00, 6.6
4.6, 6.6, 1.812, None, 2019-04-11 13:00:00, 7.44
4.3, 7.4, 2.292, None, 2019-04-11 14:00:00, 7.39
178.9, 7.4, 3.571, None, 2019-04-11 15:00:00, 6.404
193.3, 6.4, 1.709, None, 2019-04-11 16:00:00, 6.417
342.3, 6.4, 1.107, None, 2019-04-11 17:00:00, 7.75
4.9, 7.8, 0.947, None, 2019-04-11 18:00:00, 8.36
357.2, 8.4, 0.830999, None, 2019-04-11 19:00:00, 7.84
31.2, 7.8, 0.501999, None, 2019-04-11 20:00:00, 6.48
275.9, 6.5, 0.855, None, 2019-04-11 21:00:00, 3.705
354.4, 3.7, 0.500998, None, 2019-04-11 22:00:00, 2.181
25.1, 2.2, 0.657998, None, 2019-04-11 23:00:00, 0.518
241.0, 0.5, 0.723999, None, 2019-04-12 00:00:00, -0.277999
211.4, -0.3, 1.148, None, 2019-04-12 01:00:00, -1.36
279.0, -1.4, 0.959999, None, 2019-04-12 02:00:00, -1.876
263.5, -1.9, 1.422, None, 2019-04-12 03:00:00, -1.85
231.4, -1.9, 0.830999, None, 2019-04-12 04:00:00, -2.422
274.7, -2.4, 0.469998, None, 2019-04-12 05:00:00, -2.937
16.7, -2.9, 1.154, None, 2019-04-12 06:00:00, -3.312
283.9, -3.3, 1.08, None, 2019-04-12 07:00:00, -3.217
344.6, -3.2, 0.703998, None, 2019-04-12 08:00:00, -1.452
309.4, -1.5, 0.916, None, 2019-04-12 09:00:00, 1.258
335.4, 1.3, 0.74, None, 2019-04-12 10:00:00, 4.522
330.6, 4.5, 1.365, None, 2019-04-12 11:00:00, 7.25
221.5, 7.3, 1.628, None, 2019-04-12 12:00:00, 8.85
268.7, 8.9, 2.007, None, 2019-04-12 13:00:00, 9.9
225.8, 9.9, 3.248, None, 2019-04-12 14:00:00, 10.91
205.7, 10.9, 3.221, None, 2019-04-12 15:00:00, 11.46
225.0, 11.5, 3.91, None, 2019-04-12 16:00:00, 11.7
217.7, 11.7, 3.865, None, 2019-04-12 17:00:00, 12.2
211.8, 12.2, 4.119, None, 2019-04-12 18:00:00, 12.14
196.0, 12.1, 2.597, None, 2019-04-12 19:00:00, 11.71
230.1, 11.7, 1.036, None, 2019-04-12 20:00:00, 10.47
219.0, 10.5, 1.043, None, 2019-04-12 21:00:00, 8.51
222.7, 8.5, 2.006, None, 2019-04-12 22:00:00, 6.643
228.6, 6.6, 2.161, None, 2019-04-12 23:00:00, 6.938
220.8, 6.9, 1.869, None, 2019-04-13 00:00:00, 6.782
203.0, 6.8, 2.385, None, 2019-04-13 01:00:00, 6.153
189.2, 6.2, 2.14, None, 2019-04-13 02:00:00, 5.655
198.4, 5.7, 2.815, None, 2019-04-13 03:00:00, 4.596
194.4, 4.6, 2.117, None, 2019-04-13 04:00:00, 4.295
211.1, 4.3, 4.117, None, 2019-04-13 05:00:00, 3.672
191.7, 3.7, 3.0, None, 2019-04-13 06:00:00, 1.966
177.1, 2.0, 1.521, None, 2019-04-13 07:00:00, 1.144
211.0, 1.1, 0.952, None, 2019-04-13 08:00:00, 1.615
224.7, 1.6, 0.86, None, 2019-04-13 09:00:00, 2.527
337.1, 2.5, 1.374, None, 2019-04-13 10:00:00, 2.7
349.8, 2.7, 1.657, None, 2019-04-13 11:00:00, 2.844
354.9, 2.8, 1.904, None, 2019-04-13 12:00:00, 3.177
357.6, 3.2, 2.386, None, 2019-04-13 13:00:00, 3.778
342.9, 3.8, 2.78, None, 2019-04-13 14:00:00, 4.297
353.4, 4.3, 2.747, None, 2019-04-13 15:00:00, 4.941
354.8, 4.9, 2.343, None, 2019-04-13 16:00:00, 5.203
351.8, 5.2, 4.488, None, 2019-04-13 17:00:00, 4.063
247.2, 4.1, 3.585, None, 2019-04-13 18:00:00, 1.066
324.5, 1.1, 2.358, None, 2019-04-13 19:00:00, 1.671
117.4, 1.7, 1.805, None, 2019-04-13 20:00:00, 1.831
230.3, 1.8, 3.593, None, 2019-04-13 21:00:00, 2.624
176.0, 2.6, 2.889, None, 2019-04-13 22:00:00, 2.856
191.6, 2.9, 2.695, None, 2019-04-13 23:00:00, 2.082
339.1, 2.1, 1.803, None, 2019-04-14 00:00:00, 1.376
2.9, 1.4, 1.474, None, 2019-04-14 01:00:00, 1.527
293.7, 1.5, 2.357, None, 2019-04-14 02:00:00, 1.864
200.6, 1.9, 2.131, None, 2019-04-14 03:00:00, 1.901
206.1, 1.9, 2.244, None, 2019-04-14 04:00:00, 1.775
208.0, 1.8, 2.27, None, 2019-04-14 05:00:00, 1.806
204.4, 1.8, 2.588, None, 2019-04-14 06:00:00, 1.639
202.5, 1.6, 3.658, None, 2019-04-14 07:00:00, 2.092
213.1, 2.1, 2.909, None, 2019-04-14 08:00:00, 2.166
215.3, 2.2, 3.536, None, 2019-04-14 09:00:00, 3.279
211.5, 3.3, 4.465, None, 2019-04-14 10:00:00, 4.416
242.9, 4.4, 4.866, None, 2019-04-14 11:00:00, 5.254
246.0, 5.3, 4.465, None, 2019-04-14 12:00:00, 6.23
231.6, 6.2, 5.843, None, 2019-04-14 13:00:00, 6.745
233.2, 6.7, 4.914, None, 2019-04-14 14:00:00, 7.11
227.1, 7.1, 3.456, None, 2019-04-14 15:00:00, 7.9
255.1, 7.9, 5.435, None, 2019-04-14 16:00:00, 8.73
249.7, 8.7, 3.63, None, 2019-04-14 17:00:00, 8.7
244.0, 8.7, 2.844, None, 2019-04-14 18:00:00, 7.66
277.6, 7.7, 3.763, None, 2019-04-14 19:00:00, 4.755
44.1, 4.8, 2.29, None, 2019-04-14 20:00:00, 3.113
55.6, 3.1, 1.446, None, 2019-04-14 21:00:00, 2.443
2.9, 2.4, 0.469998, None, 2019-04-14 22:00:00, 2.114
289.5, 2.1, 0.875998, None, 2019-04-14 23:00:00, 1.849
319.0, 1.8, 1.557, None, 2019-04-15 00:00:00, 1.006
312.3, 1.0, 1.238, None, 2019-04-15 01:00:00, 0.663999
235.0, 0.7, 1.966, None, 2019-04-15 02:00:00, 0.432
216.1, 0.4, 1.622, None, 2019-04-15 03:00:00, -0.307
231.3, -0.3, 2.361, None, 2019-04-15 04:00:00, -0.071
