station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, time
43.1, -12.6, None, 34.0, 2019-02-08 16:00:00
46.4, -13.4, None, 33.8, 2019-02-08 17:00:00
41.8, -14.1, None, 32.5, 2019-02-08 18:00:00
47.1, -14.6, None, 33.8, 2019-02-08 19:00:00
39.1, -15.2, None, 34.2, 2019-02-08 20:00:00
7.6, -16.3, None, 43.8, 2019-02-08 21:00:00
3.1, -18.1, None, 57.0, 2019-02-08 22:00:00
347.9, -19.0, None, 57.7, 2019-02-08 23:00:00
340.1, -19.9, None, 59.5, 2019-02-09 00:00:00
0.9, -20.6, None, 59.6, 2019-02-09 01:00:00
53.0, -22.5, None, 65.7, 2019-02-09 02:00:00
151.7, -25.4, None, 76.7, 2019-02-09 03:00:00
112.5, -26.8, None, 79.2, 2019-02-09 04:00:00
168.6, -28.3, None, 78.5, 2019-02-09 05:00:00
121.4, -29.6, None, 77.0, 2019-02-09 06:00:00
124.3, -30.1, None, 76.5, 2019-02-09 07:00:00
126.8, -31.0, None, 75.0, 2019-02-09 08:00:00
157.3, -28.1, None, 72.4, 2019-02-09 09:00:00
165.9, -21.7, None, 61.1, 2019-02-09 10:00:00
321.9, -19.5, None, 50.1, 2019-02-09 11:00:00
311.7, -18.0, None, 46.0, 2019-02-09 12:00:00
293.6, -16.6, None, 41.8, 2019-02-09 13:00:00
288.3, -15.4, None, 39.0, 2019-02-09 14:00:00
262.7, -14.8, None, 38.3, 2019-02-09 15:00:00
294.5, -14.5, None, 40.6, 2019-02-09 16:00:00
221.7, -17.1, None, 54.8, 2019-02-09 17:00:00
107.3, -20.0, None, 69.1, 2019-02-09 18:00:00
126.8, -22.6, None, 77.8, 2019-02-09 19:00:00
144.7, -24.5, None, 80.0, 2019-02-09 20:00:00
110.3, -26.0, None, 79.7, 2019-02-09 21:00:00
140.5, -27.5, None, 77.3, 2019-02-09 22:00:00
147.5, -28.5, None, 76.2, 2019-02-09 23:00:00
335.6, -29.4, None, 74.5, 2019-02-10 00:00:00
140.1, -30.5, None, 73.8, 2019-02-10 01:00:00
25.7, -30.9, None, 73.0, 2019-02-10 02:00:00
125.0, -31.6, None, 73.1, 2019-02-10 03:00:00
105.9, -32.2, None, 71.8, 2019-02-10 04:00:00
144.6, -32.5, None, 71.7, 2019-02-10 05:00:00
67.0, -32.9, None, 71.2, 2019-02-10 06:00:00
303.8, -33.8, None, 69.6, 2019-02-10 07:00:00
342.5, -34.1, None, 70.1, 2019-02-10 08:00:00
174.7, -30.8, None, 71.2, 2019-02-10 09:00:00
177.7, -26.1, None, 70.6, 2019-02-10 10:00:00
197.0, -21.0, None, 59.5, 2019-02-10 11:00:00
195.9, -18.7, None, 50.8, 2019-02-10 12:00:00
245.8, -16.8, None, 46.4, 2019-02-10 13:00:00
240.6, -14.9, None, 43.9, 2019-02-10 14:00:00
284.8, -14.6, None, 44.2, 2019-02-10 15:00:00
270.7, -14.6, None, 45.7, 2019-02-10 16:00:00
250.0, -15.6, None, 53.5, 2019-02-10 17:00:00
117.7, -17.9, None, 67.0, 2019-02-10 18:00:00
85.7, -20.2, None, 78.0, 2019-02-10 19:00:00
166.8, -22.0, None, 80.3, 2019-02-10 20:00:00
67.0, -23.8, None, 82.3, 2019-02-10 21:00:00
136.9, -25.1, None, 80.4, 2019-02-10 22:00:00
337.1, -25.8, None, 79.4, 2019-02-10 23:00:00
159.7, -26.5, None, 77.8, 2019-02-11 00:00:00
91.4, -25.5, None, 78.1, 2019-02-11 01:00:00
131.2, -24.4, None, 79.1, 2019-02-11 02:00:00
300.6, -24.3, None, 78.6, 2019-02-11 03:00:00
293.8, -23.7, None, 79.2, 2019-02-11 04:00:00
290.7, -23.8, None, 79.0, 2019-02-11 05:00:00
338.6, -24.1, None, 79.1, 2019-02-11 06:00:00
350.7, -25.3, None, 78.2, 2019-02-11 07:00:00
7.6, -26.3, None, 77.4, 2019-02-11 08:00:00
190.7, -23.8, None, 74.6, 2019-02-11 09:00:00
194.3, -18.7, None, 63.8, 2019-02-11 10:00:00
324.2, -17.2, None, 58.3, 2019-02-11 11:00:00
280.7, -14.9, None, 50.4, 2019-02-11 12:00:00
218.8, -13.0, None, 45.1, 2019-02-11 13:00:00
232.5, -11.7, None, 43.6, 2019-02-11 14:00:00
216.1, -11.1, None, 43.8, 2019-02-11 15:00:00
208.0, -10.9, None, 45.0, 2019-02-11 16:00:00
262.6, -12.9, None, 56.6, 2019-02-11 17:00:00
297.6, -15.0, None, 69.2, 2019-02-11 18:00:00
296.1, -16.5, None, 75.3, 2019-02-11 19:00:00
259.2, -16.8, None, 75.6, 2019-02-11 20:00:00
331.1, -17.2, None, 76.5, 2019-02-11 21:00:00
106.8, -18.0, None, 80.0, 2019-02-11 22:00:00
97.0, -18.1, None, 81.0, 2019-02-11 23:00:00
161.8, -19.0, None, 82.2, 2019-02-12 00:00:00
84.7, -20.4, None, 84.6, 2019-02-12 01:00:00
111.4, -22.3, None, 83.8, 2019-02-12 02:00:00
183.7, -23.5, None, 80.9, 2019-02-12 03:00:00
215.0, -22.4, None, 81.5, 2019-02-12 04:00:00
122.4, -21.4, None, 81.2, 2019-02-12 05:00:00
316.2, -20.6, None, 82.1, 2019-02-12 06:00:00
155.2, -20.4, None, 82.2, 2019-02-12 07:00:00
151.6, -20.7, None, 82.2, 2019-02-12 08:00:00
212.7, -20.3, None, 80.2, 2019-02-12 09:00:00
170.4, -18.7, None, 76.4, 2019-02-12 10:00:00
226.2, -15.3, None, 65.9, 2019-02-12 11:00:00
208.0, -14.4, None, 62.8, 2019-02-12 12:00:00
164.5, -12.8, None, 62.0, 2019-02-12 13:00:00
165.7, -11.5, None, 59.3, 2019-02-12 14:00:00
257.5, -11.5, None, 57.4, 2019-02-12 15:00:00
306.6, -11.6, None, 59.6, 2019-02-12 16:00:00
140.5, -12.2, None, 67.4, 2019-02-12 17:00:00
133.5, -13.2, None, 75.8, 2019-02-12 18:00:00
93.9, -13.9, None, 82.9, 2019-02-12 19:00:00
311.0, -14.2, None, 85.4, 2019-02-12 20:00:00
308.1, -14.4, None, 86.4, 2019-02-12 21:00:00
184.7, -14.7, None, 87.2, 2019-02-12 22:00:00
356.1, -15.3, None, 87.2, 2019-02-12 23:00:00
124.9, -15.5, None, 87.0, 2019-02-13 00:00:00
45.2, -16.3, None, 86.2, 2019-02-13 01:00:00
275.4, -17.1, None, 85.8, 2019-02-13 02:00:00
75.5, -16.7, None, 85.9, 2019-02-13 03:00:00
268.2, -16.4, None, 86.3, 2019-02-13 04:00:00
333.7, -16.2, None, 86.7, 2019-02-13 05:00:00
332.6, -17.2, None, 86.0, 2019-02-13 06:00:00
344.9, -18.2, None, 85.3, 2019-02-13 07:00:00
327.4, -18.9, None, 84.4, 2019-02-13 08:00:00
333.9, -18.0, None, 80.5, 2019-02-13 09:00:00
333.7, -16.0, None, 74.6, 2019-02-13 10:00:00
316.3, -14.4, None, 69.7, 2019-02-13 11:00:00
322.9, -12.8, None, 64.9, 2019-02-13 12:00:00
287.1, -10.5, None, 57.6, 2019-02-13 13:00:00
197.9, -8.9, None, 51.1, 2019-02-13 14:00:00
194.3, -8.7, None, 53.5, 2019-02-13 15:00:00
205.5, -7.7, None, 52.9, 2019-02-13 16:00:00
241.4, -10.8, None, 66.3, 2019-02-13 17:00:00
154.8, -13.5, None, 73.5, 2019-02-13 18:00:00
144.3, -16.3, None, 82.4, 2019-02-13 19:00:00
79.3, -18.1, None, 86.6, 2019-02-13 20:00:00
108.7, -19.9, None, 86.4, 2019-02-13 21:00:00
155.5, -21.5, None, 83.1, 2019-02-13 22:00:00
146.4, -22.3, None, 82.8, 2019-02-13 23:00:00
172.9, -22.8, None, 82.6, 2019-02-14 00:00:00
183.1, -23.4, None, 81.9, 2019-02-14 01:00:00
156.7, -22.8, None, 82.7, 2019-02-14 02:00:00
76.6, -23.0, None, 82.3, 2019-02-14 03:00:00
125.5, -24.1, None, 80.2, 2019-02-14 04:00:00
124.0, -24.1, None, 80.2, 2019-02-14 05:00:00
99.4, -25.1, None, 79.0, 2019-02-14 06:00:00
93.5, -25.7, None, 78.5, 2019-02-14 07:00:00
136.4, -25.8, None, 78.3, 2019-02-14 08:00:00
109.8, -21.5, None, 79.6, 2019-02-14 09:00:00
297.5, -14.6, None, 75.6, 2019-02-14 10:00:00
239.8, -10.6, None, 65.9, 2019-02-14 11:00:00
212.9, -8.9, None, 61.0, 2019-02-14 12:00:00
185.2, -7.5, None, 56.0, 2019-02-14 13:00:00
198.0, -6.2, None, 52.9, 2019-02-14 14:00:00
188.4, -5.0, None, 50.7, 2019-02-14 15:00:00
168.4, -5.5, None, 54.9, 2019-02-14 16:00:00
194.9, -7.3, None, 64.3, 2019-02-14 17:00:00
343.4, -8.6, None, 72.7, 2019-02-14 18:00:00
71.0, -9.8, None, 80.6, 2019-02-14 19:00:00
357.3, -11.8, None, 86.7, 2019-02-14 20:00:00
104.2, -13.0, None, 88.8, 2019-02-14 21:00:00
114.1, -12.7, None, 88.7, 2019-02-14 22:00:00
125.1, -12.9, None, 88.3, 2019-02-14 23:00:00
332.3, -12.7, None, 88.4, 2019-02-15 00:00:00
295.2, -12.3, None, 88.0, 2019-02-15 01:00:00
193.6, -11.9, None, 87.1, 2019-02-15 02:00:00
71.5, -11.4, None, 86.9, 2019-02-15 03:00:00
161.4, -11.1, None, 86.7, 2019-02-15 04:00:00
103.9, -10.7, None, 86.2, 2019-02-15 05:00:00
237.8, -10.5, None, 88.4, 2019-02-15 06:00:00
307.3, -10.5, None, 90.3, 2019-02-15 07:00:00
354.6, -9.7, None, 89.0, 2019-02-15 08:00:00
351.2, -9.4, None, 85.9, 2019-02-15 09:00:00
326.3, -9.0, None, 82.5, 2019-02-15 10:00:00
334.2, -8.3, None, 76.3, 2019-02-15 11:00:00
330.6, -7.4, None, 71.1, 2019-02-15 12:00:00
325.0, -6.7, None, 70.7, 2019-02-15 13:00:00
325.1, -6.1, None, 69.9, 2019-02-15 14:00:00
317.2, -5.3, None, 67.1, 2019-02-15 15:00:00
307.1, -5.4, None, 68.0, 2019-02-15 16:00:00
325.1, -6.0, None, 70.5, 2019-02-15 17:00:00
345.7, -6.9, None, 75.1, 2019-02-15 18:00:00
351.5, -7.8, None, 81.1, 2019-02-15 19:00:00
343.2, -8.3, None, 82.0, 2019-02-15 20:00:00
352.6, -8.8, None, 81.5, 2019-02-15 21:00:00
350.4, -9.1, None, 80.2, 2019-02-15 22:00:00
3.4, -9.5, None, 80.8, 2019-02-15 23:00:00
347.5, -9.6, None, 78.7, 2019-02-16 00:00:00
358.2, -9.5, None, 77.6, 2019-02-16 01:00:00
339.0, -9.5, None, 74.7, 2019-02-16 02:00:00
342.6, -9.7, None, 74.4, 2019-02-16 03:00:00
335.8, -9.9, None, 75.0, 2019-02-16 04:00:00
339.7, -10.1, None, 74.0, 2019-02-16 05:00:00
338.9, -10.4, None, 73.5, 2019-02-16 06:00:00
345.4, -11.1, None, 74.7, 2019-02-16 07:00:00
24.6, -12.2, None, 78.6, 2019-02-16 08:00:00
57.3, -11.1, None, 70.9, 2019-02-16 09:00:00
263.1, -9.6, None, 61.2, 2019-02-16 10:00:00
228.2, -8.3, None, 56.7, 2019-02-16 11:00:00
319.9, -7.4, None, 56.3, 2019-02-16 12:00:00
328.4, -6.4, None, 53.8, 2019-02-16 13:00:00
334.9, -5.3, None, 51.0, 2019-02-16 14:00:00
325.2, -5.0, None, 51.0, 2019-02-16 15:00:00
324.0, -5.2, None, 53.5, 2019-02-16 16:00:00
330.4, -6.0, None, 59.4, 2019-02-16 17:00:00
333.2, -6.7, None, 62.3, 2019-02-16 18:00:00
333.6, -7.1, None, 60.8, 2019-02-16 19:00:00
339.0, -7.3, None, 61.7, 2019-02-16 20:00:00
327.6, -7.8, None, 60.2, 2019-02-16 21:00:00
337.2, -8.3, None, 61.5, 2019-02-16 22:00:00
347.4, -8.8, None, 61.4, 2019-02-16 23:00:00
357.4, -9.4, None, 65.7, 2019-02-17 00:00:00
331.2, -9.5, None, 60.9, 2019-02-17 01:00:00
330.0, -10.0, None, 60.4, 2019-02-17 02:00:00
343.2, -10.5, None, 61.1, 2019-02-17 03:00:00
339.7, -10.7, None, 58.8, 2019-02-17 04:00:00
344.0, -11.4, None, 59.3, 2019-02-17 05:00:00
355.2, -11.8, None, 59.7, 2019-02-17 06:00:00
359.8, -12.1, None, 60.1, 2019-02-17 07:00:00
358.1, -12.5, None, 61.9, 2019-02-17 08:00:00
333.2, -11.4, None, 55.0, 2019-02-17 09:00:00
338.4, -10.2, None, 48.4, 2019-02-17 10:00:00
329.9, -9.6, None, 46.0, 2019-02-17 11:00:00
328.4, -8.8, None, 44.0, 2019-02-17 12:00:00
317.7, -8.4, None, 45.7, 2019-02-17 13:00:00
317.3, -7.8, None, 45.6, 2019-02-17 14:00:00
324.8, -7.2, None, 44.6, 2019-02-17 15:00:00
339.9, -7.9, None, 47.3, 2019-02-17 16:00:00
335.2, -9.3, None, 53.3, 2019-02-17 17:00:00
344.1, -10.1, None, 59.2, 2019-02-17 18:00:00
337.1, -10.4, None, 61.5, 2019-02-17 19:00:00
331.6, -10.4, None, 61.3, 2019-02-17 20:00:00
5.8, -11.5, None, 65.8, 2019-02-17 21:00:00
129.8, -13.7, None, 76.4, 2019-02-17 22:00:00
109.0, -13.9, None, 78.7, 2019-02-17 23:00:00
137.9, -14.9, None, 82.7, 2019-02-18 00:00:00
96.5, -16.0, None, 85.7, 2019-02-18 01:00:00
187.1, -16.2, None, 85.4, 2019-02-18 02:00:00
309.7, -16.0, None, 85.2, 2019-02-18 03:00:00
167.0, -15.4, None, 83.6, 2019-02-18 04:00:00
118.6, -15.1, None, 83.4, 2019-02-18 05:00:00
156.5, -14.7, None, 83.3, 2019-02-18 06:00:00
87.7, -14.3, None, 83.3, 2019-02-18 07:00:00
307.3, -14.3, None, 83.2, 2019-02-18 08:00:00
332.3, -13.6, None, 79.4, 2019-02-18 09:00:00
185.3, -12.4, None, 73.9, 2019-02-18 10:00:00
188.9, -10.9, None, 66.9, 2019-02-18 11:00:00
181.6, -8.1, None, 54.5, 2019-02-18 12:00:00
188.4, -6.3, None, 46.5, 2019-02-18 13:00:00
143.5, -7.0, None, 51.1, 2019-02-18 14:00:00
157.4, -7.1, None, 51.9, 2019-02-18 15:00:00
134.0, -7.0, None, 53.0, 2019-02-18 16:00:00
148.2, -6.9, None, 54.0, 2019-02-18 17:00:00
174.1, -7.8, None, 58.9, 2019-02-18 18:00:00
93.5, -9.6, None, 67.7, 2019-02-18 19:00:00
81.2, -8.9, None, 66.4, 2019-02-18 20:00:00
115.3, -8.9, None, 67.7, 2019-02-18 21:00:00
123.3, -9.2, None, 68.8, 2019-02-18 22:00:00
117.7, -9.7, None, 70.3, 2019-02-18 23:00:00
130.6, -9.8, None, 70.5, 2019-02-19 00:00:00
125.3, -10.6, None, 73.7, 2019-02-19 01:00:00
126.3, -11.5, None, 76.4, 2019-02-19 02:00:00
125.5, -12.9, None, 80.9, 2019-02-19 03:00:00
120.0, -14.2, None, 85.8, 2019-02-19 04:00:00
130.8, -13.8, None, 84.3, 2019-02-19 05:00:00
137.7, -13.3, None, 82.5, 2019-02-19 06:00:00
148.2, -12.7, None, 81.0, 2019-02-19 07:00:00
158.9, -11.8, None, 80.9, 2019-02-19 08:00:00
164.5, -11.0, None, 79.7, 2019-02-19 09:00:00
180.6, -10.6, None, 80.6, 2019-02-19 10:00:00
160.8, -9.3, None, 77.4, 2019-02-19 11:00:00
168.6, -7.6, None, 70.2, 2019-02-19 12:00:00
170.0, -6.4, None, 64.7, 2019-02-19 13:00:00
162.1, -5.5, None, 60.9, 2019-02-19 14:00:00
153.0, -5.0, None, 59.6, 2019-02-19 15:00:00
150.8, -4.7, None, 58.9, 2019-02-19 16:00:00
152.3, -4.9, None, 61.3, 2019-02-19 17:00:00
144.5, -5.6, None, 65.7, 2019-02-19 18:00:00
139.8, -6.2, None, 69.2, 2019-02-19 19:00:00
153.2, -6.7, None, 72.0, 2019-02-19 20:00:00
158.1, -7.4, None, 75.7, 2019-02-19 21:00:00
158.9, -7.8, None, 77.7, 2019-02-19 22:00:00
152.8, -7.9, None, 77.8, 2019-02-19 23:00:00
159.5, -8.2, None, 79.2, 2019-02-20 00:00:00
147.3, -8.4, None, 79.2, 2019-02-20 01:00:00
149.3, -8.6, None, 79.6, 2019-02-20 02:00:00
147.8, -9.2, None, 81.3, 2019-02-20 03:00:00
147.3, -9.5, None, 82.4, 2019-02-20 04:00:00
156.8, -10.4, None, 85.1, 2019-02-20 05:00:00
162.1, -12.0, None, 89.2, 2019-02-20 06:00:00
156.2, -13.2, None, 90.0, 2019-02-20 07:00:00
153.8, -13.3, None, 88.7, 2019-02-20 08:00:00
169.3, -11.8, None, 85.1, 2019-02-20 09:00:00
212.7, -10.1, None, 81.0, 2019-02-20 10:00:00
303.4, -8.0, None, 73.2, 2019-02-20 11:00:00
193.1, -5.4, None, 63.4, 2019-02-20 12:00:00
326.2, -3.9, None, 59.9, 2019-02-20 13:00:00
339.7, -2.6, None, 59.0, 2019-02-20 14:00:00
311.2, -1.8, None, 59.3, 2019-02-20 15:00:00
316.6, -1.0, None, 56.3, 2019-02-20 16:00:00
333.0, -1.6, None, 57.0, 2019-02-20 17:00:00
338.3, -2.3, None, 52.6, 2019-02-20 18:00:00
349.9, -3.2, None, 48.4, 2019-02-20 19:00:00
335.0, -4.4, None, 51.1, 2019-02-20 20:00:00
355.1, -5.4, None, 50.8, 2019-02-20 21:00:00
350.9, -6.4, None, 52.8, 2019-02-20 22:00:00
359.0, -7.7, None, 57.8, 2019-02-20 23:00:00
358.5, -8.6, None, 60.4, 2019-02-21 00:00:00
74.1, -11.7, None, 71.7, 2019-02-21 01:00:00
161.7, -15.0, None, 82.6, 2019-02-21 02:00:00
142.1, -16.1, None, 86.5, 2019-02-21 03:00:00
119.2, -17.7, None, 88.9, 2019-02-21 04:00:00
115.1, -18.9, None, 86.9, 2019-02-21 05:00:00
85.8, -20.3, None, 84.4, 2019-02-21 06:00:00
137.1, -21.2, None, 83.4, 2019-02-21 07:00:00
149.1, -21.7, None, 82.1, 2019-02-21 08:00:00
198.1, -16.0, None, 74.7, 2019-02-21 09:00:00
183.3, -12.2, None, 70.0, 2019-02-21 10:00:00
184.7, -9.5, None, 58.9, 2019-02-21 11:00:00
170.0, -7.4, None, 48.9, 2019-02-21 12:00:00
155.5, -6.1, None, 42.9, 2019-02-21 13:00:00
147.0, -5.1, None, 39.6, 2019-02-21 14:00:00
145.1, -4.0, None, 37.7, 2019-02-21 15:00:00
147.8, -3.6, None, 39.0, 2019-02-21 16:00:00
149.2, -4.3, None, 44.6, 2019-02-21 17:00:00
154.4, -5.2, None, 50.4, 2019-02-21 18:00:00
145.6, -5.6, None, 53.8, 2019-02-21 19:00:00
168.4, -5.2, None, 54.0, 2019-02-21 20:00:00
170.0, -5.2, None, 55.4, 2019-02-21 21:00:00
172.6, -5.2, None, 57.3, 2019-02-21 22:00:00
170.7, -5.2, None, 58.6, 2019-02-21 23:00:00
173.7, -5.2, None, 58.8, 2019-02-22 00:00:00
170.0, -5.2, None, 58.6, 2019-02-22 01:00:00
172.9, -5.3, None, 58.6, 2019-02-22 02:00:00
161.6, -5.3, None, 58.5, 2019-02-22 03:00:00
154.3, -5.5, None, 60.4, 2019-02-22 04:00:00
156.7, -5.9, None, 62.7, 2019-02-22 05:00:00
158.0, -5.9, None, 63.1, 2019-02-22 06:00:00
156.4, -6.1, None, 66.0, 2019-02-22 07:00:00
164.1, -6.3, None, 68.6, 2019-02-22 08:00:00
158.4, -6.2, None, 70.4, 2019-02-22 09:00:00
152.9, -6.0, None, 71.8, 2019-02-22 10:00:00
148.7, -5.4, None, 69.3, 2019-02-22 11:00:00
145.8, -4.6, None, 64.0, 2019-02-22 12:00:00
146.9, -4.3, None, 63.5, 2019-02-22 13:00:00
146.4, -3.8, None, 60.5, 2019-02-22 14:00:00
156.3, -3.7, None, 61.5, 2019-02-22 15:00:00
143.3, -3.6, None, 60.3, 2019-02-22 16:00:00
143.8, -3.5, None, 59.0, 2019-02-22 17:00:00
158.7, -3.9, None, 61.0, 2019-02-22 18:00:00
166.5, -4.3, None, 64.1, 2019-02-22 19:00:00
170.1, -5.3, None, 69.6, 2019-02-22 20:00:00
342.7, -7.5, None, 78.1, 2019-02-22 21:00:00
21.5, -9.9, None, 85.0, 2019-02-22 22:00:00
58.5, -11.6, None, 90.3, 2019-02-22 23:00:00
87.1, -13.2, None, 90.8, 2019-02-23 00:00:00
45.2, -14.5, None, 89.4, 2019-02-23 01:00:00
135.2, -15.3, None, 88.5, 2019-02-23 02:00:00
170.8, -15.1, None, 87.8, 2019-02-23 03:00:00
163.7, -14.6, None, 87.6, 2019-02-23 04:00:00
132.5, -14.2, None, 88.3, 2019-02-23 05:00:00
186.6, -14.5, None, 88.2, 2019-02-23 06:00:00
136.7, -13.9, None, 87.8, 2019-02-23 07:00:00
131.0, -12.7, None, 87.2, 2019-02-23 08:00:00
340.5, -7.1, None, 53.1, 2019-02-23 09:00:00
331.0, -6.5, None, 40.2, 2019-02-23 10:00:00
327.9, -6.2, None, 37.9, 2019-02-23 11:00:00
330.1, -5.2, None, 35.0, 2019-02-23 12:00:00
325.7, -4.0, None, 32.8, 2019-02-23 13:00:00
320.2, -3.5, None, 31.3, 2019-02-23 14:00:00
319.2, -3.1, None, 30.5, 2019-02-23 15:00:00
311.6, -3.2, None, 30.0, 2019-02-23 16:00:00
313.8, -4.2, None, 33.5, 2019-02-23 17:00:00
326.4, -5.6, None, 37.4, 2019-02-23 18:00:00
358.3, -6.9, None, 42.7, 2019-02-23 19:00:00
2.2, -9.0, None, 51.5, 2019-02-23 20:00:00
9.6, -10.6, None, 56.2, 2019-02-23 21:00:00
9.3, -13.4, None, 66.9, 2019-02-23 22:00:00
131.6, -15.9, None, 74.9, 2019-02-23 23:00:00
183.9, -17.8, None, 81.7, 2019-02-24 00:00:00
171.3, -19.0, None, 84.5, 2019-02-24 01:00:00
162.9, -19.9, None, 84.7, 2019-02-24 02:00:00
86.5, -20.7, None, 85.1, 2019-02-24 03:00:00
123.0, -21.8, None, 83.8, 2019-02-24 04:00:00
130.8, -22.7, None, 82.0, 2019-02-24 05:00:00
115.1, -23.5, None, 80.9, 2019-02-24 06:00:00
117.1, -24.1, None, 80.4, 2019-02-24 07:00:00
105.2, -23.9, None, 79.9, 2019-02-24 08:00:00
161.6, -18.2, None, 72.4, 2019-02-24 09:00:00
287.6, -13.9, None, 61.0, 2019-02-24 10:00:00
318.6, -12.0, None, 48.3, 2019-02-24 11:00:00
332.3, -9.8, None, 42.1, 2019-02-24 12:00:00
333.9, -7.9, None, 37.6, 2019-02-24 13:00:00
327.3, -6.9, None, 35.1, 2019-02-24 14:00:00
306.8, -5.9, None, 32.8, 2019-02-24 15:00:00
314.0, -5.5, None, 32.3, 2019-02-24 16:00:00
322.4, -6.8, None, 36.5, 2019-02-24 17:00:00
341.9, -9.4, None, 44.7, 2019-02-24 18:00:00
343.8, -10.5, None, 49.2, 2019-02-24 19:00:00
351.5, -11.6, None, 55.7, 2019-02-24 20:00:00
352.0, -14.7, None, 67.8, 2019-02-24 21:00:00
338.9, -17.1, None, 76.4, 2019-02-24 22:00:00
333.4, -17.3, None, 76.6, 2019-02-24 23:00:00
108.9, -19.6, None, 80.0, 2019-02-25 00:00:00
157.9, -21.7, None, 82.5, 2019-02-25 01:00:00
116.5, -21.7, None, 83.8, 2019-02-25 02:00:00
154.1, -23.0, None, 82.6, 2019-02-25 03:00:00
128.6, -23.9, None, 81.1, 2019-02-25 04:00:00
94.3, -25.0, None, 79.6, 2019-02-25 05:00:00
22.8, -25.9, None, 78.4, 2019-02-25 06:00:00
128.9, -26.4, None, 78.6, 2019-02-25 07:00:00
158.0, -26.1, None, 77.8, 2019-02-25 08:00:00
213.8, -19.2, None, 71.0, 2019-02-25 09:00:00
288.5, -14.8, None, 57.6, 2019-02-25 10:00:00
328.7, -12.8, None, 46.3, 2019-02-25 11:00:00
263.5, -10.8, None, 40.4, 2019-02-25 12:00:00
334.5, -8.8, None, 33.2, 2019-02-25 13:00:00
330.8, -7.8, None, 31.5, 2019-02-25 14:00:00
319.8, -6.9, None, 29.0, 2019-02-25 15:00:00
327.7, -6.7, None, 28.0, 2019-02-25 16:00:00
336.2, -7.8, None, 29.5, 2019-02-25 17:00:00
350.9, -9.8, None, 35.7, 2019-02-25 18:00:00
354.8, -11.0, None, 46.0, 2019-02-25 19:00:00
280.3, -14.5, None, 57.8, 2019-02-25 20:00:00
146.3, -17.3, None, 67.8, 2019-02-25 21:00:00
153.7, -19.4, None, 74.0, 2019-02-25 22:00:00
142.4, -20.9, None, 79.3, 2019-02-25 23:00:00
118.7, -22.0, None, 81.0, 2019-02-26 00:00:00
170.5, -22.9, None, 81.9, 2019-02-26 01:00:00
158.5, -23.7, None, 82.0, 2019-02-26 02:00:00
124.0, -24.6, None, 80.2, 2019-02-26 03:00:00
145.0, -24.3, None, 80.3, 2019-02-26 04:00:00
68.1, -25.9, None, 78.4, 2019-02-26 05:00:00
86.9, -26.3, None, 78.0, 2019-02-26 06:00:00
117.2, -27.2, None, 77.1, 2019-02-26 07:00:00
162.6, -26.5, None, 77.0, 2019-02-26 08:00:00
151.5, -20.2, None, 70.3, 2019-02-26 09:00:00
305.1, -14.9, None, 53.4, 2019-02-26 10:00:00
284.6, -12.2, None, 40.5, 2019-02-26 11:00:00
341.6, -9.3, None, 31.7, 2019-02-26 12:00:00
307.2, -7.7, None, 25.9, 2019-02-26 13:00:00
321.9, -5.9, None, 20.8, 2019-02-26 14:00:00
334.7, -5.0, None, 18.1, 2019-02-26 15:00:00
341.6, -4.1, None, 17.0, 2019-02-26 16:00:00
272.3, -4.6, None, 19.3, 2019-02-26 17:00:00
221.5, -8.9, None, 36.3, 2019-02-26 18:00:00
132.1, -12.0, None, 52.7, 2019-02-26 19:00:00
123.1, -14.6, None, 63.1, 2019-02-26 20:00:00
104.2, -16.9, None, 65.6, 2019-02-26 21:00:00
262.9, -18.2, None, 72.1, 2019-02-26 22:00:00
123.3, -19.7, None, 76.6, 2019-02-26 23:00:00
159.7, -20.8, None, 78.3, 2019-02-27 00:00:00
157.2, -22.0, None, 79.2, 2019-02-27 01:00:00
122.3, -22.3, None, 81.1, 2019-02-27 02:00:00
63.5, -21.3, None, 84.3, 2019-02-27 03:00:00
308.8, -23.3, None, 79.4, 2019-02-27 04:00:00
92.0, -23.7, None, 80.0, 2019-02-27 05:00:00
137.0, -24.2, None, 79.6, 2019-02-27 06:00:00
174.6, -24.5, None, 79.8, 2019-02-27 07:00:00
52.3, -23.6, None, 78.1, 2019-02-27 08:00:00
248.6, -17.7, None, 65.2, 2019-02-27 09:00:00
191.0, -12.4, None, 55.9, 2019-02-27 10:00:00
202.8, -9.7, None, 47.6, 2019-02-27 11:00:00
199.9, -6.4, None, 35.7, 2019-02-27 12:00:00
186.1, -4.0, None, 29.8, 2019-02-27 13:00:00
202.4, -2.6, None, 27.4, 2019-02-27 14:00:00
328.2, -1.2, None, 27.1, 2019-02-27 15:00:00
257.1, -0.6, None, 26.7, 2019-02-27 16:00:00
195.9, -1.8, None, 30.1, 2019-02-27 17:00:00
171.8, -5.6, None, 35.9, 2019-02-27 18:00:00
168.9, -7.4, None, 43.7, 2019-02-27 19:00:00
113.9, -9.6, None, 56.5, 2019-02-27 20:00:00
137.4, -12.1, None, 64.3, 2019-02-27 21:00:00
135.4, -13.5, None, 72.4, 2019-02-27 22:00:00
121.1, -14.8, None, 78.8, 2019-02-27 23:00:00
279.6, -16.4, None, 81.1, 2019-02-28 00:00:00
