station_observations
ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, snw_dpth, MAX_TEMP
None, None, None, 6.0, None, 2017-07-15 16:00:00, None, None, None, None
None, None, None, 7.0, None, 2017-07-16 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2017-07-17 16:00:00, None, None, None, None
None, None, None, 4.0, None, 2017-07-18 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2017-07-19 16:00:00, None, None, None, None
None, None, None, 4.0, None, 2017-07-20 16:00:00, None, None, None, None
None, None, None, 4.0, None, 2017-07-21 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2017-07-22 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2017-07-23 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2017-07-24 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2017-07-25 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2017-07-26 16:00:00, None, None, None, None
None, None, None, 4.0, None, 2017-07-27 16:00:00, None, None, None, None
None, None, None, 5.0, None, 2017-07-28 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2017-07-29 16:00:00, None, None, None, None
None, None, None, 7.0, None, 2017-07-30 16:00:00, None, None, None, None
None, None, None, 7.0, None, 2017-07-31 16:00:00, None, None, None, None
None, None, None, 6.0, None, 2017-08-01 16:00:00, None, None, None, None
None, None, None, 5.0, None, 2017-08-02 16:00:00, None, None, None, None
None, None, None, 3.0, None, 2017-08-03 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2017-08-04 16:00:00, None, None, None, None
None, None, None, 8.0, None, 2017-10-21 16:00:00, None, None, None, None
None, None, None, 9.0, None, 2017-10-22 16:00:00, None, None, None, None
None, None, None, 10.0, None, 2017-10-23 16:00:00, None, None, None, None
None, None, None, 11.0, None, 2017-10-24 16:00:00, None, None, None, None
None, None, None, 11.0, None, 2017-10-25 16:00:00, None, None, None, None
None, None, None, 11.0, None, 2017-10-26 16:00:00, None, None, None, None
None, None, None, 13.0, None, 2017-10-27 16:00:00, None, None, None, None
None, None, None, 112.0, None, 2017-10-28 16:00:00, None, None, None, None
None, None, None, 115.0, None, 2017-10-29 16:00:00, None, None, None, None
None, None, None, 117.0, None, 2017-10-30 16:00:00, None, None, None, None
None, None, None, 122.0, None, 2017-10-31 16:00:00, None, None, None, None
None, None, None, 165.0, None, 2017-11-01 16:00:00, None, None, None, None
None, None, None, 164.0, None, 2017-11-02 16:00:00, None, None, None, None
None, None, None, 205.0, None, 2017-11-03 16:00:00, None, None, None, None
None, None, None, 210.0, None, 2017-11-04 16:00:00, None, None, None, None
None, None, None, 214.0, None, 2017-11-04 22:00:00, None, None, None, None
None, None, None, 219.0, None, 2017-11-04 23:00:00, None, None, None, None
None, None, None, 190.0, None, 2017-11-05 00:00:00, None, None, None, None
None, None, None, 175.0, None, 2017-11-05 01:00:00, None, None, None, None
None, None, None, 172.0, None, 2017-11-05 02:00:00, None, None, None, None
None, None, None, 167.0, None, 2017-11-05 03:00:00, None, None, None, None
None, None, None, 161.0, None, 2017-11-05 04:00:00, None, None, None, None
None, None, None, 158.0, None, 2017-11-05 05:00:00, None, None, None, None
None, None, None, 173.0, None, 2017-11-05 06:00:00, None, None, None, None
None, None, None, 202.0, None, 2017-11-05 07:00:00, None, None, None, None
None, None, None, 220.0, None, 2017-11-05 08:00:00, None, None, None, None
None, None, None, 250.0, None, 2017-11-05 10:00:00, None, None, None, None
None, None, None, 270.0, None, 2017-11-05 11:00:00, None, None, None, None
None, None, None, 313.0, None, 2017-11-05 12:00:00, None, None, None, None
None, None, None, 283.0, None, 2017-11-05 13:00:00, None, None, None, None
None, None, None, 271.0, None, 2017-11-05 14:00:00, None, None, None, None
None, None, None, 263.0, None, 2017-11-05 15:00:00, None, None, None, None
None, None, None, 243.0, None, 2017-11-05 16:00:00, None, None, None, None
None, None, None, 219.0, None, 2017-11-06 16:00:00, None, None, None, None
None, None, None, 213.0, None, 2017-11-07 16:00:00, None, None, None, None
None, None, None, 212.0, None, 2017-11-08 16:00:00, None, None, None, None
None, None, None, 226.0, None, 2017-11-09 16:00:00, None, None, None, None
None, None, None, 227.0, None, 2017-11-10 16:00:00, None, None, None, None
None, None, None, 227.0, None, 2017-11-11 16:00:00, None, None, None, None
None, None, None, 227.0, None, 2017-11-12 16:00:00, None, None, None, None
None, None, None, 227.0, None, 2017-11-13 16:00:00, None, None, None, None
None, None, None, 227.0, None, 2017-11-14 16:00:00, None, None, None, None
None, None, None, 228.0, None, 2017-11-15 16:00:00, None, None, None, None
None, None, None, 228.0, None, 2017-11-16 16:00:00, None, None, None, None
None, None, None, 226.0, None, 2017-11-17 16:00:00, None, None, None, None
None, None, None, 250.0, None, 2017-11-18 16:00:00, None, None, None, None
None, None, None, 276.0, None, 2017-11-19 16:00:00, None, None, None, None
None, None, None, 353.0, None, 2017-11-20 16:00:00, None, None, None, None
None, None, None, 410.0, None, 2017-11-21 16:00:00, None, None, None, None
None, None, None, 418.0, None, 2017-11-22 16:00:00, None, None, None, None
None, None, None, 422.0, None, 2017-11-23 16:00:00, None, None, None, None
None, None, None, 473.0, None, 2017-11-24 16:00:00, None, None, None, None
None, None, None, 483.0, None, 2017-11-25 16:00:00, None, None, None, None
None, None, None, 485.0, None, 2017-11-26 16:00:00, None, None, None, None
None, None, None, 484.0, None, 2017-11-27 16:00:00, None, None, None, None
None, None, None, 484.0, None, 2017-11-28 16:00:00, None, None, None, None
None, None, None, 484.0, None, 2017-11-29 16:00:00, None, None, None, None
None, None, None, 484.0, None, 2017-11-30 16:00:00, None, None, None, None
None, None, None, 484.0, None, 2017-12-01 16:00:00, None, None, None, None
None, None, None, 485.0, None, 2017-12-02 16:00:00, None, None, None, None
None, None, None, 484.0, None, 2017-12-03 16:00:00, None, None, None, None
None, None, None, 485.0, None, 2017-12-04 16:00:00, None, None, None, None
None, None, None, 486.0, None, 2017-12-05 16:00:00, None, None, None, None
None, None, None, 485.0, None, 2017-12-06 16:00:00, None, None, None, None
None, None, None, 486.0, None, 2017-12-07 16:00:00, None, None, None, None
None, None, None, 486.0, None, 2017-12-08 16:00:00, None, None, None, None
None, None, None, 487.0, None, 2017-12-09 16:00:00, None, None, None, None
None, None, None, 487.0, None, 2017-12-10 16:00:00, None, None, None, None
None, None, None, 487.0, None, 2017-12-11 16:00:00, None, None, None, None
None, None, None, 487.0, None, 2017-12-12 16:00:00, None, None, None, None
None, None, None, 487.0, None, 2017-12-13 16:00:00, None, None, None, None
None, None, None, 488.0, None, 2017-12-14 16:00:00, None, None, None, None
None, None, None, 488.0, None, 2017-12-15 16:00:00, None, None, None, None
None, None, None, 488.0, None, 2017-12-16 16:00:00, None, None, None, None
None, None, None, 488.0, None, 2017-12-17 16:00:00, None, None, None, None
None, None, None, 489.0, None, 2017-12-18 16:00:00, None, None, None, None
None, None, None, 490.0, None, 2017-12-19 16:00:00, None, None, None, None
None, None, None, 490.0, None, 2017-12-20 16:00:00, None, None, None, None
None, None, None, 490.0, None, 2017-12-21 16:00:00, None, None, None, None
None, None, None, 489.0, None, 2017-12-22 16:00:00, None, None, None, None
None, None, None, 487.0, None, 2017-12-23 16:00:00, None, None, None, None
None, None, None, 487.0, None, 2017-12-24 16:00:00, None, None, None, None
None, None, None, 487.0, None, 2017-12-25 16:00:00, None, None, None, None
None, None, None, 487.0, None, 2017-12-26 16:00:00, None, None, None, None
None, None, None, 488.0, None, 2017-12-27 16:00:00, None, None, None, None
None, None, None, 1137.0, None, 2017-12-28 16:00:00, None, None, None, None
None, None, None, 1138.0, None, 2017-12-29 16:00:00, None, None, None, None
None, None, None, 1139.0, None, 2017-12-30 16:00:00, None, None, None, None
