station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, time, MIN_TEMP
None, None, 275.0, None, 15.6, 14.1, 2.0, None, None, None, 0.0, 2021-06-21 12:00:00, None
None, None, 275.0, None, 7.2, 7.2, 2.0, None, None, None, -3.0, 2021-06-22 04:00:00, None
None, None, 275.0, None, 7.8, 8.1, 2.0, None, None, None, -2.0, 2021-06-23 01:00:00, None
None, None, 275.0, None, 9.9, 9.9, 3.0, None, None, None, 0.0, 2021-06-23 23:00:00, None
None, None, 276.0, None, 8.6, 8.5, 3.0, None, None, 1.0, -1.0, 2021-06-24 00:00:00, None
None, None, 277.0, None, 8.0, 7.9, 2.0, None, None, None, -2.0, 2021-06-24 03:00:00, None
None, None, 278.0, None, 7.9, 7.8, 2.0, None, None, None, -3.0, 2021-06-24 06:00:00, None
None, None, 279.0, None, 10.8, 10.6, 2.0, None, None, None, -1.0, 2021-06-24 22:00:00, None
None, None, 278.0, None, 16.8, 15.9, 2.0, None, None, None, -1.0, 2021-06-25 11:00:00, None
None, None, 279.0, None, 17.6, 17.4, 3.0, None, None, None, 4.0, 2021-06-25 19:00:00, None
None, None, 279.0, None, 28.1, 26.9, 1.0, None, None, None, 6.0, 2021-06-26 15:00:00, None
None, None, 279.0, None, 10.3, 10.4, 3.0, None, None, None, 0.0, 2021-06-27 05:00:00, None
None, None, 279.0, None, 29.8, 29.2, 2.0, None, None, None, 9.0, 2021-06-27 17:00:00, None
None, None, 280.0, None, 22.5, 22.6, 3.0, None, None, None, 7.0, 2021-06-27 22:00:00, None
None, None, 280.0, None, 28.0, 28.0, 3.0, None, None, None, 9.0, 2021-06-28 19:00:00, None
None, None, 280.0, None, 20.4, 20.6, 3.0, None, None, None, 7.0, 2021-06-28 23:00:00, None
None, None, 279.0, None, 11.1, 11.0, 3.0, None, None, None, -2.0, 2021-06-29 06:00:00, None
None, None, 279.0, None, 17.0, 16.7, 3.0, None, None, None, 3.0, 2021-06-29 23:00:00, None
None, None, 279.0, None, 11.2, 11.2, 2.0, None, None, None, -1.0, 2021-06-30 05:00:00, None
None, None, 279.0, None, 18.0, 17.0, 1.0, None, None, None, -2.0, 2021-06-30 10:00:00, None
0.0, None, 279.0, None, 15.3, 15.3, 3.0, None, None, None, 2.0, 2021-06-30 23:00:00, None
None, None, 279.0, None, 13.2, 12.7, 3.0, None, None, None, -3.0, 2021-07-01 13:00:00, None
None, None, 279.0, None, 16.2, 15.3, 3.0, None, None, None, -1.0, 2021-07-01 17:00:00, None
0.0, None, 279.0, None, 9.6, 9.5, 3.0, None, None, None, -1.0, 2021-07-01 23:00:00, None
None, None, 279.0, None, 8.2, 8.1, 2.0, None, None, None, -2.0, 2021-07-02 01:00:00, None
None, None, 286.0, None, 9.7, 9.1, 2.0, None, None, None, -4.0, 2021-07-02 14:00:00, None
None, None, 286.0, None, 10.7, 10.4, 2.0, None, None, None, -3.0, 2021-07-02 16:00:00, None
None, None, 286.0, None, 12.8, 12.1, 2.0, None, None, None, -3.0, 2021-07-02 18:00:00, None
None, None, 287.0, None, 5.3, 5.1, 2.0, None, None, None, -4.0, 2021-07-03 06:00:00, None
None, None, 287.0, None, 10.4, 9.8, 2.0, None, None, None, -4.0, 2021-07-03 10:00:00, None
None, None, 288.0, None, 17.6, 17.5, 2.0, None, None, None, 3.0, 2021-07-03 22:00:00, None
0.0, None, 287.0, None, 17.9, 15.9, 2.0, None, None, None, -3.0, 2021-07-04 10:00:00, None
None, None, 288.0, None, 14.3, 14.1, 2.0, None, None, None, 3.0, 2021-07-04 23:00:00, None
None, None, 288.0, None, 13.9, 13.9, 2.0, None, None, 0.0, 2.0, 2021-07-05 00:00:00, None
None, None, 288.0, None, 13.3, 13.3, 2.0, None, None, 0.0, 1.0, 2021-07-05 01:00:00, None
None, None, 288.0, None, 10.9, 11.0, 3.0, None, None, None, -2.0, 2021-07-06 06:00:00, None
None, None, 288.0, None, 19.2, 17.9, 1.0, None, None, None, -2.0, 2021-07-06 10:00:00, None
None, None, 288.0, None, 14.6, 14.6, 3.0, None, None, None, 1.0, 2021-07-07 01:00:00, None
None, None, 288.0, None, 13.2, 13.1, 3.0, None, None, None, 0.0, 2021-07-07 03:00:00, None
None, None, 288.0, None, 12.4, 12.3, 3.0, None, None, None, -1.0, 2021-07-07 05:00:00, None
0.0, None, 288.0, None, 11.9, 11.8, 3.0, None, None, 0.0, -2.0, 2021-07-07 06:00:00, None
None, None, 288.0, None, 16.8, 16.7, 3.0, None, None, None, 3.0, 2021-07-07 21:00:00, None
None, None, 287.0, None, 12.3, 12.2, 3.0, None, None, None, -1.0, 2021-07-09 01:00:00, None
None, None, 287.0, None, 11.1, 10.9, 3.0, None, None, None, -3.0, 2021-07-09 08:00:00, None
None, None, 287.0, None, 11.8, 11.4, 3.0, None, None, None, -3.0, 2021-07-09 10:00:00, None
None, None, 287.0, None, 12.1, 12.0, 3.0, None, None, None, 0.0, 2021-07-09 21:00:00, None
None, None, 287.0, None, 10.3, 10.2, 3.0, None, None, None, -2.0, 2021-07-10 00:00:00, None
None, None, 287.0, None, 9.9, 9.9, 3.0, None, None, None, -3.0, 2021-07-10 02:00:00, None
None, None, 287.0, None, 9.4, 9.3, 3.0, None, None, None, -3.0, 2021-07-10 04:00:00, None
None, None, 287.0, None, 9.5, 9.4, 3.0, None, None, None, -3.0, 2021-07-10 06:00:00, None
None, None, 287.0, None, 14.5, 13.6, 3.0, None, None, None, -3.0, 2021-07-10 14:00:00, None
0.0, None, 287.0, None, 7.6, 7.5, 2.0, None, None, None, -4.0, 2021-07-11 02:00:00, None
None, None, 287.0, None, 7.4, 7.3, 2.0, None, None, 0.0, -4.0, 2021-07-11 03:00:00, None
None, None, 287.0, None, 7.4, 7.0, 2.0, None, None, None, -4.0, 2021-07-11 07:00:00, None
None, None, 287.0, None, 17.1, 16.1, 2.0, None, None, None, 0.0, 2021-07-11 15:00:00, None
None, None, 287.0, None, 12.1, 12.1, 3.0, None, None, None, 0.0, 2021-07-11 22:00:00, None
0.0, None, 287.0, None, 10.1, 10.1, 3.0, None, None, None, -2.0, 2021-07-12 02:00:00, None
None, None, 287.0, None, 6.5, 6.3, 3.0, None, None, None, -3.0, 2021-07-12 06:00:00, None
None, None, 287.0, None, 11.4, 11.0, 2.0, None, None, None, -3.0, 2021-07-13 08:00:00, None
None, None, 287.0, None, 16.9, 16.7, 3.0, None, None, None, 2.0, 2021-07-13 19:00:00, None
0.0, None, 287.0, None, 11.9, 11.7, 3.0, None, None, None, 0.0, 2021-07-14 19:00:00, None
None, None, 288.0, None, 7.4, 7.2, 3.0, None, None, None, -3.0, 2021-07-15 00:00:00, None
None, None, 287.0, None, 6.4, 6.3, 3.0, None, None, None, -4.0, 2021-07-15 03:00:00, None
None, None, 287.0, None, 15.0, 13.7, 3.0, None, None, None, 0.0, 2021-07-15 15:00:00, None
0.0, None, 287.0, None, 14.7, 14.4, 3.0, None, None, None, 1.0, 2021-07-15 19:00:00, None
None, None, 290.0, None, 12.2, 11.7, 2.0, None, None, None, -2.0, 2021-07-16 16:00:00, None
4.0, None, 291.0, None, 11.4, 11.2, 2.0, None, None, None, -1.0, 2021-07-16 19:00:00, None
None, None, 303.0, None, 11.1, 9.6, 1.0, None, None, None, -4.0, 2021-07-17 13:00:00, None
None, None, 309.0, None, 10.0, 10.0, 2.0, None, None, None, -2.0, 2021-07-18 23:00:00, None
None, None, 309.0, None, 8.3, 8.2, 2.0, None, None, None, -3.0, 2021-07-19 03:00:00, None
None, None, 309.0, None, 7.6, 7.4, 2.0, None, None, None, -4.0, 2021-07-19 07:00:00, None
None, None, 309.0, None, 8.6, 8.4, 2.0, None, None, 0.0, -4.0, 2021-07-19 08:00:00, None
None, None, 310.0, None, 5.7, 5.7, 2.0, None, None, None, -3.0, 2021-07-20 02:00:00, None
1.0, None, 310.0, None, 5.3, 4.9, 2.0, None, None, None, -5.0, 2021-07-20 07:00:00, None
None, None, 310.0, None, 14.2, 14.1, 1.0, None, None, None, -4.0, 2021-07-20 11:00:00, None
3.0, None, 313.0, None, 9.1, 9.0, 2.0, None, None, None, -2.0, 2021-07-21 02:00:00, None
None, None, 319.0, None, 8.4, 8.3, 2.0, None, None, None, -3.0, 2021-07-21 06:00:00, None
None, None, 321.0, None, 8.3, 8.2, 2.0, None, None, None, -3.0, 2021-07-21 08:00:00, None
None, None, 322.0, None, 8.1, 7.9, 2.0, None, None, None, -3.0, 2021-07-21 10:00:00, None
None, None, 341.0, None, 4.8, 4.6, 2.0, None, None, None, -5.0, 2021-07-23 07:00:00, None
None, None, 341.0, None, 7.9, 7.7, 2.0, None, None, None, -3.0, 2021-07-24 01:00:00, None
None, None, 342.0, None, 13.1, 12.5, 3.0, None, None, None, -1.0, 2021-07-24 14:00:00, None
None, None, 343.0, None, 8.2, 8.2, 3.0, None, None, None, -2.0, 2021-07-24 23:00:00, None
None, None, 342.0, None, 5.6, 5.6, 3.0, None, None, None, -5.0, 2021-07-25 05:00:00, None
None, None, 343.0, None, 6.5, 6.5, 3.0, None, None, None, -3.0, 2021-07-26 01:00:00, None
0.0, None, 342.0, None, 1.8, 1.8, 2.0, None, None, None, -5.0, 2021-07-26 05:00:00, None
None, None, 342.0, None, 1.6, 1.5, 2.0, None, None, 0.0, -5.0, 2021-07-26 06:00:00, None
None, None, 342.0, None, 14.1, 12.8, 3.0, None, None, None, -1.0, 2021-07-26 16:00:00, None
None, None, 343.0, None, 7.5, 7.4, 2.0, None, None, None, -3.0, 2021-07-27 02:00:00, None
None, None, 344.0, None, 7.8, 7.4, 3.0, None, None, None, -4.0, 2021-07-27 10:00:00, None
None, None, 344.0, None, 12.6, 11.6, 3.0, None, None, None, -2.0, 2021-07-27 14:00:00, None
None, None, 344.0, None, 12.2, 12.1, 3.0, None, None, None, 0.0, 2021-07-27 20:00:00, None
None, None, 344.0, None, 6.3, 6.3, 3.0, None, None, None, -2.0, 2021-07-28 00:00:00, None
None, None, 344.0, None, 2.8, 2.9, 2.0, None, None, None, -5.0, 2021-07-28 04:00:00, None
None, None, 343.0, None, 16.9, 16.1, 3.0, None, None, None, -2.0, 2021-07-28 13:00:00, None
None, None, 344.0, None, 16.0, 16.0, 2.0, None, None, None, 1.0, 2021-07-28 19:00:00, None
None, None, 343.0, None, 20.2, 19.8, 2.0, None, None, None, 3.0, 2021-07-29 16:00:00, None
None, None, 343.0, None, 24.9, 24.3, 3.0, None, None, None, 5.0, 2021-07-30 15:00:00, None
None, None, 344.0, None, 24.1, 23.8, 3.0, None, None, None, 6.0, 2021-07-30 17:00:00, None
None, None, 344.0, None, 11.4, 11.3, 3.0, None, None, None, 2.0, 2021-07-31 01:00:00, None
None, None, 344.0, None, 9.3, 9.3, 3.0, None, None, None, 0.0, 2021-07-31 03:00:00, None
None, None, 343.0, None, 8.0, 7.9, 3.0, None, None, None, -2.0, 2021-07-31 05:00:00, None
None, None, 343.0, None, 26.9, 26.2, 2.0, None, None, None, 2.0, 2021-07-31 13:00:00, None
None, None, 343.0, None, 10.9, 11.0, 3.0, None, None, None, 0.0, 2021-08-01 03:00:00, None
None, None, 347.0, None, 11.7, 11.7, 2.0, None, None, None, -1.0, 2021-08-03 00:00:00, None
None, None, 347.0, None, 6.5, 6.5, 2.0, None, None, None, -4.0, 2021-08-03 05:00:00, None
None, None, 347.0, None, 13.1, 12.7, 2.0, None, None, None, -1.0, 2021-08-03 16:00:00, None
None, None, 350.0, None, 10.8, 10.7, 2.0, None, None, None, -2.0, 2021-08-03 22:00:00, None
None, None, 351.0, None, 12.4, 11.9, 2.0, None, None, None, -3.0, 2021-08-04 09:00:00, None
None, None, 351.0, None, 16.0, 15.3, 2.0, None, None, None, -1.0, 2021-08-04 13:00:00, None
None, None, 352.0, None, 12.1, 12.1, 2.0, None, None, None, -1.0, 2021-08-05 03:00:00, None
None, None, 351.0, None, 11.7, 11.5, 3.0, None, None, None, -2.0, 2021-08-05 04:00:00, None
None, None, 352.0, None, 8.7, 8.6, 3.0, None, None, None, -3.0, 2021-08-06 01:00:00, None
None, None, 353.0, None, 11.9, 11.7, 2.0, None, None, None, -1.0, 2021-08-07 22:00:00, None
None, None, 353.0, None, 10.7, 10.6, 2.0, None, None, None, -2.0, 2021-08-08 02:00:00, None
None, None, 353.0, None, 9.6, 9.4, 3.0, None, None, None, -3.0, 2021-08-08 08:00:00, None
None, None, 353.0, None, 10.3, 10.0, 2.0, None, None, None, -3.0, 2021-08-08 10:00:00, None
None, None, 352.0, None, 10.0, 9.9, 2.0, None, None, None, -2.0, 2021-08-09 01:00:00, None
None, None, 353.0, None, 8.6, 8.4, 3.0, None, None, None, -3.0, 2021-08-09 03:00:00, None
None, None, 353.0, None, 10.8, 10.5, 2.0, None, None, None, -3.0, 2021-08-09 13:00:00, None
2.0, None, 354.0, None, 5.9, 5.8, 3.0, None, None, None, -4.0, 2021-08-10 01:00:00, None
None, None, 354.0, None, 7.8, 7.7, 2.0, None, None, None, -4.0, 2021-08-11 02:00:00, None
None, None, 354.0, None, 12.6, 11.9, 3.0, None, None, None, 0.0, 2021-08-11 15:00:00, None
None, None, 354.0, None, 12.2, 11.6, 3.0, None, None, 0.0, -1.0, 2021-08-11 16:00:00, None
None, None, 354.0, None, 10.8, 10.7, 3.0, None, None, None, -2.0, 2021-08-12 01:00:00, None
None, None, 354.0, None, 20.2, 18.9, 3.0, None, None, None, 3.0, 2021-08-12 14:00:00, None
None, None, 354.0, None, 17.5, 17.3, 3.0, None, None, None, 3.0, 2021-08-12 19:00:00, None
None, None, 354.0, None, 13.8, 13.7, 3.0, None, None, None, 1.0, 2021-08-13 00:00:00, None
None, None, 354.0, None, 11.3, 11.3, 3.0, None, None, None, -2.0, 2021-08-14 02:00:00, None
None, None, 354.0, None, 11.6, 11.1, 2.0, None, None, None, -3.0, 2021-08-14 09:00:00, None
None, None, 354.0, None, 14.8, 14.6, 2.0, None, None, None, -2.0, 2021-08-14 11:00:00, None
None, None, 361.0, None, 6.3, 6.2, 2.0, None, None, None, -4.0, 2021-08-15 08:00:00, None
None, None, 363.0, None, 8.6, 7.8, 2.0, None, None, None, -4.0, 2021-08-15 16:00:00, None
None, None, 363.0, None, 4.6, 4.5, 2.0, None, None, None, -5.0, 2021-08-16 02:00:00, None
None, None, 364.0, None, 13.5, 13.2, 2.0, None, None, None, -2.0, 2021-08-16 18:00:00, None
None, None, 364.0, None, 6.5, 6.5, 2.0, None, None, None, -2.0, 2021-08-16 22:00:00, None
1.0, None, 364.0, None, 5.3, 5.3, 2.0, None, None, None, -5.0, 2021-08-17 02:00:00, None
None, None, 364.0, None, 4.8, 4.5, 2.0, None, None, None, -5.0, 2021-08-17 06:00:00, None
None, None, 364.0, None, 12.7, 12.5, 2.0, None, None, None, -2.0, 2021-08-17 14:00:00, None
None, None, 364.0, None, 6.8, 6.7, 2.0, None, None, None, -4.0, 2021-08-18 01:00:00, None
None, None, 364.0, None, 8.8, 8.3, 2.0, None, None, None, -4.0, 2021-08-18 11:00:00, None
None, None, 364.0, None, 11.0, 10.4, 2.0, None, None, None, -4.0, 2021-08-18 13:00:00, None
0.0, None, 364.0, None, 13.1, 12.6, 2.0, None, None, 0.0, -3.0, 2021-08-18 14:00:00, None
None, None, 364.0, None, 12.4, 12.2, 2.0, None, None, None, -2.0, 2021-08-18 16:00:00, None
None, None, 364.0, None, 7.2, 7.3, 2.0, None, None, None, -3.0, 2021-08-19 03:00:00, None
None, None, 364.0, None, 7.2, 6.9, 3.0, None, None, 0.0, -4.0, 2021-08-19 04:00:00, None
None, None, 364.0, None, 7.8, 7.7, 2.0, None, None, None, -4.0, 2021-08-19 06:00:00, None
None, None, 364.0, None, 11.4, 11.4, 2.0, None, None, None, 0.0, 2021-08-19 21:00:00, None
None, None, 364.0, None, 18.1, 17.4, 2.0, None, None, None, -2.0, 2021-08-20 13:00:00, None
None, None, 364.0, None, 18.8, 17.4, 2.0, None, None, 0.0, 0.0, 2021-08-20 14:00:00, None
None, None, 364.0, None, 6.7, 6.6, 3.0, None, None, None, -5.0, 2021-08-21 09:00:00, None
None, None, 364.0, None, 8.2, 7.8, 3.0, None, None, None, -5.0, 2021-08-21 12:00:00, None
None, None, 364.0, None, 6.9, 6.7, 3.0, None, None, None, -4.0, 2021-08-21 23:00:00, None
None, None, 364.0, None, 6.2, 6.0, 3.0, None, None, None, -5.0, 2021-08-22 03:00:00, None
None, None, 364.0, None, 5.8, 5.7, 2.0, None, None, None, -5.0, 2021-08-22 07:00:00, None
None, None, 364.0, None, 10.8, 10.7, 2.0, None, None, None, -2.0, 2021-08-22 20:00:00, None
None, None, 364.0, None, 7.9, 7.8, 3.0, None, None, None, -3.0, 2021-08-23 01:00:00, None
None, None, 364.0, None, 7.6, 7.5, 3.0, None, None, 0.0, -3.0, 2021-08-23 02:00:00, None
None, None, 364.0, None, 16.1, 16.0, 3.0, None, None, None, 1.0, 2021-08-23 18:00:00, None
None, None, 364.0, None, 15.4, 15.5, 2.0, None, None, 0.0, 1.0, 2021-08-23 19:00:00, None
None, None, 364.0, None, 8.4, 8.4, 3.0, None, None, None, -3.0, 2021-08-24 03:00:00, None
0.0, None, 364.0, None, 8.1, 8.0, 2.0, None, None, None, -2.0, 2021-08-25 03:00:00, None
None, None, 364.0, None, 8.2, 8.1, 2.0, None, None, None, -3.0, 2021-08-25 05:00:00, None
None, None, 366.0, None, 11.0, 10.5, 2.0, None, None, None, -3.0, 2021-08-25 15:00:00, None
3.0, None, 367.0, None, 7.4, 7.3, 2.0, None, None, None, -3.0, 2021-08-26 03:00:00, None
3.0, None, 367.0, None, 5.8, 5.8, 2.0, None, None, None, -4.0, 2021-08-26 05:00:00, None
None, None, 367.0, None, 8.0, 7.6, 2.0, None, None, None, -4.0, 2021-08-26 09:00:00, None
None, None, 367.0, None, 8.7, 8.5, 2.0, None, None, None, -3.0, 2021-08-27 04:00:00, None
None, None, 367.0, None, 10.1, 10.0, 3.0, None, None, None, -1.0, 2021-08-27 20:00:00, None
None, None, 369.0, None, 6.8, 6.6, 3.0, None, None, None, -3.0, 2021-08-28 01:00:00, None
2.0, None, 369.0, None, 7.0, 7.0, 2.0, None, None, None, -4.0, 2021-08-28 04:00:00, None
None, None, 369.0, None, 6.8, 6.7, 2.0, None, None, None, -4.0, 2021-08-28 06:00:00, None
8.0, None, 375.0, None, 4.7, 4.6, 2.0, None, None, None, -4.0, 2021-08-28 20:00:00, None
None, None, 376.0, None, 5.7, 5.5, 2.0, None, None, None, -5.0, 2021-08-29 17:00:00, None
None, None, 376.0, None, 5.0, 4.9, 2.0, None, None, None, -5.0, 2021-08-29 19:00:00, None
None, None, 377.0, None, 4.4, 4.4, 2.0, None, None, None, -5.0, 2021-08-29 21:00:00, None
None, None, 379.0, None, 3.7, 3.6, 2.0, None, None, None, -5.0, 2021-08-30 06:00:00, None
None, None, 380.0, None, 8.2, 7.6, 2.0, None, None, None, -5.0, 2021-08-30 13:00:00, None
None, None, 379.0, None, 11.1, 10.6, 2.0, None, None, None, -4.0, 2021-08-30 15:00:00, None
None, None, 380.0, None, 10.5, 10.3, 2.0, None, None, None, -3.0, 2021-08-30 18:00:00, None
4.0, None, 380.0, None, 9.4, 9.2, 3.0, None, None, 0.0, -3.0, 2021-08-30 19:00:00, None
None, None, 380.0, None, 0.6, 0.6, 2.0, None, None, None, -6.0, 2021-08-31 05:00:00, None
1.0, None, 380.0, None, 0.5, 0.4, 2.0, None, None, 0.0, -6.0, 2021-08-31 06:00:00, None
1.0, None, 380.0, None, 16.7, 14.8, 1.0, None, None, None, -3.0, 2021-08-31 15:00:00, None
None, None, 380.0, None, 3.6, 3.5, 2.0, None, None, None, -4.0, 2021-09-01 01:00:00, None
None, None, 379.0, None, 1.4, 1.3, 2.0, None, None, None, -6.0, 2021-09-01 08:00:00, None
None, None, 380.0, None, 10.9, 11.0, 2.0, None, None, None, 0.0, 2021-09-01 21:00:00, None
None, None, 380.0, None, 8.4, 8.5, 2.0, None, None, 0.0, -1.0, 2021-09-01 22:00:00, None
None, None, 380.0, None, 8.7, 8.7, 2.0, None, None, 0.0, -2.0, 2021-09-01 23:00:00, None
None, None, 380.0, None, 7.8, 7.3, 3.0, None, None, None, -4.0, 2021-09-02 03:00:00, None
None, None, 380.0, None, 9.3, 9.6, 2.0, None, None, 0.0, -4.0, 2021-09-02 04:00:00, None
None, None, 381.0, None, 11.5, 11.3, 2.0, None, None, None, -2.0, 2021-09-02 16:00:00, None
None, None, 381.0, None, 10.9, 10.7, 2.0, None, None, None, -2.0, 2021-09-02 18:00:00, None
None, None, 381.0, None, 10.0, 9.9, 2.0, None, None, None, -2.0, 2021-09-02 20:00:00, None
1.0, None, 381.0, None, 8.9, 8.8, 3.0, None, None, 0.0, -2.0, 2021-09-02 21:00:00, None
1.0, None, 381.0, None, 8.5, 8.4, 2.0, None, None, 0.0, -2.0, 2021-09-02 22:00:00, None
1.0, None, 381.0, None, 7.3, 7.2, 3.0, None, None, None, -3.0, 2021-09-03 03:00:00, None
1.0, None, 381.0, None, 7.2, 7.1, 3.0, None, None, 0.0, -3.0, 2021-09-03 04:00:00, None
None, None, 382.0, None, 8.8, 8.8, 2.0, None, None, None, -2.0, 2021-09-04 01:00:00, None
None, None, 385.0, None, 8.9, 8.5, 2.0, None, None, None, -4.0, 2021-09-04 10:00:00, None
None, None, 390.0, None, 7.7, 7.7, 3.0, None, None, None, -3.0, 2021-09-05 04:00:00, None
None, None, 391.0, None, 7.9, 7.8, 3.0, None, None, None, -4.0, 2021-09-05 07:00:00, None
None, None, 390.0, None, 7.9, 7.7, 3.0, None, None, None, -4.0, 2021-09-05 09:00:00, None
None, None, 391.0, None, 9.8, 9.2, 2.0, None, None, None, -4.0, 2021-09-05 14:00:00, None
None, None, 391.0, None, 7.4, 7.5, 2.0, None, None, None, -4.0, 2021-09-05 21:00:00, None
None, None, 390.0, None, 6.4, 6.3, 2.0, None, None, None, -4.0, 2021-09-06 01:00:00, None
1.0, None, 391.0, None, 6.3, 6.2, 2.0, None, None, None, -5.0, 2021-09-06 04:00:00, None
None, None, 390.0, None, 6.3, 6.1, 2.0, None, None, None, -5.0, 2021-09-06 05:00:00, None
None, None, 391.0, None, 7.8, 7.0, 2.0, None, None, None, -5.0, 2021-09-06 10:00:00, None
None, None, 391.0, None, 9.8, 9.6, 2.0, None, None, None, -2.0, 2021-09-06 19:00:00, None
None, None, 391.0, None, 4.7, 4.7, 2.0, None, None, None, -4.0, 2021-09-06 23:00:00, None
None, None, 391.0, None, 3.2, 3.1, 2.0, None, None, None, -6.0, 2021-09-07 03:00:00, None
None, None, 391.0, None, 4.5, 4.3, 3.0, None, None, None, -6.0, 2021-09-07 08:00:00, None
None, None, 391.0, None, 13.3, 12.5, 2.0, None, None, None, -3.0, 2021-09-07 14:00:00, None
None, None, 392.0, None, 6.3, 6.3, 2.0, None, None, None, -4.0, 2021-09-08 05:00:00, None
None, None, 392.0, None, 6.3, 6.1, 2.0, None, None, None, -5.0, 2021-09-08 07:00:00, None
None, None, 392.0, None, 6.6, 6.3, 2.0, None, None, None, -5.0, 2021-09-08 09:00:00, None
None, None, 400.0, None, 5.9, 5.7, 3.0, None, None, None, -5.0, 2021-09-09 08:00:00, None
None, None, 400.0, None, 3.7, 3.6, 2.0, None, None, None, -5.0, 2021-09-09 23:00:00, None
None, None, 400.0, None, 6.3, 6.2, 3.0, None, None, None, -5.0, 2021-09-10 10:00:00, None
None, None, 402.0, None, 7.8, 7.4, 2.0, None, None, None, -5.0, 2021-09-10 14:00:00, None
None, None, 402.0, None, 8.9, 8.9, 2.0, None, None, None, -4.0, 2021-09-10 16:00:00, None
None, None, 402.0, None, 6.0, 6.0, 2.0, None, None, None, -4.0, 2021-09-10 21:00:00, None
None, None, 402.0, None, 5.1, 4.9, 2.0, None, None, 0.0, -4.0, 2021-09-10 22:00:00, None
None, None, 402.0, None, 7.1, 6.9, 2.0, None, None, None, -4.0, 2021-09-11 19:00:00, None
0.0, None, 402.0, None, 6.3, 6.1, 3.0, None, None, None, -4.0, 2021-09-11 21:00:00, None
None, None, 405.0, None, 5.5, 5.4, 2.0, None, None, None, -4.0, 2021-09-12 01:00:00, None
None, None, 405.0, None, 5.7, 5.6, 2.0, None, None, None, -5.0, 2021-09-12 04:00:00, None
None, None, 405.0, None, 7.3, 6.9, 2.0, None, None, None, -5.0, 2021-09-12 11:00:00, None
None, None, 161.0, None, 7.2, 7.1, 2.0, None, None, None, -3.0, 2021-09-12 20:00:00, None
None, None, 160.0, None, 6.1, 6.0, 1.0, None, None, None, -4.0, 2021-09-13 02:00:00, None
None, None, 159.0, None, 5.5, 5.4, 1.0, None, None, None, -5.0, 2021-09-13 04:00:00, None
None, None, 157.0, None, 9.2, 9.0, 1.0, None, None, None, -4.0, 2021-09-13 18:00:00, None
None, None, 155.0, None, 3.5, 3.5, 1.0, None, None, None, -5.0, 2021-09-14 08:00:00, None
None, None, 152.0, None, 3.1, 3.0, 1.0, None, None, None, -6.0, 2021-09-15 02:00:00, None
None, None, 151.0, None, 5.3, 4.8, 1.0, None, None, None, -6.0, 2021-09-15 12:00:00, None
None, None, 151.0, None, 6.7, 6.6, 1.0, None, None, None, -5.0, 2021-09-15 19:00:00, None
None, None, 150.0, None, 2.5, 2.4, 1.0, None, None, None, -6.0, 2021-09-16 02:00:00, None
None, None, 148.0, None, 3.9, 3.2, 1.0, None, None, None, -6.0, 2021-09-16 16:00:00, None
None, None, 148.0, None, 4.3, 4.0, 1.0, None, None, None, -6.0, 2021-09-16 18:00:00, None
None, None, 148.0, None, 1.5, 1.5, 1.0, None, None, None, -6.0, 2021-09-16 23:00:00, None
None, None, 148.0, None, 0.4, 0.3, 1.0, None, None, None, -6.0, 2021-09-17 04:00:00, None
None, None, 149.0, None, 0.5, 0.4, 0.0, None, None, None, -6.0, 2021-09-17 09:00:00, None
None, None, 149.0, None, 2.6, 2.6, 1.0, None, None, None, -5.0, 2021-09-17 21:00:00, None
None, None, 149.0, None, 1.6, 1.6, 1.0, None, None, None, -6.0, 2021-09-18 00:00:00, None
None, None, 149.0, None, 0.6, 0.5, 1.0, None, None, None, -6.0, 2021-09-18 02:00:00, None
None, None, 148.0, None, 8.4, 6.0, -1.0, None, None, None, -6.0, 2021-09-18 11:00:00, None
None, None, 148.0, None, 11.7, 9.9, 0.0, None, None, None, -5.0, 2021-09-18 14:00:00, None
None, None, 148.0, None, 5.3, 5.2, 1.0, None, None, None, -4.0, 2021-09-18 23:00:00, None
None, None, 151.0, None, 4.3, 4.2, 0.0, None, None, None, -4.0, 2021-09-19 06:00:00, None
3.0, None, 151.0, None, 4.3, 4.0, 0.0, None, None, None, -5.0, 2021-09-19 11:00:00, None
None, None, 152.0, None, 4.8, 4.5, 0.0, None, None, 1.0, -5.0, 2021-09-19 12:00:00, None
None, None, 152.0, None, 5.9, 5.7, 0.0, None, None, None, -4.0, 2021-09-19 17:00:00, None
None, None, 152.0, None, 5.2, 5.1, 0.0, None, None, None, -4.0, 2021-09-19 20:00:00, None
None, None, 152.0, None, 4.6, 4.5, 0.0, None, None, None, -5.0, 2021-09-20 01:00:00, None
None, None, 152.0, None, 4.1, 4.0, 1.0, None, None, None, -5.0, 2021-09-20 04:00:00, None
None, None, 151.0, None, 4.4, 4.3, 0.0, None, None, None, -4.0, 2021-09-20 16:00:00, None
None, None, 152.0, None, 2.6, 2.5, 0.0, None, None, None, -5.0, 2021-09-20 21:00:00, None
None, None, 154.0, None, 3.0, 2.8, 0.0, None, None, None, -5.0, 2021-09-22 00:00:00, None
