AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
-4.2, None, None,2021-12-01 03:15:00, None, None,48
-4.3, None, None,2021-12-01 03:30:00, None, None,48
-4.2, None, None,2021-12-01 03:45:00, None, None,48
-4.1, None, None,2021-12-01 04:00:00, None, None,48
-4.2, None, None,2021-12-01 04:15:00, None, None,48
-4.2, None, None,2021-12-01 04:30:00, None, None,48
-4.3, None, None,2021-12-01 04:45:00, None, None,48
-4.2, None, None,2021-12-01 05:00:00, None, None,48
-4.3, None, None,2021-12-01 05:15:00, None, None,48
-4.4, None, None,2021-12-01 05:30:00, None, None,48
-4.4, None, None,2021-12-01 05:45:00, None, None,48
-4.3, None, None,2021-12-01 06:00:00, None, None,48
-4.5, None, None,2021-12-01 06:15:00, None, None,48
-4.5, None, None,2021-12-01 06:30:00, None, None,48
-4.7, None, None,2021-12-01 06:45:00, None, None,48
-4.5, None, None,2021-12-01 07:00:00, None, None,48
-4.4, None, None,2021-12-01 07:15:00, None, None,48
-4.6, None, None,2021-12-01 07:30:00, None, None,48
-4.5, None, None,2021-12-01 07:45:00, None, None,48
-4.6, None, None,2021-12-01 08:00:00, None, None,48
-4.5, None, None,2021-12-01 08:15:00, None, None,48
-4.4, None, None,2021-12-01 08:30:00, None, None,48
-4.4, None, None,2021-12-01 08:45:00, None, None,48
-4.3, None, None,2021-12-01 09:00:00, None, None,48
-4.2, None, None,2021-12-01 09:15:00, None, None,48
-4.1, None, None,2021-12-01 09:30:00, None, None,48
-4.0, None, None,2021-12-01 09:45:00, None, None,48
-3.9, None, None,2021-12-01 10:00:00, None, None,48
-3.8, None, None,2021-12-01 10:15:00, None, None,48
-3.7, None, None,2021-12-01 10:30:00, None, None,48
-3.5, None, None,2021-12-01 10:45:00, None, None,48
-3.4, None, None,2021-12-01 11:00:00, None, None,48
-3.3, None, None,2021-12-01 11:15:00, None, None,48
-3.2, None, None,2021-12-01 11:30:00, None, None,48
-3.2, None, None,2021-12-01 11:45:00, None, None,48
-3.1, None, None,2021-12-01 12:00:00, None, None,48
-3.1, None, None,2021-12-01 12:15:00, None, None,48
-3.3, None, None,2021-12-01 12:30:00, None, None,48
-3.5, None, None,2021-12-01 12:45:00, None, None,48
-3.3, None, None,2021-12-01 13:00:00, None, None,48
-3.5, None, None,2021-12-01 13:15:00, None, None,48
-3.6, None, None,2021-12-01 13:30:00, None, None,48
-3.8, None, None,2021-12-01 13:45:00, None, None,48
-4.0, None, None,2021-12-01 14:00:00, None, None,48
-4.0, None, None,2021-12-01 14:15:00, None, None,48
-4.2, None, None,2021-12-01 14:30:00, None, None,48
-4.2, None, None,2021-12-01 14:45:00, None, None,48
-4.1, None, None,2021-12-01 15:00:00, None, None,48
-4.1, None, None,2021-12-01 15:15:00, None, None,48
-4.5, None, None,2021-12-01 15:30:00, None, None,48
-4.7, None, None,2021-12-01 15:45:00, None, None,48
-5.0, None, None,2021-12-01 16:00:00, None, None,48
-5.1, None, None,2021-12-01 16:15:00, None, None,48
-5.4, None, None,2021-12-01 16:30:00, None, None,48
-5.3, None, None,2021-12-01 16:45:00, None, None,48
-5.2, None, None,2021-12-01 17:00:00, None, None,48
-5.2, None, None,2021-12-01 17:15:00, None, None,48
-5.2, None, None,2021-12-01 17:30:00, None, None,48
-5.5, None, None,2021-12-01 17:45:00, None, None,48
-5.4, None, None,2021-12-01 18:00:00, None, None,48
-5.5, None, None,2021-12-01 18:15:00, None, None,48
-5.7, None, None,2021-12-01 18:30:00, None, None,48
-5.7, None, None,2021-12-01 18:45:00, None, None,48
-5.8, None, None,2021-12-01 19:00:00, None, None,48
-5.6, None, None,2021-12-01 19:15:00, None, None,48
-5.4, None, None,2021-12-01 19:30:00, None, None,48
-5.4, None, None,2021-12-01 19:45:00, None, None,48
-5.3, None, None,2021-12-01 20:00:00, None, None,48
-5.5, None, None,2021-12-01 20:15:00, None, None,48
-5.4, None, None,2021-12-01 20:30:00, None, None,48
-5.1, None, None,2021-12-01 20:45:00, None, None,48
-5.1, None, None,2021-12-01 21:00:00, None, None,48
-5.1, None, None,2021-12-01 21:15:00, None, None,48
-5.4, None, None,2021-12-01 21:30:00, None, None,48
-5.4, None, None,2021-12-01 21:45:00, None, None,48
-5.5, None, None,2021-12-01 22:00:00, None, None,48
-5.4, None, None,2021-12-01 22:15:00, None, None,48
-5.2, None, None,2021-12-01 22:30:00, None, None,48
-5.3, None, None,2021-12-01 22:45:00, None, None,48
-5.3, None, None,2021-12-01 23:00:00, None, None,48
-5.1, None, None,2021-12-01 23:15:00, None, None,48
-5.1, None, None,2021-12-01 23:30:00, None, None,48
-5.1, None, None,2021-12-01 23:45:00, None, None,48
-5.1, 2.1, -11.6,2021-12-02 00:00:00, None, -5.1,48
-5.2, None, None,2021-12-02 00:15:00, None, None,48
-5.4, None, None,2021-12-02 00:30:00, None, None,48
-5.2, None, None,2021-12-02 00:45:00, None, None,48
-5.6, None, None,2021-12-02 01:00:00, None, None,48
-6.6, None, None,2021-12-02 01:15:00, None, None,48
-7.0, None, None,2021-12-02 01:30:00, None, None,48
-7.6, None, None,2021-12-02 01:45:00, None, None,48
-8.0, None, None,2021-12-02 02:00:00, None, None,48
-8.3, None, None,2021-12-02 02:15:00, None, None,48
-8.4, None, None,2021-12-02 02:30:00, None, None,48
-8.6, None, None,2021-12-02 02:45:00, None, None,48
-8.6, None, None,2021-12-02 03:00:00, None, None,48
-8.7, None, None,2021-12-02 03:15:00, None, None,48
-9.2, None, None,2021-12-02 03:30:00, None, None,48
-9.2, None, None,2021-12-02 03:45:00, None, None,48
-9.3, None, None,2021-12-02 04:00:00, None, None,48
-9.3, None, None,2021-12-02 04:15:00, None, None,48
-9.4, None, None,2021-12-02 04:30:00, None, None,48
-9.5, None, None,2021-12-02 04:45:00, None, None,48
-9.5, None, None,2021-12-02 05:00:00, None, None,48
-9.6, None, None,2021-12-02 05:15:00, None, None,48
-9.6, None, None,2021-12-02 05:30:00, None, None,48
-9.9, None, None,2021-12-02 05:45:00, None, None,48
-10.0, None, None,2021-12-02 06:00:00, None, None,48
-10.1, None, None,2021-12-02 06:15:00, None, None,48
-10.0, None, None,2021-12-02 06:30:00, None, None,48
-10.1, None, None,2021-12-02 06:45:00, None, None,48
-10.2, None, None,2021-12-02 07:00:00, None, None,48
-10.2, None, None,2021-12-02 07:15:00, None, None,48
-10.3, None, None,2021-12-02 07:30:00, None, None,48
-10.3, None, None,2021-12-02 07:45:00, None, None,48
-10.4, None, None,2021-12-02 08:00:00, None, None,48
-10.5, None, None,2021-12-02 08:15:00, None, None,48
-10.6, None, None,2021-12-02 08:30:00, None, None,48
-10.7, None, None,2021-12-02 08:45:00, None, None,48
-10.8, None, None,2021-12-02 09:00:00, None, None,48
-10.8, None, None,2021-12-02 09:15:00, None, None,48
-10.8, None, None,2021-12-02 09:30:00, None, None,48
-10.7, None, None,2021-12-02 09:45:00, None, None,48
-10.4, None, None,2021-12-02 10:00:00, None, None,48
-10.0, None, None,2021-12-02 10:15:00, None, None,48
-9.8, None, None,2021-12-02 10:30:00, None, None,48
-9.6, None, None,2021-12-02 10:45:00, None, None,48
-9.5, None, None,2021-12-02 11:00:00, None, None,48
-9.4, None, None,2021-12-02 11:15:00, None, None,48
-9.3, None, None,2021-12-02 11:30:00, None, None,48
-9.2, None, None,2021-12-02 11:45:00, None, None,48
-9.2, None, None,2021-12-02 12:00:00, None, None,48
-9.2, None, None,2021-12-02 12:15:00, None, None,48
-9.2, None, None,2021-12-02 12:30:00, None, None,48
-9.1, None, None,2021-12-02 12:45:00, None, None,48
-9.0, None, None,2021-12-02 13:00:00, None, None,48
-9.0, None, None,2021-12-02 13:15:00, None, None,48
-9.2, None, None,2021-12-02 13:30:00, None, None,48
-9.3, None, None,2021-12-02 13:45:00, None, None,48
-9.5, None, None,2021-12-02 14:00:00, None, None,48
-9.6, None, None,2021-12-02 14:15:00, None, None,48
-9.8, None, None,2021-12-02 14:30:00, None, None,48
-10.2, None, None,2021-12-02 14:45:00, None, None,48
-10.3, None, None,2021-12-02 15:00:00, None, None,48
-10.4, None, None,2021-12-02 15:15:00, None, None,48
-10.6, None, None,2021-12-02 15:30:00, None, None,48
-10.7, None, None,2021-12-02 15:45:00, None, None,48
-10.3, None, None,2021-12-02 16:00:00, None, None,48
-10.2, None, None,2021-12-02 16:15:00, None, None,48
-10.4, None, None,2021-12-02 16:30:00, None, None,48
-10.3, None, None,2021-12-02 16:45:00, None, None,48
-10.4, None, None,2021-12-02 17:00:00, None, None,48
-10.4, None, None,2021-12-02 17:15:00, None, None,48
-10.5, None, None,2021-12-02 17:30:00, None, None,48
-10.7, None, None,2021-12-02 17:45:00, None, None,48
-10.5, None, None,2021-12-02 18:00:00, None, None,48
-10.7, None, None,2021-12-02 18:15:00, None, None,48
-10.7, None, None,2021-12-02 18:30:00, None, None,48
-10.4, None, None,2021-12-02 18:45:00, None, None,48
-10.4, None, None,2021-12-02 19:00:00, None, None,48
-10.5, None, None,2021-12-02 19:15:00, None, None,48
-10.6, None, None,2021-12-02 19:30:00, None, None,48
-10.4, None, None,2021-12-02 19:45:00, None, None,48
-10.6, None, None,2021-12-02 20:00:00, None, None,48
-10.5, None, None,2021-12-02 20:15:00, None, None,48
-10.5, None, None,2021-12-02 20:30:00, None, None,48
-10.5, None, None,2021-12-02 20:45:00, None, None,48
-10.6, None, None,2021-12-02 21:00:00, None, None,48
-10.8, None, None,2021-12-02 21:15:00, None, None,48
-11.0, None, None,2021-12-02 21:30:00, None, None,48
-11.0, None, None,2021-12-02 21:45:00, None, None,48
-11.1, None, None,2021-12-02 22:00:00, None, None,48
-11.2, None, None,2021-12-02 22:15:00, None, None,48
-11.1, None, None,2021-12-02 22:30:00, None, None,48
-10.9, None, None,2021-12-02 22:45:00, None, None,48
-11.1, None, None,2021-12-02 23:00:00, None, None,48
-11.5, None, None,2021-12-02 23:15:00, None, None,48
-11.6, None, None,2021-12-02 23:30:00, None, None,48
-11.2, None, None,2021-12-02 23:45:00, None, None,48
