X,Y,Name,CAUSE_GENERAL_KMZ,CURRENTSIZE,FIRENUMBER,FIRETYPE,FIREYEAR,Field_1,LATITUDE,LONGITUDE
-119.469764190996,49.1324561211698,K50206,Lightning,0.009,K50206,Fire,2015,2015,49.13245,-119.469749
-119.434478273812,49.1124403224181,K50207,Lightning,0.009,K50207,Fire,2015,2015,49.112434,-119.434464
-119.600501514413,49.1460211051251,K50213,Lightning,0.009,K50213,Fire,2015,2015,49.146015,-119.600487
-119.213950588369,49.3063223600261,K50222,Lightning,0.009,K50222,Fire,2015,2015,49.306316,-119.213936
-119.541350782788,49.0324576089231,K50236,Lightning,0.009,K50236,Fire,2015,2015,49.032452,-119.541336
-119.301612237375,49.0258238286413,K50241,Lightning,0.009,K50241,Fire,2015,2015,49.025818,-119.301598
-119.905280628014,49.0032216609071,K50247,Lightning,588,K50247,Fire,2015,2015,49.003216,-119.905266
-119.674361842336,49.5637076185527,K50250,Human,0.5,K50250,Fire,2015,2015,49.563702,-119.674347
-119.759467760746,49.5976889078908,K50256,Human,0.2,K50256,Fire,2015,2015,49.597683,-119.759453
-119.264663342688,49.8583395779672,K50261,Human,55,K50261,Fire,2015,2015,49.858334,-119.264648
-120.204414031045,49.1529218377282,K50277,Human,147,K50277,Fire,2015,2015,49.152916,-120.204399
-119.834365505784,49.6845572043433,K50304,Human,0.009,K50304,Fire,2015,2015,49.684551,-119.834351
-119.584518043017,49.6248381313281,K50305,Human,0.009,K50305,Fire,2015,2015,49.624832,-119.584503
-119.775496987558,49.3021375930396,K50325,Lightning,0.15,K50325,Fire,2015,2015,49.302132,-119.775482
-119.17178300085,49.7591574879918,K50334,Lightning,0.009,K50334,Fire,2015,2015,49.759151,-119.171768
-119.650313827275,49.1569387955812,K50336,Lightning,0.2,K50336,Fire,2015,2015,49.156933,-119.650299
-119.193763302663,49.7508910859671,K50342,Lightning,0.009,K50342,Fire,2015,2015,49.750885,-119.193748
-120.04741649036,49.8909742925987,K50344,Lightning,0.009,K50344,Fire,2015,2015,49.890968,-120.047401
-119.547301820822,49.5832884347375,K50346,Lightning,0.009,K50346,Fire,2015,2015,49.583282,-119.547287
-119.537330217664,49.583891136971,K50347,Lightning,0.009,K50347,Fire,2015,2015,49.583885,-119.537315
-119.652701795388,49.0347577876818,K50375,Human,0.009,K50375,Fire,2015,2015,49.034752,-119.652687
-119.520194715102,49.9326575572435,K50389,Human,2.5,K50389,Fire,2015,2015,49.932651,-119.52018
-119.551666185873,50.5314391886047,K50391,Lightning,460,K50391,Fire,2015,2015,50.531433,-119.551651
-119.075645017017,49.8579048031458,K50407,Lightning,0.009,K50407,Fire,2015,2015,49.857899,-119.07563
-119.286765661395,49.9151404849308,K50412,Lightning,0.009,K50412,Fire,2015,2015,49.915134,-119.286751
-119.759261610832,49.0389387820126,K50414,Lightning,0.009,K50414,Fire,2015,2015,49.038933,-119.759247
-119.762481223009,49.0720044822013,K50420,Lightning,0.009,K50420,Fire,2015,2015,49.071998,-119.762466
-119.053115413066,49.8711074112387,K50436,Lightning,0.009,K50436,Fire,2015,2015,49.871101,-119.053101
-119.589545732836,49.2011740097126,K50438,Lightning,130,K50438,Fire,2015,2015,49.201168,-119.589531
-119.580100649475,49.6344397358873,K50442,Lightning,0.6,K50442,Fire,2015,2015,49.634434,-119.580086
-119.781982167451,49.9642889256834,K50464,Human,0.7,K50464,Fire,2015,2015,49.964283,-119.781967
-119.702728094807,50.0999739488846,K50482,Lightning,0.009,K50482,Fire,2015,2015,50.099968,-119.702713
-119.630279026734,49.1365072980669,K50488,Lightning,0.009,K50488,Fire,2015,2015,49.136501,-119.630264
-119.47949933792,49.2950041304053,K50491,Lightning,0.1,K50491,Fire,2015,2015,49.294998,-119.479485
-119.116897181922,49.7234709928366,K50497,Human,0.5,K50497,Fire,2015,2015,49.723465,-119.116882
-119.617782207343,49.4794905211491,K50502,Human,0.009,K50502,Fire,2015,2015,49.479484,-119.617767
-119.717132320755,49.8468382317672,K50508,Human,0.6,K50508,Fire,2015,2015,49.846832,-119.717117
-119.637130321664,49.5384886206971,K50532,Lightning,0.009,K50532,Fire,2015,2015,49.538483,-119.637115
-119.563995054436,49.6726897341089,K50545,Lightning,0.009,K50545,Fire,2015,2015,49.672684,-119.56398
-119.450560997217,49.1688216255447,K50549,Human,0.009,K50549,Fire,2015,2015,49.168816,-119.450546
-119.57526353018,49.235105712705,K50551,Human,0.15,K50551,Fire,2015,2015,49.2351,-119.575249
-119.926978688103,49.2173711744237,K50554,Human,1.5,K50554,Fire,2015,2015,49.217365,-119.926964
-119.321929446849,49.4713881557735,K50555,Lightning,0.2,K50555,Fire,2015,2015,49.471382,-119.321915
-119.524116156964,49.7210410484937,K50566,Lightning,0.1,K50566,Fire,2015,2015,49.721035,-119.524101
-119.786513986686,49.6426222096072,K50577,Human,0.3,K50577,Fire,2015,2015,49.642616,-119.786499
-119.590880937935,49.611357033202,K50580,Human,0.3,K50580,Fire,2015,2015,49.611351,-119.590866
-119.843749583761,49.2435895847821,K50582,Lightning,0.009,K50582,Fire,2015,2015,49.243584,-119.843735
-119.537513252031,49.3219893220822,K50583,Lightning,0.009,K50583,Fire,2015,2015,49.321983,-119.537498
-119.269561218868,49.0000060321347,K50593,Lightning,50,K50593,Fire,2015,2015,49,-119.269547
-119.767631210714,49.7401907192045,K50596,Human,0.009,K50596,Fire,2015,2015,49.740185,-119.767616
-119.61830101821,49.5222571254172,K50597,Human,0.15,K50597,Fire,2015,2015,49.522251,-119.618286
-119.783851345774,49.8918555232723,K50599,Human,0.009,K50599,Fire,2015,2015,49.891849,-119.783836
-119.651633774031,49.3155577112831,K50602,Human,1.8,K50602,Fire,2015,2015,49.315552,-119.651619
-119.708717028122,49.8772223352416,K50612,Lightning,0.009,K50612,Fire,2015,2015,49.877216,-119.708702
-119.623565209191,49.1227553041763,K50615,Lightning,5202,K50615,Fire,2015,2015,49.122749,-119.62355
-119.571563232855,49.2012885095342,K50619,Human,317,K50619,Fire,2015,2015,49.201282,-119.571548
-119.907897663235,49.8680060062262,K50642,Lightning,0.009,K50642,Fire,2015,2015,49.868,-119.907883
-119.80728120973,49.7137244162991,K50645,Lightning,0.2,K50645,Fire,2015,2015,49.713718,-119.807266
-119.570029958081,50.0574400556413,K50654,Lightning,0.6,K50654,Fire,2015,2015,50.057434,-119.570015
-119.916633358909,49.8208411083095,K50666,Lightning,0.4,K50666,Fire,2015,2015,49.820835,-119.916618
-119.559798705514,49.1240561080474,K50673,Human,2,K50673,Fire,2015,2015,49.12405,-119.559784
-119.620414258737,49.2772047114689,K50681,Human,0.3,K50681,Fire,2015,2015,49.277199,-119.620399
-119.545867456509,49.3386557183219,K50690,Human,0.5,K50690,Fire,2015,2015,49.33865,-119.545853
-119.279182042129,49.8415739830475,K50708,Human,0.009,K50708,Fire,2015,2015,49.841568,-119.279167
-119.268912946233,49.8415549799794,K50709,Human,0.1,K50709,Fire,2015,2015,49.841549,-119.268898
-119.209800339114,49.8647711861833,K50712,Human,0.009,K50712,Fire,2015,2015,49.864765,-119.209785
-119.764396410845,49.7479575213824,K50713,Human,0.1,K50713,Fire,2015,2015,49.747951,-119.764381
-119.83866854737,49.8513548169903,K50718,Human,0.4,K50718,Fire,2015,2015,49.851349,-119.838654
-119.45424615714,49.768141052316,K50722,Human,0.009,K50722,Fire,2015,2015,49.768135,-119.454231
-119.801330324427,49.7666571154692,K50723,Human,6,K50723,Fire,2015,2015,49.766651,-119.801315
-119.437614038424,49.7184737555161,K50724,Human,194,K50724,Fire,2015,2015,49.718468,-119.437599
-119.434234232076,49.7059233560084,K50726,Human,6,K50726,Fire,2015,2015,49.705917,-119.434219
-119.270599040342,49.8418562840929,K50755,Human,0.009,K50755,Fire,2015,2015,49.84185,-119.270584
-119.730529426399,49.4719069055917,K50759,Human,0.009,K50759,Fire,2015,2015,49.471901,-119.730515
-119.261466643879,49.8414061808981,K50765,Human,0.009,K50765,Fire,2015,2015,49.8414,-119.261452
-119.274596887504,49.9735243847391,K50767,Human,0.009,K50767,Fire,2015,2015,49.973518,-119.274582
-119.559066440956,49.6232893373029,K50769,Human,0.009,K50769,Fire,2015,2015,49.623283,-119.559052
-120.111862014732,49.9042875852436,K50770,Human,0.009,K50770,Fire,2015,2015,49.904282,-120.111847
-119.298865964922,49.9250739825314,K50774,Human,0.009,K50774,Fire,2015,2015,49.925068,-119.298851
-120.520614458434,49.8262731387377,K60008,Human,11,K60008,Fire,2015,2015,49.826267,-120.520599
-120.8267516868,50.0734388088554,K60009,Human,0.009,K60009,Fire,2015,2015,50.073433,-120.826736
-121.024734547241,50.1586399905755,K60025,Human,0.2,K60025,Fire,2015,2015,50.158634,-121.024719
-120.852798582592,50.3998739229117,K60034,Human,2.5,K60034,Fire,2015,2015,50.399868,-120.852783
-120.195365581444,49.3913556508829,K60042,Human,0.2,K60042,Fire,2015,2015,49.39135,-120.195351
-121.017814600564,50.0356388869566,K60073,Lightning,0.009,K60073,Fire,2015,2015,50.035633,-121.017799
-120.614135635556,50.0536405333119,K60075,Lightning,0.009,K60075,Fire,2015,2015,50.053635,-120.61412
-120.466148123352,49.3705045222306,K60080,Human,1.5,K60080,Fire,2015,2015,49.370499,-120.466133
-120.32633206647,50.3213407864773,K60085,Lightning,0.009,K60085,Fire,2015,2015,50.321335,-120.326317
-121.094764698802,49.942106371977,K60087,Lightning,2.7,K60087,Fire,2015,2015,49.942101,-121.094749
-120.692680331283,49.9733373265725,K60088,Lightning,0.009,K60088,Fire,2015,2015,49.973331,-120.692665
-120.814849800513,50.1235067195664,K60089,Lightning,0.009,K60089,Fire,2015,2015,50.123501,-120.814835
-120.725349308515,49.8595067151575,K60094,Lightning,0.009,K60094,Fire,2015,2015,49.859501,-120.725334
-120.711883420618,49.9395391188399,K60095,Lightning,0.009,K60095,Fire,2015,2015,49.939533,-120.711868
-120.860816879387,50.0455381106792,K60108,Lightning,0.1,K60108,Fire,2015,2015,50.045532,-120.860802
-120.272598143327,49.9294225739103,K60113,Lightning,0.009,K60113,Fire,2015,2015,49.929417,-120.272583
-120.866134580731,50.0130903088107,K60118,Human,2.2,K60118,Fire,2015,2015,50.013084,-120.866119
-120.780944631421,49.5514393876027,K60138,Human,0.009,K60138,Fire,2015,2015,49.551434,-120.78093
-120.5855176647,49.4468404117518,K60144,Human,0.1,K60144,Fire,2015,2015,49.446835,-120.585503
-120.508483751039,49.8130056390849,K60156,Lightning,0.1,K60156,Fire,2015,2015,49.813,-120.508469
-120.070083261987,49.3543226626007,K60162,Human,0.7,K60162,Fire,2015,2015,49.354317,-120.070068
-120.530235059017,49.4670888174153,K60171,Human,0.2,K60171,Fire,2015,2015,49.467083,-120.53022
-120.438850132777,49.3988401265041,K60199,Lightning,0.4,K60199,Fire,2015,2015,49.398834,-120.438835
-120.457496320849,49.3503400141204,K60209,Lightning,0.009,K60209,Fire,2015,2015,49.350334,-120.457481
-120.095680108402,50.2528899081977,K60252,Lightning,0.6,K60252,Fire,2015,2015,50.252884,-120.095665
-120.670951806349,50.2234060380666,K60291,Lightning,0.3,K60291,Fire,2015,2015,50.2234,-120.670937
-120.677551225881,49.9400388277933,K60311,Lightning,4,K60311,Fire,2015,2015,49.940033,-120.677536
-120.64168525289,49.3500042931893,K60323,Lightning,0.009,K60323,Fire,2015,2015,49.349998,-120.64167
-120.615378963792,49.0384732811839,K60326,Lightning,3.5,K60326,Fire,2015,2015,49.038467,-120.615364
-120.892349093414,49.6908398861087,K60330,Lightning,0.009,K60330,Fire,2015,2015,49.690834,-120.892334
-120.74801610992,49.503473394486,K60331,Lightning,0.009,K60331,Fire,2015,2015,49.503467,-120.748001
-120.376678175329,49.2083379199166,K60332,Lightning,24,K60332,Fire,2015,2015,49.208332,-120.376663
-120.490714697712,49.2425901095433,K60333,Lightning,0.1,K60333,Fire,2015,2015,49.242584,-120.4907
-120.472930656247,49.4461728241513,K60335,Lightning,0.2,K60335,Fire,2015,2015,49.446167,-120.472916
-120.571151374343,49.119554596895,K60337,Lightning,0.035,K60337,Fire,2015,2015,49.119549,-120.571136
-120.796462980128,50.0738736127323,K60345,Human,0.2,K60345,Fire,2015,2015,50.073868,-120.796448
-120.276664368479,49.28228963524,K60351,Lightning,0.2,K60351,Fire,2015,2015,49.282284,-120.276649
-120.395766925187,49.4276067282222,K60356,Lightning,0.009,K60356,Fire,2015,2015,49.427601,-120.395752
-120.693695069157,50.0912572289303,K60380,Human,45,K60380,Fire,2015,2015,50.091251,-120.69368
-120.824180653757,50.2990056283286,K60419,Human,0.3,K60419,Fire,2015,2015,50.299,-120.824165
-120.40318278537,49.630338840279,K60457,Human,0.5,K60457,Fire,2015,2015,49.630333,-120.403168
-120.840515104856,50.1498548143197,K60505,Human,0.009,K60505,Fire,2015,2015,50.149849,-120.8405
-120.9029464772,49.9809056985071,K60523,Human,0.9,K60523,Fire,2015,2015,49.9809,-120.902931
-120.668983498321,50.1961728374174,K60552,Human,0.5,K60552,Fire,2015,2015,50.196167,-120.668968
-120.662246651364,50.0685407340599,K60553,Human,0.2,K60553,Fire,2015,2015,50.068535,-120.662231
-120.473151934488,49.4103376199991,K60558,Lightning,0.009,K60558,Fire,2015,2015,49.410332,-120.473137
-120.418678046581,49.4917051273691,K60565,Lightning,0.4,K60565,Fire,2015,2015,49.491699,-120.418663
-121.065467714441,49.68437396944,K60575,Lightning,3,K60575,Fire,2015,2015,49.684368,-121.065453
-121.048446510079,49.6691075668266,K60578,Lightning,0.009,K60578,Fire,2015,2015,49.669102,-121.048431
-120.167297090046,49.4123403555071,K60585,Lightning,0.3,K60585,Fire,2015,2015,49.412334,-120.167282
-119.933799372685,49.504388987582,K60588,Lightning,0.2,K60588,Fire,2015,2015,49.504383,-119.933784
-121.071968192823,50.328455098882,K60590,Human,400,K60590,Fire,2015,2015,50.328449,-121.071953
-120.837211643107,50.2596723200881,K60592,Human,0.009,K60592,Fire,2015,2015,50.259666,-120.837196
-120.694213817695,49.9227887218149,K60594,Lightning,8.1,K60594,Fire,2015,2015,49.922783,-120.694199
-120.805198622424,49.8546735081592,K60595,Lightning,0.4,K60595,Fire,2015,2015,49.854668,-120.805183
-120.683395200321,49.4933720965328,K60606,Lightning,0.4,K60606,Fire,2015,2015,49.493366,-120.68338
-120.843963569563,50.014005812089,K60637,Lightning,0.2,K60637,Fire,2015,2015,50.014,-120.843948
-120.6977309043,49.8660718164924,K60639,Lightning,0.009,K60639,Fire,2015,2015,49.866066,-120.697716
-120.582450605779,49.1998387978468,K60677,Lightning,0.009,K60677,Fire,2015,2015,49.199833,-120.582436
-120.478133886352,49.5945569278966,K60685,Lightning,0.4,K60685,Fire,2015,2015,49.594551,-120.478119
-120.394164735342,49.4300405279865,K60700,Lightning,0.009,K60700,Fire,2015,2015,49.430035,-120.39415
-120.666564701547,49.490507301275,K60702,Lightning,0.009,K60702,Fire,2015,2015,49.490501,-120.66655
-120.193832098134,49.432573452563,K60731,Human,0.009,K60731,Fire,2015,2015,49.432567,-120.193817
-120.814735375341,50.0577070167112,K60733,Human,0.78,K60733,Fire,2015,2015,50.057701,-120.81472
-121.368385470471,50.4113217678808,K70012,Human,0.1,K70012,Fire,2015,2015,50.411316,-121.36837
-121.562500121198,50.1173229298691,K70032,Human,0.1,K70032,Fire,2015,2015,50.117317,-121.562485
-122.156334243012,50.5336894756071,K70033,Human,130,K70033,Fire,2015,2015,50.533684,-122.156319
-121.793297193933,50.8987561387601,K70041,Human,2.4,K70041,Fire,2015,2015,50.89875,-121.793282
-122.225647415526,50.7318897777872,K70051,Human,8,K70051,Fire,2015,2015,50.731884,-122.225632
-121.58484663684,50.1637898252557,K70122,Human,2174,K70122,Fire,2015,2015,50.163784,-121.584831
-121.609634566743,50.2554379277406,K70262,Human,0.009,K70262,Fire,2015,2015,50.255432,-121.609619
-121.405365133747,50.2640057502834,K70268,Human,0.1,K70268,Fire,2015,2015,50.264,-121.40535
-121.801063901506,50.9101391336945,K70299,Human,1,K70299,Fire,2015,2015,50.910133,-121.801048
-121.393280172665,50.3921070621265,K70459,Human,11.2,K70459,Fire,2015,2015,50.392101,-121.393265
-122.342232196528,50.9386386714855,K70484,Lightning,0.009,K70484,Fire,2015,2015,50.938633,-122.342216
-121.840851189201,50.8516560313138,K70539,Lightning,0.009,K70539,Fire,2015,2015,50.85165,-121.840836
-121.580116454066,50.2124234299943,K70587,Human,0.4,K70587,Fire,2015,2015,50.212418,-121.580101
-121.930534774581,50.7875729123814,K70640,Lightning,0.009,K70640,Fire,2015,2015,50.787567,-121.930519
-122.387428703726,50.6142215533702,K70684,Lightning,45,K70684,Fire,2015,2015,50.614216,-122.387413
-121.744018774512,50.5287724253468,K70756,Human,0.009,K70756,Fire,2015,2015,50.528767,-121.744003
-121.591448766492,50.2597725288362,K70779,Human,1.4,K70779,Fire,2015,2015,50.259767,-121.591433
-115.738562431153,49.6863886696424,N10002,Human,7.8,N10002,Fire,2015,2015,49.686382,-115.738548
-115.776595006064,49.5885378582127,N10003,Human,0.9,N10003,Fire,2015,2015,49.588531,-115.776581
-115.854994635191,49.6085726488138,N10005,Human,1.2,N10005,Fire,2015,2015,49.608566,-115.85498
-115.82811628221,49.4672724401536,N10007,Human,0.25,N10007,Fire,2015,2015,49.467266,-115.828102
-115.18984848257,49.1855074974479,N10009,Human,0.5,N10009,Fire,2015,2015,49.185501,-115.189835
-115.806296162628,49.3905551394764,N10014,Human,0.009,N10014,Fire,2015,2015,49.390549,-115.806282
-115.721381016856,49.6538912650625,N10019,Human,1.3,N10019,Fire,2015,2015,49.653885,-115.721367
-115.93301279702,49.4318225298735,N10023,Human,1.7,N10023,Fire,2015,2015,49.431816,-115.932999
-114.817213858876,50.1152561968722,N10025,Human,0.09,N10025,Fire,2015,2015,50.11525,-114.8172
-115.306929263058,49.36813999321,N10026,Human,0.2,N10026,Fire,2015,2015,49.368133,-115.306915
-114.957083498389,50.1840046926656,N10027,Human,2.8,N10027,Fire,2015,2015,50.183998,-114.957069
-115.61781198054,49.6201388752301,N10031,Human,0.009,N10031,Fire,2015,2015,49.620132,-115.617798
-114.822066083145,49.8323391755702,N10032,Human,1.1,N10032,Fire,2015,2015,49.832333,-114.822052
-115.503279431749,49.5074565790282,N10033,Human,0.6,N10033,Fire,2015,2015,49.50745,-115.503265
-114.957045406411,50.1844738912067,N10034,Human,0.009,N10034,Fire,2015,2015,50.184467,-114.957031
-116.058882680068,49.6384074329566,N10054,Human,0.06,N10054,Fire,2015,2015,49.638401,-116.058868
-114.956084183467,50.472372909243,N10067,Human,0.9,N10067,Fire,2015,2015,50.472366,-114.95607
-114.980650707458,50.213007788187,N10076,Human,0.03,N10076,Fire,2015,2015,50.213001,-114.980637
-115.334349341935,49.2843234883527,N10099,Lightning,0.02,N10099,Fire,2015,2015,49.284317,-115.334335
-115.857962473755,49.3813235386021,N10102,Lightning,0.009,N10102,Fire,2015,2015,49.381317,-115.857948
-115.752867553765,49.7915904728038,N10107,Human,0.007,N10107,Fire,2015,2015,49.791584,-115.752853
-115.70133096652,49.4690730548452,N10127,Human,0.001,N10127,Fire,2015,2015,49.469067,-115.701317
-115.622114986231,49.6207415766913,N10133,Human,0.06,N10133,Fire,2015,2015,49.620735,-115.622101
-115.096762340005,49.4407566191341,N10147,Lightning,0.03,N10147,Fire,2015,2015,49.44075,-115.096748
-115.714148395836,49.57699086729,N10150,Lightning,6.5,N10150,Fire,2015,2015,49.576984,-115.714134
-115.296827933914,49.275557284736,N10154,Human,0.006,N10154,Fire,2015,2015,49.275551,-115.296814
-115.495032072283,49.293905965078,N10158,Lightning,0.8,N10158,Fire,2015,2015,49.2939,-115.495018
-115.423346305802,49.4516398870427,N10178,Lightning,0.009,N10178,Fire,2015,2015,49.451633,-115.423332
-115.773779766791,49.7836749714979,N10189,Lightning,0.009,N10189,Fire,2015,2015,49.783668,-115.773766
-115.09451156533,49.1695049056213,N10193,Lightning,0.003,N10193,Fire,2015,2015,49.169498,-115.094498
-115.356428743017,49.2929713871514,N10195,Lightning,0.001,N10195,Fire,2015,2015,49.292965,-115.356415
-115.741995698057,49.5576235621761,N10207,Lightning,0.009,N10207,Fire,2015,2015,49.557617,-115.741981
-115.908583594765,49.8074748586555,N10208,Human,0.12,N10208,Fire,2015,2015,49.807468,-115.908569
-115.790694159773,49.7506053719987,N10216,Lightning,7,N10216,Fire,2015,2015,49.750599,-115.79068
-115.74596294981,49.745474571752,N10219,Lightning,0.005,N10219,Fire,2015,2015,49.745468,-115.745949
-115.774496937928,49.7274386689282,N10227,Lightning,0.004,N10227,Fire,2015,2015,49.727432,-115.774483
-115.059530899932,49.3331058188321,N10231,Lightning,0.12,N10231,Fire,2015,2015,49.333099,-115.059517
-116.304930700783,49.897124020725,N10262,Lightning,207,N10262,Fire,2015,2015,49.897118,-116.304916
-115.557295484615,49.2673556613599,N10268,Lightning,0.03,N10268,Fire,2015,2015,49.267349,-115.557281
-115.150412186865,49.1915576959311,N10269,Human,117,N10269,Fire,2015,2015,49.191551,-115.150398
-116.593550646514,49.5085893637865,N10278,Lightning,250,N10278,Fire,2015,2015,49.508583,-116.593536
-116.610480437701,49.8198076780151,N10279,Lightning,189,N10279,Fire,2015,2015,49.819801,-116.610466
-114.314695760055,49.0170391788334,N10283,Lightning,0.24,N10283,Fire,2015,2015,49.017033,-114.314682
-115.983847461221,49.2162234083034,N10287,Lightning,0.18,N10287,Fire,2015,2015,49.216217,-115.983833
-116.572318060417,49.5503068643801,N10307,Lightning,200,N10307,Fire,2015,2015,49.5503,-116.572304
-115.804480383381,49.4774233429192,N10320,Lightning,0.02,N10320,Fire,2015,2015,49.477417,-115.804466
-115.671828140322,49.803072683764,N10326,Lightning,0.005,N10326,Fire,2015,2015,49.803066,-115.671814
-115.879164528427,49.6042239450988,N10384,Human,0.66,N10384,Fire,2015,2015,49.604217,-115.87915
-115.861716065563,49.3322054337364,N10388,Lightning,0.46,N10388,Fire,2015,2015,49.332199,-115.861702
-115.82958117031,49.7839724634464,N10390,Lightning,0.009,N10390,Fire,2015,2015,49.783966,-115.829567
-114.594511451961,49.1456401575603,N10394,Lightning,0.02,N10394,Fire,2015,2015,49.145634,-114.594498
-115.037581109608,49.3821895281525,N10408,Lightning,0.009,N10408,Fire,2015,2015,49.382183,-115.037567
-114.874480045028,50.0223568855309,N10414,Human,0.009,N10414,Fire,2015,2015,50.02235,-114.874466
-115.76854579598,49.1283747264099,N10416,Lightning,0.007,N10416,Fire,2015,2015,49.128368,-115.768532
-115.335333556463,49.3403079871892,N10448,Lightning,0.04,N10448,Fire,2015,2015,49.340302,-115.33532
-115.423643826717,49.5288722926947,N10473,Lightning,0.009,N10473,Fire,2015,2015,49.528866,-115.42363
-115.576811441916,49.0663745406964,N10482,Human,110,N10482,Fire,2015,2015,49.066368,-115.576797
-116.573531199799,49.7370401808932,N10487,Lightning,70,N10487,Fire,2015,2015,49.737034,-116.573517
-115.27428315829,49.4034412031744,N10503,Lightning,0.9,N10503,Fire,2015,2015,49.403435,-115.274269
-114.378980993581,49.05039107612,N10517,Lightning,0.069,N10517,Fire,2015,2015,49.050385,-114.378967
-115.503927901526,49.3812892773753,N10521,Lightning,0.009,N10521,Fire,2015,2015,49.381283,-115.503914
-115.341650645357,49.2657382796073,N10530,Lightning,0.009,N10530,Fire,2015,2015,49.265732,-115.341637
-115.065977654093,49.1633403065628,N10531,Lightning,0.05,N10531,Fire,2015,2015,49.163334,-115.065964
-115.814047701274,49.5163714455173,N10547,Human,0.09,N10547,Fire,2015,2015,49.516365,-115.814033
-115.032263320781,49.060206200388,N10562,Lightning,2,N10562,Fire,2015,2015,49.0602,-115.032249
-114.4128479052,49.1028392752344,N10575,Lightning,0.009,N10575,Fire,2015,2015,49.102833,-114.412834
-115.852865988401,49.4386393439215,N10626,Lightning,0.5,N10626,Fire,2015,2015,49.438633,-115.852852
-115.112898432249,49.0492732951944,N10659,Lightning,0.04,N10659,Fire,2015,2015,49.049267,-115.112885
-115.46126438329,49.3719393805644,N10674,Lightning,0.01,N10674,Fire,2015,2015,49.371933,-115.46125
-116.052130572187,49.6281725334581,N10676,Human,0.6,N10676,Fire,2015,2015,49.628166,-116.052116
-115.112898453701,49.1294391013019,N10694,Lightning,2.1,N10694,Fire,2015,2015,49.129433,-115.112885
-116.336447790099,49.8436724164771,N10696,Lightning,0.009,N10696,Fire,2015,2015,49.843666,-116.336433
-115.5879275873,49.2669894577475,N10697,Lightning,0.02,N10697,Fire,2015,2015,49.266983,-115.587914
-115.133330121064,49.7219570362746,N10705,Lightning,0.05,N10705,Fire,2015,2015,49.72195,-115.133316
-115.799132256963,49.7431552647527,N10728,Lightning,0.009,N10728,Fire,2015,2015,49.743149,-115.799118
-115.054197964501,49.6120899358732,N10729,Lightning,0.2,N10729,Fire,2015,2015,49.612083,-115.054184
-115.55664694431,49.1328570480726,N10732,Lightning,0.002,N10732,Fire,2015,2015,49.132851,-115.556633
-115.593680068352,49.1870066529529,N10741,Lightning,1250,N10741,Fire,2015,2015,49.187,-115.593666
-115.769079882702,49.1151568227875,N10742,Lightning,0.1,N10742,Fire,2015,2015,49.11515,-115.769066
-115.83843114445,49.2683245315296,N10749,Human,0.04,N10749,Fire,2015,2015,49.268318,-115.838417
-114.79962791462,49.5785740612607,N10753,Lightning,0.009,N10753,Fire,2015,2015,49.578567,-114.799614
-115.226629866234,49.0512721784213,N10768,Human,0.1,N10768,Fire,2015,2015,49.051266,-115.226616
-115.620596628013,49.4141566639769,N10783,Human,0.04,N10783,Fire,2015,2015,49.41415,-115.620583
-115.534331101249,49.34457277092,N10784,Human,0.1,N10784,Fire,2015,2015,49.344566,-115.534317
-115.738730346643,49.7720248719136,N10786,Human,0.009,N10786,Fire,2015,2015,49.772018,-115.738716
-116.156416788282,49.6125895201788,N10787,Human,0.05,N10787,Fire,2015,2015,49.612583,-116.156403
-115.963683071982,49.7037570428359,N10792,Human,0.01,N10792,Fire,2015,2015,49.703751,-115.963669
-116.034934202332,50.4828402850891,N20015,Human,0.7,N20015,Fire,2015,2015,50.482834,-116.03492
-115.779982534545,50.0389582922813,N20017,Human,2.5,N20017,Fire,2015,2015,50.038952,-115.779968
-116.1324455751,50.6541735854595,N20035,Human,1.4,N20035,Fire,2015,2015,50.654167,-116.132431
-116.109847231236,50.5460726810101,N20066,Human,1.7,N20066,Fire,2015,2015,50.546066,-116.109833
-115.936682763541,50.3979403898689,N20068,Human,0.009,N20068,Fire,2015,2015,50.397934,-115.936668
-115.639014154824,49.8707072905743,N20074,Human,6.2,N20074,Fire,2015,2015,49.870701,-115.639
-116.593184882277,51.0536715584417,N20093,Human,0.1,N20093,Fire,2015,2015,51.053665,-116.59317
-115.759711244268,50.1127230922808,N20096,Lightning,0.009,N20096,Fire,2015,2015,50.112717,-115.759697
-115.658247925484,50.1373394029285,N20098,Human,0.8,N20098,Fire,2015,2015,50.137333,-115.658234
-115.937346573138,50.4249217907505,N20128,Human,0.1,N20128,Fire,2015,2015,50.424915,-115.937332
-115.748694426186,50.0579745874518,N20138,Lightning,0.4,N20138,Fire,2015,2015,50.057968,-115.74868
-116.084662618748,50.4957911792272,N20140,Lightning,0.003,N20140,Fire,2015,2015,50.495785,-116.084648
-115.61803350634,50.4387081329059,N20141,Lightning,0.009,N20141,Fire,2015,2015,50.438702,-115.618019
-116.062384698279,50.1013896569823,N20220,Lightning,0.17,N20220,Fire,2015,2015,50.101383,-116.06237
-116.415046113179,50.9603068723544,N20267,Human,54,N20267,Fire,2015,2015,50.9603,-116.415031
-116.691367585509,51.0268580417741,N20294,Lightning,0.02,N20294,Fire,2015,2015,51.026852,-116.691353
-116.916915409661,50.9490077108054,N20318,Lightning,2.33,N20318,Fire,2015,2015,50.949001,-116.916901
