station_observations
wind_speed, temperature, avg_wnd_dir_10m_pst10mts, wind_direction, rel_hum, relative_humidity, rnfl_amt_pst24hrs, rnfl_amt_pst1hr, avg_wnd_spd_10m_pst10mts, precipitation, time
4.4, None, None, 168.0, None, 0.0, None, None, None, 0.0, 2020-01-02 21:00:00
4.9, None, None, 180.0, None, 0.0, None, None, None, 0.0, 2020-01-02 22:00:00
4.5, None, None, 184.0, None, 0.0, None, None, None, 0.0, 2020-01-02 23:00:00
3.1, None, None, 195.0, None, 0.0, None, None, None, 0.0, 2020-01-03 00:00:00
3.7, None, None, 183.0, None, 0.0, None, None, None, 0.0, 2020-01-03 01:00:00
2.7, None, None, 195.0, None, 0.0, None, None, None, 0.0, 2020-01-03 02:00:00
2.0, None, None, 201.0, None, 0.0, None, None, None, 0.0, 2020-01-03 03:00:00
2.1, None, None, 207.0, None, 0.0, None, None, None, 0.0, 2020-01-03 04:00:00
2.3, None, None, 206.0, None, 0.0, None, None, None, 0.0, 2020-01-03 05:00:00
3.2, None, None, 207.0, None, 0.0, None, None, None, 0.0, 2020-01-03 06:00:00
3.2, None, None, 205.0, None, 0.0, None, None, None, 0.0, 2020-01-03 07:00:00
3.8, None, None, 202.0, None, 0.0, None, None, None, 0.0, 2020-01-03 08:00:00
2.9, None, None, 204.0, None, 0.0, None, None, None, 0.0, 2020-01-03 09:00:00
36.1, None, None, 221.0, None, 0.0, None, None, None, 0.0, 2020-01-03 10:00:00
41.1, None, None, 220.0, None, 0.0, None, None, None, 0.0, 2020-01-03 11:00:00
24.9, None, None, 203.0, None, 0.0, None, None, None, 0.0, 2020-01-03 12:00:00
30.0, None, None, 203.0, None, 0.0, None, None, None, 0.0, 2020-01-03 13:00:00
27.7, None, None, 207.0, None, 0.0, None, None, None, 0.0, 2020-01-03 14:00:00
17.5, None, None, 178.0, None, 0.0, None, None, None, 0.0, 2020-01-03 15:00:00
39.8, None, None, 200.0, None, 0.0, None, None, None, 0.0, 2020-01-03 16:00:00
43.6, None, None, 197.0, None, 0.0, None, None, None, 0.0, 2020-01-03 17:00:00
30.8, None, None, 189.0, None, 0.0, None, None, None, 0.0, 2020-01-03 18:00:00
31.3, None, None, 187.0, None, 0.0, None, None, None, 0.0, 2020-01-03 19:00:00
42.2, None, None, 197.0, None, 0.0, None, None, None, 0.0, 2020-01-03 20:00:00
42.5, None, None, 199.0, None, 0.0, None, None, None, 0.0, 2020-01-03 21:00:00
30.3, None, None, 202.0, None, 0.0, None, None, None, 0.0, 2020-01-03 22:00:00
40.8, None, None, 202.0, None, 0.0, None, None, None, 0.0, 2020-01-03 23:00:00
35.6, None, None, 203.0, None, 0.0, None, None, None, 0.0, 2020-01-04 00:00:00
27.9, None, None, 203.0, None, 0.0, None, None, None, 0.0, 2020-01-04 01:00:00
24.5, None, None, 204.0, None, 0.0, None, None, None, 0.0, 2020-01-04 02:00:00
18.2, None, None, 203.0, None, 0.0, None, None, None, 0.0, 2020-01-04 03:00:00
25.0, None, None, 211.0, None, 0.0, None, None, None, 0.0, 2020-01-04 04:00:00
16.7, None, None, 210.0, None, 0.0, None, None, None, 0.0, 2020-01-04 05:00:00
18.1, None, None, 216.0, None, 0.0, None, None, None, 0.0, 2020-01-04 06:00:00
13.3, None, None, 254.0, None, 0.0, None, None, None, 0.0, 2020-01-04 07:00:00
19.7, None, None, 225.0, None, 0.0, None, None, None, 0.0, 2020-01-04 08:00:00
22.3, None, None, 238.0, None, 0.0, None, None, None, 0.0, 2020-01-04 09:00:00
19.8, None, None, 224.0, None, 0.0, None, None, None, 0.0, 2020-01-04 10:00:00
20.7, None, None, 221.0, None, 0.0, None, None, None, 0.0, 2020-01-04 11:00:00
22.4, None, None, 212.0, None, 0.0, None, None, None, 0.0, 2020-01-04 12:00:00
20.1, None, None, 211.0, None, 0.0, None, None, None, 0.0, 2020-01-04 13:00:00
21.7, None, None, 214.0, None, 0.0, None, None, None, 0.0, 2020-01-04 14:00:00
21.9, None, None, 217.0, None, 0.0, None, None, None, 0.0, 2020-01-04 15:00:00
24.0, None, None, 203.0, None, 0.0, None, None, None, 0.0, 2020-01-04 16:00:00
26.8, None, None, 203.0, None, 0.0, None, None, None, 0.0, 2020-01-04 17:00:00
26.6, None, None, 207.0, None, 0.0, None, None, None, 0.0, 2020-01-04 18:00:00
20.8, None, None, 211.0, None, 0.0, None, None, None, 0.0, 2020-01-04 19:00:00
22.8, None, None, 210.0, None, 0.0, None, None, None, 0.0, 2020-01-04 20:00:00
22.5, None, None, 208.0, None, 0.0, None, None, None, 0.0, 2020-01-04 21:00:00
27.3, None, None, 202.0, None, 0.0, None, None, None, 0.0, 2020-01-04 22:00:00
18.9, None, None, 199.0, None, 0.0, None, None, None, 0.0, 2020-01-04 23:00:00
22.5, None, None, 202.0, None, 0.0, None, None, None, 0.0, 2020-01-05 00:00:00
18.7, None, None, 198.0, None, 0.0, None, None, None, 0.0, 2020-01-05 01:00:00
19.9, None, None, 194.0, None, 0.0, None, None, None, 0.0, 2020-01-05 02:00:00
18.5, None, None, 192.0, None, 0.0, None, None, None, 0.0, 2020-01-05 03:00:00
19.2, None, None, 197.0, None, 0.0, None, None, None, 0.0, 2020-01-05 04:00:00
21.7, None, None, 195.0, None, 0.0, None, None, None, 0.0, 2020-01-05 05:00:00
21.5, None, None, 197.0, None, 0.0, None, None, None, 0.0, 2020-01-05 06:00:00
20.9, None, None, 193.0, None, 0.0, None, None, None, 0.0, 2020-01-05 07:00:00
23.9, None, None, 195.0, None, 0.0, None, None, None, 0.0, 2020-01-05 08:00:00
21.7, None, None, 193.0, None, 0.0, None, None, None, 0.0, 2020-01-05 09:00:00
22.6, None, None, 197.0, None, 0.0, None, None, None, 0.0, 2020-01-05 10:00:00
22.1, None, None, 195.0, None, 0.0, None, None, None, 0.0, 2020-01-05 11:00:00
22.9, None, None, 191.0, None, 0.0, None, None, None, 0.0, 2020-01-05 12:00:00
31.2, None, None, 202.0, None, 0.0, None, None, None, 0.0, 2020-01-05 13:00:00
29.1, None, None, 204.0, None, 0.0, None, None, None, 0.0, 2020-01-05 14:00:00
27.8, None, None, 214.0, None, 0.0, None, None, None, 0.0, 2020-01-05 15:00:00
25.3, None, None, 207.0, None, 0.0, None, None, None, 0.0, 2020-01-05 16:00:00
18.6, None, None, 201.0, None, 0.0, None, None, None, 0.0, 2020-01-05 17:00:00
12.0, None, None, 215.0, None, 0.0, None, None, None, 0.0, 2020-01-05 18:00:00
6.5, None, None, 304.0, None, 0.0, None, None, None, 0.0, 2020-01-05 19:00:00
11.1, None, None, 210.0, None, 0.0, None, None, None, 0.0, 2020-01-05 20:00:00
11.7, None, None, 197.0, None, 0.0, None, None, None, 0.0, 2020-01-05 21:00:00
17.8, None, None, 223.0, None, 0.0, None, None, None, 0.0, 2020-01-05 22:00:00
16.9, None, None, 236.0, None, 0.0, None, None, None, 0.0, 2020-01-05 23:00:00
17.8, None, None, 221.0, None, 0.0, None, None, None, 0.0, 2020-01-06 00:00:00
12.9, None, None, 213.0, None, 0.0, None, None, None, 0.0, 2020-01-06 01:00:00
15.6, None, None, 206.0, None, 0.0, None, None, None, 0.0, 2020-01-06 02:00:00
14.1, None, None, 205.0, None, 0.0, None, None, None, 0.0, 2020-01-06 03:00:00
12.8, None, None, 199.0, None, 0.0, None, None, None, 0.0, 2020-01-06 04:00:00
12.8, None, None, 188.0, None, 0.0, None, None, None, 0.0, 2020-01-06 05:00:00
8.6, None, None, 187.0, None, 0.0, None, None, None, 0.0, 2020-01-06 06:00:00
10.4, None, None, 166.0, None, 0.0, None, None, None, 0.0, 2020-01-06 07:00:00
12.6, None, None, 173.0, None, 0.0, None, None, None, 0.0, 2020-01-06 08:00:00
12.2, None, None, 171.0, None, 0.0, None, None, None, 0.0, 2020-01-06 09:00:00
8.7, None, None, 173.0, None, 0.0, None, None, None, 0.0, 2020-01-06 10:00:00
12.7, None, None, 192.0, None, 0.0, None, None, None, 0.0, 2020-01-06 11:00:00
15.2, None, None, 201.0, None, 0.0, None, None, None, 0.0, 2020-01-06 12:00:00
14.8, None, None, 204.0, None, 0.0, None, None, None, 0.0, 2020-01-06 13:00:00
11.6, None, None, 224.0, None, 0.0, None, None, None, 0.0, 2020-01-06 14:00:00
9.2, None, None, 236.0, None, 0.0, None, None, None, 0.0, 2020-01-06 15:00:00
10.7, None, None, 236.0, None, 0.0, None, None, None, 0.0, 2020-01-06 16:00:00
11.0, None, None, 224.0, None, 0.0, None, None, None, 0.0, 2020-01-06 17:00:00
9.2, None, None, 197.0, None, 0.0, None, None, None, 0.0, 2020-01-06 18:00:00
5.8, None, None, 192.0, None, 0.0, None, None, None, 0.0, 2020-01-06 19:00:00
8.9, None, None, 217.0, None, 0.0, None, None, None, 0.0, 2020-01-06 20:00:00
8.5, None, None, 217.0, None, 0.0, None, None, None, 0.0, 2020-01-06 21:00:00
5.6, None, None, 199.0, None, 0.0, None, None, None, 0.0, 2020-01-06 22:00:00
5.4, None, None, 140.0, None, 0.0, None, None, None, 0.0, 2020-01-06 23:00:00
8.5, None, None, 152.0, None, 0.0, None, None, None, 0.0, 2020-01-07 00:00:00
7.8, None, None, 117.0, None, 0.0, None, None, None, 0.0, 2020-01-07 01:00:00
9.0, None, None, 142.0, None, 0.0, None, None, None, 0.0, 2020-01-07 02:00:00
12.4, None, None, 174.0, None, 0.0, None, None, None, 0.0, 2020-01-07 03:00:00
10.4, None, None, 166.0, None, 0.0, None, None, None, 0.0, 2020-01-07 04:00:00
12.3, None, None, 164.0, None, 0.0, None, None, None, 0.0, 2020-01-07 05:00:00
13.0, None, None, 166.0, None, 0.0, None, None, None, 0.0, 2020-01-07 06:00:00
14.5, None, None, 185.0, None, 0.0, None, None, None, 0.0, 2020-01-07 07:00:00
13.6, None, None, 193.0, None, 0.0, None, None, None, 0.0, 2020-01-07 08:00:00
14.7, None, None, 193.0, None, 0.0, None, None, None, 0.0, 2020-01-07 09:00:00
16.1, None, None, 200.0, None, 0.0, None, None, None, 0.0, 2020-01-07 10:00:00
18.6, None, None, 205.0, None, 0.0, None, None, None, 0.0, 2020-01-07 11:00:00
19.8, None, None, 205.0, None, 0.0, None, None, None, 0.0, 2020-01-07 12:00:00
16.7, None, None, 203.0, None, 0.0, None, None, None, 0.0, 2020-01-07 13:00:00
18.7, None, None, 204.0, None, 0.0, None, None, None, 0.0, 2020-01-07 14:00:00
20.8, None, None, 203.0, None, 0.0, None, None, None, 0.0, 2020-01-07 15:00:00
17.4, None, None, 204.0, None, 0.0, None, None, None, 0.0, 2020-01-07 16:00:00
16.5, None, None, 205.0, None, 0.0, None, None, None, 0.0, 2020-01-07 17:00:00
16.6, None, None, 204.0, None, 0.0, None, None, None, 0.0, 2020-01-07 18:00:00
14.3, None, None, 200.0, None, 0.0, None, None, None, 0.0, 2020-01-07 19:00:00
15.5, None, None, 204.0, None, 0.0, None, None, None, 0.0, 2020-01-07 20:00:00
17.3, None, None, 211.0, None, 0.0, None, None, None, 0.0, 2020-01-07 21:00:00
18.7, None, None, 211.0, None, 0.0, None, None, None, 0.0, 2020-01-07 22:00:00
18.3, None, None, 223.0, None, 0.0, None, None, None, 0.0, 2020-01-07 23:00:00
14.4, None, None, 222.0, None, 0.0, None, None, None, 0.0, 2020-01-08 00:00:00
12.2, None, None, 220.0, None, 0.0, None, None, None, 0.0, 2020-01-08 01:00:00
6.4, None, None, 322.0, None, 0.0, None, None, None, 0.0, 2020-01-08 02:00:00
11.5, None, None, 320.0, None, 0.0, None, None, None, 0.0, 2020-01-08 03:00:00
13.6, None, None, 319.0, None, 0.0, None, None, None, 0.0, 2020-01-08 05:00:00
11.3, None, None, 316.0, None, 0.0, None, None, None, 0.0, 2020-01-08 06:00:00
12.6, None, None, 322.0, None, 0.0, None, None, None, 0.0, 2020-01-08 07:00:00
10.6, None, None, 327.0, None, 0.0, None, None, None, 0.0, 2020-01-08 08:00:00
11.2, None, None, 328.0, None, 0.0, None, None, None, 0.0, 2020-01-08 09:00:00
12.3, None, None, 326.0, None, 0.0, None, None, None, 0.0, 2020-01-08 10:00:00
13.0, None, None, 320.0, None, 0.0, None, None, None, 0.0, 2020-01-08 11:00:00
10.2, None, None, 322.0, None, 0.0, None, None, None, 0.0, 2020-01-08 12:00:00
9.4, None, None, 323.0, None, 0.0, None, None, None, 0.0, 2020-01-08 13:00:00
8.7, None, None, 320.0, None, 0.0, None, None, None, 0.0, 2020-01-08 14:00:00
6.4, None, None, 310.0, None, 0.0, None, None, None, 0.0, 2020-01-08 15:00:00
6.2, None, None, 307.0, None, 0.0, None, None, None, 0.0, 2020-01-08 16:00:00
6.5, None, None, 307.0, None, 0.0, None, None, None, 0.0, 2020-01-08 17:00:00
1.9, None, None, 286.0, None, 0.0, None, None, None, 0.0, 2020-01-08 18:00:00
3.2, None, None, 314.0, None, 0.0, None, None, None, 0.0, 2020-01-08 19:00:00
4.6, None, None, 259.0, None, 0.0, None, None, None, 0.0, 2020-01-08 20:00:00
4.8, None, None, 226.0, None, 0.0, None, None, None, 0.0, 2020-01-08 21:00:00
3.4, None, None, 154.0, None, 0.0, None, None, None, 0.0, 2020-01-08 22:00:00
1.9, None, None, 258.0, None, 0.0, None, None, None, 0.0, 2020-01-08 23:00:00
2.8, None, None, 286.0, None, 0.0, None, None, None, 0.0, 2020-01-09 00:00:00
3.7, None, None, 283.0, None, 0.0, None, None, None, 0.0, 2020-01-09 01:00:00
5.9, None, None, 311.0, None, 0.0, None, None, None, 0.0, 2020-01-09 02:00:00
4.8, None, None, 318.0, None, 0.0, None, None, None, 0.0, 2020-01-09 03:00:00
5.1, None, None, 303.0, None, 0.0, None, None, None, 0.0, 2020-01-09 04:00:00
5.1, None, None, 318.0, None, 0.0, None, None, None, 0.0, 2020-01-09 05:00:00
5.5, None, None, 316.0, None, 0.0, None, None, None, 0.0, 2020-01-09 06:00:00
8.5, None, None, 316.0, None, 0.0, None, None, None, 0.0, 2020-01-09 07:00:00
6.0, None, None, 311.0, None, 0.0, None, None, None, 0.0, 2020-01-09 08:00:00
5.9, None, None, 301.0, None, 0.0, None, None, None, 0.0, 2020-01-09 09:00:00
5.0, None, None, 318.0, None, 0.0, None, None, None, 0.0, 2020-01-09 10:00:00
6.4, None, None, 304.0, None, 0.0, None, None, None, 0.0, 2020-01-09 11:00:00
4.3, None, None, 288.0, None, 0.0, None, None, None, 0.0, 2020-01-09 12:00:00
4.1, None, None, 251.0, None, 0.0, None, None, None, 0.0, 2020-01-09 13:00:00
3.4, None, None, 202.0, None, 0.0, None, None, None, 0.0, 2020-01-09 14:00:00
6.6, None, None, 220.0, None, 0.0, None, None, None, 0.0, 2020-01-09 15:00:00
6.9, None, None, 224.0, None, 0.0, None, None, None, 0.0, 2020-01-09 16:00:00
6.1, None, None, 219.0, None, 0.0, None, None, None, 0.0, 2020-01-09 17:00:00
6.6, None, None, 219.0, None, 0.0, None, None, None, 0.0, 2020-01-09 18:00:00
9.7, None, None, 222.0, None, 0.0, None, None, None, 0.0, 2020-01-09 19:00:00
10.9, None, None, 218.0, None, 0.0, None, None, None, 0.0, 2020-01-09 20:00:00
11.2, None, None, 216.0, None, 0.0, None, None, None, 0.0, 2020-01-09 21:00:00
12.6, None, None, 211.0, None, 0.0, None, None, None, 0.0, 2020-01-09 22:00:00
12.2, None, None, 212.0, None, 0.0, None, None, None, 0.0, 2020-01-09 23:00:00
11.0, None, None, 214.0, None, 0.0, None, None, None, 0.0, 2020-01-10 00:00:00
12.3, None, None, 212.0, None, 0.0, None, None, None, 0.0, 2020-01-10 01:00:00
17.2, None, None, 204.0, None, 0.0, None, None, None, 0.0, 2020-01-10 02:00:00
13.8, None, None, 204.0, None, 0.0, None, None, None, 0.0, 2020-01-10 03:00:00
16.7, None, None, 201.0, None, 0.0, None, None, None, 0.0, 2020-01-10 04:00:00
16.8, None, None, 197.0, None, 0.0, None, None, None, 0.0, 2020-01-10 05:00:00
14.6, None, None, 194.0, None, 0.0, None, None, None, 0.0, 2020-01-10 06:00:00
13.3, None, None, 171.0, None, 0.0, None, None, None, 0.0, 2020-01-10 07:00:00
13.0, None, None, 173.0, None, 0.0, None, None, None, 0.0, 2020-01-10 08:00:00
15.6, None, None, 172.0, None, 0.0, None, None, None, 0.0, 2020-01-10 09:00:00
14.5, None, None, 173.0, None, 0.0, None, None, None, 0.0, 2020-01-10 10:00:00
10.9, None, None, 148.0, None, 0.0, None, None, None, 0.0, 2020-01-10 11:00:00
10.9, None, None, 161.0, None, 0.0, None, None, None, 0.0, 2020-01-10 12:00:00
10.8, None, None, 172.0, None, 0.0, None, None, None, 0.0, 2020-01-10 13:00:00
13.4, None, None, 177.0, None, 0.0, None, None, None, 0.0, 2020-01-10 14:00:00
9.1, None, None, 169.0, None, 0.0, None, None, None, 0.0, 2020-01-10 15:00:00
8.8, None, None, 177.0, None, 0.0, None, None, None, 0.0, 2020-01-10 16:00:00
8.5, None, None, 196.0, None, 0.0, None, None, None, 0.0, 2020-01-10 17:00:00
6.3, None, None, 161.0, None, 0.0, None, None, None, 0.0, 2020-01-10 18:00:00
7.4, None, None, 181.0, None, 0.0, None, None, None, 0.0, 2020-01-10 19:00:00
7.3, None, None, 173.0, None, 0.0, None, None, None, 0.0, 2020-01-10 20:00:00
6.5, None, None, 173.0, None, 0.0, None, None, None, 0.0, 2020-01-10 21:00:00
6.2, None, None, 166.0, None, 0.0, None, None, None, 0.0, 2020-01-10 22:00:00
5.8, None, None, 171.0, None, 0.0, None, None, None, 0.0, 2020-01-10 23:00:00
7.0, None, None, 153.0, None, 0.0, None, None, None, 0.0, 2020-01-11 00:00:00
6.7, None, None, 157.0, None, 0.0, None, None, None, 0.0, 2020-01-11 01:00:00
5.8, None, None, 162.0, None, 0.0, None, None, None, 0.0, 2020-01-11 02:00:00
5.8, None, None, 176.0, None, 0.0, None, None, None, 0.0, 2020-01-11 03:00:00
5.3, None, None, 188.0, None, 0.0, None, None, None, 0.0, 2020-01-11 04:00:00
5.3, None, None, 199.0, None, 0.0, None, None, None, 0.0, 2020-01-11 05:00:00
4.6, None, None, 211.0, None, 0.0, None, None, None, 0.0, 2020-01-11 06:00:00
5.3, None, None, 239.0, None, 0.0, None, None, None, 0.0, 2020-01-11 07:00:00
3.2, None, None, 226.0, None, 0.0, None, None, None, 0.0, 2020-01-11 08:00:00
4.3, None, None, 229.0, None, 0.0, None, None, None, 0.0, 2020-01-11 09:00:00
4.1, None, None, 233.0, None, 0.0, None, None, None, 0.0, 2020-01-11 10:00:00
2.9, None, None, 235.0, None, 0.0, None, None, None, 0.0, 2020-01-11 11:00:00
3.7, None, None, 205.0, None, 0.0, None, None, None, 0.0, 2020-01-11 12:00:00
4.4, None, None, 226.0, None, 0.0, None, None, None, 0.0, 2020-01-11 13:00:00
3.7, None, None, 214.0, None, 0.0, None, None, None, 0.0, 2020-01-11 14:00:00
6.9, None, None, 328.0, None, 0.0, None, None, None, 0.0, 2020-01-11 15:00:00
7.1, None, None, 321.0, None, 0.0, None, None, None, 0.0, 2020-01-11 16:00:00
6.2, None, None, 322.0, None, 0.0, None, None, None, 0.0, 2020-01-11 17:00:00
5.9, None, None, 319.0, None, 0.0, None, None, None, 0.0, 2020-01-11 18:00:00
3.3, None, None, 323.0, None, 0.0, None, None, None, 0.0, 2020-01-11 19:00:00
2.0, None, None, 203.0, None, 0.0, None, None, None, 0.0, 2020-01-11 20:00:00
3.8, None, None, 204.0, None, 0.0, None, None, None, 0.0, 2020-01-11 21:00:00
3.0, None, None, 202.0, None, 0.0, None, None, None, 0.0, 2020-01-11 22:00:00
3.4, None, None, 162.0, None, 0.0, None, None, None, 0.0, 2020-01-11 23:00:00
4.2, None, None, 188.0, None, 0.0, None, None, None, 0.0, 2020-01-12 00:00:00
3.5, None, None, 191.0, None, 0.0, None, None, None, 0.0, 2020-01-12 01:00:00
4.2, None, None, 197.0, None, 0.0, None, None, None, 0.0, 2020-01-12 02:00:00
5.5, None, None, 205.0, None, 0.0, None, None, None, 0.0, 2020-01-12 03:00:00
5.9, None, None, 190.0, None, 0.0, None, None, None, 0.0, 2020-01-12 04:00:00
3.9, None, None, 170.0, None, 0.0, None, None, None, 0.0, 2020-01-12 05:00:00
4.6, None, None, 160.0, None, 0.0, None, None, None, 0.0, 2020-01-12 06:00:00
4.2, None, None, 101.0, None, 0.0, None, None, None, 0.0, 2020-01-12 07:00:00
3.0, None, None, 100.0, None, 0.0, None, None, None, 0.0, 2020-01-12 08:00:00
3.1, None, None, 65.0, None, 0.0, None, None, None, 0.0, 2020-01-12 09:00:00
1.7, None, None, 315.0, None, 0.0, None, None, None, 0.0, 2020-01-12 10:00:00
5.5, None, None, 288.0, None, 0.0, None, None, None, 0.0, 2020-01-12 11:00:00
5.8, None, None, 292.0, None, 0.0, None, None, None, 0.0, 2020-01-12 12:00:00
2.8, None, None, 303.0, None, 0.0, None, None, None, 0.0, 2020-01-12 13:00:00
1.7, None, None, 308.0, None, 0.0, None, None, None, 0.0, 2020-01-12 14:00:00
1.8, None, None, 308.0, None, 0.0, None, None, None, 0.0, 2020-01-12 15:00:00
1.9, None, None, 308.0, None, 0.0, None, None, None, 0.0, 2020-01-12 16:00:00
2.0, None, None, 308.0, None, 0.0, None, None, None, 0.0, 2020-01-12 17:00:00
4.1, None, None, 315.0, None, 0.0, None, None, None, 0.0, 2020-01-12 18:00:00
7.2, None, None, 316.0, None, 0.0, None, None, None, 0.0, 2020-01-12 19:00:00
7.8, None, None, 313.0, None, 0.0, None, None, None, 0.0, 2020-01-12 20:00:00
9.6, None, None, 312.0, None, 0.0, None, None, None, 0.0, 2020-01-12 21:00:00
8.3, None, None, 311.0, None, 0.0, None, None, None, 0.0, 2020-01-12 22:00:00
9.7, None, None, 313.0, None, 0.0, None, None, None, 0.0, 2020-01-12 23:00:00
9.9, None, None, 311.0, None, 0.0, None, None, None, 0.0, 2020-01-13 00:00:00
6.8, None, None, 314.0, None, 0.0, None, None, None, 0.0, 2020-01-13 01:00:00
9.2, None, None, 308.0, None, 0.0, None, None, None, 0.0, 2020-01-13 02:00:00
8.6, None, None, 313.0, None, 0.0, None, None, None, 0.0, 2020-01-13 03:00:00
5.7, None, None, 312.0, None, 0.0, None, None, None, 0.0, 2020-01-13 04:00:00
5.8, None, None, 314.0, None, 0.0, None, None, None, 0.0, 2020-01-13 05:00:00
2.9, None, None, 317.0, None, 0.0, None, None, None, 0.0, 2020-01-13 06:00:00
1.7, None, None, 313.0, None, 0.0, None, None, None, 0.0, 2020-01-13 07:00:00
2.0, None, None, 317.0, None, 0.0, None, None, None, 0.0, 2020-01-13 08:00:00
1.7, None, None, 310.0, None, 0.0, None, None, None, 0.0, 2020-01-13 09:00:00
1.7, None, None, 308.0, None, 0.0, None, None, None, 0.0, 2020-01-13 10:00:00
0.0, None, None, 305.0, None, 0.0, None, None, None, 0.0, 2020-01-13 11:00:00
1.6, None, None, 305.0, None, 0.0, None, None, None, 0.0, 2020-01-13 12:00:00
1.6, None, None, 310.0, None, 0.0, None, None, None, 0.0, 2020-01-13 13:00:00
1.6, None, None, 306.0, None, 0.0, None, None, None, 0.0, 2020-01-13 14:00:00
0.0, None, None, 314.0, None, 0.0, None, None, None, 0.0, 2020-01-13 15:00:00
0.0, None, None, 309.0, None, 0.0, None, None, None, 0.0, 2020-01-13 16:00:00
0.0, None, None, 312.0, None, 0.0, None, None, None, 0.0, 2020-01-13 17:00:00
0.0, None, None, 312.0, None, 0.0, None, None, None, 0.0, 2020-01-13 18:00:00
