station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, time
None, 5.5, None, 90.6, 2017-09-13 04:00:00
None, 5.6, None, 90.9, 2017-09-13 05:00:00
None, 6.1, None, 87.3, 2017-09-13 06:00:00
None, 6.4, None, 85.3, 2017-09-13 07:00:00
None, 6.4, None, 86.9, 2017-09-13 08:00:00
None, 6.4, None, 89.3, 2017-09-13 09:00:00
None, 6.8, None, 85.9, 2017-09-13 10:00:00
None, 7.9, None, 80.0, 2017-09-13 11:00:00
None, 10.1, None, 68.7, 2017-09-13 12:00:00
None, 10.9, None, 63.7, 2017-09-13 13:00:00
None, 12.1, None, 58.9, 2017-09-13 14:00:00
None, 11.9, None, 58.0, 2017-09-13 15:00:00
None, 13.5, None, 51.9, 2017-09-13 16:00:00
None, 12.8, None, 57.5, 2017-09-13 17:00:00
None, 13.3, None, 54.7, 2017-09-13 18:00:00
None, 11.8, None, 58.5, 2017-09-13 19:00:00
None, 10.2, None, 65.6, 2017-09-13 20:00:00
None, 8.0, None, 77.8, 2017-09-13 21:00:00
None, 7.1, None, 81.9, 2017-09-13 22:00:00
None, 5.7, None, 87.7, 2017-09-13 23:00:00
None, 4.5, None, 92.0, 2017-09-14 00:00:00
None, 4.1, None, 93.6, 2017-09-14 01:00:00
None, 3.4, None, 94.4, 2017-09-14 02:00:00
None, 2.4, None, 96.3, 2017-09-14 03:00:00
None, 1.2, None, 96.3, 2017-09-14 04:00:00
None, 0.2, None, 96.8, 2017-09-14 05:00:00
None, -0.5, None, 96.9, 2017-09-14 06:00:00
None, -1.0, None, 96.8, 2017-09-14 07:00:00
None, 0.0, None, 93.7, 2017-09-14 08:00:00
None, 3.8, None, 85.4, 2017-09-14 09:00:00
None, 5.9, None, 79.2, 2017-09-14 10:00:00
None, 8.0, None, 69.5, 2017-09-14 11:00:00
None, 10.5, None, 57.9, 2017-09-14 12:00:00
None, 12.5, None, 47.9, 2017-09-14 13:00:00
None, 13.9, None, 42.0, 2017-09-14 14:00:00
None, 14.8, None, 36.6, 2017-09-14 15:00:00
None, 14.3, None, 38.6, 2017-09-14 16:00:00
None, 14.1, None, 41.1, 2017-09-14 17:00:00
None, 13.7, None, 45.4, 2017-09-14 18:00:00
None, 12.4, None, 52.5, 2017-09-14 19:00:00
None, 10.4, None, 64.0, 2017-09-14 20:00:00
None, 7.2, None, 79.6, 2017-09-14 21:00:00
None, 6.2, None, 82.8, 2017-09-14 22:00:00
None, 6.3, None, 82.5, 2017-09-14 23:00:00
None, 5.5, None, 88.4, 2017-09-15 00:00:00
None, 5.2, None, 90.4, 2017-09-15 01:00:00
None, 4.4, None, 91.6, 2017-09-15 02:00:00
None, 3.3, None, 94.4, 2017-09-15 03:00:00
None, 2.3, None, 95.7, 2017-09-15 04:00:00
None, 1.2, None, 96.2, 2017-09-15 05:00:00
None, 0.2, None, 96.4, 2017-09-15 06:00:00
None, -0.5, None, 96.3, 2017-09-15 07:00:00
None, 0.3, None, 93.8, 2017-09-15 08:00:00
None, 4.2, None, 81.4, 2017-09-15 09:00:00
None, 7.7, None, 70.8, 2017-09-15 10:00:00
None, 9.7, None, 61.6, 2017-09-15 11:00:00
None, 12.1, None, 53.8, 2017-09-15 12:00:00
None, 14.3, None, 41.1, 2017-09-15 13:00:00
None, 15.8, None, 27.7, 2017-09-15 14:00:00
None, 16.6, None, 26.2, 2017-09-15 15:00:00
None, 17.4, None, 22.1, 2017-09-15 16:00:00
None, 17.8, None, 20.5, 2017-09-15 17:00:00
None, 17.5, None, 22.7, 2017-09-15 18:00:00
None, 15.1, None, 32.2, 2017-09-15 19:00:00
None, 9.9, None, 61.6, 2017-09-15 20:00:00
None, 6.6, None, 74.2, 2017-09-15 21:00:00
None, 4.8, None, 81.5, 2017-09-15 22:00:00
None, 3.5, None, 86.0, 2017-09-15 23:00:00
None, 2.1, None, 89.3, 2017-09-16 00:00:00
None, 1.1, None, 91.8, 2017-09-16 01:00:00
None, 0.2, None, 93.4, 2017-09-16 02:00:00
None, -0.5, None, 94.4, 2017-09-16 03:00:00
None, -1.0, None, 94.5, 2017-09-16 04:00:00
None, -1.3, None, 95.1, 2017-09-16 05:00:00
None, -1.5, None, 94.3, 2017-09-16 06:00:00
None, -1.6, None, 94.0, 2017-09-16 07:00:00
None, -0.4, None, 91.4, 2017-09-16 08:00:00
None, 4.1, None, 76.5, 2017-09-16 09:00:00
None, 7.4, None, 67.1, 2017-09-16 10:00:00
None, 9.9, None, 58.2, 2017-09-16 11:00:00
None, 12.4, None, 48.8, 2017-09-16 12:00:00
None, 14.2, None, 41.1, 2017-09-16 13:00:00
None, 16.0, None, 33.7, 2017-09-16 14:00:00
None, 17.0, None, 31.3, 2017-09-16 15:00:00
None, 17.7, None, 30.4, 2017-09-16 16:00:00
None, 17.9, None, 30.9, 2017-09-16 17:00:00
None, 17.3, None, 33.3, 2017-09-16 18:00:00
None, 16.0, None, 37.7, 2017-09-16 19:00:00
None, 14.1, None, 45.6, 2017-09-16 20:00:00
None, 12.3, None, 53.4, 2017-09-16 21:00:00
None, 10.9, None, 59.8, 2017-09-16 22:00:00
None, 10.5, None, 61.4, 2017-09-16 23:00:00
None, 9.9, None, 64.4, 2017-09-17 00:00:00
None, 9.7, None, 64.6, 2017-09-17 01:00:00
None, 9.4, None, 66.0, 2017-09-17 02:00:00
None, 9.6, None, 65.8, 2017-09-17 03:00:00
None, 9.0, None, 67.7, 2017-09-17 04:00:00
None, 8.4, None, 69.7, 2017-09-17 05:00:00
None, 9.1, None, 68.3, 2017-09-17 06:00:00
None, 8.6, None, 69.7, 2017-09-17 07:00:00
None, 9.1, None, 68.5, 2017-09-17 08:00:00
None, 10.1, None, 64.5, 2017-09-17 09:00:00
None, 12.1, None, 58.0, 2017-09-17 10:00:00
None, 13.4, None, 53.7, 2017-09-17 11:00:00
None, 15.0, None, 46.9, 2017-09-17 12:00:00
None, 16.1, None, 39.1, 2017-09-17 13:00:00
None, 16.9, None, 34.6, 2017-09-17 14:00:00
None, 16.9, None, 34.8, 2017-09-17 15:00:00
None, 16.2, None, 37.2, 2017-09-17 16:00:00
None, 16.1, None, 37.4, 2017-09-17 17:00:00
None, 15.7, None, 41.2, 2017-09-17 18:00:00
None, 15.0, None, 42.4, 2017-09-17 19:00:00
None, 13.5, None, 50.6, 2017-09-17 20:00:00
None, 12.9, None, 53.7, 2017-09-17 21:00:00
None, 12.2, None, 58.8, 2017-09-17 22:00:00
None, 11.1, None, 67.4, 2017-09-17 23:00:00
None, 11.0, None, 66.3, 2017-09-18 00:00:00
None, 11.1, None, 66.2, 2017-09-18 01:00:00
None, 10.8, None, 70.6, 2017-09-18 02:00:00
None, 9.0, None, 86.9, 2017-09-18 03:00:00
None, 8.6, None, 88.3, 2017-09-18 04:00:00
None, 7.6, None, 85.9, 2017-09-18 05:00:00
None, 7.2, None, 90.3, 2017-09-18 06:00:00
None, 6.9, None, 90.9, 2017-09-18 07:00:00
None, 7.0, None, 87.7, 2017-09-18 08:00:00
None, 7.4, None, 86.6, 2017-09-18 09:00:00
None, 7.8, None, 87.0, 2017-09-18 10:00:00
None, 8.9, None, 80.8, 2017-09-18 11:00:00
None, 8.7, None, 77.4, 2017-09-18 12:00:00
None, 9.6, None, 72.9, 2017-09-18 13:00:00
None, 10.0, None, 71.6, 2017-09-18 14:00:00
None, 9.9, None, 75.8, 2017-09-18 15:00:00
None, 9.3, None, 72.2, 2017-09-18 16:00:00
None, 10.1, None, 70.3, 2017-09-18 17:00:00
None, 10.4, None, 64.3, 2017-09-18 18:00:00
None, 8.5, None, 72.1, 2017-09-18 19:00:00
None, 6.1, None, 86.3, 2017-09-18 20:00:00
None, 4.4, None, 92.1, 2017-09-18 21:00:00
None, 2.9, None, 94.7, 2017-09-18 22:00:00
None, 1.9, None, 95.6, 2017-09-18 23:00:00
None, 2.2, None, 94.4, 2017-09-19 00:00:00
None, 2.5, None, 94.0, 2017-09-19 01:00:00
None, 2.1, None, 95.6, 2017-09-19 02:00:00
None, 2.0, None, 97.0, 2017-09-19 03:00:00
None, 2.2, None, 96.6, 2017-09-19 04:00:00
None, 2.6, None, 95.0, 2017-09-19 05:00:00
None, 2.5, None, 95.3, 2017-09-19 06:00:00
None, 1.8, None, 96.5, 2017-09-19 07:00:00
None, 0.6, None, 98.2, 2017-09-19 08:00:00
None, 1.1, None, 98.5, 2017-09-19 09:00:00
None, 4.1, None, 88.4, 2017-09-19 10:00:00
None, 5.6, None, 78.8, 2017-09-19 11:00:00
None, 7.4, None, 70.0, 2017-09-19 12:00:00
None, 8.6, None, 63.6, 2017-09-19 13:00:00
None, 8.9, None, 59.8, 2017-09-19 14:00:00
None, 9.4, None, 57.1, 2017-09-19 15:00:00
None, 9.4, None, 55.8, 2017-09-19 16:00:00
None, 8.5, None, 62.4, 2017-09-19 17:00:00
None, 7.8, None, 67.1, 2017-09-19 18:00:00
None, 7.3, None, 71.1, 2017-09-19 19:00:00
None, 6.6, None, 74.2, 2017-09-19 20:00:00
None, 5.9, None, 80.2, 2017-09-19 21:00:00
None, 5.4, None, 83.8, 2017-09-19 22:00:00
None, 5.3, None, 82.9, 2017-09-19 23:00:00
None, 5.0, None, 83.3, 2017-09-20 00:00:00
None, 4.6, None, 86.2, 2017-09-20 01:00:00
None, 4.3, None, 91.6, 2017-09-20 02:00:00
None, 4.2, None, 93.8, 2017-09-20 03:00:00
None, 3.8, None, 95.0, 2017-09-20 04:00:00
None, 3.3, None, 93.8, 2017-09-20 05:00:00
None, 3.0, None, 92.9, 2017-09-20 06:00:00
None, 2.9, None, 93.1, 2017-09-20 07:00:00
None, 2.9, None, 94.2, 2017-09-20 08:00:00
None, 2.9, None, 94.0, 2017-09-20 09:00:00
None, 3.0, None, 93.8, 2017-09-20 10:00:00
None, 3.1, None, 92.8, 2017-09-20 11:00:00
None, 3.5, None, 91.1, 2017-09-20 12:00:00
None, 4.3, None, 89.7, 2017-09-20 13:00:00
None, 5.6, None, 85.1, 2017-09-20 14:00:00
None, 6.6, None, 80.8, 2017-09-20 15:00:00
None, 7.2, None, 79.0, 2017-09-20 16:00:00
None, 7.7, None, 77.0, 2017-09-20 17:00:00
None, 7.9, None, 74.5, 2017-09-20 18:00:00
None, 7.6, None, 73.3, 2017-09-20 19:00:00
None, 7.1, None, 75.9, 2017-09-20 20:00:00
None, 6.8, None, 76.4, 2017-09-20 21:00:00
None, 6.3, None, 78.7, 2017-09-20 22:00:00
None, 5.9, None, 81.6, 2017-09-20 23:00:00
None, 5.6, None, 82.1, 2017-09-21 00:00:00
None, 5.6, None, 81.2, 2017-09-21 01:00:00
None, 5.6, None, 82.6, 2017-09-21 02:00:00
None, 5.6, None, 82.2, 2017-09-21 03:00:00
None, 5.5, None, 83.2, 2017-09-21 04:00:00
None, 5.2, None, 86.3, 2017-09-21 05:00:00
None, 4.8, None, 89.2, 2017-09-21 06:00:00
None, 4.5, None, 90.4, 2017-09-21 07:00:00
None, 4.4, None, 90.0, 2017-09-21 08:00:00
None, 5.9, None, 83.0, 2017-09-21 09:00:00
None, 6.5, None, 80.2, 2017-09-21 10:00:00
None, 7.5, None, 75.2, 2017-09-21 11:00:00
None, 9.6, None, 61.7, 2017-09-21 12:00:00
None, 9.6, None, 56.9, 2017-09-21 13:00:00
None, 10.8, None, 49.1, 2017-09-21 14:00:00
None, 11.7, None, 43.6, 2017-09-21 15:00:00
None, 11.7, None, 43.7, 2017-09-21 16:00:00
None, 11.7, None, 43.8, 2017-09-21 17:00:00
None, 11.3, None, 45.6, 2017-09-21 18:00:00
None, 10.1, None, 51.9, 2017-09-21 19:00:00
None, 8.4, None, 62.0, 2017-09-21 20:00:00
None, 7.6, None, 63.5, 2017-09-21 21:00:00
None, 7.4, None, 62.6, 2017-09-21 22:00:00
None, 6.7, None, 66.1, 2017-09-21 23:00:00
None, 5.3, None, 73.0, 2017-09-22 00:00:00
None, 2.2, None, 89.2, 2017-09-22 01:00:00
None, 0.6, None, 93.6, 2017-09-22 02:00:00
None, -0.6, None, 95.2, 2017-09-22 03:00:00
None, -1.3, None, 96.3, 2017-09-22 04:00:00
None, -1.8, None, 96.2, 2017-09-22 05:00:00
None, -2.3, None, 96.1, 2017-09-22 06:00:00
None, -2.5, None, 96.2, 2017-09-22 07:00:00
None, -2.3, None, 93.1, 2017-09-22 08:00:00
None, 1.9, None, 81.8, 2017-09-22 09:00:00
None, 4.2, None, 76.0, 2017-09-22 10:00:00
None, 6.6, None, 64.8, 2017-09-22 11:00:00
None, 8.9, None, 53.8, 2017-09-22 12:00:00
None, 10.9, None, 44.2, 2017-09-22 13:00:00
None, 12.4, None, 38.7, 2017-09-22 14:00:00
None, 13.9, None, 35.3, 2017-09-22 15:00:00
None, 14.7, None, 34.1, 2017-09-22 16:00:00
None, 14.6, None, 36.1, 2017-09-22 17:00:00
None, 13.8, None, 38.0, 2017-09-22 18:00:00
None, 11.2, None, 49.4, 2017-09-22 19:00:00
None, 9.1, None, 60.4, 2017-09-22 20:00:00
None, 7.8, None, 66.7, 2017-09-22 21:00:00
None, 6.3, None, 77.8, 2017-09-22 22:00:00
None, 5.2, None, 83.5, 2017-09-22 23:00:00
None, 4.4, None, 87.5, 2017-09-23 00:00:00
None, 3.7, None, 89.8, 2017-09-23 01:00:00
None, 3.6, None, 90.2, 2017-09-23 02:00:00
None, 3.7, None, 90.3, 2017-09-23 03:00:00
None, 4.0, None, 89.9, 2017-09-23 04:00:00
None, 3.8, None, 91.2, 2017-09-23 05:00:00
None, 3.5, None, 92.2, 2017-09-23 06:00:00
None, 3.5, None, 92.0, 2017-09-23 07:00:00
None, 3.7, None, 91.6, 2017-09-23 08:00:00
None, 4.6, None, 88.5, 2017-09-23 09:00:00
None, 5.8, None, 84.7, 2017-09-23 10:00:00
None, 6.9, None, 80.8, 2017-09-23 11:00:00
None, 8.2, None, 71.8, 2017-09-23 12:00:00
None, 9.1, None, 68.7, 2017-09-23 13:00:00
None, 10.1, None, 64.6, 2017-09-23 14:00:00
None, 10.9, None, 58.6, 2017-09-23 15:00:00
None, 11.3, None, 58.8, 2017-09-23 16:00:00
None, 11.3, None, 60.3, 2017-09-23 17:00:00
None, 11.0, None, 67.5, 2017-09-23 18:00:00
None, 10.4, None, 72.0, 2017-09-23 19:00:00
None, 9.2, None, 80.6, 2017-09-23 20:00:00
None, 8.4, None, 81.7, 2017-09-23 21:00:00
None, 7.0, None, 86.4, 2017-09-23 22:00:00
None, 6.8, None, 86.9, 2017-09-23 23:00:00
None, 6.2, None, 87.7, 2017-09-24 00:00:00
None, 6.7, None, 83.5, 2017-09-24 01:00:00
None, 7.3, None, 80.0, 2017-09-24 02:00:00
None, 7.2, None, 80.0, 2017-09-24 03:00:00
None, 7.1, None, 81.9, 2017-09-24 04:00:00
None, 6.9, None, 85.3, 2017-09-24 05:00:00
None, 6.1, None, 88.6, 2017-09-24 06:00:00
None, 6.0, None, 89.8, 2017-09-24 07:00:00
None, 6.1, None, 90.2, 2017-09-24 08:00:00
None, 7.1, None, 88.1, 2017-09-24 09:00:00
None, 9.0, None, 80.5, 2017-09-24 10:00:00
None, 10.5, None, 74.0, 2017-09-24 11:00:00
None, 12.0, None, 66.4, 2017-09-24 12:00:00
None, 13.4, None, 59.7, 2017-09-24 13:00:00
None, 14.2, None, 57.8, 2017-09-24 14:00:00
None, 14.9, None, 54.7, 2017-09-24 15:00:00
None, 14.7, None, 55.4, 2017-09-24 16:00:00
None, 14.1, None, 58.1, 2017-09-24 17:00:00
None, 14.0, None, 59.7, 2017-09-24 18:00:00
None, 13.3, None, 63.1, 2017-09-24 19:00:00
None, 12.0, None, 69.2, 2017-09-24 20:00:00
None, 11.7, None, 71.3, 2017-09-24 21:00:00
None, 11.4, None, 73.1, 2017-09-24 22:00:00
None, 11.1, None, 75.5, 2017-09-24 23:00:00
None, 10.2, None, 80.1, 2017-09-25 00:00:00
None, 9.3, None, 84.9, 2017-09-25 01:00:00
None, 7.9, None, 90.8, 2017-09-25 02:00:00
None, 6.8, None, 93.5, 2017-09-25 03:00:00
None, 6.2, None, 94.0, 2017-09-25 04:00:00
None, 6.4, None, 93.4, 2017-09-25 05:00:00
None, 6.6, None, 93.5, 2017-09-25 06:00:00
None, 6.5, None, 94.6, 2017-09-25 07:00:00
None, 6.8, None, 94.0, 2017-09-25 08:00:00
None, 9.3, None, 88.5, 2017-09-25 09:00:00
None, 11.2, None, 82.8, 2017-09-25 10:00:00
None, 11.7, None, 81.2, 2017-09-25 11:00:00
None, 12.5, None, 76.8, 2017-09-25 12:00:00
None, 13.7, None, 71.2, 2017-09-25 13:00:00
None, 14.6, None, 67.1, 2017-09-25 14:00:00
None, 15.2, None, 65.1, 2017-09-25 15:00:00
None, 15.7, None, 63.3, 2017-09-25 16:00:00
None, 15.2, None, 65.8, 2017-09-25 17:00:00
None, 14.4, None, 68.4, 2017-09-25 18:00:00
None, 13.5, None, 73.0, 2017-09-25 19:00:00
None, 12.9, None, 75.6, 2017-09-25 20:00:00
None, 12.4, None, 78.2, 2017-09-25 21:00:00
None, 11.3, None, 83.1, 2017-09-25 22:00:00
None, 11.4, None, 82.8, 2017-09-25 23:00:00
None, 11.3, None, 84.3, 2017-09-26 00:00:00
None, 11.1, None, 85.7, 2017-09-26 01:00:00
None, 10.7, None, 87.6, 2017-09-26 02:00:00
None, 10.9, None, 86.9, 2017-09-26 03:00:00
None, 11.3, None, 86.0, 2017-09-26 04:00:00
None, 10.1, None, 90.6, 2017-09-26 05:00:00
None, 9.8, None, 91.6, 2017-09-26 06:00:00
None, 8.7, None, 94.4, 2017-09-26 07:00:00
None, 8.4, None, 94.9, 2017-09-26 08:00:00
None, 10.7, None, 87.9, 2017-09-26 09:00:00
None, 12.2, None, 81.3, 2017-09-26 10:00:00
None, 12.9, None, 79.1, 2017-09-26 11:00:00
None, 14.5, None, 71.3, 2017-09-26 12:00:00
None, 15.8, None, 64.6, 2017-09-26 13:00:00
None, 17.4, None, 57.7, 2017-09-26 14:00:00
None, 17.5, None, 57.5, 2017-09-26 15:00:00
None, 17.1, None, 59.7, 2017-09-26 16:00:00
None, 16.8, None, 61.9, 2017-09-26 17:00:00
None, 16.4, None, 63.9, 2017-09-26 18:00:00
None, 15.8, None, 68.5, 2017-09-26 19:00:00
None, 14.1, None, 79.6, 2017-09-26 20:00:00
None, 12.9, None, 83.8, 2017-09-26 21:00:00
None, 11.0, None, 89.8, 2017-09-26 22:00:00
None, 9.2, None, 92.7, 2017-09-26 23:00:00
None, 8.0, None, 94.4, 2017-09-27 00:00:00
None, 7.8, None, 94.7, 2017-09-27 01:00:00
None, 8.8, None, 92.8, 2017-09-27 02:00:00
None, 8.8, None, 92.1, 2017-09-27 03:00:00
None, 8.3, None, 93.4, 2017-09-27 04:00:00
None, 6.9, None, 94.9, 2017-09-27 05:00:00
None, 6.3, None, 96.4, 2017-09-27 06:00:00
None, 7.2, None, 96.7, 2017-09-27 07:00:00
None, 6.8, None, 97.5, 2017-09-27 08:00:00
None, 8.0, None, 97.2, 2017-09-27 09:00:00
None, 10.3, None, 87.7, 2017-09-27 10:00:00
None, 12.5, None, 77.7, 2017-09-27 11:00:00
None, 14.6, None, 68.8, 2017-09-27 12:00:00
None, 16.2, None, 62.4, 2017-09-27 13:00:00
None, 17.7, None, 56.1, 2017-09-27 14:00:00
None, 18.9, None, 52.1, 2017-09-27 15:00:00
None, 19.7, None, 49.4, 2017-09-27 16:00:00
None, 20.1, None, 48.0, 2017-09-27 17:00:00
None, 18.9, None, 51.8, 2017-09-27 18:00:00
None, 16.4, None, 64.3, 2017-09-27 19:00:00
None, 13.9, None, 76.4, 2017-09-27 20:00:00
None, 11.4, None, 86.3, 2017-09-27 21:00:00
None, 9.8, None, 91.0, 2017-09-27 22:00:00
None, 8.4, None, 93.6, 2017-09-27 23:00:00
None, 7.4, None, 94.6, 2017-09-28 00:00:00
None, 6.5, None, 94.9, 2017-09-28 01:00:00
None, 5.6, None, 94.5, 2017-09-28 02:00:00
None, 4.9, None, 95.1, 2017-09-28 03:00:00
None, 4.5, None, 96.0, 2017-09-28 04:00:00
None, 3.6, None, 95.5, 2017-09-28 05:00:00
None, 2.7, None, 96.2, 2017-09-28 06:00:00
None, 3.1, None, 96.9, 2017-09-28 07:00:00
None, 3.2, None, 96.5, 2017-09-28 08:00:00
None, 6.4, None, 93.0, 2017-09-28 09:00:00
None, 11.1, None, 82.8, 2017-09-28 10:00:00
None, 13.2, None, 73.3, 2017-09-28 11:00:00
None, 15.0, None, 65.9, 2017-09-28 12:00:00
None, 16.7, None, 60.0, 2017-09-28 13:00:00
None, 19.0, None, 52.6, 2017-09-28 14:00:00
None, 20.8, None, 44.9, 2017-09-28 15:00:00
None, 22.2, None, 39.2, 2017-09-28 16:00:00
None, 22.4, None, 37.4, 2017-09-28 17:00:00
None, 21.0, None, 41.6, 2017-09-28 18:00:00
None, 18.5, None, 50.2, 2017-09-28 19:00:00
None, 16.4, None, 58.3, 2017-09-28 20:00:00
None, 15.5, None, 60.3, 2017-09-28 21:00:00
None, 14.9, None, 61.6, 2017-09-28 22:00:00
None, 13.5, None, 67.1, 2017-09-28 23:00:00
None, 13.3, None, 68.8, 2017-09-29 00:00:00
None, 12.3, None, 73.1, 2017-09-29 01:00:00
None, 12.6, None, 72.1, 2017-09-29 02:00:00
None, 12.0, None, 74.7, 2017-09-29 03:00:00
None, 11.9, None, 75.0, 2017-09-29 04:00:00
None, 11.2, None, 78.3, 2017-09-29 05:00:00
None, 10.8, None, 80.0, 2017-09-29 06:00:00
None, 10.9, None, 79.9, 2017-09-29 07:00:00
None, 10.9, None, 79.7, 2017-09-29 08:00:00
None, 11.7, None, 77.7, 2017-09-29 09:00:00
None, 13.3, None, 71.4, 2017-09-29 10:00:00
None, 15.0, None, 63.5, 2017-09-29 11:00:00
None, 16.5, None, 57.2, 2017-09-29 12:00:00
None, 18.2, None, 49.8, 2017-09-29 13:00:00
None, 19.2, None, 45.2, 2017-09-29 14:00:00
None, 19.9, None, 41.7, 2017-09-29 15:00:00
None, 19.9, None, 41.5, 2017-09-29 16:00:00
None, 19.6, None, 42.3, 2017-09-29 17:00:00
None, 19.0, None, 45.4, 2017-09-29 18:00:00
None, 18.1, None, 51.9, 2017-09-29 19:00:00
None, 15.4, None, 68.8, 2017-09-29 20:00:00
None, 13.8, None, 78.9, 2017-09-29 21:00:00
None, 14.1, None, 74.3, 2017-09-29 22:00:00
None, 12.8, None, 76.3, 2017-09-29 23:00:00
None, 9.7, None, 92.1, 2017-09-30 00:00:00
None, 9.3, None, 95.0, 2017-09-30 01:00:00
None, 9.2, None, 95.9, 2017-09-30 02:00:00
None, 9.1, None, 95.8, 2017-09-30 03:00:00
None, 8.1, None, 96.6, 2017-09-30 04:00:00
None, 7.2, None, 97.4, 2017-09-30 05:00:00
None, 7.1, None, 97.7, 2017-09-30 06:00:00
None, 7.8, None, 97.9, 2017-09-30 07:00:00
None, 8.0, None, 98.0, 2017-09-30 08:00:00
None, 7.7, None, 94.2, 2017-09-30 09:00:00
None, 7.5, None, 90.2, 2017-09-30 10:00:00
None, 7.3, None, 90.3, 2017-09-30 11:00:00
None, 8.1, None, 89.8, 2017-09-30 12:00:00
None, 8.7, None, 84.8, 2017-09-30 13:00:00
None, 8.9, None, 85.2, 2017-09-30 14:00:00
None, 9.8, None, 83.7, 2017-09-30 15:00:00
None, 11.1, None, 74.4, 2017-09-30 16:00:00
None, 11.1, None, 71.2, 2017-09-30 17:00:00
None, 10.5, None, 62.4, 2017-09-30 18:00:00
None, 9.1, None, 66.8, 2017-09-30 19:00:00
None, 8.2, None, 71.5, 2017-09-30 20:00:00
None, 8.1, None, 69.6, 2017-09-30 21:00:00
None, 6.7, None, 80.6, 2017-09-30 22:00:00
None, 4.5, None, 91.3, 2017-09-30 23:00:00
None, 3.2, None, 93.5, 2017-10-01 00:00:00
None, 2.8, None, 95.2, 2017-10-01 01:00:00
None, 3.3, None, 93.7, 2017-10-01 02:00:00
None, 3.5, None, 94.6, 2017-10-01 03:00:00
None, 3.5, None, 95.0, 2017-10-01 04:00:00
None, 4.0, None, 92.0, 2017-10-01 05:00:00
None, 3.0, None, 95.8, 2017-10-01 06:00:00
None, 3.1, None, 95.9, 2017-10-01 07:00:00
None, 3.2, None, 96.2, 2017-10-01 08:00:00
None, 4.8, None, 89.7, 2017-10-01 09:00:00
None, 5.5, None, 86.0, 2017-10-01 10:00:00
None, 5.6, None, 82.2, 2017-10-01 11:00:00
None, 6.0, None, 78.8, 2017-10-01 12:00:00
None, 5.9, None, 81.2, 2017-10-01 13:00:00
None, 7.1, None, 74.8, 2017-10-01 14:00:00
None, 7.6, None, 73.2, 2017-10-01 15:00:00
None, 8.0, None, 72.5, 2017-10-01 16:00:00
None, 8.2, None, 71.1, 2017-10-01 17:00:00
None, 7.9, None, 71.5, 2017-10-01 18:00:00
None, 7.5, None, 72.4, 2017-10-01 19:00:00
None, 7.3, None, 76.0, 2017-10-01 20:00:00
None, 7.0, None, 73.0, 2017-10-01 21:00:00
None, 6.8, None, 69.2, 2017-10-01 22:00:00
None, 6.4, None, 69.2, 2017-10-01 23:00:00
None, 6.5, None, 64.6, 2017-10-02 00:00:00
None, 5.9, None, 65.9, 2017-10-02 01:00:00
None, 5.2, None, 67.7, 2017-10-02 02:00:00
None, 5.1, None, 62.3, 2017-10-02 03:00:00
None, 4.9, None, 61.3, 2017-10-02 04:00:00
None, 4.6, None, 62.6, 2017-10-02 05:00:00
None, 4.2, None, 64.2, 2017-10-02 06:00:00
None, 3.7, None, 65.1, 2017-10-02 07:00:00
None, 3.6, None, 63.0, 2017-10-02 08:00:00
None, 4.0, None, 59.1, 2017-10-02 09:00:00
None, 5.4, None, 50.6, 2017-10-02 10:00:00
None, 6.9, None, 43.4, 2017-10-02 11:00:00
None, 8.3, None, 35.9, 2017-10-02 12:00:00
None, 9.1, None, 32.0, 2017-10-02 13:00:00
None, 9.9, None, 30.3, 2017-10-02 14:00:00
None, 10.5, None, 30.5, 2017-10-02 15:00:00
None, 10.6, None, 30.9, 2017-10-02 16:00:00
None, 10.3, None, 32.2, 2017-10-02 17:00:00
None, 8.7, None, 35.6, 2017-10-02 18:00:00
None, 7.2, None, 42.4, 2017-10-02 19:00:00
None, 6.1, None, 47.7, 2017-10-02 20:00:00
None, 4.0, None, 58.1, 2017-10-02 21:00:00
None, 1.0, None, 75.4, 2017-10-02 22:00:00
None, -0.6, None, 83.2, 2017-10-02 23:00:00
None, -1.8, None, 87.4, 2017-10-03 00:00:00
None, -2.5, None, 90.1, 2017-10-03 01:00:00
None, -3.0, None, 91.4, 2017-10-03 02:00:00
None, -3.6, None, 92.3, 2017-10-03 03:00:00
None, -4.0, None, 93.5, 2017-10-03 04:00:00
None, -4.9, None, 93.0, 2017-10-03 05:00:00
None, -5.3, None, 93.2, 2017-10-03 06:00:00
None, -5.7, None, 94.2, 2017-10-03 07:00:00
None, -6.1, None, 92.8, 2017-10-03 08:00:00
None, -2.9, None, 85.4, 2017-10-03 09:00:00
None, 0.2, None, 76.0, 2017-10-03 10:00:00
None, 3.1, None, 60.2, 2017-10-03 11:00:00
None, 5.9, None, 47.6, 2017-10-03 12:00:00
None, 7.7, None, 40.5, 2017-10-03 13:00:00
None, 10.0, None, 35.0, 2017-10-03 14:00:00
None, 11.6, None, 30.8, 2017-10-03 15:00:00
None, 12.8, None, 27.1, 2017-10-03 16:00:00
None, 12.9, None, 25.8, 2017-10-03 17:00:00
None, 10.9, None, 32.6, 2017-10-03 18:00:00
None, 6.6, None, 49.8, 2017-10-03 19:00:00
None, 4.0, None, 63.5, 2017-10-03 20:00:00
None, 1.2, None, 76.7, 2017-10-03 21:00:00
