WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 0.546,78.0,2016-02-20 11:00:00,7.12,8
None, None, 0.555,74.6,2016-02-20 12:00:00,7.37,8
None, None, 1.822,72.3,2016-02-20 13:00:00,7.87,8
None, None, 2.068,72.0,2016-02-20 14:00:00,8.17,8
None, None, 2.867,71.6,2016-02-20 15:00:00,8.17,8
None, None, 3.854,73.7,2016-02-20 16:00:00,7.99,8
None, None, 2.056,72.1,2016-02-20 17:00:00,8.01,8
None, None, 2.32,79.5,2016-02-20 18:00:00,6.959,8
None, None, 3.252,84.8,2016-02-20 19:00:00,5.856,8
None, None, 2.47,86.5,2016-02-20 20:00:00,5.557,8
None, None, 2.475,86.1,2016-02-20 21:00:00,5.418,8
None, None, 2.32,87.9,2016-02-20 22:00:00,4.608,8
None, None, 1.557,88.6,2016-02-20 23:00:00,3.868,8
None, None, 1.973,86.6,2016-02-21 00:00:00,4.112,8
None, None, 0.852998,87.7,2016-02-21 01:00:00,3.257,8
None, None, 1.81,87.1,2016-02-21 02:00:00,3.382,8
None, None, 1.723,85.1,2016-02-21 03:00:00,3.258,8
None, None, 1.304,85.7,2016-02-21 04:00:00,2.782,8
None, None, 1.461,87.0,2016-02-21 05:00:00,2.279,8
None, None, 2.242,85.6,2016-02-21 06:00:00,2.421,8
None, None, 1.853,84.9,2016-02-21 07:00:00,2.423,8
None, None, 1.485,79.4,2016-02-21 08:00:00,3.291,8
None, None, 1.385,77.7,2016-02-21 09:00:00,3.879,8
None, None, 2.672,72.7,2016-02-21 10:00:00,5.104,8
None, None, 4.413,61.34,2016-02-21 11:00:00,6.764,8
None, None, 3.656,60.8,2016-02-21 12:00:00,7.19,8
None, None, 4.327,54.95,2016-02-21 13:00:00,7.67,8
None, None, 4.331,58.51,2016-02-21 14:00:00,8.19,8
None, None, 4.355,62.22,2016-02-21 15:00:00,8.13,8
None, None, 2.884,77.1,2016-02-21 16:00:00,6.639,8
None, None, 2.436,86.0,2016-02-21 17:00:00,5.696,8
None, None, 1.855,88.8,2016-02-21 18:00:00,5.358,8
None, None, 1.404,89.5,2016-02-21 19:00:00,5.104,8
None, None, 1.512,90.5,2016-02-21 20:00:00,4.674,8
None, None, 0.698,91.0,2016-02-21 21:00:00,4.627,8
None, None, 1.283,91.0,2016-02-21 22:00:00,4.63,8
None, None, 1.27,90.9,2016-02-21 23:00:00,4.693,8
None, None, 1.334,90.5,2016-02-22 00:00:00,4.889,8
None, None, 0.822,90.5,2016-02-22 01:00:00,4.844,8
None, None, 0.898998,92.4,2016-02-22 02:00:00,4.785,8
None, None, 1.174,93.0,2016-02-22 03:00:00,4.63,8
None, None, 0.649999,93.2,2016-02-22 04:00:00,3.992,8
None, None, 0.890999,93.7,2016-02-22 05:00:00,3.59,8
None, None, 1.222,93.7,2016-02-22 06:00:00,3.94,8
None, None, 0.485,93.7,2016-02-22 07:00:00,4.198,8
None, None, 0.991998,93.9,2016-02-22 08:00:00,4.127,8
None, None, 0.595,92.2,2016-02-22 09:00:00,5.141,8
None, None, 0.101,89.7,2016-02-22 10:00:00,6.856,8
None, None, 0.569,81.0,2016-02-22 11:00:00,7.84,8
None, None, 2.179,77.2,2016-02-22 12:00:00,7.22,8
None, None, 3.647,74.2,2016-02-22 13:00:00,7.61,8
None, None, 5.277,76.4,2016-02-22 14:00:00,7.86,8
None, None, 4.086,72.8,2016-02-22 15:00:00,8.22,8
None, None, 4.539,71.8,2016-02-22 16:00:00,8.44,8
None, None, 3.739,75.2,2016-02-22 17:00:00,8.23,8
None, None, 1.135,75.7,2016-02-22 18:00:00,7.32,8
None, None, 1.188,82.7,2016-02-22 19:00:00,5.534,8
None, None, 1.122,84.2,2016-02-22 20:00:00,4.788,8
None, None, 1.054,86.5,2016-02-22 21:00:00,4.111,8
None, None, 0.779999,86.4,2016-02-22 22:00:00,3.93,8
None, None, 0.68,88.0,2016-02-22 23:00:00,3.631,8
None, None, 1.34,88.9,2016-02-23 00:00:00,3.263,8
None, None, 1.034,89.8,2016-02-23 01:00:00,2.835,8
None, None, 1.183,90.7,2016-02-23 02:00:00,2.426,8
None, None, 1.555,89.7,2016-02-23 03:00:00,2.398,8
None, None, 1.452,89.9,2016-02-23 04:00:00,1.929,8
None, None, 1.713,89.9,2016-02-23 05:00:00,1.78,8
None, None, 1.582,90.2,2016-02-23 06:00:00,1.518,8
None, None, 1.463,89.7,2016-02-23 07:00:00,1.414,8
None, None, 0.925998,87.6,2016-02-23 08:00:00,2.368,8
None, None, 2.14,81.1,2016-02-23 09:00:00,4.47,8
None, None, 1.399,66.35,2016-02-23 10:00:00,6.997,8
None, None, 4.512,70.4,2016-02-23 11:00:00,6.893,8
None, None, 3.725,64.31,2016-02-23 12:00:00,7.22,8
None, None, 4.779,58.39,2016-02-23 13:00:00,7.84,8
None, None, 2.123,50.7,2016-02-23 14:00:00,8.52,8
None, None, 0.549,45.86,2016-02-23 15:00:00,9.64,8
None, None, 1.048,51.18,2016-02-23 16:00:00,9.38,8
None, None, 0.981,62.82,2016-02-23 17:00:00,8.53,8
None, None, 0.941999,70.9,2016-02-23 18:00:00,7.8,8
None, None, 1.296,72.4,2016-02-23 19:00:00,6.962,8
None, None, 1.037,69.28,2016-02-23 20:00:00,6.224,8
None, None, 1.068,72.3,2016-02-23 21:00:00,5.963,8
None, None, 1.042,70.3,2016-02-23 22:00:00,5.766,8
None, None, 1.146,69.32,2016-02-23 23:00:00,6.037,8
None, None, 1.024,69.41,2016-02-24 00:00:00,6.071,8
None, None, 1.455,71.6,2016-02-24 01:00:00,6.253,8
None, None, 1.698,70.6,2016-02-24 02:00:00,5.906,8
None, None, 1.1,70.4,2016-02-24 03:00:00,5.798,8
None, None, 0.86,68.0,2016-02-24 04:00:00,5.994,8
None, None, 1.228,70.2,2016-02-24 05:00:00,6.168,8
None, None, 1.875,74.0,2016-02-24 06:00:00,6.128,8
None, None, 1.088,71.1,2016-02-24 07:00:00,5.822,8
None, None, 0.776,72.1,2016-02-24 08:00:00,5.569,8
None, None, 0.407,70.1,2016-02-24 09:00:00,7.3,8
None, None, 1.871,67.92,2016-02-24 10:00:00,7.99,8
None, None, 1.757,58.75,2016-02-24 11:00:00,8.94,8
None, None, 1.635,57.81,2016-02-24 12:00:00,9.35,8
None, None, 2.68,54.7,2016-02-24 13:00:00,9.68,8
None, None, 1.508,50.33,2016-02-24 14:00:00,10.46,8
None, None, 1.506,54.2,2016-02-24 15:00:00,10.31,8
None, None, 1.093,55.71,2016-02-24 16:00:00,10.18,8
None, None, 0.838998,58.95,2016-02-24 17:00:00,10.05,8
None, None, 0.648998,67.73,2016-02-24 18:00:00,9.25,8
None, None, 0.929,71.2,2016-02-24 19:00:00,8.54,8
None, None, 0.813,69.37,2016-02-24 20:00:00,7.71,8
None, None, 0.888,74.6,2016-02-24 21:00:00,6.685,8
None, None, 1.444,74.3,2016-02-24 22:00:00,6.593,8
None, None, 1.314,70.4,2016-02-24 23:00:00,6.847,8
None, None, 1.278,70.9,2016-02-25 00:00:00,6.303,8
None, None, 0.647,74.7,2016-02-25 01:00:00,5.698,8
None, None, 0.871999,76.1,2016-02-25 02:00:00,5.496,8
None, None, 0.953,74.9,2016-02-25 03:00:00,5.451,8
None, None, 1.173,79.3,2016-02-25 04:00:00,4.903,8
None, None, 1.384,79.7,2016-02-25 05:00:00,4.65,8
None, None, 1.448,80.2,2016-02-25 06:00:00,4.627,8
None, None, 1.128,78.1,2016-02-25 07:00:00,4.736,8
None, None, 0.991998,80.8,2016-02-25 08:00:00,4.985,8
None, None, 0.564,78.8,2016-02-25 09:00:00,6.162,8
None, None, 0.893998,73.0,2016-02-25 10:00:00,7.84,8
None, None, 1.967,67.75,2016-02-25 11:00:00,8.77,8
None, None, 2.229,66.02,2016-02-25 12:00:00,9.2,8
None, None, 1.321,61.96,2016-02-25 13:00:00,10.14,8
None, None, 1.802,59.56,2016-02-25 14:00:00,10.42,8
None, None, 1.057,58.49,2016-02-25 15:00:00,11.05,8
None, None, 2.955,62.48,2016-02-25 16:00:00,10.5,8
None, None, 2.171,62.54,2016-02-25 17:00:00,10.68,8
None, None, 0.830999,69.31,2016-02-25 18:00:00,9.66,8
None, None, 0.768,76.0,2016-02-25 19:00:00,8.42,8
None, None, 0.908999,78.1,2016-02-25 20:00:00,8.11,8
None, None, 1.086,77.1,2016-02-25 21:00:00,8.34,8
None, None, 1.038,78.0,2016-02-25 22:00:00,8.18,8
None, None, 1.112,81.7,2016-02-25 23:00:00,7.57,8
