station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, HEIGHT_OF_SNOW, time, snw_dpth, dwpt_temp
None, None, -0.85, None, None, None, None, None, None, 2019-12-06 15:00:00, None, None
None, None, -1.079, None, None, None, None, None, None, 2019-12-06 16:00:00, None, None
None, None, -1.15, None, None, None, None, None, None, 2019-12-06 17:00:00, None, None
None, None, -1.119, None, None, None, None, None, None, 2019-12-06 18:00:00, None, None
None, None, -1.15, None, None, None, None, None, None, 2019-12-06 19:00:00, None, None
None, None, -1.088, None, None, None, None, None, None, 2019-12-06 20:00:00, None, None
None, None, -1.057, None, None, None, None, None, None, 2019-12-06 21:00:00, None, None
None, None, -0.979, None, None, None, None, None, None, 2019-12-06 22:00:00, None, None
None, None, -1.0, None, None, None, None, None, None, 2019-12-06 23:00:00, None, None
None, None, -0.968, None, None, None, None, None, None, 2019-12-07 00:00:00, None, None
None, None, -0.85, None, None, None, None, None, None, 2019-12-07 01:00:00, None, None
None, None, -0.733, None, None, None, None, None, None, 2019-12-07 02:00:00, None, None
None, None, -0.596, None, None, None, None, None, None, 2019-12-07 03:00:00, None, None
None, None, -0.52, None, None, None, None, None, None, 2019-12-07 04:00:00, None, None
None, None, -0.467, None, None, None, None, None, None, 2019-12-07 05:00:00, None, None
None, None, -0.1, None, None, None, None, None, None, 2019-12-07 06:00:00, None, None
None, None, -0.12, None, None, None, None, None, None, 2019-12-07 07:00:00, None, None
None, None, -0.053, None, None, None, None, None, None, 2019-12-07 08:00:00, None, None
None, None, 0.3, None, None, None, None, None, None, 2019-12-07 09:00:00, None, None
None, None, 0.479, None, None, None, None, None, None, 2019-12-07 10:00:00, None, None
None, None, 0.635, None, None, None, None, None, None, 2019-12-07 11:00:00, None, None
None, None, 0.727, None, None, None, None, None, None, 2019-12-07 12:00:00, None, None
None, None, 1.03, None, None, None, None, None, None, 2019-12-07 13:00:00, None, None
None, None, 1.153, None, None, None, None, None, None, 2019-12-07 14:00:00, None, None
None, None, 0.573, None, None, None, None, None, None, 2019-12-07 15:00:00, None, None
None, None, 0.377, None, None, None, None, None, None, 2019-12-07 16:00:00, None, None
None, None, 0.313, None, None, None, None, None, None, 2019-12-07 17:00:00, None, None
None, None, 0.303, None, None, None, None, None, None, 2019-12-07 18:00:00, None, None
None, None, 0.281, None, None, None, None, None, None, 2019-12-07 19:00:00, None, None
None, None, 0.25, None, None, None, None, None, None, 2019-12-07 20:00:00, None, None
None, None, 0.258, None, None, None, None, None, None, 2019-12-07 21:00:00, None, None
None, None, 0.373, None, None, None, None, None, None, 2019-12-07 22:00:00, None, None
None, None, 0.172, None, None, None, None, None, None, 2019-12-07 23:00:00, None, None
None, None, 0.029, None, None, None, None, None, None, 2019-12-08 00:00:00, None, None
None, None, 0.503, None, None, None, None, None, None, 2019-12-08 01:00:00, None, None
None, None, 2.511, None, None, None, None, None, None, 2019-12-08 02:00:00, None, None
None, None, 0.917, None, None, None, None, None, None, 2019-12-08 03:00:00, None, None
None, None, 1.093, None, None, None, None, None, None, 2019-12-08 04:00:00, None, None
None, None, 3.037, None, None, None, None, None, None, 2019-12-08 05:00:00, None, None
None, None, 1.332, None, None, None, None, None, None, 2019-12-08 06:00:00, None, None
None, None, 2.27, None, None, None, None, None, None, 2019-12-08 07:00:00, None, None
None, None, 2.314, None, None, None, None, None, None, 2019-12-08 08:00:00, None, None
None, None, 2.847, None, None, None, None, None, None, 2019-12-08 09:00:00, None, None
None, None, 2.893, None, None, None, None, None, None, 2019-12-08 10:00:00, None, None
None, None, 3.602, None, None, None, None, None, None, 2019-12-08 11:00:00, None, None
None, None, 4.083, None, None, None, None, None, None, 2019-12-08 12:00:00, None, None
None, None, 3.944, None, None, None, None, None, None, 2019-12-08 13:00:00, None, None
None, None, 1.798, None, None, None, None, None, None, 2019-12-08 14:00:00, None, None
None, None, 1.373, None, None, None, None, None, None, 2019-12-08 15:00:00, None, None
None, None, 2.076, None, None, None, None, None, None, 2019-12-08 16:00:00, None, None
None, None, 1.58, None, None, None, None, None, None, 2019-12-08 17:00:00, None, None
None, None, 1.236, None, None, None, None, None, None, 2019-12-08 18:00:00, None, None
None, None, -0.87, None, None, None, None, None, None, 2019-12-08 19:00:00, None, None
None, None, -0.695, None, None, None, None, None, None, 2019-12-08 20:00:00, None, None
None, None, -1.128, None, None, None, None, None, None, 2019-12-08 21:00:00, None, None
None, None, -1.498, None, None, None, None, None, None, 2019-12-08 22:00:00, None, None
None, None, -1.33, None, None, None, None, None, None, 2019-12-08 23:00:00, None, None
None, None, -1.856, None, None, None, None, None, None, 2019-12-09 00:00:00, None, None
None, None, -2.676, None, None, None, None, None, None, 2019-12-09 01:00:00, None, None
None, None, -2.777, None, None, None, None, None, None, 2019-12-09 02:00:00, None, None
None, None, -5.881, None, None, None, None, None, None, 2019-12-09 03:00:00, None, None
None, None, -7.164, None, None, None, None, None, None, 2019-12-09 04:00:00, None, None
None, None, -7.84, None, None, None, None, None, None, 2019-12-09 05:00:00, None, None
None, None, -7.089, None, None, None, None, None, None, 2019-12-09 06:00:00, None, None
None, None, -6.271, None, None, None, None, None, None, 2019-12-09 07:00:00, None, None
None, None, -5.72, None, None, None, None, None, None, 2019-12-09 08:00:00, None, None
None, None, -5.103, None, None, None, None, None, None, 2019-12-09 09:00:00, None, None
None, None, -3.652, None, None, None, None, None, None, 2019-12-09 10:00:00, None, None
None, None, -2.82, None, None, None, None, None, None, 2019-12-09 11:00:00, None, None
None, None, -2.079, None, None, None, None, None, None, 2019-12-09 12:00:00, None, None
None, None, -1.459, None, None, None, None, None, None, 2019-12-09 13:00:00, None, None
None, None, -3.238, None, None, None, None, None, None, 2019-12-09 14:00:00, None, None
None, None, -4.499, None, None, None, None, None, None, 2019-12-09 15:00:00, None, None
None, None, -6.44, None, None, None, None, None, None, 2019-12-09 16:00:00, None, None
None, None, -7.301, None, None, None, None, None, None, 2019-12-09 17:00:00, None, None
None, None, -8.22, None, None, None, None, None, None, 2019-12-09 18:00:00, None, None
None, None, -8.8, None, None, None, None, None, None, 2019-12-09 19:00:00, None, None
None, None, -9.18, None, None, None, None, None, None, 2019-12-09 20:00:00, None, None
None, None, -9.35, None, None, None, None, None, None, 2019-12-09 21:00:00, None, None
None, None, -8.45, None, None, None, None, None, None, 2019-12-09 22:00:00, None, None
None, None, -8.52, None, None, None, None, None, None, 2019-12-09 23:00:00, None, None
None, None, -7.55, None, None, None, None, None, None, 2019-12-10 00:00:00, None, None
None, None, -6.777, None, None, None, None, None, None, 2019-12-10 01:00:00, None, None
None, None, -6.267, None, None, None, None, None, None, 2019-12-10 02:00:00, None, None
None, None, -5.951, None, None, None, None, None, None, 2019-12-10 03:00:00, None, None
None, None, -5.967, None, None, None, None, None, None, 2019-12-10 04:00:00, None, None
None, None, -5.868, None, None, None, None, None, None, 2019-12-10 05:00:00, None, None
None, None, -5.774, None, None, None, None, None, None, 2019-12-10 06:00:00, None, None
None, None, -5.649, None, None, None, None, None, None, 2019-12-10 07:00:00, None, None
None, None, -5.599, None, None, None, None, None, None, 2019-12-10 08:00:00, None, None
None, None, -5.259, None, None, None, None, None, None, 2019-12-10 09:00:00, None, None
None, None, -4.945, None, None, None, None, None, None, 2019-12-10 10:00:00, None, None
None, None, -4.132, None, None, None, None, None, None, 2019-12-10 11:00:00, None, None
None, None, -3.57, None, None, None, None, None, None, 2019-12-10 12:00:00, None, None
None, None, -2.869, None, None, None, None, None, None, 2019-12-10 13:00:00, None, None
None, None, -2.781, None, None, None, None, None, None, 2019-12-10 14:00:00, None, None
None, None, -2.935, None, None, None, None, None, None, 2019-12-10 15:00:00, None, None
None, None, -3.031, None, None, None, None, None, None, 2019-12-10 16:00:00, None, None
None, None, -3.173, None, None, None, None, None, None, 2019-12-10 17:00:00, None, None
None, None, -3.288, None, None, None, None, None, None, 2019-12-10 18:00:00, None, None
None, None, -3.238, None, None, None, None, None, None, 2019-12-10 19:00:00, None, None
None, None, -3.273, None, None, None, None, None, None, 2019-12-10 20:00:00, None, None
None, None, -3.391, None, None, None, None, None, None, 2019-12-10 21:00:00, None, None
None, None, -3.75, None, None, None, None, None, None, 2019-12-10 22:00:00, None, None
None, None, -3.851, None, None, None, None, None, None, 2019-12-10 23:00:00, None, None
None, None, -3.939, None, None, None, None, None, None, 2019-12-11 00:00:00, None, None
None, None, -3.98, None, None, None, None, None, None, 2019-12-11 01:00:00, None, None
None, None, -3.818, None, None, None, None, None, None, 2019-12-11 02:00:00, None, None
None, None, -3.957, None, None, None, None, None, None, 2019-12-11 03:00:00, None, None
None, None, -3.949, None, None, None, None, None, None, 2019-12-11 04:00:00, None, None
None, None, -3.83, None, None, None, None, None, None, 2019-12-11 05:00:00, None, None
None, None, -3.807, None, None, None, None, None, None, 2019-12-11 06:00:00, None, None
None, None, -3.782, None, None, None, None, None, None, 2019-12-11 07:00:00, None, None
None, None, -3.62, None, None, None, None, None, None, 2019-12-11 08:00:00, None, None
None, None, -2.903, None, None, None, None, None, None, 2019-12-11 09:00:00, None, None
None, None, -2.165, None, None, None, None, None, None, 2019-12-11 10:00:00, None, None
None, None, -1.521, None, None, None, None, None, None, 2019-12-11 11:00:00, None, None
None, None, -1.711, None, None, None, None, None, None, 2019-12-11 12:00:00, None, None
None, None, -1.228, None, None, None, None, None, None, 2019-12-11 13:00:00, None, None
None, None, -1.141, None, None, None, None, None, None, 2019-12-11 14:00:00, None, None
None, None, -1.387, None, None, None, None, None, None, 2019-12-11 15:00:00, None, None
None, None, -1.9, None, None, None, None, None, None, 2019-12-11 16:00:00, None, None
None, None, -2.12, None, None, None, None, None, None, 2019-12-11 17:00:00, None, None
None, None, -2.36, None, None, None, None, None, None, 2019-12-11 18:00:00, None, None
None, None, -2.274, None, None, None, None, None, None, 2019-12-11 19:00:00, None, None
None, None, -2.212, None, None, None, None, None, None, 2019-12-11 20:00:00, None, None
None, None, -2.07, None, None, None, None, None, None, 2019-12-11 21:00:00, None, None
None, None, -2.288, None, None, None, None, None, None, 2019-12-11 22:00:00, None, None
None, None, -2.393, None, None, None, None, None, None, 2019-12-11 23:00:00, None, None
None, None, -2.49, None, None, None, None, None, None, 2019-12-12 00:00:00, None, None
None, None, -2.45, None, None, None, None, None, None, 2019-12-12 01:00:00, None, None
None, None, -2.403, None, None, None, None, None, None, 2019-12-12 02:00:00, None, None
None, None, -2.38, None, None, None, None, None, None, 2019-12-12 03:00:00, None, None
None, None, -2.343, None, None, None, None, None, None, 2019-12-12 04:00:00, None, None
None, None, -2.149, None, None, None, None, None, None, 2019-12-12 05:00:00, None, None
None, None, -2.06, None, None, None, None, None, None, 2019-12-12 06:00:00, None, None
None, None, -1.792, None, None, None, None, None, None, 2019-12-12 07:00:00, None, None
None, None, -1.762, None, None, None, None, None, None, 2019-12-12 08:00:00, None, None
None, None, -1.294, None, None, None, None, None, None, 2019-12-12 09:00:00, None, None
None, None, -0.667, None, None, None, None, None, None, 2019-12-12 10:00:00, None, None
None, None, 0.004, None, None, None, None, None, None, 2019-12-12 11:00:00, None, None
None, None, 0.681, None, None, None, None, None, None, 2019-12-12 12:00:00, None, None
None, None, 1.272, None, None, None, None, None, None, 2019-12-12 13:00:00, None, None
None, None, 0.902, None, None, None, None, None, None, 2019-12-12 14:00:00, None, None
None, None, 0.489, None, None, None, None, None, None, 2019-12-12 15:00:00, None, None
None, None, 0.238, None, None, None, None, None, None, 2019-12-12 16:00:00, None, None
None, None, 0.159, None, None, None, None, None, None, 2019-12-12 17:00:00, None, None
None, None, 0.148, None, None, None, None, None, None, 2019-12-12 18:00:00, None, None
None, None, 0.193, None, None, None, None, None, None, 2019-12-12 19:00:00, None, None
None, None, 0.118, None, None, None, None, None, None, 2019-12-12 20:00:00, None, None
None, None, 0.17, None, None, None, None, None, None, 2019-12-12 21:00:00, None, None
None, None, 0.138, None, None, None, None, None, None, 2019-12-12 22:00:00, None, None
None, None, 0.125, None, None, None, None, None, None, 2019-12-12 23:00:00, None, None
None, None, 0.092, None, None, None, None, None, None, 2019-12-13 00:00:00, None, None
None, None, 0.094, None, None, None, None, None, None, 2019-12-13 01:00:00, None, None
None, None, 0.09, None, None, None, None, None, None, 2019-12-13 02:00:00, None, None
None, None, 0.149, None, None, None, None, None, None, 2019-12-13 03:00:00, None, None
None, None, 0.145, None, None, None, None, None, None, 2019-12-13 04:00:00, None, None
None, None, 0.07, None, None, None, None, None, None, 2019-12-13 05:00:00, None, None
None, None, 0.119, None, None, None, None, None, None, 2019-12-13 06:00:00, None, None
None, None, 0.051, None, None, None, None, None, None, 2019-12-13 07:00:00, None, None
None, None, 0.03, None, None, None, None, None, None, 2019-12-13 08:00:00, None, None
None, None, 0.49, None, None, None, None, None, None, 2019-12-13 09:00:00, None, None
None, None, 0.942, None, None, None, None, None, None, 2019-12-13 10:00:00, None, None
None, None, 1.599, None, None, None, None, None, None, 2019-12-13 11:00:00, None, None
None, None, 2.589, None, None, None, None, None, None, 2019-12-13 12:00:00, None, None
None, None, 2.394, None, None, None, None, None, None, 2019-12-13 13:00:00, None, None
None, None, 1.983, None, None, None, None, None, None, 2019-12-13 14:00:00, None, None
None, None, 1.233, None, None, None, None, None, None, 2019-12-13 15:00:00, None, None
None, None, 0.688, None, None, None, None, None, None, 2019-12-13 16:00:00, None, None
None, None, 0.399, None, None, None, None, None, None, 2019-12-13 17:00:00, None, None
None, None, 0.23, None, None, None, None, None, None, 2019-12-13 18:00:00, None, None
None, None, 0.26, None, None, None, None, None, None, 2019-12-13 19:00:00, None, None
None, None, 0.308, None, None, None, None, None, None, 2019-12-13 20:00:00, None, None
None, None, 0.316, None, None, None, None, None, None, 2019-12-13 21:00:00, None, None
None, None, 0.264, None, None, None, None, None, None, 2019-12-13 22:00:00, None, None
None, None, 0.266, None, None, None, None, None, None, 2019-12-13 23:00:00, None, None
None, None, 0.3, None, None, None, None, None, None, 2019-12-14 00:00:00, None, None
None, None, 0.21, None, None, None, None, None, None, 2019-12-14 01:00:00, None, None
None, None, 0.228, None, None, None, None, None, None, 2019-12-14 02:00:00, None, None
None, None, 0.252, None, None, None, None, None, None, 2019-12-14 03:00:00, None, None
None, None, 0.148, None, None, None, None, None, None, 2019-12-14 04:00:00, None, None
None, None, 0.15, None, None, None, None, None, None, 2019-12-14 05:00:00, None, None
None, None, 0.042, None, None, None, None, None, None, 2019-12-14 06:00:00, None, None
None, None, -0.197, None, None, None, None, None, None, 2019-12-14 07:00:00, None, None
None, None, -0.315, None, None, None, None, None, None, 2019-12-14 08:00:00, None, None
None, None, -0.478, None, None, None, None, None, None, 2019-12-14 09:00:00, None, None
None, None, 0.946, None, None, None, None, None, None, 2019-12-14 10:00:00, None, None
None, None, 1.852, None, None, None, None, None, None, 2019-12-14 11:00:00, None, None
None, None, 2.219, None, None, None, None, None, None, 2019-12-14 12:00:00, None, None
None, None, 1.804, None, None, None, None, None, None, 2019-12-14 13:00:00, None, None
None, None, 2.07, None, None, None, None, None, None, 2019-12-14 14:00:00, None, None
None, None, 1.705, None, None, None, None, None, None, 2019-12-14 15:00:00, None, None
None, None, 0.261, None, None, None, None, None, None, 2019-12-14 16:00:00, None, None
None, None, -0.09, None, None, None, None, None, None, 2019-12-14 17:00:00, None, None
None, None, -0.171, None, None, None, None, None, None, 2019-12-14 18:00:00, None, None
None, None, -0.324, None, None, None, None, None, None, 2019-12-14 19:00:00, None, None
None, None, -0.787, None, None, None, None, None, None, 2019-12-14 20:00:00, None, None
None, None, -1.024, None, None, None, None, None, None, 2019-12-14 21:00:00, None, None
None, None, -1.22, None, None, None, None, None, None, 2019-12-14 22:00:00, None, None
None, None, -1.298, None, None, None, None, None, None, 2019-12-14 23:00:00, None, None
None, None, -1.486, None, None, None, None, None, None, 2019-12-15 00:00:00, None, None
None, None, -1.717, None, None, None, None, None, None, 2019-12-15 01:00:00, None, None
None, None, -2.046, None, None, None, None, None, None, 2019-12-15 02:00:00, None, None
None, None, -1.983, None, None, None, None, None, None, 2019-12-15 03:00:00, None, None
None, None, -2.694, None, None, None, None, None, None, 2019-12-15 04:00:00, None, None
None, None, -2.63, None, None, None, None, None, None, 2019-12-15 05:00:00, None, None
None, None, -2.51, None, None, None, None, None, None, 2019-12-15 06:00:00, None, None
None, None, -2.754, None, None, None, None, None, None, 2019-12-15 07:00:00, None, None
None, None, -3.147, None, None, None, None, None, None, 2019-12-15 08:00:00, None, None
None, None, -2.872, None, None, None, None, None, None, 2019-12-15 09:00:00, None, None
None, None, -0.75, None, None, None, None, None, None, 2019-12-15 10:00:00, None, None
None, None, 0.591, None, None, None, None, None, None, 2019-12-15 11:00:00, None, None
None, None, 1.514, None, None, None, None, None, None, 2019-12-15 12:00:00, None, None
None, None, 2.2, None, None, None, None, None, None, 2019-12-15 13:00:00, None, None
None, None, 1.061, None, None, None, None, None, None, 2019-12-15 14:00:00, None, None
None, None, 0.366, None, None, None, None, None, None, 2019-12-15 15:00:00, None, None
None, None, -0.199, None, None, None, None, None, None, 2019-12-15 16:00:00, None, None
None, None, -0.499, None, None, None, None, None, None, 2019-12-15 17:00:00, None, None
None, None, -1.532, None, None, None, None, None, None, 2019-12-15 18:00:00, None, None
None, None, -2.155, None, None, None, None, None, None, 2019-12-15 19:00:00, None, None
None, None, -2.627, None, None, None, None, None, None, 2019-12-15 20:00:00, None, None
None, None, -2.664, None, None, None, None, None, None, 2019-12-15 21:00:00, None, None
None, None, -2.747, None, None, None, None, None, None, 2019-12-15 22:00:00, None, None
None, None, -2.92, None, None, None, None, None, None, 2019-12-15 23:00:00, None, None
None, None, -3.116, None, None, None, None, None, None, 2019-12-16 00:00:00, None, None
None, None, -3.275, None, None, None, None, None, None, 2019-12-16 01:00:00, None, None
None, None, -3.357, None, None, None, None, None, None, 2019-12-16 02:00:00, None, None
None, None, -3.783, None, None, None, None, None, None, 2019-12-16 03:00:00, None, None
None, None, -3.797, None, None, None, None, None, None, 2019-12-16 04:00:00, None, None
None, None, -4.25, None, None, None, None, None, None, 2019-12-16 05:00:00, None, None
None, None, -4.278, None, None, None, None, None, None, 2019-12-16 06:00:00, None, None
None, None, -4.408, None, None, None, None, None, None, 2019-12-16 07:00:00, None, None
None, None, -3.608, None, None, None, None, None, None, 2019-12-16 08:00:00, None, None
None, None, -3.181, None, None, None, None, None, None, 2019-12-16 09:00:00, None, None
None, None, -1.783, None, None, None, None, None, None, 2019-12-16 10:00:00, None, None
None, None, -0.221, None, None, None, None, None, None, 2019-12-16 11:00:00, None, None
None, None, -0.503, None, None, None, None, None, None, 2019-12-16 12:00:00, None, None
None, None, -1.061, None, None, None, None, None, None, 2019-12-16 13:00:00, None, None
None, None, -1.412, None, None, None, None, None, None, 2019-12-16 14:00:00, None, None
None, None, -1.39, None, None, None, None, None, None, 2019-12-16 15:00:00, None, None
None, None, -1.335, None, None, None, None, None, None, 2019-12-16 16:00:00, None, None
None, None, -1.27, None, None, None, None, None, None, 2019-12-16 17:00:00, None, None
None, None, -1.159, None, None, None, None, None, None, 2019-12-16 18:00:00, None, None
None, None, -0.999, None, None, None, None, None, None, 2019-12-16 19:00:00, None, None
None, None, -1.127, None, None, None, None, None, None, 2019-12-16 20:00:00, None, None
None, None, -0.81, None, None, None, None, None, None, 2019-12-16 21:00:00, None, None
None, None, -0.748, None, None, None, None, None, None, 2019-12-16 22:00:00, None, None
None, None, -0.922, None, None, None, None, None, None, 2019-12-16 23:00:00, None, None
None, None, -1.08, None, None, None, None, None, None, 2019-12-17 00:00:00, None, None
None, None, -1.04, None, None, None, None, None, None, 2019-12-17 01:00:00, None, None
None, None, -1.616, None, None, None, None, None, None, 2019-12-17 02:00:00, None, None
None, None, -1.482, None, None, None, None, None, None, 2019-12-17 03:00:00, None, None
None, None, -1.22, None, None, None, None, None, None, 2019-12-17 04:00:00, None, None
None, None, -1.325, None, None, None, None, None, None, 2019-12-17 05:00:00, None, None
None, None, -1.06, None, None, None, None, None, None, 2019-12-17 06:00:00, None, None
None, None, -1.057, None, None, None, None, None, None, 2019-12-17 07:00:00, None, None
None, None, -0.94, None, None, None, None, None, None, 2019-12-17 08:00:00, None, None
None, None, -0.868, None, None, None, None, None, None, 2019-12-17 09:00:00, None, None
None, None, -0.53, None, None, None, None, None, None, 2019-12-17 10:00:00, None, None
None, None, 3.292, None, None, None, None, None, None, 2019-12-18 10:00:00, None, None
None, None, 3.185, None, None, None, None, None, None, 2019-12-18 11:00:00, None, None
None, None, 3.142, None, None, None, None, None, None, 2019-12-18 12:00:00, None, None
None, None, 3.486, None, None, None, None, None, None, 2019-12-18 13:00:00, None, None
None, None, 3.721, None, None, None, None, None, None, 2019-12-18 14:00:00, None, None
None, None, 3.443, None, None, None, None, None, None, 2019-12-18 15:00:00, None, None
None, None, 3.124, None, None, None, None, None, None, 2019-12-18 16:00:00, None, None
None, None, 2.95, None, None, None, None, None, None, 2019-12-18 17:00:00, None, None
None, None, 2.881, None, None, None, None, None, None, 2019-12-18 18:00:00, None, None
None, None, 2.779, None, None, None, None, None, None, 2019-12-18 19:00:00, None, None
None, None, 2.736, None, None, None, None, None, None, 2019-12-18 20:00:00, None, None
None, None, 2.695, None, None, None, None, None, None, 2019-12-18 21:00:00, None, None
None, None, 2.594, None, None, None, None, None, None, 2019-12-18 22:00:00, None, None
None, None, 2.503, None, None, None, None, None, None, 2019-12-18 23:00:00, None, None
None, None, 2.523, None, None, None, None, None, None, 2019-12-19 00:00:00, None, None
None, None, 2.604, None, None, None, None, None, None, 2019-12-19 01:00:00, None, None
None, None, 2.575, None, None, None, None, None, None, 2019-12-19 02:00:00, None, None
None, None, 2.639, None, None, None, None, None, None, 2019-12-19 03:00:00, None, None
None, None, 2.544, None, None, None, None, None, None, 2019-12-19 04:00:00, None, None
None, None, 2.345, None, None, None, None, None, None, 2019-12-19 05:00:00, None, None
None, None, 2.225, None, None, None, None, None, None, 2019-12-19 06:00:00, None, None
None, None, 2.16, None, None, None, None, None, None, 2019-12-19 07:00:00, None, None
None, None, 2.268, None, None, None, None, None, None, 2019-12-19 08:00:00, None, None
None, None, 2.395, None, None, None, None, None, None, 2019-12-19 09:00:00, None, None
None, None, 2.844, None, None, None, None, None, None, 2019-12-19 10:00:00, None, None
None, None, 3.738, None, None, None, None, None, None, 2019-12-19 11:00:00, None, None
None, None, 4.344, None, None, None, None, None, None, 2019-12-19 12:00:00, None, None
None, None, 4.887, None, None, None, None, None, None, 2019-12-19 13:00:00, None, None
None, None, 5.074, None, None, None, None, None, None, 2019-12-19 14:00:00, None, None
None, None, 4.868, None, None, None, None, None, None, 2019-12-19 15:00:00, None, None
None, None, 3.946, None, None, None, None, None, None, 2019-12-19 16:00:00, None, None
None, None, 3.165, None, None, None, None, None, None, 2019-12-19 17:00:00, None, None
None, None, 2.695, None, None, None, None, None, None, 2019-12-19 18:00:00, None, None
None, None, 2.357, None, None, None, None, None, None, 2019-12-19 19:00:00, None, None
None, None, 2.331, None, None, None, None, None, None, 2019-12-19 20:00:00, None, None
None, None, 2.182, None, None, None, None, None, None, 2019-12-19 21:00:00, None, None
None, None, 2.076, None, None, None, None, None, None, 2019-12-19 22:00:00, None, None
None, None, 2.011, None, None, None, None, None, None, 2019-12-19 23:00:00, None, None
None, None, 1.99, None, None, None, None, None, None, 2019-12-20 00:00:00, None, None
None, None, 2.053, None, None, None, None, None, None, 2019-12-20 01:00:00, None, None
None, None, 2.164, None, None, None, None, None, None, 2019-12-20 02:00:00, None, None
None, None, 2.225, None, None, None, None, None, None, 2019-12-20 03:00:00, None, None
None, None, 2.203, None, None, None, None, None, None, 2019-12-20 04:00:00, None, None
None, None, 2.139, None, None, None, None, None, None, 2019-12-20 05:00:00, None, None
None, None, 2.076, None, None, None, None, None, None, 2019-12-20 06:00:00, None, None
None, None, 2.076, None, None, None, None, None, None, 2019-12-20 07:00:00, None, None
None, None, 2.096, None, None, None, None, None, None, 2019-12-20 08:00:00, None, None
None, None, 2.139, None, None, None, None, None, None, 2019-12-20 09:00:00, None, None
None, None, 2.292, None, None, None, None, None, None, 2019-12-20 10:00:00, None, None
None, None, 2.551, None, None, None, None, None, None, 2019-12-20 11:00:00, None, None
None, None, 2.736, None, None, None, None, None, None, 2019-12-20 12:00:00, None, None
None, None, 2.758, None, None, None, None, None, None, 2019-12-20 13:00:00, None, None
None, None, 2.609, None, None, None, None, None, None, 2019-12-20 14:00:00, None, None
None, None, 2.503, None, None, None, None, None, None, 2019-12-20 15:00:00, None, None
None, None, 2.331, None, None, None, None, None, None, 2019-12-20 16:00:00, None, None
None, None, 2.223, None, None, None, None, None, None, 2019-12-20 17:00:00, None, None
None, None, 2.119, None, None, None, None, None, None, 2019-12-20 18:00:00, None, None
None, None, 2.096, None, None, None, None, None, None, 2019-12-20 19:00:00, None, None
None, None, 3.731, None, None, None, None, None, None, 2019-12-22 12:00:00, None, None
None, None, 5.812, None, None, None, None, None, None, 2019-12-22 13:00:00, None, None
None, None, 6.524, None, None, None, None, None, None, 2019-12-22 14:00:00, None, None
None, None, 5.96, None, None, None, None, None, None, 2019-12-22 15:00:00, None, None
None, None, 5.182, None, None, None, None, None, None, 2019-12-22 16:00:00, None, None
None, None, 4.936, None, None, None, None, None, None, 2019-12-22 17:00:00, None, None
None, None, 4.88, None, None, None, None, None, None, 2019-12-22 18:00:00, None, None
None, None, 4.685, None, None, None, None, None, None, 2019-12-22 19:00:00, None, None
None, None, 4.643, None, None, None, None, None, None, 2019-12-22 20:00:00, None, None
None, None, 4.643, None, None, None, None, None, None, 2019-12-22 21:00:00, None, None
None, None, 4.527, None, None, None, None, None, None, 2019-12-22 22:00:00, None, None
None, None, 4.471, None, None, None, None, None, None, 2019-12-22 23:00:00, None, None
None, None, 4.322, None, None, None, None, None, None, 2019-12-23 00:00:00, None, None
None, None, 4.107, None, None, None, None, None, None, 2019-12-23 01:00:00, None, None
None, None, 3.956, None, None, None, None, None, None, 2019-12-23 02:00:00, None, None
None, None, 3.834, None, None, None, None, None, None, 2019-12-23 03:00:00, None, None
None, None, 3.545, None, None, None, None, None, None, 2019-12-23 04:00:00, None, None
None, None, 3.292, None, None, None, None, None, None, 2019-12-23 05:00:00, None, None
None, None, 3.165, None, None, None, None, None, None, 2019-12-23 06:00:00, None, None
None, None, 2.799, None, None, None, None, None, None, 2019-12-23 07:00:00, None, None
None, None, 2.417, None, None, None, None, None, None, 2019-12-23 08:00:00, None, None
None, None, 2.523, None, None, None, None, None, None, 2019-12-23 09:00:00, None, None
None, None, 3.877, None, None, None, None, None, None, 2019-12-23 10:00:00, None, None
None, None, 4.923, None, None, None, None, None, None, 2019-12-23 11:00:00, None, None
None, None, 5.85, None, None, None, None, None, None, 2019-12-23 12:00:00, None, None
None, None, 6.25, None, None, None, None, None, None, 2019-12-23 13:00:00, None, None
None, None, 6.205, None, None, None, None, None, None, 2019-12-23 14:00:00, None, None
None, None, 3.892, None, None, None, None, None, None, 2019-12-23 15:00:00, None, None
None, None, 2.878, None, None, None, None, None, None, 2019-12-23 16:00:00, None, None
None, None, 2.288, None, None, None, None, None, None, 2019-12-23 17:00:00, None, None
None, None, 2.1, None, None, None, None, None, None, 2019-12-23 18:00:00, None, None
None, None, 2.096, None, None, None, None, None, None, 2019-12-23 19:00:00, None, None
None, None, 1.181, None, None, None, None, None, None, 2019-12-23 20:00:00, None, None
None, None, 0.82, None, None, None, None, None, None, 2019-12-23 21:00:00, None, None
None, None, 0.84, None, None, None, None, None, None, 2019-12-23 22:00:00, None, None
None, None, 0.646, None, None, None, None, None, None, 2019-12-23 23:00:00, None, None
None, None, 0.184, None, None, None, None, None, None, 2019-12-24 00:00:00, None, None
