station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, PRECIP_DETECTOR_RATIO, MEASURED_WIND_DIRECTION1, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, MAXIMUM_MEASURED_WIND_SPEED1
None, 10.81, 45.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-10 13:00:00, None
None, 11.18, 44.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-10 14:00:00, None
None, 12.64, 36.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-10 15:00:00, None
None, 12.59, 38.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-10 16:00:00, None
None, 8.28, 57.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-10 17:00:00, None
None, 5.511, 80.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-10 18:00:00, None
None, 4.45, 90.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-10 19:00:00, None
None, 4.826, 92.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-10 20:00:00, None
None, 3.91, 92.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-10 21:00:00, None
None, 2.258, 93.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-10 22:00:00, None
None, 1.888, 94.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-10 23:00:00, None
None, 2.436, 94.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 00:00:00, None
None, 2.045, 94.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 01:00:00, None
None, 1.785, 95.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 02:00:00, None
None, 1.201, 95.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 04:00:00, None
None, 1.53, 95.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 05:00:00, None
None, 1.009, 95.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 06:00:00, None
None, 1.346, 95.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 07:00:00, None
None, 1.442, 95.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 08:00:00, None
None, 2.709, 95.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 09:00:00, None
None, 3.93, 90.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 10:00:00, None
None, 5.207, 83.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 11:00:00, None
None, 6.337, 73.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 12:00:00, None
None, 8.11, 64.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 13:00:00, None
None, 9.64, 56.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 14:00:00, None
None, 9.85, 53.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 15:00:00, None
None, 8.47, 62.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 16:00:00, None
None, 7.369, 69.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 17:00:00, None
None, 6.616, 81.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 18:00:00, None
None, 6.807, 83.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 19:00:00, None
None, 6.769, 79.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 20:00:00, None
None, 6.049, 87.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 21:00:00, None
None, 5.545, 89.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 22:00:00, None
None, 5.02, 91.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-11 23:00:00, None
None, 4.553, 91.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 00:00:00, None
None, 4.667, 92.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 01:00:00, None
None, 4.642, 91.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 02:00:00, None
None, 4.217, 92.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 03:00:00, None
None, 3.773, 92.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 04:00:00, None
None, 3.422, 92.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 05:00:00, None
None, 3.315, 92.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 06:00:00, None
None, 3.363, 92.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 07:00:00, None
None, 3.557, 91.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 08:00:00, None
None, 4.387, 91.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 09:00:00, None
None, 5.911, 78.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 10:00:00, None
None, 6.867, 73.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 11:00:00, None
None, 8.23, 62.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 12:00:00, None
None, 9.41, 53.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 13:00:00, None
None, 11.03, 34.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 14:00:00, None
None, 12.5, 32.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 15:00:00, None
None, 13.14, 30.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 16:00:00, None
None, 13.36, 28.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 17:00:00, None
None, 12.64, 39.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 18:00:00, None
None, 8.13, 64.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 19:00:00, None
None, 6.217, 72.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 20:00:00, None
None, 5.295, 73.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 21:00:00, None
None, 7.822, 51.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 22:00:00, None
None, 4.88, 71.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-12 23:00:00, None
None, 6.452, 55.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 00:00:00, None
None, 6.122, 62.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 01:00:00, None
None, 8.88, 50.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 02:00:00, None
None, 7.805, 58.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 03:00:00, None
None, 8.69, 52.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 04:00:00, None
None, 6.025, 74.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 05:00:00, None
None, 5.355, 78.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 06:00:00, None
None, 5.461, 77.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 07:00:00, None
None, 6.673, 67.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 08:00:00, None
None, 6.955, 68.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 09:00:00, None
None, 9.39, 55.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 10:00:00, None
None, 9.8, 54.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 11:00:00, None
None, 11.33, 47.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 12:00:00, None
None, 11.28, 46.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 13:00:00, None
None, 11.92, 47.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 14:00:00, None
None, 12.36, 44.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 15:00:00, None
None, 12.37, 44.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 16:00:00, None
None, 11.72, 45.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 17:00:00, None
None, 11.4, 48.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 18:00:00, None
None, 11.26, 48.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 19:00:00, None
None, 10.19, 54.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 20:00:00, None
None, 9.97, 43.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 21:00:00, None
None, 7.722, 55.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 22:00:00, None
None, 8.66, 41.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-13 23:00:00, None
None, 8.68, 41.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 00:00:00, None
None, 8.3, 43.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 01:00:00, None
None, 7.944, 45.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 02:00:00, None
None, 7.183, 53.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 03:00:00, None
None, 5.649, 63.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 04:00:00, None
None, 4.491, 70.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 05:00:00, None
None, 4.024, 73.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 06:00:00, None
None, 3.321, 73.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 07:00:00, None
None, 3.267, 76.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 08:00:00, None
None, 3.795, 76.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 09:00:00, None
None, 6.078, 64.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 10:00:00, None
None, 9.34, 40.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 11:00:00, None
None, 12.32, 25.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 13:00:00, None
None, 12.46, 23.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 14:00:00, None
None, 13.52, 19.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 15:00:00, None
None, 12.13, 23.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 16:00:00, None
None, 12.54, 21.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 17:00:00, None
None, 12.8, 18.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 18:00:00, None
None, 12.49, 20.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 19:00:00, None
None, 11.48, 23.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 20:00:00, None
None, 9.93, 31.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 21:00:00, None
None, 9.03, 35.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 22:00:00, None
None, 7.831, 40.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-14 23:00:00, None
None, 6.633, 51.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 00:00:00, None
None, 5.81, 53.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 01:00:00, None
None, 5.633, 55.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 02:00:00, None
None, 3.55, 62.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 03:00:00, None
None, 1.829, 69.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 04:00:00, None
None, 1.1, 72.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 05:00:00, None
None, 0.379, 75.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 06:00:00, None
None, -0.6, 78.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 07:00:00, None
None, -0.84, 80.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 08:00:00, None
None, -0.504, 79.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 09:00:00, None
None, 3.474, 66.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 10:00:00, None
None, 7.258, 50.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 11:00:00, None
None, 8.98, 41.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 12:00:00, None
None, 10.79, 35.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 13:00:00, None
None, 12.64, 29.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 14:00:00, None
None, 14.0, 23.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 15:00:00, None
None, 14.65, 21.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 16:00:00, None
None, 13.87, 23.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 17:00:00, None
None, 13.75, 22.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 18:00:00, None
None, 12.43, 25.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 19:00:00, None
None, 9.15, 38.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 20:00:00, None
None, 6.858, 45.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 21:00:00, None
None, 5.32, 55.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 22:00:00, None
None, 4.404, 57.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-15 23:00:00, None
None, 3.259, 57.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 00:00:00, None
None, 2.457, 63.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 01:00:00, None
None, 1.345, 66.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 02:00:00, None
None, 0.828, 68.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 03:00:00, None
None, 0.355, 68.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 04:00:00, None
None, -0.456, 74.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 06:00:00, None
None, -1.226, 75.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 07:00:00, None
None, -1.224, 76.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 08:00:00, None
None, -0.507, 76.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 09:00:00, None
None, 4.005, 56.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 10:00:00, None
None, 5.538, 51.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 11:00:00, None
None, 7.04, 48.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 12:00:00, None
None, 8.71, 40.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 13:00:00, None
None, 9.47, 37.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 14:00:00, None
None, 10.34, 35.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 15:00:00, None
None, 11.44, 35.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 16:00:00, None
None, 12.43, 32.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 17:00:00, None
None, 12.42, 36.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 18:00:00, None
None, 11.84, 38.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 19:00:00, None
None, 11.15, 44.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 20:00:00, None
None, 9.93, 48.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 21:00:00, None
None, 8.33, 57.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 22:00:00, None
None, 6.941, 63.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-16 23:00:00, None
None, 7.392, 62.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 00:00:00, None
None, 7.859, 60.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 01:00:00, None
None, 6.382, 66.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 02:00:00, None
None, 6.566, 66.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 03:00:00, None
None, 4.346, 74.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 04:00:00, None
None, 3.92, 78.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 05:00:00, None
None, 4.261, 76.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 06:00:00, None
None, 4.007, 78.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 07:00:00, None
None, 4.559, 78.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 08:00:00, None
None, 7.043, 70.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 09:00:00, None
None, 9.71, 55.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 10:00:00, None
None, 11.23, 48.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 11:00:00, None
None, 13.17, 35.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 12:00:00, None
None, 14.33, 31.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 13:00:00, None
None, 17.01, 24.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 14:00:00, None
None, 18.17, 20.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 15:00:00, None
None, 18.29, 20.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 16:00:00, None
None, 17.5, 22.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 17:00:00, None
None, 17.13, 24.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 18:00:00, None
None, 16.24, 27.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 19:00:00, None
None, 14.84, 35.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 20:00:00, None
None, 13.86, 34.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 21:00:00, None
None, 13.5, 36.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 22:00:00, None
None, 13.95, 35.71, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-17 23:00:00, None
None, 13.2, 39.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 00:00:00, None
None, 13.14, 40.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 01:00:00, None
None, 12.69, 42.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 02:00:00, None
None, 11.5, 47.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 03:00:00, None
None, 10.6, 52.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 04:00:00, None
None, 10.51, 52.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 05:00:00, None
None, 10.26, 54.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 06:00:00, None
None, 10.59, 53.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 07:00:00, None
None, 10.77, 55.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 08:00:00, None
None, 11.64, 55.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 09:00:00, None
None, 11.59, 57.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 10:00:00, None
None, 14.92, 47.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 11:00:00, None
None, 15.59, 44.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 12:00:00, None
None, 15.79, 44.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 13:00:00, None
None, 16.23, 43.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 14:00:00, None
None, 17.02, 40.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 15:00:00, None
None, 16.51, 43.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 16:00:00, None
None, 15.94, 47.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 17:00:00, None
None, 15.69, 46.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 18:00:00, None
None, 13.74, 54.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 19:00:00, None
None, 11.85, 63.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 20:00:00, None
None, 10.99, 66.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 21:00:00, None
None, 10.26, 69.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 22:00:00, None
None, 8.41, 75.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 23:00:00, None
None, 7.87, 77.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 00:00:00, None
None, 7.382, 78.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 01:00:00, None
None, 6.964, 81.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 02:00:00, None
None, 6.865, 81.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 03:00:00, None
None, 6.769, 81.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 04:00:00, None
None, 7.153, 83.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 05:00:00, None
None, 7.009, 89.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 06:00:00, None
None, 7.465, 92.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 07:00:00, None
None, 7.033, 92.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 08:00:00, None
None, 6.55, 93.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 09:00:00, None
None, 6.478, 93.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 10:00:00, None
None, 6.312, 93.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 11:00:00, None
None, 6.559, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 12:00:00, None
None, 8.17, 84.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 13:00:00, None
None, 8.68, 73.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 14:00:00, None
None, 9.7, 70.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 15:00:00, None
None, 8.94, 80.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 16:00:00, None
None, 7.678, 80.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 17:00:00, None
None, 7.773, 89.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 18:00:00, None
None, 7.866, 90.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 19:00:00, None
None, 7.605, 90.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 20:00:00, None
None, 6.969, 92.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 21:00:00, None
None, 6.073, 92.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 22:00:00, None
None, 4.917, 93.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 23:00:00, None
None, 3.385, 94.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 00:00:00, None
None, 2.583, 94.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 01:00:00, None
None, 2.532, 95.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 02:00:00, None
None, 3.051, 95.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 03:00:00, None
