ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity
,,,,2020-12-23 04:00:00,,,52,67.0, 87.0, 1.9, 0.0, -15.8, 1.3, -14.1, -13.4, 3.0, 0.0, 0.0, 88.0
,,,,2020-12-23 05:00:00,,,52,52.0, 88.0, 1.3, 0.0, -15.0, 3.4, -13.4, -12.4, 67.0, 0.0, 0.0, 88.0
,,,,2020-12-23 06:00:00,,,52,52.0, 88.0, 3.4, 0.0, -14.0, 3.9, -12.4, -11.4, 52.0, 0.0, 0.0, 89.0
,,,,2020-12-23 07:00:00,,,52,46.0, 89.0, 3.9, 0.0, -12.8, 4.0, -11.4, -11.0, 52.0, 0.0, 0.0, 89.0
,,,,2020-12-23 08:00:00,,,52,52.0, 89.0, 4.0, 0.0, -12.5, 4.2, -11.0, -10.5, 46.0, 0.0, 0.0, 89.0
,,,,2020-12-23 09:00:00,,,52,45.0, 89.0, 4.2, 0.0, -12.0, 5.1, -10.5, -9.9, 52.0, 0.0, 0.0, 90.0
,,,,2020-12-23 10:00:00,,,52,84.0, 90.0, 5.1, 0.0, -11.2, 5.2, -9.9, -9.3, 45.0, 0.0, 0.0, 89.0
,,,,2020-12-23 11:00:00,,,52,63.0, 89.0, 5.2, 0.0, -10.8, 4.4, -9.3, -9.1, 84.0, 0.0, 0.0, 89.0
,,,,2020-12-23 12:00:00,,,52,60.0, 89.0, 4.4, 0.0, -10.6, 5.4, -9.1, -8.2, 63.0, 0.0, 0.0, 87.0
,,,,2020-12-23 13:00:00,,,52,53.0, 87.0, 5.4, 0.0, -10.0, 6.2, -8.2, -8.8, 60.0, 0.0, 0.0, 88.0
,,,,2020-12-23 14:00:00,,,52,50.0, 88.0, 6.2, 0.0, -10.4, 5.6, -8.8, -9.4, 53.0, 0.0, 0.0, 89.0
,,,,2020-12-23 15:00:00,,,52,50.0, 89.0, 5.6, 0.0, -10.9, 5.0, -9.4, -9.8, 50.0, 0.0, 0.0, 89.0
,,,,2020-12-23 16:00:00,,,52,47.0, 89.0, 5.0, 0.0, -11.3, 5.1, -9.8, -10.1, 50.0, 0.0, 0.0, 89.0
,,,,2020-12-23 17:00:00,,,52,59.0, 89.0, 5.1, 0.0, -11.6, 4.5, -10.1, -10.7, 47.0, 0.0, 0.0, 89.0
,,,,2020-12-23 18:00:00,,,52,41.0, 89.0, 4.5, 0.0, -12.2, 5.9, -10.7, -10.4, 59.0, 0.0, 0.0, 89.0
,,,,2020-12-23 19:00:00,,,52,46.0, 89.0, 5.9, 0.0, -11.9, 5.3, -10.4, -10.6, 41.0, 0.0, 0.0, 89.0
,,,,2020-12-23 20:00:00,,,52,50.0, 89.0, 5.3, 0.0, -12.1, 6.3, -10.6, -10.7, 46.0, 0.0, 0.0, 90.0
,,,,2020-12-23 21:00:00,,,52,52.0, 90.0, 6.3, 0.0, -12.0, 7.0, -10.7, -10.4, 50.0, 0.0, 0.0, 90.0
,,,,2020-12-23 22:00:00,,,52,41.0, 90.0, 7.0, 0.0, -11.7, 7.4, -10.4, -10.5, 52.0, 0.0, 0.0, 91.0
,,,,2020-12-23 23:00:00,,,52,47.0, 91.0, 7.4, 0.0, -11.7, 6.9, -10.5, -10.4, 41.0, 0.0, 0.0, 90.0
,,,,2020-12-24 00:00:00,,,52,51.0, 90.0, 6.9, 0.0, -11.7, 6.4, -10.4, -10.4, 47.0, 0.0, 0.0, 90.0
,,,,2020-12-24 01:00:00,,,52,37.0, 90.0, 6.4, 0.0, -11.7, 5.5, -10.4, -10.6, 51.0, 0.0, 0.0, 90.0
,,,,2020-12-24 02:00:00,,,52,48.0, 90.0, 5.5, 0.0, -11.9, 6.7, -10.6, -10.7, 37.0, 0.0, 0.0, 90.0
,,,,2020-12-24 03:00:00,,,52,47.0, 90.0, 6.7, 0.0, -12.0, 6.0, -10.7, -10.5, 48.0, 0.0, 0.0, 91.0
,,,,2020-12-24 04:00:00,,,52,39.0, 91.0, 6.0, 0.0, -11.7, 5.8, -10.5, -10.6, 47.0, 0.0, 0.0, 91.0
,,,,2020-12-24 05:00:00,,,52,42.0, 91.0, 5.8, 0.0, -11.8, 6.5, -10.6, -10.4, 39.0, 0.0, 0.0, 91.0
,,,,2020-12-24 06:00:00,,,52,45.0, 91.0, 6.5, 0.0, -11.6, 6.1, -10.4, -10.4, 42.0, 0.0, 0.0, 91.0
,,,,2020-12-24 07:00:00,,,52,55.0, 91.0, 6.1, 0.0, -11.6, 6.0, -10.4, -10.4, 45.0, 0.0, 0.0, 91.0
,,,,2020-12-24 08:00:00,,,52,37.0, 91.0, 6.0, 0.0, -11.6, 6.4, -10.4, -10.2, 55.0, 0.0, 0.0, 90.0
,,,,2020-12-24 09:00:00,,,52,40.0, 90.0, 6.4, 0.0, -11.5, 6.0, -10.2, -9.7, 37.0, 0.0, 0.0, 89.0
,,,,2020-12-24 10:00:00,,,52,, 89.0, 6.0, None, -11.2, None, -9.7, None, 40.0, 0.0, 0.0, None
,,,,2020-12-24 11:00:00,,,52,46.0, None, None, 0.0, None, 4.5, None, -9.1, None, None, None, 89.0
,,,,2020-12-24 12:00:00,,,52,36.0, 89.0, 4.5, 0.0, -10.6, 4.3, -9.1, -9.3, 46.0, 0.0, None, 89.0
,,,,2020-12-24 13:00:00,,,52,45.0, 89.0, 4.3, 0.0, -10.8, 4.2, -9.3, -9.4, 36.0, 0.0, None, 89.0
,,,,2020-12-24 14:00:00,,,52,352.0, 89.0, 4.2, 0.0, -10.9, 2.7, -9.4, -9.6, 45.0, 0.0, None, 89.0
,,,,2020-12-24 15:00:00,,,52,49.0, 89.0, 2.7, 0.0, -11.1, 5.8, -9.6, -9.7, 352.0, 0.0, None, 90.0
,,,,2020-12-24 16:00:00,,,52,50.0, 90.0, 5.8, 0.0, -11.0, 4.0, -9.7, -9.6, 49.0, 0.0, None, 90.0
,,,,2020-12-24 17:00:00,,,52,49.0, 90.0, 4.0, 0.0, -10.9, 5.0, -9.6, -9.6, 50.0, 0.0, None, 90.0
,,,,2020-12-24 18:00:00,,,52,49.0, 90.0, 5.0, 0.0, -10.9, 5.4, -9.6, -9.5, 49.0, 0.0, None, 90.0
,,,,2020-12-24 19:00:00,,,52,40.0, 90.0, 5.4, 0.0, -10.8, 4.8, -9.5, -9.3, 49.0, 0.0, None, 90.0
,,,,2020-12-24 20:00:00,,,52,34.0, 90.0, 4.8, 0.0, -10.6, 5.5, -9.3, -9.3, 40.0, 0.0, None, 90.0
,,,,2020-12-24 21:00:00,,,52,48.0, 90.0, 5.5, 0.0, -10.6, 3.8, -9.3, -9.5, 34.0, 0.0, None, 90.0
,,,,2020-12-24 22:00:00,,,52,19.0, 90.0, 3.8, 0.0, -10.8, 4.8, -9.5, -9.4, 48.0, 0.0, None, 90.0
,,,,2020-12-24 23:00:00,,,52,40.0, 90.0, 4.8, 0.0, -10.7, 4.7, -9.4, -9.4, 19.0, 0.0, None, 90.0
,,,,2020-12-25 00:00:00,,,52,50.0, 90.0, 4.7, 0.0, -10.7, 4.8, -9.4, -9.5, 40.0, 0.0, None, 90.0
,,,,2020-12-25 01:00:00,,,52,49.0, 90.0, 4.8, 0.0, -10.8, 4.9, -9.5, -9.6, 50.0, 0.0, None, 90.0
,,,,2020-12-25 02:00:00,,,52,31.0, 90.0, 4.9, 0.0, -10.9, 4.2, -9.6, -9.6, 49.0, 0.0, None, 90.0
,,,,2020-12-25 03:00:00,,,52,48.0, 90.0, 4.2, 0.0, -10.9, 4.9, -9.6, -9.4, 31.0, 0.0, None, 90.0
,,,,2020-12-25 04:00:00,,,52,49.0, 90.0, 4.9, 0.0, -10.7, 5.7, -9.4, -9.2, 48.0, 0.0, None, 90.0
,,,,2020-12-25 05:00:00,,,52,36.0, 90.0, 5.7, 0.0, -10.5, 5.5, -9.2, -9.2, 49.0, 0.0, None, 90.0
,,,,2020-12-25 06:00:00,,,52,48.0, 90.0, 5.5, 0.0, -10.5, 5.4, -9.2, -9.3, 36.0, 0.0, None, 89.0
,,,,2020-12-25 07:00:00,,,52,43.0, 89.0, 5.4, 0.0, -10.8, 5.2, -9.3, -9.0, 48.0, 0.0, None, 90.0
,,,,2020-12-25 08:00:00,,,52,34.0, 90.0, 5.2, 0.0, -10.3, 6.2, -9.0, -8.7, 43.0, 0.0, None, 89.0
,,,,2020-12-25 09:00:00,,,52,52.0, 89.0, 6.2, 0.0, -10.2, 5.3, -8.7, -8.0, 34.0, 0.0, None, 89.0
,,,,2020-12-25 10:00:00,,,52,44.0, 89.0, 5.3, 0.0, -9.5, 4.3, -8.0, -7.1, 52.0, 0.0, None, 89.0
,,,,2020-12-25 11:00:00,,,52,53.0, 89.0, 4.3, 0.0, -8.6, 3.6, -7.1, -5.9, 44.0, 0.0, 0.0, 87.0
,,,,2020-12-25 12:00:00,,,52,51.0, 87.0, 3.6, 0.0, -7.7, 3.6, -5.9, -5.6, 53.0, 0.0, 0.0, 88.0
,,,,2020-12-25 13:00:00,,,52,38.0, 88.0, 3.6, 0.0, -7.3, 4.4, -5.6, -6.1, 51.0, 0.0, 0.0, 89.0
,,,,2020-12-25 14:00:00,,,52,50.0, 89.0, 4.4, 0.0, -7.6, 3.6, -6.1, -6.1, 38.0, 0.0, 0.0, 90.0
,,,,2020-12-25 15:00:00,,,52,45.0, 90.0, 3.6, 0.0, -7.5, 3.1, -6.1, -6.6, 50.0, 0.0, 0.0, 92.0
,,,,2020-12-25 16:00:00,,,52,79.0, 92.0, 3.1, 0.0, -7.7, 2.9, -6.6, -6.1, 45.0, 0.0, 0.0, 93.0
,,,,2020-12-25 17:00:00,,,52,68.0, 93.0, 2.9, 0.0, -7.0, 2.5, -6.1, -5.9, 79.0, 0.0, 0.0, 93.0
,,,,2020-12-25 18:00:00,,,52,43.0, 93.0, 2.5, 0.0, -6.8, 3.8, -5.9, -5.9, 68.0, 0.0, 0.0, 91.0
,,,,2020-12-25 19:00:00,,,52,42.0, 91.0, 3.8, 0.0, -7.1, 4.1, -5.9, -6.5, 43.0, 0.0, 0.0, 94.0
,,,,2020-12-25 20:00:00,,,52,69.0, 94.0, 4.1, 0.0, -7.3, 4.2, -6.5, -6.1, 42.0, 0.0, 0.0, 95.0
,,,,2020-12-25 21:00:00,,,52,113.0, 95.0, 4.2, 0.0, -6.8, 3.7, -6.1, -5.5, 69.0, 0.0, 0.0, 95.0
,,,,2020-12-25 22:00:00,,,52,112.0, 95.0, 3.7, 0.0, -6.2, 3.6, -5.5, -5.3, 113.0, 0.0, 0.0, 95.0
,,,,2020-12-25 23:00:00,,,52,94.0, 95.0, 3.6, 0.0, -6.0, 5.1, -5.3, -5.2, 112.0, 0.0, 0.0, 95.0
,,,,2020-12-26 00:00:00,,,52,95.0, 95.0, 5.1, 0.0, -5.9, 4.8, -5.2, -5.7, 94.0, 0.0, 0.0, 95.0
,,,,2020-12-26 01:00:00,,,52,100.0, 95.0, 4.8, 0.0, -6.4, 3.9, -5.7, -5.8, 95.0, 0.0, 0.0, 95.0
,,,,2020-12-26 02:00:00,,,52,100.0, 95.0, 3.9, 0.0, -6.5, 3.4, -5.8, -5.7, 100.0, 0.0, 0.0, 95.0
,,,,2020-12-26 03:00:00,,,52,74.0, 95.0, 3.4, 0.0, -6.4, 4.0, -5.7, -5.6, 100.0, 0.0, 0.0, 95.0
,,,,2020-12-26 04:00:00,,,52,81.0, 95.0, 4.0, 0.0, -6.3, 2.9, -5.6, -5.6, 74.0, 0.0, 0.0, 95.0
,,,,2020-12-26 05:00:00,,,52,53.0, 95.0, 2.9, 0.0, -6.3, 4.4, -5.6, -5.7, 81.0, 0.0, 0.0, 95.0
,,,,2020-12-26 06:00:00,,,52,70.0, 95.0, 4.4, 0.0, -6.4, 2.5, -5.7, -5.6, 53.0, 0.0, 0.0, 95.0
,,,,2020-12-26 07:00:00,,,52,60.0, 95.0, 2.5, 0.0, -6.3, 3.3, -5.6, -5.6, 70.0, 0.0, 0.0, 95.0
,,,,2020-12-26 08:00:00,,,52,65.0, 95.0, 3.3, 0.0, -6.3, 3.0, -5.6, -5.7, 60.0, 0.0, 0.0, 94.0
,,,,2020-12-26 09:00:00,,,52,42.0, 94.0, 3.0, 0.0, -6.5, 3.4, -5.7, -4.8, 65.0, 0.0, 0.0, 95.0
,,,,2020-12-26 10:00:00,,,52,51.0, 95.0, 3.4, 0.0, -5.5, 3.3, -4.8, -4.4, 42.0, 0.0, 0.0, 94.0
,,,,2020-12-26 11:00:00,,,52,83.0, 94.0, 3.3, 0.0, -5.2, 1.8, -4.4, -3.4, 51.0, 0.0, 0.0, 94.0
,,,,2020-12-26 12:00:00,,,52,113.0, 94.0, 1.8, 0.0, -4.2, 2.8, -3.4, -3.7, 83.0, 0.0, 0.0, 94.0
,,,,2020-12-26 13:00:00,,,52,44.0, 94.0, 2.8, 0.0, -4.5, 3.4, -3.7, -4.2, 113.0, 0.0, 0.0, 95.0
,,,,2020-12-26 14:00:00,,,52,71.0, 95.0, 3.4, 0.0, -4.9, 2.9, -4.2, -4.6, 44.0, 0.0, 0.0, 95.0
,,,,2020-12-26 15:00:00,,,52,179.0, 95.0, 2.9, 0.0, -5.3, 2.6, -4.6, -4.1, 71.0, 0.0, 0.0, 96.0
,,,,2020-12-26 16:00:00,,,52,193.0, 96.0, 2.6, 0.0, -4.6, 1.4, -4.1, -4.1, 179.0, 0.0, 0.0, 96.0
,,,,2020-12-26 17:00:00,,,52,197.0, 96.0, 1.4, 0.0, -4.6, 2.5, -4.1, -3.8, 193.0, 0.0, 0.0, 97.0
,,,,2020-12-26 18:00:00,,,52,242.0, 97.0, 2.5, 0.0, -4.2, 3.2, -3.8, -3.7, 197.0, 0.0, 0.0, 97.0
,,,,2020-12-26 19:00:00,,,52,236.0, 97.0, 3.2, 0.0, -4.1, 4.9, -3.7, -3.9, 242.0, 0.0, 0.0, 96.0
,,,,2020-12-26 20:00:00,,,52,237.0, 96.0, 4.9, 0.0, -4.4, 3.9, -3.9, -4.2, 236.0, 0.0, 0.0, 96.0
,,,,2020-12-26 21:00:00,,,52,251.0, 96.0, 3.9, 0.0, -4.7, 5.0, -4.2, -4.6, 237.0, 0.0, 0.0, 95.0
,,,,2020-12-26 22:00:00,,,52,249.0, 95.0, 5.0, 0.0, -5.3, 4.2, -4.6, -4.8, 251.0, 0.0, 0.0, 95.0
,,,,2020-12-26 23:00:00,,,52,255.0, 95.0, 4.2, 0.0, -5.5, 3.9, -4.8, -5.4, 249.0, 0.0, 0.0, 94.0
,,,,2020-12-27 00:00:00,,,52,274.0, 94.0, 3.9, 0.0, -6.2, 3.1, -5.4, -6.0, 255.0, 0.0, 0.0, 94.0
,,,,2020-12-27 01:00:00,,,52,240.0, 94.0, 3.1, 0.0, -6.8, 3.1, -6.0, -6.0, 274.0, 0.0, 0.0, 94.0
,,,,2020-12-27 02:00:00,,,52,276.0, 94.0, 3.1, 0.0, -6.8, 2.8, -6.0, -5.9, 240.0, 0.0, 0.0, 95.0
,,,,2020-12-27 03:00:00,,,52,280.0, 95.0, 2.8, 0.0, -6.6, 2.4, -5.9, -5.9, 276.0, 0.0, 0.0, 94.0
,,,,2020-12-27 04:00:00,,,52,207.0, 94.0, 2.4, 0.0, -6.7, 2.7, -5.9, -6.7, 280.0, 0.0, 0.0, 95.0
,,,,2020-12-27 05:00:00,,,52,297.0, 95.0, 2.7, 0.0, -7.4, 2.7, -6.7, -6.5, 207.0, 0.0, 0.0, 94.0
,,,,2020-12-27 06:00:00,,,52,64.0, 94.0, 2.7, 0.0, -7.3, 3.2, -6.5, -7.5, 297.0, 0.0, 0.0, 93.0
,,,,2020-12-27 07:00:00,,,52,50.0, 93.0, 3.2, 0.0, -8.4, 2.5, -7.5, -7.4, 64.0, 0.0, 0.0, 94.0
,,,,2020-12-27 08:00:00,,,52,64.0, 94.0, 2.5, 0.0, -8.2, 3.7, -7.4, -7.0, 50.0, 0.0, 0.0, 93.0
,,,,2020-12-27 09:00:00,,,52,59.0, 93.0, 3.7, 0.0, -7.9, 2.6, -7.0, -5.0, 64.0, 0.0, 0.0, 90.0
,,,,2020-12-27 10:00:00,,,52,59.0, 90.0, 2.6, 0.0, -6.4, 2.5, -5.0, -3.0, 59.0, 0.0, 0.0, 91.0
,,,,2020-12-27 11:00:00,,,52,55.0, 91.0, 2.5, 0.0, -4.3, 3.3, -3.0, -2.5, 59.0, 0.0, 0.0, 90.0
,,,,2020-12-27 12:00:00,,,52,76.0, 90.0, 3.3, 0.0, -3.9, 3.9, -2.5, -1.0, 55.0, 0.0, 0.0, 84.0
,,,,2020-12-27 13:00:00,,,52,63.0, 84.0, 3.9, 0.0, -3.4, 3.2, -1.0, -3.7, 76.0, 0.0, 0.0, 90.0
,,,,2020-12-27 14:00:00,,,52,61.0, 90.0, 3.2, 0.0, -5.1, 3.6, -3.7, -4.2, 63.0, 0.0, 0.0, 91.0
,,,,2020-12-27 15:00:00,,,52,38.0, 91.0, 3.6, 0.0, -5.4, 3.8, -4.2, -5.8, 61.0, 0.0, 0.0, 93.0
,,,,2020-12-27 16:00:00,,,52,35.0, 93.0, 3.8, 0.0, -6.7, 3.8, -5.8, -6.2, 38.0, 0.0, 0.0, 94.0
,,,,2020-12-27 17:00:00,,,52,41.0, 94.0, 3.8, 0.0, -7.0, 3.0, -6.2, -6.6, 35.0, 0.0, 0.0, 93.0
,,,,2020-12-27 18:00:00,,,52,32.0, 93.0, 3.0, 0.0, -7.5, 4.2, -6.6, -6.5, 41.0, 0.0, 0.0, 95.0
,,,,2020-12-27 19:00:00,,,52,45.0, 95.0, 4.2, 0.0, -7.2, 3.6, -6.5, -6.0, 32.0, 0.0, 0.0, 95.0
,,,,2020-12-27 20:00:00,,,52,39.0, 95.0, 3.6, 0.0, -6.7, 3.4, -6.0, -5.5, 45.0, 0.0, 0.0, 95.0
,,,,2020-12-27 21:00:00,,,52,48.0, 95.0, 3.4, 0.0, -6.2, 3.2, -5.5, -5.4, 39.0, 0.0, 0.0, 95.0
,,,,2020-12-27 22:00:00,,,52,43.0, 95.0, 3.2, 0.0, -6.1, 4.6, -5.4, -5.5, 48.0, 0.0, 0.0, 95.0
,,,,2020-12-27 23:00:00,,,52,49.0, 95.0, 4.6, 0.0, -6.2, 3.7, -5.5, -5.5, 43.0, 0.0, 0.0, 95.0
,,,,2020-12-28 00:00:00,,,52,57.0, 95.0, 3.7, 0.0, -6.2, 4.2, -5.5, -5.4, 49.0, 0.0, 0.0, 95.0
,,,,2020-12-28 01:00:00,,,52,54.0, 95.0, 4.2, 0.0, -6.1, 3.5, -5.4, -5.5, 57.0, 0.0, 0.0, 94.0
,,,,2020-12-28 02:00:00,,,52,43.0, 94.0, 3.5, 0.0, -6.3, 2.5, -5.5, -5.6, 54.0, 0.0, 0.0, 94.0
,,,,2020-12-28 03:00:00,,,52,44.0, 94.0, 2.5, 0.0, -6.4, 2.3, -5.6, -5.7, 43.0, 0.0, 0.0, 94.0
,,,,2020-12-28 04:00:00,,,52,46.0, 94.0, 2.3, 0.0, -6.5, 0.0, -5.7, -5.7, 44.0, 0.0, 0.0, 95.0
,,,,2020-12-28 05:00:00,,,52,20.0, 95.0, 0.0, 0.0, -6.4, 1.1, -5.7, -6.4, 46.0, 0.0, 0.0, 94.0
,,,,2020-12-28 06:00:00,,,52,341.0, 94.0, 1.1, 0.0, -7.2, 2.0, -6.4, -7.2, 20.0, 0.0, 0.0, 93.0
,,,,2020-12-28 07:00:00,,,52,303.0, 93.0, 2.0, 0.0, -8.1, 2.0, -7.2, -6.9, 341.0, 0.0, 0.0, 94.0
,,,,2020-12-28 08:00:00,,,52,292.0, 94.0, 2.0, 0.0, -7.7, 1.3, -6.9, -6.4, 303.0, 0.0, 0.0, 93.0
,,,,2020-12-28 09:00:00,,,52,135.0, 93.0, 1.3, 0.0, -7.3, 0.0, -6.4, -3.9, 292.0, 0.0, 0.0, 90.0
,,,,2020-12-28 10:00:00,,,52,170.0, 90.0, 0.0, 0.0, -5.3, 2.8, -3.9, -3.0, 135.0, 0.0, 0.0, 88.0
,,,,2020-12-28 11:00:00,,,52,168.0, 88.0, 2.8, 0.0, -4.7, 3.2, -3.0, -3.2, 170.0, 0.0, 0.0, 90.0
,,,,2020-12-28 12:00:00,,,52,210.0, 90.0, 3.2, 0.0, -4.6, 1.5, -3.2, -3.0, 168.0, 0.0, 0.0, 90.0
,,,,2020-12-28 13:00:00,,,52,174.0, 90.0, 1.5, 0.0, -4.4, 2.1, -3.0, -3.8, 210.0, 0.0, 0.0, 92.0
,,,,2020-12-28 14:00:00,,,52,230.0, 92.0, 2.1, 0.0, -4.9, 2.3, -3.8, -4.1, 174.0, 0.0, 0.0, 92.0
,,,,2020-12-28 15:00:00,,,52,329.0, 92.0, 2.3, 0.0, -5.2, 3.8, -4.1, -5.2, 230.0, 0.0, 0.0, 92.0
,,,,2020-12-28 16:00:00,,,52,303.0, 92.0, 3.8, 0.0, -6.3, 2.6, -5.2, -6.0, 329.0, 0.0, 0.0, 92.0
,,,,2020-12-28 17:00:00,,,52,309.0, 92.0, 2.6, 0.0, -7.1, 3.5, -6.0, -6.6, 303.0, 0.0, 0.0, 92.0
,,,,2020-12-28 18:00:00,,,52,238.0, 92.0, 3.5, 0.0, -7.7, 0.7, -6.6, -8.0, 309.0, 0.0, 0.0, 91.0
,,,,2020-12-28 19:00:00,,,52,48.0, 91.0, 0.7, 0.0, -9.2, 1.2, -8.0, -8.6, 238.0, 0.0, 0.0, 93.0
,,,,2020-12-28 20:00:00,,,52,355.0, 93.0, 1.2, 0.0, -9.5, 0.0, -8.6, -7.9, 48.0, 0.0, 0.0, 93.0
,,,,2020-12-28 21:00:00,,,52,5.0, 93.0, 0.0, 0.0, -8.8, 3.2, -7.9, -7.5, 355.0, 0.0, 0.0, 92.0
,,,,2020-12-28 22:00:00,,,52,346.0, 92.0, 3.2, 0.0, -8.6, 4.2, -7.5, -8.5, 5.0, 0.0, 0.0, 92.0
,,,,2020-12-28 23:00:00,,,52,7.0, 92.0, 4.2, 0.0, -9.6, 3.8, -8.5, -9.5, 346.0, 0.0, 0.0, 91.0
,,,,2020-12-29 00:00:00,,,52,46.0, 91.0, 3.8, 0.0, -10.7, 0.2, -9.5, -10.5, 7.0, 0.0, 0.0, 91.0
,,,,2020-12-29 01:00:00,,,52,24.0, 91.0, 0.2, 0.0, -11.7, 2.3, -10.5, -10.1, 46.0, 0.0, 0.0, 89.0
,,,,2020-12-29 02:00:00,,,52,16.0, 89.0, 2.3, 0.0, -11.6, 0.4, -10.1, -10.4, 24.0, 0.0, 0.0, 89.0
,,,,2020-12-29 03:00:00,,,52,7.0, 89.0, 0.4, 0.0, -11.9, 4.4, -10.4, -10.9, 16.0, 0.0, 0.0, 89.0
,,,,2020-12-29 04:00:00,,,52,32.0, 89.0, 4.4, 0.0, -12.4, 1.2, -10.9, -11.7, 7.0, 0.0, 0.0, 89.0
,,,,2020-12-29 05:00:00,,,52,354.0, 89.0, 1.2, 0.0, -13.1, 4.0, -11.7, -11.6, 32.0, 0.0, 0.0, 88.0
,,,,2020-12-29 06:00:00,,,52,76.0, 88.0, 4.0, 0.0, -13.2, 1.2, -11.6, -11.8, 354.0, 0.0, 0.0, 89.0
,,,,2020-12-29 07:00:00,,,52,56.0, 89.0, 1.2, 0.0, -13.2, 2.1, -11.8, -11.5, 76.0, 0.0, 0.0, 90.0
,,,,2020-12-29 08:00:00,,,52,50.0, 90.0, 2.1, 0.0, -12.8, 3.3, -11.5, -9.2, 56.0, 0.0, 0.0, 94.0
,,,,2020-12-29 09:00:00,,,52,67.0, 94.0, 3.3, 0.0, -10.0, 3.6, -9.2, -7.7, 50.0, 0.0, 0.0, 93.0
,,,,2020-12-29 10:00:00,,,52,48.0, 93.0, 3.6, 0.0, -8.6, 4.1, -7.7, -6.8, 67.0, 0.0, 0.0, 92.0
,,,,2020-12-29 11:00:00,,,52,59.0, 92.0, 4.1, 0.0, -7.9, 5.2, -6.8, -6.6, 48.0, 0.0, 0.0, 92.0
,,,,2020-12-29 12:00:00,,,52,37.0, 92.0, 5.2, 0.0, -7.7, 4.7, -6.6, -7.3, 59.0, 0.0, 0.0, 93.0
,,,,2020-12-29 13:00:00,,,52,44.0, 93.0, 4.7, 0.0, -8.2, 4.6, -7.3, -7.5, 37.0, 0.0, 0.0, 93.0
,,,,2020-12-29 14:00:00,,,52,52.0, 93.0, 4.6, 0.0, -8.4, 4.0, -7.5, -8.1, 44.0, 0.0, 0.0, 94.0
