station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -7.19, None, None, None, None, None, None, None, None, None, None, 2019-12-03 07:00:00, None, 9.07, None
None, -6.842, None, None, None, None, None, None, None, None, None, None, 2019-12-03 08:00:00, None, 10.59, None
None, -6.532, None, None, None, None, None, None, None, None, None, None, 2019-12-03 09:00:00, None, 10.12, None
None, -6.047, None, None, None, None, None, None, None, None, None, None, 2019-12-03 10:00:00, None, 10.06, None
None, -4.456, None, None, None, None, None, None, None, None, None, None, 2019-12-03 11:00:00, None, 9.36, None
None, -4.084, None, None, None, None, None, None, None, None, None, None, 2019-12-03 12:00:00, None, 9.26, None
None, -4.065, None, None, None, None, None, None, None, None, None, None, 2019-12-03 13:00:00, None, 10.41, None
None, -3.344, None, None, None, None, None, None, None, None, None, None, 2019-12-03 14:00:00, None, 11.25, None
None, -3.231, None, None, None, None, None, None, None, None, None, None, 2019-12-03 15:00:00, None, None, None
None, -3.308, None, None, None, None, None, None, None, None, None, None, 2019-12-03 16:00:00, None, None, None
None, -2.928, None, None, None, None, None, None, None, None, None, None, 2019-12-03 17:00:00, None, None, None
None, -2.72, None, None, None, None, None, None, None, None, None, None, 2019-12-03 18:00:00, None, None, None
None, -2.598, None, None, None, None, None, None, None, None, None, None, 2019-12-03 19:00:00, None, None, None
None, -2.325, None, None, None, None, None, None, None, None, None, None, 2019-12-03 20:00:00, None, 11.09, None
None, -1.582, None, None, None, None, None, None, None, None, None, None, 2019-12-03 21:00:00, None, 10.87, None
None, -0.841, None, None, None, None, None, None, None, None, None, None, 2019-12-03 22:00:00, None, 11.34, None
None, -0.279, None, None, None, None, None, None, None, None, None, None, 2019-12-03 23:00:00, None, 11.17, None
None, -0.291, None, None, None, None, None, None, None, None, None, None, 2019-12-04 00:00:00, None, 11.58, None
None, 0.03, None, None, None, None, None, None, None, None, None, None, 2019-12-04 01:00:00, None, 11.78, None
None, 1.576, None, None, None, None, None, None, None, None, None, None, 2019-12-04 02:00:00, None, 11.74, None
None, 1.38, None, None, None, None, None, None, None, None, None, None, 2019-12-04 03:00:00, None, 11.76, None
None, 0.724, None, None, None, None, None, None, None, None, None, None, 2019-12-04 04:00:00, None, 11.89, None
None, 0.649, None, None, None, None, None, None, None, None, None, None, 2019-12-04 05:00:00, None, 11.79, None
None, 0.686, None, None, None, None, None, None, None, None, None, None, 2019-12-04 06:00:00, None, 11.73, None
None, 0.47, None, None, None, None, None, None, None, None, None, None, 2019-12-04 07:00:00, None, 11.72, None
None, 0.489, None, None, None, None, None, None, None, None, None, None, 2019-12-04 08:00:00, None, 11.72, None
None, 0.274, None, None, None, None, None, None, None, None, None, None, 2019-12-04 09:00:00, None, 11.62, None
None, 1.672, None, None, None, None, None, None, None, None, None, None, 2019-12-04 10:00:00, None, 11.6, None
None, 1.814, None, None, None, None, None, None, None, None, None, None, 2019-12-04 11:00:00, None, 11.58, None
None, 2.973, None, None, None, None, None, None, None, None, None, None, 2019-12-04 12:00:00, None, 11.4, None
None, 1.036, None, None, None, None, None, None, None, None, None, None, 2019-12-04 13:00:00, None, 11.2, None
None, 0.134, None, None, None, None, None, None, None, None, None, None, 2019-12-04 14:00:00, None, 11.04, None
None, -0.402, None, None, None, None, None, None, None, None, None, None, 2019-12-04 15:00:00, None, 10.68, None
None, -0.477, None, None, None, None, None, None, None, None, None, None, 2019-12-04 16:00:00, None, 10.61, None
None, -0.563, None, None, None, None, None, None, None, None, None, None, 2019-12-04 17:00:00, None, 10.58, None
None, -0.967, None, None, None, None, None, None, None, None, None, None, 2019-12-04 18:00:00, None, 10.56, None
None, -1.52, None, None, None, None, None, None, None, None, None, None, 2019-12-04 19:00:00, None, 10.59, None
None, -1.998, None, None, None, None, None, None, None, None, None, None, 2019-12-04 20:00:00, None, 10.55, None
None, -2.76, None, None, None, None, None, None, None, None, None, None, 2019-12-04 21:00:00, None, 10.47, None
None, -3.164, None, None, None, None, None, None, None, None, None, None, 2019-12-04 22:00:00, None, 10.43, None
None, -3.636, None, None, None, None, None, None, None, None, None, None, 2019-12-04 23:00:00, None, 10.43, None
None, -3.999, None, None, None, None, None, None, None, None, None, None, 2019-12-05 00:00:00, None, 10.43, None
None, -4.398, None, None, None, None, None, None, None, None, None, None, 2019-12-05 01:00:00, None, 10.47, None
None, -4.532, None, None, None, None, None, None, None, None, None, None, 2019-12-05 02:00:00, None, 10.47, None
None, -4.837, None, None, None, None, None, None, None, None, None, None, 2019-12-05 03:00:00, None, 10.49, None
None, -4.856, None, None, None, None, None, None, None, None, None, None, 2019-12-05 04:00:00, None, 10.53, None
None, -5.66, None, None, None, None, None, None, None, None, None, None, 2019-12-05 05:00:00, None, 10.49, None
None, -6.171, None, None, None, None, None, None, None, None, None, None, 2019-12-05 06:00:00, None, 10.49, None
None, -7.07, None, None, None, None, None, None, None, None, None, None, 2019-12-05 07:00:00, None, 10.54, None
None, -7.42, None, None, None, None, None, None, None, None, None, None, 2019-12-05 08:00:00, None, 10.46, None
None, -7.56, None, None, None, None, None, None, None, None, None, None, 2019-12-05 09:00:00, None, 10.5, None
None, -7.42, None, None, None, None, None, None, None, None, None, None, 2019-12-05 10:00:00, None, 10.48, None
None, -6.667, None, None, None, None, None, None, None, None, None, None, 2019-12-05 11:00:00, None, 10.47, None
None, -5.096, None, None, None, None, None, None, None, None, None, None, 2019-12-05 12:00:00, None, 10.38, None
None, -5.086, None, None, None, None, None, None, None, None, None, None, 2019-12-05 13:00:00, None, 10.36, None
None, -5.661, None, None, None, None, None, None, None, None, None, None, 2019-12-05 14:00:00, None, 10.41, None
None, -6.046, None, None, None, None, None, None, None, None, None, None, 2019-12-05 15:00:00, None, 10.46, None
None, -6.52, None, None, None, None, None, None, None, None, None, None, 2019-12-05 16:00:00, None, 10.42, None
None, -6.724, None, None, None, None, None, None, None, None, None, None, 2019-12-05 17:00:00, None, 10.42, None
None, -7.21, None, None, None, None, None, None, None, None, None, None, 2019-12-05 18:00:00, None, 10.44, None
None, -7.83, None, None, None, None, None, None, None, None, None, None, 2019-12-05 19:00:00, None, 10.39, None
None, -8.31, None, None, None, None, None, None, None, None, None, None, 2019-12-05 20:00:00, None, 10.42, None
None, -8.3, None, None, None, None, None, None, None, None, None, None, 2019-12-05 21:00:00, None, 10.44, None
None, -8.35, None, None, None, None, None, None, None, None, None, None, 2019-12-05 22:00:00, None, 10.46, None
None, -8.42, None, None, None, None, None, None, None, None, None, None, 2019-12-05 23:00:00, None, 10.37, None
None, -8.48, None, None, None, None, None, None, None, None, None, None, 2019-12-06 00:00:00, None, 10.39, None
None, -8.09, None, None, None, None, None, None, None, None, None, None, 2019-12-06 01:00:00, None, 10.38, None
None, -8.31, None, None, None, None, None, None, None, None, None, None, 2019-12-06 02:00:00, None, 10.64, None
None, -8.14, None, None, None, None, None, None, None, None, None, None, 2019-12-06 03:00:00, None, 10.11, None
None, -7.97, None, None, None, None, None, None, None, None, None, None, 2019-12-06 04:00:00, None, 11.76, None
None, -8.03, None, None, None, None, None, None, None, None, None, None, 2019-12-06 05:00:00, None, 11.78, None
None, -7.65, None, None, None, None, None, None, None, None, None, None, 2019-12-06 06:00:00, None, 12.41, None
None, -7.7, None, None, None, None, None, None, None, None, None, None, 2019-12-06 07:00:00, None, 12.72, None
None, -7.61, None, None, None, None, None, None, None, None, None, None, 2019-12-06 08:00:00, None, 12.75, None
None, -7.24, None, None, None, None, None, None, None, None, None, None, 2019-12-06 09:00:00, None, 13.37, None
None, -6.91, None, None, None, None, None, None, None, None, None, None, 2019-12-06 10:00:00, None, 13.85, None
None, -6.473, None, None, None, None, None, None, None, None, None, None, 2019-12-06 11:00:00, None, 13.75, None
None, -5.691, None, None, None, None, None, None, None, None, None, None, 2019-12-06 12:00:00, None, 13.69, None
None, -5.623, None, None, None, None, None, None, None, None, None, None, 2019-12-06 13:00:00, None, 13.79, None
None, -5.796, None, None, None, None, None, None, None, None, None, None, 2019-12-06 14:00:00, None, 13.62, None
None, -5.969, None, None, None, None, None, None, None, None, None, None, 2019-12-06 15:00:00, None, 13.62, None
None, -6.133, None, None, None, None, None, None, None, None, None, None, 2019-12-06 16:00:00, None, 13.52, None
None, -6.112, None, None, None, None, None, None, None, None, None, None, 2019-12-06 17:00:00, None, 13.01, None
None, -6.153, None, None, None, None, None, None, None, None, None, None, 2019-12-06 18:00:00, None, 12.96, None
None, -6.288, None, None, None, None, None, None, None, None, None, None, 2019-12-06 19:00:00, None, 12.65, None
None, -5.758, None, None, None, None, None, None, None, None, None, None, 2019-12-06 20:00:00, None, 11.86, None
None, -5.825, None, None, None, None, None, None, None, None, None, None, 2019-12-06 21:00:00, None, 13.31, None
None, -5.46, None, None, None, None, None, None, None, None, None, None, 2019-12-06 22:00:00, None, 13.57, None
None, -5.192, None, None, None, None, None, None, None, None, None, None, 2019-12-06 23:00:00, None, 12.77, None
None, -4.618, None, None, None, None, None, None, None, None, None, None, 2019-12-07 00:00:00, None, 12.83, None
None, -4.085, None, None, None, None, None, None, None, None, None, None, 2019-12-07 01:00:00, None, 12.76, None
None, -3.516, None, None, None, None, None, None, None, None, None, None, 2019-12-07 02:00:00, None, 13.03, None
None, -2.834, None, None, None, None, None, None, None, None, None, None, 2019-12-07 03:00:00, None, 14.03, None
None, -2.741, None, None, None, None, None, None, None, None, None, None, 2019-12-07 04:00:00, None, 13.3, None
None, -1.91, None, None, None, None, None, None, None, None, None, None, 2019-12-07 05:00:00, None, 13.55, None
None, -1.31, None, None, None, None, None, None, None, None, None, None, 2019-12-07 06:00:00, None, 13.49, None
None, -1.086, None, None, None, None, None, None, None, None, None, None, 2019-12-07 07:00:00, None, 13.55, None
None, -0.861, None, None, None, None, None, None, None, None, None, None, 2019-12-07 08:00:00, None, 13.18, None
None, -0.093, None, None, None, None, None, None, None, None, None, None, 2019-12-07 09:00:00, None, 12.65, None
None, 0.131, None, None, None, None, None, None, None, None, None, None, 2019-12-07 10:00:00, None, 12.36, None
None, 1.173, None, None, None, None, None, None, None, None, None, None, 2019-12-07 11:00:00, None, 11.76, None
None, 0.029, None, None, None, None, None, None, None, None, None, None, 2019-12-07 12:00:00, None, 12.29, None
None, -0.121, None, None, None, None, None, None, None, None, None, None, 2019-12-07 13:00:00, None, 13.95, None
None, 0.349, None, None, None, None, None, None, None, None, None, None, 2019-12-07 14:00:00, None, 13.88, None
None, -0.065, None, None, None, None, None, None, None, None, None, None, 2019-12-07 15:00:00, None, 14.01, None
None, -0.018, None, None, None, None, None, None, None, None, None, None, 2019-12-07 16:00:00, None, 13.12, None
None, 0.056, None, None, None, None, None, None, None, None, None, None, 2019-12-07 17:00:00, None, 13.31, None
None, 0.094, None, None, None, None, None, None, None, None, None, None, 2019-12-07 18:00:00, None, 13.46, None
None, 0.028, None, None, None, None, None, None, None, None, None, None, 2019-12-07 19:00:00, None, 13.65, None
None, 0.038, None, None, None, None, None, None, None, None, None, None, 2019-12-07 20:00:00, None, 13.63, None
None, 0.0, None, None, None, None, None, None, None, None, None, None, 2019-12-07 21:00:00, None, 13.71, None
None, 0.075, None, None, None, None, None, None, None, None, None, None, 2019-12-07 22:00:00, None, 13.81, None
None, -0.534, None, None, None, None, None, None, None, None, None, None, 2019-12-07 23:00:00, None, 14.51, None
None, -2.292, None, None, None, None, None, None, None, None, None, None, 2019-12-08 00:00:00, None, 14.79, None
None, -2.245, None, None, None, None, None, None, None, None, None, None, 2019-12-08 01:00:00, None, 14.24, None
None, -3.083, None, None, None, None, None, None, None, None, None, None, 2019-12-08 02:00:00, None, 14.4, None
None, -3.98, None, None, None, None, None, None, None, None, None, None, 2019-12-08 03:00:00, None, 14.32, None
None, -4.989, None, None, None, None, None, None, None, None, None, None, 2019-12-08 04:00:00, None, 14.35, None
None, -5.671, None, None, None, None, None, None, None, None, None, None, 2019-12-08 05:00:00, None, 14.55, None
None, -6.124, None, None, None, None, None, None, None, None, None, None, 2019-12-08 06:00:00, None, 14.91, None
None, -6.492, None, None, None, None, None, None, None, None, None, None, 2019-12-08 07:00:00, None, 15.1, None
None, -6.26, None, None, None, None, None, None, None, None, None, None, 2019-12-08 08:00:00, None, 15.27, None
None, -6.096, None, None, None, None, None, None, None, None, None, None, 2019-12-08 09:00:00, None, 15.23, None
None, -5.913, None, None, None, None, None, None, None, None, None, None, 2019-12-08 10:00:00, None, 15.26, None
None, -1.825, None, None, None, None, None, None, None, None, None, None, 2019-12-08 11:00:00, None, 14.67, None
None, -1.135, None, None, None, None, None, None, None, None, None, None, 2019-12-08 12:00:00, None, 14.48, None
None, -2.075, None, None, None, None, None, None, None, None, None, None, 2019-12-08 13:00:00, None, 14.66, None
None, -3.528, None, None, None, None, None, None, None, None, None, None, 2019-12-08 14:00:00, None, 14.89, None
None, -4.097, None, None, None, None, None, None, None, None, None, None, 2019-12-08 15:00:00, None, 15.07, None
None, -4.893, None, None, None, None, None, None, None, None, None, None, 2019-12-08 16:00:00, None, 15.16, None
None, -5.43, None, None, None, None, None, None, None, None, None, None, 2019-12-08 17:00:00, None, 15.58, None
None, -5.709, None, None, None, None, None, None, None, None, None, None, 2019-12-08 18:00:00, None, 15.73, None
None, -6.24, None, None, None, None, None, None, None, None, None, None, 2019-12-08 19:00:00, None, 15.98, None
None, -6.415, None, None, None, None, None, None, None, None, None, None, 2019-12-08 20:00:00, None, 15.87, None
None, -6.415, None, None, None, None, None, None, None, None, None, None, 2019-12-08 21:00:00, None, 15.68, None
None, -6.491, None, None, None, None, None, None, None, None, None, None, 2019-12-08 22:00:00, None, 15.64, None
None, -6.6, None, None, None, None, None, None, None, None, None, None, 2019-12-08 23:00:00, None, 15.63, None
None, -6.745, None, None, None, None, None, None, None, None, None, None, 2019-12-09 00:00:00, None, 15.34, None
None, -6.998, None, None, None, None, None, None, None, None, None, None, 2019-12-09 01:00:00, None, 15.36, None
None, -8.17, None, None, None, None, None, None, None, None, None, None, 2019-12-09 02:00:00, None, 15.46, None
None, -8.18, None, None, None, None, None, None, None, None, None, None, 2019-12-09 03:00:00, None, 15.37, None
None, -8.37, None, None, None, None, None, None, None, None, None, None, 2019-12-09 04:00:00, None, 15.3, None
None, -8.18, None, None, None, None, None, None, None, None, None, None, 2019-12-09 05:00:00, None, 15.23, None
None, -11.96, None, None, None, None, None, None, None, None, None, None, 2019-12-09 06:00:00, None, 15.07, None
None, -11.4, None, None, None, None, None, None, None, None, None, None, 2019-12-09 07:00:00, None, 15.09, None
None, -10.99, None, None, None, None, None, None, None, None, None, None, 2019-12-09 08:00:00, None, 15.1, None
None, -10.09, None, None, None, None, None, None, None, None, None, None, 2019-12-09 09:00:00, None, 15.03, None
None, -9.85, None, None, None, None, None, None, None, None, None, None, 2019-12-09 10:00:00, None, 15.04, None
None, -9.97, None, None, None, None, None, None, None, None, None, None, 2019-12-09 11:00:00, None, 15.05, None
None, -8.26, None, None, None, None, None, None, None, None, None, None, 2019-12-09 12:00:00, None, 14.99, None
None, -7.53, None, None, None, None, None, None, None, None, None, None, 2019-12-09 13:00:00, None, 15.11, None
None, -7.65, None, None, None, None, None, None, None, None, None, None, 2019-12-09 14:00:00, None, 15.11, None
None, -7.49, None, None, None, None, None, None, None, None, None, None, 2019-12-09 15:00:00, None, 15.21, None
None, -7.64, None, None, None, None, None, None, None, None, None, None, 2019-12-09 16:00:00, None, 15.02, None
None, -7.76, None, None, None, None, None, None, None, None, None, None, 2019-12-09 17:00:00, None, 15.0, None
None, -7.76, None, None, None, None, None, None, None, None, None, None, 2019-12-09 18:00:00, None, 14.98, None
None, -8.07, None, None, None, None, None, None, None, None, None, None, 2019-12-09 19:00:00, None, 14.99, None
None, -8.29, None, None, None, None, None, None, None, None, None, None, 2019-12-09 20:00:00, None, 14.95, None
None, -8.38, None, None, None, None, None, None, None, None, None, None, 2019-12-09 21:00:00, None, 14.99, None
None, -8.44, None, None, None, None, None, None, None, None, None, None, 2019-12-09 22:00:00, None, 14.94, None
None, -8.57, None, None, None, None, None, None, None, None, None, None, 2019-12-09 23:00:00, None, 14.92, None
None, -8.7, None, None, None, None, None, None, None, None, None, None, 2019-12-10 00:00:00, None, 14.91, None
None, -8.85, None, None, None, None, None, None, None, None, None, None, 2019-12-10 01:00:00, None, 14.93, None
None, -8.8, None, None, None, None, None, None, None, None, None, None, 2019-12-10 02:00:00, None, 14.89, None
None, -9.2, None, None, None, None, None, None, None, None, None, None, 2019-12-10 03:00:00, None, 14.82, None
None, -9.79, None, None, None, None, None, None, None, None, None, None, 2019-12-10 04:00:00, None, 14.82, None
None, -10.13, None, None, None, None, None, None, None, None, None, None, 2019-12-10 05:00:00, None, 14.87, None
None, -10.28, None, None, None, None, None, None, None, None, None, None, 2019-12-10 06:00:00, None, 15.02, None
None, -10.29, None, None, None, None, None, None, None, None, None, None, 2019-12-10 07:00:00, None, 15.11, None
None, -10.22, None, None, None, None, None, None, None, None, None, None, 2019-12-10 08:00:00, None, 15.15, None
None, -9.84, None, None, None, None, None, None, None, None, None, None, 2019-12-10 09:00:00, None, 15.29, None
None, -9.4, None, None, None, None, None, None, None, None, None, None, 2019-12-10 10:00:00, None, 15.81, None
None, -8.62, None, None, None, None, None, None, None, None, None, None, 2019-12-10 11:00:00, None, 16.34, None
None, -7.3, None, None, None, None, None, None, None, None, None, None, 2019-12-10 13:00:00, None, 15.97, None
None, -7.28, None, None, None, None, None, None, None, None, None, None, 2019-12-10 14:00:00, None, 15.97, None
None, -7.74, None, None, None, None, None, None, None, None, None, None, 2019-12-10 15:00:00, None, 16.44, None
None, -7.68, None, None, None, None, None, None, None, None, None, None, 2019-12-10 16:00:00, None, 16.84, None
None, -6.9, None, None, None, None, None, None, None, None, None, None, 2019-12-10 17:00:00, None, 16.23, None
None, -6.92, None, None, None, None, None, None, None, None, None, None, 2019-12-10 18:00:00, None, 15.68, None
None, -7.08, None, None, None, None, None, None, None, None, None, None, 2019-12-10 19:00:00, None, 15.37, None
None, -7.6, None, None, None, None, None, None, None, None, None, None, 2019-12-10 20:00:00, None, 15.13, None
None, -7.61, None, None, None, None, None, None, None, None, None, None, 2019-12-10 21:00:00, None, 15.02, None
None, -7.64, None, None, None, None, None, None, None, None, None, None, 2019-12-10 22:00:00, None, 15.0, None
None, -7.58, None, None, None, None, None, None, None, None, None, None, 2019-12-10 23:00:00, None, 14.89, None
None, -7.49, None, None, None, None, None, None, None, None, None, None, 2019-12-11 00:00:00, None, 15.18, None
None, -7.53, None, None, None, None, None, None, None, None, None, None, 2019-12-11 01:00:00, None, 14.95, None
None, -7.53, None, None, None, None, None, None, None, None, None, None, 2019-12-11 02:00:00, None, 15.06, None
None, -7.42, None, None, None, None, None, None, None, None, None, None, 2019-12-11 03:00:00, None, 10.85, None
None, -7.35, None, None, None, None, None, None, None, None, None, None, 2019-12-11 04:00:00, None, 11.06, None
None, -7.66, None, None, None, None, None, None, None, None, None, None, 2019-12-11 05:00:00, None, 11.31, None
None, -7.34, None, None, None, None, None, None, None, None, None, None, 2019-12-11 06:00:00, None, 13.79, None
None, -7.58, None, None, None, None, None, None, None, None, None, None, 2019-12-11 07:00:00, None, 14.62, None
None, -7.36, None, None, None, None, None, None, None, None, None, None, 2019-12-11 08:00:00, None, 14.42, None
None, -7.49, None, None, None, None, None, None, None, None, None, None, 2019-12-11 09:00:00, None, 15.29, None
None, -6.435, None, None, None, None, None, None, None, None, None, None, 2019-12-11 10:00:00, None, 15.47, None
None, -5.73, None, None, None, None, None, None, None, None, None, None, 2019-12-11 11:00:00, None, 15.23, None
None, -5.431, None, None, None, None, None, None, None, None, None, None, 2019-12-11 12:00:00, None, 15.22, None
None, -5.45, None, None, None, None, None, None, None, None, None, None, 2019-12-11 13:00:00, None, 15.33, None
None, -5.825, None, None, None, None, None, None, None, None, None, None, 2019-12-11 14:00:00, None, 15.36, None
None, -5.757, None, None, None, None, None, None, None, None, None, None, 2019-12-11 15:00:00, None, 15.35, None
None, -6.075, None, None, None, None, None, None, None, None, None, None, 2019-12-11 16:00:00, None, 15.4, None
None, -5.806, None, None, None, None, None, None, None, None, None, None, 2019-12-11 17:00:00, None, 15.33, None
None, -5.624, None, None, None, None, None, None, None, None, None, None, 2019-12-11 18:00:00, None, 15.34, None
None, -5.883, None, None, None, None, None, None, None, None, None, None, 2019-12-11 19:00:00, None, 15.35, None
None, -6.124, None, None, None, None, None, None, None, None, None, None, 2019-12-11 20:00:00, None, 15.31, None
None, -6.096, None, None, None, None, None, None, None, None, None, None, 2019-12-11 21:00:00, None, 15.32, None
None, -5.653, None, None, None, None, None, None, None, None, None, None, 2019-12-11 22:00:00, None, 15.35, None
None, -5.001, None, None, None, None, None, None, None, None, None, None, 2019-12-11 23:00:00, None, 15.39, None
None, -4.6, None, None, None, None, None, None, None, None, None, None, 2019-12-12 00:00:00, None, 15.37, None
None, -5.058, None, None, None, None, None, None, None, None, None, None, 2019-12-12 01:00:00, None, 15.31, None
None, -4.915, None, None, None, None, None, None, None, None, None, None, 2019-12-12 02:00:00, None, 15.54, None
None, -5.268, None, None, None, None, None, None, None, None, None, None, 2019-12-12 04:00:00, None, 15.59, None
None, -5.325, None, None, None, None, None, None, None, None, None, None, 2019-12-12 05:00:00, None, 15.82, None
None, -5.182, None, None, None, None, None, None, None, None, None, None, 2019-12-12 06:00:00, None, 16.14, None
None, -5.201, None, None, None, None, None, None, None, None, None, None, 2019-12-12 07:00:00, None, 15.86, None
None, -5.392, None, None, None, None, None, None, None, None, None, None, 2019-12-12 08:00:00, None, 14.48, None
None, -4.886, None, None, None, None, None, None, None, None, None, None, 2019-12-12 09:00:00, None, 14.65, None
None, -4.473, None, None, None, None, None, None, None, None, None, None, 2019-12-12 10:00:00, None, 13.32, None
None, -3.951, None, None, None, None, None, None, None, None, None, None, 2019-12-12 11:00:00, None, 13.49, None
None, -1.987, None, None, None, None, None, None, None, None, None, None, 2019-12-12 12:00:00, None, 12.85, None
None, -2.195, None, None, None, None, None, None, None, None, None, None, 2019-12-12 13:00:00, None, 13.82, None
None, -0.898, None, None, None, None, None, None, None, None, None, None, 2019-12-12 14:00:00, None, 13.27, None
None, -3.111, None, None, None, None, None, None, None, None, None, None, 2019-12-12 15:00:00, None, 14.13, None
None, -3.849, None, None, None, None, None, None, None, None, None, None, 2019-12-12 16:00:00, None, 14.55, None
None, -3.98, None, None, None, None, None, None, None, None, None, None, 2019-12-12 17:00:00, None, 13.89, None
None, -3.932, None, None, None, None, None, None, None, None, None, None, 2019-12-12 18:00:00, None, None, None
None, -3.942, None, None, None, None, None, None, None, None, None, None, 2019-12-12 19:00:00, None, None, None
None, -3.638, None, None, None, None, None, None, None, None, None, None, 2019-12-12 20:00:00, None, None, None
None, -3.513, None, None, None, None, None, None, None, None, None, None, 2019-12-12 21:00:00, None, None, None
None, -3.345, None, None, None, None, None, None, None, None, None, None, 2019-12-12 22:00:00, None, None, None
None, -3.184, None, None, None, None, None, None, None, None, None, None, 2019-12-12 23:00:00, None, None, None
None, -3.325, None, None, None, None, None, None, None, None, None, None, 2019-12-13 00:00:00, None, 15.4, None
None, -3.373, None, None, None, None, None, None, None, None, None, None, 2019-12-13 01:00:00, None, 14.86, None
None, -3.894, None, None, None, None, None, None, None, None, None, None, 2019-12-13 02:00:00, None, 14.57, None
None, -3.865, None, None, None, None, None, None, None, None, None, None, 2019-12-13 03:00:00, None, 15.07, None
None, -3.809, None, None, None, None, None, None, None, None, None, None, 2019-12-13 04:00:00, None, 15.58, None
None, -4.036, None, None, None, None, None, None, None, None, None, None, 2019-12-13 05:00:00, None, 16.04, None
None, -3.875, None, None, None, None, None, None, None, None, None, None, 2019-12-13 06:00:00, None, 16.32, None
None, -3.999, None, None, None, None, None, None, None, None, None, None, 2019-12-13 07:00:00, None, 16.27, None
None, -4.437, None, None, None, None, None, None, None, None, None, None, 2019-12-13 08:00:00, None, 16.2, None
None, -4.103, None, None, None, None, None, None, None, None, None, None, 2019-12-13 09:00:00, None, 16.4, None
None, -4.018, None, None, None, None, None, None, None, None, None, None, 2019-12-13 10:00:00, None, 16.25, None
None, -2.881, None, None, None, None, None, None, None, None, None, None, 2019-12-13 11:00:00, None, 16.07, None
None, -1.423, None, None, None, None, None, None, None, None, None, None, 2019-12-13 12:00:00, None, 15.81, None
None, -2.64, None, None, None, None, None, None, None, None, None, None, 2019-12-13 13:00:00, None, 16.5, None
None, -2.63, None, None, None, None, None, None, None, None, None, None, 2019-12-13 14:00:00, None, 16.34, None
None, -3.055, None, None, None, None, None, None, None, None, None, None, 2019-12-13 15:00:00, None, 16.12, None
None, -3.552, None, None, None, None, None, None, None, None, None, None, 2019-12-13 16:00:00, None, 16.52, None
None, -3.609, None, None, None, None, None, None, None, None, None, None, 2019-12-13 17:00:00, None, 16.17, None
None, -3.582, None, None, None, None, None, None, None, None, None, None, 2019-12-13 18:00:00, None, 16.48, None
None, -3.923, None, None, None, None, None, None, None, None, None, None, 2019-12-13 19:00:00, None, 16.47, None
None, -3.572, None, None, None, None, None, None, None, None, None, None, 2019-12-13 20:00:00, None, 16.02, None
None, -3.875, None, None, None, None, None, None, None, None, None, None, 2019-12-13 21:00:00, None, None, None
None, -4.103, None, None, None, None, None, None, None, None, None, None, 2019-12-13 23:00:00, None, 16.73, None
None, -3.117, None, None, None, None, None, None, None, None, None, None, 2019-12-14 13:00:00, None, 15.7, None
None, -3.534, None, None, None, None, None, None, None, None, None, None, 2019-12-14 14:00:00, None, 15.22, None
None, -3.883, None, None, None, None, None, None, None, None, None, None, 2019-12-14 15:00:00, None, 16.05, None
None, -4.15, None, None, None, None, None, None, None, None, None, None, 2019-12-14 16:00:00, None, 17.76, None
None, -4.179, None, None, None, None, None, None, None, None, None, None, 2019-12-14 17:00:00, None, 18.12, None
None, -4.293, None, None, None, None, None, None, None, None, None, None, 2019-12-14 18:00:00, None, 18.05, None
None, -4.436, None, None, None, None, None, None, None, None, None, None, 2019-12-14 19:00:00, None, 17.59, None
None, -4.436, None, None, None, None, None, None, None, None, None, None, 2019-12-14 20:00:00, None, 17.71, None
None, -4.341, None, None, None, None, None, None, None, None, None, None, 2019-12-14 21:00:00, None, 17.88, None
None, -4.037, None, None, None, None, None, None, None, None, None, None, 2019-12-14 22:00:00, None, 17.9, None
None, -4.265, None, None, None, None, None, None, None, None, None, None, 2019-12-14 23:00:00, None, 17.77, None
None, -4.589, None, None, None, None, None, None, None, None, None, None, 2019-12-15 01:00:00, None, 17.74, None
None, -4.476, None, None, None, None, None, None, None, None, None, None, 2019-12-15 02:00:00, None, 17.76, None
None, -4.656, None, None, None, None, None, None, None, None, None, None, 2019-12-15 03:00:00, None, 17.76, None
None, -4.952, None, None, None, None, None, None, None, None, None, None, 2019-12-15 05:00:00, None, 17.87, None
None, -5.815, None, None, None, None, None, None, None, None, None, None, 2019-12-15 06:00:00, None, 17.87, None
None, -5.701, None, None, None, None, None, None, None, None, None, None, 2019-12-15 08:00:00, None, 17.86, None
None, -5.989, None, None, None, None, None, None, None, None, None, None, 2019-12-15 09:00:00, None, 17.74, None
None, -5.336, None, None, None, None, None, None, None, None, None, None, 2019-12-15 10:00:00, None, 17.68, None
None, -3.584, None, None, None, None, None, None, None, None, None, None, 2019-12-15 13:00:00, None, 17.63, None
None, -5.153, None, None, None, None, None, None, None, None, None, None, 2019-12-15 14:00:00, None, 17.86, None
None, -4.979, None, None, None, None, None, None, None, None, None, None, 2019-12-15 15:00:00, None, 17.86, None
