station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 0.221, 104.6, None, None, None, None, None, None, None, None, 187.8, None, None, -3.76, None, None, None, 11.87, None, None, None, None, None, 2019-05-01 03:00:00, None
None, None, None, None, 0.73, 94.6, None, None, None, None, None, None, None, None, 187.9, None, None, -2.916, None, None, None, 27.12, None, None, None, None, None, 2019-05-01 04:00:00, None
None, None, None, None, 1.233, 87.7, None, None, None, None, None, None, None, None, 187.9, None, None, -1.837, None, None, None, 40.93, None, None, None, None, None, 2019-05-01 05:00:00, None
None, None, None, None, 0.969, 90.9, None, None, None, None, None, None, None, None, 187.8, None, None, -2.143, None, None, None, 41.76, None, None, None, None, None, 2019-05-01 06:00:00, None
None, None, None, None, 1.964, 71.27, None, None, None, None, None, None, None, None, 188.0, None, None, -1.556, None, None, None, 44.5, None, None, None, None, None, 2019-05-01 07:00:00, None
None, None, None, None, 2.372, 60.68, None, None, None, None, None, None, None, None, 187.8, None, None, -1.709, None, None, None, 46.35, None, None, None, None, None, 2019-05-01 08:00:00, None
None, None, None, None, 2.331, 55.24, None, None, None, None, None, None, None, None, 187.8, None, None, -1.941, None, None, None, 51.98, None, None, None, None, None, 2019-05-01 09:00:00, None
None, None, None, None, 1.841, 52.93, None, None, None, None, None, None, None, None, 187.4, None, None, -0.106, None, None, None, 49.94, None, None, None, None, None, 2019-05-01 10:00:00, None
None, None, None, None, 2.714, 321.3, None, None, None, None, None, None, None, None, 187.6, None, None, 0.278, None, None, None, 56.69, None, None, None, None, None, 2019-05-01 11:00:00, None
None, None, None, None, 3.23, 319.4, None, None, None, None, None, None, None, None, 187.4, None, None, 1.532, None, None, None, 65.44, None, None, None, None, None, 2019-05-01 12:00:00, None
None, None, None, None, 3.482, 344.7, None, None, None, None, None, None, None, None, 187.8, None, None, 3.173, None, None, None, 64.1, None, None, None, None, None, 2019-05-01 13:00:00, None
None, None, None, None, 3.488, 338.0, None, None, None, None, None, None, None, None, 187.2, None, None, 4.455, None, None, None, 68.35, None, None, None, None, None, 2019-05-01 14:00:00, None
None, None, None, None, 3.352, 7.256, None, None, None, None, None, None, None, None, 187.3, None, None, 3.56, None, None, None, 74.94, None, None, None, None, None, 2019-05-01 15:00:00, None
None, None, None, None, 3.146, 343.9, None, None, None, None, None, None, None, None, 186.9, None, None, 3.01, None, None, None, 77.47, None, None, None, None, None, 2019-05-01 16:00:00, None
None, None, None, None, 2.434, 354.4, None, None, None, None, None, None, None, None, 186.6, None, None, 1.592, None, None, None, 73.19, None, None, None, None, None, 2019-05-01 17:00:00, None
None, None, None, None, 0.661, 119.7, None, None, None, None, None, None, None, None, 188.0, None, None, 0.404, None, None, None, 61.99, None, None, None, None, None, 2019-05-01 19:00:00, None
None, None, None, None, 0.188, 80.4, None, None, None, None, None, None, None, None, None, None, None, -1.056, None, None, None, 31.4, None, None, None, None, None, 2019-05-01 21:00:00, None
None, None, None, None, 0.0, 71.97, None, None, None, None, None, None, None, None, 188.6, None, None, -1.682, None, None, None, 36.78, None, None, None, None, None, 2019-05-01 22:00:00, None
None, None, None, None, 0.0, 84.1, None, None, None, None, None, None, None, None, 188.6, None, None, -2.38, None, None, None, 34.53, None, None, None, None, None, 2019-05-01 23:00:00, None
None, None, None, None, 0.0, 91.3, None, None, None, None, None, None, None, None, 188.1, None, None, -2.604, None, None, None, 31.39, None, None, None, None, None, 2019-05-02 00:00:00, None
None, None, None, None, 0.0, 92.0, None, None, None, None, None, None, None, None, 187.9, None, None, -2.06, None, None, None, 39.38, None, None, None, None, None, 2019-05-02 01:00:00, None
None, None, None, None, 0.0, 92.5, None, None, None, None, None, None, None, None, 188.1, None, None, -1.6, None, None, None, 33.19, None, None, None, None, None, 2019-05-02 02:00:00, None
None, None, None, None, 0.0, 88.1, None, None, None, None, None, None, None, None, 188.0, None, None, -1.822, None, None, None, 47.14, None, None, None, None, None, 2019-05-02 03:00:00, None
None, None, None, None, 0.0, 99.7, None, None, None, None, None, None, None, None, 187.9, None, None, -2.384, None, None, None, 31.7, None, None, None, None, None, 2019-05-02 04:00:00, None
None, None, None, None, 0.0, 83.5, None, None, None, None, None, None, None, None, 187.9, None, None, -1.693, None, None, None, 38.0, None, None, None, None, None, 2019-05-02 05:00:00, None
None, None, None, None, 0.0, 65.47, None, None, None, None, None, None, None, None, 187.9, None, None, -1.482, None, None, None, 36.54, None, None, None, None, None, 2019-05-02 06:00:00, None
None, None, None, None, 0.0, 60.33, None, None, None, None, None, None, None, None, 187.8, None, None, -1.463, None, None, None, 42.22, None, None, None, None, None, 2019-05-02 07:00:00, None
None, None, None, None, 0.0, 51.17, None, None, None, None, None, None, None, None, 187.4, None, None, -2.252, None, None, None, 41.8, None, None, None, None, None, 2019-05-02 08:00:00, None
None, None, None, None, 0.014, 50.2, None, None, None, None, None, None, None, None, 190.1, None, None, -1.509, None, None, None, 41.8, None, None, None, None, None, 2019-05-02 09:00:00, None
None, None, None, None, 1.842, 39.51, None, None, None, None, None, None, None, None, 190.0, None, None, -1.432, None, None, None, 48.5, None, None, None, None, None, 2019-05-02 10:00:00, None
None, None, None, None, 1.526, 35.88, None, None, None, None, None, None, None, None, 189.8, None, None, -0.435, None, None, None, 54.61, None, None, None, None, None, 2019-05-02 11:00:00, None
None, None, None, None, 2.146, 41.62, None, None, None, None, None, None, None, None, 188.1, None, None, 2.531, None, None, None, 57.59, None, None, None, None, None, 2019-05-02 12:00:00, None
None, None, None, None, 2.561, 17.71, None, None, None, None, None, None, None, None, 187.9, None, None, 2.071, None, None, None, 62.81, None, None, None, None, None, 2019-05-02 13:00:00, None
None, None, None, None, 2.867, 350.1, None, None, None, None, None, None, None, None, 186.7, None, None, 3.587, None, None, None, 65.76, None, None, None, None, None, 2019-05-02 14:00:00, None
None, None, None, None, 2.269, 23.11, None, None, None, None, None, None, None, None, 186.9, None, None, 3.972, None, None, None, 59.71, None, None, None, None, None, 2019-05-02 15:00:00, None
None, None, None, None, 2.467, 49.37, None, None, None, None, None, None, None, None, 186.5, None, None, 2.624, None, None, None, 51.28, None, None, None, None, None, 2019-05-02 16:00:00, None
None, None, None, None, 3.096, 16.34, None, None, None, None, None, None, None, None, 186.9, None, None, 4.441, None, None, None, 67.32, None, None, None, None, None, 2019-05-02 17:00:00, None
None, None, None, None, 3.268, 42.93, None, None, None, None, None, None, None, None, 186.9, None, None, 3.522, None, None, None, 56.89, None, None, None, None, None, 2019-05-02 18:00:00, None
None, None, None, None, 3.052, 46.91, None, None, None, None, None, None, None, None, 186.7, None, None, 3.044, None, None, None, 48.6, None, None, None, None, None, 2019-05-02 19:00:00, None
None, None, None, None, 3.349, 57.71, None, None, None, None, None, None, None, None, 186.2, None, None, 2.909, None, None, None, 41.37, None, None, None, None, None, 2019-05-02 20:00:00, None
None, None, None, None, 2.282, 62.5, None, None, None, None, None, None, None, None, 186.0, None, None, 2.58, None, None, None, 40.26, None, None, None, None, None, 2019-05-02 21:00:00, None
None, None, None, None, 1.749, 80.2, None, None, None, None, None, None, None, None, 186.0, None, None, 0.981, None, None, None, 41.86, None, None, None, None, None, 2019-05-02 22:00:00, None
None, None, None, None, 0.399, 103.7, None, None, None, None, None, None, None, None, 186.0, None, None, 1.38, None, None, None, 28.08, None, None, None, None, None, 2019-05-02 23:00:00, None
None, None, None, None, 0.398, 98.8, None, None, None, None, None, None, None, None, 186.1, None, None, 1.855, None, None, None, 24.46, None, None, None, None, None, 2019-05-03 00:00:00, None
None, None, None, None, 0.879, 85.6, None, None, None, None, None, None, None, None, 185.8, None, None, 2.067, None, None, None, 37.42, None, None, None, None, None, 2019-05-03 01:00:00, None
None, None, None, None, 1.117, 86.4, None, None, None, None, None, None, None, None, 186.0, None, None, 0.726, None, None, None, 50.04, None, None, None, None, None, 2019-05-03 02:00:00, None
None, None, None, None, 1.36, 86.7, None, None, None, None, None, None, None, None, 185.9, None, None, 0.188, None, None, None, 29.21, None, None, None, None, None, 2019-05-03 03:00:00, None
None, None, None, None, 1.136, 91.2, None, None, None, None, None, None, None, None, 186.0, None, None, -0.351, None, None, None, 27.27, None, None, None, None, None, 2019-05-03 04:00:00, None
None, None, None, None, 0.928, 102.3, None, None, None, None, None, None, None, None, 185.9, None, None, -0.624, None, None, None, 31.64, None, None, None, None, None, 2019-05-03 05:00:00, None
None, None, None, None, 0.897, 95.2, None, None, None, None, None, None, None, None, 186.0, None, None, 0.037, None, None, None, 24.51, None, None, None, None, None, 2019-05-03 06:00:00, None
None, None, None, None, 1.048, 99.3, None, None, None, None, None, None, None, None, 185.9, None, None, -0.792, None, None, None, 27.72, None, None, None, None, None, 2019-05-03 07:00:00, None
None, None, None, None, 0.629, 98.8, None, None, None, None, None, None, None, None, 185.9, None, None, -0.02, None, None, None, 29.08, None, None, None, None, None, 2019-05-03 08:00:00, None
None, None, None, None, 1.117, 77.53, None, None, None, None, None, None, None, None, 185.8, None, None, 2.223, None, None, None, 37.15, None, None, None, None, None, 2019-05-03 09:00:00, None
None, None, None, None, 1.916, 350.4, None, None, None, None, None, None, None, None, 185.8, None, None, 3.589, None, None, None, 60.67, None, None, None, None, None, 2019-05-03 10:00:00, None
None, None, None, None, 2.436, 299.2, None, None, None, None, None, None, None, None, 185.6, None, None, 5.905, None, None, None, 63.65, None, None, None, None, None, 2019-05-03 12:00:00, None
None, None, None, None, 3.094, 293.3, None, None, None, None, None, None, None, None, 185.7, None, None, 6.549, None, None, None, 57.94, None, None, None, None, None, 2019-05-03 13:00:00, None
None, None, None, None, 2.494, 323.6, None, None, None, None, None, None, None, None, 184.5, None, None, 8.5, None, None, None, 72.75, None, None, None, None, None, 2019-05-03 14:00:00, None
None, None, None, None, 2.606, 46.46, None, None, None, None, None, None, None, None, 184.4, None, None, 8.66, None, None, None, 77.48, None, None, None, None, None, 2019-05-03 15:00:00, None
None, None, None, None, 2.337, 318.6, None, None, None, None, None, None, None, None, 184.8, None, None, 9.31, None, None, None, 63.3, None, None, None, None, None, 2019-05-03 16:00:00, None
None, None, None, None, 3.096, 358.9, None, None, None, None, None, None, None, None, 183.5, None, None, 10.23, None, None, None, 72.76, None, None, None, None, None, 2019-05-03 17:00:00, None
None, None, None, None, 2.655, 48.38, None, None, None, None, None, None, None, None, 183.1, None, None, 9.36, None, None, None, 60.03, None, None, None, None, None, 2019-05-03 18:00:00, None
None, None, None, None, 2.304, 66.82, None, None, None, None, None, None, None, None, 182.5, None, None, 7.212, None, None, None, 48.09, None, None, None, None, None, 2019-05-03 19:00:00, None
None, None, None, None, 1.755, 60.89, None, None, None, None, None, None, None, None, 182.8, None, None, 6.882, None, None, None, 53.79, None, None, None, None, None, 2019-05-03 20:00:00, None
None, None, None, None, 0.955, 85.7, None, None, None, None, None, None, None, None, 182.8, None, None, 3.899, None, None, None, 36.7, None, None, None, None, None, 2019-05-03 21:00:00, None
None, None, None, None, 0.229, 100.9, None, None, None, None, None, None, None, None, 183.0, None, None, 2.911, None, None, None, 20.69, None, None, None, None, None, 2019-05-03 22:00:00, None
None, None, None, None, 0.546, 97.8, None, None, None, None, None, None, None, None, 182.9, None, None, 2.467, None, None, None, 26.07, None, None, None, None, None, 2019-05-03 23:00:00, None
None, None, None, None, 0.717, 99.0, None, None, None, None, None, None, None, None, 182.6, None, None, 2.46, None, None, None, 25.66, None, None, None, None, None, 2019-05-04 00:00:00, None
None, None, None, None, 0.46, 97.5, None, None, None, None, None, None, None, None, 182.6, None, None, 1.915, None, None, None, 27.01, None, None, None, None, None, 2019-05-04 01:00:00, None
None, None, None, None, 0.431, 74.22, None, None, None, None, None, None, None, None, 182.8, None, None, 1.698, None, None, None, 42.5, None, None, None, None, None, 2019-05-04 02:00:00, None
None, None, None, None, 0.191, 86.7, None, None, None, None, None, None, None, None, 182.7, None, None, 1.534, None, None, None, 13.41, None, None, None, None, None, 2019-05-04 03:00:00, None
None, None, None, None, 0.254, 94.2, None, None, None, None, None, None, None, None, 182.7, None, None, 1.019, None, None, None, 32.15, None, None, None, None, None, 2019-05-04 04:00:00, None
None, None, None, None, 0.356, 102.7, None, None, None, None, None, None, None, None, 182.6, None, None, 0.92, None, None, None, 23.52, None, None, None, None, None, 2019-05-04 05:00:00, None
None, None, None, None, 0.49, 95.6, None, None, None, None, None, None, None, None, 182.6, None, None, 0.839, None, None, None, 17.2, None, None, None, None, None, 2019-05-04 06:00:00, None
None, None, None, None, 0.714, 95.2, None, None, None, None, None, None, None, None, 182.6, None, None, 1.254, None, None, None, 16.76, None, None, None, None, None, 2019-05-04 07:00:00, None
None, None, None, None, 0.781, 93.6, None, None, None, None, None, None, None, None, 182.6, None, None, 2.774, None, None, None, 28.33, None, None, None, None, None, 2019-05-04 08:00:00, None
None, None, None, None, 0.373, 78.23, None, None, None, None, None, None, None, None, 182.4, None, None, 4.353, None, None, None, 38.0, None, None, None, None, None, 2019-05-04 09:00:00, None
None, None, None, None, 1.323, 313.3, None, None, None, None, None, None, None, None, 181.9, None, None, 6.427, None, None, None, 60.56, None, None, None, None, None, 2019-05-04 11:00:00, None
None, None, None, None, 2.139, 333.1, None, None, None, None, None, None, None, None, 182.1, None, None, 7.908, None, None, None, 64.74, None, None, None, None, None, 2019-05-04 12:00:00, None
None, None, None, None, 3.21, 324.6, None, None, None, None, None, None, None, None, 181.8, None, None, 9.91, None, None, None, 73.78, None, None, None, None, None, 2019-05-04 13:00:00, None
None, None, None, None, 2.647, 8.08, None, None, None, None, None, None, None, None, 180.6, None, None, 9.42, None, None, None, 66.81, None, None, None, None, None, 2019-05-04 14:00:00, None
None, None, None, None, 2.973, 44.41, None, None, None, None, None, None, None, None, 180.4, None, None, 8.24, None, None, None, 56.17, None, None, None, None, None, 2019-05-04 15:00:00, None
None, None, None, None, 2.696, 50.95, None, None, None, None, None, None, None, None, 180.2, None, None, 9.54, None, None, None, 53.74, None, None, None, None, None, 2019-05-04 16:00:00, None
None, None, None, None, 2.516, 36.84, None, None, None, None, None, None, None, None, 179.5, None, None, 8.94, None, None, None, 56.63, None, None, None, None, None, 2019-05-04 17:00:00, None
None, None, None, None, 3.014, 59.63, None, None, None, None, None, None, None, None, 179.0, None, None, 8.14, None, None, None, 44.43, None, None, None, None, None, 2019-05-04 18:00:00, None
None, None, None, None, 1.769, 82.9, None, None, None, None, None, None, None, None, 179.0, None, None, 5.045, None, None, None, 53.01, None, None, None, None, None, 2019-05-04 19:00:00, None
None, None, None, None, 1.174, 90.3, None, None, None, None, None, None, None, None, 179.4, None, None, 3.922, None, None, None, 49.06, None, None, None, None, None, 2019-05-04 20:00:00, None
None, None, None, None, 0.57, 90.0, None, None, None, None, None, None, None, None, 179.7, None, None, 3.173, None, None, None, 35.64, None, None, None, None, None, 2019-05-04 21:00:00, None
None, None, None, None, 0.397, 88.9, None, None, None, None, None, None, None, None, 179.7, None, None, 3.343, None, None, None, 43.96, None, None, None, None, None, 2019-05-04 22:00:00, None
None, None, None, None, 0.587, 100.8, None, None, None, None, None, None, None, None, 179.7, None, None, 2.843, None, None, None, 40.42, None, None, None, None, None, 2019-05-04 23:00:00, None
None, None, None, None, 0.45, 78.39, None, None, None, None, None, None, None, None, 179.4, None, None, 3.531, None, None, None, 47.85, None, None, None, None, None, 2019-05-05 00:00:00, None
None, None, None, None, 0.941, 92.2, None, None, None, None, None, None, None, None, 179.3, None, None, 2.93, None, None, None, 52.56, None, None, None, None, None, 2019-05-05 01:00:00, None
None, None, None, None, 0.34, 97.0, None, None, None, None, None, None, None, None, 179.5, None, None, 1.736, None, None, None, 47.08, None, None, None, None, None, 2019-05-05 02:00:00, None
None, None, None, None, 1.356, 91.4, None, None, None, None, None, None, None, None, 179.6, None, None, 2.319, None, None, None, 53.95, None, None, None, None, None, 2019-05-05 03:00:00, None
None, None, None, None, 2.188, 44.39, None, None, None, None, None, None, None, None, 179.2, None, None, 3.657, None, None, None, 55.05, None, None, None, None, None, 2019-05-05 04:00:00, None
None, None, None, None, 1.221, 69.73, None, None, None, None, None, None, None, None, 179.4, None, None, 1.991, None, None, None, 57.43, None, None, None, None, None, 2019-05-05 05:00:00, None
None, None, None, None, 0.957, 77.25, None, None, None, None, None, None, None, None, 179.3, None, None, 1.822, None, None, None, 56.71, None, None, None, None, None, 2019-05-05 06:00:00, None
None, None, None, None, 0.488, 90.0, None, None, None, None, None, None, None, None, 179.4, None, None, 0.862, None, None, None, 47.74, None, None, None, None, None, 2019-05-05 07:00:00, None
None, None, None, None, 0.465, 83.4, None, None, None, None, None, None, None, None, 179.4, None, None, 1.653, None, None, None, 45.49, None, None, None, None, None, 2019-05-05 08:00:00, None
None, None, None, None, 0.854, 92.2, None, None, None, None, None, None, None, None, 178.7, None, None, 2.661, None, None, None, 37.8, None, None, None, None, None, 2019-05-05 09:00:00, None
None, None, None, None, 1.516, 281.7, None, None, None, None, None, None, None, None, 178.6, None, None, 8.41, None, None, None, 76.76, None, None, None, None, None, 2019-05-05 11:00:00, None
None, None, None, None, 2.422, 277.0, None, None, None, None, None, None, None, None, 177.1, None, None, 7.937, None, None, None, 65.86, None, None, None, None, None, 2019-05-05 12:00:00, None
None, None, None, None, 2.8, 285.8, None, None, None, None, None, None, None, None, 177.8, None, None, 8.5, None, None, None, 63.58, None, None, None, None, None, 2019-05-05 13:00:00, None
None, None, None, None, 2.568, 328.3, None, None, None, None, None, None, None, None, 177.2, None, None, 9.82, None, None, None, 74.79, None, None, None, None, None, 2019-05-05 14:00:00, None
None, None, None, None, 2.088, 354.1, None, None, None, None, None, None, None, None, 176.2, None, None, 10.56, None, None, None, 74.53, None, None, None, None, None, 2019-05-05 15:00:00, None
None, None, None, None, 2.68, 343.4, None, None, None, None, None, None, None, None, 175.5, None, None, 10.56, None, None, None, 61.97, None, None, None, None, None, 2019-05-05 16:00:00, None
None, None, None, None, 2.864, 48.38, None, None, None, None, None, None, None, None, 175.3, None, None, 10.5, None, None, None, 59.16, None, None, None, None, None, 2019-05-05 18:00:00, None
None, None, None, None, 2.585, 61.49, None, None, None, None, None, None, None, None, 175.7, None, None, 8.76, None, None, None, 68.08, None, None, None, None, None, 2019-05-05 19:00:00, None
None, None, None, None, 2.049, 41.98, None, None, None, None, None, None, None, None, 175.8, None, None, 7.89, None, None, None, 67.95, None, None, None, None, None, 2019-05-05 20:00:00, None
None, None, None, None, 1.397, 41.23, None, None, None, None, None, None, None, None, 175.8, None, None, 5.84, None, None, None, 66.17, None, None, None, None, None, 2019-05-05 21:00:00, None
None, None, None, None, 0.587, 79.95, None, None, None, None, None, None, None, None, 175.0, None, None, 3.276, None, None, None, 54.04, None, None, None, None, None, 2019-05-05 22:00:00, None
None, None, None, None, 0.734, 89.0, None, None, None, None, None, None, None, None, 175.0, None, None, 3.174, None, None, None, 43.3, None, None, None, None, None, 2019-05-05 23:00:00, None
None, None, None, None, 0.981, 82.9, None, None, None, None, None, None, None, None, 174.9, None, None, 2.086, None, None, None, 47.94, None, None, None, None, None, 2019-05-06 00:00:00, None
None, None, None, None, 0.479, 85.7, None, None, None, None, None, None, None, None, 174.6, None, None, 1.877, None, None, None, 46.86, None, None, None, None, None, 2019-05-06 01:00:00, None
None, None, None, None, 0.399, 90.4, None, None, None, None, None, None, None, None, 174.8, None, None, 1.239, None, None, None, 48.78, None, None, None, None, None, 2019-05-06 02:00:00, None
None, None, None, None, 0.297, 103.6, None, None, None, None, None, None, None, None, 174.7, None, None, 1.049, None, None, None, 26.19, None, None, None, None, None, 2019-05-06 03:00:00, None
None, None, None, None, 0.331, 100.9, None, None, None, None, None, None, None, None, 174.8, None, None, 0.887, None, None, None, 37.52, None, None, None, None, None, 2019-05-06 04:00:00, None
None, None, None, None, 0.388, 94.2, None, None, None, None, None, None, None, None, 174.4, None, None, 0.598, None, None, None, 32.61, None, None, None, None, None, 2019-05-06 05:00:00, None
None, None, None, None, 0.153, 90.6, None, None, None, None, None, None, None, None, 174.6, None, None, 0.17, None, None, None, 26.83, None, None, None, None, None, 2019-05-06 06:00:00, None
None, None, None, None, 0.111, 98.5, None, None, None, None, None, None, None, None, 174.5, None, None, 0.213, None, None, None, 29.37, None, None, None, None, None, 2019-05-06 07:00:00, None
None, None, None, None, 0.765, 91.2, None, None, None, None, None, None, None, None, 174.7, None, None, 1.562, None, None, None, 31.51, None, None, None, None, None, 2019-05-06 08:00:00, None
None, None, None, None, 1.621, 76.93, None, None, None, None, None, None, None, None, 175.2, None, None, 4.571, None, None, None, 59.46, None, None, None, None, None, 2019-05-06 09:00:00, None
None, None, None, None, 3.039, 293.1, None, None, None, None, None, None, None, None, 174.5, None, None, 7.907, None, None, None, 54.37, None, None, None, None, None, 2019-05-06 11:00:00, None
None, None, None, None, 3.01, 322.8, None, None, None, None, None, None, None, None, 174.2, None, None, 7.949, None, None, None, 65.29, None, None, None, None, None, 2019-05-06 12:00:00, None
None, None, None, None, 2.622, 294.4, None, None, None, None, None, None, None, None, 174.0, None, None, 9.08, None, None, None, 66.26, None, None, None, None, None, 2019-05-06 13:00:00, None
None, None, None, None, 2.331, 307.5, None, None, None, None, None, None, None, None, 172.0, None, None, 11.08, None, None, None, 61.37, None, None, None, None, None, 2019-05-06 14:00:00, None
None, None, None, None, 1.858, 358.3, None, None, None, None, None, None, None, None, 171.3, None, None, 11.79, None, None, None, 74.14, None, None, None, None, None, 2019-05-06 15:00:00, None
None, None, None, None, 2.538, 6.425, None, None, None, None, None, None, None, None, 172.4, None, None, 11.97, None, None, None, 77.37, None, None, None, None, None, 2019-05-06 16:00:00, None
None, None, None, None, 2.135, 13.12, None, None, None, None, None, None, None, None, 171.4, None, None, 11.75, None, None, None, 74.85, None, None, None, None, None, 2019-05-06 17:00:00, None
None, None, None, None, 1.748, 41.37, None, None, None, None, None, None, None, None, 171.6, None, None, 10.37, None, None, None, 60.91, None, None, None, None, None, 2019-05-06 18:00:00, None
None, None, None, None, 1.272, 41.41, None, None, None, None, None, None, None, None, 170.8, None, None, 8.23, None, None, None, 63.41, None, None, None, None, None, 2019-05-06 19:00:00, None
None, None, None, None, 1.553, 57.71, None, None, None, None, None, None, None, None, 170.7, None, None, 7.182, None, None, None, 70.84, None, None, None, None, None, 2019-05-06 20:00:00, None
None, None, None, None, 0.469, 85.4, None, None, None, None, None, None, None, None, 171.1, None, None, 4.822, None, None, None, 37.6, None, None, None, None, None, 2019-05-06 21:00:00, None
None, None, None, None, 0.347, 86.5, None, None, None, None, None, None, None, None, 170.9, None, None, 3.912, None, None, None, 30.31, None, None, None, None, None, 2019-05-06 22:00:00, None
None, None, None, None, 0.039, 89.9, None, None, None, None, None, None, None, None, 171.0, None, None, 3.43, None, None, None, 18.03, None, None, None, None, None, 2019-05-06 23:00:00, None
None, None, None, None, 0.302, 80.1, None, None, None, None, None, None, None, None, 170.8, None, None, 3.435, None, None, None, 40.86, None, None, None, None, None, 2019-05-07 00:00:00, None
None, None, None, None, 1.067, 89.3, None, None, None, None, None, None, None, None, 171.1, None, None, 3.212, None, None, None, 47.39, None, None, None, None, None, 2019-05-07 01:00:00, None
None, None, None, None, 0.116, 90.5, None, None, None, None, None, None, None, None, 170.9, None, None, 2.84, None, None, None, 33.0, None, None, None, None, None, 2019-05-07 02:00:00, None
None, None, None, None, 0.162, 86.7, None, None, None, None, None, None, None, None, 170.9, None, None, 2.987, None, None, None, 35.85, None, None, None, None, None, 2019-05-07 03:00:00, None
None, None, None, None, 0.487, 84.6, None, None, None, None, None, None, None, None, 170.9, None, None, 3.165, None, None, None, 33.31, None, None, None, None, None, 2019-05-07 04:00:00, None
None, None, None, None, 0.341, 87.8, None, None, None, None, None, None, None, None, 170.7, None, None, 2.786, None, None, None, 41.03, None, None, None, None, None, 2019-05-07 05:00:00, None
None, None, None, None, 0.387, 91.3, None, None, None, None, None, None, None, None, 170.7, None, None, 2.536, None, None, None, 35.04, None, None, None, None, None, 2019-05-07 06:00:00, None
None, None, None, None, 0.476, 102.6, None, None, None, None, None, None, None, None, 170.6, None, None, 1.833, None, None, None, 31.82, None, None, None, None, None, 2019-05-07 07:00:00, None
None, None, None, None, 0.82, 103.8, None, None, None, None, None, None, None, None, 170.7, None, None, 2.541, None, None, None, 28.96, None, None, None, None, None, 2019-05-07 08:00:00, None
None, None, None, None, 0.848, 81.9, None, None, None, None, None, None, None, None, 170.1, None, None, 5.375, None, None, None, 58.62, None, None, None, None, None, 2019-05-07 09:00:00, None
None, None, None, None, 1.907, 9.19, None, None, None, None, None, None, None, None, 170.0, None, None, 7.132, None, None, None, 73.2, None, None, None, None, None, 2019-05-07 10:00:00, None
None, None, None, None, 2.839, 294.5, None, None, None, None, None, None, None, None, 170.5, None, None, 8.5, None, None, None, 53.14, None, None, None, None, None, 2019-05-07 11:00:00, None
None, None, None, None, 2.188, 275.8, None, None, None, None, None, None, None, None, 169.4, None, None, 10.18, None, None, None, 65.44, None, None, None, None, None, 2019-05-07 13:00:00, None
None, None, None, None, 2.358, 307.7, None, None, None, None, None, None, None, None, 168.6, None, None, 12.86, None, None, None, 65.25, None, None, None, None, None, 2019-05-07 15:00:00, None
None, None, None, None, 2.79, 304.1, None, None, None, None, None, None, None, None, 169.4, None, None, 11.27, None, None, None, 66.55, None, None, None, None, None, 2019-05-07 16:00:00, None
None, None, None, None, 3.397, 335.2, None, None, None, None, None, None, None, None, 166.5, None, None, 12.08, None, None, None, 67.4, None, None, None, None, None, 2019-05-07 17:00:00, None
None, None, None, None, 3.078, 23.54, None, None, None, None, None, None, None, None, 165.7, None, None, 11.5, None, None, None, 73.39, None, None, None, None, None, 2019-05-07 18:00:00, None
None, None, None, None, 1.927, 330.6, None, None, None, None, None, None, None, None, 165.7, None, None, 8.07, None, None, None, 59.82, None, None, None, None, None, 2019-05-07 19:00:00, None
None, None, None, None, 1.646, 349.4, None, None, None, None, None, None, None, None, 165.8, None, None, 6.915, None, None, None, 64.62, None, None, None, None, None, 2019-05-07 20:00:00, None
None, None, None, None, 0.991, 34.68, None, None, None, None, None, None, None, None, 165.6, None, None, 5.893, None, None, None, 61.23, None, None, None, None, None, 2019-05-07 21:00:00, None
None, None, None, None, 0.789, 87.6, None, None, None, None, None, None, None, None, 165.9, None, None, 3.97, None, None, None, 37.39, None, None, None, None, None, 2019-05-07 22:00:00, None
None, None, None, None, 0.328, 91.0, None, None, None, None, None, None, None, None, 165.8, None, None, 2.699, None, None, None, 42.04, None, None, None, None, None, 2019-05-07 23:00:00, None
None, None, None, None, 0.213, 74.13, None, None, None, None, None, None, None, None, 165.7, None, None, 2.224, None, None, None, 35.16, None, None, None, None, None, 2019-05-08 00:00:00, None
None, None, None, None, 0.341, 81.2, None, None, None, None, None, None, None, None, 165.6, None, None, 1.893, None, None, None, 33.72, None, None, None, None, None, 2019-05-08 01:00:00, None
None, None, None, None, 0.463, 78.9, None, None, None, None, None, None, None, None, 166.5, None, None, 2.441, None, None, None, 62.77, None, None, None, None, None, 2019-05-08 02:00:00, None
