station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, snwfl_amt_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, None, 7.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 05:00:00, None, None, None
None, None, 7.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 06:00:00, None, None, None
None, None, 7.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 07:00:00, None, None, None
None, None, 7.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 08:00:00, None, None, None
None, None, 7.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 09:00:00, None, None, None
None, None, 8.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 10:00:00, None, None, None
None, None, 8.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 11:00:00, None, None, None
None, None, 8.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 12:00:00, None, None, None
None, None, 8.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 13:00:00, None, None, None
None, None, 9.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 14:00:00, None, None, None
None, None, 9.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 15:00:00, None, None, None
None, None, 9.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 16:00:00, None, None, None
None, None, 9.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 17:00:00, None, None, None
None, None, 9.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 18:00:00, None, None, None
None, None, 8.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 19:00:00, None, None, None
None, None, 8.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 20:00:00, None, None, None
None, None, 8.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 21:00:00, None, None, None
None, None, 8.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 22:00:00, None, None, None
None, None, 8.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-03 23:00:00, None, None, None
None, None, 8.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 00:00:00, None, None, None
None, None, 7.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 01:00:00, None, None, None
None, None, 8.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 02:00:00, None, None, None
None, None, 7.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 03:00:00, None, None, None
None, None, 7.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 04:00:00, None, None, None
None, None, 7.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 05:00:00, None, None, None
None, None, 7.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 06:00:00, None, None, None
None, None, 7.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 07:00:00, None, None, None
None, None, 7.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 08:00:00, None, None, None
None, None, 7.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 09:00:00, None, None, None
None, None, 8.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 10:00:00, None, None, None
None, None, 9.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 11:00:00, None, None, None
None, None, 9.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 12:00:00, None, None, None
None, None, 10.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 13:00:00, None, None, None
None, None, 10.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 14:00:00, None, None, None
None, None, 11.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 15:00:00, None, None, None
None, None, 10.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 16:00:00, None, None, None
None, None, 10.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 17:00:00, None, None, None
None, None, 10.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 18:00:00, None, None, None
None, None, 10.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 19:00:00, None, None, None
None, None, 10.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 20:00:00, None, None, None
None, None, 9.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 21:00:00, None, None, None
None, None, 8.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 22:00:00, None, None, None
None, None, 8.32, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-04 23:00:00, None, None, None
None, None, 8.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 00:00:00, None, None, None
None, None, 8.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 01:00:00, None, None, None
None, None, 8.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 02:00:00, None, None, None
None, None, 7.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 03:00:00, None, None, None
None, None, 7.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 04:00:00, None, None, None
None, None, 7.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 05:00:00, None, None, None
None, None, 6.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 06:00:00, None, None, None
None, None, 6.894, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 07:00:00, None, None, None
None, None, 6.905, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 08:00:00, None, None, None
None, None, 7.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 09:00:00, None, None, None
None, None, 8.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 11:00:00, None, None, None
None, None, 8.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 12:00:00, None, None, None
None, None, 9.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 13:00:00, None, None, None
None, None, 10.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 14:00:00, None, None, None
None, None, 10.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 15:00:00, None, None, None
None, None, 10.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 16:00:00, None, None, None
None, None, 10.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 17:00:00, None, None, None
None, None, 10.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 18:00:00, None, None, None
None, None, 9.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 19:00:00, None, None, None
None, None, 8.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 20:00:00, None, None, None
None, None, 8.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 21:00:00, None, None, None
None, None, 7.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 22:00:00, None, None, None
None, None, 7.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-05 23:00:00, None, None, None
None, None, 7.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 00:00:00, None, None, None
None, None, 7.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 01:00:00, None, None, None
None, None, 7.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 02:00:00, None, None, None
None, None, 8.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 03:00:00, None, None, None
None, None, 7.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 04:00:00, None, None, None
None, None, 7.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 05:00:00, None, None, None
None, None, 7.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 06:00:00, None, None, None
None, None, 7.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 07:00:00, None, None, None
None, None, 7.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 08:00:00, None, None, None
None, None, 7.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 09:00:00, None, None, None
None, None, 8.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 10:00:00, None, None, None
None, None, 9.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 11:00:00, None, None, None
None, None, 9.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 12:00:00, None, None, None
None, None, 9.32, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 13:00:00, None, None, None
None, None, 10.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 14:00:00, None, None, None
None, None, 10.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 15:00:00, None, None, None
None, None, 10.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 16:00:00, None, None, None
None, None, 11.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 17:00:00, None, None, None
None, None, 10.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 18:00:00, None, None, None
None, None, 10.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 19:00:00, None, None, None
None, None, 10.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 20:00:00, None, None, None
None, None, 8.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 21:00:00, None, None, None
None, None, 8.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 22:00:00, None, None, None
None, None, 7.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-06 23:00:00, None, None, None
None, None, 7.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 00:00:00, None, None, None
None, None, 7.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 01:00:00, None, None, None
None, None, 7.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 02:00:00, None, None, None
None, None, 7.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 03:00:00, None, None, None
None, None, 7.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 04:00:00, None, None, None
None, None, 7.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 05:00:00, None, None, None
None, None, 7.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 06:00:00, None, None, None
None, None, 7.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 07:00:00, None, None, None
None, None, 7.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 08:00:00, None, None, None
None, None, 7.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 09:00:00, None, None, None
None, None, 8.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 10:00:00, None, None, None
None, None, 8.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 11:00:00, None, None, None
None, None, 10.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 12:00:00, None, None, None
None, None, 11.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 13:00:00, None, None, None
None, None, 13.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 14:00:00, None, None, None
None, None, 13.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 15:00:00, None, None, None
None, None, 14.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 16:00:00, None, None, None
None, None, 13.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 17:00:00, None, None, None
None, None, 13.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 18:00:00, None, None, None
None, None, 12.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 19:00:00, None, None, None
None, None, 11.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 20:00:00, None, None, None
None, None, 10.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 21:00:00, None, None, None
None, None, 10.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 22:00:00, None, None, None
None, None, 9.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-07 23:00:00, None, None, None
None, None, 9.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 00:00:00, None, None, None
None, None, 8.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 01:00:00, None, None, None
None, None, 8.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 02:00:00, None, None, None
None, None, 8.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 03:00:00, None, None, None
None, None, 7.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 04:00:00, None, None, None
None, None, 7.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 05:00:00, None, None, None
None, None, 7.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 06:00:00, None, None, None
None, None, 6.786, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 07:00:00, None, None, None
None, None, 6.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 08:00:00, None, None, None
None, None, 9.32, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 09:00:00, None, None, None
None, None, 10.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 10:00:00, None, None, None
None, None, 11.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 11:00:00, None, None, None
None, None, 10.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 12:00:00, None, None, None
None, None, 13.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 13:00:00, None, None, None
None, None, 14.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 14:00:00, None, None, None
None, None, 15.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 15:00:00, None, None, None
None, None, 17.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 16:00:00, None, None, None
None, None, 16.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 17:00:00, None, None, None
None, None, 15.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 18:00:00, None, None, None
None, None, 14.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 19:00:00, None, None, None
None, None, 13.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 20:00:00, None, None, None
None, None, 12.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 21:00:00, None, None, None
None, None, 11.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 22:00:00, None, None, None
None, None, 10.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-08 23:00:00, None, None, None
None, None, 10.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 00:00:00, None, None, None
None, None, 10.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 01:00:00, None, None, None
None, None, 9.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 02:00:00, None, None, None
None, None, 9.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 03:00:00, None, None, None
None, None, 8.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 04:00:00, None, None, None
None, None, 8.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 05:00:00, None, None, None
None, None, 8.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 06:00:00, None, None, None
None, None, 7.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 07:00:00, None, None, None
None, None, 7.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 08:00:00, None, None, None
None, None, 9.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 09:00:00, None, None, None
None, None, 12.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 10:00:00, None, None, None
None, None, 14.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 11:00:00, None, None, None
None, None, 15.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 12:00:00, None, None, None
None, None, 17.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 13:00:00, None, None, None
None, None, 17.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 14:00:00, None, None, None
None, None, 19.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 15:00:00, None, None, None
None, None, 18.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 16:00:00, None, None, None
None, None, 18.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 17:00:00, None, None, None
None, None, 17.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 18:00:00, None, None, None
None, None, 18.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 19:00:00, None, None, None
None, None, 17.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 20:00:00, None, None, None
None, None, 17.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 21:00:00, None, None, None
None, None, 13.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 22:00:00, None, None, None
None, None, 12.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-09 23:00:00, None, None, None
None, None, 11.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 00:00:00, None, None, None
None, None, 11.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 01:00:00, None, None, None
None, None, 11.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 02:00:00, None, None, None
None, None, 11.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 03:00:00, None, None, None
None, None, 11.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 04:00:00, None, None, None
None, None, 11.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 05:00:00, None, None, None
None, None, 12.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 06:00:00, None, None, None
None, None, 12.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 07:00:00, None, None, None
None, None, 12.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 08:00:00, None, None, None
None, None, 14.32, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 09:00:00, None, None, None
None, None, 16.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 10:00:00, None, None, None
None, None, 17.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 11:00:00, None, None, None
None, None, 17.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 12:00:00, None, None, None
None, None, 20.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 13:00:00, None, None, None
None, None, 19.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 14:00:00, None, None, None
None, None, 19.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 15:00:00, None, None, None
None, None, 20.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 16:00:00, None, None, None
None, None, 17.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 17:00:00, None, None, None
None, None, 15.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 18:00:00, None, None, None
None, None, 15.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 19:00:00, None, None, None
None, None, 14.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 20:00:00, None, None, None
None, None, 14.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 21:00:00, None, None, None
None, None, 12.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 22:00:00, None, None, None
None, None, 12.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-10 23:00:00, None, None, None
None, None, 11.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 00:00:00, None, None, None
None, None, 10.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 01:00:00, None, None, None
None, None, 9.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 02:00:00, None, None, None
None, None, 9.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 03:00:00, None, None, None
None, None, 9.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 04:00:00, None, None, None
None, None, 9.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 05:00:00, None, None, None
None, None, 10.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 06:00:00, None, None, None
None, None, 10.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 07:00:00, None, None, None
None, None, 10.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 08:00:00, None, None, None
None, None, 10.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 09:00:00, None, None, None
None, None, 10.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 10:00:00, None, None, None
None, None, 11.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 11:00:00, None, None, None
None, None, 12.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 12:00:00, None, None, None
None, None, 12.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 13:00:00, None, None, None
None, None, 14.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 14:00:00, None, None, None
None, None, 14.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 15:00:00, None, None, None
None, None, 13.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 16:00:00, None, None, None
None, None, 14.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 17:00:00, None, None, None
None, None, 14.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 18:00:00, None, None, None
None, None, 12.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 19:00:00, None, None, None
None, None, 11.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 20:00:00, None, None, None
None, None, 10.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 21:00:00, None, None, None
None, None, 10.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 22:00:00, None, None, None
None, None, 9.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-11 23:00:00, None, None, None
None, None, 9.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 00:00:00, None, None, None
None, None, 8.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 01:00:00, None, None, None
None, None, 7.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 02:00:00, None, None, None
None, None, 7.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 03:00:00, None, None, None
None, None, 6.825, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 04:00:00, None, None, None
None, None, 6.611, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 05:00:00, None, None, None
None, None, 6.447, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 06:00:00, None, None, None
None, None, 6.149, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 07:00:00, None, None, None
None, None, 5.985, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 08:00:00, None, None, None
None, None, 9.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 09:00:00, None, None, None
None, None, 8.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 10:00:00, None, None, None
None, None, 11.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 11:00:00, None, None, None
None, None, 10.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 12:00:00, None, None, None
None, None, 12.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 13:00:00, None, None, None
None, None, 13.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 14:00:00, None, None, None
None, None, 14.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 15:00:00, None, None, None
None, None, 15.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 16:00:00, None, None, None
None, None, 16.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 17:00:00, None, None, None
None, None, 15.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 18:00:00, None, None, None
None, None, 14.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 19:00:00, None, None, None
None, None, 13.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 20:00:00, None, None, None
None, None, 13.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-05-12 21:00:00, None, None, None
