station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, 1.531, None, None, None, None, None, 41.6, None, 5.112, 226.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 13:00:00, None, None, 132.3
None, 1.81, None, None, None, None, None, 43.88, None, 2.597, 224.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 14:00:00, None, None, 132.0
None, 2.65, None, None, None, None, None, 64.27, None, 1.06, 299.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 15:00:00, None, None, 131.9
None, 2.953, None, None, None, None, None, 64.05, None, 1.814, 338.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 16:00:00, None, None, 132.0
None, 2.502, None, None, None, None, None, 70.43, None, 1.798, 321.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 17:00:00, None, None, 131.9
None, 1.681, None, None, None, None, None, 68.19, None, 3.311, 189.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 18:00:00, None, None, 131.7
None, 0.268, None, None, None, None, None, 58.25, None, 2.845, 217.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 19:00:00, None, None, 131.5
None, 0.054, None, None, None, None, None, 39.85, None, 2.26, 244.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 20:00:00, None, None, 132.7
None, 0.09, None, None, None, None, None, 26.01, None, 0.001, 229.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 21:00:00, None, None, 137.1
None, 0.044, None, None, None, None, None, 26.52, None, 0.0, 220.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 22:00:00, None, None, 136.7
None, 0.013, None, None, None, None, None, 31.74, None, 0.0, 228.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-18 23:00:00, None, None, 138.6
None, -0.063, None, None, None, None, None, 23.56, None, 0.0, 221.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 00:00:00, None, None, 138.6
None, -0.932, None, None, None, None, None, 43.77, None, 0.0, 241.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 01:00:00, None, None, 139.0
None, -1.356, None, None, None, None, None, 41.95, None, 0.0, 252.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 02:00:00, None, None, 141.3
None, -2.542, None, None, None, None, None, 38.43, None, 0.0, 227.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 03:00:00, None, None, 139.2
None, -2.301, None, None, None, None, None, 25.73, None, 0.0, 216.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 04:00:00, None, None, 139.8
None, -2.298, None, None, None, None, None, 42.81, None, 0.0, 233.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 05:00:00, None, None, 139.9
None, -2.347, None, None, None, None, None, 41.76, None, 0.0, 230.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 06:00:00, None, None, 139.7
None, -2.589, None, None, None, None, None, 41.75, None, 0.0, 241.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 07:00:00, None, None, 139.6
None, -2.393, None, None, None, None, None, 27.93, None, 0.0, 205.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 08:00:00, None, None, 139.3
None, -1.712, None, None, None, None, None, 31.26, None, 0.0, 232.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 09:00:00, None, None, 138.9
None, -2.054, None, None, None, None, None, 26.95, None, 0.0, 230.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 10:00:00, None, None, 138.1
None, -2.417, None, None, None, None, None, 21.1, None, 0.0, 214.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 11:00:00, None, None, 137.9
None, -0.981, None, None, None, None, None, 32.11, None, 0.004, 244.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 12:00:00, None, None, 138.0
None, 0.938, None, None, None, None, None, 40.59, None, 0.493, 275.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 13:00:00, None, None, 138.5
None, 0.652, None, None, None, None, None, 36.12, None, 2.162, 251.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 14:00:00, None, None, 137.7
None, 1.926, None, None, None, None, None, 38.61, None, 1.682, 260.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 15:00:00, None, None, 136.1
None, 3.061, None, None, None, None, None, 45.28, None, 2.392, 251.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 16:00:00, None, None, 136.4
None, 2.041, None, None, None, None, None, 42.24, None, 3.138, 237.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 17:00:00, None, None, 136.3
None, 0.624, None, None, None, None, None, 53.08, None, 2.494, 239.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 18:00:00, None, None, 135.8
None, 0.853, None, None, None, None, None, 53.5, None, 1.938, 249.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 19:00:00, None, None, 135.3
None, -0.287, None, None, None, None, None, 46.37, None, 2.601, 248.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 20:00:00, None, None, 134.8
None, -1.654, None, None, None, None, None, 51.32, None, 3.227, 210.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 21:00:00, None, None, 135.2
None, -2.737, None, None, None, None, None, 35.59, None, 5.571, 229.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 22:00:00, None, None, 135.7
None, -2.981, None, None, None, None, None, 50.37, None, 1.57, 195.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-19 23:00:00, None, None, 135.4
None, -3.457, None, None, None, None, None, 33.32, None, 3.713, 212.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 00:00:00, None, None, 134.5
None, -3.805, None, None, None, None, None, 50.52, None, 3.266, 243.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 01:00:00, None, None, 134.1
None, -4.066, None, None, None, None, None, 57.41, None, 2.485, 242.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 02:00:00, None, None, 134.0
None, -4.612, None, None, None, None, None, 75.46, None, 1.949, 249.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 03:00:00, None, None, 134.9
None, -5.071, None, None, None, None, None, 77.36, None, 2.077, 169.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 04:00:00, None, None, 135.0
None, -6.196, None, None, None, None, None, 67.15, None, 2.113, 241.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 05:00:00, None, None, 135.0
None, -6.08, None, None, None, None, None, 53.85, None, 2.547, 211.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 06:00:00, None, None, 135.2
None, -6.273, None, None, None, None, None, 55.63, None, 2.49, 227.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 07:00:00, None, None, 135.3
None, -6.523, None, None, None, None, None, 52.41, None, 1.864, 207.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 08:00:00, None, None, 135.2
None, -7.056, None, None, None, None, None, 48.87, None, 2.308, 179.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 09:00:00, None, None, 135.1
None, -7.105, None, None, None, None, None, 22.72, None, 3.572, 167.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 10:00:00, None, None, 135.2
None, -5.466, None, None, None, None, None, 32.17, None, 2.96, 194.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 11:00:00, None, None, 135.3
None, -4.167, None, None, None, None, None, 57.36, None, 1.961, 226.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 12:00:00, None, None, 135.2
None, -0.449, None, None, None, None, None, 42.34, None, 2.53, 225.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 13:00:00, None, None, 134.9
None, 2.309, None, None, None, None, None, 57.51, None, 2.356, 245.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 14:00:00, None, None, 134.7
None, 3.317, None, None, None, None, None, 54.96, None, 2.737, 269.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 15:00:00, None, None, 134.3
None, 4.472, None, None, None, None, None, 57.15, None, 2.191, 257.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 16:00:00, None, None, 133.2
None, 5.025, None, None, None, None, None, 55.66, None, 2.537, 263.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 17:00:00, None, None, 132.8
None, 5.78, None, None, None, None, None, 49.91, None, 2.074, 270.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 18:00:00, None, None, 132.1
None, 4.099, None, None, None, None, None, 58.5, None, 2.043, 285.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 19:00:00, None, None, 131.9
None, 2.844, None, None, None, None, None, 53.64, None, 1.988, 295.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 20:00:00, None, None, 132.1
None, 1.158, None, None, None, None, None, 52.84, None, 1.508, 259.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 21:00:00, None, None, 131.9
None, -2.25, None, None, None, None, None, 25.19, None, 3.338, 165.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 22:00:00, None, None, 132.0
None, -1.382, None, None, None, None, None, 27.5, None, 3.956, 151.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-20 23:00:00, None, None, 132.1
None, -1.956, None, None, None, None, None, 26.27, None, 3.983, 162.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 00:00:00, None, None, 131.9
None, -1.9, None, None, None, None, None, 35.27, None, 3.774, 180.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 01:00:00, None, None, 132.1
None, -2.688, None, None, None, None, None, 34.56, None, 5.145, 192.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 02:00:00, None, None, 131.9
None, -2.135, None, None, None, None, None, 30.56, None, 4.933, 198.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 03:00:00, None, None, 132.0
None, -2.385, None, None, None, None, None, 32.32, None, 5.418, 209.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 04:00:00, None, None, 132.0
None, -1.845, None, None, None, None, None, 26.2, None, 7.032, 213.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 05:00:00, None, None, 132.0
None, -1.422, None, None, None, None, None, 32.68, None, 5.791, 216.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 06:00:00, None, None, 132.3
None, -0.929, None, None, None, None, None, 31.94, None, 7.296, 214.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 07:00:00, None, None, 132.7
None, 0.046, None, None, None, None, None, 31.84, None, 8.48, 217.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 08:00:00, None, None, 132.2
None, 1.068, None, None, None, None, None, 24.88, None, 11.13, 217.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 09:00:00, None, None, 132.3
None, 1.945, None, None, None, None, None, 26.0, None, 9.93, 218.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 10:00:00, None, None, 132.2
None, 2.129, None, None, None, None, None, 25.93, None, 9.8, 222.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 11:00:00, None, None, 131.6
None, 2.665, None, None, None, None, None, 31.42, None, 5.634, 223.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 12:00:00, None, None, 132.4
None, 6.474, None, None, None, None, None, 37.31, None, 6.017, 242.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 13:00:00, None, None, 131.6
None, 6.209, None, None, None, None, None, 34.84, None, 7.482, 242.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 14:00:00, None, None, 130.9
None, 7.572, None, None, None, None, None, 39.48, None, 7.799, 243.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 15:00:00, None, None, 131.0
None, 7.759, None, None, None, None, None, 38.18, None, 7.134, 246.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 16:00:00, None, None, 130.0
None, 6.384, None, None, None, None, None, 36.82, None, 7.286, 244.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 17:00:00, None, None, 130.9
None, 6.473, None, None, None, None, None, 46.27, None, 5.777, 242.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 18:00:00, None, None, 130.6
None, 6.575, None, None, None, None, None, 46.91, None, 4.691, 235.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 19:00:00, None, None, 130.3
None, 5.503, None, None, None, None, None, 53.09, None, 4.465, 235.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 20:00:00, None, None, 130.3
None, 4.163, None, None, None, None, None, 26.43, None, 8.71, 216.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 21:00:00, None, None, 130.3
None, 3.574, None, None, None, None, None, 26.91, None, 7.351, 209.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 22:00:00, None, None, 130.2
None, 3.82, None, None, None, None, None, 23.59, None, 8.88, 218.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-21 23:00:00, None, None, 130.2
None, 3.754, None, None, None, None, None, 25.36, None, 10.04, 219.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 00:00:00, None, None, 130.4
None, 3.438, None, None, None, None, None, 28.54, None, 8.73, 223.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 01:00:00, None, None, 130.2
None, 3.155, None, None, None, None, None, 31.74, None, 9.61, 221.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 02:00:00, None, None, 130.2
None, 1.444, None, None, None, None, None, 47.15, None, 8.73, 221.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 03:00:00, None, None, 130.2
None, 1.83, None, None, None, None, None, 69.94, None, 8.2, 209.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 04:00:00, None, None, 130.2
None, 0.568, None, None, None, None, None, 64.6, None, 7.028, 205.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 05:00:00, None, None, 130.1
None, 0.247, None, None, None, None, None, 77.51, None, 8.16, 209.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 06:00:00, None, None, 130.1
None, 0.127, None, None, None, None, None, 52.93, None, 10.29, 210.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 07:00:00, None, None, 130.3
None, 0.335, None, None, None, None, None, 75.94, None, 6.46, 339.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 08:00:00, None, None, 129.6
None, 0.619, None, None, None, None, None, 74.87, None, 7.027, 213.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 09:00:00, None, None, 131.0
None, 0.622, None, None, None, None, None, 73.26, None, 7.271, 34.24, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 10:00:00, None, None, 130.3
None, 0.862, None, None, None, None, None, 64.74, None, 7.649, 215.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 11:00:00, None, None, 130.8
None, 1.224, None, None, None, None, None, 62.15, None, 11.92, 212.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 12:00:00, None, None, 130.1
None, 1.698, None, None, None, None, None, 73.28, None, 6.002, 205.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 13:00:00, None, None, 130.6
None, 3.932, None, None, None, None, None, 46.39, None, 9.67, 212.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 14:00:00, None, None, 130.6
None, 3.433, None, None, None, None, None, 33.1, None, 10.9, 215.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 15:00:00, None, None, 130.5
None, 6.006, None, None, None, None, None, 42.13, None, 11.08, 222.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 16:00:00, None, None, 130.0
None, 7.127, None, None, None, None, None, 23.28, None, 15.91, 220.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 18:00:00, None, None, 128.6
None, 6.644, None, None, None, None, None, 25.93, None, 14.97, 224.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 19:00:00, None, None, 128.1
None, 5.424, None, None, None, None, None, 22.53, None, 15.12, 219.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 20:00:00, None, None, 128.5
None, 4.135, None, None, None, None, None, 17.86, None, 14.07, 221.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 21:00:00, None, None, 128.3
None, 3.35, None, None, None, None, None, 17.56, None, 12.99, 222.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 22:00:00, None, None, 128.5
None, 3.097, None, None, None, None, None, 52.21, None, 3.555, 244.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-22 23:00:00, None, None, 128.8
None, 1.739, None, None, None, None, None, 52.03, None, 2.186, 236.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 00:00:00, None, None, 128.6
None, 1.303, None, None, None, None, None, 38.65, None, 2.394, 209.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 01:00:00, None, None, 128.5
None, 1.346, None, None, None, None, None, 67.31, None, 2.082, 219.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 02:00:00, None, None, 128.3
None, 0.353, None, None, None, None, None, 57.85, None, 1.919, 234.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 03:00:00, None, None, 128.4
None, 0.337, None, None, None, None, None, 53.84, None, 2.697, 236.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 04:00:00, None, None, 128.5
None, -0.055, None, None, None, None, None, 48.07, None, 1.414, 235.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 05:00:00, None, None, 128.3
None, -0.298, None, None, None, None, None, 48.15, None, 0.721, 225.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 06:00:00, None, None, 128.4
None, -0.493, None, None, None, None, None, 66.72, None, 0.222, 274.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 07:00:00, None, None, 128.4
None, -0.297, None, None, None, None, None, 58.18, None, 0.457, 219.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 08:00:00, None, None, 128.2
None, 0.081, None, None, None, None, None, 36.61, None, 1.124, 261.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 09:00:00, None, None, 128.2
None, 1.468, None, None, None, None, None, 39.35, None, 1.076, 262.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 10:00:00, None, None, 128.1
None, 0.994, None, None, None, None, None, 49.21, None, 1.69, 279.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 11:00:00, None, None, 128.2
None, 1.713, None, None, None, None, None, 49.44, None, 1.891, 280.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 12:00:00, None, None, 128.1
None, 3.812, None, None, None, None, None, 43.94, None, 2.82, 251.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 13:00:00, None, None, 127.7
None, 4.162, None, None, None, None, None, 47.66, None, 3.874, 258.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 14:00:00, None, None, 128.0
None, 6.139, None, None, None, None, None, 47.87, None, 4.701, 251.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 15:00:00, None, None, 127.5
None, 7.144, None, None, None, None, None, 42.59, None, 5.225, 248.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 16:00:00, None, None, 127.1
None, 6.291, None, None, None, None, None, 52.73, None, 3.648, 267.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 17:00:00, None, None, 126.8
None, 3.812, None, None, None, None, None, 52.32, None, 2.136, 288.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 18:00:00, None, None, 126.7
None, 5.683, None, None, None, None, None, 54.91, None, 2.12, 269.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 19:00:00, None, None, 126.6
None, 3.738, None, None, None, None, None, 42.36, None, 3.555, 261.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 20:00:00, None, None, 126.6
None, 1.726, None, None, None, None, None, 50.98, None, 1.868, 259.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 21:00:00, None, None, 126.4
None, 0.074, None, None, None, None, None, 54.26, None, 2.853, 241.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 22:00:00, None, None, 126.6
None, -0.444, None, None, None, None, None, 43.98, None, 2.748, 246.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-23 23:00:00, None, None, 126.6
None, -0.981, None, None, None, None, None, 54.88, None, 2.474, 256.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 00:00:00, None, None, 126.3
None, -1.81, None, None, None, None, None, 54.45, None, 2.495, 250.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 01:00:00, None, None, 126.4
None, -2.297, None, None, None, None, None, 50.82, None, 2.254, 262.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 02:00:00, None, None, 126.4
None, -2.969, None, None, None, None, None, 48.77, None, 2.474, 258.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 03:00:00, None, None, 126.4
None, -3.648, None, None, None, None, None, 50.1, None, 2.642, 266.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 04:00:00, None, None, 126.5
None, -4.714, None, None, None, None, None, 48.3, None, 2.333, 261.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 05:00:00, None, None, 126.4
None, -4.519, None, None, None, None, None, 39.97, None, 1.485, 244.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 06:00:00, None, None, 126.5
None, -5.245, None, None, None, None, None, 41.36, None, 2.372, 265.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 07:00:00, None, None, 125.8
None, -6.144, None, None, None, None, None, 44.79, None, 3.74, 251.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 08:00:00, None, None, 126.0
None, -5.021, None, None, None, None, None, 45.9, None, 3.493, 250.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 09:00:00, None, None, 125.7
None, -5.21, None, None, None, None, None, 49.71, None, 3.127, 257.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 10:00:00, None, None, 125.9
None, -4.766, None, None, None, None, None, 51.91, None, 2.953, 256.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 11:00:00, None, None, 125.7
None, -3.37, None, None, None, None, None, 52.47, None, 2.922, 256.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 12:00:00, None, None, 126.0
None, -1.381, None, None, None, None, None, 47.93, None, 2.384, 270.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 13:00:00, None, None, 125.6
None, -0.329, None, None, None, None, None, 57.19, None, 2.404, 280.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 14:00:00, None, None, 126.0
None, 1.176, None, None, None, None, None, 52.15, None, 3.132, 275.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 15:00:00, None, None, 125.8
None, 2.527, None, None, None, None, None, 51.77, None, 3.801, 270.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 16:00:00, None, None, 126.3
None, 0.045, None, None, None, None, None, 54.7, None, 2.626, 278.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 17:00:00, None, None, 126.4
None, 3.039, None, None, None, None, None, 46.13, None, 2.6, 281.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 18:00:00, None, None, 125.1
None, 0.997, None, None, None, None, None, 44.34, None, 1.814, 272.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 19:00:00, None, None, 126.3
None, 0.312, None, None, None, None, None, 53.13, None, 1.94, 276.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 20:00:00, None, None, 125.9
None, -1.585, None, None, None, None, None, 46.32, None, 1.765, 258.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 21:00:00, None, None, 126.2
None, -2.2, None, None, None, None, None, 64.23, None, 1.01, 239.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 22:00:00, None, None, 126.0
None, -2.427, None, None, None, None, None, 49.4, None, 1.168, 226.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-24 23:00:00, None, None, 125.9
None, -2.988, None, None, None, None, None, 40.36, None, 0.873, 232.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-25 00:00:00, None, None, 125.9
None, -3.517, None, None, None, None, None, 50.64, None, 0.425, 206.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-25 01:00:00, None, None, 125.9
None, -4.032, None, None, None, None, None, 59.45, None, 0.824, 139.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-25 02:00:00, None, None, 125.7
None, -4.275, None, None, None, None, None, 56.86, None, 0.607, 169.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-25 03:00:00, None, None, 125.8
None, -4.519, None, None, None, None, None, 37.88, None, 0.681, 206.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-25 04:00:00, None, None, 125.6
None, -4.812, None, None, None, None, None, 28.02, None, 0.753, 207.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-25 05:00:00, None, None, 125.6
None, -4.663, None, None, None, None, None, 56.24, None, 1.31, 188.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-25 06:00:00, None, None, 125.5
None, -5.148, None, None, None, None, None, 16.41, None, 2.144, 190.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-25 07:00:00, None, None, 125.4
None, -4.957, None, None, None, None, None, 13.65, None, 2.549, 180.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-04-25 08:00:00, None, None, 125.5
