WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.702,69.15,2016-06-13 23:00:00,12.12,24
None, None, 1.734,72.0,2016-06-14 00:00:00,11.67,24
None, None, 1.173,78.9,2016-06-14 01:00:00,10.81,24
None, None, 1.516,80.1,2016-06-14 02:00:00,10.22,24
None, None, 1.641,80.5,2016-06-14 03:00:00,9.45,24
None, None, 1.91,80.5,2016-06-14 04:00:00,9.5,24
None, None, 2.553,77.9,2016-06-14 05:00:00,9.96,24
None, None, 4.642,72.4,2016-06-14 06:00:00,10.78,24
None, None, 2.763,81.7,2016-06-14 07:00:00,9.82,24
None, None, 1.201,80.9,2016-06-14 08:00:00,10.01,24
None, None, 2.189,80.4,2016-06-14 09:00:00,10.05,24
None, None, 3.187,74.5,2016-06-14 10:00:00,10.82,24
None, None, 3.468,73.5,2016-06-14 11:00:00,10.57,24
None, None, 2.623,77.6,2016-06-14 12:00:00,10.36,24
None, None, 1.451,69.7,2016-06-14 13:00:00,11.51,24
None, None, 2.709,67.35,2016-06-14 14:00:00,11.82,24
None, None, 2.317,71.3,2016-06-14 15:00:00,11.79,24
None, None, 3.012,67.32,2016-06-14 16:00:00,12.43,24
None, None, 4.576,61.28,2016-06-14 17:00:00,12.91,24
None, None, 5.001,64.57,2016-06-14 18:00:00,12.76,24
None, None, 3.311,67.82,2016-06-14 19:00:00,12.62,24
None, None, 2.168,75.4,2016-06-14 20:00:00,11.8,24
None, None, 2.363,80.4,2016-06-14 21:00:00,10.81,24
None, None, 1.5,81.9,2016-06-14 22:00:00,10.66,24
None, None, 3.835,82.7,2016-06-14 23:00:00,10.13,24
None, None, 3.787,85.5,2016-06-15 00:00:00,9.36,24
None, None, 3.54,84.1,2016-06-15 01:00:00,9.14,24
None, None, 3.562,83.7,2016-06-15 02:00:00,9.22,24
None, None, 1.86,84.3,2016-06-15 03:00:00,9.23,24
None, None, 3.018,88.2,2016-06-15 04:00:00,8.69,24
None, None, 2.922,87.0,2016-06-15 05:00:00,8.96,24
None, None, 2.782,86.1,2016-06-15 06:00:00,9.0,24
None, None, 2.121,86.0,2016-06-15 07:00:00,9.45,24
None, None, 2.137,83.0,2016-06-15 08:00:00,10.06,24
None, None, 1.18,82.7,2016-06-15 09:00:00,10.39,24
None, None, 1.133,76.3,2016-06-15 10:00:00,11.36,24
None, None, 2.186,75.1,2016-06-15 11:00:00,11.4,24
None, None, 2.122,77.1,2016-06-15 12:00:00,11.35,24
None, None, 0.268999,66.28,2016-06-15 13:00:00,12.48,24
None, None, 0.407999,63.8,2016-06-15 14:00:00,13.18,24
None, None, 3.045,62.43,2016-06-15 15:00:00,14.21,24
None, None, 3.9,59.27,2016-06-15 16:00:00,14.5,24
None, None, 5.055,58.06,2016-06-15 17:00:00,14.49,24
None, None, 3.57,52.98,2016-06-15 18:00:00,14.8,24
None, None, 2.791,61.07,2016-06-15 19:00:00,14.15,24
None, None, 2.478,70.7,2016-06-15 20:00:00,11.95,24
None, None, 2.238,75.5,2016-06-15 21:00:00,10.15,24
None, None, 2.53,74.8,2016-06-15 22:00:00,9.5,24
None, None, 1.984,77.1,2016-06-15 23:00:00,8.84,24
None, None, 2.175,79.2,2016-06-16 00:00:00,8.35,24
None, None, 0.535,80.6,2016-06-16 01:00:00,8.21,24
None, None, 0.958,81.8,2016-06-16 02:00:00,8.04,24
None, None, 0.936999,81.9,2016-06-16 03:00:00,7.89,24
None, None, 1.266,83.7,2016-06-16 04:00:00,7.79,24
None, None, 0.836,83.0,2016-06-16 05:00:00,8.07,24
None, None, 0.386999,75.8,2016-06-16 06:00:00,10.51,24
None, None, 1.147,76.3,2016-06-16 07:00:00,11.03,24
None, None, 0.202998,71.4,2016-06-16 08:00:00,12.5,24
None, None, 1.994,70.3,2016-06-16 09:00:00,12.4,24
None, None, 2.653,67.99,2016-06-16 10:00:00,13.39,24
None, None, 4.738,65.55,2016-06-16 11:00:00,14.28,24
None, None, 5.579,63.43,2016-06-16 12:00:00,14.41,24
None, None, 6.887,67.9,2016-06-16 13:00:00,14.42,24
None, None, 6.479,66.3,2016-06-16 14:00:00,14.76,24
None, None, 4.475,60.45,2016-06-16 15:00:00,15.39,24
None, None, 4.561,59.93,2016-06-16 16:00:00,15.67,24
None, None, 4.785,49.65,2016-06-16 17:00:00,16.19,24
None, None, 4.499,49.37,2016-06-16 18:00:00,16.2,24
None, None, 5.044,56.99,2016-06-16 19:00:00,15.84,24
None, None, 1.65,61.06,2016-06-16 20:00:00,15.53,24
None, None, 2.618,65.05,2016-06-16 21:00:00,13.94,24
None, None, 0.904999,67.51,2016-06-16 22:00:00,13.01,24
None, None, 0.749,69.76,2016-06-16 23:00:00,12.44,24
