station_observations
SolarRadiation, AirTemperature, Precipitation, Rain, WindSpeed, SnowDepth, time, WindDirection, RelativeHumidity
None, 4.2, 0.0, 0.0, 14.6, None, 2017-03-29 18:00:00, 297.0, 94.0
None, 4.1, None, 0.0, 10.5, None, 2017-03-29 18:15:00, 307.0, 95.0
None, 4.0, None, 0.0, 8.2, None, 2017-03-29 18:30:00, 298.0, 96.0
None, 3.9, None, 0.26, 11.9, None, 2017-03-29 18:45:00, 290.0, 96.0
None, 3.8, 1.0, 0.0, 11.4, None, 2017-03-29 19:00:00, 298.0, 96.0
None, 3.8, None, 0.25, 12.9, None, 2017-03-29 19:15:00, 296.0, 97.0
None, 3.8, None, 0.0, 12.0, None, 2017-03-29 19:30:00, 306.0, 97.0
None, 3.6, None, 0.0, 12.4, None, 2017-03-29 19:45:00, 294.0, 97.0
None, 3.5, 0.0, 0.25, 13.8, None, 2017-03-29 20:00:00, 298.0, 97.0
None, 3.5, None, 0.0, 14.0, None, 2017-03-29 20:15:00, 301.0, 97.0
None, 3.2, None, 0.0, 14.3, None, 2017-03-29 20:30:00, 305.0, 96.0
None, 3.1, None, 0.0, 16.1, None, 2017-03-29 20:45:00, 304.0, 94.0
None, 2.9, -1.0, 0.0, 12.3, None, 2017-03-29 21:00:00, 304.0, 95.0
None, 2.5, None, 0.0, 11.2, None, 2017-03-29 21:15:00, 303.0, 96.0
None, 2.4, None, 0.0, 10.7, None, 2017-03-29 21:30:00, 305.0, 95.0
None, 2.2, None, 0.0, 9.4, None, 2017-03-29 21:45:00, 308.0, 97.0
None, 2.3, 1.0, 0.0, 12.4, None, 2017-03-29 22:00:00, 308.0, 96.0
None, 2.2, None, 0.0, 10.7, None, 2017-03-29 22:15:00, 307.0, 97.0
None, 2.3, None, 0.0, 9.8, None, 2017-03-29 22:30:00, 302.0, 97.0
None, 2.3, None, 0.0, 9.7, None, 2017-03-29 22:45:00, 308.0, 97.0
None, 2.3, 0.0, 0.0, 11.3, None, 2017-03-29 23:00:00, 308.0, 97.0
None, 2.2, None, 0.0, 9.7, None, 2017-03-29 23:15:00, 307.0, 97.0
None, 2.5, None, 0.0, 12.2, None, 2017-03-29 23:30:00, 308.0, 96.0
None, 2.6, None, 0.0, 11.0, None, 2017-03-29 23:45:00, 310.0, 95.0
None, 2.8, -1.0, 0.0, 11.8, None, 2017-03-30 00:00:00, 303.0, 92.0
None, 2.6, None, 0.0, 11.0, None, 2017-03-30 00:15:00, 315.0, 95.0
None, 2.3, None, 0.0, 10.3, None, 2017-03-30 00:30:00, 312.0, 97.0
None, 2.1, None, 0.0, 10.0, None, 2017-03-30 00:45:00, 317.0, 97.0
None, 1.9, 1.0, 0.0, 9.6, None, 2017-03-30 01:00:00, 315.0, 97.0
None, 1.8, None, 0.0, 8.7, None, 2017-03-30 01:15:00, 315.0, 98.0
None, 1.8, None, 0.0, 6.8, None, 2017-03-30 01:30:00, 323.0, 98.0
None, 1.7, None, 0.0, 6.1, None, 2017-03-30 01:45:00, 321.0, 98.0
None, 1.5, 0.0, 0.0, 7.0, None, 2017-03-30 02:00:00, 324.0, 98.0
None, 1.4, None, 0.0, 4.0, None, 2017-03-30 02:15:00, 9.0, 98.0
None, 1.5, None, 0.0, 4.4, None, 2017-03-30 02:30:00, 343.0, 98.0
None, 1.6, None, 0.0, 6.6, None, 2017-03-30 02:45:00, 321.0, 98.0
None, 1.6, -1.0, 0.0, 6.8, None, 2017-03-30 03:00:00, 322.0, 98.0
None, 1.5, None, 0.0, 6.5, None, 2017-03-30 03:15:00, 325.0, 98.0
None, 1.3, None, 0.0, 5.6, None, 2017-03-30 03:30:00, 323.0, 98.0
None, 1.2, None, 0.0, 4.3, None, 2017-03-30 03:45:00, 320.0, 98.0
None, 1.2, 1.0, 0.0, 5.6, None, 2017-03-30 04:00:00, 331.0, 98.0
None, 1.1, None, 0.0, 7.7, None, 2017-03-30 04:15:00, 321.0, 98.0
None, 1.2, None, 0.0, 7.4, None, 2017-03-30 04:30:00, 316.0, 98.0
None, 1.2, None, 0.0, 7.3, None, 2017-03-30 04:45:00, 318.0, 98.0
None, 1.2, 0.0, 0.0, 6.6, None, 2017-03-30 05:00:00, 334.0, 98.0
None, 0.8, None, 0.0, 4.1, None, 2017-03-30 05:15:00, 347.0, 98.0
None, 0.5, None, 0.0, 2.6, None, 2017-03-30 05:30:00, 4.0, 98.0
None, 0.3, None, 0.0, 2.0, None, 2017-03-30 05:45:00, 12.0, 98.0
None, 0.2, -1.0, 0.0, 3600.0, None, 2017-03-30 06:00:00, 279.0, 98.0
None, 0.4, None, 0.0, 3600.0, None, 2017-03-30 06:15:00, 279.0, 98.0
None, 0.4, None, 0.0, 1532.1, None, 2017-03-30 06:30:00, 320.0, 98.0
None, 0.5, None, 0.0, 2.8, None, 2017-03-30 06:45:00, 6.0, 98.0
None, 0.7, 0.0, 0.0, 3.9, None, 2017-03-30 07:00:00, 358.0, 98.0
None, 1.0, None, 0.0, 5.5, None, 2017-03-30 07:15:00, 321.0, 98.0
None, 1.7, None, 0.0, 6.5, None, 2017-03-30 07:30:00, 316.0, 98.0
None, 2.1, None, 0.0, 6.3, None, 2017-03-30 07:45:00, 317.0, 98.0
None, 3.6, 0.0, 0.0, 6.1, None, 2017-03-30 08:00:00, 307.0, 90.0
None, 4.4, None, 0.0, 5.7, None, 2017-03-30 08:15:00, 298.0, 87.0
None, 5.4, None, 0.0, 4.6, None, 2017-03-30 08:30:00, 302.0, 81.0
None, 5.7, None, 0.0, 6.0, None, 2017-03-30 08:45:00, 305.0, 84.0
None, 6.3, 0.0, 0.0, 5.9, None, 2017-03-30 09:00:00, 300.0, 79.0
None, 7.1, None, 0.0, 4.9, None, 2017-03-30 09:15:00, 306.0, 81.0
None, 7.8, None, 0.0, 6.0, None, 2017-03-30 09:30:00, 311.0, 67.0
None, 8.4, None, 0.0, 4.6, None, 2017-03-30 09:45:00, 309.0, 64.0
None, 7.9, 1.0, 0.0, 2.9, None, 2017-03-30 10:00:00, 258.0, 81.0
None, 7.4, None, 0.0, 4.3, None, 2017-03-30 10:15:00, 281.0, 82.0
None, 7.6, None, 0.0, 4.7, None, 2017-03-30 10:30:00, 330.0, 74.0
None, 8.0, None, 0.0, 5.0, None, 2017-03-30 10:45:00, 329.0, 65.0
None, 8.2, 0.0, 0.0, 3.6, None, 2017-03-30 11:00:00, 331.0, 56.0
None, 8.4, None, 0.0, 2.9, None, 2017-03-30 11:15:00, 261.0, 57.0
None, 8.9, None, 0.0, 3.1, None, 2017-03-30 11:30:00, 0.0, 72.0
None, 8.3, None, 0.0, 3.7, None, 2017-03-30 11:45:00, 155.0, 71.0
None, 8.3, 0.0, 0.0, 5.1, None, 2017-03-30 12:00:00, 230.0, 69.0
None, 9.5, None, 0.0, 6.0, None, 2017-03-30 12:15:00, 214.0, 61.0
None, 9.1, None, 0.0, 6.0, None, 2017-03-30 12:30:00, 256.0, 62.0
None, 8.8, None, 0.0, 5.4, None, 2017-03-30 12:45:00, 132.0, 70.0
None, 7.9, 0.0, 0.0, 6.1, None, 2017-03-30 13:00:00, 146.0, 79.0
None, 8.8, None, 0.0, 7.3, None, 2017-03-30 13:15:00, 130.0, 66.0
None, 9.6, None, 0.0, 7.7, None, 2017-03-30 13:30:00, 156.0, 58.0
None, 9.0, None, 0.0, 7.6, None, 2017-03-30 13:45:00, 243.0, 62.0
None, 9.6, 0.0, 0.0, 7.0, None, 2017-03-30 14:00:00, 310.0, 56.0
None, 9.2, None, 0.0, 4.3, None, 2017-03-30 14:15:00, 286.0, 61.0
None, 8.7, None, 0.0, 5.1, None, 2017-03-30 14:30:00, 286.0, 64.0
None, 8.9, None, 0.0, 5.2, None, 2017-03-30 14:45:00, 94.0, 65.0
None, 9.3, 0.0, 0.0, 3.8, None, 2017-03-30 15:00:00, 32.0, 63.0
None, 8.8, None, 0.0, 3.4, None, 2017-03-30 15:15:00, 156.0, 63.0
None, 8.5, None, 0.0, 3.6, None, 2017-03-30 15:30:00, 241.0, 75.0
None, 9.3, None, 0.0, 4.1, None, 2017-03-30 15:45:00, 285.0, 65.0
None, 9.2, 0.0, 0.0, 5.9, None, 2017-03-30 16:00:00, 263.0, 63.0
None, 8.8, None, 0.0, 4.9, None, 2017-03-30 16:15:00, 293.0, 66.0
None, 8.9, None, 0.0, 6.0, None, 2017-03-30 16:30:00, 248.0, 65.0
None, 8.5, None, 0.0, 4.5, None, 2017-03-30 16:45:00, 215.0, 67.0
None, 8.6, 0.0, 0.0, 5.6, None, 2017-03-30 17:00:00, 268.0, 68.0
None, 8.0, None, 0.0, 6.3, None, 2017-03-30 17:15:00, 253.0, 70.0
None, 7.6, None, 0.0, 5.3, None, 2017-03-30 17:30:00, 227.0, 72.0
None, 7.3, None, 0.0, 3.7, None, 2017-03-30 17:45:00, 294.0, 72.0
None, 6.9, 1.0, 0.0, 4.7, None, 2017-03-30 18:00:00, 270.0, 77.0
None, 6.4, None, 0.0, 3.7, None, 2017-03-30 18:15:00, 293.0, 81.0
None, 5.7, None, 0.0, 3.8, None, 2017-03-30 18:30:00, 299.0, 82.0
None, 5.1, None, 0.0, 4.7, None, 2017-03-30 18:45:00, 301.0, 85.0
None, 4.5, -1.0, 0.0, 5.4, None, 2017-03-30 19:00:00, 314.0, 87.0
None, 4.1, None, 0.0, 3.3, None, 2017-03-30 19:15:00, 335.0, 90.0
None, 3.5, None, 0.0, 4.4, None, 2017-03-30 19:30:00, 331.0, 93.0
None, 3.4, None, 0.0, 5.0, None, 2017-03-30 19:45:00, 306.0, 95.0
None, 3.6, -1.0, 0.0, 7.5, None, 2017-03-30 20:00:00, 320.0, 94.0
None, 3.4, None, 0.0, 5.3, None, 2017-03-30 20:15:00, 329.0, 95.0
None, 3.3, None, 0.0, 6.0, None, 2017-03-30 20:30:00, 331.0, 95.0
None, 3.1, None, 0.0, 6.0, None, 2017-03-30 20:45:00, 339.0, 96.0
None, 3.1, 0.0, 0.0, 7.3, None, 2017-03-30 21:00:00, 322.0, 95.0
None, 3.0, None, 0.0, 6.8, None, 2017-03-30 21:15:00, 317.0, 95.0
None, 2.8, None, 0.0, 6.7, None, 2017-03-30 21:30:00, 324.0, 96.0
None, 2.7, None, 0.0, 4.8, None, 2017-03-30 21:45:00, 333.0, 96.0
None, 2.5, 1.0, 0.0, 5.8, None, 2017-03-30 22:00:00, 335.0, 96.0
None, 2.4, None, 0.0, 6.5, None, 2017-03-30 22:15:00, 336.0, 97.0
None, 2.3, None, 0.0, 5.6, None, 2017-03-30 22:30:00, 350.0, 97.0
None, 2.2, None, 0.0, 6.8, None, 2017-03-30 22:45:00, 342.0, 97.0
None, 2.3, -1.0, 0.0, 6.5, None, 2017-03-30 23:00:00, 335.0, 97.0
None, 2.2, None, 0.0, 6.0, None, 2017-03-30 23:15:00, 335.0, 97.0
None, 2.2, None, 0.0, 7.4, None, 2017-03-30 23:30:00, 336.0, 97.0
None, 2.3, None, 0.0, 6.0, None, 2017-03-30 23:45:00, 332.0, 97.0
None, 2.2, 0.0, 0.0, 4.5, None, 2017-03-31 00:00:00, 331.0, 96.0
None, 2.1, None, 0.0, 5.7, None, 2017-03-31 00:15:00, 320.0, 96.0
None, 2.1, None, 0.0, 7.0, None, 2017-03-31 00:30:00, 326.0, 96.0
None, 2.1, None, 0.0, 8.1, None, 2017-03-31 00:45:00, 328.0, 96.0
None, 1.9, 0.0, 0.0, 5.7, None, 2017-03-31 01:00:00, 337.0, 96.0
None, 1.9, None, 0.0, 5.7, None, 2017-03-31 01:15:00, 328.0, 96.0
None, 1.8, None, 0.0, 5.8, None, 2017-03-31 01:30:00, 341.0, 97.0
None, 1.7, None, 0.0, 3.9, None, 2017-03-31 01:45:00, 334.0, 97.0
None, 1.7, 1.0, 0.0, 3.9, None, 2017-03-31 02:00:00, 349.0, 97.0
None, 1.5, None, 0.0, 4.8, None, 2017-03-31 02:15:00, 352.0, 97.0
None, 1.4, None, 0.0, 4.2, None, 2017-03-31 02:30:00, 353.0, 97.0
None, 1.3, None, 0.0, 4.2, None, 2017-03-31 02:45:00, 328.0, 97.0
None, 1.3, -1.0, 0.0, 3.5, None, 2017-03-31 03:00:00, 351.0, 97.0
None, 1.3, None, 0.0, 4.8, None, 2017-03-31 03:15:00, 339.0, 98.0
None, 1.4, None, 0.0, 3.0, None, 2017-03-31 03:30:00, 349.0, 98.0
None, 1.5, None, 0.0, 4.6, None, 2017-03-31 03:45:00, 337.0, 98.0
None, 1.7, 0.0, 0.0, 5.8, None, 2017-03-31 04:00:00, 323.0, 98.0
None, 1.8, None, 0.0, 5.6, None, 2017-03-31 04:15:00, 348.0, 98.0
None, 1.7, None, 0.0, 5.9, None, 2017-03-31 04:30:00, 347.0, 98.0
None, 1.5, None, 0.0, 4.7, None, 2017-03-31 04:45:00, 336.0, 97.0
None, 1.5, 0.0, 0.0, 6.1, None, 2017-03-31 05:00:00, 337.0, 98.0
None, 1.3, None, 0.0, 6.1, None, 2017-03-31 05:15:00, 341.0, 97.0
None, 1.2, None, 0.0, 4.7, None, 2017-03-31 05:30:00, 345.0, 98.0
None, 1.1, None, 0.0, 4.2, None, 2017-03-31 05:45:00, 343.0, 98.0
None, 1.3, 1.0, 0.0, 5.0, None, 2017-03-31 06:00:00, 317.0, 98.0
None, 1.3, None, 0.0, 3.5, None, 2017-03-31 06:15:00, 344.0, 98.0
None, 1.3, None, 0.0, 4.8, None, 2017-03-31 06:30:00, 329.0, 98.0
None, 1.2, None, 0.0, 4.5, None, 2017-03-31 06:45:00, 345.0, 97.0
None, 1.6, 0.0, 0.0, 3.8, None, 2017-03-31 07:00:00, 343.0, 98.0
None, 2.3, None, 0.0, 3.2, None, 2017-03-31 07:15:00, 354.0, 98.0
None, 2.8, None, 0.0, 1.5, None, 2017-03-31 07:30:00, 312.0, 98.0
None, 3.4, None, 0.0, 1.6, None, 2017-03-31 07:45:00, 183.0, 95.0
None, 4.1, -1.0, 0.0, 3.1, None, 2017-03-31 08:00:00, 323.0, 88.0
None, 4.6, None, 0.0, 3.1, None, 2017-03-31 08:15:00, 311.0, 83.0
None, 4.9, None, 0.0, 2.9, None, 2017-03-31 08:30:00, 285.0, 85.0
None, 5.2, None, 0.0, 4.0, None, 2017-03-31 08:45:00, 226.0, 84.0
None, 5.4, 0.0, 0.0, 5.6, None, 2017-03-31 09:00:00, 233.0, 82.0
None, 5.9, None, 0.0, 5.0, None, 2017-03-31 09:15:00, 222.0, 81.0
None, 6.0, None, 0.0, 5.5, None, 2017-03-31 09:30:00, 276.0, 79.0
None, 6.0, None, 0.0, 5.5, None, 2017-03-31 09:45:00, 287.0, 79.0
None, 6.0, 1.0, 0.0, 7.8, None, 2017-03-31 10:00:00, 282.0, 79.0
None, 6.6, None, 0.0, 7.6, None, 2017-03-31 10:15:00, 248.0, 77.0
None, 6.6, None, 0.0, 5.7, None, 2017-03-31 10:30:00, 243.0, 78.0
None, 6.8, None, 0.0, 5.8, None, 2017-03-31 10:45:00, 260.0, 76.0
None, 7.4, -944.0, 0.0, 6.0, None, 2017-03-31 11:00:00, 250.0, 75.0
None, 7.0, None, 0.0, 6.7, None, 2017-03-31 11:15:00, 246.0, 76.0
None, 7.4, None, 0.0, 6.2, None, 2017-03-31 11:30:00, 223.0, 74.0
None, 8.1, None, 0.0, 5.9, None, 2017-03-31 11:45:00, 300.0, 70.0
None, 7.7, 0.0, 0.0, 6.9, None, 2017-03-31 12:00:00, 301.0, 72.0
None, 7.6, None, 0.0, 6.4, None, 2017-03-31 12:15:00, 246.0, 72.0
None, 7.8, None, 0.0, 5.2, None, 2017-03-31 12:30:00, 228.0, 72.0
None, 7.8, None, 0.0, 5.7, None, 2017-03-31 12:45:00, 294.0, 71.0
None, 8.0, 1.0, 0.0, 4.4, None, 2017-03-31 13:00:00, 258.0, 72.0
None, 8.5, None, 0.0, 4.1, None, 2017-03-31 13:15:00, 285.0, 69.0
None, 8.7, None, 0.0, 6.6, None, 2017-03-31 13:30:00, 308.0, 66.0
None, 9.2, None, 0.0, 4.0, None, 2017-03-31 13:45:00, 283.0, 63.0
None, 9.3, 0.0, 0.0, 4.4, None, 2017-03-31 14:00:00, 292.0, 59.0
None, 9.0, None, 0.0, 4.1, None, 2017-03-31 14:15:00, 259.0, 57.0
None, 9.0, None, 0.0, 4.0, None, 2017-03-31 14:30:00, 271.0, 56.0
None, 8.9, None, 0.0, 4.2, None, 2017-03-31 14:45:00, 192.0, 68.0
None, 8.2, 1.0, 0.0, 6.4, None, 2017-03-31 15:00:00, 163.0, 74.0
None, 7.9, None, 0.0, 5.8, None, 2017-03-31 15:15:00, 187.0, 76.0
None, 7.8, None, 0.0, 5.3, None, 2017-03-31 15:30:00, 162.0, 77.0
None, 7.9, None, 0.0, 5.9, None, 2017-03-31 15:45:00, 171.0, 77.0
None, 7.7, 0.0, 0.0, 4.8, None, 2017-03-31 16:00:00, 192.0, 77.0
None, 7.5, None, 0.0, 4.3, None, 2017-03-31 16:15:00, 179.0, 77.0
None, 7.5, None, 0.0, 4.3, None, 2017-03-31 16:30:00, 186.0, 76.0
None, 7.2, None, 0.0, 4.1, None, 2017-03-31 16:45:00, 164.0, 79.0
None, 7.4, 0.0, 0.0, 3.9, None, 2017-03-31 17:00:00, 176.0, 80.0
None, 7.3, None, 0.0, 3.1, None, 2017-03-31 17:15:00, 188.0, 82.0
None, 7.1, None, 0.0, 2.5, None, 2017-03-31 17:30:00, 206.0, 80.0
None, 6.8, None, 0.0, 2.3, None, 2017-03-31 17:45:00, 129.0, 84.0
None, 6.7, 0.0, 0.0, 2.0, None, 2017-03-31 18:00:00, 156.0, 86.0
None, 6.6, None, 0.0, 1.0, None, 2017-03-31 18:15:00, 323.0, 88.0
None, 6.4, None, 0.0, 1.7, None, 2017-03-31 18:30:00, 95.0, 91.0
None, 6.1, None, 0.0, 3.2, None, 2017-03-31 18:45:00, 331.0, 92.0
None, 5.9, 0.0, 0.0, 3.5, None, 2017-03-31 19:00:00, 14.0, 94.0
None, 5.7, None, 0.0, 4.1, None, 2017-03-31 19:15:00, 337.0, 93.0
None, 5.6, None, 0.0, 3.8, None, 2017-03-31 19:30:00, 356.0, 93.0
None, 5.5, None, 0.0, 3.5, None, 2017-03-31 19:45:00, 360.0, 94.0
None, 5.4, 0.0, 0.0, 2.1, None, 2017-03-31 20:00:00, 78.0, 94.0
None, 5.3, None, 0.0, 2.7, None, 2017-03-31 20:15:00, 72.0, 94.0
None, 5.2, None, 0.0, 2.2, None, 2017-03-31 20:30:00, 43.0, 93.0
None, 4.8, None, 0.0, 2.3, None, 2017-03-31 20:45:00, 125.0, 90.0
None, 4.6, 0.0, 0.0, 2.5, None, 2017-03-31 21:00:00, 33.0, 91.0
None, 4.5, None, 0.0, 3.1, None, 2017-03-31 21:15:00, 129.0, 92.0
None, 4.5, None, 0.0, 1.6, None, 2017-03-31 21:30:00, 24.0, 93.0
None, 4.5, None, 0.0, 2.0, None, 2017-03-31 21:45:00, 62.0, 94.0
None, 4.6, -1.0, 0.0, 1.3, None, 2017-03-31 22:00:00, 91.0, 95.0
None, 4.6, None, 0.26, 1.4, None, 2017-03-31 22:15:00, 63.0, 95.0
None, 4.6, None, 0.0, 1.0, None, 2017-03-31 22:30:00, 55.0, 96.0
None, 4.6, None, 0.0, 1.1, None, 2017-03-31 22:45:00, 99.0, 96.0
None, 4.6, 0.0, 0.0, 1.5, None, 2017-03-31 23:00:00, 80.0, 97.0
None, 4.6, None, 0.0, 3.7, None, 2017-03-31 23:15:00, 105.0, 97.0
None, 4.7, None, 0.0, 0.6, None, 2017-03-31 23:30:00, 89.0, 97.0
None, 4.7, None, 0.0, 0.9, None, 2017-03-31 23:45:00, 183.0, 97.0
None, 4.7, 1.0, 0.0, 0.8, None, 2017-04-01 00:00:00, 300.0, 97.0
None, 4.7, None, 0.25, 1.1, None, 2017-04-01 00:15:00, 31.0, 97.0
None, 4.7, None, 0.0, 0.7, None, 2017-04-01 00:30:00, 142.0, 98.0
None, 4.7, None, 0.26, 1.3, None, 2017-04-01 00:45:00, 174.0, 98.0
None, 4.7, 0.0, 0.0, 2.9, None, 2017-04-01 01:00:00, 348.0, 98.0
None, 4.7, None, 0.25, 1.6, None, 2017-04-01 01:15:00, 301.0, 98.0
None, 4.7, None, 0.51, 0.6, None, 2017-04-01 01:30:00, 17.0, 98.0
None, 4.7, None, 0.25, 1.5, None, 2017-04-01 01:45:00, 181.0, 98.0
None, 4.6, 1.0, 0.26, 3.9, None, 2017-04-01 02:00:00, 127.0, 98.0
None, 4.5, None, 0.0, 1.6, None, 2017-04-01 02:15:00, 165.0, 98.0
None, 4.4, None, 0.25, 1.6, None, 2017-04-01 02:30:00, 111.0, 98.0
None, 4.4, None, 0.0, 2.0, None, 2017-04-01 02:45:00, 332.0, 98.0
None, 4.4, 0.0, 0.0, 1.7, None, 2017-04-01 03:00:00, 354.0, 98.0
None, 4.5, None, 0.0, 3.7, None, 2017-04-01 03:15:00, 339.0, 98.0
None, 4.5, None, 0.0, 5.7, None, 2017-04-01 03:30:00, 322.0, 98.0
None, 4.4, None, 0.25, 7.7, None, 2017-04-01 03:45:00, 327.0, 98.0
None, 4.3, 1.0, 0.51, 7.5, None, 2017-04-01 04:00:00, 335.0, 98.0
None, 4.3, None, 0.26, 3.6, None, 2017-04-01 04:15:00, 348.0, 98.0
None, 4.3, None, 0.0, 1.2, None, 2017-04-01 04:30:00, 27.0, 98.0
None, 4.4, None, 0.0, 0.9, None, 2017-04-01 04:45:00, 341.0, 98.0
None, 4.4, 1.0, 0.25, 2.0, None, 2017-04-01 05:00:00, 54.0, 98.0
None, 4.4, None, 0.25, 1.7, None, 2017-04-01 05:15:00, 310.0, 98.0
None, 4.4, None, 0.51, 3.8, None, 2017-04-01 05:30:00, 149.0, 98.0
None, 4.5, None, 0.26, 1.7, None, 2017-04-01 05:45:00, 113.0, 99.0
None, 4.5, 1.0, 0.25, 2.9, None, 2017-04-01 06:00:00, 112.0, 99.0
None, 4.5, None, 0.0, 2.1, None, 2017-04-01 06:15:00, 112.0, 99.0
None, 4.5, None, 0.0, 4.0, None, 2017-04-01 06:30:00, 156.0, 99.0
None, 4.5, None, 0.0, 4.2, None, 2017-04-01 06:45:00, 122.0, 99.0
None, 4.6, 0.0, 0.0, 2.4, None, 2017-04-01 07:00:00, 317.0, 99.0
None, 4.8, None, 0.0, 3.0, None, 2017-04-01 07:15:00, 322.0, 99.0
None, 5.1, None, 0.25, 5.6, None, 2017-04-01 07:30:00, 315.0, 99.0
None, 5.3, None, 0.0, 4.3, None, 2017-04-01 07:45:00, 304.0, 99.0
None, 5.5, 0.0, 0.0, 5.5, None, 2017-04-01 08:00:00, 294.0, 98.0
None, 6.0, None, 0.0, 7.3, None, 2017-04-01 08:15:00, 297.0, 98.0
None, 6.4, None, 0.0, 1114.7, None, 2017-04-01 08:30:00, 298.0, 98.0
None, 6.5, None, 0.0, 6.2, None, 2017-04-01 08:45:00, 304.0, 97.0
None, 6.4, 0.0, 0.0, 5.3, None, 2017-04-01 09:00:00, 289.0, 97.0
None, 6.6, None, 0.0, 6.3, None, 2017-04-01 09:15:00, 293.0, 97.0
None, 7.0, None, 0.0, 8.5, None, 2017-04-01 09:30:00, 288.0, 96.0
None, 6.9, None, 0.0, 7.7, None, 2017-04-01 09:45:00, 291.0, 95.0
None, 6.6, 1.0, 0.0, 9.0, None, 2017-04-01 10:00:00, 286.0, 96.0
None, 6.6, None, 0.0, 7.6, None, 2017-04-01 10:15:00, 291.0, 96.0
None, 7.0, None, 0.0, 7.4, None, 2017-04-01 10:30:00, 290.0, 95.0
None, 7.8, None, 0.0, 9.0, None, 2017-04-01 10:45:00, 290.0, 94.0
None, 8.2, -1.0, 0.0, 8.2, None, 2017-04-01 11:00:00, 285.0, 91.0
None, 8.6, None, 0.0, 7.5, None, 2017-04-01 11:15:00, 301.0, 92.0
None, 8.5, None, 0.0, 5.9, None, 2017-04-01 11:30:00, 288.0, 90.0
None, 8.5, None, 0.0, 6.0, None, 2017-04-01 11:45:00, 301.0, 88.0
None, 9.0, 1.0, 0.0, 6.0, None, 2017-04-01 12:00:00, 259.0, 86.0
None, 9.3, None, 0.0, 6.1, None, 2017-04-01 12:15:00, 273.0, 84.0
None, 9.3, None, 0.0, 5.9, None, 2017-04-01 12:30:00, 236.0, 81.0
None, 10.4, None, 0.0, 8.1, None, 2017-04-01 12:45:00, 288.0, 80.0
None, 10.5, -1.0, 0.0, 5.7, None, 2017-04-01 13:00:00, 244.0, 78.0
None, 10.6, None, 0.0, 6.4, None, 2017-04-01 13:15:00, 248.0, 75.0
None, 10.9, None, 0.0, 6.1, None, 2017-04-01 13:30:00, 254.0, 74.0
None, 10.7, None, 0.0, 8.2, None, 2017-04-01 13:45:00, 263.0, 74.0
None, 11.5, 0.0, 0.0, 6.5, None, 2017-04-01 14:00:00, 254.0, 70.0
None, 10.9, None, 0.0, 5.8, None, 2017-04-01 14:15:00, 223.0, 74.0
None, 11.0, None, 0.0, 5.7, None, 2017-04-01 14:30:00, 277.0, 71.0
None, 10.1, None, 0.0, 9.6, None, 2017-04-01 14:45:00, 283.0, 74.0
None, 9.9, 1.0, 0.0, 7.2, None, 2017-04-01 15:00:00, 271.0, 76.0
None, 10.3, None, 0.0, 6.8, None, 2017-04-01 15:15:00, 244.0, 71.0
None, 10.5, None, 0.0, 6.9, None, 2017-04-01 15:30:00, 272.0, 71.0
None, 9.7, None, 0.0, 10.2, None, 2017-04-01 15:45:00, 269.0, 74.0
None, 9.4, 0.0, 0.0, 10.1, None, 2017-04-01 16:00:00, 289.0, 75.0
None, 9.4, None, 0.0, 11.3, None, 2017-04-01 16:15:00, 300.0, 76.0
None, 9.2, None, 0.0, 9.9, None, 2017-04-01 16:30:00, 298.0, 75.0
None, 8.7, None, 0.0, 13.0, None, 2017-04-01 16:45:00, 297.0, 76.0
None, 8.0, 0.0, 0.0, 9.7, None, 2017-04-01 17:00:00, 299.0, 79.0
None, 7.4, None, 0.0, 13.0, None, 2017-04-01 17:15:00, 292.0, 81.0
None, 6.7, None, 0.0, 10.6, None, 2017-04-01 17:30:00, 290.0, 85.0
None, 6.0, None, 0.0, 12.0, None, 2017-04-01 17:45:00, 299.0, 86.0
None, 5.7, 0.0, 0.0, 15.0, None, 2017-04-01 18:00:00, 303.0, 85.0
None, 5.6, None, 0.0, 15.1, None, 2017-04-01 18:15:00, 298.0, 85.0
None, 5.4, None, 0.0, 16.8, None, 2017-04-01 18:30:00, 303.0, 83.0
None, 5.1, None, 0.0, 14.5, None, 2017-04-01 18:45:00, 302.0, 85.0
None, 4.9, 0.0, 0.0, 15.3, None, 2017-04-01 19:00:00, 306.0, 87.0
None, 4.8, None, 0.0, 12.1, None, 2017-04-01 19:15:00, 301.0, 84.0
None, 4.8, None, 0.0, 15.7, None, 2017-04-01 19:30:00, 299.0, 81.0
None, 4.7, None, 0.0, 14.5, None, 2017-04-01 19:45:00, 307.0, 83.0
None, 4.7, -1.0, 0.0, 13.4, None, 2017-04-01 20:00:00, 294.0, 82.0
None, 4.6, None, 0.0, 11.2, None, 2017-04-01 20:15:00, 306.0, 83.0
None, 4.4, None, 0.0, 10.6, None, 2017-04-01 20:30:00, 307.0, 85.0
None, 4.3, None, 0.0, 13.7, None, 2017-04-01 20:45:00, 295.0, 82.0
None, 4.2, -1.0, 0.0, 16.2, None, 2017-04-01 21:00:00, 298.0, 80.0
None, 3.8, None, 0.0, 12.5, None, 2017-04-01 21:15:00, 303.0, 83.0
None, 3.6, None, 0.0, 13.6, None, 2017-04-01 21:30:00, 301.0, 82.0
None, 3.6, None, 0.0, 14.6, None, 2017-04-01 21:45:00, 300.0, 83.0
