ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP,AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, air_temp_1,pcpn_amt_pst24hrs, cum_pcpn_amt, air_temp_2, snw_dpth
None,, None, None, 2012-07-31 09:00:00,, None,,,, 783.0, 11.0, None,8.4,,,,
None,, None, None, 2012-07-31 10:00:00,, None,,,, 783.0, 11.0, None,8.3,,,,
None,, None, None, 2012-07-31 11:00:00,, None,,,, 783.0, 11.0, None,8.1,,,,
None,, None, None, 2012-07-31 12:00:00,, None,,,, 783.0, 11.0, None,7.3,,,,
None,, None, None, 2012-07-31 13:00:00,, None,,,, 783.0, 11.0, None,7.5,,,,
None,, None, None, 2012-07-31 14:00:00,, None,,,, 783.0, 11.0, None,8.2,,,,
None,, None, None, 2012-07-31 15:00:00,, None,,,, 783.0, 11.0, None,15.3,,,,
None,, None, None, 2012-07-31 16:00:00,, None,,,, 782.0, 11.0, 827.0,15.5,,,,
None,, None, None, 2012-07-31 17:00:00,, None,,,, 782.0, 11.0, None,17.0,,,,
None,, None, None, 2012-07-31 18:00:00,, None,,,, 782.0, 11.0, None,17.5,,,,
None,, None, None, 2012-07-31 19:00:00,, None,,,, 781.0, 11.0, None,17.0,,,,
None,, None, None, 2012-07-31 20:00:00,, None,,,, 781.0, 11.0, None,18.0,,,,
None,, None, None, 2012-07-31 21:00:00,, None,,,, 781.0, 11.0, None,16.6,,,,
None,, None, None, 2012-07-31 22:00:00,, None,,,, 781.0, 11.0, None,15.9,,,,
None,, None, None, 2012-07-31 23:00:00,, None,,,, 781.0, 11.0, None,16.5,,,,
None,, None, None, 2012-08-01 00:00:00,, None,,,, 781.0, 11.0, None,14.7,,,,
None,, None, None, 2012-08-01 01:00:00,, None,,,, 781.0, 11.0, None,14.8,,,,
None,, None, None, 2012-08-01 02:00:00,, None,,,, 781.0, 11.0, None,14.2,,,,
None,, None, None, 2012-08-01 03:00:00,, None,,,, 782.0, 11.0, None,11.5,,,,
None,, None, None, 2012-08-01 04:00:00,, None,,,, 782.0, 11.0, None,9.1,,,,
None,, None, None, 2012-08-01 05:00:00,, None,,,, 783.0, 11.0, None,7.9,,,,
None,, None, None, 2012-08-01 06:00:00,, None,,,, 782.0, 11.0, None,7.6,,,,
None,, None, None, 2012-08-01 07:00:00,, None,,,, 783.0, 11.0, None,7.3,,,,
None,, None, None, 2012-08-01 08:00:00,, None,,,, 783.0, 11.0, None,6.9,,,,
None,, None, None, 2012-08-01 09:00:00,, None,,,, 783.0, 11.0, None,6.7,,,,
None,, None, None, 2012-08-01 10:00:00,, None,,,, 783.0, 11.0, None,6.5,,,,
None,, None, None, 2012-08-01 11:00:00,, None,,,, 784.0, 11.0, None,6.3,,,,
None,, None, None, 2012-08-01 12:00:00,, None,,,, 783.0, 11.0, None,6.1,,,,
None,, None, None, 2012-08-01 13:00:00,, None,,,, 784.0, 11.0, None,6.1,,,,
None,, None, None, 2012-08-01 14:00:00,, None,,,, 783.0, 11.0, None,9.1,,,,
None,, None, None, 2012-08-01 15:00:00,, None,,,, 783.0, 11.0, None,15.0,,,,
None,, None, None, 2012-08-01 16:00:00,, None,,,, 782.0, 11.0, 847.0,16.6,,,,
None,, None, None, 2012-08-01 17:00:00,, None,,,, 782.0, 11.0, None,18.0,,,,
None,, None, None, 2012-08-01 18:00:00,, None,,,, 781.0, 11.0, None,17.7,,,,
None,, None, None, 2012-08-01 19:00:00,, None,,,, 781.0, 11.0, None,17.2,,,,
None,, None, None, 2012-08-01 20:00:00,, None,,,, 781.0, 11.0, None,17.9,,,,
None,, None, None, 2012-08-01 21:00:00,, None,,,, 781.0, 11.0, None,19.2,,,,
None,, None, None, 2012-08-01 22:00:00,, None,,,, 780.0, 11.0, None,20.0,,,,
None,, None, None, 2012-08-01 23:00:00,, None,,,, 780.0, 11.0, None,20.2,,,,
None,, None, None, 2012-08-02 00:00:00,, None,,,, 780.0, 11.0, None,17.2,,,,
None,, None, None, 2012-08-02 01:00:00,, None,,,, 780.0, 11.0, None,17.1,,,,
None,, None, None, 2012-08-02 02:00:00,, None,,,, 780.0, 11.0, None,16.1,,,,
None,, None, None, 2012-08-02 03:00:00,, None,,,, 781.0, 11.0, None,14.0,,,,
None,, None, None, 2012-08-02 04:00:00,, None,,,, 781.0, 11.0, None,14.2,,,,
None,, None, None, 2012-08-02 05:00:00,, None,,,, 781.0, 11.0, None,13.8,,,,
None,, None, None, 2012-08-02 06:00:00,, None,,,, 781.0, 11.0, None,13.0,,,,
None,, None, None, 2012-08-02 07:00:00,, None,,,, 781.0, 11.0, None,12.1,,,,
None,, None, None, 2012-08-02 08:00:00,, None,,,, 781.0, 11.0, None,11.5,,,,
None,, None, None, 2012-08-02 09:00:00,, None,,,, 781.0, 11.0, None,10.7,,,,
None,, None, None, 2012-08-02 10:00:00,, None,,,, 781.0, 11.0, None,10.0,,,,
None,, None, None, 2012-08-02 11:00:00,, None,,,, 783.0, 11.0, None,8.2,,,,
None,, None, None, 2012-08-02 12:00:00,, None,,,, 784.0, 11.0, None,7.5,,,,
None,, None, None, 2012-08-02 13:00:00,, None,,,, 784.0, 11.0, None,7.2,,,,
None,, None, None, 2012-08-02 14:00:00,, None,,,, 784.0, 11.0, None,8.6,,,,
None,, None, None, 2012-08-02 15:00:00,, None,,,, 784.0, 11.0, None,8.9,,,,
None,, None, None, 2012-08-02 16:00:00,, None,,,, 784.0, 11.0, 861.0,9.4,,,,
None,, None, None, 2012-08-02 17:00:00,, None,,,, 784.0, 11.0, None,9.9,,,,
None,, None, None, 2012-08-02 18:00:00,, None,,,, 784.0, 11.0, None,10.2,,,,
None,, None, None, 2012-08-02 19:00:00,, None,,,, 784.0, 11.0, None,10.3,,,,
None,, None, None, 2012-08-02 20:00:00,, None,,,, 784.0, 11.0, None,11.1,,,,
None,, None, None, 2012-08-02 21:00:00,, None,,,, 784.0, 11.0, None,12.0,,,,
None,, None, None, 2012-08-02 22:00:00,, None,,,, 784.0, 11.0, None,10.9,,,,
None,, None, None, 2012-08-02 23:00:00,, None,,,, 784.0, 11.0, None,11.0,,,,
None,, None, None, 2012-08-03 00:00:00,, None,,,, 784.0, 11.0, None,8.2,,,,
None,, None, None, 2012-08-03 01:00:00,, None,,,, 784.0, 11.0, None,8.7,,,,
None,, None, None, 2012-08-03 02:00:00,, None,,,, 784.0, 11.0, None,9.1,,,,
None,, None, None, 2012-08-03 03:00:00,, None,,,, 785.0, 11.0, None,7.2,,,,
None,, None, None, 2012-08-03 04:00:00,, None,,,, 785.0, 11.0, None,5.3,,,,
None,, None, None, 2012-08-03 05:00:00,, None,,,, 785.0, 11.0, None,4.7,,,,
None,, None, None, 2012-08-03 06:00:00,, None,,,, 785.0, 11.0, None,4.7,,,,
None,, None, None, 2012-08-03 07:00:00,, None,,,, 785.0, 11.0, None,4.1,,,,
None,, None, None, 2012-08-03 08:00:00,, None,,,, 786.0, 11.0, None,3.7,,,,
None,, None, None, 2012-08-03 09:00:00,, None,,,, 786.0, 11.0, None,3.4,,,,
None,, None, None, 2012-08-03 10:00:00,, None,,,, 786.0, 11.0, None,3.2,,,,
None,, None, None, 2012-08-03 11:00:00,, None,,,, 786.0, 11.0, None,3.2,,,,
None,, None, None, 2012-08-03 12:00:00,, None,,,, 786.0, 11.0, None,3.1,,,,
None,, None, None, 2012-08-03 13:00:00,, None,,,, 786.0, 11.0, None,3.2,,,,
None,, None, None, 2012-08-03 14:00:00,, None,,,, 786.0, 11.0, None,5.1,,,,
None,, None, None, 2012-08-03 15:00:00,, None,,,, 785.0, 11.0, None,10.5,,,,
None,, None, None, 2012-08-03 16:00:00,, None,,,, 785.0, 11.0, 886.0,12.0,,,,
None,, None, None, 2012-08-03 17:00:00,, None,,,, 785.0, 11.0, None,12.6,,,,
None,, None, None, 2012-08-03 18:00:00,, None,,,, 784.0, 11.0, None,14.1,,,,
None,, None, None, 2012-08-03 19:00:00,, None,,,, 784.0, 11.0, None,14.9,,,,
None,, None, None, 2012-08-03 20:00:00,, None,,,, 784.0, 11.0, None,15.6,,,,
None,, None, None, 2012-08-03 21:00:00,, None,,,, 784.0, 11.0, None,16.2,,,,
None,, None, None, 2012-08-03 22:00:00,, None,,,, 784.0, 11.0, None,17.3,,,,
None,, None, None, 2012-08-03 23:00:00,, None,,,, 783.0, 11.0, None,17.3,,,,
None,, None, None, 2012-08-04 00:00:00,, None,,,, 783.0, 11.0, None,16.1,,,,
None,, None, None, 2012-08-04 01:00:00,, None,,,, 784.0, 11.0, None,14.4,,,,
None,, None, None, 2012-08-04 02:00:00,, None,,,, 783.0, 11.0, None,12.2,,,,
None,, None, None, 2012-08-04 03:00:00,, None,,,, 784.0, 11.0, None,10.2,,,,
None,, None, None, 2012-08-04 04:00:00,, None,,,, 784.0, 11.0, None,8.9,,,,
None,, None, None, 2012-08-04 05:00:00,, None,,,, 784.0, 11.0, None,8.5,,,,
None,, None, None, 2012-08-04 06:00:00,, None,,,, 785.0, 11.0, None,8.2,,,,
None,, None, None, 2012-08-04 07:00:00,, None,,,, 785.0, 11.0, None,7.6,,,,
None,, None, None, 2012-08-04 08:00:00,, None,,,, 785.0, 11.0, None,7.5,,,,
None,, None, None, 2012-08-04 09:00:00,, None,,,, 785.0, 11.0, None,7.4,,,,
None,, None, None, 2012-08-04 10:00:00,, None,,,, 785.0, 11.0, None,7.3,,,,
None,, None, None, 2012-08-04 11:00:00,, None,,,, 785.0, 11.0, None,7.0,,,,
None,, None, None, 2012-08-04 12:00:00,, None,,,, 786.0, 11.0, None,6.8,,,,
None,, None, None, 2012-08-04 13:00:00,, None,,,, 785.0, 11.0, None,6.8,,,,
None,, None, None, 2012-08-04 14:00:00,, None,,,, 785.0, 11.0, None,8.4,,,,
None,, None, None, 2012-08-04 15:00:00,, None,,,, 785.0, 11.0, None,16.0,,,,
None,, None, None, 2012-08-04 16:00:00,, None,,,, 784.0, 11.0, 849.0,18.0,,,,
None,, None, None, 2012-08-04 17:00:00,, None,,,, 784.0, 11.0, None,17.2,,,,
None,, None, None, 2012-08-04 18:00:00,, None,,,, 784.0, 11.0, None,18.9,,,,
None,, None, None, 2012-08-04 19:00:00,, None,,,, 783.0, 11.0, None,20.2,,,,
None,, None, None, 2012-08-04 20:00:00,, None,,,, 783.0, 11.0, None,21.0,,,,
None,, None, None, 2012-08-04 21:00:00,, None,,,, 782.0, 11.0, None,22.8,,,,
None,, None, None, 2012-08-04 22:00:00,, None,,,, 782.0, 11.0, None,21.9,,,,
None,, None, None, 2012-08-04 23:00:00,, None,,,, 782.0, 11.0, None,24.0,,,,
None,, None, None, 2012-08-05 00:00:00,, None,,,, 782.0, 11.0, None,22.0,,,,
None,, None, None, 2012-08-05 01:00:00,, None,,,, 782.0, 11.0, None,19.1,,,,
None,, None, None, 2012-08-05 02:00:00,, None,,,, 782.0, 11.0, None,14.6,,,,
None,, None, None, 2012-08-05 03:00:00,, None,,,, 783.0, 11.0, None,13.0,,,,
None,, None, None, 2012-08-05 04:00:00,, None,,,, 784.0, 11.0, None,11.9,,,,
None,, None, None, 2012-08-05 05:00:00,, None,,,, 784.0, 11.0, None,11.5,,,,
None,, None, None, 2012-08-05 06:00:00,, None,,,, 784.0, 11.0, None,11.2,,,,
None,, None, None, 2012-08-05 07:00:00,, None,,,, 784.0, 11.0, None,11.1,,,,
None,, None, None, 2012-08-05 08:00:00,, None,,,, 784.0, 11.0, None,10.9,,,,
None,, None, None, 2012-08-05 09:00:00,, None,,,, 784.0, 11.0, None,10.6,,,,
None,, None, None, 2012-08-05 10:00:00,, None,,,, 784.0, 11.0, None,10.4,,,,
None,, None, None, 2012-08-05 11:00:00,, None,,,, 785.0, 11.0, None,10.1,,,,
None,, None, None, 2012-08-05 12:00:00,, None,,,, 785.0, 11.0, None,10.0,,,,
None,, None, None, 2012-08-05 13:00:00,, None,,,, 785.0, 11.0, None,9.9,,,,
None,, None, None, 2012-08-05 14:00:00,, None,,,, 784.0, 11.0, None,12.2,,,,
None,, None, None, 2012-08-05 15:00:00,, None,,,, 784.0, 11.0, None,20.0,,,,
None,, None, None, 2012-08-05 16:00:00,, None,,,, 783.0, 11.0, 846.0,21.8,,,,
None,, None, None, 2012-08-05 17:00:00,, None,,,, 782.0, 11.0, None,22.1,,,,
None,, None, None, 2012-08-05 18:00:00,, None,,,, 782.0, 11.0, None,23.7,,,,
None,, None, None, 2012-08-05 19:00:00,, None,,,, 782.0, 11.0, None,24.6,,,,
None,, None, None, 2012-08-05 20:00:00,, None,,,, 782.0, 11.0, None,25.1,,,,
None,, None, None, 2012-08-05 21:00:00,, None,,,, 781.0, 11.0, None,25.8,,,,
None,, None, None, 2012-08-05 22:00:00,, None,,,, 781.0, 11.0, None,26.6,,,,
None,, None, None, 2012-08-05 23:00:00,, None,,,, 781.0, 11.0, None,26.4,,,,
None,, None, None, 2012-08-06 00:00:00,, None,,,, 780.0, 11.0, None,24.6,,,,
None,, None, None, 2012-08-06 01:00:00,, None,,,, 781.0, 11.0, None,23.5,,,,
None,, None, None, 2012-08-06 02:00:00,, None,,,, 781.0, 11.0, None,18.5,,,,
None,, None, None, 2012-08-06 03:00:00,, None,,,, 782.0, 11.0, None,16.0,,,,
None,, None, None, 2012-08-06 04:00:00,, None,,,, 782.0, 11.0, None,14.9,,,,
None,, None, None, 2012-08-06 05:00:00,, None,,,, 782.0, 11.0, None,13.9,,,,
None,, None, None, 2012-08-06 06:00:00,, None,,,, 783.0, 11.0, None,13.8,,,,
None,, None, None, 2012-08-06 07:00:00,, None,,,, 783.0, 11.0, None,13.4,,,,
None,, None, None, 2012-08-06 08:00:00,, None,,,, 783.0, 11.0, None,13.3,,,,
None,, None, None, 2012-08-06 09:00:00,, None,,,, 783.0, 11.0, None,12.9,,,,
None,, None, None, 2012-08-06 10:00:00,, None,,,, 784.0, 11.0, None,12.6,,,,
None,, None, None, 2012-08-06 11:00:00,, None,,,, 784.0, 11.0, None,12.2,,,,
None,, None, None, 2012-08-06 12:00:00,, None,,,, 784.0, 11.0, None,12.0,,,,
None,, None, None, 2012-08-06 13:00:00,, None,,,, 784.0, 11.0, None,11.9,,,,
None,, None, None, 2012-08-06 14:00:00,, None,,,, 784.0, 11.0, None,13.9,,,,
None,, None, None, 2012-08-06 15:00:00,, None,,,, 783.0, 11.0, None,21.0,,,,
None,, None, None, 2012-08-06 16:00:00,, None,,,, 782.0, 11.0, 860.0,23.5,,,,
None,, None, None, 2012-08-06 17:00:00,, None,,,, 782.0, 11.0, None,23.8,,,,
None,, None, None, 2012-08-06 18:00:00,, None,,,, 781.0, 11.0, None,25.5,,,,
None,, None, None, 2012-08-06 19:00:00,, None,,,, 781.0, 11.0, None,26.4,,,,
None,, None, None, 2012-08-06 20:00:00,, None,,,, 781.0, 11.0, None,25.0,,,,
None,, None, None, 2012-08-06 21:00:00,, None,,,, 780.0, 11.0, None,24.7,,,,
None,, None, None, 2012-08-06 22:00:00,, None,,,, 781.0, 11.0, None,24.4,,,,
None,, None, None, 2012-08-06 23:00:00,, None,,,, 781.0, 11.0, None,22.0,,,,
None,, None, None, 2012-08-07 00:00:00,, None,,,, 782.0, 11.0, None,18.9,,,,
None,, None, None, 2012-08-07 01:00:00,, None,,,, 783.0, 11.0, None,14.1,,,,
None,, None, None, 2012-08-07 02:00:00,, None,,,, 784.0, 11.0, None,13.2,,,,
None,, None, None, 2012-08-07 03:00:00,, None,,,, 785.0, 11.0, None,12.1,,,,
None,, None, None, 2012-08-07 04:00:00,, None,,,, 785.0, 11.0, None,11.8,,,,
None,, None, None, 2012-08-07 05:00:00,, None,,,, 785.0, 11.0, None,11.7,,,,
None,, None, None, 2012-08-07 06:00:00,, None,,,, 786.0, 11.0, None,10.8,,,,
None,, None, None, 2012-08-07 07:00:00,, None,,,, 786.0, 11.0, None,10.9,,,,
None,, None, None, 2012-08-07 08:00:00,, None,,,, 786.0, 11.0, None,11.4,,,,
None,, None, None, 2012-08-07 09:00:00,, None,,,, 786.0, 11.0, None,11.2,,,,
None,, None, None, 2012-08-07 10:00:00,, None,,,, 786.0, 11.0, None,12.7,,,,
None,, None, None, 2012-08-07 11:00:00,, None,,,, 786.0, 11.0, None,11.2,,,,
None,, None, None, 2012-08-07 12:00:00,, None,,,, 786.0, 11.0, None,9.4,,,,
None,, None, None, 2012-08-07 13:00:00,, None,,,, 787.0, 11.0, None,9.2,,,,
None,, None, None, 2012-08-07 14:00:00,, None,,,, 787.0, 11.0, None,11.1,,,,
None,, None, None, 2012-08-07 15:00:00,, None,,,, 786.0, 11.0, None,16.9,,,,
None,, None, None, 2012-08-07 16:00:00,, None,,,, 786.0, 11.0, 846.0,16.4,,,,
None,, None, None, 2012-08-07 17:00:00,, None,,,, 785.0, 11.0, None,19.3,,,,
None,, None, None, 2012-08-07 18:00:00,, None,,,, 785.0, 11.0, None,19.4,,,,
None,, None, None, 2012-08-07 19:00:00,, None,,,, 785.0, 11.0, None,22.3,,,,
None,, None, None, 2012-08-07 20:00:00,, None,,,, 784.0, 11.0, None,21.3,,,,
None,, None, None, 2012-08-07 21:00:00,, None,,,, 784.0, 11.0, None,20.8,,,,
None,, None, None, 2012-08-07 22:00:00,, None,,,, 784.0, 11.0, None,22.9,,,,
None,, None, None, 2012-08-07 23:00:00,, None,,,, 784.0, 11.0, None,22.5,,,,
None,, None, None, 2012-08-08 00:00:00,, None,,,, 784.0, 11.0, None,21.0,,,,
None,, None, None, 2012-08-08 01:00:00,, None,,,, 784.0, 11.0, None,18.7,,,,
None,, None, None, 2012-08-08 02:00:00,, None,,,, 784.0, 11.0, None,15.4,,,,
None,, None, None, 2012-08-08 03:00:00,, None,,,, 784.0, 11.0, None,13.1,,,,
None,, None, None, 2012-08-08 04:00:00,, None,,,, 785.0, 11.0, None,12.3,,,,
None,, None, None, 2012-08-08 05:00:00,, None,,,, 785.0, 11.0, None,11.9,,,,
None,, None, None, 2012-08-08 06:00:00,, None,,,, 785.0, 11.0, None,11.2,,,,
None,, None, None, 2012-08-08 07:00:00,, None,,,, 786.0, 11.0, None,10.9,,,,
None,, None, None, 2012-08-08 08:00:00,, None,,,, 786.0, 11.0, None,10.9,,,,
None,, None, None, 2012-08-08 09:00:00,, None,,,, 786.0, 11.0, None,10.9,,,,
None,, None, None, 2012-08-08 10:00:00,, None,,,, 786.0, 11.0, None,10.8,,,,
None,, None, None, 2012-08-08 11:00:00,, None,,,, 786.0, 11.0, None,11.2,,,,
None,, None, None, 2012-08-08 12:00:00,, None,,,, 786.0, 11.0, None,11.5,,,,
None,, None, None, 2012-08-08 13:00:00,, None,,,, 786.0, 11.0, None,11.8,,,,
None,, None, None, 2012-08-08 14:00:00,, None,,,, 786.0, 11.0, None,13.9,,,,
None,, None, None, 2012-08-08 15:00:00,, None,,,, 785.0, 11.0, None,15.9,,,,
None,, None, None, 2012-08-08 16:00:00,, None,,,, 786.0, 11.0, 822.0,14.0,,,,
None,, None, None, 2012-08-08 17:00:00,, None,,,, 786.0, 11.0, None,14.5,,,,
None,, None, None, 2012-08-08 18:00:00,, None,,,, 785.0, 11.0, None,16.8,,,,
None,, None, None, 2012-08-08 19:00:00,, None,,,, 785.0, 11.0, None,17.4,,,,
None,, None, None, 2012-08-08 20:00:00,, None,,,, 785.0, 11.0, None,18.7,,,,
None,, None, None, 2012-08-08 21:00:00,, None,,,, 784.0, 11.0, None,21.7,,,,
None,, None, None, 2012-08-08 22:00:00,, None,,,, 785.0, 11.0, None,18.2,,,,
None,, None, None, 2012-08-08 23:00:00,, None,,,, 785.0, 11.0, None,18.1,,,,
None,, None, None, 2012-08-09 00:00:00,, None,,,, 785.0, 11.0, None,18.7,,,,
None,, None, None, 2012-08-09 01:00:00,, None,,,, 785.0, 11.0, None,18.7,,,,
None,, None, None, 2012-08-09 02:00:00,, None,,,, 785.0, 11.0, None,17.2,,,,
None,, None, None, 2012-08-09 03:00:00,, None,,,, 786.0, 11.0, None,12.4,,,,
None,, None, None, 2012-08-09 04:00:00,, None,,,, 786.0, 11.0, None,10.7,,,,
None,, None, None, 2012-08-09 05:00:00,, None,,,, 786.0, 11.0, None,10.2,,,,
None,, None, None, 2012-08-09 06:00:00,, None,,,, 786.0, 11.0, None,9.5,,,,
None,, None, None, 2012-08-09 07:00:00,, None,,,, 786.0, 11.0, None,9.0,,,,
None,, None, None, 2012-08-09 08:00:00,, None,,,, 787.0, 11.0, None,8.7,,,,
None,, None, None, 2012-08-09 09:00:00,, None,,,, 787.0, 11.0, None,7.7,,,,
None,, None, None, 2012-08-09 10:00:00,, None,,,, 787.0, 11.0, None,7.5,,,,
None,, None, None, 2012-08-09 11:00:00,, None,,,, 787.0, 11.0, None,7.3,,,,
None,, None, None, 2012-08-09 12:00:00,, None,,,, 787.0, 11.0, None,7.1,,,,
None,, None, None, 2012-08-09 13:00:00,, None,,,, 787.0, 11.0, None,7.0,,,,
None,, None, None, 2012-08-09 14:00:00,, None,,,, 787.0, 11.0, None,8.3,,,,
None,, None, None, 2012-08-09 15:00:00,, None,,,, 787.0, 11.0, None,14.7,,,,
None,, None, None, 2012-08-09 16:00:00,, None,,,, 786.0, 11.0, 816.0,18.8,,,,
None,, None, None, 2012-08-09 17:00:00,, None,,,, 785.0, 11.0, None,19.3,,,,
None,, None, None, 2012-08-09 18:00:00,, None,,,, 785.0, 11.0, None,20.8,,,,
None,, None, None, 2012-08-09 19:00:00,, None,,,, 785.0, 11.0, None,21.2,,,,
None,, None, None, 2012-08-09 20:00:00,, None,,,, 784.0, 11.0, None,21.9,,,,
None,, None, None, 2012-08-09 21:00:00,, None,,,, 784.0, 11.0, None,22.7,,,,
None,, None, None, 2012-08-09 22:00:00,, None,,,, 784.0, 11.0, None,23.3,,,,
None,, None, None, 2012-08-09 23:00:00,, None,,,, 784.0, 11.0, None,21.5,,,,
None,, None, None, 2012-08-10 00:00:00,, None,,,, 784.0, 11.0, None,21.6,,,,
None,, None, None, 2012-08-10 01:00:00,, None,,,, 784.0, 11.0, None,19.4,,,,
None,, None, None, 2012-08-10 02:00:00,, None,,,, 784.0, 11.0, None,14.3,,,,
None,, None, None, 2012-08-10 03:00:00,, None,,,, 785.0, 11.0, None,12.5,,,,
None,, None, None, 2012-08-10 04:00:00,, None,,,, 785.0, 11.0, None,11.5,,,,
None,, None, None, 2012-08-10 05:00:00,, None,,,, 785.0, 11.0, None,12.0,,,,
None,, None, None, 2012-08-10 06:00:00,, None,,,, 785.0, 11.0, None,11.3,,,,
None,, None, None, 2012-08-10 07:00:00,, None,,,, 786.0, 11.0, None,10.0,,,,
None,, None, None, 2012-08-10 08:00:00,, None,,,, 786.0, 11.0, None,9.6,,,,
None,, None, None, 2012-08-10 09:00:00,, None,,,, 786.0, 11.0, None,9.2,,,,
None,, None, None, 2012-08-10 10:00:00,, None,,,, 786.0, 11.0, None,8.9,,,,
None,, None, None, 2012-08-10 11:00:00,, None,,,, 786.0, 11.0, None,8.5,,,,
None,, None, None, 2012-08-10 12:00:00,, None,,,, 787.0, 11.0, None,8.2,,,,
None,, None, None, 2012-08-10 13:00:00,, None,,,, 787.0, 11.0, None,8.1,,,,
None,, None, None, 2012-08-10 14:00:00,, None,,,, 787.0, 11.0, None,9.3,,,,
None,, None, None, 2012-08-10 15:00:00,, None,,,, 786.0, 11.0, None,15.5,,,,
None,, None, None, 2012-08-10 16:00:00,, None,,,, 786.0, 11.0, 816.0,18.3,,,,
None,, None, None, 2012-08-10 17:00:00,, None,,,, 785.0, 11.0, None,17.6,,,,
None,, None, None, 2012-08-10 18:00:00,, None,,,, 785.0, 11.0, None,18.9,,,,
None,, None, None, 2012-08-10 19:00:00,, None,,,, 784.0, 11.0, None,18.8,,,,
None,, None, None, 2012-08-10 20:00:00,, None,,,, 784.0, 11.0, None,20.7,,,,
None,, None, None, 2012-08-10 21:00:00,, None,,,, 784.0, 11.0, None,21.0,,,,
None,, None, None, 2012-08-10 22:00:00,, None,,,, 784.0, 11.0, None,18.5,,,,
None,, None, None, 2012-08-10 23:00:00,, None,,,, 784.0, 11.0, None,20.5,,,,
None,, None, None, 2012-08-11 00:00:00,, None,,,, 784.0, 11.0, None,20.8,,,,
None,, None, None, 2012-08-11 01:00:00,, None,,,, 784.0, 11.0, None,18.3,,,,
None,, None, None, 2012-08-11 02:00:00,, None,,,, 784.0, 11.0, None,14.2,,,,
None,, None, None, 2012-08-11 03:00:00,, None,,,, 785.0, 11.0, None,11.6,,,,
None,, None, None, 2012-08-11 04:00:00,, None,,,, 785.0, 11.0, None,11.6,,,,
None,, None, None, 2012-08-11 05:00:00,, None,,,, 785.0, 11.0, None,10.2,,,,
None,, None, None, 2012-08-11 06:00:00,, None,,,, 786.0, 11.0, None,9.7,,,,
None,, None, None, 2012-08-11 07:00:00,, None,,,, 786.0, 11.0, None,9.2,,,,
None,, None, None, 2012-08-11 08:00:00,, None,,,, 786.0, 11.0, None,8.6,,,,
None,, None, None, 2012-08-11 09:00:00,, None,,,, 786.0, 11.0, None,8.5,,,,
None,, None, None, 2012-08-11 10:00:00,, None,,,, 786.0, 11.0, None,8.2,,,,
None,, None, None, 2012-08-11 11:00:00,, None,,,, 786.0, 11.0, None,7.7,,,,
None,, None, None, 2012-08-11 12:00:00,, None,,,, 786.0, 11.0, None,7.4,,,,
None,, None, None, 2012-08-11 13:00:00,, None,,,, 787.0, 11.0, None,7.6,,,,
None,, None, None, 2012-08-11 14:00:00,, None,,,, 787.0, 11.0, None,9.0,,,,
None,, None, None, 2012-08-11 15:00:00,, None,,,, 786.0, 11.0, None,14.1,,,,
None,, None, None, 2012-08-11 16:00:00,, None,,,, 785.0, 11.0, 792.0,17.1,,,,
None,, None, None, 2012-08-11 17:00:00,, None,,,, 785.0, 11.0, None,17.5,,,,
None,, None, None, 2012-08-11 18:00:00,, None,,,, 785.0, 11.0, None,18.8,,,,
None,, None, None, 2012-08-11 19:00:00,, None,,,, 785.0, 11.0, None,19.0,,,,
None,, None, None, 2012-08-11 20:00:00,, None,,,, 784.0, 11.0, None,20.1,,,,
None,, None, None, 2012-08-11 21:00:00,, None,,,, 784.0, 11.0, None,19.3,,,,
None,, None, None, 2012-08-11 22:00:00,, None,,,, 784.0, 11.0, None,19.7,,,,
None,, None, None, 2012-08-11 23:00:00,, None,,,, 783.0, 11.0, None,20.4,,,,
None,, None, None, 2012-08-12 00:00:00,, None,,,, 784.0, 11.0, None,19.5,,,,
None,, None, None, 2012-08-12 01:00:00,, None,,,, 783.0, 11.0, None,18.1,,,,
None,, None, None, 2012-08-12 02:00:00,, None,,,, 784.0, 11.0, None,15.1,,,,
None,, None, None, 2012-08-12 03:00:00,, None,,,, 784.0, 11.0, None,11.6,,,,
None,, None, None, 2012-08-12 04:00:00,, None,,,, 785.0, 11.0, None,10.4,,,,
None,, None, None, 2012-08-12 05:00:00,, None,,,, 785.0, 11.0, None,10.1,,,,
None,, None, None, 2012-08-12 06:00:00,, None,,,, 785.0, 11.0, None,9.7,,,,
None,, None, None, 2012-08-12 07:00:00,, None,,,, 786.0, 11.0, None,9.2,,,,
None,, None, None, 2012-08-12 08:00:00,, None,,,, 786.0, 11.0, None,8.8,,,,
None,, None, None, 2012-08-12 09:00:00,, None,,,, 786.0, 11.0, None,8.7,,,,
None,, None, None, 2012-08-12 10:00:00,, None,,,, 786.0, 11.0, None,8.3,,,,
None,, None, None, 2012-08-12 11:00:00,, None,,,, 786.0, 11.0, None,7.9,,,,
None,, None, None, 2012-08-12 12:00:00,, None,,,, 786.0, 11.0, None,7.7,,,,
None,, None, None, 2012-08-12 13:00:00,, None,,,, 786.0, 11.0, None,7.7,,,,
