station_observations
AirTemperature, Precipitation, Rain, WindSpeed, SnowDepth, time, WindDirection, RelativeHumidity
6.7, None, 0.0, 2.9, None, 2020-06-08 22:15:00, 58.0, 92.0
6.7, None, 0.0, 3.2, None, 2020-06-08 22:30:00, 57.0, 93.0
6.7, None, 0.0, 2.6, None, 2020-06-08 22:45:00, 64.0, 95.0
6.8, 1.0, 0.254, 2.7, 0.004, 2020-06-08 23:00:00, 54.0, 95.0
6.9, None, 0.254, 2.9, None, 2020-06-08 23:15:00, 86.0, 95.0
6.8, None, 0.254, 2.7, None, 2020-06-08 23:30:00, 78.0, 96.0
7.0, None, 0.255, 6.0, None, 2020-06-08 23:45:00, 112.0, 96.0
6.9, 1.0, 0.254, 5.0, 0.005, 2020-06-09 00:00:00, 55.0, 95.0
7.1, None, 0.254, 3.6, None, 2020-06-09 00:15:00, 124.0, 95.0
6.9, None, 0.254, 3.4, None, 2020-06-09 00:30:00, 150.0, 96.0
6.8, None, 0.254, 1.2, None, 2020-06-09 00:45:00, 41.0, 97.0
6.7, 1.0, 0.508, 2.8, 0.003, 2020-06-09 01:00:00, 154.0, 98.0
6.7, None, 0.508, 4.0, None, 2020-06-09 01:15:00, 295.0, 99.0
6.7, None, 0.254, 4.4, None, 2020-06-09 01:30:00, 310.0, 99.0
6.9, None, 0.509, 4.5, None, 2020-06-09 01:45:00, 82.0, 97.0
6.9, 1.0, 0.254, 6.0, 0.004, 2020-06-09 02:00:00, 73.0, 97.0
6.9, None, 0.254, 5.9, None, 2020-06-09 02:15:00, 62.0, 96.0
7.0, None, 0.254, 4.8, None, 2020-06-09 02:30:00, 117.0, 96.0
7.0, None, 0.508, 6.3, None, 2020-06-09 02:45:00, 62.0, 95.0
6.9, 1.0, 0.254, 4.5, 0.003, 2020-06-09 03:00:00, 318.0, 96.0
6.8, None, 0.254, 5.2, None, 2020-06-09 03:15:00, 91.0, 97.0
6.9, None, 0.254, 5.8, None, 2020-06-09 03:30:00, 93.0, 97.0
6.8, None, 0.254, 3.4, None, 2020-06-09 03:45:00, 275.0, 98.0
6.8, 1.0, 0.255, 2.6, 0.005, 2020-06-09 04:00:00, 82.0, 98.0
6.9, None, 0.254, 2.6, None, 2020-06-09 04:15:00, 267.0, 98.0
6.8, None, 0.762, 1.6, None, 2020-06-09 04:30:00, 23.0, 98.0
6.9, None, 0.762, 3.4, None, 2020-06-09 04:45:00, 99.0, 98.0
7.0, 3.0, 1.017, 1.6, 0.005, 2020-06-09 05:00:00, 228.0, 98.0
7.0, None, 1.27, 1.9, None, 2020-06-09 05:15:00, 333.0, 99.0
7.0, None, 0.762, 2.8, None, 2020-06-09 05:30:00, 96.0, 99.0
7.1, None, 0.254, 3.9, None, 2020-06-09 05:45:00, 59.0, 99.0
7.2, 3.0, 0.255, 4.2, 0.005, 2020-06-09 06:00:00, 114.0, 98.0
7.5, None, 0.508, 2.5, None, 2020-06-09 06:15:00, 160.0, 99.0
7.6, None, 0.254, 1.1, None, 2020-06-09 06:30:00, 149.0, 99.0
7.7, None, 0.762, 1.2, None, 2020-06-09 06:45:00, 348.0, 99.0
7.8, 3.0, 1.524, 1.1, 0.004, 2020-06-09 07:00:00, 246.0, 98.0
7.8, None, 1.27, 1.8, None, 2020-06-09 07:15:00, 276.0, 99.0
7.8, None, 1.524, 2.6, None, 2020-06-09 07:30:00, 122.0, 99.0
8.1, None, 0.508, 1.8, None, 2020-06-09 07:45:00, 9.0, 99.0
8.2, 4.0, 1.27, 1.8, 0.004, 2020-06-09 08:00:00, 38.0, 99.0
8.3, None, 1.524, 1.3, None, 2020-06-09 08:15:00, 192.0, 98.0
8.4, None, 1.271, 2.0, None, 2020-06-09 08:30:00, 205.0, 99.0
8.7, None, 0.762, 1.5, None, 2020-06-09 08:45:00, 33.0, 98.0
9.1, 4.0, 0.508, 1.5, 0.005, 2020-06-09 09:00:00, 242.0, 96.0
9.7, None, 0.508, 2.5, None, 2020-06-09 09:15:00, 179.0, 94.0
10.0, None, 0.508, 2.3, None, 2020-06-09 09:30:00, 187.0, 95.0
10.5, None, 0.0, 3.7, None, 2020-06-09 09:45:00, 149.0, 94.0
10.6, 1.0, 0.254, 4.3, 0.003, 2020-06-09 10:00:00, 122.0, 96.0
10.9, None, 0.0, 3.8, None, 2020-06-09 10:15:00, 136.0, 96.0
11.0, None, 0.255, 6.3, None, 2020-06-09 10:30:00, 150.0, 95.0
10.9, None, 0.0, 6.7, None, 2020-06-09 10:45:00, 162.0, 96.0
11.2, 0.0, 0.254, 4.1, 0.003, 2020-06-09 11:00:00, 156.0, 96.0
11.1, None, 0.254, 6.9, None, 2020-06-09 11:15:00, 159.0, 96.0
11.3, None, 0.0, 7.7, None, 2020-06-09 11:30:00, 144.0, 95.0
11.3, None, 0.508, 6.2, None, 2020-06-09 11:45:00, 161.0, 95.0
11.4, 1.0, 0.254, 3.6, 0.003, 2020-06-09 12:00:00, 179.0, 97.0
11.3, None, 0.254, 5.9, None, 2020-06-09 12:15:00, 147.0, 96.0
11.8, None, 0.254, 3.5, None, 2020-06-09 12:30:00, 145.0, 96.0
12.1, None, 0.254, 6.4, None, 2020-06-09 12:45:00, 136.0, 96.0
13.0, 0.0, 0.0, 5.4, 0.008, 2020-06-09 13:00:00, 155.0, 96.0
13.6, None, 0.0, 6.9, None, 2020-06-09 13:15:00, 213.0, 92.0
13.5, None, 0.0, 12.6, None, 2020-06-09 13:30:00, 239.0, 89.0
13.2, None, 0.0, 14.8, None, 2020-06-09 13:45:00, 212.0, 88.0
13.2, 0.0, 0.0, 12.6, 0.003, 2020-06-09 14:00:00, 215.0, 91.0
14.4, None, 0.0, 11.0, None, 2020-06-09 14:15:00, 210.0, 82.0
13.2, None, 0.0, 11.5, None, 2020-06-09 14:30:00, 285.0, 88.0
12.1, None, 0.254, 10.0, None, 2020-06-09 14:45:00, 283.0, 92.0
12.0, 0.0, 0.0, 10.0, 0.003, 2020-06-09 15:00:00, 293.0, 90.0
11.4, None, 0.0, 11.3, None, 2020-06-09 15:15:00, 274.0, 93.0
10.9, None, 0.0, 10.8, None, 2020-06-09 15:30:00, 270.0, 94.0
11.2, None, 0.0, 10.5, None, 2020-06-09 15:45:00, 286.0, 93.0
11.2, 0.0, 0.0, 7.2, 0.003, 2020-06-09 16:00:00, 264.0, 91.0
10.9, None, 0.0, 8.8, None, 2020-06-09 16:15:00, 297.0, 93.0
10.7, None, 0.0, 7.4, None, 2020-06-09 16:30:00, 281.0, 92.0
10.8, None, 0.0, 6.7, None, 2020-06-09 16:45:00, 310.0, 89.0
11.1, 1.0, 0.0, 5.1, 0.005, 2020-06-09 17:00:00, 331.0, 88.0
11.2, None, 0.0, 5.7, None, 2020-06-09 17:15:00, 310.0, 89.0
11.3, None, 0.0, 4.9, None, 2020-06-09 17:30:00, 285.0, 87.0
11.4, None, 0.0, 2.3, None, 2020-06-09 17:45:00, 298.0, 91.0
11.1, 0.0, 0.0, 5.7, 0.003, 2020-06-09 18:00:00, 275.0, 90.0
10.9, None, 0.0, 7.3, None, 2020-06-09 18:15:00, 308.0, 90.0
10.8, None, 0.0, 6.6, None, 2020-06-09 18:30:00, 293.0, 89.0
10.5, None, 0.0, 8.2, None, 2020-06-09 18:45:00, 300.0, 89.0
10.4, 0.0, 0.0, 8.0, 0.004, 2020-06-09 19:00:00, 293.0, 86.0
10.3, None, 0.0, 6.1, None, 2020-06-09 19:15:00, 270.0, 90.0
10.0, None, 0.0, 1.5, None, 2020-06-09 19:30:00, 352.0, 94.0
9.8, None, 0.0, 3.0, None, 2020-06-09 19:45:00, 327.0, 94.0
9.8, 0.0, 0.0, 2.6, 0.004, 2020-06-09 20:00:00, 292.0, 95.0
9.7, None, 0.0, 1.8, None, 2020-06-09 20:15:00, 97.0, 97.0
9.5, None, 0.255, 2.3, None, 2020-06-09 20:30:00, 80.0, 98.0
9.5, None, 0.0, 2.1, None, 2020-06-09 20:45:00, 33.0, 99.0
9.4, 0.0, 0.0, 2.3, 0.004, 2020-06-09 21:00:00, 41.0, 99.0
9.4, None, 0.0, 1.8, None, 2020-06-09 21:15:00, 137.0, 100.0
9.4, None, 0.254, 1.6, None, 2020-06-09 21:30:00, 47.0, 100.0
9.4, None, 0.0, 1.4, None, 2020-06-09 21:45:00, 68.0, 100.0
9.4, 0.0, 0.0, 2.5, 0.004, 2020-06-09 22:00:00, 18.0, 100.0
9.4, None, 0.0, 3.2, None, 2020-06-09 22:15:00, 39.0, 100.0
9.5, None, 0.0, 3.4, None, 2020-06-09 22:30:00, 12.0, 100.0
9.7, None, 0.254, 5.7, None, 2020-06-09 22:45:00, 298.0, 100.0
9.5, 1.0, 0.0, 4.5, 0.005, 2020-06-09 23:00:00, 64.0, 98.0
9.6, None, 0.0, 8.1, None, 2020-06-09 23:15:00, 35.0, 98.0
9.8, None, 0.0, 4.8, None, 2020-06-09 23:30:00, 348.0, 97.0
10.0, None, 0.0, 5.4, None, 2020-06-09 23:45:00, 331.0, 94.0
10.0, 0.0, 0.0, 3.0, 0.004, 2020-06-10 00:00:00, 25.0, 94.0
9.8, None, 0.0, 2.7, None, 2020-06-10 00:15:00, 25.0, 96.0
10.0, None, 0.0, 2.2, None, 2020-06-10 00:30:00, 42.0, 95.0
10.0, None, 0.0, 1.8, None, 2020-06-10 00:45:00, 24.0, 96.0
9.6, -1.0, 0.0, 3.3, 0.003, 2020-06-10 01:00:00, 122.0, 98.0
9.5, None, 0.0, 2.5, None, 2020-06-10 01:15:00, 76.0, 99.0
9.4, None, 0.0, 4.2, None, 2020-06-10 01:30:00, 104.0, 100.0
9.4, None, 0.0, 4.1, None, 2020-06-10 01:45:00, 91.0, 100.0
9.4, 1.0, 0.0, 3.3, 0.003, 2020-06-10 02:00:00, 43.0, 100.0
9.4, None, 0.0, 2.9, None, 2020-06-10 02:15:00, 49.0, 100.0
9.5, None, 0.0, 2.0, None, 2020-06-10 02:30:00, 57.0, 100.0
9.4, None, 0.0, 2.8, None, 2020-06-10 02:45:00, 36.0, 100.0
9.2, 0.0, 0.0, 1.4, 0.002, 2020-06-10 03:00:00, 43.0, 100.0
9.0, None, 0.0, 2.1, None, 2020-06-10 03:15:00, 47.0, 100.0
9.0, None, 0.0, 1.7, None, 2020-06-10 03:30:00, 293.0, 100.0
9.1, None, 0.0, 3.0, None, 2020-06-10 03:45:00, 43.0, 100.0
9.1, 0.0, 0.0, 2.9, 0.004, 2020-06-10 04:00:00, 37.0, 100.0
9.1, None, 0.0, 1.6, None, 2020-06-10 04:15:00, 25.0, 100.0
9.1, None, 0.0, 1.3, None, 2020-06-10 04:30:00, 81.0, 100.0
9.1, None, 0.0, 3.3, None, 2020-06-10 04:45:00, 239.0, 100.0
9.2, 0.0, 0.0, 1.3, 0.005, 2020-06-10 05:00:00, 29.0, 100.0
9.3, None, 0.0, 1.6, None, 2020-06-10 05:15:00, 47.0, 100.0
9.5, None, 0.0, 1.6, None, 2020-06-10 05:30:00, 201.0, 100.0
9.6, None, 0.0, 4.0, None, 2020-06-10 05:45:00, 257.0, 100.0
9.9, 0.0, 0.0, 3.6, 0.005, 2020-06-10 06:00:00, 244.0, 100.0
9.9, None, 0.0, 3.3, None, 2020-06-10 06:15:00, 223.0, 100.0
10.0, None, 0.0, 2.5, None, 2020-06-10 06:30:00, 267.0, 100.0
10.4, None, 0.254, 1.7, None, 2020-06-10 06:45:00, 217.0, 100.0
10.8, 0.0, 0.0, 1.9, 0.003, 2020-06-10 07:00:00, 176.0, 99.0
11.0, None, 0.0, 3.9, None, 2020-06-10 07:15:00, 237.0, 96.0
10.7, None, 0.0, 4.8, None, 2020-06-10 07:30:00, 282.0, 95.0
11.0, None, 0.0, 3.5, None, 2020-06-10 07:45:00, 263.0, 97.0
11.5, 0.0, 0.0, 3.3, 0.002, 2020-06-10 08:00:00, 210.0, 92.0
12.1, None, 0.0, 2.2, None, 2020-06-10 08:15:00, 36.0, 92.0
12.6, None, 0.0, 3.4, None, 2020-06-10 08:30:00, 173.0, 89.0
12.6, None, 0.0, 4.0, None, 2020-06-10 08:45:00, 186.0, 87.0
12.1, 0.0, 0.254, 5.0, 0.002, 2020-06-10 09:00:00, 131.0, 93.0
12.8, None, 0.0, 4.0, None, 2020-06-10 09:15:00, 121.0, 87.0
12.3, None, 0.0, 7.8, None, 2020-06-10 09:30:00, 146.0, 89.0
12.6, None, 0.0, 4.8, None, 2020-06-10 09:45:00, 137.0, 93.0
13.3, 0.0, 0.0, 4.5, 0.006, 2020-06-10 10:00:00, 125.0, 87.0
15.1, None, 0.0, 5.1, None, 2020-06-10 10:15:00, 179.0, 75.0
16.1, None, 0.0, 4.7, None, 2020-06-10 10:30:00, 163.0, 65.0
15.5, None, 0.0, 5.3, None, 2020-06-10 10:45:00, 167.0, 69.0
14.7, -1.0, 0.0, 5.1, 0.0, 2020-06-10 11:00:00, 165.0, 75.0
14.1, None, 0.0, 7.1, None, 2020-06-10 11:15:00, 138.0, 79.0
14.2, None, 0.0, 6.3, None, 2020-06-10 11:30:00, 128.0, 77.0
15.0, None, 0.0, 5.4, None, 2020-06-10 11:45:00, 142.0, 73.0
14.7, 0.0, 0.0, 5.7, 0.0, 2020-06-10 12:00:00, 143.0, 77.0
15.3, None, 0.0, 4.8, None, 2020-06-10 12:15:00, 165.0, 76.0
15.2, None, 0.0, 6.6, None, 2020-06-10 12:30:00, 139.0, 72.0
14.8, None, 0.0, 7.6, None, 2020-06-10 12:45:00, 176.0, 76.0
15.1, 0.0, 0.0, 6.4, 0.004, 2020-06-10 13:00:00, 150.0, 75.0
15.0, None, 0.0, 9.6, None, 2020-06-10 13:15:00, 207.0, 73.0
14.5, None, 0.0, 8.0, None, 2020-06-10 13:30:00, 230.0, 78.0
14.1, None, 0.0, 11.4, None, 2020-06-10 13:45:00, 238.0, 82.0
15.2, 0.0, 0.0, 5.6, 0.0, 2020-06-10 14:00:00, 238.0, 77.0
15.2, None, 0.0, 12.6, None, 2020-06-10 14:15:00, 164.0, 72.0
16.4, None, 0.0, 10.2, None, 2020-06-10 14:30:00, 207.0, 68.0
15.2, None, 0.0, 14.8, None, 2020-06-10 14:45:00, 226.0, 75.0
15.4, 0.0, 0.0, 14.1, 0.004, 2020-06-10 15:00:00, 232.0, 71.0
15.5, None, 0.0, 15.6, None, 2020-06-10 15:15:00, 240.0, 71.0
15.7, None, 0.0, 14.9, None, 2020-06-10 15:30:00, 240.0, 68.0
16.1, None, 0.0, 12.1, None, 2020-06-10 15:45:00, 236.0, 66.0
15.7, -1.0, 0.0, 11.5, 0.003, 2020-06-10 16:00:00, 231.0, 70.0
15.3, None, 0.0, 13.4, None, 2020-06-10 16:15:00, 243.0, 73.0
16.1, None, 0.0, 15.0, None, 2020-06-10 16:30:00, 242.0, 69.0
16.1, None, 0.0, 13.3, None, 2020-06-10 16:45:00, 253.0, 70.0
15.3, 0.0, 0.0, 17.1, 0.002, 2020-06-10 17:00:00, 243.0, 71.0
15.2, None, 0.0, 14.7, None, 2020-06-10 17:15:00, 233.0, 70.0
15.2, None, 0.0, 16.4, None, 2020-06-10 17:30:00, 225.0, 71.0
14.9, None, 0.0, 14.0, None, 2020-06-10 17:45:00, 239.0, 71.0
15.4, 1.0, 0.0, 12.6, 0.0, 2020-06-10 18:00:00, 229.0, 70.0
15.1, None, 0.0, 14.8, None, 2020-06-10 18:15:00, 214.0, 68.0
14.4, None, 0.0, 14.0, None, 2020-06-10 18:30:00, 244.0, 74.0
13.7, None, 0.0, 12.3, None, 2020-06-10 18:45:00, 234.0, 78.0
13.1, 0.0, 0.0, 16.5, 0.003, 2020-06-10 19:00:00, 222.0, 80.0
12.9, None, 0.0, 14.4, None, 2020-06-10 19:15:00, 213.0, 81.0
12.5, None, 0.0, 12.7, None, 2020-06-10 19:30:00, 220.0, 81.0
12.3, None, 0.0, 12.6, None, 2020-06-10 19:45:00, 207.0, 80.0
12.0, 1.0, 0.0, 9.4, 0.004, 2020-06-10 20:00:00, 230.0, 80.0
11.9, None, 0.0, 7.3, None, 2020-06-10 20:15:00, 237.0, 79.0
11.7, None, 0.0, 3.3, None, 2020-06-10 20:30:00, 250.0, 80.0
11.2, None, 0.0, 4.4, None, 2020-06-10 20:45:00, 29.0, 84.0
10.7, 0.0, 0.0, 4.3, 0.003, 2020-06-10 21:00:00, 328.0, 88.0
10.6, None, 0.0, 4.3, None, 2020-06-10 21:15:00, 337.0, 90.0
10.2, None, 0.0, 4.4, None, 2020-06-10 21:30:00, 331.0, 92.0
9.8, None, 0.0, 4.4, None, 2020-06-10 21:45:00, 290.0, 95.0
9.4, 0.0, 0.0, 3.4, 0.0, 2020-06-10 22:00:00, 359.0, 96.0
9.1, None, 0.0, 4.1, None, 2020-06-10 22:15:00, 21.0, 97.0
9.0, None, 0.0, 4.4, None, 2020-06-10 22:30:00, 351.0, 98.0
9.1, None, 0.0, 2.5, None, 2020-06-10 22:45:00, 326.0, 97.0
9.2, 0.0, 0.0, 2.8, 0.002, 2020-06-10 23:00:00, 7.0, 98.0
9.4, None, 0.0, 2.2, None, 2020-06-10 23:15:00, 31.0, 98.0
9.3, None, 0.0, 1.6, None, 2020-06-10 23:30:00, 77.0, 98.0
9.4, None, 0.0, 1.9, None, 2020-06-10 23:45:00, 307.0, 98.0
9.4, 0.0, 0.0, 1.3, 0.003, 2020-06-11 00:00:00, 312.0, 98.0
9.3, None, 0.0, 2.3, None, 2020-06-11 00:15:00, 50.0, 99.0
9.4, None, 0.0, 1.3, None, 2020-06-11 00:30:00, 20.0, 99.0
9.5, None, 0.0, 2.3, None, 2020-06-11 00:45:00, 50.0, 99.0
9.6, 0.0, 0.0, 1.7, 0.003, 2020-06-11 01:00:00, 55.0, 99.0
9.6, None, 0.0, 1.7, None, 2020-06-11 01:15:00, 331.0, 99.0
9.6, None, 0.0, 1.3, None, 2020-06-11 01:30:00, 311.0, 99.0
9.5, None, 0.0, 2.6, None, 2020-06-11 01:45:00, 300.0, 99.0
9.4, 0.0, 0.0, 2.3, 0.003, 2020-06-11 02:00:00, 39.0, 99.0
9.5, None, 0.0, 1.4, None, 2020-06-11 02:15:00, 312.0, 99.0
9.4, None, 0.0, 2.0, None, 2020-06-11 02:30:00, 19.0, 99.0
9.6, None, 0.0, 1.7, None, 2020-06-11 02:45:00, 304.0, 100.0
9.5, 0.0, 0.0, 1.0, 0.004, 2020-06-11 03:00:00, 15.0, 99.0
9.5, None, 0.0, 1.6, None, 2020-06-11 03:15:00, 339.0, 99.0
9.5, None, 0.0, 2.8, None, 2020-06-11 03:30:00, 50.0, 100.0
9.5, None, 0.0, 1.9, None, 2020-06-11 03:45:00, 274.0, 100.0
9.5, 0.0, 0.0, 2.3, 0.004, 2020-06-11 04:00:00, 19.0, 100.0
9.5, None, 0.0, 1.0, None, 2020-06-11 04:15:00, 223.0, 100.0
9.6, None, 0.0, 1.9, None, 2020-06-11 04:30:00, 275.0, 100.0
9.7, None, 0.0, 4.0, None, 2020-06-11 04:45:00, 291.0, 100.0
9.7, 0.0, 0.0, 2.4, 0.005, 2020-06-11 05:00:00, 63.0, 100.0
9.8, None, 0.0, 1.2, None, 2020-06-11 05:15:00, 271.0, 100.0
10.0, None, 0.0, 3.5, None, 2020-06-11 05:30:00, 38.0, 100.0
10.2, None, 0.0, 1.9, None, 2020-06-11 05:45:00, 334.0, 98.0
10.4, 0.0, 0.0, 1.0, 0.005, 2020-06-11 06:00:00, 54.0, 97.0
10.6, None, 0.0, 1.8, None, 2020-06-11 06:15:00, 272.0, 96.0
10.7, None, 0.0, 2.0, None, 2020-06-11 06:30:00, 59.0, 94.0
11.0, None, 0.0, 2.4, None, 2020-06-11 06:45:00, 314.0, 92.0
11.3, 0.0, 0.0, 1.4, 0.004, 2020-06-11 07:00:00, 67.0, 92.0
11.4, None, 0.0, 2.3, None, 2020-06-11 07:15:00, 198.0, 93.0
11.4, None, 0.0, 1.8, None, 2020-06-11 07:30:00, 313.0, 90.0
11.7, None, 0.0, 2.6, None, 2020-06-11 07:45:00, 265.0, 87.0
12.3, -1.0, 0.0, 3.6, 0.003, 2020-06-11 08:00:00, 197.0, 81.0
12.3, None, 0.0, 4.2, None, 2020-06-11 08:15:00, 253.0, 81.0
12.8, None, 0.0, 3.8, None, 2020-06-11 08:30:00, 196.0, 79.0
13.5, None, 0.0, 3.3, None, 2020-06-11 08:45:00, 205.0, 74.0
13.6, 1.0, 0.0, 2.8, 0.0, 2020-06-11 09:00:00, 204.0, 75.0
12.9, None, 0.0, 7.4, None, 2020-06-11 09:15:00, 240.0, 77.0
11.9, None, 0.0, 16.6, None, 2020-06-11 09:30:00, 216.0, 80.0
11.9, None, 0.0, 10.3, None, 2020-06-11 09:45:00, 228.0, 79.0
13.2, 0.0, 0.0, 3.3, 0.003, 2020-06-11 10:00:00, 293.0, 73.0
13.4, None, 0.0, 6.7, None, 2020-06-11 10:15:00, 205.0, 71.0
14.2, None, 0.0, 9.6, None, 2020-06-11 10:30:00, 214.0, 68.0
14.3, None, 0.0, 10.5, None, 2020-06-11 10:45:00, 209.0, 67.0
14.6, -1.0, 0.0, 11.6, 0.002, 2020-06-11 11:00:00, 205.0, 67.0
14.5, None, 0.0, 11.5, None, 2020-06-11 11:15:00, 208.0, 64.0
14.6, None, 0.0, 10.7, None, 2020-06-11 11:30:00, 210.0, 67.0
14.7, None, 0.0, 12.6, None, 2020-06-11 11:45:00, 220.0, 65.0
15.3, 0.0, 0.0, 13.1, 0.002, 2020-06-11 12:00:00, 214.0, 62.0
14.9, None, 0.0, 12.1, None, 2020-06-11 12:15:00, 233.0, 60.0
15.0, None, 0.0, 7.7, None, 2020-06-11 12:30:00, 201.0, 63.0
14.5, None, 0.0, 9.8, None, 2020-06-11 12:45:00, 264.0, 69.0
14.9, 0.0, 0.0, 6.9, 0.005, 2020-06-11 13:00:00, 295.0, 66.0
15.1, None, 0.0, 5.9, None, 2020-06-11 13:15:00, 258.0, 61.0
15.1, None, 0.0, 9.8, None, 2020-06-11 13:30:00, 228.0, 60.0
15.4, None, 0.0, 7.5, None, 2020-06-11 13:45:00, 249.0, 62.0
16.0, 0.0, 0.0, 8.5, 0.0, 2020-06-11 14:00:00, 267.0, 58.0
16.0, None, 0.0, 8.6, None, 2020-06-11 14:15:00, 288.0, 59.0
15.9, None, 0.0, 7.2, None, 2020-06-11 14:30:00, 224.0, 56.0
16.0, None, 0.0, 9.3, None, 2020-06-11 14:45:00, 225.0, 56.0
16.9, 0.0, 0.0, 7.2, 0.0, 2020-06-11 15:00:00, 141.0, 56.0
16.9, None, 0.0, 10.3, None, 2020-06-11 15:15:00, 199.0, 55.0
16.4, None, 0.0, 9.1, None, 2020-06-11 15:30:00, 202.0, 54.0
17.2, None, 0.0, 10.9, None, 2020-06-11 15:45:00, 227.0, 52.0
17.4, 0.0, 0.0, 7.0, 0.0, 2020-06-11 16:00:00, 208.0, 52.0
17.6, None, 0.0, 6.4, None, 2020-06-11 16:15:00, 220.0, 51.0
18.6, None, 0.0, 6.4, None, 2020-06-11 16:30:00, 207.0, 47.0
18.6, None, 0.0, 9.4, None, 2020-06-11 16:45:00, 204.0, 49.0
17.8, -1.0, 0.0, 8.7, 0.0, 2020-06-11 17:00:00, 205.0, 53.0
17.3, None, 0.0, 8.4, None, 2020-06-11 17:15:00, 202.0, 54.0
16.4, None, 0.0, 8.2, None, 2020-06-11 17:30:00, 186.0, 57.0
16.7, None, 0.0, 10.5, None, 2020-06-11 17:45:00, 192.0, 58.0
16.9, 0.0, 0.0, 8.3, 0.0, 2020-06-11 18:00:00, 195.0, 57.0
16.2, None, 0.0, 6.2, None, 2020-06-11 18:15:00, 225.0, 61.0
15.0, None, 0.0, 7.4, None, 2020-06-11 18:30:00, 239.0, 65.0
14.4, None, 0.0, 5.4, None, 2020-06-11 18:45:00, 273.0, 70.0
13.7, 1.0, 0.0, 6.5, 0.002, 2020-06-11 19:00:00, 295.0, 72.0
13.3, None, 0.0, 2.8, None, 2020-06-11 19:15:00, 297.0, 73.0
12.8, None, 0.0, 1.3, None, 2020-06-11 19:30:00, 134.0, 84.0
12.1, None, 0.0, 1.7, None, 2020-06-11 19:45:00, 4.0, 88.0
11.8, 0.0, 0.0, 2.6, 0.001, 2020-06-11 20:00:00, 41.0, 86.0
11.6, None, 0.0, 2.7, None, 2020-06-11 20:15:00, 45.0, 88.0
11.3, None, 0.0, 2.9, None, 2020-06-11 20:30:00, 49.0, 91.0
11.1, None, 0.0, 3.0, None, 2020-06-11 20:45:00, 54.0, 92.0
10.9, 1.0, 0.0, 3.2, 0.004, 2020-06-11 21:00:00, 31.0, 91.0
10.6, None, 0.0, 3.4, None, 2020-06-11 21:15:00, 25.0, 91.0
10.8, None, 0.0, 1.6, None, 2020-06-11 21:30:00, 7.0, 89.0
10.6, None, 0.0, 5.2, None, 2020-06-11 21:45:00, 286.0, 92.0
10.3, 0.0, 0.0, 1.9, 0.002, 2020-06-11 22:00:00, 76.0, 94.0
10.0, None, 0.0, 1.6, None, 2020-06-11 22:15:00, 19.0, 95.0
9.8, None, 0.0, 2.1, None, 2020-06-11 22:30:00, 37.0, 95.0
9.6, None, 0.0, 2.2, None, 2020-06-11 22:45:00, 9.0, 96.0
9.5, 0.0, 0.0, 5.6, 0.002, 2020-06-11 23:00:00, 32.0, 95.0
9.4, None, 0.0, 4.3, None, 2020-06-11 23:15:00, 39.0, 95.0
9.4, None, 0.0, 2.4, None, 2020-06-11 23:30:00, 52.0, 95.0
9.3, None, 0.0, 1.8, None, 2020-06-11 23:45:00, 348.0, 97.0
9.3, 0.0, 0.0, 1.6, 0.001, 2020-06-12 00:00:00, 228.0, 97.0
9.4, None, 0.0, 1.5, None, 2020-06-12 00:15:00, 276.0, 97.0
9.4, None, 0.0, 2.4, None, 2020-06-12 00:30:00, 51.0, 97.0
9.4, None, 0.0, 2.1, None, 2020-06-12 00:45:00, 260.0, 97.0
9.5, 0.0, 0.0, 2.0, 0.003, 2020-06-12 01:00:00, 240.0, 98.0
9.6, None, 0.0, 1.5, None, 2020-06-12 01:15:00, 341.0, 99.0
9.7, None, 0.254, 1.4, None, 2020-06-12 01:30:00, 323.0, 99.0
9.7, None, 0.0, 3.9, None, 2020-06-12 01:45:00, 58.0, 100.0
9.6, 0.0, 0.254, 1.6, 0.004, 2020-06-12 02:00:00, 279.0, 99.0
9.5, None, 0.0, 1.5, None, 2020-06-12 02:15:00, 319.0, 100.0
9.5, None, 0.254, 3.7, None, 2020-06-12 02:30:00, 268.0, 100.0
9.7, None, 0.0, 4.9, None, 2020-06-12 02:45:00, 359.0, 100.0
9.8, 1.0, 1.017, 6.8, 0.005, 2020-06-12 03:00:00, 44.0, 100.0
9.9, None, 0.508, 2.6, None, 2020-06-12 03:15:00, 70.0, 100.0
9.7, None, 0.0, 2.9, None, 2020-06-12 03:30:00, 250.0, 100.0
9.6, None, 0.254, 3.4, None, 2020-06-12 03:45:00, 44.0, 100.0
9.7, 1.0, 0.254, 2.6, 0.004, 2020-06-12 04:00:00, 30.0, 100.0
9.5, None, 0.254, 1.7, None, 2020-06-12 04:15:00, 355.0, 100.0
9.6, None, 0.0, 1.6, None, 2020-06-12 04:30:00, 253.0, 100.0
9.5, None, 0.0, 6.0, None, 2020-06-12 04:45:00, 296.0, 100.0
9.4, 1.0, 0.254, 6.7, 0.005, 2020-06-12 05:00:00, 288.0, 99.0
9.2, None, 0.762, 5.7, None, 2020-06-12 05:15:00, 295.0, 99.0
9.2, None, 0.255, 3.4, None, 2020-06-12 05:30:00, 250.0, 98.0
9.2, None, 0.254, 2.3, None, 2020-06-12 05:45:00, 300.0, 98.0
9.2, 1.0, 0.0, 2.5, 0.005, 2020-06-12 06:00:00, 145.0, 99.0
