station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, rel_hum, time, stn_pres
-19.28, 83.9, None, None, 19.81, 0.003, 96.5, None, None, None, None, None, None, -21.0, 692.3, None, None, 2017-01-07 21:00:00, None
-19.7, 84.6, None, None, 6.802, 0.0, 107.1, None, None, None, None, None, None, -21.0, 692.6, None, None, 2017-01-07 22:00:00, None
-18.34, 84.8, None, None, 26.22, 0.0, 86.3, None, None, None, None, None, None, -20.0, 692.9, None, None, 2017-01-07 23:00:00, None
-17.32, 85.5, None, None, 9.44, 0.0, 54.56, None, None, None, None, None, None, -19.0, 693.0, None, None, 2017-01-08 00:00:00, None
-17.81, 85.3, None, None, 27.77, 0.0, 50.31, None, None, None, None, None, None, -19.0, 693.2, None, None, 2017-01-08 01:00:00, None
-18.45, 85.4, None, None, 19.28, 0.0, 61.56, None, None, None, None, None, None, -20.0, 693.7, None, None, 2017-01-08 02:00:00, None
-19.03, 85.1, None, None, 28.83, 0.0, 73.85, None, None, None, None, None, None, -21.0, 694.3, None, None, 2017-01-08 03:00:00, None
-19.31, 84.8, None, None, 26.98, 0.0, 76.28, None, None, None, None, None, None, -21.0, 694.7, None, None, 2017-01-08 04:00:00, None
-20.02, 84.3, None, None, 11.97, 0.0, 91.8, None, None, None, None, None, None, -22.0, 694.6, None, None, 2017-01-08 05:00:00, None
-20.35, 84.3, None, None, 15.2, 0.001, 89.6, None, None, None, None, None, None, -22.0, 694.6, None, None, 2017-01-08 06:00:00, None
-20.97, 83.6, None, None, 18.96, 0.0, 80.4, None, None, None, None, None, None, -23.0, 694.6, None, None, 2017-01-08 07:00:00, None
-20.8, 83.6, None, None, 18.68, 0.001, 90.9, None, None, None, None, None, None, -23.0, 694.8, None, None, 2017-01-08 08:00:00, None
-20.84, 83.5, None, None, 15.73, 0.001, 96.2, None, None, None, None, None, None, -23.0, 695.0, None, None, 2017-01-08 09:00:00, None
-20.07, 83.3, None, None, 17.19, 0.0, 63.08, None, None, None, None, None, None, -22.0, 694.6, None, None, 2017-01-08 10:00:00, None
-16.4, 81.5, None, None, 73.74, 0.0, 349.6, None, None, None, None, None, None, -19.0, 694.3, None, None, 2017-01-08 11:00:00, None
-16.25, 82.5, None, None, 27.26, 0.0, 304.4, None, None, None, None, None, None, -18.0, 693.5, None, None, 2017-01-08 12:00:00, None
-14.55, 77.71, None, None, 32.39, 0.0, 308.7, None, None, None, None, None, None, -17.0, 692.8, None, None, 2017-01-08 13:00:00, None
-14.83, 81.4, None, None, 12.09, 0.0, 270.2, None, None, None, None, None, None, -17.0, 692.4, None, None, 2017-01-08 14:00:00, None
-15.08, 81.8, None, None, 13.71, 0.0, 295.3, None, None, None, None, None, None, -17.0, 691.5, None, None, 2017-01-08 15:00:00, None
-15.46, 83.3, None, None, 28.84, 0.0, 342.9, None, None, None, None, None, None, -17.0, 690.7, None, None, 2017-01-08 16:00:00, None
-16.02, 85.1, None, None, 38.29, 0.0, 324.9, None, None, None, None, None, None, -18.0, 689.7, None, None, 2017-01-08 17:00:00, None
-15.89, 86.0, None, None, 63.48, 0.0, 319.0, None, None, None, None, None, None, -17.0, 688.7, None, None, 2017-01-08 18:00:00, None
-15.6, 86.0, None, None, 75.65, 0.0, 304.7, None, None, None, None, None, None, -17.0, 687.7, None, None, 2017-01-08 19:00:00, None
-15.21, 86.0, None, None, 37.34, 0.0, 334.2, None, None, None, None, None, None, -17.0, 686.7, None, None, 2017-01-08 20:00:00, None
-15.21, 86.5, None, None, 22.34, 0.0, 352.7, None, None, None, None, None, None, -17.0, 685.4, None, None, 2017-01-08 21:00:00, None
-15.0, 86.8, None, None, 38.37, 0.0, 338.9, None, None, None, None, None, None, -17.0, 684.5, None, None, 2017-01-08 22:00:00, None
-15.02, 87.2, None, None, 37.77, 0.0, 332.3, None, None, None, None, None, None, -16.0, 683.5, None, None, 2017-01-08 23:00:00, None
-14.68, 87.4, None, None, 32.46, 0.0, 337.7, None, None, None, None, None, None, -16.0, 682.8, None, None, 2017-01-09 00:00:00, None
-14.58, 87.6, None, None, 21.6, 0.0, 328.2, None, None, None, None, None, None, -16.0, 682.5, None, None, 2017-01-09 01:00:00, None
-14.39, 87.7, None, None, 28.37, 0.0, 322.0, None, None, None, None, None, None, -16.0, 682.7, None, None, 2017-01-09 02:00:00, None
-14.15, 87.9, None, None, 34.98, 0.0, 4.809, None, None, None, None, None, None, -16.0, 682.6, None, None, 2017-01-09 03:00:00, None
-13.96, 88.0, None, None, 7.953, 0.0, 320.6, None, None, None, None, None, None, -15.0, 682.8, None, None, 2017-01-09 04:00:00, None
-13.91, 88.0, None, None, 43.25, 0.0, 280.1, None, None, None, None, None, None, -15.0, 682.2, None, None, 2017-01-09 05:00:00, None
-14.01, 88.2, None, None, 34.16, 0.0, 301.2, None, None, None, None, None, None, -15.0, 682.2, None, None, 2017-01-09 06:00:00, None
-14.01, 88.1, None, None, 57.44, 0.0, 248.4, None, None, None, None, None, None, -15.0, 681.5, None, None, 2017-01-09 07:00:00, None
-14.13, 88.2, None, None, 65.18, 0.0, 257.6, None, None, None, None, None, None, -15.0, 681.4, None, None, 2017-01-09 08:00:00, None
-13.66, 88.3, None, None, 66.85, 0.0, 320.7, None, None, None, None, None, None, -15.0, 681.4, None, None, 2017-01-09 09:00:00, None
-13.04, 87.7, None, None, 39.02, 0.0, 280.2, None, None, None, None, None, None, -14.0, 681.5, None, None, 2017-01-09 10:00:00, None
-12.08, 87.0, None, None, 52.39, 0.0, 312.9, None, None, None, None, None, None, -14.0, 681.5, None, None, 2017-01-09 11:00:00, None
-11.8, 85.9, None, None, 45.57, 0.0, 287.4, None, None, None, None, None, None, -13.0, 681.1, None, None, 2017-01-09 12:00:00, None
-11.5, 85.4, None, None, 66.01, 0.0, 278.6, None, None, None, None, None, None, -13.0, 680.6, None, None, 2017-01-09 13:00:00, None
-11.66, 86.5, None, None, 42.14, 0.0, 290.0, None, None, None, None, None, None, -13.0, 680.8, None, None, 2017-01-09 14:00:00, None
-12.54, 87.6, None, None, 18.96, 0.001, 261.6, None, None, None, None, None, None, -14.0, 681.1, None, None, 2017-01-09 15:00:00, None
-12.19, 88.8, None, None, 76.51, 0.263, 155.5, None, None, None, None, None, None, -13.0, 681.4, None, None, 2017-01-09 16:00:00, None
-11.55, 89.4, None, None, 47.13, 0.0, 103.0, None, None, None, None, None, None, -13.0, 682.1, None, None, 2017-01-09 17:00:00, None
-11.52, 89.2, None, None, 27.04, 0.002, 229.7, None, None, None, None, None, None, -13.0, 682.5, None, None, 2017-01-09 18:00:00, None
-11.59, 89.1, None, None, 30.7, 0.002, 235.5, None, None, None, None, None, None, -13.0, 682.9, None, None, 2017-01-09 19:00:00, None
-11.78, 88.2, None, None, 39.78, 1.101, 217.4, None, None, None, None, None, None, -13.0, 683.4, None, None, 2017-01-09 20:00:00, None
-11.99, 87.7, None, None, 38.78, 1.174, 226.3, None, None, None, None, None, None, -13.0, 683.9, None, None, 2017-01-09 21:00:00, None
-12.23, 87.2, None, None, 26.13, 2.896, 236.0, None, None, None, None, None, None, -14.0, 683.9, None, None, 2017-01-09 22:00:00, None
-12.39, 87.1, None, None, 38.02, 1.416, 217.9, None, None, None, None, None, None, -14.0, 684.4, None, None, 2017-01-09 23:00:00, None
-12.74, 86.8, None, None, 27.87, 2.292, 231.4, None, None, None, None, None, None, -14.0, 684.4, None, None, 2017-01-10 00:00:00, None
-13.0, 85.9, None, None, 20.37, 1.493, 238.9, None, None, None, None, None, None, -15.0, 684.6, None, None, 2017-01-10 01:00:00, None
-13.07, 85.1, None, None, 42.88, 0.593, 219.3, None, None, None, None, None, None, -15.0, 684.6, None, None, 2017-01-10 02:00:00, None
-13.87, 84.6, None, None, 37.06, 0.333, 220.8, None, None, None, None, None, None, -16.0, 684.9, None, None, 2017-01-10 03:00:00, None
-14.44, 84.9, None, None, 52.69, 0.101, 196.2, None, None, None, None, None, None, -16.0, 685.4, None, None, 2017-01-10 04:00:00, None
-15.71, 84.6, None, None, 41.19, 0.024, 154.2, None, None, None, None, None, None, -17.0, 685.4, None, None, 2017-01-10 05:00:00, None
-16.47, 85.0, None, None, 46.41, 0.055, 138.8, None, None, None, None, None, None, -18.0, 685.8, None, None, 2017-01-10 06:00:00, None
-17.28, 85.4, None, None, 40.41, 0.017, 130.4, None, None, None, None, None, None, -19.0, 685.7, None, None, 2017-01-10 07:00:00, None
-17.93, 85.4, None, None, 21.73, 0.337, 120.8, None, None, None, None, None, None, -20.0, 685.6, None, None, 2017-01-10 08:00:00, None
-18.08, 84.3, None, None, 25.48, 0.349, 119.4, None, None, None, None, None, None, -20.0, 686.1, None, None, 2017-01-10 09:00:00, None
-16.63, 85.2, None, None, 47.92, 0.153, 148.2, None, None, None, None, None, None, -18.0, 686.5, None, None, 2017-01-10 10:00:00, None
-14.34, 81.4, None, None, 63.29, 0.052, 153.5, None, None, None, None, None, None, -17.0, 686.9, None, None, 2017-01-10 11:00:00, None
-13.53, 76.67, None, None, 38.05, 0.495, 225.6, None, None, None, None, None, None, -16.0, 686.8, None, None, 2017-01-10 12:00:00, None
-13.02, 76.49, None, None, 59.66, 0.768, 185.2, None, None, None, None, None, None, -16.0, 687.0, None, None, 2017-01-10 13:00:00, None
-15.17, 74.09, None, None, 48.94, 2.535, 192.5, None, None, None, None, None, None, -18.0, 687.1, None, None, 2017-01-10 15:00:00, None
-16.96, 79.16, None, None, 42.01, 0.35, 120.5, None, None, None, None, None, None, -19.0, 687.2, None, None, 2017-01-10 16:00:00, None
-17.98, 80.8, None, None, 14.12, 0.685, 114.3, None, None, None, None, None, None, -20.0, 687.3, None, None, 2017-01-10 17:00:00, None
-18.06, 80.7, None, None, 34.39, 0.546, 114.0, None, None, None, None, None, None, -20.0, 687.4, None, None, 2017-01-10 18:00:00, None
-17.74, 77.75, None, None, 42.36, 1.489, 118.0, None, None, None, None, None, None, -20.0, 687.4, None, None, 2017-01-10 19:00:00, None
-18.44, 78.57, None, None, 23.53, 0.565, 118.9, None, None, None, None, None, None, -21.0, 687.5, None, None, 2017-01-10 20:00:00, None
-19.15, 79.57, None, None, 16.42, 0.42, 116.3, None, None, None, None, None, None, -22.0, 687.4, None, None, 2017-01-10 21:00:00, None
-19.85, 80.1, None, None, 12.48, 0.135, 107.7, None, None, None, None, None, None, -22.0, 687.7, None, None, 2017-01-10 22:00:00, None
-20.67, 80.6, None, None, 11.46, 0.156, 112.2, None, None, None, None, None, None, -23.0, 687.9, None, None, 2017-01-10 23:00:00, None
-20.82, 80.9, None, None, 11.65, 0.278, 113.5, None, None, None, None, None, None, -23.0, 687.7, None, None, 2017-01-11 00:00:00, None
-20.4, 81.7, None, None, 7.551, 0.049, 106.8, None, None, None, None, None, None, -22.0, 687.8, None, None, 2017-01-11 01:00:00, None
-20.32, 81.1, None, None, 13.57, 0.207, 109.1, None, None, None, None, None, None, -22.0, 687.6, None, None, 2017-01-11 02:00:00, None
-20.87, 81.2, None, None, 8.71, 0.215, 115.6, None, None, None, None, None, None, -23.0, 687.9, None, None, 2017-01-11 03:00:00, None
-20.68, 80.6, None, None, 8.26, 0.0, 103.8, None, None, None, None, None, None, -23.0, 687.8, None, None, 2017-01-11 04:00:00, None
-21.48, 80.4, None, None, 8.46, 0.205, 115.0, None, None, None, None, None, None, -24.0, 687.9, None, None, 2017-01-11 05:00:00, None
-22.27, 81.2, None, None, 6.133, 0.186, 114.6, None, None, None, None, None, None, -24.0, 688.0, None, None, 2017-01-11 06:00:00, None
-21.23, 81.2, None, None, 6.476, 0.031, 111.7, None, None, None, None, None, None, -23.0, 688.1, None, None, 2017-01-11 07:00:00, None
-21.14, 80.6, None, None, 10.6, 0.008, 108.6, None, None, None, None, None, None, -23.0, 688.3, None, None, 2017-01-11 08:00:00, None
-20.91, 80.3, None, None, 14.96, 0.502, 116.3, None, None, None, None, None, None, -23.0, 688.4, None, None, 2017-01-11 09:00:00, None
-19.38, 80.5, None, None, 13.62, 0.002, 105.0, None, None, None, None, None, None, -22.0, 688.6, None, None, 2017-01-11 10:00:00, None
-17.24, 77.1, None, None, 47.2, 0.016, 102.0, None, None, None, None, None, None, -20.0, 688.8, None, None, 2017-01-11 11:00:00, None
-16.95, 78.08, None, None, 14.77, 0.015, 241.6, None, None, None, None, None, None, -20.0, 688.6, None, None, 2017-01-11 12:00:00, None
-16.97, 77.05, None, None, 15.36, 0.123, 246.3, None, None, None, None, None, None, -20.0, 688.5, None, None, 2017-01-11 13:00:00, None
-18.57, 79.72, None, None, 8.8, 0.532, 245.2, None, None, None, None, None, None, -21.0, 688.5, None, None, 2017-01-11 14:00:00, None
-19.33, 80.4, None, None, 35.87, 0.001, 127.2, None, None, None, None, None, None, -22.0, 688.7, None, None, 2017-01-11 15:00:00, None
-20.22, 81.0, None, None, 12.19, 0.001, 119.5, None, None, None, None, None, None, -22.0, 689.1, None, None, 2017-01-11 16:00:00, None
-20.87, 81.5, None, None, 7.95, 0.241, 116.9, None, None, None, None, None, None, -23.0, 689.3, None, None, 2017-01-11 17:00:00, None
-21.61, 81.6, None, None, 6.121, 0.224, 115.1, None, None, None, None, None, None, -24.0, 689.7, None, None, 2017-01-11 18:00:00, None
-22.3, 80.9, None, None, 10.01, 0.116, 111.5, None, None, None, None, None, None, -24.0, 690.1, None, None, 2017-01-11 19:00:00, None
-22.51, 81.6, None, None, 6.449, 0.011, 115.1, None, None, None, None, None, None, -25.0, 690.4, None, None, 2017-01-11 20:00:00, None
-22.71, 81.5, None, None, 5.858, 0.074, 114.2, None, None, None, None, None, None, -25.0, 690.7, None, None, 2017-01-11 21:00:00, None
-22.82, 81.8, None, None, 8.53, 0.281, 108.0, None, None, None, None, None, None, -25.0, 691.2, None, None, 2017-01-11 22:00:00, None
-22.91, 81.6, None, None, 7.768, 0.001, 113.1, None, None, None, None, None, None, -25.0, 691.9, None, None, 2017-01-11 23:00:00, None
-21.71, 81.5, None, None, 6.599, 0.002, 112.8, None, None, None, None, None, None, -24.0, 692.0, None, None, 2017-01-12 00:00:00, None
-21.23, 81.6, None, None, 8.16, 0.0, 111.5, None, None, None, None, None, None, -23.0, 692.2, None, None, 2017-01-12 01:00:00, None
-20.66, 81.5, None, None, 12.42, 0.0, 113.9, None, None, None, None, None, None, -23.0, 692.7, None, None, 2017-01-12 02:00:00, None
-20.92, 80.9, None, None, 7.827, 0.0, 104.5, None, None, None, None, None, None, -23.0, 693.0, None, None, 2017-01-12 03:00:00, None
-21.63, 80.7, None, None, 8.1, 0.002, 112.3, None, None, None, None, None, None, -24.0, 693.1, None, None, 2017-01-12 04:00:00, None
-22.14, 81.0, None, None, 11.9, 0.0, 104.3, None, None, None, None, None, None, -24.0, 693.3, None, None, 2017-01-12 05:00:00, None
-22.5, 80.7, None, None, 15.25, 0.046, 105.6, None, None, None, None, None, None, -25.0, 693.5, None, None, 2017-01-12 06:00:00, None
-22.46, 80.4, None, None, 16.39, 0.0, 102.0, None, None, None, None, None, None, -25.0, 694.0, None, None, 2017-01-12 07:00:00, None
-23.4, 80.3, None, None, 9.55, 0.0, 112.6, None, None, None, None, None, None, -26.0, 694.5, None, None, 2017-01-12 08:00:00, None
-23.65, 80.2, None, None, 9.26, 0.0, 109.4, None, None, None, None, None, None, -26.0, 694.8, None, None, 2017-01-12 09:00:00, None
-23.77, 80.2, None, None, 21.25, 0.0, 117.1, None, None, None, None, None, None, -26.0, 695.1, None, None, 2017-01-12 10:00:00, None
-17.44, 79.85, None, None, 47.1, 0.0, 61.01, None, None, None, None, None, None, -20.0, 695.4, None, None, 2017-01-12 11:00:00, None
-18.23, 77.2, None, None, 69.0, 0.0, 245.7, None, None, None, None, None, None, -21.0, 694.9, None, None, 2017-01-12 12:00:00, None
-17.3, 73.96, None, None, 13.26, 0.0, 236.0, None, None, None, None, None, None, -20.0, 694.8, None, None, 2017-01-12 13:00:00, None
-18.7, 77.24, None, None, 40.84, 0.0, 222.7, None, None, None, None, None, None, -21.0, 695.0, None, None, 2017-01-12 14:00:00, None
-20.38, 80.0, None, None, 19.18, 0.007, 105.8, None, None, None, None, None, None, -23.0, 695.3, None, None, 2017-01-12 15:00:00, None
-21.43, 80.3, None, None, 19.85, 0.0, 112.6, None, None, None, None, None, None, -24.0, 695.5, None, None, 2017-01-12 16:00:00, None
-22.35, 81.0, None, None, 10.0, 0.0, 115.9, None, None, None, None, None, None, -24.0, 695.9, None, None, 2017-01-12 17:00:00, None
-22.65, 81.3, None, None, 7.804, 0.043, 114.9, None, None, None, None, None, None, -25.0, 696.1, None, None, 2017-01-12 18:00:00, None
-23.08, 81.4, None, None, 6.857, 0.006, 113.9, None, None, None, None, None, None, -25.0, 696.4, None, None, 2017-01-12 19:00:00, None
-23.47, 81.0, None, None, 10.04, 0.001, 112.5, None, None, None, None, None, None, -26.0, 696.7, None, None, 2017-01-12 20:00:00, None
-23.63, 80.6, None, None, 9.42, 0.0, 108.4, None, None, None, None, None, None, -26.0, 697.1, None, None, 2017-01-12 21:00:00, None
-23.8, 80.6, None, None, 9.93, 0.0, 110.4, None, None, None, None, None, None, -26.0, 697.5, None, None, 2017-01-12 22:00:00, None
-23.94, 80.6, None, None, 9.2, 0.0, 111.1, None, None, None, None, None, None, -26.0, 698.0, None, None, 2017-01-12 23:00:00, None
-23.65, 81.3, None, None, 5.022, 0.0, 112.9, None, None, None, None, None, None, -26.0, 697.8, None, None, 2017-01-13 00:00:00, None
-23.84, 80.4, None, None, 8.43, 0.0, 112.0, None, None, None, None, None, None, -26.0, 698.4, None, None, 2017-01-13 01:00:00, None
-23.79, 80.8, None, None, 7.658, 0.0, 110.6, None, None, None, None, None, None, -26.0, 698.7, None, None, 2017-01-13 02:00:00, None
-23.69, 80.5, None, None, 7.918, 0.001, 111.6, None, None, None, None, None, None, -26.0, 699.1, None, None, 2017-01-13 03:00:00, None
-24.13, 80.3, None, None, 9.73, 0.0, 112.8, None, None, None, None, None, None, -26.0, 699.3, None, None, 2017-01-13 04:00:00, None
-24.4, 80.2, None, None, 17.1, 0.0, 103.6, None, None, None, None, None, None, -27.0, 699.3, None, None, 2017-01-13 05:00:00, None
-24.5, 79.85, None, None, 12.61, 0.0, 109.9, None, None, None, None, None, None, -27.0, 699.6, None, None, 2017-01-13 06:00:00, None
-24.74, 80.2, None, None, 7.712, 0.0, 107.4, None, None, None, None, None, None, -27.0, 700.0, None, None, 2017-01-13 07:00:00, None
-24.78, 80.0, None, None, 13.64, 0.0, 109.6, None, None, None, None, None, None, -27.0, 700.1, None, None, 2017-01-13 08:00:00, None
-24.21, 80.2, None, None, 8.94, 0.0, 108.5, None, None, None, None, None, None, -26.0, 700.8, None, None, 2017-01-13 09:00:00, None
-22.88, 80.5, None, None, 16.14, 0.0, 110.1, None, None, None, None, None, None, -25.0, 700.9, None, None, 2017-01-13 10:00:00, None
-15.91, 81.4, None, None, 12.97, 0.0, 96.8, None, None, None, None, None, None, -18.0, 701.0, None, None, 2017-01-13 11:00:00, None
-16.34, 75.26, None, None, 69.42, 0.0, 103.3, None, None, None, None, None, None, -19.0, 701.2, None, None, 2017-01-13 12:00:00, None
-14.97, 71.71, None, None, 13.12, 0.0, 244.8, None, None, None, None, None, None, -18.0, 701.1, None, None, 2017-01-13 13:00:00, None
-16.4, 78.95, None, None, 17.2, 0.0, 253.6, None, None, None, None, None, None, -19.0, 700.9, None, None, 2017-01-13 14:00:00, None
-18.17, 80.9, None, None, 30.66, 0.0, 129.4, None, None, None, None, None, None, -20.0, 701.0, None, None, 2017-01-13 15:00:00, None
-19.13, 81.0, None, None, 13.25, 0.0, 116.7, None, None, None, None, None, None, -21.0, 701.3, None, None, 2017-01-13 16:00:00, None
-20.09, 81.7, None, None, 7.282, 0.002, 112.8, None, None, None, None, None, None, -22.0, 701.8, None, None, 2017-01-13 17:00:00, None
-20.55, 82.5, None, None, 6.724, 0.0, 114.9, None, None, None, None, None, None, -23.0, 701.9, None, None, 2017-01-13 18:00:00, None
-20.56, 82.8, None, None, 5.244, 0.001, 114.4, None, None, None, None, None, None, -22.0, 701.9, None, None, 2017-01-13 19:00:00, None
-21.06, 82.0, None, None, 10.04, 0.0, 114.5, None, None, None, None, None, None, -23.0, 701.7, None, None, 2017-01-13 20:00:00, None
-21.19, 82.7, None, None, 7.363, 0.013, 115.3, None, None, None, None, None, None, -23.0, 702.3, None, None, 2017-01-13 21:00:00, None
-21.12, 82.2, None, None, 11.89, 0.0, 111.9, None, None, None, None, None, None, -23.0, 702.6, None, None, 2017-01-13 22:00:00, None
-21.0, 83.1, None, None, 8.52, 0.001, 110.5, None, None, None, None, None, None, -23.0, 702.6, None, None, 2017-01-13 23:00:00, None
-20.01, 83.4, None, None, 12.21, 0.0, 105.3, None, None, None, None, None, None, -22.0, 702.6, None, None, 2017-01-14 00:00:00, None
-20.12, 83.7, None, None, 18.93, 0.0, 116.8, None, None, None, None, None, None, -22.0, 702.4, None, None, 2017-01-14 01:00:00, None
-20.9, 83.0, None, None, 9.13, 0.002, 114.5, None, None, None, None, None, None, -23.0, 702.5, None, None, 2017-01-14 02:00:00, None
-21.42, 82.5, None, None, 11.77, 0.0, 117.1, None, None, None, None, None, None, -23.0, 702.6, None, None, 2017-01-14 03:00:00, None
-21.43, 82.9, None, None, 11.29, 0.0, 108.1, None, None, None, None, None, None, -23.0, 702.8, None, None, 2017-01-14 04:00:00, None
-21.67, 83.0, None, None, 7.426, 0.0, 109.0, None, None, None, None, None, None, -24.0, 702.6, None, None, 2017-01-14 05:00:00, None
-21.09, 83.3, None, None, 7.678, 0.0, 109.1, None, None, None, None, None, None, -23.0, 702.4, None, None, 2017-01-14 06:00:00, None
-21.26, 82.5, None, None, 11.26, 0.0, 108.8, None, None, None, None, None, None, -23.0, 702.3, None, None, 2017-01-14 07:00:00, None
-21.41, 82.9, None, None, 8.95, 0.0, 110.2, None, None, None, None, None, None, -23.0, 702.6, None, None, 2017-01-14 08:00:00, None
-20.8, 82.2, None, None, 17.64, 0.001, 109.7, None, None, None, None, None, None, -23.0, 702.7, None, None, 2017-01-14 09:00:00, None
-20.17, 83.8, None, None, 10.32, 0.0, 111.7, None, None, None, None, None, None, -22.0, 702.6, None, None, 2017-01-14 10:00:00, None
-13.11, 82.1, None, None, 12.98, 0.0, 103.7, None, None, None, None, None, None, -15.0, 702.5, None, None, 2017-01-14 11:00:00, None
-13.09, 74.12, None, None, 67.66, 0.0, 224.2, None, None, None, None, None, None, -16.0, 701.7, None, None, 2017-01-14 12:00:00, None
