station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, 4.288, 93.4, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-15 08:00:00, None, -0.579, None
None, 6.938, 81.4, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-15 09:00:00, None, -0.495, None
None, 9.79, 72.6, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-15 10:00:00, None, -0.678, None
None, 8.89, 75.0, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-15 11:00:00, None, -0.561, None
None, 9.78, 65.76, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-15 12:00:00, None, -0.517, None
None, 10.35, 68.52, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-15 13:00:00, None, -0.399, None
None, 10.52, 68.7, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-15 14:00:00, None, -0.48, None
None, 11.58, 56.71, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-15 15:00:00, None, -0.448, None
None, 12.23, 53.16, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-15 16:00:00, None, -0.522, None
None, 12.14, 53.56, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-15 17:00:00, None, -0.616, None
None, 9.41, 76.1, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-15 18:00:00, None, -0.529, None
None, 8.89, 73.4, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-15 19:00:00, None, -0.605, None
None, 8.41, 81.0, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-15 20:00:00, None, -0.581, None
None, 6.972, 90.9, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-15 21:00:00, None, -0.57, None
None, 6.022, 93.2, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-15 22:00:00, None, -0.609, None
None, 5.877, 93.8, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-15 23:00:00, None, -0.541, None
None, 5.202, 94.1, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-16 00:00:00, None, -0.594, None
None, 4.479, 94.5, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-16 01:00:00, None, -0.638, None
None, 4.671, 95.5, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-16 02:00:00, None, -0.569, None
None, 4.816, 95.5, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-16 03:00:00, None, -0.601, None
None, 4.864, 95.7, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-16 04:00:00, None, -0.518, None
None, 5.009, 95.6, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-16 05:00:00, None, -0.543, None
None, 5.106, 93.3, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-16 06:00:00, None, -0.562, None
None, 5.009, 89.3, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-16 07:00:00, None, -0.542, None
None, 5.202, 86.6, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-16 08:00:00, None, -0.584, None
None, 6.456, 72.6, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-16 09:00:00, None, -0.651, None
None, 7.54, 66.59, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-16 10:00:00, None, -0.684, None
None, 9.37, 61.53, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-16 11:00:00, None, -0.551, None
None, 10.75, 53.77, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-16 12:00:00, None, -0.554, None
None, 10.07, 58.62, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-16 13:00:00, None, -0.607, None
None, 10.79, 54.57, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-16 14:00:00, None, -0.531, None
None, 11.32, 55.99, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-16 15:00:00, None, -0.621, None
None, 10.93, 60.1, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-16 16:00:00, None, -0.53, None
None, 11.17, 56.73, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-16 17:00:00, None, -0.555, None
None, 11.56, 55.58, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-16 18:00:00, None, -0.631, None
None, 11.03, 61.65, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-16 19:00:00, None, -0.622, None
None, 8.98, 72.9, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-16 20:00:00, None, -0.477, None
None, 8.36, 74.0, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-16 21:00:00, None, -0.761, None
None, 7.21, 83.0, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-16 22:00:00, None, -0.569, None
None, 6.164, 85.3, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-16 23:00:00, None, -0.558, None
None, 5.684, 84.5, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-17 00:00:00, None, -0.592, None
None, 5.395, 85.2, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-17 01:00:00, None, -0.637, None
None, 5.202, 87.3, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-17 02:00:00, None, -0.595, None
None, 4.623, 90.1, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-17 03:00:00, None, -0.553, None
None, 4.575, 90.5, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-17 04:00:00, None, -0.573, None
None, 4.286, 91.2, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-17 05:00:00, None, -0.589, None
None, 4.189, 91.2, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-17 06:00:00, None, -0.666, None
None, 4.238, 91.8, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-17 07:00:00, None, -0.576, None
None, 5.106, 90.1, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-17 08:00:00, None, -0.54, None
None, 8.94, 70.5, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-17 09:00:00, None, -0.583, None
None, 11.56, 56.46, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-17 10:00:00, None, -0.742, None
None, 10.95, 63.65, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-17 11:00:00, None, -0.505, None
None, 11.82, 59.13, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-17 12:00:00, None, -0.478, None
None, 13.05, 50.3, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-17 13:00:00, None, -0.468, None
None, 14.59, 46.53, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-17 14:00:00, None, -0.458, None
None, 15.14, 41.49, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-17 15:00:00, None, -0.47, None
None, 15.77, 43.44, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-17 16:00:00, None, -0.461, None
None, 16.35, 37.78, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-17 17:00:00, None, -0.556, None
None, 15.05, 43.1, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-17 18:00:00, None, -0.648, None
None, 13.65, 45.33, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-17 19:00:00, None, -0.556, None
None, 12.19, 58.68, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-17 20:00:00, None, -0.949, None
None, 10.14, 67.86, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-17 21:00:00, None, -0.715, None
None, 9.08, 73.0, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-17 22:00:00, None, -0.563, None
None, 8.79, 73.7, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-17 23:00:00, None, -0.491, None
None, 9.85, 69.96, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-18 00:00:00, None, -0.74, None
None, 8.6, 82.2, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 01:00:00, None, -0.693, None
None, 7.95, 85.6, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 02:00:00, None, -0.517, None
None, 7.52, 92.0, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 03:00:00, None, -0.578, None
None, 6.697, 93.8, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 04:00:00, None, -0.523, None
None, 6.552, 95.5, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 05:00:00, None, -0.552, None
None, 6.36, 95.9, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 06:00:00, None, -0.515, None
None, 6.215, 96.3, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 07:00:00, None, -0.517, None
None, 6.842, 96.5, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 08:00:00, None, -0.492, None
None, 8.29, 87.2, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 09:00:00, None, -0.47, None
None, 10.09, 77.8, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 10:00:00, None, -0.504, None
None, 10.61, 74.2, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 11:00:00, None, -0.552, None
None, 10.84, 68.92, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-18 12:00:00, None, -0.482, None
None, 9.01, 88.8, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-18 13:00:00, None, -0.537, None
None, 11.76, 71.2, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-18 14:00:00, None, -0.489, None
None, 11.78, 69.38, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 15:00:00, None, -0.634, None
None, 11.88, 60.76, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-18 16:00:00, None, -0.539, None
None, 10.69, 71.1, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 17:00:00, None, -0.53, None
None, 9.5, 78.2, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 18:00:00, None, -0.601, None
None, 9.37, 80.3, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 19:00:00, None, -0.558, None
None, 8.98, 82.6, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 20:00:00, None, -0.61, None
None, 7.83, 86.9, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-18 21:00:00, None, -0.487, None
None, 7.61, 85.5, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-18 22:00:00, None, -0.637, None
None, 6.842, 89.3, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-18 23:00:00, None, -0.583, None
None, 6.36, 91.6, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-19 00:00:00, None, -0.582, None
None, 5.877, 92.0, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-19 01:00:00, None, -0.528, None
None, 6.167, 92.0, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-19 02:00:00, None, -0.569, None
None, 5.684, 91.6, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-19 03:00:00, None, -0.567, None
None, 6.794, 86.7, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-19 04:00:00, None, -0.53, None
None, 6.36, 88.0, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-19 05:00:00, None, -0.515, None
None, 6.552, 84.1, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-19 06:00:00, None, -0.579, None
None, 6.167, 84.5, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-19 07:00:00, None, -0.59, None
None, 7.95, 72.1, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-19 08:00:00, None, -0.673, None
None, 9.43, 60.13, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-19 09:00:00, None, -0.573, None
None, 10.53, 61.33, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-19 10:00:00, None, -0.609, None
None, 11.2, 57.29, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-19 11:00:00, None, -0.572, None
None, 10.86, 66.79, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-19 12:00:00, None, -0.422, None
None, 10.98, 66.09, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-19 13:00:00, None, -0.507, None
None, 11.13, 77.5, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-19 14:00:00, None, -0.433, None
None, 13.87, 59.36, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-19 15:00:00, None, -0.615, None
None, 12.5, 58.0, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-19 16:00:00, None, -0.642, None
None, 9.15, 74.0, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-19 17:00:00, None, -0.643, None
None, 10.62, 73.7, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-19 18:00:00, None, -0.562, None
None, 9.13, 82.2, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-19 19:00:00, None, -0.583, None
None, 8.65, 83.8, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-19 20:00:00, None, -0.609, None
None, 7.59, 90.0, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-19 21:00:00, None, -0.572, None
None, 6.93, 92.3, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-19 22:00:00, None, -0.538, None
None, 6.456, 91.5, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-19 23:00:00, None, -0.624, None
None, 5.733, 92.3, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-20 00:00:00, None, -0.562, None
None, 5.925, 92.6, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-20 01:00:00, None, -0.629, None
None, 5.877, 91.5, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-20 02:00:00, None, -0.636, None
None, 5.684, 92.4, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-20 03:00:00, None, -0.58, None
None, 5.54, 94.1, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-20 04:00:00, None, -0.539, None
None, 5.491, 93.5, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-20 05:00:00, None, -0.546, None
None, 4.671, 93.0, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-20 06:00:00, None, -0.64, None
None, 5.154, 94.1, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-20 07:00:00, None, -0.572, None
None, 6.89, 92.3, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-20 08:00:00, None, -0.631, None
None, 7.73, 84.7, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-20 09:00:00, None, -0.506, None
None, 10.36, 72.7, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-20 10:00:00, None, -0.643, None
None, 9.46, 76.2, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-20 11:00:00, None, -0.532, None
None, 10.57, 75.2, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-20 12:00:00, None, -0.439, None
None, 11.68, 70.8, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-20 13:00:00, None, -0.495, None
None, 12.62, 64.21, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-20 14:00:00, None, -0.596, None
None, 14.06, 54.77, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-20 15:00:00, None, -0.458, None
None, 14.19, 55.16, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-20 16:00:00, None, -0.504, None
None, 14.47, 53.34, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-20 17:00:00, None, -0.489, None
None, 15.15, 51.19, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-20 18:00:00, None, -0.707, None
None, 12.64, 64.32, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-20 19:00:00, None, -0.566, None
None, 10.88, 67.44, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-20 20:00:00, None, -0.639, None
None, 9.71, 68.68, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-20 21:00:00, None, -0.623, None
None, 8.7, 72.7, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-20 22:00:00, None, -0.739, None
None, 8.13, 73.9, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-20 23:00:00, None, -0.547, None
None, 6.359, 83.4, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-21 00:00:00, None, -0.685, None
None, 6.311, 85.4, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-21 01:00:00, None, -0.601, None
None, 5.925, 86.5, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-21 02:00:00, None, -0.651, None
None, 5.202, 89.1, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-21 03:00:00, None, -0.573, None
None, 4.189, 92.3, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-21 04:00:00, None, -0.554, None
None, 4.772, 88.5, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-21 05:00:00, None, -0.674, None
None, 3.377, 92.4, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-21 06:00:00, None, -0.601, None
None, 4.925, 88.7, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-21 07:00:00, None, -0.536, None
None, 6.795, 78.5, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-21 08:00:00, None, -0.575, None
None, 8.17, 69.49, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-21 09:00:00, None, -0.594, None
None, 10.46, 61.65, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-21 10:00:00, None, -0.629, None
None, 12.95, 52.48, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-21 11:00:00, None, -0.543, None
None, 15.29, 40.82, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-21 12:00:00, None, -0.65, None
None, 15.69, 44.77, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-21 13:00:00, None, -0.583, None
None, 15.65, 40.4, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-21 14:00:00, None, -0.527, None
None, 16.85, 37.84, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-21 15:00:00, None, -0.398, None
None, 18.27, 34.01, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-21 16:00:00, None, -0.544, None
None, 16.82, 47.07, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-21 17:00:00, None, -0.573, None
None, 17.02, 47.35, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-21 18:00:00, None, -0.674, None
None, 15.15, 36.44, None, None, None, None, None, None, None, 0.0, None, None, None, 2017-04-21 19:00:00, None, -0.423, None
None, 14.35, 38.13, None, None, None, None, None, None, None, 0.0, None, None, None, 2017-04-21 20:00:00, None, -0.636, None
None, 10.6, 60.5, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-21 21:00:00, None, -0.736, None
None, 8.5, 69.28, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-21 22:00:00, None, -0.603, None
None, 7.39, 74.8, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-21 23:00:00, None, -0.594, None
None, 6.84, 79.0, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-22 00:00:00, None, -0.627, None
None, 8.72, 63.51, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-22 01:00:00, None, -0.507, None
None, 8.82, 58.99, None, None, None, None, None, None, None, 1.0, None, None, None, 2017-04-22 02:00:00, None, -0.614, None
None, 9.35, 56.83, None, None, None, None, None, None, None, 1.0, None, None, None, 2017-04-22 03:00:00, None, -0.582, None
None, 7.51, 72.1, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-22 04:00:00, None, -0.684, None
None, 7.37, 72.5, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-22 05:00:00, None, -0.655, None
None, 6.89, 75.4, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-22 06:00:00, None, -0.555, None
None, 8.19, 64.05, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-22 07:00:00, None, -0.614, None
None, 9.01, 64.92, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-22 08:00:00, None, -0.57, None
None, 13.8, 39.22, None, None, None, None, None, None, None, 0.0, None, None, None, 2017-04-22 09:00:00, None, -0.68, None
None, 15.22, 32.54, None, None, None, None, None, None, None, -1.0, None, None, None, 2017-04-22 10:00:00, None, -0.663, None
None, 13.94, 47.15, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-22 11:00:00, None, -0.541, None
None, 13.7, 43.31, None, None, None, None, None, None, None, 1.0, None, None, None, 2017-04-22 12:00:00, None, -0.468, None
None, 15.77, 38.73, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-22 13:00:00, None, -0.583, None
None, 16.01, 48.56, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-22 14:00:00, None, -0.586, None
None, 16.98, 43.04, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-22 15:00:00, None, -0.651, None
None, 16.69, 40.55, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-22 16:00:00, None, -0.681, None
None, 16.45, 40.68, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-22 17:00:00, None, -0.634, None
None, 15.99, 47.36, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-22 18:00:00, None, -0.493, None
None, 15.37, 49.18, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-22 19:00:00, None, -0.6, None
None, 12.76, 70.7, None, None, None, None, None, None, None, 8.0, None, None, None, 2017-04-22 20:00:00, None, -0.673, None
None, 10.67, 83.8, None, None, None, None, None, None, None, 8.0, None, None, None, 2017-04-22 21:00:00, None, -0.64, None
None, 9.47, 89.4, None, None, None, None, None, None, None, 8.0, None, None, None, 2017-04-22 22:00:00, None, -0.553, None
None, 8.98, 90.9, None, None, None, None, None, None, None, 8.0, None, None, None, 2017-04-22 23:00:00, None, -0.505, None
None, 8.5, 94.1, None, None, None, None, None, None, None, 8.0, None, None, None, 2017-04-23 00:00:00, None, -0.495, None
None, 8.22, 95.0, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-23 01:00:00, None, -0.526, None
None, 7.89, 95.5, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-23 02:00:00, None, -0.513, None
None, 7.85, 95.9, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-23 03:00:00, None, -0.534, None
None, 7.66, 96.2, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-23 04:00:00, None, -0.584, None
None, 7.75, 96.5, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-23 05:00:00, None, -0.502, None
None, 7.42, 96.6, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-23 06:00:00, None, -0.524, None
None, 7.52, 96.6, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-23 07:00:00, None, -0.579, None
None, 7.81, 96.7, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-23 08:00:00, None, -0.514, None
None, 8.28, 96.3, None, None, None, None, None, None, None, 8.0, None, None, None, 2017-04-23 09:00:00, None, -0.408, None
None, 9.52, 90.9, None, None, None, None, None, None, None, 8.0, None, None, None, 2017-04-23 10:00:00, None, -0.49, None
None, 11.58, 83.4, None, None, None, None, None, None, None, 9.0, None, None, None, 2017-04-23 11:00:00, None, -0.502, None
None, 11.74, 78.1, None, None, None, None, None, None, None, 8.0, None, None, None, 2017-04-23 12:00:00, None, -0.412, None
None, 12.48, 70.4, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-23 13:00:00, None, -0.496, None
None, 12.42, 72.5, None, None, None, None, None, None, None, 8.0, None, None, None, 2017-04-23 14:00:00, None, -0.275, None
None, 14.08, 62.37, None, None, None, None, None, None, None, 7.0, None, None, None, 2017-04-23 15:00:00, None, -0.418, None
None, 13.8, 59.67, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-23 16:00:00, None, -0.473, None
None, 14.15, 55.38, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-23 17:00:00, None, -0.202, None
None, 14.26, 58.55, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-23 18:00:00, None, -0.382, None
None, 11.46, 77.9, None, None, None, None, None, None, None, 8.0, None, None, None, 2017-04-23 19:00:00, None, -0.404, None
None, 11.18, 70.1, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-23 20:00:00, None, -0.48, None
None, 9.8, 71.9, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-23 21:00:00, None, -0.408, None
None, 8.6, 78.0, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-23 22:00:00, None, -0.579, None
None, 7.07, 86.1, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-23 23:00:00, None, -0.623, None
None, 5.925, 89.8, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-24 00:00:00, None, -0.549, None
None, 5.347, 91.0, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-24 01:00:00, None, -0.359, None
None, 4.72, 92.5, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-24 02:00:00, None, -0.428, None
None, 4.334, 93.6, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-24 03:00:00, None, -0.325, None
None, 3.811, 94.2, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-24 04:00:00, None, -0.366, None
None, 3.141, 94.7, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-24 05:00:00, None, -0.419, None
None, 3.047, 95.8, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-24 06:00:00, None, -0.435, None
None, 2.669, 95.7, None, None, None, None, None, None, None, 2.0, None, None, None, 2017-04-24 07:00:00, None, -0.424, None
None, 5.689, 90.2, None, None, None, None, None, None, None, 4.0, None, None, None, 2017-04-24 08:00:00, None, -0.375, None
None, 8.35, 80.1, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-24 09:00:00, None, -0.357, None
None, 11.02, 66.82, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-24 10:00:00, None, -0.541, None
None, 10.42, 70.0, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-24 11:00:00, None, -0.303, None
None, 11.67, 67.48, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-24 12:00:00, None, -0.435, None
None, 13.29, 57.7, None, None, None, None, None, None, None, 5.0, None, None, None, 2017-04-24 13:00:00, None, -0.489, None
None, 15.4, 53.26, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-24 14:00:00, None, -0.566, None
None, 16.18, 50.5, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-24 15:00:00, None, -0.395, None
None, 17.07, 47.68, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-24 16:00:00, None, -0.489, None
None, 16.83, 47.68, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-24 17:00:00, None, -0.535, None
None, 16.49, 49.3, None, None, None, None, None, None, None, 6.0, None, None, None, 2017-04-24 18:00:00, None, -0.616, None
None, 14.05, 47.09, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-24 19:00:00, None, -0.708, None
None, 13.15, 49.05, None, None, None, None, None, None, None, 3.0, None, None, None, 2017-04-24 20:00:00, None, -0.621, None
