wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
337.0, None, None,0.0, None,5.6, None,-9.4, None, None, None,85.0,2019-02-25 00:00:00,8,,,,,,,,,,,,,
347.0, None, None,0.0, None,6.0, None,-9.7, None, None, None,84.0,2019-02-25 01:00:00,8,,,,,,,,,,,,,
313.0, None, None,0.0, None,4.5, None,-10.1, None, None, None,86.0,2019-02-25 02:00:00,8,,,,,,,,,,,,,
176.0, None, None,0.0, None,2.8, None,-10.8, None, None, None,89.0,2019-02-25 03:00:00,8,,,,,,,,,,,,,
342.0, None, None,0.0, None,2.4, None,-11.0, None, None, None,88.0,2019-02-25 04:00:00,8,,,,,,,,,,,,,
345.0, None, None,0.0, None,3.3, None,-11.1, None, None, None,88.0,2019-02-25 05:00:00,8,,,,,,,,,,,,,
318.0, None, None,0.0, None,6.5, None,-11.4, None, None, None,88.0,2019-02-25 06:00:00,8,,,,,,,,,,,,,
301.0, None, None,0.0, None,4.6, None,-10.5, None, None, None,83.0,2019-02-25 07:00:00,8,,,,,,,,,,,,,
316.0, None, None,0.0, None,7.1, None,-10.6, None, None, None,81.0,2019-02-25 08:00:00,8,,,,,,,,,,,,,
313.0, None, None,0.0, None,10.2, None,-10.4, None, None, None,77.0,2019-02-25 09:00:00,8,,,,,,,,,,,,,
329.0, None, None,0.0, None,11.0, None,-9.7, None, None, None,74.0,2019-02-25 10:00:00,8,,,,,,,,,,,,,
325.0, None, None,0.0, None,10.2, None,-9.8, None, None, None,72.0,2019-02-25 11:00:00,8,,,,,,,,,,,,,
315.0, None, None,0.0, None,10.8, None,-8.6, None, None, None,68.0,2019-02-25 12:00:00,8,,,,,,,,,,,,,
313.0, None, None,0.0, None,11.9, None,-6.7, None, None, None,59.0,2019-02-25 13:00:00,8,,,,,,,,,,,,,
329.0, None, None,0.0, None,11.1, None,-6.6, None, None, None,59.0,2019-02-25 14:00:00,8,,,,,,,,,,,,,
320.0, None, None,0.0, None,10.3, None,-7.4, None, None, None,62.0,2019-02-25 15:00:00,8,,,,,,,,,,,,,
338.0, None, None,0.0, None,11.4, None,-10.4, None, None, None,72.0,2019-02-25 16:00:00,8,,,,,,,,,,,,,
340.0, None, None,0.0, None,6.1, None,-12.6, None, None, None,80.0,2019-02-25 17:00:00,8,,,,,,,,,,,,,
351.0, None, None,0.0, None,6.0, None,-14.0, None, None, None,85.0,2019-02-25 18:00:00,8,,,,,,,,,,,,,
359.0, None, None,0.0, None,5.4, None,-14.1, None, None, None,82.0,2019-02-25 19:00:00,8,,,,,,,,,,,,,
22.0, None, None,0.0, None,4.9, None,-16.4, None, None, None,88.0,2019-02-25 20:00:00,8,,,,,,,,,,,,,
45.0, None, None,0.0, None,3.8, None,-17.1, None, None, None,82.0,2019-02-25 21:00:00,8,,,,,,,,,,,,,
33.0, None, None,0.0, None,4.0, None,-18.6, None, None, None,82.0,2019-02-25 22:00:00,8,,,,,,,,,,,,,
22.0, None, None,0.0, None,3.5, None,-20.3, None, None, None,76.0,2019-02-25 23:00:00,8,,,,,,,,,,,,,
,,,,,,,,,,,,2019-02-19 00:00:00,8,, None, None, None, None,-13.5,102.0, None, None,580.0,279.0, None, None
,,,,,,,,,,,,2019-02-19 01:00:00,8,, None, None, None, None,-12.6,102.0, None, None,580.0,279.0, None, None
,,,,,,,,,,,,2019-02-19 02:00:00,8,, None, None, None, None,-12.8,102.0, None, None,580.0,279.0, None, None
,,,,,,,,,,,,2019-02-19 03:00:00,8,, None, None, None, None,-12.8,102.0, None, None,580.0,279.0, None, None
,,,,,,,,,,,,2019-02-19 04:00:00,8,, None, None, None, None,-13.4,101.0, None, None,580.0,280.0, None, None
,,,,,,,,,,,,2019-02-19 05:00:00,8,, None, None, None, None,-13.4,101.0, None, None,580.0,280.0, None, None
,,,,,,,,,,,,2019-02-19 06:00:00,8,, None, None, None, None,-13.4,100.0, None, None,581.0,280.0, None, None
,,,,,,,,,,,,2019-02-19 07:00:00,8,, None, None, None, None,-12.6,102.0, None, None,581.0,280.0, None, None
,,,,,,,,,,,,2019-02-19 08:00:00,8,, None, None, None, None,-12.0,101.0, None, None,581.0,280.0, None, None
,,,,,,,,,,,,2019-02-19 09:00:00,8,, None, None, None, None,-11.8,102.0, None, None,581.0,280.0, None, None
,,,,,,,,,,,,2019-02-19 10:00:00,8,, None, None, None, None,-12.0,103.0, None, None,581.0,280.0, None, None
,,,,,,,,,,,,2019-02-19 11:00:00,8,, None, None, None, None,-12.0,100.0, None, None,581.0,281.0, None, None
,,,,,,,,,,,,2019-02-19 12:00:00,8,, None, None, None, None,-11.6,103.0, None, None,581.0,281.0, None, None
,,,,,,,,,,,,2019-02-19 13:00:00,8,, None, None, None, None,-11.4,103.0, None, None,581.0,281.0, None, None
,,,,,,,,,,,,2019-02-19 14:00:00,8,, None, None, None, None,-11.4,103.0, None, None,581.0,282.0, None, None
,,,,,,,,,,,,2019-02-19 15:00:00,8,, None, None, None, None,-11.5,103.0, None, None,581.0,282.0, None, None
,,,,,,,,,,,,2019-02-19 16:00:00,8,, None, None, None, None,-11.0,104.0, None, None,581.0,282.0, None, None
,,,,,,,,,,,,2019-02-19 17:00:00,8,, None, None, None, None,-10.0,107.0, None, None,581.0,283.0, None, None
,,,,,,,,,,,,2019-02-19 18:00:00,8,, None, None, None, None,-9.1,107.0, None, None,581.0,284.0, None, None
,,,,,,,,,,,,2019-02-19 19:00:00,8,, None, None, None, None,-8.6,106.0, None, None,581.0,284.0, None, None
,,,,,,,,,,,,2019-02-19 20:00:00,8,, None, None, None, None,-8.5,106.0, None, None,580.0,285.0, None, None
,,,,,,,,,,,,2019-02-19 21:00:00,8,, None, None, None, None,-7.8,107.0, None, None,580.0,288.0, None, None
,,,,,,,,,,,,2019-02-19 22:00:00,8,, None, None, None, None,-7.5,108.0, None, None,580.0,289.0, None, None
,,,,,,,,,,,,2019-02-19 23:00:00,8,, None, None, None, None,-7.8,109.0, None, None,580.0,291.0, None, None
,,,,,,,,,,,,2019-02-20 00:00:00,8,, None, None, None, None,-8.1,109.0, None, None,581.0,291.0, None, None
,,,,,,,,,,,,2019-02-20 01:00:00,8,, None, None, None, None,-8.4,110.0, None, None,581.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 02:00:00,8,, None, None, None, None,-8.8,110.0, None, None,581.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 03:00:00,8,, None, None, None, None,-9.3,110.0, None, None,581.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 04:00:00,8,, None, None, None, None,-9.7,111.0, None, None,581.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 05:00:00,8,, None, None, None, None,-9.6,111.0, None, None,582.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 06:00:00,8,, None, None, None, None,-10.7,111.0, None, None,582.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 07:00:00,8,, None, None, None, None,-11.5,111.0, None, None,582.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 08:00:00,8,, None, None, None, None,-10.8,112.0, None, None,583.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 09:00:00,8,, None, None, None, None,-10.8,111.0, None, None,583.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 10:00:00,8,, None, None, None, None,-11.1,111.0, None, None,583.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 11:00:00,8,, None, None, None, None,-10.7,112.0, None, None,583.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 12:00:00,8,, None, None, None, None,-11.2,112.0, None, None,583.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 13:00:00,8,, None, None, None, None,-12.6,112.0, None, None,584.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 14:00:00,8,, None, None, None, None,-13.5,112.0, None, None,584.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 15:00:00,8,, None, None, None, None,-12.5,112.0, None, None,584.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 16:00:00,8,, 1.0, None, None, None,-11.9,112.0, None, None,584.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 17:00:00,8,, None, None, None, None,-10.2,111.0, None, None,584.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 18:00:00,8,, None, None, None, None,-9.4,111.0, None, None,583.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 19:00:00,8,, None, None, None, None,-9.3,110.0, None, None,583.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 20:00:00,8,, None, None, None, None,-8.5,110.0, None, None,583.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 21:00:00,8,, None, None, None, None,-8.2,110.0, None, None,582.0,293.0, None, None
,,,,,,,,,,,,2019-02-20 22:00:00,8,, None, None, None, None,-8.7,110.0, None, None,582.0,293.0, None, None
