station_observations
AirTemperature, Precipitation, Rain, WindSpeed, SnowDepth, time, WindDirection, SnowWaterEquivalent, RelativeHumidity
19.7, None, 0.0, 10.0, None, 2019-06-17 09:45:00, 30.0, None, 57.0
19.3, 0.0, 0.0, 8.1, -0.003, 2019-06-17 10:00:00, 54.0, -0.3, 59.0
20.0, None, 0.0, 9.6, None, 2019-06-17 10:15:00, 64.0, None, 55.0
20.3, None, 0.0, 9.2, None, 2019-06-17 10:30:00, 103.0, None, 54.0
19.6, None, 0.0, 8.4, None, 2019-06-17 10:45:00, 111.0, None, 55.0
20.0, -1.0, 0.0, 10.5, 0.002, 2019-06-17 11:00:00, 83.0, -0.3, 53.0
20.5, None, 0.0, 11.0, None, 2019-06-17 11:15:00, 75.0, None, 52.0
21.0, None, 0.0, 10.6, None, 2019-06-17 11:30:00, 70.0, None, 50.0
22.0, None, 0.0, 5.9, None, 2019-06-17 11:45:00, 48.0, None, 48.0
22.6, 0.0, 0.0, 7.9, -0.005, 2019-06-17 12:00:00, 313.0, -0.3, 44.0
22.6, None, 0.0, 9.2, None, 2019-06-17 12:15:00, 290.0, None, 43.0
22.3, None, 0.0, 12.3, None, 2019-06-17 12:30:00, 272.0, None, 44.0
21.9, None, 0.0, 14.3, None, 2019-06-17 12:45:00, 267.0, None, 45.0
21.5, 0.0, 0.0, 18.4, -0.005, 2019-06-17 13:00:00, 263.0, -0.3, 46.0
21.2, None, 0.0, 17.9, None, 2019-06-17 13:15:00, 265.0, None, 47.0
21.6, None, 0.0, 17.7, None, 2019-06-17 13:30:00, 276.0, None, 48.0
21.5, None, 0.0, 19.6, None, 2019-06-17 13:45:00, 267.0, None, 48.0
21.2, 0.0, 0.0, 18.8, -0.004, 2019-06-17 14:00:00, 274.0, -0.3, 49.0
21.1, None, 0.0, 22.4, None, 2019-06-17 14:15:00, 269.0, None, 49.0
20.5, None, 0.0, 24.3, None, 2019-06-17 14:30:00, 264.0, None, 51.0
20.7, None, 0.0, 21.2, None, 2019-06-17 14:45:00, 263.0, None, 49.0
20.7, -1.0, 0.0, 23.3, -0.004, 2019-06-17 15:00:00, 267.0, -0.3, 51.0
20.2, None, 0.0, 24.2, None, 2019-06-17 15:15:00, 264.0, None, 52.0
20.4, None, 0.0, 20.3, None, 2019-06-17 15:30:00, 271.0, None, 52.0
20.4, None, 0.0, 20.2, None, 2019-06-17 15:45:00, 268.0, None, 52.0
20.0, 2.0, 0.0, 22.9, -0.004, 2019-06-17 16:00:00, 265.0, -0.3, 54.0
19.9, None, 0.0, 22.4, None, 2019-06-17 16:15:00, 265.0, None, 53.0
19.6, None, 0.0, 25.0, None, 2019-06-17 16:30:00, 262.0, None, 55.0
19.4, None, 0.0, 23.5, None, 2019-06-17 16:45:00, 262.0, None, 55.0
19.4, -1.0, 0.0, 24.5, -0.003, 2019-06-17 17:00:00, 264.0, -0.3, 56.0
19.2, None, 0.0, 20.6, None, 2019-06-17 17:15:00, 266.0, None, 56.0
19.7, None, 0.0, 16.6, None, 2019-06-17 17:30:00, 244.0, None, 54.0
19.2, None, 0.0, 18.3, None, 2019-06-17 17:45:00, 257.0, None, 55.0
19.4, 1.0, 0.0, 15.0, -0.005, 2019-06-17 18:00:00, 260.0, -0.3, 55.0
18.1, None, 0.0, 20.2, None, 2019-06-17 18:15:00, 271.0, None, 60.0
17.8, None, 0.0, 19.7, None, 2019-06-17 18:30:00, 264.0, None, 62.0
16.9, None, 0.0, 23.2, None, 2019-06-17 18:45:00, 266.0, None, 66.0
16.1, 0.0, 0.0, 21.3, -0.004, 2019-06-17 19:00:00, 274.0, -0.3, 69.0
15.5, None, 0.0, 17.1, None, 2019-06-17 19:15:00, 264.0, None, 71.0
15.1, None, 0.0, 22.4, None, 2019-06-17 19:30:00, 255.0, None, 72.0
14.6, None, 0.0, 23.9, None, 2019-06-17 19:45:00, 251.0, None, 75.0
14.0, 0.0, 0.0, 21.6, -0.004, 2019-06-17 20:00:00, 252.0, -0.3, 79.0
13.2, None, 0.0, 22.9, None, 2019-06-17 20:15:00, 249.0, None, 82.0
12.7, None, 0.0, 19.8, None, 2019-06-17 20:30:00, 249.0, None, 85.0
12.6, None, 0.0, 18.9, None, 2019-06-17 20:45:00, 240.0, None, 84.0
12.4, 1.0, 0.0, 24.4, -0.003, 2019-06-17 21:00:00, 257.0, -0.3, 86.0
12.2, None, 0.0, 24.1, None, 2019-06-17 21:15:00, 255.0, None, 89.0
12.1, None, 0.0, 24.2, None, 2019-06-17 21:30:00, 249.0, None, 89.0
12.1, None, 0.0, 22.6, None, 2019-06-17 21:45:00, 251.0, None, 90.0
12.0, 1.0, 0.0, 16.1, -0.002, 2019-06-17 22:00:00, 261.0, -0.3, 91.0
11.8, None, 0.0, 11.8, None, 2019-06-17 22:15:00, 251.0, None, 92.0
11.8, None, 0.0, 9.7, None, 2019-06-17 22:30:00, 281.0, None, 92.0
12.0, None, 0.0, 7.6, None, 2019-06-17 22:45:00, 133.0, None, 90.0
12.2, 0.0, 0.0, 5.5, -0.003, 2019-06-17 23:00:00, 211.0, -0.3, 88.0
12.0, None, 0.0, 13.6, None, 2019-06-17 23:15:00, 242.0, None, 90.0
11.5, None, 0.0, 15.7, None, 2019-06-17 23:30:00, 251.0, None, 92.0
11.4, None, 0.0, 17.6, None, 2019-06-17 23:45:00, 242.0, None, 92.0
11.3, 0.0, 0.0, 11.8, -0.012, 2019-06-18 00:00:00, 242.0, -0.3, 93.0
11.3, None, 0.0, 9.3, None, 2019-06-18 00:15:00, 243.0, None, 92.0
11.4, None, 0.0, 6.1, None, 2019-06-18 00:30:00, 184.0, None, 91.0
11.4, None, 0.0, 14.9, None, 2019-06-18 00:45:00, 248.0, None, 90.0
11.2, 0.0, 0.0, 12.3, -0.015, 2019-06-18 01:00:00, 233.0, -0.3, 88.0
11.0, None, 0.0, 10.0, None, 2019-06-18 01:15:00, 248.0, None, 89.0
10.7, None, 0.0, 9.9, None, 2019-06-18 01:30:00, 257.0, None, 90.0
10.6, None, 0.0, 14.9, None, 2019-06-18 01:45:00, 248.0, None, 90.0
10.4, 0.0, 0.0, 17.2, -0.016, 2019-06-18 02:00:00, 255.0, -0.3, 92.0
10.4, None, 0.0, 22.8, None, 2019-06-18 02:15:00, 244.0, None, 90.0
10.2, None, 0.0, 16.3, None, 2019-06-18 02:30:00, 224.0, None, 91.0
10.2, None, 0.0, 14.9, None, 2019-06-18 02:45:00, 227.0, None, 89.0
10.4, 0.0, 0.0, 16.9, -0.008, 2019-06-18 03:00:00, 214.0, -0.3, 86.0
10.2, None, 0.0, 16.8, None, 2019-06-18 03:15:00, 217.0, None, 88.0
10.0, None, 0.0, 18.2, None, 2019-06-18 03:30:00, 231.0, None, 89.0
9.7, None, 0.0, 16.9, None, 2019-06-18 03:45:00, 239.0, None, 90.0
9.5, 1.0, 0.0, 16.6, -0.01, 2019-06-18 04:00:00, 239.0, -0.3, 91.0
9.3, None, 0.0, 15.7, None, 2019-06-18 04:15:00, 232.0, None, 91.0
9.2, None, 0.0, 14.8, None, 2019-06-18 04:30:00, 227.0, None, 92.0
9.1, None, 0.0, 14.1, None, 2019-06-18 04:45:00, 230.0, None, 92.0
9.5, 0.0, 0.0, 14.4, -0.004, 2019-06-18 05:00:00, 222.0, -0.3, 89.0
10.1, None, 0.0, 14.1, None, 2019-06-18 05:15:00, 227.0, None, 87.0
10.2, None, 0.0, 13.4, None, 2019-06-18 05:30:00, 230.0, None, 87.0
9.7, None, 0.0, 12.9, None, 2019-06-18 05:45:00, 231.0, None, 89.0
9.8, -1.0, 0.0, 13.3, -0.003, 2019-06-18 06:00:00, 232.0, -0.3, 88.0
10.0, None, 0.0, 13.0, None, 2019-06-18 06:15:00, 237.0, None, 87.0
10.7, None, 0.0, 11.9, None, 2019-06-18 06:30:00, 240.0, None, 83.0
11.1, None, 0.0, 9.5, None, 2019-06-18 06:45:00, 237.0, None, 82.0
11.3, 0.0, 0.0, 8.7, -0.002, 2019-06-18 07:00:00, 241.0, -0.3, 82.0
11.6, None, 0.0, 9.1, None, 2019-06-18 07:15:00, 235.0, None, 81.0
11.6, None, 0.0, 9.0, None, 2019-06-18 07:30:00, 233.0, None, 80.0
11.7, None, 0.0, 8.3, None, 2019-06-18 07:45:00, 228.0, None, 78.0
12.7, -1.0, 0.0, 8.3, -0.006, 2019-06-18 08:00:00, 232.0, -0.3, 74.0
12.6, None, 0.0, 8.9, None, 2019-06-18 08:15:00, 243.0, None, 74.0
13.2, None, 0.0, 5.2, None, 2019-06-18 08:30:00, 197.0, None, 73.0
13.2, None, 0.0, 6.7, None, 2019-06-18 08:45:00, 259.0, None, 74.0
13.9, 0.0, 0.0, 6.1, -0.005, 2019-06-18 09:00:00, 51.0, -0.3, 70.0
13.6, None, 0.0, 6.9, None, 2019-06-18 09:15:00, 2.0, None, 72.0
14.2, None, 0.0, 8.5, None, 2019-06-18 09:30:00, 243.0, None, 69.0
14.1, None, 0.0, 5.9, None, 2019-06-18 09:45:00, 250.0, None, 69.0
15.4, -1.0, 0.0, 7.0, -0.002, 2019-06-18 10:00:00, 315.0, -0.3, 63.0
15.4, None, 0.0, 6.3, None, 2019-06-18 10:15:00, 292.0, None, 64.0
14.9, None, 0.0, 7.6, None, 2019-06-18 10:30:00, 7.0, None, 66.0
15.4, None, 0.0, 13.4, None, 2019-06-18 10:45:00, 62.0, None, 65.0
15.5, 0.0, 0.0, 7.5, 0.0, 2019-06-18 11:00:00, 57.0, -0.3, 65.0
16.1, None, 0.0, 10.0, None, 2019-06-18 11:15:00, 36.0, None, 62.0
17.4, None, 0.0, 11.2, None, 2019-06-18 11:30:00, 47.0, None, 59.0
16.7, None, 0.0, 8.5, None, 2019-06-18 11:45:00, 40.0, None, 59.0
15.8, 1.0, 0.0, 6.8, -0.005, 2019-06-18 12:00:00, 272.0, -0.3, 61.0
16.5, None, 0.0, 13.0, None, 2019-06-18 12:15:00, 266.0, None, 55.0
17.0, None, 0.0, 11.4, None, 2019-06-18 12:30:00, 247.0, None, 54.0
17.2, None, 0.0, 11.9, None, 2019-06-18 12:45:00, 277.0, None, 52.0
17.5, -1.0, 0.0, 13.1, -0.007, 2019-06-18 13:00:00, 265.0, -0.3, 55.0
17.3, None, 0.0, 13.9, None, 2019-06-18 13:15:00, 273.0, None, 54.0
17.3, None, 0.0, 9.9, None, 2019-06-18 13:30:00, 230.0, None, 55.0
18.1, None, 0.0, 7.6, None, 2019-06-18 13:45:00, 300.0, None, 52.0
18.5, 0.0, 0.0, 6.8, -0.001, 2019-06-18 14:00:00, 311.0, -0.3, 52.0
17.8, None, 0.0, 19.1, None, 2019-06-18 14:15:00, 281.0, None, 53.0
17.5, None, 0.0, 18.8, None, 2019-06-18 14:30:00, 279.0, None, 53.0
17.8, None, 0.0, 16.0, None, 2019-06-18 14:45:00, 268.0, None, 54.0
17.3, -1.0, 0.0, 21.1, -0.001, 2019-06-18 15:00:00, 273.0, -0.3, 55.0
17.0, None, 0.0, 20.5, None, 2019-06-18 15:15:00, 272.0, None, 55.0
16.3, None, 0.0, 23.4, None, 2019-06-18 15:30:00, 259.0, None, 57.0
16.1, None, 0.0, 21.6, None, 2019-06-18 15:45:00, 268.0, None, 57.0
16.2, 0.0, 0.0, 21.9, -0.003, 2019-06-18 16:00:00, 269.0, -0.3, 52.0
16.1, None, 0.0, 22.6, None, 2019-06-18 16:15:00, 272.0, None, 49.0
16.1, None, 0.0, 20.1, None, 2019-06-18 16:30:00, 265.0, None, 47.0
16.1, None, 0.0, 20.1, None, 2019-06-18 16:45:00, 267.0, None, 45.0
15.5, 1.0, 0.0, 21.2, -0.006, 2019-06-18 17:00:00, 265.0, -0.3, 47.0
15.1, None, 0.0, 19.5, None, 2019-06-18 17:15:00, 266.0, None, 47.0
15.4, None, 0.0, 18.8, None, 2019-06-18 17:30:00, 259.0, None, 49.0
14.8, None, 0.0, 22.1, None, 2019-06-18 17:45:00, 263.0, None, 51.0
14.7, 0.0, 0.0, 21.0, -0.005, 2019-06-18 18:00:00, 265.0, -0.3, 49.0
14.8, None, 0.0, 15.9, None, 2019-06-18 18:15:00, 259.0, None, 45.0
13.9, None, 0.0, 22.8, None, 2019-06-18 18:30:00, 254.0, None, 49.0
13.4, None, 0.0, 23.5, None, 2019-06-18 18:45:00, 252.0, None, 52.0
13.1, 0.0, 0.0, 18.9, -0.006, 2019-06-18 19:00:00, 260.0, -0.3, 55.0
12.5, None, 0.0, 18.6, None, 2019-06-18 19:15:00, 247.0, None, 59.0
11.9, None, 0.0, 19.7, None, 2019-06-18 19:30:00, 259.0, None, 62.0
11.7, None, 0.0, 21.7, None, 2019-06-18 19:45:00, 252.0, None, 63.0
10.9, 1.0, 0.0, 26.0, -0.004, 2019-06-18 20:00:00, 254.0, -0.3, 66.0
10.5, None, 0.0, 28.5, None, 2019-06-18 20:15:00, 256.0, None, 63.0
10.2, None, 0.0, 22.5, None, 2019-06-18 20:30:00, 255.0, None, 61.0
10.2, None, 0.0, 22.4, None, 2019-06-18 20:45:00, 254.0, None, 54.0
10.4, 1.0, 0.0, 21.8, -0.004, 2019-06-18 21:00:00, 258.0, -0.3, 51.0
10.7, None, 0.0, 22.0, None, 2019-06-18 21:15:00, 259.0, None, 48.0
10.6, None, 0.0, 23.4, None, 2019-06-18 21:30:00, 253.0, None, 49.0
10.1, None, 0.0, 20.9, None, 2019-06-18 21:45:00, 247.0, None, 52.0
9.8, 0.0, 0.0, 18.4, -0.004, 2019-06-18 22:00:00, 249.0, -0.3, 54.0
9.8, None, 0.0, 21.6, None, 2019-06-18 22:15:00, 259.0, None, 51.0
9.9, None, 0.0, 17.3, None, 2019-06-18 22:30:00, 264.0, None, 49.0
9.9, None, 0.0, 18.2, None, 2019-06-18 22:45:00, 262.0, None, 47.0
10.0, 1.0, 0.0, 17.3, -0.004, 2019-06-18 23:00:00, 261.0, -0.3, 46.0
9.5, None, 0.0, 9.6, None, 2019-06-18 23:15:00, 274.0, None, 48.0
9.3, None, 0.0, 10.7, None, 2019-06-18 23:30:00, 250.0, None, 51.0
8.6, None, 0.0, 9.0, None, 2019-06-18 23:45:00, 226.0, None, 60.0
8.2, 0.0, 0.0, 12.4, -0.005, 2019-06-19 00:00:00, 212.0, -0.3, 66.0
7.6, None, 0.0, 13.0, None, 2019-06-19 00:15:00, 214.0, None, 68.0
7.3, None, 0.0, 19.8, None, 2019-06-19 00:30:00, 235.0, None, 73.0
6.9, None, 0.0, 13.2, None, 2019-06-19 00:45:00, 218.0, None, 77.0
6.7, 0.0, 0.0, 11.2, -0.003, 2019-06-19 01:00:00, 244.0, -0.3, 79.0
6.6, None, 0.0, 5.8, None, 2019-06-19 01:15:00, 266.0, None, 78.0
6.5, None, 0.0, 6.6, None, 2019-06-19 01:30:00, 264.0, None, 80.0
6.6, None, 0.0, 9.1, None, 2019-06-19 01:45:00, 287.0, None, 78.0
6.6, 1.0, 0.0, 7.3, -0.003, 2019-06-19 02:00:00, 287.0, 1.1, 79.0
6.4, None, 0.0, 9.4, None, 2019-06-19 02:15:00, 244.0, None, 82.0
6.1, None, 0.0, 10.5, None, 2019-06-19 02:30:00, 251.0, None, 84.0
5.9, None, 0.0, 8.4, None, 2019-06-19 02:45:00, 254.0, None, 86.0
5.8, 0.0, 0.0, 9.7, -0.004, 2019-06-19 03:00:00, 246.0, 1.1, 88.0
5.7, None, 0.0, 9.5, None, 2019-06-19 03:15:00, 244.0, None, 91.0
5.8, None, 0.0, 4.6, None, 2019-06-19 03:30:00, 245.0, None, 90.0
6.1, None, 0.0, 7.4, None, 2019-06-19 03:45:00, 276.0, None, 88.0
6.1, 0.0, 0.0, 12.0, -0.003, 2019-06-19 04:00:00, 246.0, 1.0, 90.0
6.2, None, 0.0, 16.3, None, 2019-06-19 04:15:00, 228.0, None, 91.0
6.2, None, 0.0, 16.1, None, 2019-06-19 04:30:00, 224.0, None, 91.0
6.3, None, 0.0, 13.1, None, 2019-06-19 04:45:00, 229.0, None, 91.0
7.0, 0.0, 0.0, 10.2, -0.002, 2019-06-19 05:00:00, 218.0, 0.5, 87.0
7.7, None, 0.0, 13.0, None, 2019-06-19 05:15:00, 221.0, None, 84.0
7.6, None, 0.0, 12.7, None, 2019-06-19 05:30:00, 221.0, None, 85.0
7.7, None, 0.0, 10.3, None, 2019-06-19 05:45:00, 212.0, None, 85.0
8.0, -1.0, 0.0, 11.6, -0.002, 2019-06-19 06:00:00, 215.0, -0.3, 84.0
7.6, None, 0.0, 10.5, None, 2019-06-19 06:15:00, 214.0, None, 85.0
8.3, None, 0.0, 10.5, None, 2019-06-19 06:30:00, 209.0, None, 81.0
9.3, None, 0.0, 7.7, None, 2019-06-19 06:45:00, 230.0, None, 79.0
9.5, -1.0, 0.0, 9.7, -0.005, 2019-06-19 07:00:00, 242.0, -0.3, 80.0
9.6, None, 0.0, 8.0, None, 2019-06-19 07:15:00, 225.0, None, 75.0
10.0, None, 0.0, 8.4, None, 2019-06-19 07:30:00, 221.0, None, 74.0
11.2, None, 0.0, 8.9, None, 2019-06-19 07:45:00, 240.0, None, 71.0
11.8, 0.0, 0.0, 9.8, -0.005, 2019-06-19 08:00:00, 238.0, -0.3, 69.0
11.6, None, 0.0, 9.4, None, 2019-06-19 08:15:00, 273.0, None, 72.0
12.2, None, 0.0, 9.0, None, 2019-06-19 08:30:00, 265.0, None, 66.0
13.7, None, 0.0, 7.0, None, 2019-06-19 08:45:00, 70.0, None, 66.0
11.6, 0.0, 0.0, 8.4, -0.005, 2019-06-19 09:00:00, 268.0, -0.3, 66.0
11.9, None, 0.0, 11.4, None, 2019-06-19 09:15:00, 297.0, None, 64.0
12.9, None, 0.0, 11.0, None, 2019-06-19 09:30:00, 296.0, None, 58.0
12.7, None, 0.0, 12.1, None, 2019-06-19 09:45:00, 268.0, None, 61.0
13.4, -1.0, 0.0, 17.6, -0.001, 2019-06-19 10:00:00, 277.0, -0.3, 58.0
14.1, None, 0.0, 13.9, None, 2019-06-19 10:15:00, 266.0, None, 55.0
14.5, None, 0.0, 12.9, None, 2019-06-19 10:30:00, 255.0, None, 53.0
13.5, None, 0.0, 13.7, None, 2019-06-19 10:45:00, 265.0, None, 59.0
14.0, 0.0, 0.0, 16.6, -0.008, 2019-06-19 11:00:00, 251.0, -0.3, 55.0
14.2, None, 0.0, 14.9, None, 2019-06-19 11:15:00, 243.0, None, 52.0
14.4, None, 0.0, 16.0, None, 2019-06-19 11:30:00, 253.0, None, 50.0
14.4, None, 0.0, 17.2, None, 2019-06-19 11:45:00, 250.0, None, 49.0
14.2, 1.0, 0.0, 18.8, -0.005, 2019-06-19 12:00:00, 241.0, -0.3, 50.0
14.0, None, 0.0, 16.9, None, 2019-06-19 12:15:00, 236.0, None, 52.0
14.2, None, 0.0, 18.7, None, 2019-06-19 12:30:00, 248.0, None, 52.0
13.9, None, 0.0, 20.2, None, 2019-06-19 12:45:00, 262.0, None, 52.0
14.0, -1.0, 0.0, 18.9, -0.007, 2019-06-19 13:00:00, 247.0, -0.3, 53.0
14.2, None, 0.0, 20.5, None, 2019-06-19 13:15:00, 256.0, None, 50.0
14.2, None, 0.0, 19.4, None, 2019-06-19 13:30:00, 247.0, None, 51.0
13.7, None, 0.0, 21.4, None, 2019-06-19 13:45:00, 245.0, None, 50.0
13.6, -1.0, 0.0, 20.1, -0.002, 2019-06-19 14:00:00, 243.0, -0.3, 52.0
13.5, None, 0.0, 21.8, None, 2019-06-19 14:15:00, 256.0, None, 50.0
13.4, None, 0.0, 21.0, None, 2019-06-19 14:30:00, 257.0, None, 50.0
13.4, None, 0.0, 20.5, None, 2019-06-19 14:45:00, 259.0, None, 50.0
13.1, 0.0, 0.0, 24.0, -0.004, 2019-06-19 15:00:00, 256.0, -0.3, 50.0
13.0, None, 0.0, 24.8, None, 2019-06-19 15:15:00, 254.0, None, 52.0
12.9, None, 0.0, 26.0, None, 2019-06-19 15:30:00, 248.0, None, 51.0
13.2, None, 0.0, 22.6, None, 2019-06-19 15:45:00, 255.0, None, 49.0
13.1, 0.0, 0.0, 19.6, -0.004, 2019-06-19 16:00:00, 251.0, -0.3, 50.0
12.8, None, 0.0, 20.5, None, 2019-06-19 16:15:00, 257.0, None, 50.0
12.4, None, 0.0, 20.0, None, 2019-06-19 16:30:00, 254.0, None, 51.0
12.3, None, 0.0, 23.8, None, 2019-06-19 16:45:00, 266.0, None, 53.0
12.7, 1.0, 0.0, 20.3, -0.005, 2019-06-19 17:00:00, 263.0, -0.3, 51.0
12.2, None, 0.0, 18.6, None, 2019-06-19 17:15:00, 256.0, None, 54.0
12.3, None, 0.0, 19.8, None, 2019-06-19 17:30:00, 259.0, None, 55.0
11.8, None, 0.0, 19.2, None, 2019-06-19 17:45:00, 259.0, None, 56.0
11.1, 0.0, 0.0, 22.8, -0.005, 2019-06-19 18:00:00, 258.0, -0.3, 59.0
11.0, None, 0.0, 20.0, None, 2019-06-19 18:15:00, 257.0, None, 60.0
10.5, None, 0.0, 21.5, None, 2019-06-19 18:30:00, 255.0, None, 63.0
10.2, None, 0.0, 20.8, None, 2019-06-19 18:45:00, 258.0, None, 64.0
9.4, 0.0, 0.0, 19.7, -0.003, 2019-06-19 19:00:00, 260.0, -0.3, 66.0
9.6, None, 0.0, 20.0, None, 2019-06-19 19:15:00, 257.0, None, 65.0
9.3, None, 0.0, 19.1, None, 2019-06-19 19:30:00, 258.0, None, 68.0
8.7, None, 0.0, 20.7, None, 2019-06-19 19:45:00, 252.0, None, 72.0
7.9, 2.0, 0.0, 19.3, -0.004, 2019-06-19 20:00:00, 249.0, -0.3, 74.0
7.4, None, 0.0, 17.3, None, 2019-06-19 20:15:00, 257.0, None, 78.0
7.2, None, 0.0, 21.4, None, 2019-06-19 20:30:00, 254.0, None, 80.0
7.1, None, 0.0, 17.9, None, 2019-06-19 20:45:00, 253.0, None, 82.0
7.1, 0.0, 0.0, 16.7, -0.002, 2019-06-19 21:00:00, 248.0, -0.3, 81.0
7.1, None, 0.0, 16.4, None, 2019-06-19 21:15:00, 246.0, None, 81.0
7.0, None, 0.0, 15.8, None, 2019-06-19 21:30:00, 241.0, None, 82.0
6.9, None, 0.0, 17.3, None, 2019-06-19 21:45:00, 240.0, None, 82.0
6.9, 0.0, 0.0, 16.8, -0.003, 2019-06-19 22:00:00, 233.0, -0.3, 82.0
6.7, None, 0.0, 15.0, None, 2019-06-19 22:15:00, 219.0, None, 84.0
6.6, None, 0.0, 15.6, None, 2019-06-19 22:30:00, 228.0, None, 84.0
6.5, None, 0.0, 15.1, None, 2019-06-19 22:45:00, 225.0, None, 85.0
6.4, 0.0, 0.0, 14.6, -0.002, 2019-06-19 23:00:00, 222.0, 1.0, 88.0
6.2, None, 0.254, 17.2, None, 2019-06-19 23:15:00, 230.0, None, 90.0
6.2, None, 0.0, 14.7, None, 2019-06-19 23:30:00, 226.0, None, 90.0
6.2, None, 0.255, 12.9, None, 2019-06-19 23:45:00, 208.0, None, 91.0
6.2, 1.0, 0.0, 15.3, -0.003, 2019-06-20 00:00:00, 210.0, 1.1, 89.0
6.3, None, 0.0, 13.5, None, 2019-06-20 00:15:00, 217.0, None, 87.0
5.9, None, 0.0, 11.1, None, 2019-06-20 00:30:00, 220.0, None, 90.0
6.3, None, 0.0, 11.9, None, 2019-06-20 00:45:00, 222.0, None, 80.0
6.7, 0.0, 0.0, 10.6, -0.005, 2019-06-20 01:00:00, 230.0, 1.1, 83.0
6.7, None, 0.0, 11.7, None, 2019-06-20 01:15:00, 232.0, None, 79.0
7.4, None, 0.0, 13.3, None, 2019-06-20 01:30:00, 239.0, None, 73.0
7.5, None, 0.0, 11.5, None, 2019-06-20 01:45:00, 245.0, None, 72.0
7.1, 0.0, 0.0, 8.4, -0.007, 2019-06-20 02:00:00, 245.0, 1.2, 73.0
7.2, None, 0.0, 8.5, None, 2019-06-20 02:15:00, 246.0, None, 72.0
7.3, None, 0.0, 8.2, None, 2019-06-20 02:30:00, 242.0, None, 71.0
7.6, None, 0.0, 7.1, None, 2019-06-20 02:45:00, 239.0, None, 70.0
7.2, 0.0, 0.0, 8.2, -0.003, 2019-06-20 03:00:00, 229.0, 0.9, 73.0
7.2, None, 0.0, 7.4, None, 2019-06-20 03:15:00, 234.0, None, 75.0
7.3, None, 0.0, 8.5, None, 2019-06-20 03:30:00, 227.0, None, 74.0
7.2, None, 0.0, 11.7, None, 2019-06-20 03:45:00, 226.0, None, 71.0
7.1, 0.0, 0.0, 10.3, -0.004, 2019-06-20 04:00:00, 247.0, 0.8, 75.0
6.9, None, 0.0, 10.1, None, 2019-06-20 04:15:00, 248.0, None, 76.0
6.9, None, 0.0, 10.7, None, 2019-06-20 04:30:00, 247.0, None, 74.0
7.2, None, 0.0, 10.2, None, 2019-06-20 04:45:00, 241.0, None, 74.0
7.6, 0.0, 0.0, 12.2, -0.004, 2019-06-20 05:00:00, 244.0, 0.5, 72.0
7.7, None, 0.0, 9.8, None, 2019-06-20 05:15:00, 248.0, None, 71.0
8.0, None, 0.0, 9.4, None, 2019-06-20 05:30:00, 246.0, None, 69.0
7.8, None, 0.0, 7.4, None, 2019-06-20 05:45:00, 255.0, None, 74.0
7.7, 0.0, 0.0, 8.3, -0.003, 2019-06-20 06:00:00, 254.0, -0.1, 75.0
8.5, None, 0.0, 8.6, None, 2019-06-20 06:15:00, 268.0, None, 72.0
8.8, None, 0.0, 7.8, None, 2019-06-20 06:30:00, 271.0, None, 72.0
9.0, None, 0.0, 6.0, None, 2019-06-20 06:45:00, 265.0, None, 72.0
9.6, -1.0, 0.0, 4.1, -0.004, 2019-06-20 07:00:00, 253.0, -0.3, 71.0
10.3, None, 0.0, 3.7, None, 2019-06-20 07:15:00, 342.0, None, 70.0
10.8, None, 0.0, 6.3, None, 2019-06-20 07:30:00, 9.0, None, 64.0
11.4, None, 0.0, 6.8, None, 2019-06-20 07:45:00, 41.0, None, 59.0
11.7, -1.0, 0.0, 8.1, -0.006, 2019-06-20 08:00:00, 73.0, -0.3, 60.0
12.1, None, 0.0, 8.0, None, 2019-06-20 08:15:00, 46.0, None, 58.0
12.4, None, 0.0, 8.8, None, 2019-06-20 08:30:00, 72.0, None, 59.0
12.6, None, 0.0, 7.8, None, 2019-06-20 08:45:00, 56.0, None, 60.0
13.4, 0.0, 0.0, 5.5, -0.001, 2019-06-20 09:00:00, 73.0, -0.3, 56.0
13.7, None, 0.0, 8.7, None, 2019-06-20 09:15:00, 88.0, None, 54.0
14.6, None, 0.0, 7.5, None, 2019-06-20 09:30:00, 94.0, None, 52.0
14.9, None, 0.0, 4.9, None, 2019-06-20 09:45:00, 19.0, None, 51.0
14.2, -1.0, 0.0, 2.9, -0.008, 2019-06-20 10:00:00, 314.0, -0.3, 56.0
13.5, None, 0.0, 10.0, None, 2019-06-20 10:15:00, 54.0, None, 57.0
13.7, None, 0.0, 11.1, None, 2019-06-20 10:30:00, 99.0, None, 57.0
15.2, None, 0.0, 11.7, None, 2019-06-20 10:45:00, 95.0, None, 56.0
14.8, 0.0, 0.0, 6.8, -0.005, 2019-06-20 11:00:00, 47.0, -0.3, 58.0
13.4, None, 0.0, 5.6, None, 2019-06-20 11:15:00, 230.0, None, 62.0
15.0, None, 0.0, 6.5, None, 2019-06-20 11:30:00, 233.0, None, 54.0
14.1, None, 0.0, 6.2, None, 2019-06-20 11:45:00, 264.0, None, 57.0
16.0, -1.0, 0.0, 5.1, -0.007, 2019-06-20 12:00:00, 300.0, -0.3, 51.0
14.4, None, 0.0, 4.7, None, 2019-06-20 12:15:00, 291.0, None, 56.0
14.1, None, 0.0, 6.1, None, 2019-06-20 12:30:00, 320.0, None, 58.0
14.8, None, 0.0, 4.2, None, 2019-06-20 12:45:00, 347.0, None, 56.0
