station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -4.437, 94.3, None, None, None, None, 34.35, None, 3.81, 244.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2016-03-14 10:00:00, None, None, 104.1
None, -4.293, 94.1, None, None, None, None, 30.76, None, 4.684, 244.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2016-03-14 11:00:00, None, None, 106.0
None, -4.532, 92.9, None, None, None, None, 24.47, None, 9.43, 236.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2016-03-14 12:00:00, None, None, 106.1
None, -3.382, 90.7, None, None, None, None, 25.46, None, 8.16, 238.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2016-03-14 13:00:00, None, None, 105.5
None, -2.815, 88.9, None, None, None, None, 25.35, None, 7.0, 241.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2016-03-14 14:00:00, None, None, None
None, -3.501, 87.5, None, None, None, None, 25.78, None, 5.945, 239.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2016-03-14 15:00:00, None, None, 105.4
None, -0.479, 79.5, None, None, None, None, 25.77, None, 5.077, 236.3, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2016-03-14 16:00:00, None, None, None
None, -2.639, 88.5, None, None, None, None, 27.82, None, 2.467, 248.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2016-03-14 17:00:00, None, None, None
None, -2.495, 82.1, None, None, None, None, 26.15, None, 2.092, 238.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2016-03-14 18:00:00, None, None, None
None, -4.776, 86.8, None, None, None, None, 24.91, None, 3.338, 209.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2016-03-14 19:00:00, None, None, None
None, -5.491, 88.8, None, None, None, None, 23.21, None, 4.492, 196.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-14 20:00:00, None, None, None
None, -4.8, 85.3, None, None, None, None, 25.54, None, 4.722, 206.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-14 21:00:00, None, None, 104.3
None, -4.75, 86.2, None, None, None, None, 23.17, None, 4.573, 205.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2016-03-14 22:00:00, None, None, 104.2
None, -4.419, 83.4, None, None, None, None, 17.04, None, 9.13, 222.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-14 23:00:00, None, None, 104.3
None, -4.326, 82.8, None, None, None, None, 19.78, None, 8.05, 223.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-15 00:00:00, None, None, 104.4
None, -4.366, 81.9, None, None, None, None, 18.02, None, 10.02, 222.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-15 01:00:00, None, None, 104.4
None, -4.318, 79.9, None, None, None, None, 18.31, None, 11.14, 221.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-15 02:00:00, None, None, 104.3
None, -4.846, 80.7, None, None, None, None, 17.67, None, 10.55, 221.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-15 03:00:00, None, None, 104.3
None, -5.181, 82.8, None, None, None, None, 18.03, None, 11.58, 218.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-15 04:00:00, None, None, 104.1
None, -4.701, 79.0, None, None, None, None, 18.53, None, 8.81, 219.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-15 05:00:00, None, None, 104.2
None, -5.708, 82.8, None, None, None, None, 17.18, None, 8.72, 221.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-15 06:00:00, None, None, 103.8
None, -5.421, 81.2, None, None, None, None, 17.45, None, 9.16, 220.7, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-15 07:00:00, None, None, 103.8
None, -5.469, 82.6, None, None, None, None, 16.96, None, 9.96, 220.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-15 08:00:00, None, None, 103.6
None, -4.989, 79.2, None, None, None, None, 20.76, None, 8.32, 224.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-15 09:00:00, None, None, 103.3
None, -5.085, 73.7, None, None, None, None, 19.37, None, 9.09, 222.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-15 10:00:00, None, None, 103.3
None, -5.427, 78.8, None, None, None, None, 20.39, None, 5.595, 218.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-15 11:00:00, None, None, 103.3
None, -3.795, 71.0, None, None, None, None, 20.77, None, 6.072, 219.4, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-15 12:00:00, None, None, 103.4
None, -1.511, 65.93, None, None, None, None, 35.14, None, 3.442, 233.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2016-03-15 13:00:00, None, None, 103.1
None, 1.346, 48.3, None, None, None, None, 35.1, None, 4.712, 242.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-15 14:00:00, None, None, 103.1
None, -1.348, 58.07, None, None, None, None, 28.83, None, 6.346, 239.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-15 15:00:00, None, None, 103.9
None, -0.627, 51.84, None, None, None, None, 28.5, None, 5.054, 240.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-15 16:00:00, None, None, 103.6
None, 0.743, 50.42, None, None, None, None, 30.58, None, 5.697, 239.7, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-15 17:00:00, None, None, 103.6
None, -0.495, 59.47, None, None, None, None, 37.24, None, 3.206, 240.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-15 18:00:00, None, None, 103.5
None, -3.022, 66.44, None, None, None, None, 31.51, None, 4.17, 240.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-15 19:00:00, None, None, 103.2
None, -3.815, 70.3, None, None, None, None, 20.45, None, 6.621, 223.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-15 20:00:00, None, None, 103.2
None, -4.437, 75.4, None, None, None, None, 23.26, None, 5.323, 226.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-15 21:00:00, None, None, 103.2
None, -4.76, 88.4, None, None, None, None, 31.77, None, 3.329, 241.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2016-03-15 22:00:00, None, None, 103.4
None, -5.189, 93.3, None, None, None, None, 27.55, None, 2.545, 248.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2016-03-15 23:00:00, None, None, None
None, -6.384, 91.6, None, None, None, None, 35.95, None, 2.819, 232.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-16 00:00:00, None, None, None
None, -6.476, 93.8, None, None, None, None, 26.02, None, 3.706, 223.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-16 01:00:00, None, None, None
None, -7.24, 93.7, None, None, None, None, 31.61, None, 2.64, 246.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-16 02:00:00, None, None, None
None, -7.58, 92.6, None, None, None, None, 35.85, None, 2.397, 243.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-16 03:00:00, None, None, None
None, -8.01, 89.2, None, None, None, None, 26.92, None, 3.078, 214.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-16 04:00:00, None, None, None
None, -8.54, 86.1, None, None, None, None, 26.45, None, 3.204, 197.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-03-16 05:00:00, None, None, None
None, -8.57, 84.3, None, None, None, None, 28.19, None, 2.123, 193.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-03-16 06:00:00, None, None, None
None, -8.95, 83.2, None, None, None, None, 28.86, None, 3.403, 214.5, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-16 07:00:00, None, None, None
None, -9.09, 84.5, None, None, None, None, 23.92, None, 4.209, 208.5, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-16 08:00:00, None, None, None
None, -9.19, 86.4, None, None, None, None, 27.03, None, 3.118, 224.3, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-16 09:00:00, None, None, 102.0
None, -7.75, 84.3, None, None, None, None, 40.82, None, 2.45, 254.0, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-03-16 10:00:00, None, None, None
None, -7.15, 83.2, None, None, None, None, 41.93, None, 1.505, 252.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-16 11:00:00, None, None, None
None, -5.469, 72.3, None, None, None, None, 45.35, None, 1.365, 262.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-16 12:00:00, None, None, None
None, -4.674, 68.68, None, None, None, None, 47.83, None, 1.027, 261.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-16 13:00:00, None, None, None
None, -2.759, 63.65, None, None, None, None, 44.76, None, 1.596, 268.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-16 14:00:00, None, None, None
None, -1.24, 48.97, None, None, None, None, 43.97, None, 1.942, 266.2, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-03-16 15:00:00, None, None, None
None, None, 72.0, None, None, None, None, 53.5, None, 2.096, 269.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-16 16:00:00, None, None, 104.5
None, -4.987, 76.4, None, None, None, None, 45.61, None, 1.965, 271.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-16 17:00:00, None, None, None
None, -6.078, 79.8, None, None, None, None, 65.04, None, 0.974, 309.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-16 18:00:00, None, None, None
None, -7.03, 86.7, None, None, None, None, 73.7, None, 0.57, 284.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-16 19:00:00, None, None, None
None, -6.526, 81.0, None, None, None, None, 63.97, None, 1.334, 312.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-16 20:00:00, None, None, None
None, -6.619, 81.7, None, None, None, None, 57.08, None, 1.315, 19.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-16 21:00:00, None, None, None
None, -6.955, 83.8, None, None, None, None, 65.87, None, 0.522, 344.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-16 22:00:00, None, None, None
None, -6.811, 84.0, None, None, None, None, 77.2, None, 0.126, 271.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-16 23:00:00, None, None, None
None, -6.236, 80.2, None, None, None, None, 69.44, None, 0.645, 21.95, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-17 00:00:00, None, None, 103.7
None, -6.38, 79.2, None, None, None, None, 73.2, None, 0.414, 336.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-17 01:00:00, None, None, 103.7
None, -6.571, 81.5, None, None, None, None, 66.37, None, 0.643, 13.29, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-17 02:00:00, None, None, 103.9
None, -6.523, 82.5, None, None, None, None, 46.09, None, 0.6, 217.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-17 03:00:00, None, None, 103.6
None, -6.571, 83.6, None, None, None, None, 55.84, None, 0.972, 49.84, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-17 04:00:00, None, None, 103.1
None, -6.955, 83.1, None, None, None, None, 24.91, None, 1.416, 55.64, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-17 05:00:00, None, None, 103.0
None, -7.87, 86.3, None, None, None, None, 14.5, None, 2.594, 62.61, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-03-17 06:00:00, None, None, 103.0
None, -7.63, 88.7, None, None, None, None, 10.0, None, 2.277, 64.64, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-17 07:00:00, None, None, 103.0
None, -7.43, 89.1, None, None, None, None, 10.56, None, 2.154, 60.38, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-17 08:00:00, None, None, 102.9
None, -7.63, 90.2, None, None, None, None, 18.4, None, 2.217, 54.04, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-17 09:00:00, None, None, 102.7
None, -5.517, 81.2, None, None, None, None, 70.6, None, 0.14, 88.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-17 10:00:00, None, None, 102.8
None, -3.842, 74.4, None, None, None, None, 28.32, None, 1.146, 334.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-17 11:00:00, None, None, 102.9
None, -2.998, 68.21, None, None, None, None, 27.04, None, 2.26, 339.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-17 12:00:00, None, None, 103.0
None, -2.676, 62.97, None, None, None, None, 27.81, None, 3.469, 350.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-17 13:00:00, None, None, 103.2
None, -1.393, 52.91, None, None, None, None, 31.44, None, 2.881, 341.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-17 14:00:00, None, None, 102.9
None, -1.776, 52.71, None, None, None, None, 35.83, None, 3.391, 2.015, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-03-17 15:00:00, None, None, 102.6
None, 1.811, 40.99, None, None, None, None, 30.38, None, 3.612, 6.231, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-03-17 16:00:00, None, None, 102.1
None, None, 42.78, None, None, None, None, 29.76, None, 4.076, 358.3, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-17 17:00:00, None, None, 101.8
None, None, 52.56, None, None, None, None, 29.06, None, 2.73, 18.44, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-17 18:00:00, None, None, 102.7
None, -3.83, 57.54, None, None, None, None, 18.46, None, 2.527, 51.63, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-03-17 19:00:00, None, None, 102.6
None, -5.635, 59.7, None, None, None, None, 18.08, None, 1.93, 95.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-17 20:00:00, None, None, 102.6
None, -5.998, 58.58, None, None, None, None, 17.02, None, 2.117, 92.7, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-17 21:00:00, None, None, 102.3
None, -6.14, 61.33, None, None, None, None, 21.31, None, 2.036, 103.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-17 22:00:00, None, None, 102.4
None, -6.523, 63.47, None, None, None, None, 23.24, None, 2.031, 92.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-17 23:00:00, None, None, 102.1
None, -6.859, 65.42, None, None, None, None, 36.58, None, 1.283, 109.8, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-18 00:00:00, None, None, 102.3
None, -6.571, 63.74, None, None, None, None, 32.37, None, 2.014, 129.8, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-18 01:00:00, None, None, 102.1
None, -6.571, 64.75, None, None, None, None, 28.69, None, 1.782, 140.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-18 02:00:00, None, None, 102.3
None, -6.715, 67.09, None, None, None, None, 26.26, None, 2.147, 174.9, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-18 03:00:00, None, None, 102.3
None, -7.05, 69.24, None, None, None, None, 26.78, None, 2.271, 169.0, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-18 04:00:00, None, None, 102.1
None, -7.05, 66.89, None, None, None, None, 24.14, None, 2.285, 168.2, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-18 05:00:00, None, None, 102.4
None, -6.523, 64.41, None, None, None, None, 25.69, None, 2.528, 170.9, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-18 06:00:00, None, None, 102.2
None, -6.763, 62.87, None, None, None, None, 27.17, None, 2.342, 181.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-18 07:00:00, None, None, 102.2
None, -5.948, 60.59, None, None, None, None, 26.28, None, 3.151, 185.2, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-18 08:00:00, None, None, 102.5
None, -5.708, 58.71, None, None, None, None, 33.45, None, 2.23, 189.1, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-18 09:00:00, None, None, 102.5
None, -5.085, 55.16, None, None, None, None, 36.9, None, 1.721, 186.0, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-18 10:00:00, None, None, 102.6
None, -4.27, 52.35, None, None, None, None, 29.81, None, 2.428, 194.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-18 11:00:00, None, None, 102.6
None, -3.167, 51.68, None, None, None, None, 50.33, None, 1.39, 224.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-18 12:00:00, None, None, 102.8
None, -0.214, 40.81, None, None, None, None, 41.91, None, 1.333, 338.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-18 13:00:00, None, None, 102.3
None, 1.725, 34.09, None, None, None, None, 40.45, None, 1.791, 13.31, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-18 14:00:00, None, None, 102.2
None, 2.707, 30.13, None, None, None, None, 58.53, None, 1.215, 293.8, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-03-18 15:00:00, None, None, 103.3
None, 4.763, 26.31, None, None, None, None, 56.84, None, 1.078, 333.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-03-18 16:00:00, None, None, 102.1
None, 2.451, 26.44, None, None, None, None, 69.0, None, 0.812, 258.1, None, None, None, None, None, -15.0, None, None, None, None, None, None, None, 2016-03-18 17:00:00, None, None, 102.7
None, 0.595, 32.47, None, None, None, None, 65.73, None, 1.018, 269.5, None, None, None, None, None, -14.0, None, None, None, None, None, None, None, 2016-03-18 18:00:00, None, None, 102.7
None, -1.11, 35.83, None, None, None, None, 55.2, None, 1.628, 197.7, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-03-18 19:00:00, None, None, 101.9
None, -1.861, 37.92, None, None, None, None, 67.81, None, 0.91, 198.9, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-03-18 20:00:00, None, None, 101.7
None, -2.088, 38.86, None, None, None, None, 57.54, None, 1.479, 172.5, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-03-18 21:00:00, None, None, 101.8
None, -2.663, 44.56, None, None, None, None, 68.79, None, 0.766, 125.4, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-18 22:00:00, None, None, 100.8
None, -2.375, 40.87, None, None, None, None, 68.15, None, 0.986, 179.4, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-03-18 23:00:00, None, None, 100.8
None, -2.567, 44.96, None, None, None, None, 69.86, None, 0.592, 205.5, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-19 00:00:00, None, None, 100.5
None, -2.759, 44.36, None, None, None, None, 68.22, None, 0.708, 98.0, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-19 01:00:00, None, None, 100.4
None, -2.903, 43.89, None, None, None, None, 67.01, None, 1.119, 59.58, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-19 02:00:00, None, None, 100.4
None, -2.423, 43.75, None, None, None, None, 69.95, None, 0.998, 67.44, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-19 03:00:00, None, None, 99.9
None, -2.471, 44.22, None, None, None, None, 71.7, None, 0.846, 88.0, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-19 04:00:00, None, None, 100.1
None, -2.903, 45.29, None, None, None, None, 77.1, None, 0.278, 161.9, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-19 05:00:00, None, None, 99.8
None, -2.615, 43.75, None, None, None, None, 70.9, None, 0.772, 59.41, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-19 06:00:00, None, None, 99.8
None, -2.088, 43.42, None, None, None, None, 66.03, None, 0.938, 37.77, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-19 07:00:00, None, None, 100.1
None, -1.752, 38.46, None, None, None, None, 55.56, None, 1.988, 43.58, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-03-19 08:00:00, None, None, 100.3
None, -1.081, 41.94, None, None, None, None, 80.4, None, 0.045, 341.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-19 09:00:00, None, None, 100.0
None, 0.593, 37.72, None, None, None, None, 49.55, None, 2.312, 15.55, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-19 10:00:00, None, None, 99.9
None, 1.531, 29.61, None, None, None, None, 45.64, None, 2.584, 6.286, None, None, None, None, None, -14.0, None, None, None, None, None, None, None, 2016-03-19 11:00:00, None, None, 99.6
None, 3.351, 26.46, None, None, None, None, 50.9, None, 1.691, 340.9, None, None, None, None, None, -14.0, None, None, None, None, None, None, None, 2016-03-19 12:00:00, None, None, 99.6
None, 5.244, 25.18, None, None, None, None, 65.29, None, 1.078, 281.1, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-03-19 13:00:00, None, None, 99.2
None, 5.91, 25.44, None, None, None, None, 48.29, None, 2.496, 252.4, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-19 14:00:00, None, None, None
None, 6.091, 28.72, None, None, None, None, 37.13, None, 2.732, 249.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-19 15:00:00, None, None, 96.4
None, 6.232, 25.37, None, None, None, None, 57.27, None, 1.247, 248.2, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-19 16:00:00, None, None, 98.7
None, 5.128, 27.25, None, None, None, None, 45.2, None, 2.493, 239.7, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-03-19 17:00:00, None, None, 99.9
None, 3.9, 34.08, None, None, None, None, 45.68, None, 2.223, 222.3, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-03-19 18:00:00, None, None, 98.3
None, 2.511, 35.02, None, None, None, None, 62.34, None, 0.691, 220.1, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-19 19:00:00, None, None, 98.0
None, 2.392, 38.91, None, None, None, None, 52.14, None, 2.096, 196.4, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-03-19 20:00:00, None, None, 98.5
None, 1.578, 40.05, None, None, None, None, 67.44, None, 0.943, 99.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-03-19 21:00:00, None, None, 99.3
None, 1.434, 40.66, None, None, None, None, 75.0, None, 0.238, 130.3, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-03-19 22:00:00, None, None, 99.4
None, 1.866, 41.19, None, None, None, None, 56.46, None, 1.276, 36.94, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-03-19 23:00:00, None, None, 99.9
None, 2.393, 45.61, None, None, None, None, 72.6, None, 0.755, 234.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-20 00:00:00, None, None, 99.7
None, 2.153, 47.62, None, None, None, None, 49.92, None, 2.312, 217.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-03-20 01:00:00, None, None, 100.0
None, 2.297, 51.04, None, None, None, None, 52.49, None, 1.504, 214.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-20 02:00:00, None, None, 100.0
None, 2.249, 52.65, None, None, None, None, 69.7, None, 0.522, 217.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2016-03-20 03:00:00, None, None, 100.1
None, 2.68, 48.69, None, None, None, None, 78.2, None, 0.197, 242.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-03-20 04:00:00, None, None, 100.1
None, 2.297, 57.4, None, None, None, None, 63.87, None, 0.73, 17.12, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2016-03-20 05:00:00, None, None, 100.2
None, 2.009, 57.8, None, None, None, None, 62.26, None, 0.679, 40.89, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2016-03-20 06:00:00, None, None, 100.1
None, 2.153, 60.08, None, None, None, None, 61.16, None, 0.818, 356.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2016-03-20 08:00:00, None, None, 100.1
None, 3.063, 58.14, None, None, None, None, 44.04, None, 1.161, 353.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2016-03-20 09:00:00, None, None, 99.9
None, 3.734, 54.86, None, None, None, None, 29.04, None, 1.491, 356.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2016-03-20 10:00:00, None, None, 99.9
None, 4.679, 51.5, None, None, None, None, 30.39, None, 2.181, 351.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2016-03-20 11:00:00, None, None, 100.0
None, 6.343, 47.41, None, None, None, None, 46.76, None, 1.838, 349.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2016-03-20 12:00:00, None, None, 99.9
None, 6.822, 47.94, None, None, None, None, 53.48, None, 1.813, 353.5, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2016-03-20 13:00:00, None, None, 99.3
None, 7.48, 47.4, None, None, None, None, 65.87, None, 0.979, 345.1, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2016-03-20 14:00:00, None, None, 99.1
None, 6.426, 51.21, None, None, None, None, 62.98, None, 1.274, 346.5, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2016-03-20 15:00:00, None, None, 98.8
None, 3.467, 79.2, None, None, None, None, 52.28, None, 2.054, 207.6, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2016-03-20 16:00:00, None, None, 97.9
None, 2.224, 90.5, None, None, None, None, 51.29, None, 0.909, 26.17, None, None, None, None, None, 1.0, None, None, None, None, None, None, None, 2016-03-20 17:00:00, None, None, 98.3
None, 1.434, 93.5, None, None, None, None, 50.86, None, 0.779, 337.8, None, None, None, None, None, 1.0, None, None, None, None, None, None, None, 2016-03-20 18:00:00, None, None, 97.5
None, 0.476, 97.9, None, None, None, None, 54.06, None, 0.825, 341.9, None, None, None, None, None, 0.0, None, None, None, None, None, None, None, 2016-03-20 19:00:00, None, None, 96.8
