station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, MEASURED_WIND_DIRECTION1, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, snwfl_amt_pst1hr, stn_pres
-3.993, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 07:00:00, None, None, None
-3.712, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 08:00:00, None, None, None
-3.411, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 09:00:00, None, None, None
-2.774, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 10:00:00, None, None, None
-1.073, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 11:00:00, None, None, None
-0.414, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 12:00:00, None, None, None
-0.432, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 13:00:00, None, None, None
-1.008, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 14:00:00, None, None, None
-1.643, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 15:00:00, None, None, None
-1.748, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 16:00:00, None, None, None
-1.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 17:00:00, None, None, None
-1.084, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 18:00:00, None, None, None
-0.633, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 19:00:00, None, None, None
-0.816, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 20:00:00, None, None, None
-1.209, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 21:00:00, None, None, None
-1.065, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 22:00:00, None, None, None
-1.391, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-28 23:00:00, None, None, None
-1.247, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 00:00:00, None, None, None
-1.449, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 01:00:00, None, None, None
-1.352, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 02:00:00, None, None, None
-2.652, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 03:00:00, None, None, None
-1.881, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 04:00:00, None, None, None
-2.217, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 05:00:00, None, None, None
-2.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 06:00:00, None, None, None
-2.564, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 07:00:00, None, None, None
-1.996, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 08:00:00, None, None, None
-1.428, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 09:00:00, None, None, None
-0.959, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 10:00:00, None, None, None
0.307, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 11:00:00, None, None, None
0.902, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 12:00:00, None, None, None
1.907, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 13:00:00, None, None, None
3.137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 14:00:00, None, None, None
3.685, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 15:00:00, None, None, None
3.644, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 16:00:00, None, None, None
0.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 17:00:00, None, None, None
-0.369, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 18:00:00, None, None, None
-1.269, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 19:00:00, None, None, None
-1.689, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 20:00:00, None, None, None
-2.055, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 21:00:00, None, None, None
-2.419, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 22:00:00, None, None, None
-2.198, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-02-29 23:00:00, None, None, None
-3.016, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 00:00:00, None, None, None
-3.664, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 01:00:00, None, None, None
-4.294, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 02:00:00, None, None, None
-4.975, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 03:00:00, None, None, None
-5.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 04:00:00, None, None, None
-4.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 05:00:00, None, None, None
-5.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 06:00:00, None, None, None
-5.847, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 07:00:00, None, None, None
-5.788, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 08:00:00, None, None, None
-4.974, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 09:00:00, None, None, None
-4.323, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 10:00:00, None, None, None
-2.774, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 11:00:00, None, None, None
-1.342, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 12:00:00, None, None, None
-1.603, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 13:00:00, None, None, None
-1.517, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 14:00:00, None, None, None
-1.844, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 15:00:00, None, None, None
-2.875, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 16:00:00, None, None, None
-3.077, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 17:00:00, None, None, None
-3.163, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 18:00:00, None, None, None
-3.028, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 19:00:00, None, None, None
-2.951, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 20:00:00, None, None, None
-3.125, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 21:00:00, None, None, None
-3.065, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 22:00:00, None, None, None
-3.164, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-01 23:00:00, None, None, None
-3.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 00:00:00, None, None, None
-3.173, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 01:00:00, None, None, None
-3.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 02:00:00, None, None, None
-3.125, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 03:00:00, None, None, None
-3.153, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 04:00:00, None, None, None
-3.019, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 05:00:00, None, None, None
-3.172, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 06:00:00, None, None, None
-3.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 07:00:00, None, None, None
-2.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 08:00:00, None, None, None
-2.217, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 09:00:00, None, None, None
-0.997, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 10:00:00, None, None, None
-0.729, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 11:00:00, None, None, None
-0.096, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 12:00:00, None, None, None
0.345, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 13:00:00, None, None, None
1.024, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 14:00:00, None, None, None
1.052, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 15:00:00, None, None, None
0.619, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 16:00:00, None, None, None
-0.196, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 17:00:00, None, None, None
-0.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 18:00:00, None, None, None
-0.202, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 19:00:00, None, None, None
-0.249, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 20:00:00, None, None, None
-0.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 21:00:00, None, None, None
-0.374, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 22:00:00, None, None, None
-0.547, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-02 23:00:00, None, None, None
-0.614, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 00:00:00, None, None, None
-0.546, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 01:00:00, None, None, None
-0.614, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 02:00:00, None, None, None
-1.556, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 03:00:00, None, None, None
-1.026, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 04:00:00, None, None, None
-2.075, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 05:00:00, None, None, None
-2.055, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 06:00:00, None, None, None
-1.881, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 07:00:00, None, None, None
-1.517, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 08:00:00, None, None, None
-0.834, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 09:00:00, None, None, None
0.096, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 10:00:00, None, None, None
1.602, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 11:00:00, None, None, None
2.512, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 12:00:00, None, None, None
3.126, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 13:00:00, None, None, None
4.697, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 14:00:00, None, None, None
4.445, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 15:00:00, None, None, None
2.949, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 16:00:00, None, None, None
2.344, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 17:00:00, None, None, None
2.003, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 18:00:00, None, None, None
1.638, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 19:00:00, None, None, None
1.522, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 20:00:00, None, None, None
-0.232, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 21:00:00, None, None, None
-0.512, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 22:00:00, None, None, None
-0.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-03 23:00:00, None, None, None
-0.556, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 00:00:00, None, None, None
-0.412, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 01:00:00, None, None, None
-0.689, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 02:00:00, None, None, None
-1.218, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 03:00:00, None, None, None
-1.555, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 04:00:00, None, None, None
-1.622, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 05:00:00, None, None, None
-2.064, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 06:00:00, None, None, None
-1.872, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 07:00:00, None, None, None
-0.862, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 08:00:00, None, None, None
0.097, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 09:00:00, None, None, None
2.123, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 10:00:00, None, None, None
4.413, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 11:00:00, None, None, None
3.847, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 12:00:00, None, None, None
4.454, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 13:00:00, None, None, None
4.442, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 14:00:00, None, None, None
5.536, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 15:00:00, None, None, None
4.791, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 16:00:00, None, None, None
4.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 17:00:00, None, None, None
3.923, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 18:00:00, None, None, None
3.625, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 19:00:00, None, None, None
3.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 20:00:00, None, None, None
2.904, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 21:00:00, None, None, None
2.917, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 22:00:00, None, None, None
3.263, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-04 23:00:00, None, None, None
3.032, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 00:00:00, None, None, None
3.696, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 01:00:00, None, None, None
3.377, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 02:00:00, None, None, None
3.627, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 03:00:00, None, None, None
3.598, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 04:00:00, None, None, None
3.269, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 05:00:00, None, None, None
1.972, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 06:00:00, None, None, None
2.003, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 07:00:00, None, None, None
1.745, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 08:00:00, None, None, None
2.513, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 09:00:00, None, None, None
2.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 10:00:00, None, None, None
2.597, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 11:00:00, None, None, None
2.424, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 12:00:00, None, None, None
5.793, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 13:00:00, None, None, None
5.879, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 14:00:00, None, None, None
6.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 15:00:00, None, None, None
7.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 16:00:00, None, None, None
6.359, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 17:00:00, None, None, None
4.054, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 18:00:00, None, None, None
2.535, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 19:00:00, None, None, None
2.097, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 20:00:00, None, None, None
1.916, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 21:00:00, None, None, None
1.284, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 22:00:00, None, None, None
0.373, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-05 23:00:00, None, None, None
0.047, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 00:00:00, None, None, None
-0.797, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 01:00:00, None, None, None
-0.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 02:00:00, None, None, None
-0.403, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 03:00:00, None, None, None
-0.863, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 04:00:00, None, None, None
-1.267, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 05:00:00, None, None, None
-2.008, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 06:00:00, None, None, None
-1.929, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 07:00:00, None, None, None
-1.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 08:00:00, None, None, None
-1.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 09:00:00, None, None, None
-1.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 10:00:00, None, None, None
-0.882, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 11:00:00, None, None, None
-0.211, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 12:00:00, None, None, None
0.557, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 13:00:00, None, None, None
1.687, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 14:00:00, None, None, None
1.426, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 15:00:00, None, None, None
0.852, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 16:00:00, None, None, None
0.603, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 17:00:00, None, None, None
0.142, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 18:00:00, None, None, None
-0.499, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 19:00:00, None, None, None
-0.902, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 20:00:00, None, None, None
-1.295, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 21:00:00, None, None, None
-1.459, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 22:00:00, None, None, None
-1.832, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-06 23:00:00, None, None, None
-1.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 00:00:00, None, None, None
-2.025, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 01:00:00, None, None, None
-1.757, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 02:00:00, None, None, None
-1.901, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 03:00:00, None, None, None
-2.084, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 04:00:00, None, None, None
-2.351, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 05:00:00, None, None, None
-2.535, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 06:00:00, None, None, None
-2.517, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 07:00:00, None, None, None
-1.631, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 08:00:00, None, None, None
-1.449, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 09:00:00, None, None, None
-1.209, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 10:00:00, None, None, None
0.211, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 11:00:00, None, None, None
0.958, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 12:00:00, None, None, None
1.523, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 13:00:00, None, None, None
1.733, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 14:00:00, None, None, None
2.003, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 15:00:00, None, None, None
0.792, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 16:00:00, None, None, None
0.916, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 17:00:00, None, None, None
0.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 18:00:00, None, None, None
-0.634, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 19:00:00, None, None, None
-0.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 20:00:00, None, None, None
-1.027, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 21:00:00, None, None, None
-1.315, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 22:00:00, None, None, None
-1.891, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-07 23:00:00, None, None, None
-1.891, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 00:00:00, None, None, None
-1.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 01:00:00, None, None, None
-1.958, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 02:00:00, None, None, None
-2.084, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 03:00:00, None, None, None
-2.391, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 04:00:00, None, None, None
-2.218, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 05:00:00, None, None, None
-2.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 06:00:00, None, None, None
-2.594, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 07:00:00, None, None, None
-1.911, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 08:00:00, None, None, None
-1.439, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 09:00:00, None, None, None
-0.758, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 10:00:00, None, None, None
-0.345, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 11:00:00, None, None, None
1.467, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 12:00:00, None, None, None
-0.252, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 13:00:00, None, None, None
-0.808, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 14:00:00, None, None, None
0.017, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 15:00:00, None, None, None
2.791, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 16:00:00, None, None, None
0.234, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 17:00:00, None, None, None
-0.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 18:00:00, None, None, None
-0.414, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 19:00:00, None, None, None
-0.239, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 20:00:00, None, None, None
-0.921, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 21:00:00, None, None, None
-1.208, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 22:00:00, None, None, None
-1.546, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-08 23:00:00, None, None, None
-1.517, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-09 00:00:00, None, None, None
-2.354, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-09 01:00:00, None, None, None
-2.736, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-09 02:00:00, None, None, None
-3.104, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-09 03:00:00, None, None, None
-3.434, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-09 04:00:00, None, None, None
-3.586, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-09 05:00:00, None, None, None
-3.818, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-09 06:00:00, None, None, None
-3.991, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-03-09 07:00:00, None, None, None
