station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, PRECIP_DETECTOR_RATIO, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
None, -1.453, 100.7, None, None, None, 14.64, 31.11, None, 172.2, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2016-01-28 00:00:00, None, None, None, None
None, -1.692, 101.0, None, None, None, 14.42, 28.45, None, 157.6, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2016-01-28 01:00:00, None, None, None, None
None, -1.836, 101.5, None, None, None, 15.61, 26.86, None, 163.4, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2016-01-28 02:00:00, None, None, None, None
None, -1.836, 101.7, None, None, None, 12.8, 31.56, None, 157.1, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2016-01-28 03:00:00, None, None, None, None
None, -1.932, 101.7, None, None, None, 13.68, 30.58, None, 152.5, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2016-01-28 04:00:00, None, None, None, None
None, -1.884, 101.7, None, None, None, 14.44, 27.29, None, 170.2, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2016-01-28 05:00:00, None, None, None, None
None, -1.836, 101.7, None, None, None, 15.89, 25.69, None, 175.9, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2016-01-28 06:00:00, None, None, None, None
None, -1.788, 101.6, None, None, None, 13.48, 32.11, None, 190.9, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2016-01-28 07:00:00, None, None, None, None
None, -4.231, 100.7, None, None, None, 26.64, 30.12, None, 241.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2016-01-28 08:00:00, None, None, None, None
None, -4.32, 100.3, None, None, None, 12.0, 25.2, None, 257.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2016-01-28 09:00:00, None, None, None, None
None, -4.88, 100.1, None, None, None, 10.64, 21.68, None, 255.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2016-01-28 10:00:00, None, None, None, None
None, -5.071, 100.0, None, None, None, 11.63, 21.29, None, 257.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2016-01-28 11:00:00, None, None, None, None
None, -5.359, 99.8, None, None, None, 13.54, 24.98, None, 252.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2016-01-28 12:00:00, None, None, None, None
None, -6.605, 98.8, None, None, None, 8.47, 23.59, None, 256.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-01-28 13:00:00, None, None, None, None
None, -7.42, 98.3, None, None, None, 6.558, 23.95, None, 259.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-01-28 14:00:00, None, None, None, None
None, -7.23, 98.3, None, None, None, 9.27, 23.57, None, 255.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-01-28 15:00:00, None, None, None, None
None, -7.23, 98.3, None, None, None, 9.34, 20.89, None, 253.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-01-28 16:00:00, None, None, None, None
None, -7.13, 98.5, None, None, None, 12.85, 17.57, None, 258.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-01-28 17:00:00, None, None, None, None
None, -7.18, 98.5, None, None, None, 11.36, 20.16, None, 261.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-01-28 18:00:00, None, None, None, None
None, -7.47, 98.0, None, None, None, 13.25, 18.39, None, 262.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-01-28 19:00:00, None, None, None, None
None, -8.04, 97.7, None, None, None, 9.4, 18.75, None, 260.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-01-28 20:00:00, None, None, None, None
None, -8.19, 97.7, None, None, None, 10.1, 14.83, None, 262.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-01-28 21:00:00, None, None, None, None
None, -8.19, 97.6, None, None, None, 11.22, 11.12, None, 257.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-01-28 22:00:00, None, None, None, None
None, -8.14, 97.6, None, None, None, 14.64, 6.938, None, 245.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-01-28 23:00:00, None, None, None, None
None, -8.38, 97.4, None, None, None, 12.14, 9.73, None, 231.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 00:00:00, None, None, None, None
None, -8.9, 96.9, None, None, None, 12.64, 11.49, None, 227.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 01:00:00, None, None, None, None
None, -9.13, 96.8, None, None, None, 16.03, 9.38, None, 212.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 02:00:00, None, None, None, None
None, -8.93, 96.9, None, None, None, 23.08, 8.32, None, 196.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 03:00:00, None, None, None, None
None, -9.03, 96.8, None, None, None, 5.261, 7.02, None, 148.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 04:00:00, None, None, None, None
None, -9.08, 96.8, None, None, None, 7.06, 7.67, None, 147.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 05:00:00, None, None, None, None
None, -8.88, 96.9, None, None, None, 8.24, 9.04, None, 148.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 06:00:00, None, None, None, None
None, -8.98, 97.0, None, None, None, 16.62, 12.89, None, 148.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 07:00:00, None, None, None, None
None, -9.08, 96.9, None, None, None, 27.62, 12.93, None, 149.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 08:00:00, None, None, None, None
None, -9.03, 96.9, None, None, None, 19.18, 12.66, None, 149.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 09:00:00, None, None, None, None
None, -8.79, 97.1, None, None, None, 23.43, 12.61, None, 149.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 10:00:00, None, None, None, None
None, -8.36, 97.3, None, None, None, 19.66, 12.28, None, 151.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 11:00:00, None, None, None, None
None, -8.12, 97.6, None, None, None, 12.5, 10.05, None, 144.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-01-29 12:00:00, None, None, None, None
None, -7.78, 97.8, None, None, None, 9.04, 8.54, None, 145.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-01-29 13:00:00, None, None, None, None
None, -7.37, 98.0, None, None, None, 12.48, 6.176, None, 150.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-01-29 14:00:00, None, None, None, None
None, -7.71, 97.7, None, None, None, 19.28, 9.17, None, 188.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-01-29 15:00:00, None, None, None, None
None, -7.95, 97.5, None, None, None, 27.27, 11.75, None, 201.4, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-01-29 16:00:00, None, None, None, None
None, -8.23, 97.5, None, None, None, 23.88, 19.2, None, 218.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 17:00:00, None, None, None, None
None, -8.71, 97.1, None, None, None, 20.41, 20.53, None, 236.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-29 18:00:00, None, None, None, None
None, -9.43, 96.4, None, None, None, 18.67, 17.58, None, 242.1, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-29 19:00:00, None, None, None, None
None, -10.08, 95.9, None, None, None, 15.99, 15.47, None, 246.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-29 20:00:00, None, None, None, None
None, -10.42, 95.9, None, None, None, 19.63, 15.38, None, 244.8, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-29 21:00:00, None, None, None, None
None, -10.47, 95.8, None, None, None, 12.0, 10.4, None, 242.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-29 22:00:00, None, None, None, None
None, -10.8, 95.4, None, None, None, 16.78, 10.5, None, 237.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-29 23:00:00, None, None, None, None
None, -11.14, 95.2, None, None, None, 17.85, 14.13, None, 229.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-01-30 00:00:00, None, None, None, None
None, -11.47, 95.0, None, None, None, 24.52, 15.56, None, 225.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-01-30 01:00:00, None, None, None, None
None, -11.33, 95.0, None, None, None, 24.0, 14.2, None, 227.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-01-30 02:00:00, None, None, None, None
None, -11.38, 95.0, None, None, None, 17.3, 11.98, None, 235.2, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-01-30 03:00:00, None, None, None, None
None, -11.42, 95.0, None, None, None, 14.55, 12.16, None, 244.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-01-30 04:00:00, None, None, None, None
None, -11.47, 95.0, None, None, None, 7.26, 10.93, None, 243.7, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-01-30 05:00:00, None, None, None, None
None, -11.66, 94.6, None, None, None, 12.89, 10.69, None, 235.5, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-01-30 06:00:00, None, None, None, None
None, -12.0, 94.5, None, None, None, 11.02, 11.77, None, 230.5, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-01-30 07:00:00, None, None, None, None
None, -12.14, 94.5, None, None, None, 17.94, 13.62, None, 227.4, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-01-30 08:00:00, None, None, None, None
None, -11.9, 94.6, None, None, None, 24.12, 13.72, None, 223.1, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-01-30 09:00:00, None, None, None, None
None, -11.62, 94.8, None, None, None, 29.01, 13.39, None, 216.7, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-01-30 10:00:00, None, None, None, None
None, -11.23, 94.7, None, None, None, 31.15, 12.24, None, 206.2, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-01-30 11:00:00, None, None, None, None
None, -10.99, 95.1, None, None, None, 27.24, 12.41, None, 201.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-01-30 12:00:00, None, None, None, None
None, -10.61, 95.4, None, None, None, 31.86, 12.0, None, 206.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-30 13:00:00, None, None, None, None
None, -10.23, 95.5, None, None, None, 28.65, 12.69, None, 212.5, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-30 14:00:00, None, None, None, None
None, -10.03, 95.8, None, None, None, 22.19, 13.65, None, 222.8, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-30 15:00:00, None, None, None, None
None, -10.13, 95.7, None, None, None, 21.06, 12.47, None, 214.3, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-30 16:00:00, None, None, None, None
None, -10.27, 95.8, None, None, None, 19.22, 12.65, None, 221.1, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-30 17:00:00, None, None, None, None
None, -10.18, 95.7, None, None, None, 16.65, 9.65, None, 214.9, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-30 18:00:00, None, None, None, None
None, -10.13, 95.6, None, None, None, 18.51, 7.29, None, 218.1, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-30 19:00:00, None, None, None, None
None, -10.03, 95.9, None, None, None, 10.94, 9.17, None, 225.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-30 20:00:00, None, None, None, None
None, -10.08, 95.9, None, None, None, 8.73, 8.45, None, 226.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-30 21:00:00, None, None, None, None
None, -10.03, 95.9, None, None, None, 7.76, 9.03, None, 230.0, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-30 22:00:00, None, None, None, None
None, -9.94, 96.0, None, None, None, 11.37, 9.74, None, 244.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-30 23:00:00, None, None, None, None
None, -9.89, 96.0, None, None, None, 8.13, 8.68, None, 252.6, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-31 00:00:00, None, None, None, None
None, -9.89, 95.8, None, None, None, 10.17, 6.581, None, 248.8, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-31 01:00:00, None, None, None, None
None, -9.89, 96.0, None, None, None, 12.19, 7.05, None, 249.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-31 02:00:00, None, None, None, None
None, -9.99, 95.8, None, None, None, 6.201, 6.338, None, 234.4, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-31 03:00:00, None, None, None, None
None, -9.89, 96.0, None, None, None, 15.42, 6.097, None, 241.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-31 04:00:00, None, None, None, None
None, -9.89, 95.8, None, None, None, 11.61, 6.073, None, 227.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-31 05:00:00, None, None, None, None
None, -9.84, 95.8, None, None, None, 6.05, 6.194, None, 227.0, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-31 06:00:00, None, None, None, None
None, -9.84, 96.0, None, None, None, 5.994, 6.837, None, 236.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-31 07:00:00, None, None, None, None
None, -9.32, 96.0, None, None, None, 22.65, 3.556, None, 231.8, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-31 09:00:00, None, None, None, None
None, -9.36, 96.2, None, None, None, 12.51, 4.807, None, 231.1, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-31 10:00:00, None, None, None, None
None, -8.79, 96.4, None, None, None, 7.54, 3.378, None, 236.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-31 11:00:00, None, None, None, None
None, -8.64, 96.0, None, None, None, 6.45, 0.709, None, 227.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-31 12:00:00, None, None, None, None
None, -9.0, 95.9, None, None, None, 10.4, 0.0, None, 240.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-01-31 14:00:00, None, None, None, None
None, -9.48, 95.9, None, None, None, 8.87, 0.0, None, 259.6, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-01-31 15:00:00, None, None, None, None
None, -10.01, 95.7, None, None, None, 13.7, 0.0, None, 341.5, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-31 17:00:00, None, None, None, None
None, -10.2, 95.3, None, None, None, 22.17, 0.0, None, 300.3, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-31 18:00:00, None, None, None, None
None, -10.58, 95.1, None, None, None, 16.24, 0.0, None, 288.0, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-31 19:00:00, None, None, None, None
None, -10.75, 95.2, None, None, None, 13.58, 0.0, None, 286.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-01-31 20:00:00, None, None, None, None
None, -10.95, 94.9, None, None, None, 12.47, 0.0, None, 278.1, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-01-31 21:00:00, None, None, None, None
None, -11.57, 94.3, None, None, None, 11.47, 0.0, None, 250.7, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-01-31 22:00:00, None, None, None, None
None, -11.66, 94.5, None, None, None, 13.17, 0.0, None, 252.1, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-01-31 23:00:00, None, None, None, None
None, -11.66, 94.3, None, None, None, 11.01, 0.0, None, 252.5, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-01 00:00:00, None, None, None, None
None, -11.81, 94.0, None, None, None, 13.1, 0.0, None, 268.1, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-01 01:00:00, None, None, None, None
None, -11.56, 94.4, None, None, None, 21.41, 0.0, None, 1.847, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-01 02:00:00, None, None, None, None
None, -11.79, 94.0, None, None, None, 23.13, 0.0, None, 18.04, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-01 03:00:00, None, None, None, None
None, -12.08, 93.6, None, None, None, 23.77, 0.0, None, 349.6, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-02-01 04:00:00, None, None, None, None
None, -12.7, 93.6, None, None, None, 30.23, 0.0, None, 259.2, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-02-01 05:00:00, None, None, None, None
None, -12.46, 93.6, None, None, None, 7.48, 0.0, None, 240.6, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-02-01 06:00:00, None, None, None, None
None, -12.32, 93.6, None, None, None, 6.118, 0.0, None, 245.6, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-02-01 08:00:00, None, None, None, None
None, -12.27, 93.6, None, None, None, 9.45, 0.0, None, 243.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-02-01 09:00:00, None, None, None, None
None, -11.45, 94.0, None, None, None, 12.65, 0.0, None, 233.4, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-01 10:00:00, None, None, None, None
None, -11.18, 94.0, None, None, None, 14.91, 0.0, None, 243.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-01 11:00:00, None, None, None, None
None, -10.47, 94.0, None, None, None, 10.99, 0.0, None, 207.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-02-01 12:00:00, None, None, None, None
None, -10.18, 94.3, None, None, None, 13.19, 0.0, None, 202.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-02-01 13:00:00, None, None, None, None
None, -10.66, 94.1, None, None, None, 20.03, 0.0, None, 207.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-02-01 14:00:00, None, None, None, None
None, -10.96, 93.9, None, None, None, 14.36, 0.0, None, 227.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-01 15:00:00, None, None, None, None
None, -11.87, 93.5, None, None, None, 14.58, 0.0, None, 240.9, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-02-01 16:00:00, None, None, None, None
None, -12.58, 93.3, None, None, None, 16.33, 0.0, None, 256.2, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-02-01 17:00:00, None, None, None, None
None, -12.86, 92.9, None, None, None, 14.34, 0.0, None, 253.6, None, None, None, None, None, -14.0, None, None, None, None, None, None, None, 2016-02-01 18:00:00, None, None, None, None
None, -12.86, 93.2, None, None, None, 16.66, 0.0, None, 259.2, None, None, None, None, None, -14.0, None, None, None, None, None, None, None, 2016-02-01 19:00:00, None, None, None, None
None, -13.1, 92.9, None, None, None, 16.56, 0.0, None, 252.9, None, None, None, None, None, -14.0, None, None, None, None, None, None, None, 2016-02-01 20:00:00, None, None, None, None
None, -13.15, 92.7, None, None, None, 20.47, 0.0, None, 243.2, None, None, None, None, None, -14.0, None, None, None, None, None, None, None, 2016-02-01 21:00:00, None, None, None, None
None, -13.29, 92.6, None, None, None, 10.53, 0.0, None, 239.4, None, None, None, None, None, -14.0, None, None, None, None, None, None, None, 2016-02-01 22:00:00, None, None, None, None
None, -13.56, 92.3, None, None, None, 13.56, 0.0, None, 237.6, None, None, None, None, None, -14.0, None, None, None, None, None, None, None, 2016-02-01 23:00:00, None, None, None, None
None, -13.75, 92.2, None, None, None, 14.19, 0.0, None, 237.6, None, None, None, None, None, -15.0, None, None, None, None, None, None, None, 2016-02-02 00:00:00, None, None, None, None
None, -14.43, 91.0, None, None, None, 19.82, 0.0, None, 218.4, None, None, None, None, None, -15.0, None, None, None, None, None, None, None, 2016-02-02 01:00:00, None, None, None, None
None, -15.29, 89.3, None, None, None, 0.0, 0.0, None, 194.4, None, None, None, None, None, -17.0, None, None, None, None, None, None, None, 2016-02-02 02:00:00, None, None, None, None
None, -15.24, 89.5, None, None, None, 6.094, 0.0, None, 198.2, None, None, None, None, None, -16.0, None, None, None, None, None, None, None, 2016-02-02 03:00:00, None, None, None, None
None, -15.0, 89.8, None, None, None, 7.45, 0.0, None, 219.0, None, None, None, None, None, -16.0, None, None, None, None, None, None, None, 2016-02-02 04:00:00, None, None, None, None
None, -14.18, 91.0, None, None, None, 8.34, 0.0, None, 253.4, None, None, None, None, None, -15.0, None, None, None, None, None, None, None, 2016-02-02 05:00:00, None, None, None, None
None, -14.33, 90.6, None, None, None, 11.08, 0.0, None, 249.2, None, None, None, None, None, -15.0, None, None, None, None, None, None, None, 2016-02-02 06:00:00, None, None, None, None
None, -13.85, 91.2, None, None, None, 11.91, 0.0, None, 268.5, None, None, None, None, None, -15.0, None, None, None, None, None, None, None, 2016-02-02 07:00:00, None, None, None, None
None, -13.85, 91.5, None, None, None, 8.63, 0.0, None, 264.2, None, None, None, None, None, -15.0, None, None, None, None, None, None, None, 2016-02-02 08:00:00, None, None, None, None
None, -13.23, 92.1, None, None, None, 12.72, 0.0, None, 257.9, None, None, None, None, None, -14.0, None, None, None, None, None, None, None, 2016-02-02 09:00:00, None, None, None, None
None, -12.41, 92.6, None, None, None, 17.95, 0.0, None, 255.4, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-02-02 10:00:00, None, None, None, None
None, -11.4, 93.8, None, None, None, 15.22, 0.0, None, 316.9, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-02 11:00:00, None, None, None, None
None, -10.7, 94.4, None, None, None, 16.95, 0.0, None, 298.8, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-02-02 12:00:00, None, None, None, None
None, -6.647, 96.1, None, None, None, 19.16, 0.0, None, 253.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-02-02 13:00:00, None, None, None, None
None, -5.134, 96.0, None, None, None, 6.391, 0.0, None, 211.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2016-02-02 14:00:00, None, None, None, None
None, -6.835, 95.0, None, None, None, 11.56, 0.0, None, 186.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-02-02 15:00:00, None, None, None, None
None, -8.9, 94.4, None, None, None, 11.78, 0.0, None, 162.2, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-02-02 16:00:00, None, None, None, None
None, -11.34, 93.7, None, None, None, 12.26, 0.0, None, 174.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-02 17:00:00, None, None, None, None
None, -11.61, 94.1, None, None, None, 10.03, 0.0, None, 170.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-02 18:00:00, None, None, None, None
None, -11.64, 94.1, None, None, None, 6.929, 0.0, None, 190.2, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-02 19:00:00, None, None, None, None
None, -11.01, 94.5, None, None, None, 6.551, 0.0, None, 188.1, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-02 20:00:00, None, None, None, None
None, -11.28, 94.6, None, None, None, 12.61, 5.906, None, 189.7, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-02 21:00:00, None, None, None, None
None, -11.09, 94.6, None, None, None, 33.06, 14.57, None, 200.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-02 22:00:00, None, None, None, None
None, -11.57, 94.2, None, None, None, 34.52, 14.91, None, 204.9, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-02 23:00:00, None, None, None, None
None, -12.29, 93.8, None, None, None, 23.91, 15.23, None, 217.2, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-02-03 00:00:00, None, None, None, None
None, -12.53, 93.8, None, None, None, 13.71, 10.25, None, 213.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-02-03 01:00:00, None, None, None, None
None, -12.53, 93.7, None, None, None, 10.68, 10.25, None, 229.9, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-02-03 02:00:00, None, None, None, None
None, -12.47, 93.8, None, None, None, 14.58, 13.25, None, 222.3, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2016-02-03 03:00:00, None, None, None, None
None, -11.03, 95.0, None, None, None, 25.76, 16.35, None, 219.1, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2016-02-03 04:00:00, None, None, None, None
None, -10.5, 95.2, None, None, None, 37.51, 14.04, None, 210.3, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-02-03 05:00:00, None, None, None, None
None, -10.13, 95.6, None, None, None, 30.9, 15.23, None, 210.0, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2016-02-03 06:00:00, None, None, None, None
None, -9.89, 95.6, None, None, None, 30.08, 15.13, None, 201.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-02-03 07:00:00, None, None, None, None
None, -9.55, 96.0, None, None, None, 38.09, 13.05, None, 198.5, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-02-03 08:00:00, None, None, None, None
None, -9.12, 96.2, None, None, None, 40.07, 13.23, None, 194.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2016-02-03 09:00:00, None, None, None, None
None, -8.64, 96.4, None, None, None, 42.06, 12.59, None, 199.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-02-03 10:00:00, None, None, None, None
None, -8.21, 96.5, None, None, None, 45.74, 12.4, None, 196.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2016-02-03 11:00:00, None, None, None, None
None, -7.59, 96.8, None, None, None, 34.34, 14.8, None, 193.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-02-03 12:00:00, None, None, None, None
None, -7.8, 96.8, None, None, None, 35.44, 15.01, None, 188.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-02-03 13:00:00, None, None, None, None
None, -6.461, 97.7, None, None, None, 25.38, 15.22, None, 177.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-02-03 14:00:00, None, None, None, None
None, -6.365, 97.2, None, None, None, 18.08, 15.34, None, 172.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2016-02-03 15:00:00, None, None, None, None
None, -7.23, 97.1, None, None, None, 21.19, 17.73, None, 172.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2016-02-03 16:00:00, None, None, None, None
