station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, time, MIN_TEMP
None, None, 223.0, None, 7.0, 6.7, -1.0, None, None, None, -6.0, 2023-06-12 08:00:00, None
None, None, 223.0, None, 17.3, 15.8, 1.0, None, None, None, 0.0, 2023-06-12 16:00:00, None
None, None, 223.0, None, 15.5, 15.1, -1.0, None, None, None, -1.0, 2023-06-12 18:00:00, None
None, None, 223.0, None, 6.0, 6.1, -2.0, None, None, None, -6.0, 2023-06-13 02:00:00, None
None, None, 223.0, None, 0.6, 0.7, 0.0, None, None, None, -7.0, 2023-06-13 05:00:00, None
None, None, 223.0, None, 7.8, 6.0, -1.0, None, None, None, -7.0, 2023-06-13 09:00:00, None
None, None, 223.0, None, 12.8, 12.5, -2.0, None, None, None, -2.0, 2023-06-14 19:00:00, None
None, None, 223.0, None, 10.4, 10.5, 0.0, None, None, None, -3.0, 2023-06-14 21:00:00, None
None, None, 223.0, None, 11.8, 11.6, 0.0, None, None, None, -1.0, 2023-06-15 15:00:00, None
None, None, 227.0, None, 7.3, 6.7, 0.0, None, None, None, -7.0, 2023-06-16 10:00:00, None
None, None, 228.0, None, 6.4, 5.9, 1.0, None, None, None, -6.0, 2023-06-16 13:00:00, None
5.0, None, 228.0, None, 9.3, 8.1, 1.0, None, None, None, -5.0, 2023-06-16 15:00:00, None
None, None, 228.0, None, 11.0, 10.0, 0.0, None, None, None, -4.0, 2023-06-17 18:00:00, None
None, None, 228.0, None, 10.5, 10.7, 0.0, None, None, None, -1.0, 2023-06-18 23:00:00, None
None, None, 228.0, None, 7.9, 8.0, 0.0, None, None, 0.0, -2.0, 2023-06-19 00:00:00, None
None, None, 228.0, None, 5.9, 5.9, -1.0, None, None, None, -7.0, 2023-06-19 08:00:00, None
None, None, 229.0, None, 19.1, 18.9, 1.0, None, None, None, 3.0, 2023-06-21 19:00:00, None
None, None, 229.0, None, 19.2, 19.1, 1.0, None, None, 0.0, 2.0, 2023-06-21 20:00:00, None
None, None, 228.0, None, 14.3, 14.4, 0.0, None, None, None, 0.0, 2023-06-21 23:00:00, None
None, None, 229.0, None, 13.1, 13.1, 0.0, None, None, 1.0, -1.0, 2023-06-22 00:00:00, None
None, None, 229.0, None, 16.0, 16.0, 1.0, None, None, None, 1.0, 2023-06-22 22:00:00, None
None, None, 228.0, None, 12.9, 12.9, 0.0, None, None, None, -1.0, 2023-06-23 00:00:00, None
None, None, 228.0, None, 23.7, 22.4, 0.0, None, None, None, 2.0, 2023-06-23 13:00:00, None
None, None, 228.0, None, 15.4, 15.3, -1.0, None, None, None, 1.0, 2023-06-23 23:00:00, None
None, None, 228.0, None, 10.7, 10.6, -1.0, None, None, None, -4.0, 2023-06-25 02:00:00, None
None, None, 228.0, None, 9.7, 9.4, 1.0, None, None, None, -5.0, 2023-06-25 07:00:00, None
0.0, None, 228.0, None, 10.9, 10.8, -1.0, None, None, None, -4.0, 2023-06-26 02:00:00, None
None, None, 228.0, None, 16.3, 15.7, -1.0, None, None, None, 0.0, 2023-06-26 14:00:00, None
None, None, 228.0, None, 13.9, 14.0, 0.0, None, None, None, -1.0, 2023-06-28 01:00:00, None
None, None, 228.0, None, 7.7, 7.9, -1.0, None, None, None, -4.0, 2023-06-28 04:00:00, None
None, None, 228.0, None, 8.4, 8.3, -1.0, None, None, None, -5.0, 2023-06-29 06:00:00, None
None, None, 228.0, None, 17.1, 16.2, -1.0, None, None, None, 1.0, 2023-06-29 14:00:00, None
None, None, 228.0, None, 9.1, 9.2, 1.0, None, None, None, -4.0, 2023-06-29 23:00:00, None
0.0, None, 228.0, None, 5.9, 5.8, -1.0, None, None, None, -7.0, 2023-06-30 06:00:00, None
None, None, 228.0, None, -0.3, -0.2, -1.0, None, None, None, -7.0, 2023-07-01 05:00:00, None
None, None, 228.0, None, 12.5, 12.1, -1.0, None, None, None, -2.0, 2023-07-01 18:00:00, None
None, None, 228.0, None, 9.7, 8.7, -2.0, None, None, None, -6.0, 2023-07-02 11:00:00, None
None, None, 228.0, None, 6.9, 7.0, -2.0, None, None, None, -5.0, 2023-07-03 03:00:00, None
None, None, 228.0, None, 13.8, 13.8, -1.0, None, None, None, -1.0, 2023-07-04 02:00:00, None
None, None, 229.0, None, 15.3, 15.3, -1.0, None, None, None, 1.0, 2023-07-04 23:00:00, None
None, None, 228.0, None, 10.1, 10.1, -2.0, None, None, None, -3.0, 2023-07-05 03:00:00, None
None, None, 228.0, None, 22.7, 20.3, -1.0, None, None, None, -1.0, 2023-07-05 13:00:00, None
None, None, 229.0, None, 11.5, 11.7, -1.0, None, None, None, 0.0, 2023-07-06 00:00:00, None
None, None, 229.0, None, 25.7, 25.1, -1.0, None, None, None, 6.0, 2023-07-07 18:00:00, None
None, None, 229.0, None, 24.5, 24.3, -1.0, None, None, None, 6.0, 2023-07-07 20:00:00, None
None, None, 229.0, None, 18.0, 17.9, -2.0, None, None, None, 0.0, 2023-07-08 01:00:00, None
None, None, 229.0, None, 14.7, 14.8, -1.0, None, None, None, -1.0, 2023-07-09 03:00:00, None
None, None, 228.0, None, 15.0, 14.8, -2.0, None, None, None, -4.0, 2023-07-09 08:00:00, None
None, None, 228.0, None, 18.8, 17.4, -2.0, None, None, None, -3.0, 2023-07-09 10:00:00, None
None, None, 229.0, None, 17.4, 17.5, -2.0, None, None, None, 3.0, 2023-07-09 18:00:00, None
None, None, 232.0, None, 12.8, 12.7, -1.0, None, None, None, -2.0, 2023-07-09 23:00:00, None
3.0, None, 232.0, None, 12.5, 12.4, 0.0, None, None, None, -3.0, 2023-07-10 03:00:00, None
None, None, 232.0, None, 17.0, 16.6, -2.0, None, None, None, -1.0, 2023-07-10 17:00:00, None
None, None, 232.0, None, 10.3, 10.2, -1.0, None, None, None, -5.0, 2023-07-11 05:00:00, None
0.0, None, 232.0, None, 6.6, 6.5, -2.0, None, None, None, -6.0, 2023-07-12 05:00:00, None
None, None, 232.0, None, 6.6, 6.4, -2.0, None, None, 0.0, -7.0, 2023-07-12 06:00:00, None
None, None, 232.0, None, 12.1, 11.2, -3.0, None, None, None, -6.0, 2023-07-12 10:00:00, None
None, None, 232.0, None, 7.7, 7.7, -2.0, None, None, None, -5.0, 2023-07-13 04:00:00, None
None, None, 233.0, None, 22.5, 22.3, -1.0, None, None, None, 3.0, 2023-07-13 20:00:00, None
None, None, 233.0, None, 18.5, 18.5, -1.0, None, None, None, 2.0, 2023-07-13 22:00:00, None
None, None, 232.0, None, 12.7, 13.0, -2.0, None, None, None, -2.0, 2023-07-14 02:00:00, None
0.0, None, 232.0, None, 14.9, 14.7, -1.0, None, None, None, -2.0, 2023-07-15 02:00:00, None
None, None, 232.0, None, 11.6, 11.5, -1.0, None, None, None, -4.0, 2023-07-16 05:00:00, None
None, None, 236.0, None, 11.7, 11.2, -1.0, None, None, None, -5.0, 2023-07-16 10:00:00, None
None, None, 236.0, None, 14.7, 13.6, -1.0, None, None, None, -4.0, 2023-07-16 12:00:00, None
12.0, None, 244.0, None, 9.6, 9.5, -1.0, None, None, None, -5.0, 2023-07-17 05:00:00, None
12.0, None, 248.0, None, 11.7, 11.2, -1.0, None, None, None, -5.0, 2023-07-17 12:00:00, None
None, None, 250.0, None, 10.9, 10.8, -1.0, None, None, None, -4.0, 2023-07-17 20:00:00, None
None, None, 250.0, None, 9.8, 9.6, -1.0, None, None, None, -6.0, 2023-07-18 00:00:00, None
None, None, 250.0, None, 9.7, 9.5, -1.0, None, None, 0.0, -6.0, 2023-07-18 01:00:00, None
None, None, 250.0, None, 12.3, 12.1, -2.0, None, None, None, -4.0, 2023-07-18 23:00:00, None
0.0, None, 250.0, None, 10.5, 10.4, -2.0, None, None, None, -5.0, 2023-07-19 01:00:00, None
None, None, 254.0, None, 12.8, 12.7, -1.0, None, None, None, -2.0, 2023-07-20 23:00:00, None
None, None, 255.0, None, 15.8, 15.7, -2.0, None, None, None, -1.0, 2023-07-21 21:00:00, None
None, None, 272.0, None, 9.1, 9.1, -1.0, None, None, None, -6.0, 2023-07-23 00:00:00, None
None, None, 272.0, None, 8.7, 8.6, -1.0, None, None, 0.0, -6.0, 2023-07-23 01:00:00, None
None, None, 291.0, None, 6.9, 6.8, -1.0, None, None, None, -7.0, 2023-07-23 07:00:00, None
None, None, 293.0, None, 19.0, 16.5, -3.0, None, None, None, -6.0, 2023-07-24 12:00:00, None
None, None, 294.0, None, 14.0, 14.0, -2.0, None, None, None, -1.0, 2023-07-24 20:00:00, None
None, None, 294.0, None, 12.4, 11.8, -2.0, None, None, None, -7.0, 2023-07-25 10:00:00, None
None, None, 294.0, None, 21.1, 19.8, -3.0, None, None, None, -1.0, 2023-07-25 15:00:00, None
None, None, 294.0, None, 10.7, 10.2, -2.0, None, None, None, -7.0, 2023-07-27 08:00:00, None
None, None, 294.0, None, 16.6, 15.7, -2.0, None, None, None, -5.0, 2023-07-27 12:00:00, None
None, None, 294.0, None, 18.1, 17.3, -2.0, None, None, None, -2.0, 2023-07-27 15:00:00, None
None, None, 294.0, None, 14.5, 14.5, -2.0, None, None, None, -2.0, 2023-07-27 22:00:00, None
1.0, None, 295.0, None, 22.0, 21.1, -3.0, None, None, None, 1.0, 2023-07-28 15:00:00, None
None, None, 295.0, None, 8.7, 8.8, -2.0, None, None, None, -6.0, 2023-07-29 03:00:00, None
None, None, 300.0, None, 10.9, 10.8, -1.0, None, None, None, -5.0, 2023-07-30 22:00:00, None
None, None, 308.0, None, 10.7, 10.6, -1.0, None, None, None, -6.0, 2023-07-31 05:00:00, None
None, None, 322.0, None, 9.5, 9.3, -1.0, None, None, None, -6.0, 2023-08-01 02:00:00, None
None, None, 322.0, None, 11.3, 11.1, -1.0, None, None, None, -5.0, 2023-08-01 21:00:00, None
None, None, 322.0, None, 9.4, 9.2, -1.0, None, None, None, -6.0, 2023-08-02 05:00:00, None
None, None, 323.0, None, 13.9, 13.2, -1.0, None, None, None, -6.0, 2023-08-02 11:00:00, None
None, None, 323.0, None, 16.3, 15.8, -2.0, None, None, None, -4.0, 2023-08-02 14:00:00, None
None, None, 323.0, None, 18.4, 16.4, -3.0, None, None, 0.0, -5.0, 2023-08-02 15:00:00, None
None, None, 331.0, None, 14.2, 13.5, -1.0, None, None, None, -6.0, 2023-08-03 12:00:00, None
None, None, 331.0, None, 7.3, 7.3, -1.0, None, None, None, -7.0, 2023-08-04 04:00:00, None
None, None, 331.0, None, 6.0, 5.9, 0.0, None, None, None, -7.0, 2023-08-04 06:00:00, None
None, None, 341.0, None, 19.7, 18.8, 4.0, None, None, None, -2.0, 2023-08-07 16:00:00, None
None, None, 343.0, None, 9.5, 9.3, 0.0, None, None, None, -7.0, 2023-08-08 05:00:00, None
None, None, 344.0, None, 14.7, 13.8, -276.0, None, None, None, -7.0, 2023-08-08 12:00:00, None
None, None, 344.0, None, 12.4, 12.3, 3.0, None, None, None, -5.0, 2023-08-08 22:00:00, None
None, None, 344.0, None, 11.5, 11.6, 0.0, None, None, None, -6.0, 2023-08-09 00:00:00, None
None, None, 343.0, None, 15.9, 15.3, 0.0, None, None, None, -6.0, 2023-08-09 14:00:00, None
None, None, 344.0, None, 9.9, 9.8, -1.0, None, None, None, -7.0, 2023-08-11 02:00:00, None
None, None, 344.0, None, 12.6, 12.1, -2.0, None, None, None, -5.0, 2023-08-11 15:00:00, None
None, None, 344.0, None, 9.5, 9.4, -1.0, None, None, None, -7.0, 2023-08-12 05:00:00, None
None, None, 346.0, None, 12.8, 12.0, -1.0, None, None, None, -6.0, 2023-08-12 13:00:00, None
None, None, 349.0, None, 15.0, 14.7, 0.0, None, None, None, -3.0, 2023-08-13 18:00:00, None
None, None, 349.0, None, 7.8, 7.8, 4.0, None, None, None, -7.0, 2023-08-14 05:00:00, None
0.0, None, 349.0, None, 9.4, 9.3, -1.0, None, None, None, -5.0, 2023-08-14 18:00:00, None
None, None, 353.0, None, 11.2, 10.8, 1.0, None, None, None, -6.0, 2023-08-15 13:00:00, None
None, None, 353.0, None, 9.1, 9.0, 3.0, None, None, None, -7.0, 2023-08-16 00:00:00, None
None, None, 353.0, None, 6.8, 6.6, 0.0, None, None, None, -8.0, 2023-08-17 08:00:00, None
None, None, 355.0, None, 10.3, 9.6, 2.0, None, None, None, -7.0, 2023-08-19 10:00:00, None
None, None, 354.0, None, 15.7, 14.5, -259.0, None, None, None, -5.0, 2023-08-19 13:00:00, None
None, None, 355.0, None, 9.9, 10.1, 3.0, None, None, None, -5.0, 2023-08-19 22:00:00, None
None, None, 355.0, None, 3.8, 3.9, 4.0, None, None, None, -7.0, 2023-08-20 03:00:00, None
None, None, 355.0, None, 5.2, 4.9, 3.0, None, None, None, -8.0, 2023-08-20 08:00:00, None
0.0, None, 355.0, None, 8.9, 9.1, 3.0, None, None, None, -5.0, 2023-08-20 22:00:00, None
None, None, 355.0, None, 3.0, 2.9, 3.0, None, None, None, -8.0, 2023-08-21 07:00:00, None
None, None, 322.0, None, 20.2, 20.2, -2.0, None, None, None, 1.0, 2023-08-22 15:00:00, None
None, None, 322.0, None, 20.5, 20.2, -2.0, None, None, None, 0.0, 2023-08-22 18:00:00, None
None, None, 322.0, None, 18.1, 18.0, -2.0, None, None, None, 0.0, 2023-08-23 20:00:00, None
1.0, None, 323.0, None, 17.4, 17.3, -1.0, None, None, None, -2.0, 2023-08-24 20:00:00, None
None, None, 322.0, None, 13.3, 13.5, -2.0, None, None, None, -3.0, 2023-08-24 23:00:00, None
None, None, 322.0, None, 10.5, 10.5, -2.0, None, None, None, -5.0, 2023-08-25 01:00:00, None
None, None, 322.0, None, 19.6, 18.4, -2.0, None, None, None, -5.0, 2023-08-25 12:00:00, None
None, None, 323.0, None, 22.7, 22.4, -2.0, None, None, None, 1.0, 2023-08-25 16:00:00, None
None, None, 322.0, None, 10.3, 10.2, -2.0, None, None, None, -5.0, 2023-08-26 03:00:00, None
None, None, 322.0, None, 6.9, 6.9, -2.0, None, None, None, -7.0, 2023-08-26 07:00:00, None
None, None, 322.0, None, 7.9, 7.8, -1.0, None, None, 0.0, -7.0, 2023-08-26 08:00:00, None
None, None, 322.0, None, 11.8, 11.5, -1.0, None, None, 0.0, -7.0, 2023-08-26 09:00:00, None
None, None, 322.0, None, 16.5, 15.5, -2.0, None, None, 0.0, -7.0, 2023-08-26 10:00:00, None
None, None, 323.0, None, 22.8, 23.0, -2.0, None, None, None, 2.0, 2023-08-27 19:00:00, None
None, None, 323.0, None, 21.5, 21.6, -1.0, None, None, 0.0, 1.0, 2023-08-27 20:00:00, None
0.0, None, 323.0, None, 21.1, 21.2, -1.0, None, None, None, 1.0, 2023-08-28 20:00:00, None
None, None, 322.0, None, 14.3, 14.0, -2.0, None, None, None, -7.0, 2023-08-29 11:00:00, None
None, None, 322.0, None, 12.5, 12.3, -2.0, None, None, None, -7.0, 2023-08-31 11:00:00, None
None, None, 322.0, None, 15.1, 15.0, -1.0, None, None, None, -2.0, 2023-08-31 19:00:00, None
None, None, 322.0, None, 13.6, 13.8, -2.0, None, None, None, -2.0, 2023-09-01 20:00:00, None
None, None, 322.0, None, 6.2, 6.1, -1.0, None, None, None, -7.0, 2023-09-02 07:00:00, None
None, None, 322.0, None, 10.4, 10.3, -1.0, None, None, None, -5.0, 2023-09-02 19:00:00, None
None, None, 322.0, None, 8.2, 7.2, -1.0, None, None, None, -7.0, 2023-09-03 10:00:00, None
None, None, 322.0, None, 9.4, 9.2, -1.0, None, None, 0.0, -7.0, 2023-09-03 11:00:00, None
None, None, 322.0, None, 9.1, 8.6, -1.0, None, None, None, -6.0, 2023-09-03 16:00:00, None
None, None, 329.0, None, 9.6, 9.0, -1.0, None, None, None, -7.0, 2023-09-07 13:00:00, None
None, None, 329.0, None, 7.8, 7.9, -1.0, None, None, None, -5.0, 2023-09-07 20:00:00, None
None, None, 329.0, None, 3.7, 3.7, -1.0, None, None, None, -7.0, 2023-09-09 02:00:00, None
None, None, 329.0, None, 12.8, 11.1, -2.0, None, None, None, -7.0, 2023-09-09 11:00:00, None
None, None, 336.0, None, 6.6, 6.4, -1.0, None, None, None, -7.0, 2023-09-12 00:00:00, None
None, None, 336.0, None, 6.8, 6.6, -1.0, None, None, None, -7.0, 2023-09-12 03:00:00, None
None, None, 336.0, None, 8.1, 7.8, 0.0, None, None, None, -7.0, 2023-09-12 11:00:00, None
None, None, 337.0, None, 5.4, 5.3, -1.0, None, None, None, -7.0, 2023-09-14 01:00:00, None
None, None, 337.0, None, 5.2, 5.1, -1.0, None, None, None, -7.0, 2023-09-14 05:00:00, None
None, None, 337.0, None, 5.2, 5.1, -1.0, None, None, 0.0, -7.0, 2023-09-14 06:00:00, None
None, None, 337.0, None, 7.2, 7.0, -1.0, None, None, None, -6.0, 2023-09-14 18:00:00, None
None, None, 340.0, None, 8.0, 7.9, -1.0, None, None, None, -6.0, 2023-09-15 07:00:00, None
None, None, 341.0, None, 7.7, 7.6, -1.0, None, None, 1.0, -6.0, 2023-09-15 08:00:00, None
None, None, 344.0, None, 3.3, 3.2, 0.0, None, None, None, -7.0, 2023-09-16 02:00:00, None
None, None, 344.0, None, 6.7, 6.6, -1.0, None, None, None, -7.0, 2023-09-16 19:00:00, None
2.0, None, 346.0, None, 5.5, 5.4, -1.0, None, None, None, -7.0, 2023-09-17 19:00:00, None
None, None, 346.0, None, 4.3, 4.1, -1.0, None, None, None, -8.0, 2023-09-18 03:00:00, None
None, None, 346.0, None, 4.1, 4.1, -1.0, None, None, 0.0, -8.0, 2023-09-18 04:00:00, None
None, None, 348.0, None, 7.5, 6.8, -1.0, None, None, None, -7.0, 2023-09-18 14:00:00, None
1.0, None, 349.0, None, 8.8, 7.1, -2.0, None, None, None, -7.0, 2023-09-19 14:00:00, None
None, None, 350.0, None, 7.0, 6.7, -1.0, None, None, None, -7.0, 2023-09-19 19:00:00, None
None, None, 354.0, None, 8.5, 8.4, 0.0, None, None, None, -4.0, 2023-09-22 08:00:00, None
None, None, 357.0, None, 8.9, 8.7, -1.0, None, None, None, -4.0, 2023-09-22 11:00:00, None
None, None, 365.0, None, 2.6, 2.8, -1.0, None, None, None, -7.0, 2023-09-22 20:00:00, None
None, None, 370.0, None, 5.5, 5.3, -1.0, None, None, None, -6.0, 2023-09-24 19:00:00, None
None, None, 370.0, None, -0.5, -0.7, -1.0, None, None, None, -8.0, 2023-09-25 08:00:00, None
None, None, 373.0, None, 4.3, 3.9, -1.0, None, None, None, -7.0, 2023-09-25 13:00:00, None
None, None, 374.0, None, 5.4, 5.4, -1.0, None, None, None, -6.0, 2023-09-26 22:00:00, None
None, None, 375.0, None, 6.0, 5.8, -1.0, None, None, None, -6.0, 2023-09-27 19:00:00, None
None, None, 375.0, None, 2.7, 2.6, -1.0, None, None, None, -8.0, 2023-09-28 07:00:00, None
None, None, 375.0, None, 1.8, 1.7, -1.0, None, None, None, -8.0, 2023-09-30 01:00:00, None
None, None, 375.0, None, 4.8, 4.7, -1.0, None, None, None, -7.0, 2023-09-30 18:00:00, None
None, None, 380.0, None, 0.7, 0.5, -1.0, None, None, None, -7.0, 2023-10-01 05:00:00, None
None, None, 380.0, None, 5.6, 5.5, -1.0, None, None, None, -291.0, 2023-10-02 12:00:00, None
None, None, 381.0, None, 5.6, 5.4, -1.0, None, None, None, -290.0, 2023-10-02 17:00:00, None
None, None, 381.0, None, 4.6, 4.5, -1.0, None, None, None, -291.0, 2023-10-03 00:00:00, None
None, None, 381.0, None, 2.3, 2.5, -1.0, None, None, None, -291.0, 2023-10-03 20:00:00, None
0.0, None, 381.0, None, -1.7, -1.8, -1.0, None, None, None, -292.0, 2023-10-04 00:00:00, None
None, None, 381.0, None, 3.9, 3.6, -1.0, None, None, None, -292.0, 2023-10-04 17:00:00, None
None, None, 383.0, None, 1.4, 1.3, -1.0, None, None, None, -293.0, 2023-10-05 12:00:00, None
None, None, 383.0, None, 8.1, 8.1, -1.0, None, None, None, -287.0, 2023-10-06 02:00:00, None
None, None, 383.0, None, 7.3, 7.2, -1.0, None, None, None, -287.0, 2023-10-06 06:00:00, None
None, None, 384.0, None, 7.2, 7.1, -1.0, None, None, None, -287.0, 2023-10-06 08:00:00, None
None, None, 383.0, None, 9.3, 9.1, -1.0, None, None, None, -287.0, 2023-10-06 18:00:00, None
None, None, 387.0, None, 11.4, 10.3, -1.0, None, None, None, -266.0, 2023-10-07 11:00:00, None
11.0, None, 398.0, None, 7.0, 6.7, -1.0, None, None, None, -249.0, 2023-10-08 11:00:00, None
None, None, 398.0, None, 8.1, 7.6, -1.0, None, None, 0.0, -249.0, 2023-10-08 12:00:00, None
None, None, 409.0, None, 1.2, 1.1, -1.0, None, None, None, -251.0, 2023-10-11 09:00:00, None
None, None, 409.0, None, 8.0, 6.5, -1.0, None, None, None, -251.0, 2023-10-11 13:00:00, None
None, None, 409.0, None, 3.7, 3.7, -1.0, None, None, None, -251.0, 2023-10-12 00:00:00, None
None, None, 409.0, None, 0.7, 0.7, -1.0, None, None, None, -252.0, 2023-10-12 05:00:00, None
None, None, 221.0, None, 7.7, 7.7, 0.0, None, None, None, 2.0, 2023-10-12 23:00:00, None
None, None, 221.0, None, 5.1, 4.8, 0.0, None, None, None, 2.0, 2023-10-13 07:00:00, None
None, None, 221.0, None, 1.4, 1.4, 0.0, None, None, None, 3.0, 2023-10-14 04:00:00, None
None, None, 220.0, None, 7.3, 7.5, 0.0, None, None, None, 1.0, 2023-10-15 14:00:00, None
None, None, 220.0, None, 6.3, 6.5, 0.0, None, None, None, 2.0, 2023-10-16 16:00:00, None
None, None, 220.0, None, 6.2, 6.1, 0.0, None, None, None, 2.0, 2023-10-16 18:00:00, None
None, None, 226.0, None, 4.8, 5.2, 0.0, None, None, None, 1.0, 2023-10-18 11:00:00, None
None, None, 225.0, None, 1.8, 1.9, 0.0, None, None, None, 1.0, 2023-10-20 03:00:00, None
None, None, 224.0, None, 0.6, 0.7, 0.0, None, None, None, 1.0, 2023-10-20 23:00:00, None
None, None, 224.0, None, -11.6, -11.7, 0.0, None, None, None, 3.0, 2023-10-22 09:00:00, None
None, None, 224.0, None, -7.6, -8.0, 0.0, None, None, None, 2.0, 2023-10-22 14:00:00, None
None, None, 224.0, None, -11.5, -12.4, 0.0, None, None, None, 4.0, 2023-10-24 11:00:00, None
None, None, 224.0, None, -7.2, -7.3, 0.0, None, None, None, 2.0, 2023-10-24 15:00:00, None
None, None, 224.0, None, -10.1, -9.9, 0.0, None, None, None, 3.0, 2023-10-25 10:00:00, None
None, None, 223.0, None, -11.5, -11.4, 0.0, None, None, None, 2.0, 2023-10-27 07:00:00, None
None, None, 223.0, None, -5.2, -5.7, 0.0, None, None, None, -1.0, 2023-10-27 21:00:00, None
None, None, 223.0, None, -7.6, -7.7, 0.0, None, None, None, -1.0, 2023-10-27 23:00:00, None
None, None, 223.0, None, -10.6, -10.7, 0.0, None, None, None, -1.0, 2023-10-28 04:00:00, None
None, None, 223.0, None, 0.2, -2.3, 0.0, None, None, None, -1.0, 2023-10-28 13:00:00, None
0.0, None, 223.0, None, -7.5, -7.8, 0.0, None, None, None, -2.0, 2023-10-28 23:00:00, None
0.0, None, 223.0, None, -8.4, -8.5, 0.0, None, None, None, -1.0, 2023-10-29 04:00:00, None
None, None, 222.0, None, -1.4, -1.6, 0.0, None, None, None, -4.0, 2023-10-29 20:00:00, None
None, None, 222.0, None, -1.3, -1.4, 0.0, None, None, None, -4.0, 2023-10-30 07:00:00, None
None, None, 222.0, None, -1.1, -1.1, 0.0, None, None, None, -4.0, 2023-10-30 10:00:00, None
None, None, 223.0, None, -1.0, -0.9, 0.0, None, None, None, -4.0, 2023-10-30 23:00:00, None
None, None, 223.0, None, -3.2, -3.1, 0.0, None, None, None, -4.0, 2023-10-31 05:00:00, None
None, None, 223.0, None, -2.6, -2.5, 0.0, None, None, None, -3.0, 2023-10-31 09:00:00, None
1.0, None, 224.0, None, -1.0, -0.9, 0.0, None, None, None, -4.0, 2023-11-01 09:00:00, None
None, None, 223.0, None, 0.0, 0.2, 0.0, None, None, None, -5.0, 2023-11-04 11:00:00, None
None, None, 224.0, None, 2.7, 2.6, 0.0, None, None, None, -6.0, 2023-11-05 11:00:00, None
None, None, 225.0, None, 3.4, 3.4, 0.0, None, None, None, -6.0, 2023-11-05 13:00:00, None
None, None, 225.0, None, 1.5, 1.7, 0.0, None, None, None, -5.0, 2023-11-05 23:00:00, None
None, None, 224.0, None, -0.2, -0.1, 0.0, None, None, None, -5.0, 2023-11-06 03:00:00, None
None, None, 224.0, None, -1.7, -1.7, 0.0, None, None, None, -5.0, 2023-11-06 06:00:00, None
None, None, 226.0, None, -0.6, -0.6, 0.0, None, None, None, -5.0, 2023-11-06 21:00:00, None
None, None, 226.0, None, -2.8, -2.8, 0.0, None, None, None, -5.0, 2023-11-07 01:00:00, None
2.0, None, 226.0, None, -3.9, -4.0, 0.0, None, None, None, -5.0, 2023-11-07 03:00:00, None
None, None, 226.0, None, 1.5, 1.6, 0.0, None, None, None, -6.0, 2023-11-08 16:00:00, None
None, None, 227.0, None, 1.1, 1.2, 1.0, None, None, None, -6.0, 2023-11-09 10:00:00, None
None, None, 228.0, None, 0.9, 0.9, 1.0, None, None, 1.0, -6.0, 2023-11-09 11:00:00, None
None, None, 232.0, None, -1.8, -1.7, 0.0, None, None, None, 6.0, 2023-11-10 06:00:00, None
None, None, 233.0, None, -1.6, -1.6, 1.0, None, None, None, 6.0, 2023-11-10 17:00:00, None
None, None, 235.0, None, -1.7, -1.7, 4.0, None, None, None, 5.0, 2023-11-11 15:00:00, None
None, None, 235.0, None, -6.3, -6.3, 3.0, None, None, None, 5.0, 2023-11-12 05:00:00, None
None, None, 235.0, None, -5.9, -6.1, 3.0, None, None, None, 5.0, 2023-11-12 17:00:00, None
None, None, 235.0, None, -5.4, -5.4, 2.0, None, None, None, 5.0, 2023-11-13 21:00:00, None
None, None, 236.0, None, -3.9, -3.9, 1.0, None, None, None, 4.0, 2023-11-14 07:00:00, None
None, None, 237.0, None, -4.0, -3.9, 5.0, None, None, None, 4.0, 2023-11-14 16:00:00, None
None, None, 242.0, None, -1.2, -0.9, 9.0, None, None, None, 3.0, 2023-11-16 10:00:00, None
None, None, 242.0, None, 0.1, 0.2, 9.0, None, None, None, 3.0, 2023-11-16 13:00:00, None
None, None, 247.0, None, -0.1, 0.1, 11.0, None, None, None, 2.0, 2023-11-17 09:00:00, None
None, None, 261.0, None, -8.3, -8.3, 16.0, None, None, None, 3.0, 2023-11-19 16:00:00, None
None, None, 261.0, None, -9.2, -9.1, 16.0, None, None, None, 3.0, 2023-11-20 01:00:00, None
None, None, 302.0, None, -2.9, -2.9, 49.0, None, None, None, -3.0, 2023-11-22 17:00:00, None
None, None, 302.0, None, -1.9, -1.9, 46.0, None, None, None, -3.0, 2023-11-23 08:00:00, None
None, None, 302.0, None, 0.0, 0.1, 46.0, None, None, None, -4.0, 2023-11-23 11:00:00, None
None, None, 302.0, None, 0.0, 0.1, 44.0, None, None, None, -5.0, 2023-11-24 04:00:00, None
None, None, 302.0, None, 0.8, 0.9, 45.0, None, None, None, -5.0, 2023-11-24 14:00:00, None
None, None, 303.0, None, -0.7, -0.6, 40.0, None, None, None, -6.0, 2023-11-26 00:00:00, None
None, None, 303.0, None, -1.0, -0.9, 40.0, None, None, None, -7.0, 2023-11-26 10:00:00, None
0.0, None, 303.0, None, -0.4, -0.3, 37.0, None, None, None, -9.0, 2023-11-27 10:00:00, None
None, None, 304.0, None, -10.4, -10.3, 35.0, None, None, None, -10.0, 2023-11-30 18:00:00, None
