station_observations
WDIR_VECT, time
116.7, 2021-02-02 08:00:00
132.9, 2021-02-02 09:00:00
37.2, 2021-02-02 10:00:00
37.9, 2021-02-02 11:00:00
172.7, 2021-02-02 12:00:00
16.2, 2021-02-02 13:00:00
64.0, 2021-02-02 14:00:00
77.6, 2021-02-02 15:00:00
76.9, 2021-02-02 16:00:00
69.2, 2021-02-02 17:00:00
83.0, 2021-02-02 18:00:00
86.1, 2021-02-02 19:00:00
74.1, 2021-02-02 20:00:00
69.1, 2021-02-02 21:00:00
73.2, 2021-02-02 22:00:00
31.7, 2021-02-02 23:00:00
65.5, 2021-02-03 00:00:00
74.2, 2021-02-03 01:00:00
78.0, 2021-02-03 02:00:00
339.1, 2021-02-03 03:00:00
338.2, 2021-02-03 04:00:00
6.7, 2021-02-03 05:00:00
335.4, 2021-02-03 06:00:00
357.8, 2021-02-03 07:00:00
17.6, 2021-02-03 08:00:00
29.9, 2021-02-03 09:00:00
54.6, 2021-02-03 10:00:00
214.6, 2021-02-03 11:00:00
263.2, 2021-02-03 12:00:00
279.0, 2021-02-03 13:00:00
270.9, 2021-02-03 14:00:00
275.0, 2021-02-03 15:00:00
274.2, 2021-02-03 16:00:00
247.4, 2021-02-03 17:00:00
19.7, 2021-02-03 18:00:00
8.7, 2021-02-03 19:00:00
30.3, 2021-02-03 20:00:00
36.6, 2021-02-03 21:00:00
41.3, 2021-02-03 22:00:00
21.3, 2021-02-03 23:00:00
35.3, 2021-02-04 00:00:00
29.9, 2021-02-04 01:00:00
19.8, 2021-02-04 02:00:00
17.8, 2021-02-04 03:00:00
15.8, 2021-02-04 04:00:00
17.1, 2021-02-04 05:00:00
10.6, 2021-02-04 06:00:00
23.1, 2021-02-04 07:00:00
14.7, 2021-02-04 08:00:00
19.1, 2021-02-04 09:00:00
64.6, 2021-02-04 10:00:00
92.2, 2021-02-04 11:00:00
93.2, 2021-02-04 12:00:00
89.5, 2021-02-04 13:00:00
68.2, 2021-02-04 14:00:00
73.4, 2021-02-04 15:00:00
79.5, 2021-02-04 16:00:00
34.0, 2021-02-04 17:00:00
34.3, 2021-02-04 18:00:00
56.7, 2021-02-04 19:00:00
46.8, 2021-02-04 20:00:00
43.2, 2021-02-04 21:00:00
48.3, 2021-02-04 22:00:00
61.4, 2021-02-04 23:00:00
39.8, 2021-02-05 00:00:00
70.5, 2021-02-05 01:00:00
67.3, 2021-02-05 02:00:00
25.7, 2021-02-05 03:00:00
305.4, 2021-02-05 04:00:00
280.1, 2021-02-05 05:00:00
348.5, 2021-02-05 06:00:00
24.4, 2021-02-05 07:00:00
22.4, 2021-02-05 08:00:00
342.0, 2021-02-05 09:00:00
352.9, 2021-02-05 10:00:00
19.4, 2021-02-05 11:00:00
289.7, 2021-02-05 12:00:00
264.0, 2021-02-05 13:00:00
270.5, 2021-02-05 14:00:00
178.8, 2021-02-05 15:00:00
105.6, 2021-02-05 16:00:00
67.0, 2021-02-05 17:00:00
216.6, 2021-02-05 18:00:00
24.7, 2021-02-05 19:00:00
16.7, 2021-02-05 20:00:00
25.5, 2021-02-05 21:00:00
31.2, 2021-02-05 22:00:00
27.3, 2021-02-05 23:00:00
17.7, 2021-02-06 00:00:00
9.1, 2021-02-06 01:00:00
42.3, 2021-02-06 02:00:00
46.0, 2021-02-06 03:00:00
42.3, 2021-02-06 04:00:00
17.8, 2021-02-06 05:00:00
59.0, 2021-02-06 06:00:00
21.7, 2021-02-06 07:00:00
31.1, 2021-02-06 08:00:00
44.7, 2021-02-06 09:00:00
33.6, 2021-02-06 10:00:00
47.8, 2021-02-06 11:00:00
54.3, 2021-02-06 12:00:00
273.0, 2021-02-06 13:00:00
280.4, 2021-02-06 14:00:00
279.1, 2021-02-06 15:00:00
278.0, 2021-02-06 16:00:00
276.1, 2021-02-06 17:00:00
273.1, 2021-02-06 18:00:00
268.1, 2021-02-06 19:00:00
263.8, 2021-02-06 20:00:00
259.3, 2021-02-06 21:00:00
285.8, 2021-02-06 22:00:00
294.1, 2021-02-06 23:00:00
348.4, 2021-02-07 00:00:00
349.0, 2021-02-07 01:00:00
43.0, 2021-02-07 02:00:00
39.5, 2021-02-07 03:00:00
17.9, 2021-02-07 04:00:00
6.1, 2021-02-07 05:00:00
3.7, 2021-02-07 06:00:00
8.8, 2021-02-07 07:00:00
15.4, 2021-02-07 08:00:00
13.1, 2021-02-07 09:00:00
223.4, 2021-02-07 10:00:00
182.5, 2021-02-07 11:00:00
271.0, 2021-02-07 12:00:00
268.1, 2021-02-07 13:00:00
266.8, 2021-02-07 14:00:00
272.5, 2021-02-07 15:00:00
270.4, 2021-02-07 16:00:00
276.0, 2021-02-07 17:00:00
281.3, 2021-02-07 18:00:00
352.9, 2021-02-07 19:00:00
0.9, 2021-02-07 20:00:00
15.0, 2021-02-07 21:00:00
14.7, 2021-02-07 22:00:00
19.3, 2021-02-07 23:00:00
7.4, 2021-02-08 00:00:00
15.3, 2021-02-08 01:00:00
9.7, 2021-02-08 02:00:00
27.7, 2021-02-08 03:00:00
350.5, 2021-02-08 04:00:00
8.5, 2021-02-08 05:00:00
31.6, 2021-02-08 06:00:00
25.3, 2021-02-08 07:00:00
35.5, 2021-02-08 08:00:00
72.5, 2021-02-08 09:00:00
94.6, 2021-02-08 10:00:00
92.1, 2021-02-08 11:00:00
91.2, 2021-02-08 12:00:00
78.2, 2021-02-08 13:00:00
79.8, 2021-02-08 14:00:00
134.8, 2021-02-08 15:00:00
120.7, 2021-02-08 16:00:00
80.1, 2021-02-08 17:00:00
84.9, 2021-02-08 18:00:00
98.0, 2021-02-08 19:00:00
87.3, 2021-02-08 20:00:00
104.9, 2021-02-08 21:00:00
44.9, 2021-02-08 22:00:00
81.0, 2021-02-08 23:00:00
21.0, 2021-02-09 00:00:00
60.6, 2021-02-09 01:00:00
135.9, 2021-02-09 02:00:00
141.2, 2021-02-09 03:00:00
351.2, 2021-02-09 04:00:00
340.9, 2021-02-09 05:00:00
352.3, 2021-02-09 06:00:00
120.0, 2021-02-09 07:00:00
173.9, 2021-02-09 08:00:00
141.9, 2021-02-09 09:00:00
146.2, 2021-02-09 10:00:00
187.5, 2021-02-09 11:00:00
181.6, 2021-02-09 12:00:00
188.0, 2021-02-09 13:00:00
254.9, 2021-02-09 14:00:00
299.3, 2021-02-09 15:00:00
281.8, 2021-02-09 16:00:00
291.8, 2021-02-09 17:00:00
316.8, 2021-02-09 18:00:00
73.6, 2021-02-09 19:00:00
85.6, 2021-02-09 20:00:00
79.1, 2021-02-09 21:00:00
92.4, 2021-02-09 22:00:00
53.2, 2021-02-09 23:00:00
17.7, 2021-02-10 00:00:00
61.9, 2021-02-10 01:00:00
31.0, 2021-02-10 02:00:00
46.0, 2021-02-10 03:00:00
57.9, 2021-02-10 04:00:00
159.0, 2021-02-10 05:00:00
93.0, 2021-02-10 06:00:00
106.1, 2021-02-10 07:00:00
128.7, 2021-02-10 08:00:00
107.1, 2021-02-10 09:00:00
142.3, 2021-02-10 10:00:00
130.5, 2021-02-10 11:00:00
122.4, 2021-02-10 12:00:00
80.4, 2021-02-10 13:00:00
93.6, 2021-02-10 14:00:00
72.5, 2021-02-10 15:00:00
80.5, 2021-02-10 16:00:00
74.2, 2021-02-10 17:00:00
87.4, 2021-02-10 18:00:00
94.8, 2021-02-10 19:00:00
128.6, 2021-02-10 20:00:00
180.0, 2021-02-10 21:00:00
164.5, 2021-02-10 22:00:00
173.2, 2021-02-10 23:00:00
170.5, 2021-02-11 00:00:00
165.7, 2021-02-11 01:00:00
10.5, 2021-02-11 02:00:00
359.5, 2021-02-11 03:00:00
359.8, 2021-02-11 04:00:00
47.6, 2021-02-11 05:00:00
39.1, 2021-02-11 06:00:00
23.5, 2021-02-11 07:00:00
12.5, 2021-02-11 08:00:00
33.4, 2021-02-11 09:00:00
42.8, 2021-02-11 10:00:00
89.7, 2021-02-11 11:00:00
35.6, 2021-02-11 12:00:00
295.8, 2021-02-11 13:00:00
7.6, 2021-02-11 14:00:00
14.3, 2021-02-11 15:00:00
12.4, 2021-02-11 16:00:00
10.7, 2021-02-11 17:00:00
9.9, 2021-02-11 18:00:00
5.3, 2021-02-11 19:00:00
11.9, 2021-02-11 20:00:00
43.2, 2021-02-11 21:00:00
67.5, 2021-02-11 22:00:00
47.9, 2021-02-11 23:00:00
16.6, 2021-02-12 00:00:00
44.4, 2021-02-12 01:00:00
51.0, 2021-02-12 02:00:00
293.7, 2021-02-12 03:00:00
35.5, 2021-02-12 04:00:00
13.1, 2021-02-12 05:00:00
23.7, 2021-02-12 06:00:00
29.3, 2021-02-12 07:00:00
11.6, 2021-02-12 08:00:00
79.0, 2021-02-12 09:00:00
160.4, 2021-02-12 10:00:00
193.5, 2021-02-12 11:00:00
280.5, 2021-02-12 12:00:00
273.2, 2021-02-12 13:00:00
283.2, 2021-02-12 14:00:00
260.9, 2021-02-12 15:00:00
270.5, 2021-02-12 16:00:00
274.6, 2021-02-12 17:00:00
305.4, 2021-02-12 18:00:00
325.9, 2021-02-12 19:00:00
320.9, 2021-02-12 20:00:00
340.6, 2021-02-12 21:00:00
314.2, 2021-02-12 22:00:00
328.4, 2021-02-12 23:00:00
1.7, 2021-02-13 00:00:00
0.6, 2021-02-13 01:00:00
16.8, 2021-02-13 02:00:00
37.7, 2021-02-13 03:00:00
113.7, 2021-02-13 04:00:00
289.6, 2021-02-13 05:00:00
291.4, 2021-02-13 06:00:00
313.4, 2021-02-13 07:00:00
310.2, 2021-02-13 08:00:00
252.4, 2021-02-13 09:00:00
224.8, 2021-02-13 10:00:00
164.7, 2021-02-13 11:00:00
164.6, 2021-02-13 12:00:00
177.1, 2021-02-13 13:00:00
180.8, 2021-02-13 14:00:00
164.0, 2021-02-13 15:00:00
170.5, 2021-02-13 16:00:00
183.4, 2021-02-13 17:00:00
166.2, 2021-02-13 18:00:00
174.9, 2021-02-13 19:00:00
313.2, 2021-02-13 20:00:00
353.2, 2021-02-13 21:00:00
358.9, 2021-02-13 22:00:00
1.8, 2021-02-13 23:00:00
29.4, 2021-02-14 00:00:00
31.5, 2021-02-14 01:00:00
45.2, 2021-02-14 02:00:00
53.6, 2021-02-14 03:00:00
36.4, 2021-02-14 04:00:00
51.8, 2021-02-14 05:00:00
60.0, 2021-02-14 06:00:00
43.5, 2021-02-14 07:00:00
23.8, 2021-02-14 08:00:00
53.5, 2021-02-14 09:00:00
47.8, 2021-02-14 10:00:00
112.4, 2021-02-14 11:00:00
124.6, 2021-02-14 12:00:00
94.5, 2021-02-14 13:00:00
103.1, 2021-02-14 14:00:00
95.7, 2021-02-14 15:00:00
90.9, 2021-02-14 16:00:00
84.2, 2021-02-14 17:00:00
94.4, 2021-02-14 18:00:00
113.7, 2021-02-14 19:00:00
74.2, 2021-02-14 20:00:00
92.7, 2021-02-14 21:00:00
91.3, 2021-02-14 22:00:00
48.3, 2021-02-14 23:00:00
166.1, 2021-02-15 00:00:00
89.1, 2021-02-15 01:00:00
78.9, 2021-02-15 02:00:00
74.0, 2021-02-15 03:00:00
67.9, 2021-02-15 04:00:00
84.3, 2021-02-15 05:00:00
84.1, 2021-02-15 06:00:00
133.2, 2021-02-15 07:00:00
90.9, 2021-02-15 08:00:00
86.2, 2021-02-15 09:00:00
84.8, 2021-02-15 10:00:00
104.4, 2021-02-15 11:00:00
149.4, 2021-02-15 12:00:00
220.7, 2021-02-15 13:00:00
221.7, 2021-02-15 14:00:00
226.7, 2021-02-15 15:00:00
274.0, 2021-02-15 16:00:00
265.1, 2021-02-15 17:00:00
278.4, 2021-02-15 18:00:00
2.1, 2021-02-15 19:00:00
69.6, 2021-02-15 20:00:00
84.9, 2021-02-15 21:00:00
78.2, 2021-02-15 22:00:00
87.5, 2021-02-15 23:00:00
86.6, 2021-02-16 00:00:00
62.6, 2021-02-16 01:00:00
79.9, 2021-02-16 02:00:00
82.5, 2021-02-16 03:00:00
117.6, 2021-02-16 04:00:00
107.5, 2021-02-16 05:00:00
309.5, 2021-02-16 06:00:00
37.0, 2021-02-16 07:00:00
46.3, 2021-02-16 08:00:00
20.0, 2021-02-16 09:00:00
68.9, 2021-02-16 10:00:00
90.2, 2021-02-16 11:00:00
98.7, 2021-02-16 12:00:00
103.0, 2021-02-16 13:00:00
281.1, 2021-02-16 14:00:00
282.3, 2021-02-16 15:00:00
282.9, 2021-02-16 16:00:00
284.9, 2021-02-16 17:00:00
295.1, 2021-02-16 18:00:00
290.6, 2021-02-16 19:00:00
309.8, 2021-02-16 20:00:00
25.4, 2021-02-16 21:00:00
11.4, 2021-02-16 22:00:00
4.7, 2021-02-16 23:00:00
19.4, 2021-02-17 00:00:00
13.3, 2021-02-17 01:00:00
14.3, 2021-02-17 02:00:00
3.1, 2021-02-17 03:00:00
36.9, 2021-02-17 04:00:00
45.5, 2021-02-17 05:00:00
25.2, 2021-02-17 06:00:00
25.4, 2021-02-17 07:00:00
36.4, 2021-02-17 08:00:00
31.7, 2021-02-17 09:00:00
18.9, 2021-02-17 10:00:00
98.4, 2021-02-17 11:00:00
186.9, 2021-02-17 12:00:00
185.8, 2021-02-17 13:00:00
189.3, 2021-02-17 14:00:00
242.5, 2021-02-17 15:00:00
276.9, 2021-02-17 16:00:00
261.8, 2021-02-17 17:00:00
271.1, 2021-02-17 18:00:00
5.1, 2021-02-17 19:00:00
16.0, 2021-02-17 20:00:00
15.5, 2021-02-17 21:00:00
14.1, 2021-02-17 22:00:00
16.7, 2021-02-17 23:00:00
34.2, 2021-02-18 00:00:00
31.9, 2021-02-18 01:00:00
59.5, 2021-02-18 02:00:00
56.0, 2021-02-18 03:00:00
68.1, 2021-02-18 04:00:00
86.2, 2021-02-18 05:00:00
84.2, 2021-02-18 06:00:00
71.1, 2021-02-18 07:00:00
116.2, 2021-02-18 08:00:00
88.3, 2021-02-18 09:00:00
101.3, 2021-02-18 10:00:00
40.4, 2021-02-18 11:00:00
57.9, 2021-02-18 12:00:00
88.2, 2021-02-18 13:00:00
86.7, 2021-02-18 14:00:00
30.7, 2021-02-18 15:00:00
28.1, 2021-02-18 16:00:00
42.2, 2021-02-18 17:00:00
32.5, 2021-02-18 18:00:00
28.8, 2021-02-18 19:00:00
36.3, 2021-02-18 20:00:00
39.4, 2021-02-18 21:00:00
53.4, 2021-02-18 22:00:00
11.2, 2021-02-19 05:00:00
23.5, 2021-02-19 06:00:00
14.6, 2021-02-19 07:00:00
18.4, 2021-02-19 08:00:00
55.3, 2021-02-19 09:00:00
99.8, 2021-02-19 10:00:00
93.5, 2021-02-19 11:00:00
90.4, 2021-02-19 12:00:00
71.5, 2021-02-19 13:00:00
196.3, 2021-02-19 14:00:00
175.8, 2021-02-19 15:00:00
177.3, 2021-02-19 16:00:00
168.4, 2021-02-19 17:00:00
154.6, 2021-02-19 18:00:00
9.4, 2021-02-19 19:00:00
31.6, 2021-02-19 20:00:00
27.9, 2021-02-19 21:00:00
14.7, 2021-02-19 22:00:00
10.5, 2021-02-19 23:00:00
10.8, 2021-02-20 00:00:00
13.2, 2021-02-20 01:00:00
11.4, 2021-02-20 02:00:00
13.6, 2021-02-20 03:00:00
16.4, 2021-02-20 04:00:00
5.8, 2021-02-20 05:00:00
359.8, 2021-02-20 06:00:00
34.2, 2021-02-20 07:00:00
17.0, 2021-02-20 08:00:00
24.1, 2021-02-20 09:00:00
53.2, 2021-02-20 10:00:00
60.5, 2021-02-20 11:00:00
104.0, 2021-02-20 12:00:00
85.9, 2021-02-20 13:00:00
94.5, 2021-02-20 14:00:00
50.4, 2021-02-20 15:00:00
335.3, 2021-02-20 16:00:00
350.2, 2021-02-20 17:00:00
39.1, 2021-02-20 18:00:00
22.1, 2021-02-20 19:00:00
43.2, 2021-02-20 20:00:00
56.0, 2021-02-20 21:00:00
70.1, 2021-02-20 22:00:00
42.5, 2021-02-20 23:00:00
33.7, 2021-02-21 00:00:00
60.0, 2021-02-21 01:00:00
56.1, 2021-02-21 02:00:00
41.7, 2021-02-21 03:00:00
45.7, 2021-02-21 04:00:00
41.3, 2021-02-21 05:00:00
47.0, 2021-02-21 06:00:00
47.4, 2021-02-21 07:00:00
48.4, 2021-02-21 08:00:00
44.5, 2021-02-21 09:00:00
34.6, 2021-02-21 10:00:00
27.4, 2021-02-21 11:00:00
32.7, 2021-02-21 12:00:00
23.0, 2021-02-21 13:00:00
27.8, 2021-02-21 14:00:00
40.0, 2021-02-21 15:00:00
29.3, 2021-02-21 16:00:00
42.9, 2021-02-21 17:00:00
17.7, 2021-02-21 18:00:00
27.1, 2021-02-21 19:00:00
157.0, 2021-02-21 20:00:00
153.6, 2021-02-21 21:00:00
142.1, 2021-02-21 22:00:00
26.0, 2021-02-21 23:00:00
214.3, 2021-02-22 00:00:00
241.3, 2021-02-22 01:00:00
338.8, 2021-02-22 02:00:00
1.3, 2021-02-22 03:00:00
3.9, 2021-02-22 04:00:00
349.5, 2021-02-22 05:00:00
2.9, 2021-02-22 06:00:00
352.8, 2021-02-22 07:00:00
342.6, 2021-02-22 08:00:00
324.4, 2021-02-22 09:00:00
306.6, 2021-02-22 10:00:00
301.2, 2021-02-22 11:00:00
77.9, 2021-02-22 12:00:00
239.0, 2021-02-22 13:00:00
267.2, 2021-02-22 14:00:00
274.5, 2021-02-22 15:00:00
282.9, 2021-02-22 16:00:00
286.6, 2021-02-22 17:00:00
289.9, 2021-02-22 18:00:00
275.4, 2021-02-22 19:00:00
298.5, 2021-02-23 00:00:00
282.3, 2021-02-23 01:00:00
306.3, 2021-02-23 02:00:00
30.3, 2021-02-23 03:00:00
14.4, 2021-02-23 04:00:00
22.3, 2021-02-23 05:00:00
27.1, 2021-02-23 06:00:00
37.0, 2021-02-23 07:00:00
41.0, 2021-02-23 08:00:00
60.7, 2021-02-23 09:00:00
66.1, 2021-02-23 10:00:00
95.9, 2021-02-23 11:00:00
99.3, 2021-02-23 12:00:00
266.9, 2021-02-23 13:00:00
273.8, 2021-02-23 14:00:00
267.1, 2021-02-23 15:00:00
267.3, 2021-02-23 16:00:00
258.1, 2021-02-23 17:00:00
273.5, 2021-02-23 18:00:00
312.8, 2021-02-23 19:00:00
2.2, 2021-02-23 20:00:00
12.1, 2021-02-23 21:00:00
16.7, 2021-02-23 22:00:00
24.9, 2021-02-23 23:00:00
10.8, 2021-02-24 00:00:00
7.5, 2021-02-24 01:00:00
341.5, 2021-02-24 02:00:00
32.2, 2021-02-24 03:00:00
38.7, 2021-02-24 04:00:00
46.1, 2021-02-24 05:00:00
40.7, 2021-02-24 06:00:00
12.2, 2021-02-24 07:00:00
23.7, 2021-02-24 08:00:00
48.6, 2021-02-24 09:00:00
81.8, 2021-02-24 10:00:00
151.2, 2021-02-24 11:00:00
185.7, 2021-02-24 12:00:00
246.7, 2021-02-24 13:00:00
231.6, 2021-02-24 14:00:00
140.2, 2021-02-24 15:00:00
138.8, 2021-02-24 16:00:00
134.6, 2021-02-24 17:00:00
159.9, 2021-02-24 18:00:00
136.3, 2021-02-24 19:00:00
13.6, 2021-02-24 20:00:00
22.0, 2021-02-24 21:00:00
16.9, 2021-02-24 22:00:00
50.3, 2021-02-24 23:00:00
73.3, 2021-02-25 00:00:00
68.3, 2021-02-25 01:00:00
76.1, 2021-02-25 02:00:00
89.4, 2021-02-25 03:00:00
86.3, 2021-02-25 04:00:00
60.2, 2021-02-25 05:00:00
90.8, 2021-02-25 06:00:00
70.6, 2021-02-25 07:00:00
78.4, 2021-02-25 08:00:00
59.0, 2021-02-25 09:00:00
74.6, 2021-02-25 10:00:00
68.7, 2021-02-25 11:00:00
91.4, 2021-02-25 12:00:00
115.7, 2021-02-25 13:00:00
269.4, 2021-02-25 14:00:00
273.9, 2021-02-25 15:00:00
286.0, 2021-02-25 16:00:00
277.0, 2021-02-25 17:00:00
300.3, 2021-02-25 18:00:00
53.3, 2021-02-25 19:00:00
62.6, 2021-02-25 20:00:00
44.2, 2021-02-25 21:00:00
34.4, 2021-02-25 22:00:00
53.0, 2021-02-25 23:00:00
357.7, 2021-02-26 00:00:00
35.8, 2021-02-26 01:00:00
50.8, 2021-02-26 02:00:00
266.4, 2021-02-26 03:00:00
311.2, 2021-02-26 04:00:00
3.4, 2021-02-26 05:00:00
27.3, 2021-02-26 06:00:00
16.9, 2021-02-26 07:00:00
22.3, 2021-02-26 08:00:00
72.6, 2021-02-26 09:00:00
89.3, 2021-02-26 10:00:00
93.2, 2021-02-26 11:00:00
92.7, 2021-02-26 12:00:00
144.2, 2021-02-26 13:00:00
275.0, 2021-02-26 14:00:00
274.1, 2021-02-26 15:00:00
275.6, 2021-02-26 16:00:00
276.6, 2021-02-26 17:00:00
278.0, 2021-02-26 18:00:00
344.4, 2021-02-26 19:00:00
20.4, 2021-02-26 20:00:00
13.0, 2021-02-26 21:00:00
358.6, 2021-02-26 22:00:00
20.3, 2021-02-26 23:00:00
22.4, 2021-02-27 00:00:00
13.6, 2021-02-27 01:00:00
35.7, 2021-02-27 02:00:00
17.8, 2021-02-27 03:00:00
16.8, 2021-02-27 04:00:00
26.5, 2021-02-27 05:00:00
34.4, 2021-02-27 07:00:00
36.9, 2021-02-27 09:00:00
75.2, 2021-02-27 10:00:00
72.2, 2021-02-27 11:00:00
108.2, 2021-02-27 13:00:00
180.9, 2021-02-27 15:00:00
272.3, 2021-02-27 16:00:00
288.3, 2021-02-27 17:00:00
211.3, 2021-02-27 18:00:00
20.4, 2021-02-27 19:00:00
14.3, 2021-02-27 20:00:00
12.1, 2021-02-27 21:00:00
28.9, 2021-02-27 22:00:00
26.6, 2021-02-27 23:00:00
24.7, 2021-02-28 00:00:00
12.0, 2021-02-28 01:00:00
18.7, 2021-02-28 02:00:00
18.1, 2021-02-28 03:00:00
44.0, 2021-02-28 04:00:00
41.0, 2021-02-28 05:00:00
41.8, 2021-02-28 06:00:00
45.5, 2021-02-28 07:00:00
43.0, 2021-02-28 08:00:00
61.6, 2021-02-28 09:00:00
64.2, 2021-02-28 10:00:00
59.3, 2021-02-28 11:00:00
70.7, 2021-02-28 12:00:00
89.0, 2021-02-28 13:00:00
100.2, 2021-02-28 14:00:00
94.6, 2021-02-28 15:00:00
98.0, 2021-02-28 16:00:00
81.9, 2021-02-28 17:00:00
73.8, 2021-02-28 18:00:00
78.8, 2021-02-28 19:00:00
89.9, 2021-02-28 20:00:00
70.7, 2021-02-28 21:00:00
69.5, 2021-02-28 22:00:00
18.0, 2021-02-28 23:00:00
50.1, 2021-03-01 00:00:00
40.5, 2021-03-01 01:00:00
56.2, 2021-03-01 02:00:00
68.3, 2021-03-01 03:00:00
52.6, 2021-03-01 04:00:00
38.1, 2021-03-01 05:00:00
33.0, 2021-03-01 06:00:00
39.6, 2021-03-01 07:00:00
52.3, 2021-03-01 08:00:00
68.8, 2021-03-01 09:00:00
93.2, 2021-03-01 10:00:00
65.8, 2021-03-01 11:00:00
81.9, 2021-03-01 12:00:00
83.8, 2021-03-01 13:00:00
66.6, 2021-03-01 14:00:00
108.9, 2021-03-01 15:00:00
70.6, 2021-03-01 16:00:00
156.4, 2021-03-01 17:00:00
163.2, 2021-03-01 18:00:00
135.4, 2021-03-01 19:00:00
31.3, 2021-03-01 20:00:00
11.7, 2021-03-01 21:00:00
30.1, 2021-03-01 22:00:00
351.9, 2021-03-01 23:00:00
303.4, 2021-03-02 00:00:00
268.9, 2021-03-02 01:00:00
335.7, 2021-03-02 02:00:00
325.6, 2021-03-02 03:00:00
345.3, 2021-03-02 04:00:00
343.6, 2021-03-02 05:00:00
9.0, 2021-03-02 06:00:00
16.3, 2021-03-02 07:00:00
27.2, 2021-03-02 08:00:00
43.0, 2021-03-02 09:00:00
78.3, 2021-03-02 10:00:00
87.4, 2021-03-02 11:00:00
91.5, 2021-03-02 12:00:00
125.5, 2021-03-02 13:00:00
159.0, 2021-03-02 14:00:00
167.3, 2021-03-02 15:00:00
141.3, 2021-03-02 16:00:00
120.6, 2021-03-02 17:00:00
109.2, 2021-03-02 18:00:00
21.1, 2021-03-02 19:00:00
19.0, 2021-03-02 20:00:00
19.8, 2021-03-02 21:00:00
14.1, 2021-03-02 22:00:00
27.5, 2021-03-02 23:00:00
44.7, 2021-03-03 00:00:00
39.5, 2021-03-03 01:00:00
46.9, 2021-03-03 02:00:00
74.2, 2021-03-03 03:00:00
64.9, 2021-03-03 04:00:00
75.1, 2021-03-03 05:00:00
86.0, 2021-03-03 06:00:00
92.6, 2021-03-03 07:00:00
85.1, 2021-03-03 08:00:00
69.1, 2021-03-03 09:00:00
115.3, 2021-03-03 10:00:00
112.7, 2021-03-03 11:00:00
117.1, 2021-03-03 12:00:00
107.5, 2021-03-03 13:00:00
176.5, 2021-03-03 14:00:00
238.7, 2021-03-03 15:00:00
252.5, 2021-03-03 16:00:00
247.1, 2021-03-03 17:00:00
260.9, 2021-03-03 18:00:00
276.5, 2021-03-03 19:00:00
352.9, 2021-03-03 20:00:00
48.2, 2021-03-03 21:00:00
27.6, 2021-03-03 22:00:00
19.5, 2021-03-03 23:00:00
35.7, 2021-03-04 00:00:00
27.3, 2021-03-04 01:00:00
21.6, 2021-03-04 02:00:00
35.2, 2021-03-04 03:00:00
17.5, 2021-03-04 04:00:00
33.7, 2021-03-04 05:00:00
49.0, 2021-03-04 06:00:00
89.8, 2021-03-04 07:00:00
70.6, 2021-03-04 08:00:00
36.3, 2021-03-04 09:00:00
68.4, 2021-03-04 10:00:00
80.5, 2021-03-04 11:00:00
81.0, 2021-03-04 12:00:00
90.6, 2021-03-04 13:00:00
97.6, 2021-03-04 14:00:00
117.5, 2021-03-04 15:00:00
69.1, 2021-03-04 16:00:00
46.7, 2021-03-04 17:00:00
30.1, 2021-03-04 18:00:00
75.0, 2021-03-04 19:00:00
88.8, 2021-03-04 20:00:00
85.4, 2021-03-04 21:00:00
69.6, 2021-03-04 22:00:00
87.8, 2021-03-04 23:00:00
75.2, 2021-03-05 00:00:00
83.2, 2021-03-05 01:00:00
43.3, 2021-03-05 02:00:00
32.5, 2021-03-05 03:00:00
64.0, 2021-03-05 04:00:00
108.7, 2021-03-05 05:00:00
100.4, 2021-03-05 06:00:00
89.3, 2021-03-05 07:00:00
88.7, 2021-03-05 08:00:00
106.4, 2021-03-05 09:00:00
119.2, 2021-03-05 10:00:00
156.1, 2021-03-05 11:00:00
188.3, 2021-03-05 12:00:00
233.4, 2021-03-05 13:00:00
275.5, 2021-03-05 14:00:00
298.4, 2021-03-05 15:00:00
243.5, 2021-03-05 16:00:00
95.4, 2021-03-05 17:00:00
88.3, 2021-03-05 18:00:00
105.9, 2021-03-05 19:00:00
93.1, 2021-03-05 20:00:00
85.9, 2021-03-05 21:00:00
96.5, 2021-03-05 22:00:00
144.7, 2021-03-05 23:00:00
147.9, 2021-03-06 00:00:00
88.9, 2021-03-06 01:00:00
87.9, 2021-03-06 02:00:00
98.3, 2021-03-06 03:00:00
99.8, 2021-03-06 04:00:00
94.6, 2021-03-06 05:00:00
97.6, 2021-03-06 06:00:00
103.9, 2021-03-06 07:00:00
89.1, 2021-03-06 08:00:00
105.2, 2021-03-06 09:00:00
155.0, 2021-03-06 10:00:00
163.5, 2021-03-06 11:00:00
168.1, 2021-03-06 12:00:00
165.1, 2021-03-06 13:00:00
157.0, 2021-03-06 14:00:00
173.1, 2021-03-06 15:00:00
163.5, 2021-03-06 16:00:00
179.4, 2021-03-06 17:00:00
152.3, 2021-03-06 18:00:00
141.2, 2021-03-06 19:00:00
93.8, 2021-03-06 20:00:00
69.6, 2021-03-06 21:00:00
72.4, 2021-03-06 22:00:00
97.8, 2021-03-06 23:00:00
102.6, 2021-03-07 00:00:00
90.6, 2021-03-07 01:00:00
76.7, 2021-03-07 02:00:00
75.9, 2021-03-07 03:00:00
85.6, 2021-03-07 04:00:00
56.4, 2021-03-07 05:00:00
