station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, HEIGHT_OF_SNOW, time, snw_dpth, dwpt_temp, stn_pres
None, -0.689, None, None, None, None, 264.64, 2018-04-07 23:00:00, None, None, None
None, -0.299, None, None, None, None, 264.29, 2018-04-08 00:00:00, None, None, None
None, 0.298, None, None, None, None, 264.23, 2018-04-08 01:00:00, None, None, None
None, 0.41, None, None, None, None, 264.21, 2018-04-08 02:00:00, None, None, None
None, 0.214, None, None, None, None, 264.0, 2018-04-08 03:00:00, None, None, None
None, 0.224, None, None, None, None, 264.07, 2018-04-08 04:00:00, None, None, None
None, -0.429, None, None, None, None, 263.93, 2018-04-08 05:00:00, None, None, None
None, 0.745, None, None, None, None, 264.06, 2018-04-08 06:00:00, None, None, None
None, 0.512, None, None, None, None, 263.79, 2018-04-08 07:00:00, None, None, None
None, -0.048, None, None, None, None, 263.85, 2018-04-08 08:00:00, None, None, None
None, 2.237, None, None, None, None, 263.94, 2018-04-08 09:00:00, None, None, None
None, 2.732, None, None, None, None, 263.8, 2018-04-08 10:00:00, None, None, None
None, 3.727, None, None, None, None, 264.15, 2018-04-08 11:00:00, None, None, None
None, 6.328, None, None, None, None, 263.36, 2018-04-08 12:00:00, None, None, None
None, 5.215, None, None, None, None, 263.65, 2018-04-08 13:00:00, None, None, None
None, 5.144, None, None, None, None, 264.11, 2018-04-08 14:00:00, None, None, None
None, 6.97, None, None, None, None, 263.25, 2018-04-08 15:00:00, None, None, None
None, 6.007, None, None, None, None, 263.53, 2018-04-08 16:00:00, None, None, None
None, 5.891, None, None, None, None, 263.19, 2018-04-08 17:00:00, None, None, None
None, 5.289, None, None, None, None, 263.14, 2018-04-08 18:00:00, None, None, None
None, 4.622, None, None, None, None, 262.29, 2018-04-08 19:00:00, None, None, None
None, 3.46, None, None, None, None, 261.33, 2018-04-08 20:00:00, None, None, None
None, 2.984, None, None, None, None, 262.08, 2018-04-08 21:00:00, None, None, None
None, 2.544, None, None, None, None, 261.25, 2018-04-08 23:00:00, None, None, None
None, 2.032, None, None, None, None, 260.94, 2018-04-09 00:00:00, None, None, None
None, 1.816, None, None, None, None, 261.12, 2018-04-09 01:00:00, None, None, None
None, 1.863, None, None, None, None, 260.81, 2018-04-09 02:00:00, None, None, None
None, 1.258, None, None, None, None, 260.36, 2018-04-09 03:00:00, None, None, None
None, 1.454, None, None, None, None, 260.07, 2018-04-09 04:00:00, None, None, None
None, 1.472, None, None, None, None, 259.96, 2018-04-09 05:00:00, None, None, None
None, 1.658, None, None, None, None, 259.75, 2018-04-09 06:00:00, None, None, None
None, 1.761, None, None, None, None, 259.59, 2018-04-09 07:00:00, None, None, None
None, 1.947, None, None, None, None, 259.39, 2018-04-09 08:00:00, None, None, None
None, 1.985, None, None, None, None, 259.05, 2018-04-09 09:00:00, None, None, None
None, 2.498, None, None, None, None, 258.4, 2018-04-09 10:00:00, None, None, None
None, 2.909, None, None, None, None, 257.58, 2018-04-09 11:00:00, None, None, None
None, 3.414, None, None, None, None, 256.61, 2018-04-09 12:00:00, None, None, None
None, 3.714, None, None, None, None, 255.81, 2018-04-09 13:00:00, None, None, None
None, 4.35, None, None, None, None, 255.06, 2018-04-09 14:00:00, None, None, None
None, 5.525, None, None, None, None, 254.03, 2018-04-09 15:00:00, None, None, None
None, 4.838, None, None, None, None, 253.59, 2018-04-09 16:00:00, None, None, None
None, 4.566, None, None, None, None, 253.45, 2018-04-09 17:00:00, None, None, None
None, 5.026, None, None, None, None, 253.13, 2018-04-09 18:00:00, None, None, None
None, 4.444, None, None, None, None, 252.81, 2018-04-09 19:00:00, None, None, None
None, 4.106, None, None, None, None, 252.42, 2018-04-09 20:00:00, None, None, None
None, 3.114, None, None, None, None, 252.26, 2018-04-09 21:00:00, None, None, None
None, 3.03, None, None, None, None, 252.22, 2018-04-09 22:00:00, None, None, None
None, 3.282, None, None, None, None, 251.94, 2018-04-09 23:00:00, None, None, None
None, 3.647, None, None, None, None, 251.9, 2018-04-10 00:00:00, None, None, None
None, 3.17, None, None, None, None, 251.79, 2018-04-10 01:00:00, None, None, None
None, 3.534, None, None, None, None, 251.41, 2018-04-10 02:00:00, None, None, None
None, 3.572, None, None, None, None, 251.3, 2018-04-10 03:00:00, None, None, None
None, 3.31, None, None, None, None, 251.02, 2018-04-10 04:00:00, None, None, None
None, 4.547, None, None, None, None, 250.96, 2018-04-10 05:00:00, None, None, None
None, 3.694, None, None, None, None, 250.88, 2018-04-10 06:00:00, None, None, None
None, 3.712, None, None, None, None, 250.71, 2018-04-10 07:00:00, None, None, None
None, 3.292, None, None, None, None, 250.58, 2018-04-10 08:00:00, None, None, None
None, 3.694, None, None, None, None, 250.69, 2018-04-10 09:00:00, None, None, None
None, 4.012, None, None, None, None, 250.09, 2018-04-10 10:00:00, None, None, None
None, 5.138, None, None, None, None, 249.49, 2018-04-10 11:00:00, None, None, None
None, 2.237, None, None, None, None, 249.94, 2018-04-10 12:00:00, None, None, None
None, 3.058, None, None, None, None, 250.01, 2018-04-10 13:00:00, None, None, None
None, 4.8, None, None, None, None, 249.61, 2018-04-10 14:00:00, None, None, None
None, 4.838, None, None, None, None, 248.82, 2018-04-10 15:00:00, None, None, None
None, 3.882, None, None, None, None, 247.88, 2018-04-10 16:00:00, None, None, None
None, 3.283, None, None, None, None, 247.56, 2018-04-10 17:00:00, None, None, None
None, 2.751, None, None, None, None, 247.38, 2018-04-10 18:00:00, None, None, None
None, 1.444, None, None, None, None, 247.63, 2018-04-10 19:00:00, None, None, None
None, 0.159, None, None, None, None, 247.6, 2018-04-10 20:00:00, None, None, None
None, -0.326, None, None, None, None, 247.52, 2018-04-10 21:00:00, None, None, None
None, -0.345, None, None, None, None, 247.51, 2018-04-10 22:00:00, None, None, None
None, -0.465, None, None, None, None, 247.21, 2018-04-10 23:00:00, None, None, None
None, -0.708, None, None, None, None, 247.8, 2018-04-11 00:00:00, None, None, None
None, -0.494, None, None, None, None, 248.37, 2018-04-11 01:00:00, None, None, None
None, -0.82, None, None, None, None, 247.54, 2018-04-11 02:00:00, None, None, None
None, -0.978, None, None, None, None, 247.62, 2018-04-11 03:00:00, None, None, None
None, -1.127, None, None, None, None, 247.9, 2018-04-11 04:00:00, None, None, None
None, -1.258, None, None, None, None, 248.6, 2018-04-11 05:00:00, None, None, None
None, -1.295, None, None, None, None, 247.23, 2018-04-11 06:00:00, None, None, None
None, -1.36, None, None, None, None, 246.77, 2018-04-11 07:00:00, None, None, None
None, 0.568, None, None, None, None, 246.39, 2018-04-11 08:00:00, None, None, None
None, -0.251, None, None, None, None, 246.43, 2018-04-11 09:00:00, None, None, None
None, 0.001, None, None, None, None, 246.33, 2018-04-11 10:00:00, None, None, None
None, 1.566, None, None, None, None, 246.25, 2018-04-11 11:00:00, None, None, None
None, 2.349, None, None, None, None, 245.83, 2018-04-11 12:00:00, None, None, None
None, 3.301, None, None, None, None, 245.86, 2018-04-11 13:00:00, None, None, None
None, 3.413, None, None, None, None, 245.7, 2018-04-11 14:00:00, None, None, None
None, 1.305, None, None, None, None, 245.34, 2018-04-11 15:00:00, None, None, None
None, -2.117, None, None, None, None, 247.12, 2018-04-11 16:00:00, None, None, None
None, -2.015, None, None, None, None, 249.62, 2018-04-11 17:00:00, None, None, None
None, -2.211, None, None, None, None, 250.17, 2018-04-11 18:00:00, None, None, None
None, -1.884, None, None, None, None, 249.78, 2018-04-11 19:00:00, None, None, None
None, -2.52, None, None, None, None, 249.87, 2018-04-11 20:00:00, None, None, None
None, -2.688, None, None, None, None, 249.59, 2018-04-11 21:00:00, None, None, None
None, -2.846, None, None, None, None, 249.44, 2018-04-11 22:00:00, None, None, None
None, -3.043, None, None, None, None, 249.2, 2018-04-11 23:00:00, None, None, None
None, -2.602, None, None, None, None, 249.19, 2018-04-12 00:00:00, None, None, None
None, -2.724, None, None, None, None, 249.23, 2018-04-12 01:00:00, None, None, None
None, -2.986, None, None, None, None, 249.03, 2018-04-12 02:00:00, None, None, None
None, -3.182, None, None, None, None, 248.92, 2018-04-12 03:00:00, None, None, None
None, -3.568, None, None, None, None, 248.75, 2018-04-12 04:00:00, None, None, None
None, -3.219, None, None, None, None, 248.74, 2018-04-12 05:00:00, None, None, None
None, -3.108, None, None, None, None, 248.63, 2018-04-12 06:00:00, None, None, None
None, -3.408, None, None, None, None, 248.5, 2018-04-12 07:00:00, None, None, None
None, -1.891, None, None, None, None, 248.03, 2018-04-12 08:00:00, None, None, None
None, -2.37, None, None, None, None, 247.81, 2018-04-12 09:00:00, None, None, None
None, -1.893, None, None, None, None, 248.15, 2018-04-12 10:00:00, None, None, None
None, 0.511, None, None, None, None, 246.82, 2018-04-12 11:00:00, None, None, None
None, -0.418, None, None, None, None, 246.21, 2018-04-12 12:00:00, None, None, None
None, 1.743, None, None, None, None, 245.7, 2018-04-12 13:00:00, None, None, None
None, -0.008, None, None, None, None, 244.29, 2018-04-12 14:00:00, None, None, None
None, 0.942, None, None, None, None, 243.77, 2018-04-12 15:00:00, None, None, None
None, 1.333, None, None, None, None, 243.83, 2018-04-12 16:00:00, None, None, None
None, 0.139, None, None, None, None, 244.21, 2018-04-12 17:00:00, None, None, None
None, 0.299, None, None, None, None, 244.11, 2018-04-12 18:00:00, None, None, None
None, 0.225, None, None, None, None, 244.11, 2018-04-12 19:00:00, None, None, None
None, -0.167, None, None, None, None, 244.23, 2018-04-12 20:00:00, None, None, None
None, -0.102, None, None, None, None, 244.07, 2018-04-12 21:00:00, None, None, None
None, 0.065, None, None, None, None, 244.27, 2018-04-12 22:00:00, None, None, None
None, 0.055, None, None, None, None, 244.15, 2018-04-12 23:00:00, None, None, None
None, -0.727, None, None, None, None, 244.11, 2018-04-13 00:00:00, None, None, None
None, -0.158, None, None, None, None, 244.04, 2018-04-13 01:00:00, None, None, None
None, -0.381, None, None, None, None, 244.09, 2018-04-13 02:00:00, None, None, None
None, -0.912, None, None, None, None, 244.05, 2018-04-13 03:00:00, None, None, None
None, -1.36, None, None, None, None, 243.77, 2018-04-13 04:00:00, None, None, None
None, -2.024, None, None, None, None, 243.8, 2018-04-13 05:00:00, None, None, None
None, -1.958, None, None, None, None, 243.83, 2018-04-13 06:00:00, None, None, None
None, -1.482, None, None, None, None, 243.91, 2018-04-13 07:00:00, None, None, None
None, -0.933, None, None, None, None, 243.71, 2018-04-13 08:00:00, None, None, None
None, -1.054, None, None, None, None, 243.82, 2018-04-13 09:00:00, None, None, None
None, -1.25, None, None, None, None, 243.74, 2018-04-13 10:00:00, None, None, None
None, -1.259, None, None, None, None, 243.62, 2018-04-13 11:00:00, None, None, None
None, -1.959, None, None, None, None, 242.47, 2018-04-13 12:00:00, None, None, None
None, -1.641, None, None, None, None, 244.73, 2018-04-13 13:00:00, None, None, None
None, -0.96, None, None, None, None, 246.93, 2018-04-13 14:00:00, None, None, None
None, 0.297, None, None, None, None, 245.46, 2018-04-13 15:00:00, None, None, None
None, 1.116, None, None, None, None, 247.22, 2018-04-13 16:00:00, None, None, None
None, -0.215, None, None, None, None, 248.9, 2018-04-13 17:00:00, None, None, None
None, -1.212, None, None, None, None, 248.36, 2018-04-13 18:00:00, None, None, None
None, -1.987, None, None, None, None, 252.44, 2018-04-13 19:00:00, None, None, None
None, -2.22, None, None, None, None, 254.64, 2018-04-13 20:00:00, None, None, None
None, -2.361, None, None, None, None, 257.25, 2018-04-13 21:00:00, None, None, None
None, -2.286, None, None, None, None, 257.57, 2018-04-13 22:00:00, None, None, None
None, -2.342, None, None, None, None, 259.82, 2018-04-13 23:00:00, None, None, None
None, -2.482, None, None, None, None, 262.09, 2018-04-14 00:00:00, None, None, None
None, -2.435, None, None, None, None, 260.24, 2018-04-14 01:00:00, None, None, None
None, -2.837, None, None, None, None, 269.93, 2018-04-14 02:00:00, None, None, None
None, -2.734, None, None, None, None, 269.65, 2018-04-14 03:00:00, None, None, None
None, -2.567, None, None, None, None, 274.27, 2018-04-14 04:00:00, None, None, None
None, -2.687, None, None, None, None, 278.13, 2018-04-14 05:00:00, None, None, None
None, -2.81, None, None, None, None, 280.87, 2018-04-14 06:00:00, None, None, None
None, -2.855, None, None, None, None, 281.65, 2018-04-14 07:00:00, None, None, None
None, -2.285, None, None, None, None, 280.09, 2018-04-14 08:00:00, None, None, None
None, -0.878, None, None, None, None, 278.98, 2018-04-14 09:00:00, None, None, None
None, -0.076, None, None, None, None, 278.45, 2018-04-14 10:00:00, None, None, None
None, -0.466, None, None, None, None, 279.87, 2018-04-14 11:00:00, None, None, None
None, -0.094, None, None, None, None, 278.58, 2018-04-14 12:00:00, None, None, None
None, 0.325, None, None, None, None, 276.89, 2018-04-14 13:00:00, None, None, None
None, 1.154, None, None, None, None, 276.99, 2018-04-14 14:00:00, None, None, None
None, -0.559, None, None, None, None, 275.88, 2018-04-14 15:00:00, None, None, None
None, -0.272, None, None, None, None, 277.01, 2018-04-14 16:00:00, None, None, None
None, -0.392, None, None, None, None, 276.51, 2018-04-14 17:00:00, None, None, None
None, 0.408, None, None, None, None, 275.55, 2018-04-14 18:00:00, None, None, None
None, 0.362, None, None, None, None, 274.8, 2018-04-14 19:00:00, None, None, None
None, -0.812, None, None, None, None, 275.2, 2018-04-14 20:00:00, None, None, None
None, -1.903, None, None, None, None, 275.13, 2018-04-14 21:00:00, None, None, None
None, -2.22, None, None, None, None, 272.54, 2018-04-14 22:00:00, None, None, None
None, -2.154, None, None, None, None, 270.56, 2018-04-14 23:00:00, None, None, None
None, -2.248, None, None, None, None, 272.41, 2018-04-15 00:00:00, None, None, None
None, -2.171, None, None, None, None, 272.78, 2018-04-15 01:00:00, None, None, None
None, -2.385, None, None, None, None, 273.84, 2018-04-15 02:00:00, None, None, None
None, -2.332, None, None, None, None, 273.74, 2018-04-15 03:00:00, None, None, None
None, -2.488, None, None, None, None, 273.83, 2018-04-15 04:00:00, None, None, None
None, -2.525, None, None, None, None, 273.94, 2018-04-15 05:00:00, None, None, None
None, -2.528, None, None, None, None, 273.95, 2018-04-15 06:00:00, None, None, None
None, -2.295, None, None, None, None, 271.69, 2018-04-15 07:00:00, None, None, None
None, -1.688, None, None, None, None, 272.62, 2018-04-15 08:00:00, None, None, None
None, 0.204, None, None, None, None, 271.84, 2018-04-15 09:00:00, None, None, None
None, 1.21, None, None, None, None, 272.24, 2018-04-15 10:00:00, None, None, None
None, 1.946, None, None, None, None, 271.39, 2018-04-15 11:00:00, None, None, None
None, 1.863, None, None, None, None, 270.97, 2018-04-15 12:00:00, None, None, None
None, 1.053, None, None, None, None, 271.25, 2018-04-15 13:00:00, None, None, None
None, 1.045, None, None, None, None, 270.85, 2018-04-15 14:00:00, None, None, None
None, 0.393, None, None, None, None, 270.28, 2018-04-15 15:00:00, None, None, None
None, 1.166, None, None, None, None, 269.21, 2018-04-15 16:00:00, None, None, None
None, 0.038, None, None, None, None, 269.06, 2018-04-15 17:00:00, None, None, None
None, 0.122, None, None, None, None, 268.5, 2018-04-15 18:00:00, None, None, None
None, -0.614, None, None, None, None, 267.82, 2018-04-15 19:00:00, None, None, None
None, -0.968, None, None, None, None, 267.57, 2018-04-15 20:00:00, None, None, None
None, -1.24, None, None, None, None, 267.28, 2018-04-15 21:00:00, None, None, None
None, -1.426, None, None, None, None, 267.06, 2018-04-15 22:00:00, None, None, None
None, -1.678, None, None, None, None, 266.93, 2018-04-15 23:00:00, None, None, None
None, -1.93, None, None, None, None, 266.75, 2018-04-16 00:00:00, None, None, None
None, -2.155, None, None, None, None, 266.63, 2018-04-16 01:00:00, None, None, None
None, -2.248, None, None, None, None, 266.48, 2018-04-16 02:00:00, None, None, None
None, -2.406, None, None, None, None, 266.37, 2018-04-16 03:00:00, None, None, None
None, -2.604, None, None, None, None, 266.3, 2018-04-16 04:00:00, None, None, None
None, -2.735, None, None, None, None, 266.16, 2018-04-16 05:00:00, None, None, None
None, -2.744, None, None, None, None, 266.08, 2018-04-16 06:00:00, None, None, None
None, -2.96, None, None, None, None, 266.0, 2018-04-16 07:00:00, None, None, None
None, -2.146, None, None, None, None, 265.82, 2018-04-16 08:00:00, None, None, None
None, -2.397, None, None, None, None, 265.77, 2018-04-16 09:00:00, None, None, None
None, 0.923, None, None, None, None, 265.75, 2018-04-16 10:00:00, None, None, None
None, 2.228, None, None, None, None, 265.42, 2018-04-16 11:00:00, None, None, None
None, 3.135, None, None, None, None, 265.02, 2018-04-16 12:00:00, None, None, None
None, 2.776, None, None, None, None, 264.66, 2018-04-16 13:00:00, None, None, None
None, 2.821, None, None, None, None, 264.88, 2018-04-16 14:00:00, None, None, None
None, 3.265, None, None, None, None, 264.41, 2018-04-16 15:00:00, None, None, None
None, 2.564, None, None, None, None, 264.27, 2018-04-16 16:00:00, None, None, None
None, 2.116, None, None, None, None, 264.16, 2018-04-16 17:00:00, None, None, None
None, 1.547, None, None, None, None, 264.19, 2018-04-16 18:00:00, None, None, None
None, 1.034, None, None, None, None, 263.77, 2018-04-16 19:00:00, None, None, None
None, -0.25, None, None, None, None, 263.45, 2018-04-16 20:00:00, None, None, None
None, -0.297, None, None, None, None, 263.35, 2018-04-16 21:00:00, None, None, None
None, -0.167, None, None, None, None, 263.13, 2018-04-16 22:00:00, None, None, None
None, -0.242, None, None, None, None, 262.89, 2018-04-16 23:00:00, None, None, None
None, -0.597, None, None, None, None, 262.82, 2018-04-17 00:00:00, None, None, None
None, -0.987, None, None, None, None, 262.5, 2018-04-17 01:00:00, None, None, None
None, -0.838, None, None, None, None, 261.69, 2018-04-17 02:00:00, None, None, None
None, -1.211, None, None, None, None, 257.48, 2018-04-17 03:00:00, None, None, None
None, -1.388, None, None, None, None, 257.12, 2018-04-17 04:00:00, None, None, None
None, -2.023, None, None, None, None, 259.82, 2018-04-17 05:00:00, None, None, None
None, -2.574, None, None, None, None, 260.99, 2018-04-17 06:00:00, None, None, None
None, -2.518, None, None, None, None, 259.64, 2018-04-17 07:00:00, None, None, None
None, -2.64, None, None, None, None, 261.95, 2018-04-17 08:00:00, None, None, None
None, -2.042, None, None, None, None, 262.31, 2018-04-17 09:00:00, None, None, None
None, -0.623, None, None, None, None, 261.8, 2018-04-17 10:00:00, None, None, None
None, 0.346, None, None, None, None, 262.02, 2018-04-17 11:00:00, None, None, None
None, 1.323, None, None, None, None, 264.28, 2018-04-17 12:00:00, None, None, None
None, -0.035, None, None, None, None, 263.89, 2018-04-17 13:00:00, None, None, None
None, 0.942, None, None, None, None, 264.17, 2018-04-17 14:00:00, None, None, None
None, 0.57, None, None, None, None, 263.22, 2018-04-17 15:00:00, None, None, None
None, 0.7, None, None, None, None, 262.73, 2018-04-17 16:00:00, None, None, None
None, 0.653, None, None, None, None, 262.47, 2018-04-17 17:00:00, None, None, None
None, -0.194, None, None, None, None, 261.95, 2018-04-17 18:00:00, None, None, None
None, -0.288, None, None, None, None, 261.9, 2018-04-17 19:00:00, None, None, None
None, -0.959, None, None, None, None, 261.63, 2018-04-17 20:00:00, None, None, None
None, -1.285, None, None, None, None, 262.44, 2018-04-17 21:00:00, None, None, None
None, -1.313, None, None, None, None, 262.58, 2018-04-17 22:00:00, None, None, None
None, -1.201, None, None, None, None, 262.72, 2018-04-17 23:00:00, None, None, None
None, -1.09, None, None, None, None, 263.09, 2018-04-18 00:00:00, None, None, None
None, -1.239, None, None, None, None, 263.18, 2018-04-18 01:00:00, None, None, None
None, -1.352, None, None, None, None, 263.17, 2018-04-18 02:00:00, None, None, None
None, -1.547, None, None, None, None, 263.23, 2018-04-18 03:00:00, None, None, None
None, -1.612, None, None, None, None, 263.42, 2018-04-18 04:00:00, None, None, None
None, -1.734, None, None, None, None, 263.32, 2018-04-18 05:00:00, None, None, None
None, -1.996, None, None, None, None, 263.22, 2018-04-18 06:00:00, None, None, None
None, -1.846, None, None, None, None, 263.01, 2018-04-18 07:00:00, None, None, None
None, -0.885, None, None, None, None, 262.69, 2018-04-18 08:00:00, None, None, None
None, -0.241, None, None, None, None, 262.52, 2018-04-18 09:00:00, None, None, None
None, 0.56, None, None, None, None, 262.33, 2018-04-18 10:00:00, None, None, None
None, 0.932, None, None, None, None, 262.05, 2018-04-18 11:00:00, None, None, None
None, 0.887, None, None, None, None, 261.33, 2018-04-18 12:00:00, None, None, None
None, 1.127, None, None, None, None, 261.08, 2018-04-18 13:00:00, None, None, None
None, 2.686, None, None, None, None, 260.41, 2018-04-18 14:00:00, None, None, None
None, 1.883, None, None, None, None, 260.2, 2018-04-18 15:00:00, None, None, None
None, 1.332, None, None, None, None, 259.15, 2018-04-18 16:00:00, None, None, None
None, 0.056, None, None, None, None, 258.68, 2018-04-18 17:00:00, None, None, None
None, 1.491, None, None, None, None, 260.4, 2018-04-18 18:00:00, None, None, None
None, 0.867, None, None, None, None, 258.02, 2018-04-18 19:00:00, None, None, None
None, 0.271, None, None, None, None, 261.14, 2018-04-18 20:00:00, None, None, None
None, -0.717, None, None, None, None, 260.81, 2018-04-18 21:00:00, None, None, None
None, -0.838, None, None, None, None, 261.09, 2018-04-18 22:00:00, None, None, None
None, -0.708, None, None, None, None, 260.59, 2018-04-18 23:00:00, None, None, None
None, -0.429, None, None, None, None, 260.41, 2018-04-19 00:00:00, None, None, None
None, -0.82, None, None, None, None, 260.15, 2018-04-19 01:00:00, None, None, None
None, -1.557, None, None, None, None, 260.4, 2018-04-19 02:00:00, None, None, None
None, -1.445, None, None, None, None, 260.3, 2018-04-19 03:00:00, None, None, None
None, -1.063, None, None, None, None, 260.3, 2018-04-19 04:00:00, None, None, None
None, -0.858, None, None, None, None, 259.88, 2018-04-19 05:00:00, None, None, None
None, -1.426, None, None, None, None, 259.87, 2018-04-19 06:00:00, None, None, None
None, -0.271, None, None, None, None, 259.58, 2018-04-19 07:00:00, None, None, None
None, 0.381, None, None, None, None, 259.83, 2018-04-19 08:00:00, None, None, None
None, 1.444, None, None, None, None, 259.55, 2018-04-19 09:00:00, None, None, None
None, 2.741, None, None, None, None, 259.48, 2018-04-19 10:00:00, None, None, None
None, 3.592, None, None, None, None, 259.56, 2018-04-19 11:00:00, None, None, None
None, 3.068, None, None, None, None, 259.22, 2018-04-19 12:00:00, None, None, None
None, 2.62, None, None, None, None, 259.42, 2018-04-19 13:00:00, None, None, None
None, 2.852, None, None, None, None, 258.88, 2018-04-19 14:00:00, None, None, None
None, 1.975, None, None, None, None, 258.55, 2018-04-19 15:00:00, None, None, None
None, 0.988, None, None, None, None, 258.61, 2018-04-19 16:00:00, None, None, None
None, 0.707, None, None, None, None, 258.14, 2018-04-19 17:00:00, None, None, None
None, 0.874, None, None, None, None, 258.89, 2018-04-19 18:00:00, None, None, None
None, 0.399, None, None, None, None, 258.23, 2018-04-19 19:00:00, None, None, None
None, 0.232, None, None, None, None, 257.99, 2018-04-19 20:00:00, None, None, None
None, 0.148, None, None, None, None, 258.11, 2018-04-19 21:00:00, None, None, None
None, 0.204, None, None, None, None, 257.86, 2018-04-19 22:00:00, None, None, None
None, 0.185, None, None, None, None, 258.03, 2018-04-19 23:00:00, None, None, None
None, 0.454, None, None, None, None, 257.95, 2018-04-20 00:00:00, None, None, None
None, -0.066, None, None, None, None, 258.92, 2018-04-20 01:00:00, None, None, None
None, 0.371, None, None, None, None, 259.24, 2018-04-20 02:00:00, None, None, None
None, 0.092, None, None, None, None, 255.66, 2018-04-20 03:00:00, None, None, None
None, 0.055, None, None, None, None, 256.16, 2018-04-20 04:00:00, None, None, None
None, 0.074, None, None, None, None, 258.1, 2018-04-20 05:00:00, None, None, None
None, -0.522, None, None, None, None, 258.08, 2018-04-20 06:00:00, None, None, None
None, -0.514, None, None, None, None, 258.32, 2018-04-20 07:00:00, None, None, None
None, 0.111, None, None, None, None, 258.41, 2018-04-20 08:00:00, None, None, None
None, -0.075, None, None, None, None, 258.28, 2018-04-20 09:00:00, None, None, None
None, 0.829, None, None, None, None, 258.47, 2018-04-20 10:00:00, None, None, None
None, 1.575, None, None, None, None, 257.92, 2018-04-20 11:00:00, None, None, None
None, 1.332, None, None, None, None, 257.85, 2018-04-20 12:00:00, None, None, None
None, 1.92, None, None, None, None, 257.63, 2018-04-20 13:00:00, None, None, None
None, 1.705, None, None, None, None, 257.25, 2018-04-20 14:00:00, None, None, None
None, 1.276, None, None, None, None, 257.11, 2018-04-20 15:00:00, None, None, None
None, 1.667, None, None, None, None, 256.85, 2018-04-20 16:00:00, None, None, None
None, 1.396, None, None, None, None, 256.53, 2018-04-20 17:00:00, None, None, None
None, 1.128, None, None, None, None, 255.05, 2018-04-20 18:00:00, None, None, None
None, 1.183, None, None, None, None, 254.37, 2018-04-20 19:00:00, None, None, None
None, 0.979, None, None, None, None, 254.29, 2018-04-20 20:00:00, None, None, None
None, 0.587, None, None, None, None, 255.94, 2018-04-20 21:00:00, None, None, None
None, 1.044, None, None, None, None, 256.39, 2018-04-20 22:00:00, None, None, None
None, 1.015, None, None, None, None, 254.95, 2018-04-20 23:00:00, None, None, None
None, 1.453, None, None, None, None, 254.95, 2018-04-21 00:00:00, None, None, None
None, 1.211, None, None, None, None, 254.39, 2018-04-21 01:00:00, None, None, None
None, 0.95, None, None, None, None, 254.26, 2018-04-21 02:00:00, None, None, None
None, 0.513, None, None, None, None, 254.05, 2018-04-21 03:00:00, None, None, None
None, -0.689, None, None, None, None, 254.57, 2018-04-21 04:00:00, None, None, None
None, -1.565, None, None, None, None, 256.96, 2018-04-21 05:00:00, None, None, None
None, -1.948, None, None, None, None, 257.99, 2018-04-21 06:00:00, None, None, None
None, -2.331, None, None, None, None, 261.69, 2018-04-21 07:00:00, None, None, None
None, -2.5, None, None, None, None, 263.19, 2018-04-21 08:00:00, None, None, None
None, -1.929, None, None, None, None, 263.98, 2018-04-21 09:00:00, None, None, None
None, -2.247, None, None, None, None, 263.67, 2018-04-21 10:00:00, None, None, None
None, -0.79, None, None, None, None, 260.25, 2018-04-21 16:00:00, None, None, None
None, -1.471, None, None, None, None, 262.63, 2018-04-21 17:00:00, None, None, None
None, -0.94, None, None, None, None, 262.04, 2018-04-21 18:00:00, None, None, None
None, -1.593, None, None, None, None, 263.58, 2018-04-21 19:00:00, None, None, None
None, -1.752, None, None, None, None, 266.33, 2018-04-21 20:00:00, None, None, None
None, -2.733, None, None, None, None, 266.11, 2018-04-21 21:00:00, None, None, None
None, -2.415, None, None, None, None, 265.98, 2018-04-21 22:00:00, None, None, None
None, -2.462, None, None, None, None, 266.09, 2018-04-21 23:00:00, None, None, None
None, -2.425, None, None, None, None, 265.99, 2018-04-22 00:00:00, None, None, None
None, -2.257, None, None, None, None, 265.96, 2018-04-22 01:00:00, None, None, None
None, -2.481, None, None, None, None, 265.57, 2018-04-22 02:00:00, None, None, None
None, -2.556, None, None, None, None, 265.46, 2018-04-22 03:00:00, None, None, None
None, -2.659, None, None, None, None, 265.11, 2018-04-22 04:00:00, None, None, None
None, -3.354, None, None, None, None, 265.04, 2018-04-22 05:00:00, None, None, None
None, -3.569, None, None, None, None, 264.88, 2018-04-22 06:00:00, None, None, None
None, -3.56, None, None, None, None, 264.75, 2018-04-22 07:00:00, None, None, None
None, -1.482, None, None, None, None, 264.18, 2018-04-22 08:00:00, None, None, None
None, 0.671, None, None, None, None, 263.98, 2018-04-22 09:00:00, None, None, None
None, 1.445, None, None, None, None, 264.06, 2018-04-22 10:00:00, None, None, None
None, 1.781, None, None, None, None, 263.22, 2018-04-22 11:00:00, None, None, None
None, 3.166, None, None, None, None, 261.09, 2018-04-22 12:00:00, None, None, None
None, 2.438, None, None, None, None, 261.39, 2018-04-22 13:00:00, None, None, None
None, 2.253, None, None, None, None, 260.92, 2018-04-22 14:00:00, None, None, None
