station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -6.713, -2.3, -6999.0, -6999.0, -6999.0, -6999.0, -6.7, -6.7, 0.4, -6999.0, 0.0, 2020-04-03 05:00:00, -3.0, -2.664, -6999.0
None, -6.95, -2.3, -6999.0, -6999.0, -6999.0, -6999.0, -7.0, -7.0, 0.4, -6999.0, 0.0, 2020-04-03 06:00:00, -2.0, -2.483, -6999.0
None, -7.17, -7.0, -6999.0, -6999.0, -6999.0, -6999.0, -7.2, -7.2, 0.6, -6999.0, 1.0, 2020-04-03 07:00:00, -2.0, -1.74, -6999.0
None, -6.86, -6.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.9, -7.2, 0.4, -6999.0, 1.0, 2020-04-03 08:00:00, -1.0, -1.199, -6999.0
None, -6.068, -6.0, -6999.0, -6999.0, -6999.0, -6999.0, -6.1, -7.2, 0.1, -6999.0, 0.0, 2020-04-03 09:00:00, -1.0, -1.001, -6999.0
None, -5.477, -5.1, -6999.0, -6999.0, -6999.0, -6999.0, -5.5, -7.2, 0.2, -6999.0, 1.0, 2020-04-03 10:00:00, 0.0, -0.46, -6999.0
None, -1.515, -1.1, -6999.0, -6999.0, -6999.0, -6999.0, -1.5, -7.2, -0.1, -6999.0, -1.0, 2020-04-03 11:00:00, -1.0, -1.296, -6999.0
None, 0.908, 1.7, -6999.0, -6999.0, -6999.0, -6999.0, 0.9, -7.2, 0.0, -6999.0, -1.0, 2020-04-03 12:00:00, -3.0, -2.501, -6999.0
None, 1.64, 1.7, -6999.0, -6999.0, -6999.0, -6999.0, 1.6, -7.2, 0.0, -6999.0, -1.0, 2020-04-03 13:00:00, -4.0, -3.706, -6999.0
None, 2.909, 2.9, -6999.0, -6999.0, -6999.0, -6999.0, 2.9, -7.2, 0.0, -6999.0, -2.0, 2020-04-03 14:00:00, -5.0, None, -6999.0
None, 0.007, 2.9, -6999.0, -6999.0, -6999.0, -6999.0, 0.0, -7.2, 0.1, -6999.0, 0.0, 2020-04-03 15:00:00, -5.0, None, -6999.0
None, 0.008, None, None, None, None, None, None, None, None, None, None, 2020-04-03 16:00:00, None, None, None
None, 0.23, None, None, None, None, None, None, None, None, None, None, 2020-04-03 17:00:00, None, None, None
None, -1.864, 2.9, -6999.0, -6999.0, -6999.0, -6999.0, -1.9, -7.2, 0.0, -6999.0, 0.0, 2020-04-03 18:00:00, -5.0, None, -6999.0
None, -3.585, -1.9, -6999.0, -6999.0, -6999.0, -6999.0, -3.6, -3.6, 0.2, -6999.0, 0.0, 2020-04-03 19:00:00, -5.0, None, -6999.0
None, -3.956, -1.9, -6999.0, -6999.0, -6999.0, -6999.0, -4.0, -4.0, 0.4, -6999.0, 0.0, 2020-04-03 20:00:00, -6.0, None, -6999.0
None, -4.023, -1.9, -6999.0, -6999.0, -6999.0, -6999.0, -4.0, -4.1, 0.0, -6999.0, 0.0, 2020-04-03 21:00:00, -5.0, None, -6999.0
None, -4.676, -1.9, -6999.0, -6999.0, -6999.0, -6999.0, -4.7, -4.7, 0.0, -6999.0, 0.0, 2020-04-03 22:00:00, -5.0, None, -6999.0
None, -5.216, -1.9, -6999.0, -6999.0, -6999.0, -6999.0, -5.2, -5.2, 0.0, -6999.0, 0.0, 2020-04-03 23:00:00, -6.0, None, -6999.0
None, -5.38, -1.9, -6999.0, -6999.0, -6999.0, -6999.0, -5.4, -5.4, 0.0, -6999.0, 0.0, 2020-04-04 00:00:00, -5.0, None, -6999.0
None, -5.981, -1.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.0, -6.0, -0.1, -6999.0, 0.0, 2020-04-04 01:00:00, -5.0, None, -6999.0
None, -5.939, -1.9, -6999.0, -6999.0, -6999.0, -6999.0, -5.9, -6.1, 0.0, -6999.0, 0.0, 2020-04-04 02:00:00, -5.0, None, -6999.0
None, -6.417, -1.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.4, -6.4, 0.0, -6999.0, 0.0, 2020-04-04 03:00:00, -5.0, None, -6999.0
None, -6.889, -1.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.9, -6.9, 0.0, -6999.0, 0.0, 2020-04-04 04:00:00, -6.0, None, -6999.0
None, -7.62, -1.9, -6999.0, -6999.0, -6999.0, -6999.0, -7.6, -7.6, -0.1, -6999.0, 0.0, 2020-04-04 05:00:00, -6.0, None, -6999.0
None, -8.04, -1.9, -6999.0, -6999.0, -6999.0, -6999.0, -8.0, -8.1, 0.0, -6999.0, 0.0, 2020-04-04 06:00:00, -6.0, None, -6999.0
None, -8.88, -8.0, -6999.0, -6999.0, -6999.0, -6999.0, -8.9, -8.9, -0.2, -6999.0, 0.0, 2020-04-04 07:00:00, -6.0, None, -6999.0
None, -7.66, -7.7, -6999.0, -6999.0, -6999.0, -6999.0, -7.7, -9.1, 0.0, -6999.0, 0.0, 2020-04-04 08:00:00, -6.0, None, -6999.0
None, -5.588, -5.5, -6999.0, -6999.0, -6999.0, -6999.0, -5.6, -9.1, 0.0, -6999.0, 0.0, 2020-04-04 09:00:00, -5.0, None, -6999.0
None, -4.868, -4.4, -6999.0, -6999.0, -6999.0, -6999.0, -4.9, -9.1, -0.1, -6999.0, 0.0, 2020-04-04 10:00:00, -6.0, None, -6999.0
None, -1.563, -1.3, -6999.0, -6999.0, -6999.0, -6999.0, -1.6, -9.1, 0.0, -6999.0, 0.0, 2020-04-04 11:00:00, -5.0, None, -6999.0
None, 2.089, 2.3, -6999.0, -6999.0, -6999.0, -6999.0, 2.1, -9.1, 0.0, -6999.0, 0.0, 2020-04-04 12:00:00, -5.0, None, -6999.0
None, 2.785, None, None, None, None, None, None, None, None, None, None, 2020-04-04 13:00:00, None, None, None
None, -0.107, None, None, None, None, None, None, None, None, None, None, 2020-04-04 14:00:00, None, None, None
None, 0.121, 3.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.1, -9.1, 0.0, -6999.0, 0.0, 2020-04-04 15:00:00, -5.0, None, -6999.0
None, 1.515, 3.1, -6999.0, -6999.0, -6999.0, -6999.0, 1.5, -9.1, -0.1, -6999.0, 0.0, 2020-04-04 16:00:00, -5.0, None, -6999.0
None, 0.984, 3.1, -6999.0, -6999.0, -6999.0, -6999.0, 1.0, -9.1, 0.2, -6999.0, 0.0, 2020-04-04 17:00:00, -5.0, None, -6999.0
None, 1.186, 3.1, -6999.0, -6999.0, -6999.0, -6999.0, 1.2, -9.1, 0.0, -6999.0, 0.0, 2020-04-04 18:00:00, -6.0, None, -6999.0
None, -0.479, 1.2, -6999.0, -6999.0, -6999.0, -6999.0, -0.5, -0.5, 0.0, -6999.0, 0.0, 2020-04-04 19:00:00, -5.0, None, -6999.0
None, -1.947, None, None, None, None, None, None, None, None, None, None, 2020-04-04 20:00:00, None, None, None
None, -2.609, 1.2, -6999.0, -6999.0, -6999.0, -6999.0, -2.6, -2.6, 0.0, -6999.0, 0.0, 2020-04-04 21:00:00, -5.0, None, -6999.0
None, -3.133, 1.2, -6999.0, -6999.0, -6999.0, -6999.0, -3.1, -3.1, -0.1, -6999.0, 0.0, 2020-04-04 22:00:00, -5.0, None, -6999.0
None, -3.372, 1.2, -6999.0, -6999.0, -6999.0, -6999.0, -3.4, -3.4, 0.0, -6999.0, 0.0, 2020-04-04 23:00:00, -5.0, None, -6999.0
None, -3.448, 1.2, -6999.0, -6999.0, -6999.0, -6999.0, -3.4, -3.5, 0.0, -6999.0, 0.0, 2020-04-05 00:00:00, -5.0, None, -6999.0
None, -3.649, 1.2, -6999.0, -6999.0, -6999.0, -6999.0, -3.6, -3.8, 0.0, -6999.0, 0.0, 2020-04-05 01:00:00, -5.0, None, -6999.0
None, -3.936, 1.2, -6999.0, -6999.0, -6999.0, -6999.0, -3.9, -4.0, 0.0, -6999.0, 0.0, 2020-04-05 02:00:00, -5.0, None, -6999.0
None, -4.512, None, None, None, None, None, None, None, None, None, None, 2020-04-05 03:00:00, None, None, None
None, -4.676, None, None, None, None, None, None, None, None, None, None, 2020-04-05 04:00:00, None, None, None
None, -5.283, None, None, None, None, None, None, None, None, None, None, 2020-04-05 05:00:00, None, None, None
None, -5.875, None, None, None, None, None, None, None, None, None, None, 2020-04-05 06:00:00, None, None, None
None, -6.527, None, None, None, None, None, None, None, None, None, None, 2020-04-05 07:00:00, None, None, None
None, -5.572, None, None, None, None, None, None, None, None, None, None, 2020-04-05 08:00:00, None, None, None
None, -3.821, -3.8, -6999.0, -6999.0, -6999.0, -6999.0, -3.8, -6.7, 0.0, -6999.0, 0.0, 2020-04-05 09:00:00, -5.0, None, -6999.0
None, -0.567, -0.5, -6999.0, -6999.0, -6999.0, -6999.0, -0.6, -6.7, 0.0, -6999.0, 0.0, 2020-04-05 10:00:00, -6.0, None, -6999.0
None, 0.474, 0.6, -6999.0, -6999.0, -6999.0, -6999.0, 0.5, -6.7, 0.0, -6999.0, 0.0, 2020-04-05 11:00:00, -5.0, None, -6999.0
None, 3.158, 3.4, -6999.0, -6999.0, -6999.0, -6999.0, 3.2, -6.7, 0.0, -6999.0, 0.0, 2020-04-05 12:00:00, -6.0, None, -6999.0
None, 4.899, 5.4, -6999.0, -6999.0, -6999.0, -6999.0, 4.9, -6.7, -0.1, -6999.0, 0.0, 2020-04-05 13:00:00, -6.0, None, -6999.0
None, 5.023, 5.6, -6999.0, -6999.0, -6999.0, -6999.0, 5.0, -6.7, 0.1, -6999.0, 0.0, 2020-04-05 14:00:00, -6.0, None, -6999.0
None, 2.471, 5.6, -6999.0, -6999.0, -6999.0, -6999.0, 2.5, -6.7, 0.0, -6999.0, 0.0, 2020-04-05 15:00:00, -6.0, None, -6999.0
None, 1.94, 5.6, -6999.0, -6999.0, -6999.0, -6999.0, 1.9, -6.7, 0.0, -6999.0, 0.0, 2020-04-05 16:00:00, -5.0, None, -6999.0
None, 1.135, 5.6, -6999.0, -6999.0, -6999.0, -6999.0, 1.1, -6.7, 0.0, -6999.0, 0.0, 2020-04-05 17:00:00, -5.0, None, -6999.0
None, 0.617, 5.6, -6999.0, -6999.0, -6999.0, -6999.0, 0.6, -6.7, 0.1, -6999.0, 0.0, 2020-04-05 18:00:00, -5.0, None, -6999.0
None, 0.371, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, 0.4, 0.4, 0.0, -6999.0, 0.0, 2020-04-05 19:00:00, -6.0, None, -6999.0
None, -0.905, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, -0.9, -0.9, 0.0, -6999.0, 0.0, 2020-04-05 20:00:00, -5.0, None, -6999.0
None, -1.063, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, -1.1, -1.1, 0.0, -6999.0, 0.0, 2020-04-05 21:00:00, -5.0, None, -6999.0
None, -1.26, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, -1.3, -1.3, 0.0, -6999.0, 0.0, 2020-04-05 22:00:00, -5.0, None, -6999.0
None, -1.487, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, -1.5, -1.5, -0.1, -6999.0, 0.0, 2020-04-05 23:00:00, -5.0, None, -6999.0
None, -2.076, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, -2.1, -2.1, 0.0, -6999.0, 0.0, 2020-04-06 00:00:00, -5.0, None, -6999.0
None, -2.466, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, -2.5, -2.5, 0.0, -6999.0, 0.0, 2020-04-06 01:00:00, -5.0, None, -6999.0
None, -2.266, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, -2.3, -2.6, 0.0, -6999.0, 0.0, 2020-04-06 02:00:00, -5.0, None, -6999.0
None, -2.59, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, -2.6, -2.6, 0.0, -6999.0, 0.0, 2020-04-06 03:00:00, -5.0, None, -6999.0
None, -3.124, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, -3.1, -3.2, -0.1, -6999.0, 0.0, 2020-04-06 04:00:00, -5.0, None, -6999.0
None, -3.21, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, -3.2, -3.2, 0.2, -6999.0, 0.0, 2020-04-06 05:00:00, -5.0, None, -6999.0
None, -3.401, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, -3.4, -3.5, 0.0, -6999.0, 0.0, 2020-04-06 06:00:00, -5.0, None, -6999.0
None, -4.023, -3.4, -6999.0, -6999.0, -6999.0, -6999.0, -4.0, -4.1, 0.0, -6999.0, 0.0, 2020-04-06 07:00:00, -5.0, None, -6999.0
None, -1.923, -1.9, -6999.0, -6999.0, -6999.0, -6999.0, -1.9, -4.1, -0.2, -6999.0, 0.0, 2020-04-06 08:00:00, -6.0, None, -6999.0
None, -0.074, 0.1, -6999.0, -6999.0, -6999.0, -6999.0, -0.1, -4.1, 0.0, -6999.0, 0.0, 2020-04-06 09:00:00, -5.0, None, -6999.0
None, 2.703, 2.7, -6999.0, -6999.0, -6999.0, -6999.0, 2.7, -4.1, -0.2, -6999.0, 0.0, 2020-04-06 10:00:00, -5.0, None, -6999.0
None, 5.132, 5.1, -6999.0, -6999.0, -6999.0, -6999.0, 5.1, -4.1, -0.1, -6999.0, 0.0, 2020-04-06 11:00:00, -5.0, None, -6999.0
None, 7.02, 7.1, -6999.0, -6999.0, -6999.0, -6999.0, 7.0, -4.1, -0.2, -6999.0, 0.0, 2020-04-06 12:00:00, -5.0, None, -6999.0
None, 7.07, 7.6, -6999.0, -6999.0, -6999.0, -6999.0, 7.1, -4.1, 0.0, -6999.0, 0.0, 2020-04-06 13:00:00, -5.0, None, -6999.0
None, 5.887, 9.2, -6999.0, -6999.0, -6999.0, -6999.0, 5.9, -4.1, 0.1, -6999.0, 0.0, 2020-04-06 14:00:00, -5.0, None, -6999.0
None, 6.251, 9.2, -6999.0, -6999.0, -6999.0, -6999.0, 6.3, -4.1, 0.0, -6999.0, 0.0, 2020-04-06 15:00:00, -6.0, None, -6999.0
None, 5.965, 9.2, -6999.0, -6999.0, -6999.0, -6999.0, 6.0, -4.1, 0.0, -6999.0, 0.0, 2020-04-06 16:00:00, -6.0, None, -6999.0
None, 4.239, 9.2, -6999.0, -6999.0, -6999.0, -6999.0, 4.2, -4.1, -0.1, -6999.0, 0.0, 2020-04-06 17:00:00, -6.0, None, -6999.0
None, 4.126, 9.2, -6999.0, -6999.0, -6999.0, -6999.0, 4.1, -4.1, 0.1, -6999.0, 0.0, 2020-04-06 18:00:00, -6.0, None, -6999.0
None, 3.441, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 3.4, 3.4, -0.3, -6999.0, 0.0, 2020-04-06 19:00:00, -6.0, None, -6999.0
None, 2.7, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 2.7, 2.7, 0.2, -6999.0, 0.0, 2020-04-06 20:00:00, -6.0, None, -6999.0
None, 1.66, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 1.7, 1.6, 0.0, -6999.0, 0.0, 2020-04-06 21:00:00, -6.0, None, -6999.0
None, 0.743, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.7, 0.7, -0.2, -6999.0, 0.0, 2020-04-06 22:00:00, -6.0, None, -6999.0
None, 2.175, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 2.2, 0.7, 0.0, -6999.0, 0.0, 2020-04-06 23:00:00, -6.0, None, -6999.0
None, 0.914, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.9, 0.7, 0.0, -6999.0, 0.0, 2020-04-07 00:00:00, -6.0, None, -6999.0
None, 0.725, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.7, 0.4, -0.1, -6999.0, 0.0, 2020-04-07 01:00:00, -6.0, None, -6999.0
None, 0.924, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.9, 0.4, -0.1, -6999.0, 0.0, 2020-04-07 02:00:00, -6.0, None, -6999.0
None, 0.867, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.9, 0.4, 0.0, -6999.0, 0.0, 2020-04-07 03:00:00, -5.0, None, -6999.0
None, 0.271, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.3, 0.1, 0.0, -6999.0, 0.0, 2020-04-07 04:00:00, -5.0, None, -6999.0
None, 0.394, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.4, 0.1, 0.0, -6999.0, 0.0, 2020-04-07 05:00:00, -6.0, None, -6999.0
None, -0.118, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, -0.1, -0.4, 0.0, -6999.0, 0.0, 2020-04-07 06:00:00, -5.0, None, -6999.0
None, 0.114, 0.2, -6999.0, -6999.0, -6999.0, -6999.0, 0.1, -0.5, 0.0, -6999.0, 0.0, 2020-04-07 07:00:00, -6.0, None, -6999.0
None, 1.468, 1.5, -6999.0, -6999.0, -6999.0, -6999.0, 1.5, -0.5, -0.2, -6999.0, 0.0, 2020-04-07 08:00:00, -6.0, None, -6999.0
None, 3.516, 3.5, -6999.0, -6999.0, -6999.0, -6999.0, 3.5, -0.5, 0.0, -6999.0, 0.0, 2020-04-07 09:00:00, -6.0, None, -6999.0
None, 5.132, 6.1, -6999.0, -6999.0, -6999.0, -6999.0, 5.1, -0.5, -0.2, -6999.0, 0.0, 2020-04-07 10:00:00, -5.0, None, -6999.0
None, 6.808, 6.8, -6999.0, -6999.0, -6999.0, -6999.0, 6.8, -0.5, -0.1, -6999.0, 0.0, 2020-04-07 11:00:00, -5.0, None, -6999.0
None, 7.04, 7.6, -6999.0, -6999.0, -6999.0, -6999.0, 7.0, -0.5, 0.0, -6999.0, 0.0, 2020-04-07 12:00:00, -5.0, None, -6999.0
None, 8.81, 8.8, -6999.0, -6999.0, -6999.0, -6999.0, 8.8, -0.5, -0.1, -6999.0, 0.0, 2020-04-07 13:00:00, -5.0, None, -6999.0
None, 9.14, 9.5, -6999.0, -6999.0, -6999.0, -6999.0, 9.1, -0.5, 0.0, -6999.0, -1.0, 2020-04-07 14:00:00, -6.0, None, -6999.0
None, 8.54, 9.5, -6999.0, -6999.0, -6999.0, -6999.0, 8.5, -0.5, -0.1, -6999.0, 0.0, 2020-04-07 15:00:00, -6.0, None, -6999.0
None, 9.08, 9.5, -6999.0, -6999.0, -6999.0, -6999.0, 9.1, -0.5, 0.0, -6999.0, 0.0, 2020-04-07 16:00:00, -6.0, None, -6999.0
None, 7.52, 9.5, -6999.0, -6999.0, -6999.0, -6999.0, 7.5, -0.5, 0.0, -6999.0, 0.0, 2020-04-07 17:00:00, -6.0, None, -6999.0
None, 5.663, 9.5, -6999.0, -6999.0, -6999.0, -6999.0, 5.7, -0.5, 0.0, -6999.0, 0.0, 2020-04-07 18:00:00, -6.0, None, -6999.0
None, 3.203, 5.7, -6999.0, -6999.0, -6999.0, -6999.0, 3.2, 2.9, 0.1, -6999.0, 0.0, 2020-04-07 19:00:00, -6.0, None, -6999.0
None, 2.046, 5.7, -6999.0, -6999.0, -6999.0, -6999.0, 2.0, 2.0, -0.3, -6999.0, 0.0, 2020-04-07 20:00:00, -6.0, None, -6999.0
None, 1.7, 5.7, -6999.0, -6999.0, -6999.0, -6999.0, 1.7, 1.7, -0.1, -6999.0, 0.0, 2020-04-07 21:00:00, -6.0, None, -6999.0
None, 1.009, 5.7, -6999.0, -6999.0, -6999.0, -6999.0, 1.0, 1.0, -0.1, -6999.0, 0.0, 2020-04-07 22:00:00, -6.0, None, -6999.0
None, 0.735, 5.7, -6999.0, -6999.0, -6999.0, -6999.0, 0.7, 0.4, -0.2, -6999.0, 0.0, 2020-04-07 23:00:00, -6.0, None, -6999.0
None, -0.096, 5.7, -6999.0, -6999.0, -6999.0, -6999.0, -0.1, -0.1, 0.0, -6999.0, 0.0, 2020-04-08 00:00:00, -6.0, None, -6999.0
None, -0.568, 5.7, -6999.0, -6999.0, -6999.0, -6999.0, -0.6, -0.6, -0.1, -6999.0, 0.0, 2020-04-08 01:00:00, -6.0, None, -6999.0
None, -0.795, 5.7, -6999.0, -6999.0, -6999.0, -6999.0, -0.8, -0.8, 0.0, -6999.0, 0.0, 2020-04-08 02:00:00, -6.0, None, -6999.0
None, -1.601, 5.7, -6999.0, -6999.0, -6999.0, -6999.0, -1.6, -1.6, 0.0, -6999.0, 0.0, 2020-04-08 03:00:00, -6.0, None, -6999.0
None, -1.895, 5.7, -6999.0, -6999.0, -6999.0, -6999.0, -1.9, -1.9, -0.2, -6999.0, 0.0, 2020-04-08 04:00:00, -6.0, None, -6999.0
None, -2.961, 5.7, -6999.0, -6999.0, -6999.0, -6999.0, -3.0, -3.0, 0.0, -6999.0, 0.0, 2020-04-08 05:00:00, -6.0, None, -6999.0
None, -3.304, 5.7, -6999.0, -6999.0, -6999.0, -6999.0, -3.3, -3.3, 0.0, -6999.0, 0.0, 2020-04-08 06:00:00, -6.0, None, -6999.0
None, -3.438, -3.2, -6999.0, -6999.0, -6999.0, -6999.0, -3.4, -3.5, -0.2, -6999.0, 0.0, 2020-04-08 07:00:00, -6.0, None, -6999.0
None, -1.163, -1.2, -6999.0, -6999.0, -6999.0, -6999.0, -1.2, -3.5, -0.2, -6999.0, 0.0, 2020-04-08 08:00:00, -6.0, None, -6999.0
None, 0.58, 0.6, -6999.0, -6999.0, -6999.0, -6999.0, 0.6, -3.5, 0.0, -6999.0, 0.0, 2020-04-08 09:00:00, -5.0, None, -6999.0
None, 3.805, 3.8, -6999.0, -6999.0, -6999.0, -6999.0, 3.8, -3.5, -0.2, -6999.0, 0.0, 2020-04-08 10:00:00, -5.0, None, -6999.0
None, 5.926, 6.3, -6999.0, -6999.0, -6999.0, -6999.0, 5.9, -3.5, 0.0, -6999.0, 0.0, 2020-04-08 11:00:00, -6.0, None, -6999.0
None, 7.35, 8.2, -6999.0, -6999.0, -6999.0, -6999.0, 7.4, -3.5, 0.0, -6999.0, 0.0, 2020-04-08 12:00:00, -6.0, None, -6999.0
None, 8.84, 9.5, -6999.0, -6999.0, -6999.0, -6999.0, 8.8, -3.5, 0.0, -6999.0, 0.0, 2020-04-08 13:00:00, -6.0, None, -6999.0
None, 11.14, 11.1, -6999.0, -6999.0, -6999.0, -6999.0, 11.1, -3.5, 0.0, -6999.0, 0.0, 2020-04-08 14:00:00, -6.0, None, -6999.0
None, 10.34, 11.7, -6999.0, -6999.0, -6999.0, -6999.0, 10.3, -3.5, 0.0, -6999.0, 0.0, 2020-04-08 15:00:00, -6.0, None, -6999.0
None, 9.24, 11.7, -6999.0, -6999.0, -6999.0, -6999.0, 9.2, -3.5, 0.2, -6999.0, 0.0, 2020-04-08 16:00:00, -6.0, None, -6999.0
None, 7.62, 11.7, -6999.0, -6999.0, -6999.0, -6999.0, 7.6, -3.5, 0.1, -6999.0, 0.0, 2020-04-08 17:00:00, -6.0, None, -6999.0
None, 7.09, 11.7, -6999.0, -6999.0, -6999.0, -6999.0, 7.1, -3.5, 0.0, -6999.0, 0.0, 2020-04-08 18:00:00, -6.0, None, -6999.0
None, 5.023, 7.2, -6999.0, -6999.0, -6999.0, -6999.0, 5.0, 5.0, -0.2, -6999.0, 0.0, 2020-04-08 19:00:00, -6.0, None, -6999.0
None, 4.594, 7.2, -6999.0, -6999.0, -6999.0, -6999.0, 4.6, 4.6, -0.1, -6999.0, 0.0, 2020-04-08 20:00:00, -6.0, None, -6999.0
None, 3.623, 7.2, -6999.0, -6999.0, -6999.0, -6999.0, 3.6, 3.6, 0.0, -6999.0, 0.0, 2020-04-08 21:00:00, -6.0, None, -6999.0
None, 2.98, 7.2, -6999.0, -6999.0, -6999.0, -6999.0, 3.0, 3.0, 0.0, -6999.0, 0.0, 2020-04-08 22:00:00, -6.0, None, -6999.0
None, 1.473, 7.2, -6999.0, -6999.0, -6999.0, -6999.0, 1.5, 1.5, -0.1, -6999.0, 0.0, 2020-04-08 23:00:00, -6.0, None, -6999.0
None, 1.275, 7.2, -6999.0, -6999.0, -6999.0, -6999.0, 1.3, 0.7, -0.1, -6999.0, 0.0, 2020-04-09 00:00:00, -6.0, None, -6999.0
None, 0.355, 7.2, -6999.0, -6999.0, -6999.0, -6999.0, 0.4, 0.4, 0.0, -6999.0, 0.0, 2020-04-09 01:00:00, -6.0, None, -6999.0
None, 0.271, 7.2, -6999.0, -6999.0, -6999.0, -6999.0, 0.3, -0.8, -0.2, -6999.0, 0.0, 2020-04-09 02:00:00, -6.0, None, -6999.0
None, -1.027, 7.2, -6999.0, -6999.0, -6999.0, -6999.0, -1.0, -1.0, 0.0, -6999.0, 0.0, 2020-04-09 03:00:00, -6.0, None, -6999.0
None, -0.787, 7.2, -6999.0, -6999.0, -6999.0, -6999.0, -0.8, -1.3, 0.0, -6999.0, 0.0, 2020-04-09 04:00:00, -6.0, None, -6999.0
None, -1.631, 7.2, -6999.0, -6999.0, -6999.0, -6999.0, -1.6, -1.6, -0.1, -6999.0, 0.0, 2020-04-09 05:00:00, -6.0, None, -6999.0
None, -1.498, 7.2, -6999.0, -6999.0, -6999.0, -6999.0, -1.5, -2.0, 0.0, -6999.0, 0.0, 2020-04-09 06:00:00, -5.0, None, -6999.0
None, -0.852, -0.8, -6999.0, -6999.0, -6999.0, -6999.0, -0.9, -1.7, 0.0, -6999.0, 0.0, 2020-04-09 07:00:00, -5.0, None, -6999.0
None, -1.032, -0.8, -6999.0, -6999.0, -6999.0, -6999.0, -1.0, -1.7, 0.0, -6999.0, 0.0, 2020-04-09 08:00:00, -5.0, None, -6999.0
None, 0.773, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, 0.8, -1.7, 0.0, -6999.0, 0.0, 2020-04-09 09:00:00, -5.0, None, -6999.0
None, 5.575, 5.6, -6999.0, -6999.0, -6999.0, -6999.0, 5.6, -1.7, -0.3, -6999.0, 0.0, 2020-04-09 10:00:00, -5.0, None, -6999.0
None, 8.13, 8.2, -6999.0, -6999.0, -6999.0, -6999.0, 8.1, -1.7, 0.0, -6999.0, 0.0, 2020-04-09 11:00:00, -5.0, None, -6999.0
None, 10.13, 11.3, -6999.0, -6999.0, -6999.0, -6999.0, 10.1, -1.7, -0.1, -6999.0, 0.0, 2020-04-09 12:00:00, -6.0, None, -6999.0
None, 11.6, 12.2, -6999.0, -6999.0, -6999.0, -6999.0, 11.6, -1.7, 0.0, -6999.0, 0.0, 2020-04-09 13:00:00, -6.0, None, -6999.0
None, 11.1, 12.2, -6999.0, -6999.0, -6999.0, -6999.0, 11.1, -1.7, 0.0, -6999.0, 0.0, 2020-04-09 14:00:00, -6.0, None, -6999.0
None, 16.45, 17.0, -6999.0, -6999.0, -6999.0, -6999.0, 16.5, -1.7, -0.3, -6999.0, -1.0, 2020-04-09 15:00:00, -6.0, None, -6999.0
None, 13.96, 17.5, -6999.0, -6999.0, -6999.0, -6999.0, 14.0, -1.7, 0.4, -6999.0, 0.0, 2020-04-09 16:00:00, -6.0, None, -6999.0
None, 15.5, 17.5, -6999.0, -6999.0, -6999.0, -6999.0, 15.5, -1.7, 0.0, -6999.0, 0.0, 2020-04-09 17:00:00, -6.0, None, -6999.0
None, 12.67, 17.5, -6999.0, -6999.0, -6999.0, -6999.0, 12.7, -1.7, 0.1, -6999.0, 0.0, 2020-04-09 18:00:00, -6.0, None, -6999.0
None, 11.79, 12.9, -6999.0, -6999.0, -6999.0, -6999.0, 11.8, 11.8, 0.0, -6999.0, 0.0, 2020-04-09 19:00:00, -6.0, None, -6999.0
