station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, rel_hum, time, stn_pres
-4.721, 92.3, None, None, 67.4, 0.455, 326.0, None, None, None, None, None, None, -6.0, 933.0, None, None, 2020-01-05 10:00:00, None
-3.136, 92.2, None, None, 47.14, 0.0, 256.9, None, None, None, None, None, None, -4.0, 932.0, None, None, 2020-01-05 11:00:00, None
-3.202, 91.8, None, None, 61.69, 0.0, 231.2, None, None, None, None, None, None, -4.0, 932.0, None, None, 2020-01-05 12:00:00, None
-3.043, 92.1, None, None, 37.01, 0.0, 168.7, None, None, None, None, None, None, -4.0, 931.0, None, None, 2020-01-05 13:00:00, None
-2.982, 92.0, None, None, 61.17, 1.92, 192.4, None, None, None, None, None, None, -4.0, 930.0, None, None, 2020-01-05 14:00:00, None
-3.032, 92.0, None, None, 69.72, 0.641, 199.6, None, None, None, None, None, None, -4.0, 930.0, None, None, 2020-01-05 15:00:00, None
-3.044, 92.2, None, None, 63.42, 0.128, 297.9, None, None, None, None, None, None, -4.0, 930.0, None, None, 2020-01-05 16:00:00, None
-3.093, 92.5, None, None, 71.29, 0.0, 313.5, None, None, None, None, None, None, -4.0, 929.0, None, None, 2020-01-05 17:00:00, None
-3.096, 92.7, None, None, 31.08, 0.0, 300.1, None, None, None, None, None, None, -4.0, 929.0, None, None, 2020-01-05 18:00:00, None
-3.327, 92.9, None, None, 53.94, 0.0, 314.4, None, None, None, None, None, None, -4.0, 929.0, None, None, 2020-01-05 19:00:00, None
-3.307, 93.0, None, None, 46.77, 0.0, 300.9, None, None, None, None, None, None, -4.0, 928.0, None, None, 2020-01-05 20:00:00, None
-3.427, 93.2, None, None, 46.69, 0.0, 319.7, None, None, None, None, None, None, -4.0, 929.0, None, None, 2020-01-05 21:00:00, None
-3.205, 93.2, None, None, 52.99, 0.0, 359.1, None, None, None, None, None, None, -4.0, 930.0, None, None, 2020-01-05 22:00:00, None
-3.227, 90.9, None, None, 47.94, 0.902, 129.6, None, None, None, None, None, None, -4.0, 932.0, None, None, 2020-01-05 23:00:00, None
-3.781, 89.2, None, None, 43.97, 2.287, 101.7, None, None, None, None, None, None, -5.0, 932.0, None, None, 2020-01-06 00:00:00, None
-3.97, 84.4, None, None, 48.18, 2.718, 93.8, None, None, None, None, None, None, -6.0, 934.0, None, None, 2020-01-06 01:00:00, None
-4.343, 82.6, None, None, 51.66, 3.48, 90.3, None, None, None, None, None, None, -7.0, 933.0, None, None, 2020-01-06 02:00:00, None
-5.093, 84.5, None, None, 48.1, 2.624, 52.12, None, None, None, None, None, None, -7.0, 933.0, None, None, 2020-01-06 03:00:00, None
-5.413, 88.1, None, None, 34.24, 1.913, 26.4, None, None, None, None, None, None, -7.0, 934.0, None, None, 2020-01-06 04:00:00, None
-4.911, 86.3, None, None, 50.91, 2.288, 13.88, None, None, None, None, None, None, -7.0, 933.0, None, None, 2020-01-06 05:00:00, None
-5.488, 86.9, None, None, 52.67, 1.013, 285.2, None, None, None, None, None, None, -7.0, 934.0, None, None, 2020-01-06 06:00:00, None
-6.073, 87.6, None, None, 72.71, 0.063, 200.6, None, None, None, None, None, None, -8.0, 934.0, None, None, 2020-01-06 07:00:00, None
-6.743, 87.3, None, None, 63.61, 0.707, 61.33, None, None, None, None, None, None, -8.0, 934.0, None, None, 2020-01-06 08:00:00, None
-6.513, 88.9, None, None, 58.18, 0.273, 329.4, None, None, None, None, None, None, -8.0, 933.0, None, None, 2020-01-06 09:00:00, None
-5.778, 89.1, None, None, 46.19, 0.214, 357.2, None, None, None, None, None, None, -7.0, 934.0, None, None, 2020-01-06 10:00:00, None
-5.122, 88.5, None, None, 77.9, 0.0, 239.3, None, None, None, None, None, None, -7.0, 933.0, None, None, 2020-01-06 11:00:00, None
-4.722, 88.5, None, None, 18.34, 0.135, 158.0, None, None, None, None, None, None, -6.0, 932.0, None, None, 2020-01-06 12:00:00, None
-4.363, 87.8, None, None, 14.06, 0.0, 198.8, None, None, None, None, None, None, -6.0, 932.0, None, None, 2020-01-06 13:00:00, None
-4.201, 87.4, None, None, 10.17, 0.056, 159.0, None, None, None, None, None, None, -6.0, 932.0, None, None, 2020-01-06 14:00:00, None
-4.158, 88.4, None, None, 75.47, 0.164, 172.9, None, None, None, None, None, None, -6.0, 932.0, None, None, 2020-01-06 15:00:00, None
-4.444, 89.0, None, None, 33.03, 0.007, 287.5, None, None, None, None, None, None, -6.0, 931.0, None, None, 2020-01-06 16:00:00, None
-5.19, 89.8, None, None, 52.19, 0.0, 344.2, None, None, None, None, None, None, -6.0, 931.0, None, None, 2020-01-06 17:00:00, None
-5.496, 90.3, None, None, 26.75, 0.114, 329.3, None, None, None, None, None, None, -7.0, 932.0, None, None, 2020-01-06 18:00:00, None
-5.547, 90.4, None, None, 19.63, 0.01, 353.2, None, None, None, None, None, None, -7.0, 932.0, None, None, 2020-01-06 19:00:00, None
-5.714, 90.9, None, None, 25.04, 0.012, 352.2, None, None, None, None, None, None, -7.0, 933.0, None, None, 2020-01-06 20:00:00, None
-5.804, 90.7, None, None, 34.78, 0.0, 9.39, None, None, None, None, None, None, -7.0, 932.0, None, None, 2020-01-06 21:00:00, None
-6.063, 90.7, None, None, 44.5, 0.0, 14.48, None, None, None, None, None, None, -7.0, 933.0, None, None, 2020-01-06 22:00:00, None
-6.212, 91.1, None, None, 31.49, 0.065, 6.72, None, None, None, None, None, None, -7.0, 932.0, None, None, 2020-01-06 23:00:00, None
-6.249, 90.9, None, None, 48.33, 0.0, 358.2, None, None, None, None, None, None, -7.0, 932.0, None, None, 2020-01-07 00:00:00, None
-6.278, 91.1, None, None, 32.13, 0.006, 350.0, None, None, None, None, None, None, -7.0, 932.0, None, None, 2020-01-07 01:00:00, None
-6.407, 91.1, None, None, 49.82, 0.014, 13.62, None, None, None, None, None, None, -8.0, 932.0, None, None, 2020-01-07 02:00:00, None
-6.528, 91.1, None, None, 28.59, 0.0, 334.0, None, None, None, None, None, None, -8.0, 931.0, None, None, 2020-01-07 03:00:00, None
-6.48, 91.2, None, None, 21.32, 0.002, 338.9, None, None, None, None, None, None, -8.0, 932.0, None, None, 2020-01-07 04:00:00, None
-6.551, 91.2, None, None, 22.54, 0.0, 16.95, None, None, None, None, None, None, -8.0, 933.0, None, None, 2020-01-07 05:00:00, None
-6.455, 91.3, None, None, 30.36, 0.04, 2.05, None, None, None, None, None, None, -7.0, 932.0, None, None, 2020-01-07 06:00:00, None
-6.648, 91.3, None, None, 34.61, 0.002, 331.5, None, None, None, None, None, None, -8.0, 932.0, None, None, 2020-01-07 07:00:00, None
-6.601, 91.4, None, None, 37.53, 0.01, 324.7, None, None, None, None, None, None, -8.0, 931.0, None, None, 2020-01-07 08:00:00, None
-6.12, 91.2, None, None, 41.28, 0.001, 327.0, None, None, None, None, None, None, -7.0, 930.0, None, None, 2020-01-07 09:00:00, None
-5.291, 91.2, None, None, 59.64, 0.0, 350.8, None, None, None, None, None, None, -6.0, 930.0, None, None, 2020-01-07 10:00:00, None
-5.309, 90.8, None, None, 18.03, 0.0, 166.1, None, None, None, None, None, None, -6.0, 931.0, None, None, 2020-01-07 11:00:00, None
-5.231, 90.9, None, None, 3.061, 0.001, 154.2, None, None, None, None, None, None, -6.0, 929.0, None, None, 2020-01-07 12:00:00, None
-5.213, 91.0, None, None, 5.365, 0.0, 151.7, None, None, None, None, None, None, -6.0, 930.0, None, None, 2020-01-07 13:00:00, None
-5.125, 91.0, None, None, 7.286, 0.0, 170.8, None, None, None, None, None, None, -6.0, 929.0, None, None, 2020-01-07 14:00:00, None
-5.149, 91.2, None, None, 0.091, 0.0, 167.8, None, None, None, None, None, None, -6.0, 929.0, None, None, 2020-01-07 15:00:00, None
-5.277, 91.3, None, None, 0.154, 0.0, 167.7, None, None, None, None, None, None, -6.0, 927.0, None, None, 2020-01-07 16:00:00, None
-5.399, 91.4, None, None, 0.114, 0.0, 168.0, None, None, None, None, None, None, -6.0, 927.0, None, None, 2020-01-07 17:00:00, None
-5.302, 91.2, None, None, 0.02, 0.0, 167.9, None, None, None, None, None, None, -6.0, 926.0, None, None, 2020-01-07 18:00:00, None
-5.253, 91.3, None, None, 0.13, 0.0, 168.1, None, None, None, None, None, None, -6.0, 926.0, None, None, 2020-01-07 19:00:00, None
-5.253, 91.3, None, None, 0.208, 0.0, 168.1, None, None, None, None, None, None, -6.0, 927.0, None, None, 2020-01-07 20:00:00, None
-5.18, 91.3, None, None, 0.206, 0.0, 168.1, None, None, None, None, None, None, -6.0, 927.0, None, None, 2020-01-07 21:00:00, None
-5.108, 91.3, None, None, 27.77, 0.0, 58.55, None, None, None, None, None, None, -6.0, 927.0, None, None, 2020-01-07 22:00:00, None
-5.01, 91.3, None, None, 0.0, 0.0, 53.42, None, None, None, None, None, None, -6.0, 927.0, None, None, 2020-01-07 23:00:00, None
-4.913, 91.4, None, None, 0.052, 0.0, 53.41, None, None, None, None, None, None, -6.0, 926.0, None, None, 2020-01-08 00:00:00, None
-4.816, 91.4, None, None, 0.0, 0.0, 53.38, None, None, None, None, None, None, -6.0, 926.0, None, None, 2020-01-08 01:00:00, None
-4.712, 91.5, None, None, 8.69, 0.0, 34.38, None, None, None, None, None, None, -6.0, 925.0, None, None, 2020-01-08 02:00:00, None
-4.481, 91.4, None, None, 28.04, 0.002, 351.3, None, None, None, None, None, None, -6.0, 925.0, None, None, 2020-01-08 03:00:00, None
-4.282, 91.6, None, None, 13.86, 0.0, 357.7, None, None, None, None, None, None, -5.0, 923.0, None, None, 2020-01-08 04:00:00, None
-4.139, 91.6, None, None, 53.91, 0.0, 22.29, None, None, None, None, None, None, -5.0, 921.0, None, None, 2020-01-08 05:00:00, None
-3.951, 91.7, None, None, 33.94, 0.0, 23.56, None, None, None, None, None, None, -5.0, 922.0, None, None, 2020-01-08 06:00:00, None
-5.259, 92.2, None, None, 74.64, 0.0, 71.3, None, None, None, None, None, None, -6.0, 922.0, None, None, 2020-01-08 07:00:00, None
-4.195, 92.4, None, None, 34.42, 0.0, 353.8, None, None, None, None, None, None, -5.0, 922.0, None, None, 2020-01-08 08:00:00, None
-3.943, 92.5, None, None, 30.01, 0.0, 159.4, None, None, None, None, None, None, -5.0, 922.0, None, None, 2020-01-08 09:00:00, None
-1.904, 92.1, -1.9, 0.0, 68.33, 0.0, 253.6, -3.0, 0.0, -1.9, -5.5, 1053.2, -6999.0, -3.0, 923.0, 254.0, 92.0, 2020-01-08 11:00:00, 923.0
-1.563, 75.23, -1.6, 19.4, 29.77, 2.402, 134.2, -5.0, 2.4, -1.6, -5.5, 1052.0, -6999.0, -5.0, 922.0, 134.0, 75.0, 2020-01-08 12:00:00, 922.0
-1.457, 72.98, -1.2, 14.6, 29.39, 4.04, 125.3, -5.0, 4.0, -1.5, -5.5, 1050.9, -6999.0, -5.0, 921.0, 125.0, 73.0, 2020-01-08 13:00:00, 921.0
-1.97, 64.82, -1.2, 14.5, 45.16, 3.286, 117.8, -7.0, 3.3, -2.0, -5.5, 1053.2, -6999.0, -7.0, 923.0, 118.0, 65.0, 2020-01-08 14:00:00, 923.0
-3.106, 69.17, -1.2, 19.2, 48.58, 4.048, 104.2, -8.0, 4.0, -3.1, -5.5, 1054.5, -6999.0, -8.0, 924.0, 104.0, 69.0, 2020-01-08 15:00:00, 924.0
-4.644, 71.71, -1.2, 12.3, 42.0, 2.529, 108.3, -9.0, 2.5, -4.6, -5.5, 1055.8, -6999.0, -9.0, 925.0, 108.0, 72.0, 2020-01-08 16:00:00, 925.0
-5.245, 69.47, -1.2, 14.3, 40.85, 2.963, 120.7, -9.0, 3.0, -5.2, -5.6, 1057.0, -6999.0, -9.0, 926.0, 121.0, 69.0, 2020-01-08 17:00:00, 926.0
-5.551, 69.16, -1.2, 17.7, 45.2, 5.164, 110.4, -10.0, 5.2, -5.6, -5.6, 1057.1, -6999.0, -10.0, 926.0, 110.0, 69.0, 2020-01-08 18:00:00, 926.0
-7.277, 75.25, -5.5, 9.5, 65.25, 0.821, 68.34, -11.0, 0.8, -7.3, -7.3, 1057.5, -6999.0, -11.0, 926.0, 68.0, 75.0, 2020-01-08 19:00:00, 926.0
-8.79, 77.74, -5.5, 9.4, 53.56, 1.552, 355.8, -12.0, 1.6, -8.8, -8.8, 1058.8, -6999.0, -12.0, 927.0, 356.0, 78.0, 2020-01-08 20:00:00, 927.0
-8.48, 75.56, -5.5, 7.8, 68.06, 0.847, 292.3, -12.0, 0.8, -8.5, -9.0, 1059.8, -6999.0, -12.0, 928.0, 292.0, 76.0, 2020-01-08 21:00:00, 928.0
