station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, max_air_temp_snc_last_reset, MINIMUM_AIR_TEMPERATURE, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, snw_dpth, HEIGHT_OF_SNOW
None, None, -2.827, None, None, 2020-02-13 09:00:00, -2.8, None, -6999.0, -2.8, -3.5, 0.1, 0.0, -6999.0, None, None, 134.0, 133.5
None, None, -2.041, None, None, 2020-02-13 10:00:00, -1.9, None, -6999.0, -2.0, -3.5, 0.1, 2.0, -6999.0, None, None, 135.0, 134.5
None, None, -1.433, None, None, 2020-02-13 11:00:00, -1.4, None, -6999.0, -1.4, -3.5, 0.3, 1.0, -6999.0, None, None, 135.0, 135.2
None, None, -0.767, None, None, 2020-02-13 12:00:00, -0.8, None, -6999.0, -0.8, -3.5, 0.5, 1.0, -6999.0, None, None, 136.0, 135.8
None, None, 0.099, None, None, 2020-02-13 13:00:00, 0.0, None, -6999.0, 0.1, -3.5, -0.1, 0.0, -6999.0, None, None, 135.0, 135.4
None, None, 0.012, None, None, 2020-02-13 14:00:00, 0.1, None, -6999.0, 0.0, -3.5, -0.1, 0.0, -6999.0, None, None, 135.0, 135.2
None, None, -0.615, None, None, 2020-02-13 15:00:00, 0.2, None, -6999.0, -0.6, -3.5, 0.0, 0.0, -6999.0, None, None, 135.0, 135.0
None, None, -0.024, None, None, 2020-02-13 16:00:00, 0.2, None, -6999.0, 0.0, -3.5, 0.3, 0.0, -6999.0, None, None, 135.0, 134.8
None, None, -2.133, None, None, 2020-02-13 17:00:00, 0.2, None, -6999.0, -2.1, -3.5, 0.2, 0.0, -6999.0, None, None, 135.0, 134.7
None, None, -3.76, None, None, 2020-02-13 18:00:00, 0.2, None, -6999.0, -3.8, -3.7, 0.2, 0.0, -6999.0, None, None, 135.0, 134.6
None, None, -5.482, None, None, 2020-02-13 19:00:00, -3.7, None, -6999.0, -5.5, -5.5, 0.1, 0.0, -6999.0, None, None, 134.0, 134.2
None, None, -6.603, None, None, 2020-02-13 20:00:00, -3.7, None, -6999.0, -6.6, -6.6, 0.2, 0.0, -6999.0, None, None, 134.0, 134.2
None, None, -7.822, None, None, 2020-02-13 21:00:00, -3.7, None, -6999.0, -7.8, -7.8, 0.2, 0.0, -6999.0, None, None, 134.0, 134.0
None, None, -8.38, None, None, 2020-02-13 22:00:00, -3.7, None, -6999.0, -8.4, -8.8, 0.0, 0.0, -6999.0, None, None, 134.0, 133.9
None, None, -9.28, None, None, 2020-02-13 23:00:00, -3.7, None, -6999.0, -9.3, -9.5, 0.1, 0.0, -6999.0, None, None, 134.0, 134.0
None, None, -10.28, None, None, 2020-02-14 00:00:00, -3.7, None, -6999.0, -10.3, -10.6, 0.0, 0.0, -6999.0, None, None, 134.0, 133.8
None, None, -9.25, None, None, 2020-02-14 01:00:00, -3.7, None, -6999.0, -9.3, -10.6, -0.1, 0.0, -6999.0, None, None, 134.0, 134.0
None, None, -8.15, None, None, 2020-02-14 02:00:00, -3.7, None, -6999.0, -8.2, -10.6, 0.0, 0.0, -6999.0, None, None, 134.0, 134.0
None, None, -7.584, None, None, 2020-02-14 03:00:00, -3.7, None, -6999.0, -7.6, -10.6, -0.1, 0.0, -6999.0, None, None, 134.0, 134.0
None, None, -6.79, None, None, 2020-02-14 04:00:00, -3.7, None, -6999.0, -6.8, -10.6, 0.0, 0.0, -6999.0, None, None, 134.0, 133.9
None, None, -6.301, None, None, 2020-02-14 05:00:00, -3.7, None, -6999.0, -6.3, -10.6, 0.0, 0.0, -6999.0, None, None, 134.0, 133.9
None, None, -6.13, None, None, 2020-02-14 06:00:00, -3.7, None, -6999.0, -6.1, -10.6, 0.0, 2.0, -6999.0, None, None, 135.0, 135.1
None, None, -5.445, None, None, 2020-02-14 07:00:00, -5.5, None, -6999.0, -5.4, -6.1, 0.0, -1.0, -6999.0, None, None, 134.0, 134.1
None, None, -5.68, None, None, 2020-02-14 08:00:00, -5.4, None, -6999.0, -5.7, -6.1, 0.0, -1.0, -6999.0, None, None, 134.0, 133.5
None, None, -5.69, None, None, 2020-02-14 09:00:00, -5.4, None, -6999.0, -5.7, -6.1, -0.1, 0.0, -6999.0, None, None, 133.0, 133.4
None, None, -5.387, None, None, 2020-02-14 10:00:00, -5.0, None, -6999.0, -5.4, -6.1, 0.1, 1.0, -6999.0, None, None, 134.0, 134.2
None, None, -5.15, None, None, 2020-02-14 11:00:00, -5.0, None, -6999.0, -5.2, -6.1, -0.3, 0.0, -6999.0, None, None, 134.0, 134.1
None, None, -4.16, None, None, 2020-02-14 12:00:00, -3.9, None, -6999.0, -4.2, -6.1, 0.1, 0.0, -6999.0, None, None, 134.0, 134.0
None, None, -3.555, None, None, 2020-02-14 13:00:00, -3.6, None, -6999.0, -3.6, -6.1, -0.1, 0.0, -6999.0, None, None, 134.0, 133.8
None, None, -3.19, None, None, 2020-02-14 14:00:00, -3.2, None, -6999.0, -3.2, -6.1, 0.0, 0.0, -6999.0, None, None, 134.0, 133.8
None, None, -2.2, None, None, 2020-02-14 15:00:00, -2.1, None, -6999.0, -2.2, -6.1, 0.0, 0.0, -6999.0, None, None, 134.0, 133.6
None, None, -1.85, None, None, 2020-02-14 16:00:00, -1.7, None, -6999.0, -1.9, -6.1, 0.0, 0.0, -6999.0, None, None, 133.0, 133.4
None, None, -2.44, None, None, 2020-02-14 17:00:00, -1.7, None, -6999.0, -2.4, -6.1, 0.1, 0.0, -6999.0, None, None, 133.0, 133.0
None, None, -2.86, None, None, 2020-02-14 18:00:00, -1.7, None, -6999.0, -2.9, -6.1, 0.0, 0.0, -6999.0, None, None, 133.0, 132.6
None, None, -3.094, None, None, 2020-02-14 19:00:00, -2.9, None, -6999.0, -3.1, -3.1, 0.2, 0.0, -6999.0, None, None, 133.0, 132.7
None, None, -3.13, None, None, 2020-02-14 20:00:00, -2.9, None, -6999.0, -3.1, -3.2, 0.0, 0.0, -6999.0, None, None, 133.0, 133.0
None, None, -2.78, None, None, 2020-02-14 21:00:00, -2.7, None, -6999.0, -2.8, -3.2, 0.2, 0.0, -6999.0, None, None, 133.0, 132.9
None, None, -2.78, None, None, 2020-02-14 22:00:00, -2.7, None, -6999.0, -2.8, -3.2, 0.4, 2.0, -6999.0, None, None, 134.0, 134.0
None, None, -2.89, None, None, 2020-02-14 23:00:00, -2.7, None, -6999.0, -2.9, -3.2, 0.3, -1.0, -6999.0, None, None, 133.0, 133.1
None, None, -2.852, None, None, 2020-02-15 00:00:00, -2.7, None, -6999.0, -2.9, -3.2, 0.2, 0.0, -6999.0, None, None, 133.0, 133.1
None, None, -2.91, None, None, 2020-02-15 01:00:00, -2.7, None, -6999.0, -2.9, -3.2, 0.2, 2.0, -6999.0, None, None, 135.0, 134.6
None, None, -2.928, None, None, 2020-02-15 02:00:00, -2.7, None, -6999.0, -2.9, -3.2, 0.1, 0.0, -6999.0, None, None, 135.0, None
None, None, -2.988, None, None, 2020-02-15 03:00:00, -2.7, None, -6999.0, -3.0, -3.2, 0.1, 1.0, -6999.0, None, None, 135.0, 135.3
None, None, -2.82, None, None, 2020-02-15 04:00:00, -2.7, None, -6999.0, -2.8, -3.2, 0.1, -1.0, -6999.0, None, None, 135.0, 134.6
None, None, -2.78, None, None, 2020-02-15 05:00:00, -2.7, None, -6999.0, -2.8, -3.2, 0.4, 2.0, -6999.0, None, None, 136.0, 135.6
None, None, -3.054, None, None, 2020-02-15 06:00:00, -2.7, None, -6999.0, -3.1, -3.2, 0.4, 0.0, -6999.0, None, None, 136.0, 135.5
None, None, -3.191, None, None, 2020-02-15 07:00:00, -3.1, None, -6999.0, -3.2, -3.2, 0.6, 1.0, -6999.0, None, None, 136.0, 136.3
None, None, -3.39, None, None, 2020-02-15 08:00:00, -3.1, None, -6999.0, -3.4, -3.4, 0.5, 0.0, -6999.0, None, None, 136.0, 136.1
None, None, -3.09, None, None, 2020-02-15 09:00:00, -3.1, None, -6999.0, -3.1, -3.4, 0.6, 2.0, -6999.0, None, None, 138.0, 138.1
None, None, -2.014, None, None, 2020-02-15 10:00:00, -2.1, None, -6999.0, -2.0, -3.4, 0.2, 1.0, -6999.0, None, None, 138.0, 138.4
None, None, -0.898, None, None, 2020-02-15 11:00:00, -0.9, None, -6999.0, -0.9, -3.4, -0.1, 0.0, -6999.0, None, None, 138.0, 137.9
None, None, -0.319, None, None, 2020-02-15 12:00:00, -0.3, None, -6999.0, -0.3, -3.4, -0.2, 0.0, -6999.0, None, None, 138.0, 137.9
None, None, -0.014, None, None, 2020-02-15 13:00:00, 0.0, None, -6999.0, 0.0, -3.4, 0.3, 0.0, -6999.0, None, None, 138.0, 137.8
None, None, 0.638, None, None, 2020-02-15 14:00:00, 0.6, None, -6999.0, 0.6, -3.4, -0.1, 2.0, -6999.0, None, None, 139.0, 138.8
None, None, 0.609, None, None, 2020-02-15 15:00:00, 0.8, None, -6999.0, 0.6, -3.4, 0.0, -1.0, -6999.0, None, None, 138.0, 138.3
None, None, 0.207, None, None, 2020-02-15 16:00:00, 0.8, None, -6999.0, 0.2, -3.4, 0.1, 0.0, -6999.0, None, None, 138.0, 138.3
None, None, 0.16, None, None, 2020-02-15 17:00:00, 0.8, None, -6999.0, 0.2, -3.4, 0.3, -1.0, -6999.0, None, None, 137.0, 137.4
None, None, -0.353, None, None, 2020-02-15 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 137.3
None, None, -0.45, None, None, 2020-02-15 19:00:00, -0.2, None, -6999.0, -0.5, -0.7, 0.1, -1.0, -6999.0, None, None, 136.0, 135.8
None, None, 0.159, None, None, 2020-02-15 20:00:00, 0.3, None, -6999.0, 0.2, -1.1, 0.1, 2.0, -6999.0, None, None, 137.0, 137.2
None, None, -1.697, None, None, 2020-02-15 21:00:00, 0.8, None, -6999.0, -1.7, -1.6, 0.1, 0.0, -6999.0, None, None, 137.0, 136.8
None, None, -3.436, None, None, 2020-02-15 22:00:00, 0.8, None, -6999.0, -3.4, -3.5, 0.2, 0.0, -6999.0, None, None, 137.0, 136.6
None, None, -4.129, None, None, 2020-02-15 23:00:00, 0.8, None, -6999.0, -4.1, -4.3, 0.1, 0.0, -6999.0, None, None, 137.0, 136.5
None, None, -4.816, None, None, 2020-02-16 00:00:00, 0.8, None, -6999.0, -4.8, -4.8, 0.0, 0.0, -6999.0, None, None, 136.0, 136.0
None, None, -4.793, None, None, 2020-02-16 01:00:00, 0.8, None, -6999.0, -4.8, -5.1, -0.1, 1.0, -6999.0, None, None, 136.0, 136.3
None, None, -4.619, None, None, 2020-02-16 02:00:00, 0.8, None, -6999.0, -4.6, -5.1, 0.0, -1.0, -6999.0, None, None, 136.0, 135.6
None, None, -4.641, None, None, 2020-02-16 03:00:00, 0.8, None, -6999.0, -4.6, -5.1, 0.1, 1.0, -6999.0, None, None, 136.0, 136.4
None, None, -4.479, None, None, 2020-02-16 04:00:00, 0.8, None, -6999.0, -4.5, -5.1, 0.0, -2.0, -6999.0, None, None, 135.0, 134.8
None, None, -4.758, None, None, 2020-02-16 05:00:00, 0.8, None, -6999.0, -4.8, -5.1, 0.0, 1.0, -6999.0, None, None, 136.0, 135.5
None, None, -4.909, None, None, 2020-02-16 06:00:00, 0.8, None, -6999.0, -4.9, -5.1, 0.1, -3.0, -6999.0, None, None, 133.0, 133.0
None, None, -4.91, None, None, 2020-02-16 07:00:00, -4.4, None, -6999.0, -4.9, -4.9, 0.0, 4.0, -6999.0, None, None, 136.0, 136.3
None, None, -4.908, None, None, 2020-02-16 08:00:00, -4.4, None, -6999.0, -4.9, -5.0, -0.1, -1.0, -6999.0, None, None, 136.0, 135.5
None, None, -4.05, None, None, 2020-02-16 09:00:00, -4.1, None, -6999.0, -4.1, -5.0, -0.1, 0.0, -6999.0, None, None, 135.0, 135.3
None, None, -3.18, None, None, 2020-02-16 10:00:00, -3.2, None, -6999.0, -3.2, -5.0, -0.1, 0.0, -6999.0, None, None, 135.0, 134.9
None, None, -1.391, None, None, 2020-02-16 11:00:00, -1.4, None, -6999.0, -1.4, -5.0, -0.3, 0.0, -6999.0, None, None, 135.0, 135.1
None, None, -1.708, None, None, 2020-02-16 12:00:00, -1.3, None, -6999.0, -1.7, -5.0, -0.1, -2.0, -6999.0, None, None, 133.0, 132.9
None, None, -0.965, None, None, 2020-02-16 13:00:00, -0.8, None, -6999.0, -1.0, -5.0, 0.0, 0.0, -6999.0, None, None, 133.0, 133.0
None, None, -0.247, None, None, 2020-02-16 14:00:00, -0.2, None, -6999.0, -0.2, -5.0, -0.1, 1.0, -6999.0, None, None, 133.0, 133.4
None, None, -0.306, None, None, 2020-02-16 15:00:00, -0.1, None, -6999.0, -0.3, -5.0, 0.0, 2.0, -6999.0, None, None, 135.0, 135.3
None, None, -0.51, None, None, 2020-02-16 16:00:00, -0.1, None, -6999.0, -0.5, -5.0, 0.1, 0.0, -6999.0, None, None, 136.0, 135.5
None, None, -1.208, None, None, 2020-02-16 17:00:00, -0.1, None, -6999.0, -1.2, -5.0, 0.1, 0.0, -6999.0, None, None, 135.0, 135.3
None, None, -1.831, None, None, 2020-02-16 18:00:00, -0.1, None, -6999.0, -1.8, -5.0, 0.5, -1.0, -6999.0, None, None, 134.0, 134.0
None, None, -2.395, None, None, 2020-02-16 19:00:00, -1.6, None, -6999.0, -2.4, -2.4, 0.1, 3.0, -6999.0, None, None, 134.0, None
None, None, -3.083, None, None, 2020-02-16 20:00:00, -1.6, None, -6999.0, -3.1, -3.3, 0.2, 1.0, -6999.0, None, None, 135.0, 134.9
None, None, -3.528, None, None, 2020-02-16 21:00:00, -1.6, None, -6999.0, -3.5, -3.9, 0.0, -1.0, -6999.0, None, None, 134.0, 134.2
None, None, -3.083, None, None, 2020-02-16 22:00:00, -1.6, None, -6999.0, -3.1, -3.9, 0.1, 1.0, -6999.0, None, None, 135.0, 135.0
None, None, -3.288, None, None, 2020-02-16 23:00:00, -1.6, None, -6999.0, -3.3, -3.9, 0.0, 1.0, -6999.0, None, None, 135.0, 135.3
None, None, -3.136, None, None, 2020-02-17 00:00:00, -1.6, None, -6999.0, -3.1, -3.9, 0.0, 0.0, -6999.0, None, None, 135.0, 135.4
None, None, -3.051, None, None, 2020-02-17 01:00:00, -1.6, None, -6999.0, -3.1, -3.9, 0.0, 0.0, -6999.0, None, None, 135.0, 135.3
None, None, -2.764, None, None, 2020-02-17 02:00:00, -1.6, None, -6999.0, -2.8, -3.9, 0.1, -1.0, -6999.0, None, None, 135.0, 134.5
None, None, -2.885, None, None, 2020-02-17 03:00:00, -1.6, None, -6999.0, -2.9, -3.9, 0.1, 2.0, -6999.0, None, None, 136.0, 135.5
None, None, -3.12, None, None, 2020-02-17 04:00:00, -1.6, None, -6999.0, -3.1, -3.9, 0.1, 0.0, -6999.0, None, None, 135.0, 135.3
None, None, -3.261, None, None, 2020-02-17 05:00:00, -1.6, None, -6999.0, -3.3, -3.9, 0.0, 0.0, -6999.0, None, None, 135.0, 134.9
None, None, -3.416, None, None, 2020-02-17 06:00:00, -1.6, None, -6999.0, -3.4, -3.9, 0.0, 2.0, -6999.0, None, None, 136.0, 136.1
None, None, -3.603, None, None, 2020-02-17 07:00:00, -3.4, None, -6999.0, -3.6, -3.6, 0.1, -2.0, -6999.0, None, None, 135.0, 134.5
None, None, -3.76, None, None, 2020-02-17 08:00:00, -3.4, None, -6999.0, -3.8, -3.9, 0.1, 0.0, -6999.0, None, None, 135.0, 134.6
None, None, -3.776, None, None, 2020-02-17 09:00:00, -3.4, None, -6999.0, -3.8, -3.9, 0.1, 0.0, -6999.0, None, None, 135.0, 134.9
None, None, -2.977, None, None, 2020-02-17 10:00:00, -2.9, None, -6999.0, -3.0, -3.9, -0.1, 1.0, -6999.0, None, None, 136.0, 135.5
None, None, -2.113, None, None, 2020-02-17 11:00:00, -2.2, None, -6999.0, -2.1, -3.9, 0.0, 1.0, -6999.0, None, None, 136.0, 136.1
None, None, -1.483, None, None, 2020-02-17 12:00:00, -1.5, None, -6999.0, -1.5, -3.9, 0.0, 0.0, -6999.0, None, None, 136.0, 135.7
None, None, -1.234, None, None, 2020-02-17 13:00:00, -1.1, None, -6999.0, -1.2, -3.9, -0.2, 1.0, -6999.0, None, None, 136.0, 136.1
None, None, -0.369, None, None, 2020-02-17 14:00:00, -0.4, None, -6999.0, -0.4, -3.9, 0.0, -1.0, -6999.0, None, None, 136.0, 135.6
None, None, -0.67, None, None, 2020-02-17 15:00:00, 0.1, None, -6999.0, -0.7, -3.9, -0.2, 0.0, -6999.0, None, None, 136.0, 135.6
None, None, -0.807, None, None, 2020-02-17 16:00:00, 0.1, None, -6999.0, -0.8, -3.9, 0.1, 0.0, -6999.0, None, None, 136.0, 135.5
None, None, -1.321, None, None, 2020-02-17 17:00:00, 0.1, None, -6999.0, -1.3, -3.9, 0.1, 0.0, -6999.0, None, None, 135.0, 135.3
None, None, -2.098, None, None, 2020-02-17 18:00:00, 0.1, None, -6999.0, -2.1, -3.9, 0.2, -1.0, -6999.0, None, None, 135.0, 134.6
None, None, -2.872, None, None, 2020-02-17 19:00:00, -2.1, None, -6999.0, -2.9, -2.9, 0.0, 0.0, -6999.0, None, None, 135.0, 134.6
None, None, -3.058, None, None, 2020-02-17 20:00:00, -2.1, None, -6999.0, -3.1, -3.0, 0.2, 0.0, -6999.0, None, None, 135.0, 134.7
None, None, -3.217, None, None, 2020-02-17 21:00:00, -2.1, None, -6999.0, -3.2, -3.3, 0.0, 0.0, -6999.0, None, None, 135.0, 134.7
None, None, -3.384, None, None, 2020-02-17 22:00:00, -2.1, None, -6999.0, -3.4, -3.4, 0.0, 0.0, -6999.0, None, None, 135.0, 134.7
None, None, -3.448, None, None, 2020-02-17 23:00:00, -2.1, None, -6999.0, -3.4, -3.4, 0.0, 0.0, -6999.0, None, None, 135.0, 134.6
None, None, -3.615, None, None, 2020-02-18 00:00:00, -2.1, None, -6999.0, -3.6, -3.7, 0.0, 0.0, -6999.0, None, None, 135.0, 134.6
None, None, -3.448, None, None, 2020-02-18 01:00:00, -2.1, None, -6999.0, -3.4, -3.7, 0.1, 0.0, -6999.0, None, None, 135.0, 134.6
None, None, -3.651, None, None, 2020-02-18 02:00:00, -2.1, None, -6999.0, -3.7, -3.8, 0.0, 0.0, -6999.0, None, None, 134.0, 134.4
None, None, -3.8, None, None, 2020-02-18 03:00:00, -2.1, None, -6999.0, -3.8, -3.8, 0.0, 0.0, -6999.0, None, None, 134.0, 134.4
None, None, -4.006, None, None, 2020-02-18 04:00:00, -2.1, None, -6999.0, -4.0, -4.1, 0.0, 0.0, -6999.0, None, None, 134.0, 134.2
None, None, -4.334, None, None, 2020-02-18 05:00:00, -2.1, None, -6999.0, -4.3, -4.4, 0.0, 1.0, -6999.0, None, None, 135.0, 134.8
None, None, -4.09, None, None, 2020-02-18 06:00:00, -2.1, None, -6999.0, -4.1, -4.4, 0.0, -1.0, -6999.0, None, None, 133.0, 133.3
None, None, -4.179, None, None, 2020-02-18 07:00:00, -3.9, None, -6999.0, -4.2, -4.2, 0.0, -2.0, -6999.0, None, None, 132.0, 131.5
None, None, -4.219, None, None, 2020-02-18 08:00:00, -3.9, None, -6999.0, -4.2, -4.2, 0.0, 2.0, -6999.0, None, None, 132.0, None
None, None, -4.12, None, None, 2020-02-18 09:00:00, -3.9, None, -6999.0, -4.1, -4.3, -0.1, 3.0, -6999.0, None, None, 134.0, 134.4
None, None, -3.233, None, None, 2020-02-18 10:00:00, -3.2, None, -6999.0, -3.2, -4.3, -0.2, -3.0, -6999.0, None, None, 131.0, 130.9
None, None, -2.683, None, None, 2020-02-18 11:00:00, -2.7, None, -6999.0, -2.7, -4.3, 0.0, 2.0, -6999.0, None, None, 132.0, 132.4
None, None, -1.748, None, None, 2020-02-18 12:00:00, -1.8, None, -6999.0, -1.7, -4.3, -0.2, 3.0, -6999.0, None, None, 135.0, 134.8
None, None, -0.46, None, None, 2020-02-18 13:00:00, -0.4, None, -6999.0, -0.5, -4.3, -0.2, -3.0, -6999.0, None, None, 132.0, 132.2
None, None, 0.075, None, None, 2020-02-18 14:00:00, 0.4, None, -6999.0, 0.1, -4.3, -0.2, -1.0, -6999.0, None, None, 131.0, 131.0
None, None, -0.223, None, None, 2020-02-18 15:00:00, 0.4, None, -6999.0, -0.2, -4.3, 0.1, 3.0, -6999.0, None, None, 134.0, 133.9
None, None, -0.419, None, None, 2020-02-18 16:00:00, 0.4, None, -6999.0, -0.4, -4.3, 0.0, -1.0, -6999.0, None, None, 133.0, 132.8
None, None, -0.92, None, None, 2020-02-18 17:00:00, 0.4, None, -6999.0, -0.9, -4.3, 0.1, 0.0, -6999.0, None, None, 132.0, 132.4
None, None, -1.327, None, None, 2020-02-18 18:00:00, 0.4, None, -6999.0, -1.3, -4.3, 0.2, 1.0, -6999.0, None, None, 133.0, 132.7
None, None, -1.221, None, None, 2020-02-18 19:00:00, -1.2, None, -6999.0, -1.2, -1.5, 0.0, 1.0, -6999.0, None, None, 134.0, 133.5
None, None, -1.455, None, None, 2020-02-18 20:00:00, -1.1, None, -6999.0, -1.5, -1.6, 0.0, 1.0, -6999.0, None, None, 134.0, 134.0
None, None, -1.493, None, None, 2020-02-18 21:00:00, -1.1, None, -6999.0, -1.5, -1.6, 0.0, -1.0, -6999.0, None, None, 133.0, 133.0
None, None, -1.62, None, None, 2020-02-18 22:00:00, -1.1, None, -6999.0, -1.6, -1.7, 0.0, 0.0, -6999.0, None, None, 133.0, 132.7
None, None, -1.87, None, None, 2020-02-18 23:00:00, -1.1, None, -6999.0, -1.9, -1.9, 0.0, 0.0, -6999.0, None, None, 133.0, 132.5
None, None, -1.842, None, None, 2020-02-19 00:00:00, -1.1, None, -6999.0, -1.8, -1.9, 0.1, 0.0, -6999.0, None, None, 132.0, 132.3
None, None, -1.994, None, None, 2020-02-19 01:00:00, -1.1, None, -6999.0, -2.0, -2.0, -0.1, 0.0, -6999.0, None, None, 132.0, 132.2
None, None, -1.916, None, None, 2020-02-19 02:00:00, -1.1, None, -6999.0, -1.9, -2.1, 0.0, 0.0, -6999.0, None, None, 132.0, 132.1
None, None, -1.887, None, None, 2020-02-19 03:00:00, -1.1, None, -6999.0, -1.9, -2.2, 0.0, 0.0, -6999.0, None, None, 132.0, 131.9
None, None, -2.218, None, None, 2020-02-19 04:00:00, -1.1, None, -6999.0, -2.2, -2.3, 0.0, 0.0, -6999.0, None, None, 132.0, 131.6
None, None, -2.113, None, None, 2020-02-19 05:00:00, -1.1, None, -6999.0, -2.1, -2.4, 0.0, 0.0, -6999.0, None, None, 131.0, 131.3
None, None, -1.89, None, None, 2020-02-19 06:00:00, -1.1, None, -6999.0, -1.9, -2.4, 0.0, 0.0, -6999.0, None, None, 132.0, 131.6
None, None, -1.973, None, None, 2020-02-19 07:00:00, -1.8, None, -6999.0, -2.0, -2.3, 0.0, 0.0, -6999.0, None, None, 132.0, 131.7
None, None, -1.701, None, None, 2020-02-19 08:00:00, -1.7, None, -6999.0, -1.7, -2.3, -0.1, 1.0, -6999.0, None, None, 132.0, 132.3
None, None, -1.68, None, None, 2020-02-19 09:00:00, -1.7, None, -6999.0, -1.7, -2.3, 0.0, 0.0, -6999.0, None, None, 133.0, 132.6
None, None, -1.545, None, None, 2020-02-19 10:00:00, -1.5, None, -6999.0, -1.5, -2.3, -0.2, 0.0, -6999.0, None, None, 133.0, 132.5
None, None, -1.538, None, None, 2020-02-19 11:00:00, -1.5, None, -6999.0, -1.5, -2.3, 0.1, 1.0, -6999.0, None, None, 133.0, 133.0
None, None, -1.43, None, None, 2020-02-19 12:00:00, -1.2, None, -6999.0, -1.4, -2.3, 0.1, 0.0, -6999.0, None, None, 133.0, 133.1
None, None, -1.131, None, None, 2020-02-19 13:00:00, -1.1, None, -6999.0, -1.1, -2.3, 0.1, 0.0, -6999.0, None, None, 133.0, 133.2
None, None, -1.118, None, None, 2020-02-19 14:00:00, -1.1, None, -6999.0, -1.1, -2.3, 0.1, 0.0, -6999.0, None, None, 133.0, 133.4
None, None, -1.294, None, None, 2020-02-19 15:00:00, -1.0, None, -6999.0, -1.3, -2.3, 0.1, 0.0, -6999.0, None, None, 134.0, 133.5
None, None, -1.353, None, None, 2020-02-19 16:00:00, -1.0, None, -6999.0, -1.4, -2.3, 0.3, 0.0, -6999.0, None, None, 133.0, 133.4
None, None, -1.64, None, None, 2020-02-19 17:00:00, -1.0, None, -6999.0, -1.6, -2.3, 0.4, 0.0, -6999.0, None, None, 133.0, 132.9
None, None, -1.91, None, None, 2020-02-19 18:00:00, -1.0, None, -6999.0, -1.9, -2.3, 0.8, 1.0, -6999.0, None, None, 134.0, 133.5
None, None, -2.06, None, None, 2020-02-19 19:00:00, -1.9, None, -6999.0, -2.1, -2.1, 0.6, 2.0, -6999.0, None, None, 135.0, 135.4
None, None, -2.26, None, None, 2020-02-19 20:00:00, -1.9, None, -6999.0, -2.3, -2.3, 0.4, 0.0, -6999.0, None, None, 135.0, 135.3
None, None, -2.909, None, None, 2020-02-19 21:00:00, -1.9, None, -6999.0, -2.9, -3.1, 0.0, 0.0, -6999.0, None, None, 135.0, 135.1
None, None, -2.812, None, None, 2020-02-19 22:00:00, -1.9, None, -6999.0, -2.8, -3.1, 0.0, 0.0, -6999.0, None, None, 135.0, 135.3
None, None, -2.811, None, None, 2020-02-19 23:00:00, -1.9, None, -6999.0, -2.8, -3.1, 0.0, 0.0, -6999.0, None, None, 135.0, 135.1
None, None, -3.077, None, None, 2020-02-20 00:00:00, -1.9, None, -6999.0, -3.1, -3.1, 0.0, 0.0, -6999.0, None, None, 135.0, 135.2
None, None, -3.71, None, None, 2020-02-20 01:00:00, -1.9, None, -6999.0, -3.7, -3.9, 0.0, 0.0, -6999.0, None, None, 135.0, 135.3
None, None, -3.778, None, None, 2020-02-20 02:00:00, -1.9, None, -6999.0, -3.8, -3.9, 0.2, 0.0, -6999.0, None, None, 135.0, 134.8
None, None, -3.918, None, None, 2020-02-20 03:00:00, -1.9, None, -6999.0, -3.9, -3.9, 0.0, 0.0, -6999.0, None, None, 135.0, 134.7
None, None, -4.329, None, None, 2020-02-20 04:00:00, -1.9, None, -6999.0, -4.3, -4.4, 0.0, 0.0, -6999.0, None, None, 135.0, None
None, None, -4.749, None, None, 2020-02-20 05:00:00, -1.9, None, -6999.0, -4.7, -4.8, 0.0, 0.0, -6999.0, None, None, 135.0, 134.6
None, None, -5.047, None, None, 2020-02-20 06:00:00, -1.9, None, -6999.0, -5.0, -5.2, 0.0, -1.0, -6999.0, None, None, 134.0, 133.7
None, None, -5.05, None, None, 2020-02-20 07:00:00, -4.9, None, -6999.0, -5.1, -5.3, 0.2, 1.0, -6999.0, None, None, 134.0, 134.0
None, None, -4.763, None, None, 2020-02-20 08:00:00, -4.7, None, -6999.0, -4.8, -5.3, -0.1, 0.0, -6999.0, None, None, 134.0, 133.8
None, None, -4.393, None, None, 2020-02-20 09:00:00, -4.4, None, -6999.0, -4.4, -5.3, 0.0, 0.0, -6999.0, None, None, 134.0, 133.9
None, None, -2.908, None, None, 2020-02-20 10:00:00, -2.9, None, -6999.0, -2.9, -5.3, -0.1, 1.0, -6999.0, None, None, 135.0, 134.8
None, None, -1.402, None, None, 2020-02-20 11:00:00, -1.4, None, -6999.0, -1.4, -5.3, -0.4, 0.0, -6999.0, None, None, 135.0, 134.8
None, None, -1.333, None, None, 2020-02-20 12:00:00, -1.1, None, -6999.0, -1.3, -5.3, -0.3, -1.0, -6999.0, None, None, 134.0, 133.8
